LGA_old,repDS,year,LGA,U5_ITN_use,six_nine_ITN_use,ten_eighteen_ITN_use,over_eighteen_ITN_use,round,peak,mortality,kill_rate,block_initial,simday,mass_llins_fund
Uhunmwonde,Owan East,2026,Uhunmwonde,0.8,0.8,0.8,0.8,3,march,0.3888156,0.739076547,0.65,2260,PBO (2021)
Uhunmwonde,Owan East,2029,Uhunmwonde,0.8,0.8,0.8,0.8,4,march,0.3888156,0.739076547,0.65,3355,PBO (2021)
Ukanafun,Nsit Ubium,2021,Ukanafun,0.8,0.8,0.8,0.8,1,june,0.340679142,0.41101835,0.53,527,Pyrethroid (2020)
Ukanafun,Nsit Ubium,2024,Ukanafun,0.8,0.8,0.8,0.8,2,june,0.340679142,0.41101835,0.53,1622,Pyrethroid (2020)
Ukanafun,Nsit Ubium,2027,Ukanafun,0.8,0.8,0.8,0.8,3,june,0.340679142,0.41101835,0.53,2717,Pyrethroid (2020)
Ukanafun,Nsit Ubium,2030,Ukanafun,0.8,0.8,0.8,0.8,4,june,0.340679142,0.41101835,0.53,3812,Pyrethroid (2020)
Ukum,Keana,2020,Ukum,0.8,0.8,0.8,0.8,1,august,0.383970395,0.446657171,0.53,223,Pyrethroid (2020)
Ukum,Keana,2023,Ukum,0.8,0.8,0.8,0.8,2,august,0.383970395,0.446657171,0.53,1318,Pyrethroid (2020)
Ukum,Keana,2026,Ukum,0.8,0.8,0.8,0.8,3,august,0.383970395,0.446657171,0.53,2413,Pyrethroid (2020)
Ukum,Keana,2029,Ukum,0.8,0.8,0.8,0.8,4,august,0.383970395,0.446657171,0.53,3508,Pyrethroid (2020)
Ukwa East,Nsit Ubium,2020,Ukwa East,0.8,0.8,0.8,0.8,1,june,0.30363416,0.725109174,0.65,162,PBO (2021)
Ukwa East,Nsit Ubium,2023,Ukwa East,0.8,0.8,0.8,0.8,2,june,0.30363416,0.725109174,0.65,1257,PBO (2021)
Ukwa East,Nsit Ubium,2026,Ukwa East,0.8,0.8,0.8,0.8,3,june,0.30363416,0.725109174,0.65,2352,PBO (2021)
Ukwa East,Nsit Ubium,2029,Ukwa East,0.8,0.8,0.8,0.8,4,june,0.30363416,0.725109174,0.65,3447,PBO (2021)
Ukwa West,Nsit Ubium,2020,Ukwa West,0.8,0.8,0.8,0.8,1,june,0.294680951,0.722792365,0.65,162,PBO (2021)
Ukwa West,Nsit Ubium,2023,Ukwa West,0.8,0.8,0.8,0.8,2,june,0.294680951,0.722792365,0.65,1257,PBO (2021)
Ukwa West,Nsit Ubium,2026,Ukwa West,0.8,0.8,0.8,0.8,3,june,0.294680951,0.722792365,0.65,2352,PBO (2021)
Ukwa West,Nsit Ubium,2029,Ukwa West,0.8,0.8,0.8,0.8,4,june,0.294680951,0.722792365,0.65,3447,PBO (2021)
Ukwuani,Uzo-Uwani,2022,Ukwuani,0.8,0.8,0.8,0.8,1,june,0.33569314,0.731804934,0.65,892,PBO (2021)
Ukwuani,Uzo-Uwani,2025,Ukwuani,0.8,0.8,0.8,0.8,2,june,0.33569314,0.731804934,0.65,1987,PBO (2021)
Ukwuani,Uzo-Uwani,2028,Ukwuani,0.8,0.8,0.8,0.8,3,june,0.33569314,0.731804934,0.65,3082,PBO (2021)
Umu-Neochi,Oru West,2020,Umu-Neochi,0.8,0.8,0.8,0.8,1,june,0.436597759,0.743154502,0.65,162,PBO (2021)
Umu-Neochi,Oru West,2023,Umu-Neochi,0.8,0.8,0.8,0.8,2,june,0.436597759,0.743154502,0.65,1257,PBO (2021)
Umu-Neochi,Oru West,2026,Umu-Neochi,0.8,0.8,0.8,0.8,3,june,0.436597759,0.743154502,0.65,2352,PBO (2021)
Umu-Neochi,Oru West,2029,Umu-Neochi,0.8,0.8,0.8,0.8,4,june,0.436597759,0.743154502,0.65,3447,PBO (2021)
Umuahia North,Ngor-Okpala,2020,Umuahia North,0.8,0.8,0.8,0.8,1,june,0.451576154,0.744121457,0.65,162,PBO (2021)
Umuahia North,Ngor-Okpala,2023,Umuahia North,0.8,0.8,0.8,0.8,2,june,0.451576154,0.744121457,0.65,1257,PBO (2021)
Umuahia North,Ngor-Okpala,2026,Umuahia North,0.8,0.8,0.8,0.8,3,june,0.451576154,0.744121457,0.65,2352,PBO (2021)
Umuahia North,Ngor-Okpala,2029,Umuahia North,0.8,0.8,0.8,0.8,4,june,0.451576154,0.744121457,0.65,3447,PBO (2021)
Umuahia South,Ngor-Okpala,2020,Umuahia South,0.8,0.8,0.8,0.8,1,june,0.48752647,0.746009794,0.65,162,PBO (2021)
Umuahia South,Ngor-Okpala,2023,Umuahia South,0.8,0.8,0.8,0.8,2,june,0.48752647,0.746009794,0.65,1257,PBO (2021)
Umuahia South,Ngor-Okpala,2026,Umuahia South,0.8,0.8,0.8,0.8,3,june,0.48752647,0.746009794,0.65,2352,PBO (2021)
Umuahia South,Ngor-Okpala,2029,Umuahia South,0.8,0.8,0.8,0.8,4,june,0.48752647,0.746009794,0.65,3447,PBO (2021)
Ungogo,Taura,2022,Ungogo,0.8,0.8,0.8,0.8,1,july,0.67144052,0.750620804,0.853313141,916,PBO (2021)
Ungogo,Taura,2025,Ungogo,0.8,0.8,0.8,0.8,2,july,0.67144052,0.750620804,0.853313141,2011,PBO (2021)
Ungogo,Taura,2028,Ungogo,0.8,0.8,0.8,0.8,3,july,0.67144052,0.750620804,0.853313141,3106,PBO (2021)
Unuimo,Ngor-Okpala,2020,Unuimo,0.8,0.8,0.8,0.8,1,june,0.474438578,0.745384628,0.65,162,PBO (2021)
Unuimo,Ngor-Okpala,2023,Unuimo,0.8,0.8,0.8,0.8,2,june,0.474438578,0.745384628,0.65,1257,PBO (2021)
Unuimo,Ngor-Okpala,2026,Unuimo,0.8,0.8,0.8,0.8,3,june,0.474438578,0.745384628,0.65,2352,PBO (2021)
Unuimo,Ngor-Okpala,2029,Unuimo,0.8,0.8,0.8,0.8,4,june,0.474438578,0.745384628,0.65,3447,PBO (2021)
Uruan,Nsit Ubium,2021,Uruan,0.8,0.8,0.8,0.8,1,june,0.401030149,0.460591042,0.53,527,Pyrethroid (2020)
Uruan,Nsit Ubium,2024,Uruan,0.8,0.8,0.8,0.8,2,june,0.401030149,0.460591042,0.53,1622,Pyrethroid (2020)
Uruan,Nsit Ubium,2027,Uruan,0.8,0.8,0.8,0.8,3,june,0.401030149,0.460591042,0.53,2717,Pyrethroid (2020)
Uruan,Nsit Ubium,2030,Uruan,0.8,0.8,0.8,0.8,4,june,0.401030149,0.460591042,0.53,3812,Pyrethroid (2020)
