,LGA,Rep_DS,State,simday,duration,year,U5_coverage,adult_coverage
1921,Itas/Gadau,Taura,,1825,1095,2015,0.13431021,0.13431021
1922,Itesiwaju,Akinyele,,1825,1095,2015,0.079747826,0.079747826
1923,Itu,Ngor-Okpala,,1825,1095,2015,0.17073341,0.17073341
1924,Ivo,Ngor-Okpala,,1825,1095,2015,0.4,0.4
1925,Iwajowa,Oke-Ero,,1825,1095,2015,0.114190056,0.114190056
1926,Iwo,Akinyele,,1825,1095,2015,0.079747826,0.079747826
1927,Izzi,Owan East,,1825,1095,2015,0.210526316,0.210526316
1928,Jaba,Oke-Ero,,1825,1095,2015,0.114190056,0.114190056
1929,Jada,Alkaleri,,1825,1095,2015,0.145645987,0.145645987
1930,Jahun,Taura,,1825,1095,2015,0.13431021,0.13431021
1931,Jakusko,Taura,,1825,1095,2015,0.307692308,0.307692308
1932,Jalingo,Keana,,1825,1095,2015,0.285714286,0.285714286
1933,Jama'are,Taura,,1825,1095,2015,0.13431021,0.13431021
1934,Jega,Birnin Kebbi,,1825,1095,2015,0.071887998,0.071887998
1935,Jema'a,Soba,,1825,1095,2015,0.068409273,0.068409273
1936,Jere,Gawabawa,,1825,1095,2015,0.118620448,0.118620448
1937,Jibia,Rimi,,1825,1095,2015,0.168258146,0.168258146
1938,Jos East,Soba,,1825,1095,2015,0.068409273,0.068409273
1939,Jos North,Soba,,1825,1095,2015,0.068409273,0.068409273
1940,Jos South,Soba,,1825,1095,2015,0.068409273,0.068409273
1941,Kabba/Bunu,Oke-Ero,,1825,1095,2015,0.114190056,0.114190056
1942,Kabo,Gwarzo,,1825,1095,2015,0.134624366,0.134624366
1943,Kachia,Ngor-Okpala,,1825,1095,2015,0.17073341,0.17073341
1944,Kaduna North,Soba,,1825,1095,2015,0.25,0.25
1945,Kaduna South,Soba,,1825,1095,2015,0.068409273,0.068409273
1946,Kafin Hausa,Taura,,1825,1095,2015,0.13431021,0.13431021
1947,Kafur,Gwarzo,,1825,1095,2015,0.134624366,0.134624366
1948,Kaga,Darazo,,1825,1095,2015,0.18452352,0.18452352
1949,Kagarko,Oke-Ero,,1825,1095,2015,0.5,0.5
1950,Kaiama,Oke-Ero,,1825,1095,2015,0.083333333,0.083333333
1951,Kaita,Rimi,,1825,1095,2015,0.168258146,0.168258146
1952,Kajola,Akinyele,,1825,1095,2015,0.079747826,0.079747826
1953,Kajuru,Soba,,1825,1095,2015,0.068409273,0.068409273
1954,Kala-Balge,Darazo,,1825,1095,2015,0.18452352,0.18452352
1955,Kalgo,Birnin Kebbi,,1825,1095,2015,0.071887998,0.071887998
1956,Kaltungo,Alkaleri,,1825,1095,2015,0.145645987,0.145645987
1957,Kanam,Alkaleri,,1825,1095,2015,0.222222222,0.222222222
1958,Kankara,Rimi,,1825,1095,2015,0.168258146,0.168258146
1959,Kanke,Alkaleri,,1825,1095,2015,0.145645987,0.145645987
1960,Kankia,Rimi,,1825,1095,2015,0.168258146,0.168258146
1961,Kano Municipal,Alkaleri,,1825,1095,2015,0.142857143,0.142857143
1962,Karasuwa,Taura,,1825,1095,2015,0.13431021,0.13431021
1963,Karaye,Gwarzo,,1825,1095,2015,0.1875,0.1875
1964,Karin-Lamido,Alkaleri,,1825,1095,2015,0.055555556,0.055555556
1965,Karu,Oke-Ero,,1825,1095,2015,0.124977889,0.124977889
1966,Katagum,Gwarzo,,1825,1095,2015,0.134624366,0.134624366
1967,Katcha,Oke-Ero,,1825,1095,2015,0.114190056,0.114190056
1968,Katsina,Rimi,,1825,1095,2015,0.125,0.125
1969,Katsina-Ala,Keana,,1825,1095,2015,0.1311888,0.1311888
1970,Kaugama,Taura,,1825,1095,2015,0.13431021,0.13431021
1971,Kaura,Soba,,1825,1095,2015,0.068409273,0.068409273
1972,Kaura-Namoda,Rimi,,1825,1095,2015,0.168258146,0.168258146
1973,Kauru,Soba,,1825,1095,2015,0.068409273,0.068409273
1974,Kazaure,Babura,,1825,1095,2015,0.125,0.125
1975,Keana,Keana,,1825,1095,2015,0.1311888,0.1311888
1976,Kebbe,Birnin Kebbi,,1825,1095,2015,0.071887998,0.071887998
1977,Keffi,Oke-Ero,,1825,1095,2015,0.5,0.5
1978,Khana,Nsit Ubium,,1825,1095,2015,0.225399736,0.225399736
1979,Kibiya,Gwarzo,,1825,1095,2015,0.134624366,0.134624366
1980,Kirfi,Alkaleri,,1825,1095,2015,0.145645987,0.145645987
1981,Kiri Kasamma,Taura,,1825,1095,2015,0.13431021,0.13431021
1982,Kiru,Gwarzo,,1825,1095,2015,0.134624366,0.134624366
1983,Kiyawa,Takali,,1825,1095,2015,0.074490416,0.074490416
1984,Kogi,Keana,,1825,1095,2015,0.1311888,0.1311888
1985,Koko-Besse,Birnin Kebbi,,1825,1095,2015,0.071887998,0.071887998
1986,Kokona,Oke-Ero,,1825,1095,2015,0.114190056,0.114190056
1987,Kolokuma/Opokuma,Ahoada West,,1825,1095,2015,0.5,0.5
1988,Konduga,Darazo,,1825,1095,2015,0.18452352,0.18452352
1989,Konshisha,Oke-Ero,,1825,1095,2015,0.114190056,0.114190056
1990,Kontagora,Oke-Ero,,1825,1095,2015,0.114190056,0.114190056
1991,Kosofe,Isoko South,,1825,1095,2015,0.01218479,0.01218479
1992,Kubau,Soba,,1825,1095,2015,0.068409273,0.068409273
1993,Kudan,Giwa,,1825,1095,2015,0.129248867,0.129248867
1994,Kuje,Keana,,1825,1095,2015,0.1311888,0.1311888
1995,Kukawa,Babura,,1825,1095,2015,0.138863542,0.138863542
1996,Kumbotso,Taura,,1825,1095,2015,0.13431021,0.13431021
1997,Kunchi,Babura,,1825,1095,2015,0.138863542,0.138863542
1998,Kura,Gwarzo,,1825,1095,2015,0.134624366,0.134624366
1999,Kurfi,Rimi,,1825,1095,2015,0.168258146,0.168258146
2000,Kurmi,Oru West,,1825,1095,2015,0.366720487,0.366720487
2001,Kusada,Rimi,,1825,1095,2015,0.168258146,0.168258146
2002,Kwali,Keana,,1825,1095,2015,0.333333333,0.333333333
2003,Kwami,Alkaleri,,1825,1095,2015,0.145645987,0.145645987
2004,Kwande,Oke-Ero,,1825,1095,2015,0.114190056,0.114190056
2005,Kware,Gawabawa,,1825,1095,2015,0.118620448,0.118620448
2006,Kwaya Kusar,Alkaleri,,1825,1095,2015,0.145645987,0.145645987
2007,Lafia,Alkaleri,,1825,1095,2015,0.055555556,0.055555556
2008,Lagelu,Akinyele,,1825,1095,2015,0.079747826,0.079747826
2009,Lagos Island,Isoko South,,1825,1095,2015,0.01218479,0.01218479
2010,Lagos Mainland,Isoko South,,1825,1095,2015,0.01218479,0.01218479
2011,Lamurde,Alkaleri,,1825,1095,2015,0.145645987,0.145645987
2012,Langtang North,Alkaleri,,1825,1095,2015,0.145645987,0.145645987
2013,Langtang South,Keana,,1825,1095,2015,0.5,0.5
2014,Lapai,Oke-Ero,,1825,1095,2015,0.114190056,0.114190056
2015,Lau,Alkaleri,,1825,1095,2015,0.145645987,0.145645987
2016,Lavun,Oke-Ero,,1825,1095,2015,0.114190056,0.114190056
2017,Lere,Soba,,1825,1095,2015,0.068409273,0.068409273
2018,Logo,Keana,,1825,1095,2015,0.1311888,0.1311888
2019,Lokoja,Keana,,1825,1095,2015,0.1311888,0.1311888
2020,Machina,Taura,,1825,1095,2015,0.13431021,0.13431021
2021,Madagali,Darazo,,1825,1095,2015,0.18452352,0.18452352
2022,Madobi,Taura,,1825,1095,2015,0.13431021,0.13431021
2023,Mafa,Darazo,,1825,1095,2015,0.18452352,0.18452352
2024,Magama,Oke-Ero,,1825,1095,2015,0.114190056,0.114190056
2025,Magumeri,Gawabawa,,1825,1095,2015,0.118620448,0.118620448
2026,Mai'Adua,Rimi,,1825,1095,2015,0.320754717,0.320754717
2027,Maiduguri,Darazo,,1825,1095,2015,0.378378418,0.378378418
2028,Maigatari,Babura,,1825,1095,2015,0.138863542,0.138863542
2029,Maiha,Alkaleri,,1825,1095,2015,0.145645987,0.145645987
2030,Maiyama,Birnin Kebbi,,1825,1095,2015,0.071887998,0.071887998
2031,Makoda,Babura,,1825,1095,2015,0.138863542,0.138863542
2032,Makurdi,Keana,,1825,1095,2015,0.333333333,0.333333333
2033,Malam Madori,Taura,,1825,1095,2015,0.13431021,0.13431021
2034,Malumfashi,Gwarzo,,1825,1095,2015,0.134624366,0.134624366
2035,Mangu,Darazo,,1825,1095,2015,0.18452352,0.18452352
2036,Mani,Rimi,,1825,1095,2015,0.168258146,0.168258146
2037,Maradun,Darazo,,1825,1095,2015,0.055555556,0.055555556
2038,Mariga,Oke-Ero,,1825,1095,2015,0.114190056,0.114190056
2039,Markafi,Gwarzo,,1825,1095,2015,0.134624366,0.134624366
2040,Marte,Babura,,1825,1095,2015,0.138863542,0.138863542
2041,Maru,Giwa,,1825,1095,2015,0.129248867,0.129248867
2042,Mashegu,Oke-Ero,,1825,1095,2015,0.114190056,0.114190056
2043,Mashi,Rimi,,1825,1095,2015,0.168258146,0.168258146
2044,Matazuu,Rimi,,1825,1095,2015,0.168258146,0.168258146
2045,Mayo-Belwa,Alkaleri,,1825,1095,2015,0.145645987,0.145645987
2046,Mbaitoli,Ngor-Okpala,,1825,1095,2015,0.17073341,0.17073341
2047,Mbo,Nsit Ubium,,1825,1095,2015,0.142857143,0.142857143
2048,Michika,Darazo,,1825,1095,2015,0.18452352,0.18452352
2049,Miga,Taura,,1825,1095,2015,0.13431021,0.13431021
2050,Mikang,Alkaleri,,1825,1095,2015,0.145645987,0.145645987
2051,Minjibir,Taura,,1825,1095,2015,0.13431021,0.13431021
2052,Misau,Darazo,,1825,1095,2015,0.18452352,0.18452352
2053,Mkpat Enin,Nsit Ubium,,1825,1095,2015,0.094423463,0.094423463
2054,Moba,Oke-Ero,,1825,1095,2015,0.114190056,0.114190056
2055,Mobbar,Babura,,1825,1095,2015,0.138863542,0.138863542
2056,Mokwa,Oke-Ero,,1825,1095,2015,0.114190056,0.114190056
2057,Monguno,Babura,,1825,1095,2015,0.138863542,0.138863542
2058,Mopa-Muro,Oke-Ero,,1825,1095,2015,0.114190056,0.114190056
2059,Moro,Oke-Ero,,1825,1095,2015,0.114190056,0.114190056
2060,Mubi North,Darazo,,1825,1095,2015,0.256055898,0.256055898
2061,Mubi South,Darazo,,1825,1095,2015,0.18452352,0.18452352
2062,Musawa,Gwarzo,,1825,1095,2015,0.134624366,0.134624366
2063,Mushin,Isoko South,,1825,1095,2015,0.01218479,0.01218479
2064,Muya,Giwa,,1825,1095,2015,0.129248867,0.129248867
2065,Nafada,Alkaleri,,1825,1095,2015,0.145645987,0.145645987
2066,Nangere,Darazo,,1825,1095,2015,0.242857143,0.242857143
2067,Nasarawa-Eggon,Alkaleri,,1825,1095,2015,0.285714286,0.285714286
2068,Nasarawa1,Alkaleri,,1825,1095,2015,0.145645987,0.145645987
2069,Nasarawa2,Keana,,1825,1095,2015,0.1311888,0.1311888
2070,Ndokwa East,Ahoada West,,1825,1095,2015,0.247032288,0.247032288
2071,Ndokwa West,Isoko South,,1825,1095,2015,0.01218479,0.01218479
2072,Nembe,Ahoada West,,1825,1095,2015,0.0625,0.0625
2073,Ngala,Taura,,1825,1095,2015,0.13431021,0.13431021
2074,Nganzai,Gawabawa,,1825,1095,2015,0.118620448,0.118620448
2075,Ngaski,Owan East,,1825,1095,2015,0.264976843,0.264976843
2076,Ngor-Okpala,Ngor-Okpala,,1825,1095,2015,0.17073341,0.17073341
2077,Nguru,Taura,,1825,1095,2015,0.4,0.4
2078,Ningi,Takali,,1825,1095,2015,0.074490416,0.074490416
2079,Njaba,Ngor-Okpala,,1825,1095,2015,0.17073341,0.17073341
2080,Njikoka,Uzo-Uwani,,1825,1095,2015,0.190437475,0.190437475
2081,Nkanu East,Owan East,,1825,1095,2015,0.264976843,0.264976843
2082,Nkanu West,Uzo-Uwani,,1825,1095,2015,0.190437475,0.190437475
2083,Nkwerre,Ngor-Okpala,,1825,1095,2015,0.17073341,0.17073341
2084,Nnewi North,Oru West,,1825,1095,2015,0.366720487,0.366720487
2085,Nnewi South,Oru West,,1825,1095,2015,0.366720487,0.366720487
2086,Nsit Atai,Nsit Ubium,,1825,1095,2015,0.094423463,0.094423463
2087,Nsit Ibom,Nsit Ubium,,1825,1095,2015,0.094423463,0.094423463
2088,Nsit Ubium,Nsit Ubium,,1825,1095,2015,0.094423463,0.094423463
2089,Nsukka,Uzo-Uwani,,1825,1095,2015,0.190437475,0.190437475
2090,Numan,Alkaleri,,1825,1095,2015,0.285714286,0.285714286
2091,Nwangele,Ngor-Okpala,,1825,1095,2015,0.17073341,0.17073341
2092,Obafemi-Owode,Owan East,,1825,1095,2015,0.183098592,0.183098592
2093,Obanliku,Obubra,,1825,1095,2015,0.249253657,0.249253657
2094,Obi Nwa,Ngor-Okpala,,1825,1095,2015,0.17073341,0.17073341
2095,Obi1,Keana,,1825,1095,2015,0.1311888,0.1311888
2096,Obi2,Keana,,1825,1095,2015,0.1311888,0.1311888
2097,Obia/Akpor,Ahoada West,,1825,1095,2015,0.247032288,0.247032288
2098,Obokun,Akinyele,,1825,1095,2015,0.079747826,0.079747826
2099,Obot Akara,Ngor-Okpala,,1825,1095,2015,0.17073341,0.17073341
2100,Obowo,Ngor-Okpala,,1825,1095,2015,0.17073341,0.17073341
2101,Obubra,Obubra,,1825,1095,2015,0.249253657,0.249253657
2102,Obudu,Obubra,,1825,1095,2015,0.249253657,0.249253657
2103,Odeda,Oke-Ero,,1825,1095,2015,0.5,0.5
2104,Odigbo,Akinyele,,1825,1095,2015,0.079747826,0.079747826
2105,Odo-Otin,Oke-Ero,,1825,1095,2015,0.114190056,0.114190056
2106,Odogbolu,Owan East,,1825,1095,2015,0.264976843,0.264976843
2107,Odukpani,Ngor-Okpala,,1825,1095,2015,0.17073341,0.17073341
2108,Offa,Akinyele,,1825,1095,2015,0.079747826,0.079747826
2109,Ofu,Owan East,,1825,1095,2015,0.264976843,0.264976843
2110,Ogba/Egbema/Ndoni,Ahoada West,,1825,1095,2015,0.247032288,0.247032288
2111,Ogbadibo,Owan East,,1825,1095,2015,0.264976843,0.264976843
2112,Ogbaru,Ahoada West,,1825,1095,2015,0.247032288,0.247032288
2113,Ogbia,Ahoada West,,1825,1095,2015,0.247032288,0.247032288
2114,Ogbomosho North,Akinyele,,1825,1095,2015,0.079747826,0.079747826
2115,Ogbomosho South,Akinyele,,1825,1095,2015,0.079747826,0.079747826
2116,Ogo Oluwa,Oke-Ero,,1825,1095,2015,0.114190056,0.114190056
2117,Ogoja,Obubra,,1825,1095,2015,0.249253657,0.249253657
2118,Ogori/Mangongo,Owan East,,1825,1095,2015,0.264976843,0.264976843
2119,Ogu/Bolo,Nsit Ubium,,1825,1095,2015,0.094423463,0.094423463
2120,Ogun waterside,Owan East,,1825,1095,2015,0.264976843,0.264976843
2121,Oguta,Oru West,,1825,1095,2015,0.5,0.5
2122,Ohafia,Ngor-Okpala,,1825,1095,2015,0.17073341,0.17073341
2123,Ohaji/Egbema,Oru West,,1825,1095,2015,0.366720487,0.366720487
2124,Ohaozara,Obubra,,1825,1095,2015,0.142857143,0.142857143
2125,Ohaukwu,Owan East,,1825,1095,2015,0.166666667,0.166666667
2126,Ohimini,Akinyele,,1825,1095,2015,0.079747826,0.079747826
2127,Oji-River,Oru West,,1825,1095,2015,0.366720487,0.366720487
2128,Ojo,Isoko South,,1825,1095,2015,0.01218479,0.01218479
2129,Oju,Oke-Ero,,1825,1095,2015,0.114190056,0.114190056
2130,Oke-Ero,Oke-Ero,,1825,1095,2015,0.114190056,0.114190056
2131,Okehi,Owan East,,1825,1095,2015,0.264976843,0.264976843
2132,Okene,Owan East,,1825,1095,2015,0.5,0.5
2133,Okigwe,Ngor-Okpala,,1825,1095,2015,0.17073341,0.17073341
2134,Okitipupa,Owan East,,1825,1095,2015,0.264976843,0.264976843
2135,Okobo,Nsit Ubium,,1825,1095,2015,0.094423463,0.094423463
2136,Okpe,Isoko South,,1825,1095,2015,0.01218479,0.01218479
2137,Okpokwu,Akinyele,,1825,1095,2015,0.222222222,0.222222222
2138,Okrika,Nsit Ubium,,1825,1095,2015,0.094423463,0.094423463
2139,Ola-oluwa,Akinyele,,1825,1095,2015,0.079747826,0.079747826
2140,Olamabolo,Owan East,,1825,1095,2015,0.264976843,0.264976843
2141,Olorunda,Akinyele,,1825,1095,2015,0.079747826,0.079747826
2142,Olorunsogo,Oke-Ero,,1825,1095,2015,0.114190056,0.114190056
2143,Oluyole,Oke-Ero,,1825,1095,2015,0.5,0.5
2144,Omala,Keana,,1825,1095,2015,0.1311888,0.1311888
2145,Omumma,Ngor-Okpala,,1825,1095,2015,0.17073341,0.17073341
2146,Ona-Ara,Akinyele,,1825,1095,2015,0.079747826,0.079747826
2147,Ondo East,Akinyele,,1825,1095,2015,0.079747826,0.079747826
2148,Ondo West,Akinyele,,1825,1095,2015,0.079747826,0.079747826
2149,Onicha,Obubra,,1825,1095,2015,0.249253657,0.249253657
2150,Onitsha North,Uzo-Uwani,,1825,1095,2015,0.190437475,0.190437475
2151,Onitsha South,Uzo-Uwani,,1825,1095,2015,0.190437475,0.190437475
2152,Onna,Nsit Ubium,,1825,1095,2015,0.142857143,0.142857143
2153,Opobo/Nkoro,Nsit Ubium,,1825,1095,2015,0.094423463,0.094423463
2154,Oredo,Uzo-Uwani,,1825,1095,2015,0.190437475,0.190437475
2155,Orelope,Oke-Ero,,1825,1095,2015,0.114190056,0.114190056
2156,Orhionmwon,Uzo-Uwani,,1825,1095,2015,0.190437475,0.190437475
2157,Ori Ire,Oke-Ero,,1825,1095,2015,0.114190056,0.114190056
2158,Oriade,Oke-Ero,,1825,1095,2015,0.4,0.4
2159,Orlu,Oru West,,1825,1095,2015,0.6,0.6
2160,Orolu,Oke-Ero,,1825,1095,2015,0.114190056,0.114190056
2161,Oron,Nsit Ubium,,1825,1095,2015,0.094423463,0.094423463
2162,Orsu,Oru West,,1825,1095,2015,0.366720487,0.366720487
2163,Oru East,Oru West,,1825,1095,2015,0.5,0.5
2164,Oru West,Oru West,,1825,1095,2015,0.366720487,0.366720487
2165,Oruk Anam,Nsit Ubium,,1825,1095,2015,0.094423463,0.094423463
2166,Orumba North,Oru West,,1825,1095,2015,0.366720487,0.366720487
2167,Orumba South,Oru West,,1825,1095,2015,0.366720487,0.366720487
2168,Ose,Owan East,,1825,1095,2015,0.264976843,0.264976843
2169,Oshimili North,Uzo-Uwani,,1825,1095,2015,0.190437475,0.190437475
2170,Oshimili South,Uzo-Uwani,,1825,1095,2015,0.190437475,0.190437475
2171,Oshodi-Isolo,Uzo-Uwani,,1825,1095,2015,0.5,0.5
2172,Osisioma Ngwa,Ngor-Okpala,,1825,1095,2015,0.111111111,0.111111111
2173,Osogbo,Owan East,,1825,1095,2015,0.264976843,0.264976843
2174,Oturkpo,Owan East,,1825,1095,2015,0.264976843,0.264976843
2175,Ovia North East,Owan East,,1825,1095,2015,0.264976843,0.264976843
2176,Ovia South West,Akinyele,,1825,1095,2015,0.079747826,0.079747826
2177,Owan East,Owan East,,1825,1095,2015,0.264976843,0.264976843
2178,Owan West,Owan East,,1825,1095,2015,0.264976843,0.264976843
2179,Owerri North,Ngor-Okpala,,1825,1095,2015,0.25,0.25
2180,Owerri West,Ngor-Okpala,,1825,1095,2015,0.17073341,0.17073341
2181,Owerri-Municipal,Oru West,,1825,1095,2015,0.366720487,0.366720487
2182,Owo,Owan East,,1825,1095,2015,0.264976843,0.264976843
2183,Oye,Oke-Ero,,1825,1095,2015,0.114190056,0.114190056
2184,Oyi,Uzo-Uwani,,1825,1095,2015,0.190437475,0.190437475
2185,Oyigbo,Nsit Ubium,,1825,1095,2015,0.094423463,0.094423463
2186,Oyo East,Akinyele,,1825,1095,2015,0.079747826,0.079747826
2187,Oyo West,Akinyele,,1825,1095,2015,0.079747826,0.079747826
2188,Oyun,Oke-Ero,,1825,1095,2015,0.114190056,0.114190056
2189,Pailoro,Oke-Ero,,1825,1095,2015,0.114190056,0.114190056
2190,Pankshin,Alkaleri,,1825,1095,2015,0.181818182,0.181818182
2191,Patani,Isoko South,,1825,1095,2015,0.01218479,0.01218479
2192,Pategi,Oke-Ero,,1825,1095,2015,0.114190056,0.114190056
2193,Port-Harcourt,Ahoada West,,1825,1095,2015,0.333333333,0.333333333
2194,Potiskum,Darazo,,1825,1095,2015,0.18452352,0.18452352
2195,Qua'an Pan,Keana,,1825,1095,2015,0.147412167,0.147412167
2196,Rabah,Gawabawa,,1825,1095,2015,0.118620448,0.118620448
2197,Rafi,Oke-Ero,,1825,1095,2015,0.114190056,0.114190056
2198,Rano,Gwarzo,,1825,1095,2015,0.134624366,0.134624366
2199,Remo North,Owan East,,1825,1095,2015,0.264976843,0.264976843
2200,Rijau,Alkaleri,,1825,1095,2015,0.145645987,0.145645987
2201,Rimi,Rimi,,1825,1095,2015,0.168258146,0.168258146
2202,Rimin Gado,Gwarzo,,1825,1095,2015,0.134624366,0.134624366
2203,Ringim,Taura,,1825,1095,2015,0.13431021,0.13431021
2204,Riyom,Soba,,1825,1095,2015,0.068409273,0.068409273
2205,Rogo,Gwarzo,,1825,1095,2015,0.134624366,0.134624366
2206,Roni,Babura,,1825,1095,2015,0.125,0.125
2207,Sabon Birni,Gawabawa,,1825,1095,2015,0.034482759,0.034482759
2208,Sabon-Gari,Soba,,1825,1095,2015,0.068409273,0.068409273
2209,Sabuwa,Giwa,,1825,1095,2015,0.129248867,0.129248867
2210,Safana,Babura,,1825,1095,2015,0.181818182,0.181818182
2211,Sagbama,Ahoada West,,1825,1095,2015,0.111111111,0.111111111
2212,Sakaba,Alkaleri,,1825,1095,2015,0.145645987,0.145645987
2213,Saki East,Oke-Ero,,1825,1095,2015,0.114190056,0.114190056
2214,Saki West,Akinyele,,1825,1095,2015,0.079747826,0.079747826
2215,Sandamu,Rimi,,1825,1095,2015,0.168258146,0.168258146
2216,Sanga,Soba,,1825,1095,2015,0.068409273,0.068409273
2217,Sapele,Isoko South,,1825,1095,2015,0.01218479,0.01218479
2218,Sardauna,Oru West,,1825,1095,2015,0.333333333,0.333333333
2219,Shagamu,Uzo-Uwani,,1825,1095,2015,0.190437475,0.190437475
2220,Shagari,Birnin Kebbi,,1825,1095,2015,0.071887998,0.071887998
2221,Shanga,Birnin Kebbi,,1825,1095,2015,0.071887998,0.071887998
2222,Shani,Alkaleri,,1825,1095,2015,0.145645987,0.145645987
2223,Shanono,Gwarzo,,1825,1095,2015,0.134624366,0.134624366
2224,Shelleng,Darazo,,1825,1095,2015,0.181818182,0.181818182
2225,Shendam,Keana,,1825,1095,2015,0.1311888,0.1311888
2226,Shinkafi,Rimi,,1825,1095,2015,0.168258146,0.168258146
2227,Shira,Takali,,1825,1095,2015,0.071428571,0.071428571
2228,Shiroro,Oke-Ero,,1825,1095,2015,0.114190056,0.114190056
2229,Shomgom,Alkaleri,,1825,1095,2015,0.145645987,0.145645987
2230,Shomolu,Isoko South,,1825,1095,2015,0.01218479,0.01218479
2231,Silame,Gawabawa,,1825,1095,2015,0.118620448,0.118620448
2232,Soba,Soba,,1825,1095,2015,0.058823529,0.058823529
2233,Sokoto North,Gawabawa,,1825,1095,2015,0.529411765,0.529411765
2234,Sokoto South,Birnin Kebbi,,1825,1095,2015,0.071887998,0.071887998
2235,Song,Darazo,,1825,1095,2015,0.18452352,0.18452352
2236,Southern Ijaw,Ahoada West,,1825,1095,2015,0.032258065,0.032258065
2237,Sule-Tankarkar,Babura,,1825,1095,2015,0.138863542,0.138863542
2238,Suleja,Giwa,,1825,1095,2015,0.25,0.25
2239,Sumaila,Takali,,1825,1095,2015,0.074490416,0.074490416
2240,Suru,Birnin Kebbi,,1825,1095,2015,0.071887998,0.071887998
2241,Surulere1,Oke-Ero,,1825,1095,2015,0.114190056,0.114190056
2242,Surulere2,Oke-Ero,,1825,1095,2015,0.114190056,0.114190056
2243,Tafa,Oke-Ero,,1825,1095,2015,0.114190056,0.114190056
2244,Tafawa-Balewa,Alkaleri,,1825,1095,2015,0.145645987,0.145645987
2245,Tai,Nsit Ubium,,1825,1095,2015,0.094423463,0.094423463
2246,Takali,Takali,,1825,1095,2015,0.074490416,0.074490416
2247,Takum,Keana,,1825,1095,2015,0.1311888,0.1311888
2248,Talata Mafara,Darazo,,1825,1095,2015,0.285714286,0.285714286
2249,Tambuwal,Birnin Kebbi,,1825,1095,2015,0.071887998,0.071887998
2250,Tangaza,Gawabawa,,1825,1095,2015,0.118620448,0.118620448
2251,Tarauni,Alkaleri,,1825,1095,2015,0.145645987,0.145645987
2252,Tarka,Keana,,1825,1095,2015,0.1311888,0.1311888
2253,Tarmua,Rimi,,1825,1095,2015,0.168258146,0.168258146
2254,Taura,Taura,,1825,1095,2015,0.13431021,0.13431021
2255,Tofa,Taura,,1825,1095,2015,0.13431021,0.13431021
2256,Toro,Giwa,,1825,1095,2015,0.315789474,0.315789474
2257,Toto,Keana,,1825,1095,2015,0.1311888,0.1311888
2258,Toungo,Keana,,1825,1095,2015,0.1311888,0.1311888
2259,Tsafe,Takali,,1825,1095,2015,0.074490416,0.074490416
2260,Tsanyawa,Gwarzo,,1825,1095,2015,0.134624366,0.134624366
2261,Tudun Wada,Gwarzo,,1825,1095,2015,0.134624366,0.134624366
2262,Tureta,Birnin Kebbi,,1825,1095,2015,0.071887998,0.071887998
2263,Udenu,Uzo-Uwani,,1825,1095,2015,0.190437475,0.190437475
2264,Udi,Uzo-Uwani,,1825,1095,2015,0.190437475,0.190437475
2265,Udu,Isoko South,,1825,1095,2015,0.01218479,0.01218479
2266,Udung Uko,Nsit Ubium,,1825,1095,2015,0.094423463,0.094423463
2267,Ughelli North,Isoko South,,1825,1095,2015,0.01218479,0.01218479
2268,Ughelli South,Isoko South,,1825,1095,2015,0.01218479,0.01218479
2269,Ugwunagbo,Ngor-Okpala,,1825,1095,2015,0.17073341,0.17073341
2270,Uhunmwonde,Owan East,,1825,1095,2015,0.264976843,0.264976843
2271,Ukanafun,Nsit Ubium,,1825,1095,2015,0.094423463,0.094423463
2272,Ukum,Keana,,1825,1095,2015,0.1311888,0.1311888
2273,Ukwa East,Nsit Ubium,,1825,1095,2015,0.094423463,0.094423463
2274,Ukwa West,Nsit Ubium,,1825,1095,2015,0.094423463,0.094423463
2275,Ukwuani,Uzo-Uwani,,1825,1095,2015,0.190437475,0.190437475
2276,Umu-Neochi,Oru West,,1825,1095,2015,0.366720487,0.366720487
2277,Umuahia North,Ngor-Okpala,,1825,1095,2015,0.166666667,0.166666667
2278,Umuahia South,Ngor-Okpala,,1825,1095,2015,0.17073341,0.17073341
2279,Ungogo,Taura,,1825,1095,2015,0.13431021,0.13431021
2280,Unuimo,Ngor-Okpala,,1825,1095,2015,0.17073341,0.17073341
2281,Uruan,Nsit Ubium,,1825,1095,2015,0.094423463,0.094423463
2282,Urue-Offong/Oruko,Nsit Ubium,,1825,1095,2015,0.094423463,0.094423463
2283,Ushongo,Oke-Ero,,1825,1095,2015,0.114190056,0.114190056
2284,Ussa,Oru West,,1825,1095,2015,0.366720487,0.366720487
2285,Uvwie,Isoko South,,1825,1095,2015,0.01218479,0.01218479
2286,Uyo,Nsit Ubium,,1825,1095,2015,0.142857143,0.142857143
2287,Uzo-Uwani,Uzo-Uwani,,1825,1095,2015,0.190437475,0.190437475
2288,Vandeikya,Oke-Ero,,1825,1095,2015,0.114190056,0.114190056
2289,Wamako,Gawabawa,,1825,1095,2015,0.118620448,0.118620448
2290,Wamba,Alkaleri,,1825,1095,2015,0.145645987,0.145645987
2291,Warawa,Gwarzo,,1825,1095,2015,0.134624366,0.134624366
