LGA,LGA_old,repDS,simday,duration,year,mortality_rate,kill_rate,block_initial,U5_ITN_use_m,U5201.repDS,U5_ITN_use_l,U5_ITN_use,six_nine_ITN_use_m,six_nine_ITN_use_l,six_nine_ITN_use,six_n.year,ten_eighteen_ITN_use_m,ten_eighteen_ITN_use_l,ten_eighteen_ITN_use,ten_e.year,over_eighteen_ITN_use_m,over_eighteen_ITN_use_l,over_eighteen_ITN_use,over_.year
Kwande,Kwande,Oke-Ero,1095,730,2013,0.389530493,0.451208693,0.53,0.168695913,Oke-Ero,0.134363439,0.203028386,0.105193908,0.080041436,0.13034638,2013,0.078409211,0.057406024,0.099412398,2013,0.165696417,0.132373407,0.199019428,2013
Obanliku,Obanliku,Obubra,1095,730,2013,0.445798859,0.496554243,0.53,0.428571429,Obubra,0.345816576,0.511326281,0.066666667,0,0.164321312,2013,0.166666667,0.132062452,0.201270881,2013,0.227272727,0.173890522,0.280654933,2013
Boki,Boki,Obubra,1095,730,2013,0.433816783,0.487034109,0.53,0.290662596,Obubra,0.207907743,0.373417448,0.379024434,0.281369789,0.476679079,2013,0.251763788,0.217159573,0.286368003,2013,0.384912365,0.331530159,0.43829457,2013
Etung,Etung,Obubra,1095,730,2013,0.470104636,0.515572062,0.53,0.429713217,Obubra,0.346958365,0.51246807,0.251621606,0.153966961,0.349276251,2013,0.20387603,0.169271815,0.238480245,2013,0.38575305,0.332370844,0.439135255,2013
Akamkpa,Akamkpa,Ngor-Okpala,1095,730,2013,0.473355826,0.518082922,0.53,0.173968308,Ngor-Okpala,0.120682856,0.227253759,0.09834203,0.051202124,0.145481937,2013,0.141805012,0.102443918,0.181166107,2013,0.282516219,0.23523241,0.329800029,2013
Bakassi,Bakassi,Obubra,1095,730,2013,0.269329192,0.352578982,0.53,0.308113692,Obubra,0.225358839,0.390868544,0.239554191,0.141899546,0.337208836,2013,0.191552783,0.156948568,0.226156998,2013,0.284120767,0.230738561,0.337502972,2013
Akpabuyo,Akpabuyo,Nsit Ubium,1095,730,2013,0.417147714,0.473654536,0.53,0.336385119,Nsit Ubium,0.284607291,0.388162948,0.237170329,0.185501129,0.288839528,2013,0.216668236,0.179706493,0.253629978,2013,0.34854346,0.313298469,0.383788452,2013
Eti-Osa,Eti-Osa,Isoko South,1095,730,2013,0.469914663,0.515425093,0.53,0.8,Isoko South,0.75327963,0.84672037,0.120277523,0.089905502,0.150649543,2013,0.272727273,0.24782298,0.297631566,2013,0.410714286,0.382774199,0.438654372,2013
Ikorodu,Ikorodu,Uzo-Uwani,1095,730,2013,0.461778972,0.509105403,0.53,0.350620427,Uzo-Uwani,0.323486022,0.377754832,0.21074835,0.187858332,0.233638367,2013,0.24305958,0.221156715,0.264962445,2013,0.247997614,0.232217891,0.263777338,2013
Kosofe,Kosofe,Isoko South,1095,730,2013,0.4609272,0.508440915,0.53,0.211353982,Isoko South,0.164633611,0.258074352,0.081754998,0.051382978,0.112127019,2013,0.080696033,0.05579174,0.105600326,2013,0.081031632,0.053091546,0.108971719,2013
Lagos Island,Lagos Island,Isoko South,1095,730,2013,0.470665291,0.516005638,0.53,0.111111111,Isoko South,0.064390741,0.157831481,0.285714286,0.255342265,0.316086306,2013,0.090909091,0.066004798,0.115813384,2013,0.094339623,0.066399536,0.122279709,2013
Lagos Mainland,Lagos Mainland,Isoko South,1095,730,2013,0.470933929,0.516213299,0.53,0.079546185,Isoko South,0.032825815,0.126266556,0.176827164,0.146455144,0.207199185,2013,0.072668131,0.047763838,0.097572424,2013,0.111708576,0.083768489,0.139648662,2013
Aba North,Aba North,Ngor-Okpala,1825,1095,2015,0.319067389,0.393201897,0.53,0.138695166,Ngor-Okpala,0.074603032,0.202787299,0.153175235,0.0746272,0.231723271,2015,0.07993431,0.008213857,0.151654762,2015,0.122910817,0.035230193,0.21059144,2015
Aba South,Aba South,Ngor-Okpala,1825,1095,2015,0.311454386,0.38693958,0.53,0.121909614,Ngor-Okpala,0.05781748,0.186001747,0.134387514,0.055839478,0.21293555,2015,0.024011331,0,0.095731783,2015,0.090549679,0.002869056,0.178230303,2015
Arochukwu,Arochukwu,Ngor-Okpala,1825,1095,2015,0.431823298,0.485441926,0.53,0.111111111,Ngor-Okpala,0.047018978,0.175203245,0.25,0.171451964,0.328548036,2015,0.294117647,0.222397194,0.3658381,2015,0.230769231,0.143088607,0.318449854,2015
Bende,Bende,Ngor-Okpala,1825,1095,2015,0.451630723,0.501154968,0.53,0.138695166,Ngor-Okpala,0.074603032,0.202787299,0.153175235,0.0746272,0.231723271,2015,0.07993431,0.008213857,0.151654762,2015,0.122910817,0.035230193,0.21059144,2015
Ikwuano,Ikwuano,Ngor-Okpala,1825,1095,2015,0.469780688,0.51532143,0.53,0.138695166,Ngor-Okpala,0.074603032,0.202787299,0.153175235,0.0746272,0.231723271,2015,0.07993431,0.008213857,0.151654762,2015,0.122910817,0.035230193,0.21059144,2015
Isiala-Ngwa North,Isiala-Ngwa North,Ngor-Okpala,1825,1095,2015,0.347639146,0.416760484,0.53,0.138695166,Ngor-Okpala,0.074603032,0.202787299,0.153175235,0.0746272,0.231723271,2015,0.07993431,0.008213857,0.151654762,2015,0.122910817,0.035230193,0.21059144,2015
Isiala-Ngwa South,Isiala-Ngwa South,Ngor-Okpala,1825,1095,2015,0.381316588,0.444481729,0.53,0.138695166,Ngor-Okpala,0.074603032,0.202787299,0.153175235,0.0746272,0.231723271,2015,0.07993431,0.008213857,0.151654762,2015,0.063492063,0,0.151172687,2015
Isuikwato,Isuikwato,Ngor-Okpala,1825,1095,2015,0.414408176,0.471442169,0.53,0.138695166,Ngor-Okpala,0.074603032,0.202787299,0.153175235,0.0746272,0.231723271,2015,0.07993431,0.008213857,0.151654762,2015,0.122910817,0.035230193,0.21059144,2015
Obi Nwa,Obi Nwa,Ngor-Okpala,1825,1095,2015,0.339144556,0.409752288,0.53,0.138695166,Ngor-Okpala,0.074603032,0.202787299,0.153175235,0.0746272,0.231723271,2015,0.07993431,0.008213857,0.151654762,2015,0.122910817,0.035230193,0.21059144,2015
Ohafia,Ohafia,Ngor-Okpala,1825,1095,2015,0.433165676,0.486514324,0.53,0.138695166,Ngor-Okpala,0.074603032,0.202787299,0.153175235,0.0746272,0.231723271,2015,0.07993431,0.008213857,0.151654762,2015,0.122910817,0.035230193,0.21059144,2015
Osisioma Ngwa,Osisioma Ngwa,Ngor-Okpala,1825,1095,2015,0.3223721,0.395923243,0.53,0.037037037,Ngor-Okpala,0,0.101129171,0.153175235,0.0746272,0.231723271,2015,0.07993431,0.008213857,0.151654762,2015,0.057692308,0,0.145372931,2015
Ugwunagbo,Ugwunagbo,Ngor-Okpala,1825,1095,2015,0.311296946,0.386810187,0.53,0.138695166,Ngor-Okpala,0.074603032,0.202787299,0.153175235,0.0746272,0.231723271,2015,0.07993431,0.008213857,0.151654762,2015,0.122910817,0.035230193,0.21059144,2015
Ukwa East,Ukwa East,Nsit Ubium,1825,1095,2015,0.30363416,0.380519132,0.53,0.417515765,Nsit Ubium,0.279682834,0.555348696,0.284899949,0.130344315,0.439455583,2015,0.332743974,0.115158193,0.550329754,2015,0.387919302,0.24032204,0.535516565,2015
Ukwa West,Ukwa West,Nsit Ubium,1825,1095,2015,0.294680951,0.373187786,0.53,0.417515765,Nsit Ubium,0.279682834,0.555348696,0.284899949,0.130344315,0.439455583,2015,0.332743974,0.115158193,0.550329754,2015,0.387919302,0.24032204,0.535516565,2015
Umu-Neochi,Umu-Neochi,Oru West,1825,1095,2015,0.436597759,0.489251418,0.53,0.23050672,Oru West,0.116261158,0.344752281,0.101406077,0.036398461,0.166413692,2015,0.063511795,0,0.128203616,2015,0.057971014,0.011044077,0.104897952,2015
Umuahia North,Umuahia North,Ngor-Okpala,1825,1095,2015,0.451576154,0.501112024,0.53,0.294117647,Ngor-Okpala,0.230025514,0.358209781,0.153175235,0.0746272,0.231723271,2015,0.07993431,0.008213857,0.151654762,2015,0.096774194,0.00909357,0.184454817,2015
Umuahia South,Umuahia South,Ngor-Okpala,1825,1095,2015,0.48752647,0.528927156,0.53,0.138695166,Ngor-Okpala,0.074603032,0.202787299,0.153175235,0.0746272,0.231723271,2015,0.07993431,0.008213857,0.151654762,2015,0.122910817,0.035230193,0.21059144,2015
Demsa,Demsa,Alkaleri,1825,1095,2015,0.495212973,0.534738199,0.53,0.121212121,Alkaleri,0.02492396,0.217500283,0.095238095,0,0.199863992,2015,0.047619048,0,0.131923475,2015,0.130434783,0.052147505,0.20872206,2015
Gireri,Gireri,Darazo,1825,1095,2015,0.658506137,0.643299625,0.789677498,0.544744096,Darazo,0.478079407,0.611408786,0.473466707,0.387143295,0.55979012,2015,0.407730102,0.338627957,0.476832247,2015,0.513049437,0.439089214,0.587009659,2015
Gombi,Gombi,Alkaleri,1825,1095,2015,0.515567645,0.54986676,0.568706617,0.459826463,Alkaleri,0.363538301,0.556114624,0.372836371,0.268210475,0.477462268,2015,0.342199264,0.257894836,0.426503692,2015,0.40870638,0.330419102,0.486993657,2015
Guyuk,Guyuk,Alkaleri,1825,1095,2015,0.571995521,0.58959986,0.675592018,0.044117647,Alkaleri,0,0.140405809,0.372836371,0.268210475,0.477462268,2015,0.027027027,0,0.111331455,2015,0.014705882,0,0.09299316,2015
Hong,Hong,Darazo,1825,1095,2015,0.634881453,0.629555395,0.763450658,0.48,Darazo,0.413335311,0.546664689,0.5,0.413676588,0.586323412,2015,0.461538462,0.392436316,0.530640607,2015,0.565217391,0.491257169,0.639177614,2015
Lamurde,Lamurde,Alkaleri,1825,1095,2015,0.429924862,0.483923569,0.53,0.459826463,Alkaleri,0.363538301,0.556114624,0.372836371,0.268210475,0.477462268,2015,0.342199264,0.257894836,0.426503692,2015,0.40870638,0.330419102,0.486993657,2015
Mayo-Belwa,Mayo-Belwa,Alkaleri,1825,1095,2015,0.615915722,0.618014343,0.739910945,0.459826463,Alkaleri,0.363538301,0.556114624,0.372836371,0.268210475,0.477462268,2015,0.342199264,0.257894836,0.426503692,2015,0.40870638,0.330419102,0.486993657,2015
Numan,Numan,Alkaleri,1825,1095,2015,0.518273564,0.55184819,0.57454826,0.538461538,Alkaleri,0.442173377,0.6347497,0.5,0.395374104,0.604625896,2015,0.461538462,0.377234034,0.545842889,2015,0.470588235,0.392300957,0.548875513,2015
Shelleng,Shelleng,Darazo,1825,1095,2015,0.58914423,0.600969346,0.702457608,0.344827586,Darazo,0.278162897,0.411492276,0.090909091,0.004585679,0.177232503,2015,0.192307692,0.123205547,0.261409838,2015,0.25862069,0.184660467,0.332580912,2015
Itu,Itu,Ngor-Okpala,1825,1095,2015,0.415010863,0.471929182,0.53,0.138695166,Ngor-Okpala,0.074603032,0.202787299,0.153175235,0.0746272,0.231723271,2015,0.07993431,0.008213857,0.151654762,2015,0.122910817,0.035230193,0.21059144,2015
Song,Song,Darazo,1825,1095,2015,0.551949619,0.575879905,0.641046694,0.544744096,Darazo,0.478079407,0.611408786,0.473466707,0.387143295,0.55979012,2015,0.407730102,0.338627957,0.476832247,2015,0.513049437,0.439089214,0.587009659,2015
Yola North,Yola North,Alkaleri,1825,1095,2015,0.581884889,0.596198663,0.691373749,0.39051004,Alkaleri,0.294221878,0.486798201,0.475701683,0.371075786,0.580327579,2015,0.413878383,0.329573955,0.498182811,2015,0.490213802,0.411926524,0.56850108,2015
Yola South,Yola South,Alkaleri,1825,1095,2015,0.57254926,0.589972357,0.676497023,0.459826463,Alkaleri,0.363538301,0.556114624,0.372836371,0.268210475,0.477462268,2015,0.342199264,0.257894836,0.426503692,2015,0.40870638,0.330419102,0.486993657,2015
Abak,Abak,Nsit Ubium,1825,1095,2015,0.358412263,0.425644469,0.53,0.417515765,Nsit Ubium,0.279682834,0.555348696,0.284899949,0.130344315,0.439455583,2015,0.332743974,0.115158193,0.550329754,2015,0.387919302,0.24032204,0.535516565,2015
Awka North,Awka North,Uzo-Uwani,1825,1095,2015,0.388205397,0.450124783,0.53,0.555555556,Uzo-Uwani,0.5023238,0.608787312,0.5,0.434945785,0.565054215,2015,0.5,0.438886461,0.561113539,2015,0.413793103,0.372564168,0.455022039,2015
Eket,Eket,Nsit Ubium,1825,1095,2015,0.238612216,0.328021397,0.53,0.263157895,Nsit Ubium,0.125324964,0.400990826,0.272727273,0.118171638,0.427282907,2015,0.086956522,0,0.304542302,2015,0.352941176,0.205343914,0.500538439,2015
Esit Eket,Esit Eket,Nsit Ubium,1825,1095,2015,0.262279676,0.346897657,0.53,0.375,Nsit Ubium,0.237167069,0.512832931,0.181818182,0.027262548,0.336373816,2015,0.428571429,0.210985648,0.646157209,2015,0.377358491,0.229761228,0.524955753,2015
Essien Udim,Essien Udim,Ngor-Okpala,1825,1095,2015,0.369824263,0.435041855,0.53,0.5,Ngor-Okpala,0.435907867,0.564092133,0.5,0.421451964,0.578548036,2015,0.357142857,0.285422405,0.42886331,2015,0.581395349,0.493714725,0.669075972,2015
Etim Ekpo,Etim Ekpo,Ngor-Okpala,1825,1095,2015,0.326319464,0.399175674,0.53,0.138695166,Ngor-Okpala,0.074603032,0.202787299,0.153175235,0.0746272,0.231723271,2015,0.07993431,0.008213857,0.151654762,2015,0.122910817,0.035230193,0.21059144,2015
Etinan,Etinan,Nsit Ubium,1825,1095,2015,0.271254927,0.35413511,0.53,0.417515765,Nsit Ubium,0.279682834,0.555348696,0.284899949,0.130344315,0.439455583,2015,0.332743974,0.115158193,0.550329754,2015,0.387919302,0.24032204,0.535516565,2015
Ibesikpo Asutan,Ibesikpo Asutan,Nsit Ubium,1825,1095,2015,0.364757188,0.430871605,0.53,0.417515765,Nsit Ubium,0.279682834,0.555348696,0.284899949,0.130344315,0.439455583,2015,0.332743974,0.115158193,0.550329754,2015,0.387919302,0.24032204,0.535516565,2015
Ibiono Ibom,Ibiono Ibom,Ngor-Okpala,1825,1095,2015,0.383194312,0.446021174,0.53,0.138695166,Ngor-Okpala,0.074603032,0.202787299,0.153175235,0.0746272,0.231723271,2015,0.07993431,0.008213857,0.151654762,2015,0.122910817,0.035230193,0.21059144,2015
Ika,Ika,Ngor-Okpala,1825,1095,2015,0.281330517,0.36230356,0.53,0.138695166,Ngor-Okpala,0.074603032,0.202787299,0.153175235,0.0746272,0.231723271,2015,0.07993431,0.008213857,0.151654762,2015,0.122910817,0.035230193,0.21059144,2015
Ikono,Ikono,Ngor-Okpala,1825,1095,2015,0.3504186,0.419053252,0.53,0.138695166,Ngor-Okpala,0.074603032,0.202787299,0.153175235,0.0746272,0.231723271,2015,0.07993431,0.008213857,0.151654762,2015,0.122910817,0.035230193,0.21059144,2015
Ikot Abasi,Ikot Abasi,Nsit Ubium,1825,1095,2015,0.194063012,0.293529351,0.53,0.417515765,Nsit Ubium,0.279682834,0.555348696,0.284899949,0.130344315,0.439455583,2015,0.332743974,0.115158193,0.550329754,2015,0.387919302,0.24032204,0.535516565,2015
Ikot Ekpene,Ikot Ekpene,Ngor-Okpala,1825,1095,2015,0.356519334,0.424084125,0.53,0.138695166,Ngor-Okpala,0.074603032,0.202787299,0.153175235,0.0746272,0.231723271,2015,0.07993431,0.008213857,0.151654762,2015,0.122910817,0.035230193,0.21059144,2015
Ini,Ini,Ngor-Okpala,1825,1095,2015,0.395911217,0.45642023,0.53,0.138695166,Ngor-Okpala,0.074603032,0.202787299,0.153175235,0.0746272,0.231723271,2015,0.07993431,0.008213857,0.151654762,2015,0.122910817,0.035230193,0.21059144,2015
Mkpat Enin,Mkpat Enin,Nsit Ubium,1825,1095,2015,0.225930858,0.318051677,0.53,0.417515765,Nsit Ubium,0.279682834,0.555348696,0.284899949,0.130344315,0.439455583,2015,0.332743974,0.115158193,0.550329754,2015,0.387919302,0.24032204,0.535516565,2015
Nsit Atai,Nsit Atai,Nsit Ubium,1825,1095,2015,0.243345201,0.331769618,0.53,0.417515765,Nsit Ubium,0.279682834,0.555348696,0.284899949,0.130344315,0.439455583,2015,0.332743974,0.115158193,0.550329754,2015,0.387919302,0.24032204,0.535516565,2015
Nsit Ibom,Nsit Ibom,Nsit Ubium,1825,1095,2015,0.357951303,0.425264532,0.53,0.1,Nsit Ubium,0,0.237832931,0.133333333,0,0.287888968,2015,0.090909091,0,0.308494871,2015,0.070175439,0,0.217772701,2015
Nsit Ubium,Nsit Ubium,Nsit Ubium,1825,1095,2015,0.247213687,0.334843575,0.53,0.35,Nsit Ubium,0.212167069,0.487832931,0.284899949,0.130344315,0.439455583,2015,0.222222222,0.004636442,0.439808003,2015,0.314814815,0.167217552,0.462412077,2015
Awka South,Awka South,Uzo-Uwani,1825,1095,2015,0.431794981,0.485419293,0.53,0.276727497,Uzo-Uwani,0.223495741,0.329959253,0.333333333,0.268279119,0.398387548,2015,0.274070736,0.212957197,0.335184275,2015,0.316835944,0.275607008,0.35806488,2015
Obot Akara,Obot Akara,Ngor-Okpala,1825,1095,2015,0.376065149,0.440171735,0.53,0.138695166,Ngor-Okpala,0.074603032,0.202787299,0.153175235,0.0746272,0.231723271,2015,0.07993431,0.008213857,0.151654762,2015,0.122910817,0.035230193,0.21059144,2015
Okobo,Okobo,Nsit Ubium,1825,1095,2015,0.269257198,0.352520839,0.53,0.417515765,Nsit Ubium,0.279682834,0.555348696,0.284899949,0.130344315,0.439455583,2015,0.332743974,0.115158193,0.550329754,2015,0.387919302,0.24032204,0.535516565,2015
Onna,Onna,Nsit Ubium,1825,1095,2015,0.191877243,0.291878138,0.53,0.333333333,Nsit Ubium,0.195500402,0.471166264,0.75,0.595444366,0.904555634,2015,0.47826087,0.260675089,0.69584665,2015,0.714285714,0.566688452,0.861882977,2015
Oruk Anam,Oruk Anam,Nsit Ubium,1825,1095,2015,0.312496984,0.387796568,0.53,0.417515765,Nsit Ubium,0.279682834,0.555348696,0.284899949,0.130344315,0.439455583,2015,0.332743974,0.115158193,0.550329754,2015,0.387919302,0.24032204,0.535516565,2015
Ukanafun,Ukanafun,Nsit Ubium,1825,1095,2015,0.340679142,0.41101835,0.53,0.417515765,Nsit Ubium,0.279682834,0.555348696,0.284899949,0.130344315,0.439455583,2015,0.332743974,0.115158193,0.550329754,2015,0.387919302,0.24032204,0.535516565,2015
Uruan,Uruan,Nsit Ubium,1825,1095,2015,0.401030149,0.460591042,0.53,0.417515765,Nsit Ubium,0.279682834,0.555348696,0.284899949,0.130344315,0.439455583,2015,0.332743974,0.115158193,0.550329754,2015,0.387919302,0.24032204,0.535516565,2015
Urue-Offong-Oruko,Urue-Offong/Oruko,Nsit Ubium,1825,1095,2015,0.204236897,0.30126919,0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ayamelum,Ayamelum,Uzo-Uwani,1825,1095,2015,0.436497382,0.489171465,0.53,0.194998396,Uzo-Uwani,0.14176664,0.248230152,0.151286014,0.086231799,0.216340228,2015,0.179736564,0.118623025,0.240850103,2015,0.163855044,0.122626108,0.20508398,2015
Uyo,Uyo,Nsit Ubium,1825,1095,2015,0.399966547,0.459725229,0.53,0.4,Nsit Ubium,0.262167069,0.537832931,0.25,0.095444366,0.404555634,2015,0.083333333,0,0.300919114,2015,0.197802198,0.050204935,0.34539946,2015
Aguata,Aguata,Oru West,1825,1095,2015,0.454034567,0.503044714,0.53,0.28125,Oru West,0.167004438,0.395495562,0.071428571,0.006420956,0.136436187,2015,0.063511795,0,0.128203616,2015,0.191176471,0.144249533,0.238103408,2015
Anambra East,Anambra East,Uzo-Uwani,1825,1095,2015,0.375672105,0.439848897,0.53,0.194998396,Uzo-Uwani,0.14176664,0.248230152,0.151286014,0.086231799,0.216340228,2015,0.179736564,0.118623025,0.240850103,2015,0.163855044,0.122626108,0.20508398,2015
Anambra West,Anambra West,Uzo-Uwani,1825,1095,2015,0.39176502,0.453035277,0.53,0.194998396,Uzo-Uwani,0.14176664,0.248230152,0.151286014,0.086231799,0.216340228,2015,0.179736564,0.118623025,0.240850103,2015,0.163855044,0.122626108,0.20508398,2015
Anaocha,Anaocha,Oru West,1825,1095,2015,0.420247823,0.476153753,0.53,0.23050672,Oru West,0.116261158,0.344752281,0.101406077,0.036398461,0.166413692,2015,0.063511795,0,0.128203616,2015,0.233333333,0.186406395,0.280260271,2015
Dunukofia,Dunukofia,Uzo-Uwani,1825,1095,2015,0.421451191,0.477122595,0.53,0.194998396,Uzo-Uwani,0.14176664,0.248230152,0.151286014,0.086231799,0.216340228,2015,0.179736564,0.118623025,0.240850103,2015,0.163855044,0.122626108,0.20508398,2015
Ekwusigo,Ekwusigo,Oru West,1825,1095,2015,0.255572543,0.341515837,0.53,0.23050672,Oru West,0.116261158,0.344752281,0.101406077,0.036398461,0.166413692,2015,0.063511795,0,0.128203616,2015,0.134699838,0.0877729,0.181626776,2015
Idemili North,Idemili North,Uzo-Uwani,1825,1095,2015,0.422797782,0.478205882,0.53,0.194998396,Uzo-Uwani,0.14176664,0.248230152,0.151286014,0.086231799,0.216340228,2015,0.179736564,0.118623025,0.240850103,2015,0.163855044,0.122626108,0.20508398,2015
Idemili South,Idemili South,Oru West,1825,1095,2015,0.377378695,0.441250403,0.53,0.388888889,Oru West,0.274643327,0.50313445,0.1,0.034992385,0.165007615,2015,0.063511795,0,0.128203616,2015,0.125,0.078073062,0.171926938,2015
Ihiala,Ihiala,Oru West,1825,1095,2015,0.199598953,0.297729955,0.53,0.23050672,Oru West,0.116261158,0.344752281,0.101406077,0.036398461,0.166413692,2015,0.333333333,0.268641512,0.398025155,2015,0.173913043,0.126986106,0.220839981,2015
Njikoka,Njikoka,Uzo-Uwani,1825,1095,2015,0.436915256,0.489504274,0.53,0.194998396,Uzo-Uwani,0.14176664,0.248230152,0.151286014,0.086231799,0.216340228,2015,0.179736564,0.118623025,0.240850103,2015,0.163855044,0.122626108,0.20508398,2015
Nnewi North,Nnewi North,Oru West,1825,1095,2015,0.308642745,0.38462961,0.53,0.23050672,Oru West,0.116261158,0.344752281,0.101406077,0.036398461,0.166413692,2015,0.063511795,0,0.128203616,2015,0.134699838,0.0877729,0.181626776,2015
Nnewi South,Nnewi South,Oru West,1825,1095,2015,0.303374646,0.380306319,0.53,0.23050672,Oru West,0.116261158,0.344752281,0.101406077,0.036398461,0.166413692,2015,0.063511795,0,0.128203616,2015,0.134699838,0.0877729,0.181626776,2015
Ogbaru,Ogbaru,Ahoada West,1825,1095,2015,0.230996863,0.322021221,0.53,0.269348044,Ahoada West,0.169291395,0.369404694,0.286616517,0.116247828,0.456985206,2015,0.172620424,0.011048298,0.334192549,2015,0.251351279,0.126430192,0.376272367,2015
Onitsha North,Onitsha North,Uzo-Uwani,1825,1095,2015,0.382531956,0.445478249,0.53,0.194998396,Uzo-Uwani,0.14176664,0.248230152,0.151286014,0.086231799,0.216340228,2015,0.179736564,0.118623025,0.240850103,2015,0.163855044,0.122626108,0.20508398,2015
Onitsha South,Onitsha South,Uzo-Uwani,1825,1095,2015,0.368656397,0.434081069,0.53,0.142857143,Uzo-Uwani,0.089625387,0.196088899,0.230769231,0.165715016,0.295823445,2015,0.391304348,0.330190809,0.452417887,2015,0.276595745,0.235366809,0.317824681,2015
Orumba North,Orumba North,Oru West,1825,1095,2015,0.403508225,0.462606614,0.53,0.23050672,Oru West,0.116261158,0.344752281,0.101406077,0.036398461,0.166413692,2015,0.063511795,0,0.128203616,2015,0.134699838,0.0877729,0.181626776,2015
