LGA,LGA_old,repDS,U5_ITN_use,six_nine_ITN_use,ten_eighteen_ITN_use_u,over_eighteen_ITN_use_u,simday,duration,year,mortality_rate,kill_rate,block_initial
Kiri Kasamma,Kiri Kasamma,Taura,0.995863807,0.986382722,0.945262132,0.990976095,2920,-1,2018,0.673959786,0.651907622,0.805149877
Tsanyawa,Tsanyawa,Gwarzo,0.965797688,0.713542055,0.678367253,0.921351903,2920,-1,2018,0.716116255,0.673850382,0.84147145
Miga,Miga,Taura,0.790891487,0.971631406,1,1,2920,-1,2018,0.71898178,0.675260641,0.84365949
Ringim,Ringim,Taura,0.870166925,1,0.88916617,1,2920,-1,2018,0.733954558,0.682463107,0.85457057
Roni,Roni,Babura,0.812059164,0.729542432,0.730990854,0.809914569,2920,-1,2018,0.684763375,0.657745318,0.815241367
Taura,Taura,Taura,0.863817719,0.824195509,0.663701979,0.878886257,2920,-1,2018,0.802187286,0.711846173,0.894758953
Yankwashi,Yankwashi,Babura,1,0.847552347,0.910548431,1,2920,-1,2018,0.686545172,0.658693878,0.816851147
kiyawa,Kiyawa,Takali,0.882918592,0.793060568,0.587501678,0.866678015,2920,-1,2018,0.77870611,0.702356647,0.88250928
Dutsi,Dutsi,Rimi,0.830706632,0.761585784,0.684957946,0.762255572,2920,-1,2018,0.62280068,0.622255799,0.748727773
Birnin-Gwari,Birnin-Gwari,Giwa,0.656270061,0.57333784,0.425518172,0.620338949,2920,-1,2018,0.585660468,0.598687691,0.697190257
Kajuru,Kajuru,Soba,0.989328364,0.829659164,0.537229564,0.693507394,2920,-1,2018,0.492999945,0.533070449,0.53
Chikun,Chikun,Soba,0.860756936,0.913908249,0.577229564,0.549808057,2920,-1,2018,0.576988044,0.59294545,0.683659429
Giwa,Giwa,Giwa,0.810982983,0.68736993,0.514397248,0.808187277,2920,-1,2018,0.58231661,0.596484125,0.692044587
Koko-Besse,Koko/Besse,Birnin Kebbi,1,0.937464784,0.743348185,0.901711777,2920,-1,2018,0.576157564,0.592390938,0.682331749
Igabi,Igabi,Soba,0.626768238,0.59606966,0.493884856,0.523112308,2920,-1,2018,0.531995981,0.561783675,0.603000351
Ikara,Ikara,Soba,0.693759024,0.540272133,0.637991238,0.645568157,2920,-1,2018,0.757882326,0.693400299,0.870319807
Jaba,Jaba,Oke-Ero,0.593362356,0.534454354,0.303546476,0.553324901,2920,-1,2018,0.493173179,0.533201155,0.53
Ogori-Mangongo,Ogori/Mangongo,Owan East,0.516870602,0.469743002,0.388120292,0.420720893,2920,-1,2018,0.310733482,0.386347145,0.53
Jema'a,Jema'a,Soba,0.532551803,0.336588658,0.307368216,0.464956046,2920,-1,2018,0.50980792,0.545625437,0.556011152
Kachia,Kachia,Ngor-Okpala,0.560062751,0.534821416,0.438741578,0.437650519,2920,-1,2018,0.53616272,0.564762281,0.611262696
Kaduna North,Kaduna North,Soba,0.279389548,0.322695113,0.216521598,0.130500939,2920,-1,2018,0.657446265,0.642698146,0.788569436
Kudan,Kudan,Giwa,0.853827899,0.688935404,0.784308275,0.770714209,2920,-1,2018,0.715360241,0.673476599,0.840888649
Kagarko,Kagarko,Oke-Ero,0.907372018,0.367787687,0.383760379,0.529515377,2920,-1,2018,0.616828924,0.618580297,0.741098716
Kaura,Kaura,Soba,0.965518841,0.639182974,0.64343646,0.570745245,2920,-1,2018,0.544538981,0.570694568,0.627359869
Kauru,Kauru,Soba,1,0.583320978,0.72389623,0.879568775,2920,-1,2018,0.435728811,0.488559081,0.53
Kubau,Kubau,Soba,0.871829204,0.78273368,0.612180758,0.69221343,2920,-1,2018,0.686299075,0.658563106,0.816629708
Lere,Lere,Soba,0.924756936,0.780005115,0.628562451,0.7594205,2920,-1,2018,0.49638178,0.535617259,0.53
Markafi,Markafi,Gwarzo,0.756856853,0.668226135,0.575902349,0.741928637,2920,-1,2018,0.721594857,0.676537716,0.845626179
Sabon-Gari,Sabon-Gari,Soba,0.668623691,0.422446077,0.419205318,0.415419377,2920,-1,2018,0.655108883,0.641366645,0.7861038
Sanga,Sanga,Soba,0.760756936,0.609421069,0.807229564,0.549530202,2920,-1,2018,0.447246758,0.49769857,0.53
Soba,Soba,Soba,0.904184233,0.817403358,0.796596453,0.714555751,2920,-1,2018,0.582055388,0.596311426,0.69163886
Zango-Kataf,Zango-Kataf,Soba,0.671352056,0.605698111,0.694233229,0.769750743,2920,-1,2018,0.379476754,0.442972479,0.53
Zaria,Zaria,Soba,0.680197132,0.466757157,0.383911124,0.409048433,2920,-1,2018,0.608376269,0.6133025,0.729885298
Kaduna South,Kaduna South,Soba,0.536816849,0.599432061,0.492311705,0.422246686,2920,-1,2018,0.679569503,0.654957316,0.810461616
Bichi,Bichi,Gwarzo,0.756856853,0.668226135,0.575902349,0.741928637,2920,-1,2018,0.768444039,0.698007406,0.876667763
Ajingi,Ajingi,Taura,0.880305174,0.782237467,0.783753065,1,2920,-1,2018,0.772623248,0.699793659,0.879084496
Albasu,Albasu,Takali,0.83602864,0.726965097,0.664897256,0.849600216,2920,-1,2018,0.794967768,0.70899614,0.891150238
Bagwai,Bagwai,Babura,1,0.776017824,0.802185153,0.932523421,2920,-1,2018,0.804608217,0.712788613,0.895939203
Bebeji,Bebeji,Gwarzo,0.814061966,0.761368142,0.643013718,0.715002697,2920,-1,2018,0.827726878,0.721458816,0.906498016
Dambatta,Dambatta,Babura,0.679090132,0.645910973,0.377373123,0.80017048,2920,-1,2018,0.74901951,0.689430592,0.864715454
Dawakin Kudu,Dawakin Kudu,Gwarzo,0.900904071,0.743186323,0.678367253,0.742780475,2920,-1,2018,0.806145696,0.713383698,0.896681122
Dawakin Tofa,Dawakin Tofa,Taura,0.870863789,0.849082386,0.663012324,0.83126721,2920,-1,2018,0.798723746,0.710486296,0.893044511
Doguwa,Doguwa,Giwa,0.80967498,0.874792421,0.597510377,0.904100206,2920,-1,2018,0.698189254,0.664793709,0.827006498
Gabasawa,Gabasawa,Taura,0.700132082,0.667867965,0.704029273,0.736541147,2920,-1,2018,0.749885825,0.689822821,0.86527481
Garko,Garko,Gwarzo,0.709440657,0.468775549,0.475419407,0.71083603,2920,-1,2018,0.768838005,0.698176678,0.876897841
Garum Mallam,Garum Mallam,Gwarzo,0.86908589,0.811368142,0.675951794,0.832119814,2920,-1,2018,0.862288859,0.733346686,0.920125898
Gaya,Gaya,Gwarzo,0.92969195,0.792137372,0.873707755,0.989512501,2920,-1,2018,0.763092032,0.695689515,0.873494821
Gezawa,Gezawa,Gwarzo,0.791644812,0.803303625,0.778794604,0.766645889,2920,-1,2018,0.80805322,0.714118308,0.897593458
Gwale,Gwale,Alkaleri,0.808824572,0.778153825,0.7594344,0.679840318,2920,-1,2018,0.600920439,0.608574402,0.719575964
Gwarzo,Gwarzo,Gwarzo,0.723980994,0.561368142,0.470764914,0.586797569,2920,-1,2018,0.823387017,0.719876187,0.904610429
Kabo,Kabo,Gwarzo,0.811261891,0.754523279,0.611363981,0.798710127,2920,-1,2018,0.81249578,0.71581337,0.899683768
Kano Municipal,Kano Municipal,Alkaleri,0.531498236,0.427740937,0.382042577,0.533340413,2920,-1,2018,0.636999309,0.630816237,0.765936956
Karaye,Karaye,Gwarzo,0.877827148,0.757020315,0.742931818,0.881669363,2920,-1,2018,0.844998327,0.727556296,0.913607988
Kibiya,Kibiya,Gwarzo,0.756856853,0.668226135,0.575902349,0.741928637,2920,-1,2018,0.813323711,0.716126831,0.900068059
Kiru,Kiru,Gwarzo,0.829928396,0.684622302,0.58301216,0.781592384,2920,-1,2018,0.826693612,0.721083872,0.90605241
Kumbotso,Kumbotso,Taura,0.790891487,0.701857773,0.646663143,0.804824505,2920,-1,2018,0.728034042,0.679648396,0.850358589
Yagba West,Yagba West,Oke-Ero,0.2878068,0.534454354,0.530819203,0.546756756,2920,-1,2018,0.304086126,0.380889805,0.53
Kunchi,Kunchi,Babura,0.603479496,0.431077084,0.335338006,0.574750277,2920,-1,2018,0.729388444,0.680296131,0.851333743
Kura,Kura,Gwarzo,0.875904071,0.757020315,0.608922809,0.89208603,2920,-1,2018,0.796070741,0.70943541,0.891710333
Madobi,Madobi,Taura,0.790891487,0.701857773,0.646663143,0.804824505,2920,-1,2018,0.853563186,0.730463144,0.916908166
Makoda,Makoda,Babura,0.730838384,0.596861924,0.630120376,0.83714527,2920,-1,2018,0.698126715,0.664761406,0.826953605
Ekiti,Ekiti,Oke-Ero,0.396405175,0.109938183,0.259224793,0.25565713,2920,-1,2018,0.316166435,0.390814415,0.53
Minjibir,Minjibir,Taura,0.80353428,0.665166336,0.574210202,0.834558261,2920,-1,2018,0.765361635,0.696676631,0.874851198
Nasarawa1,Nasarawa1,Alkaleri,0.805066286,0.671654503,0.635578879,0.648451401,2920,-1,2018,0.596034944,0.605439633,0.712600807
Rano,Rano,Gwarzo,0.936618357,0.830598911,0.717256142,0.903408494,2920,-1,2018,0.827920103,0.721528803,0.906581085
Rimin Gado,Rimin Gado,Gwarzo,0.756856853,0.668226135,0.575902349,0.741928637,2920,-1,2018,0.821146228,0.719050977,0.903619228
Bindawa,Bindawa,Rimi,0.851384879,0.998252451,0.887387096,0.860533414,2920,-1,2018,0.7272811,0.679287322,0.849813467
Rogo,Rogo,Gwarzo,0.928952852,0.728034808,0.644179219,0.935432804,2920,-1,2018,0.768098821,0.697858927,0.876465765
Shanono,Shanono,Gwarzo,0.756856853,0.668226135,0.575902349,0.741928637,2920,-1,2018,0.799731381,0.710883327,0.89354646
Sumaila,Sumaila,Takali,0.884392793,0.750558563,0.286109377,0.714790394,2920,-1,2018,0.700387319,0.665925938,0.828854507
Takali,Takali,Takali,0.725311247,0.65641164,0.768036144,0.720957618,2920,-1,2018,0.795192474,0.709085745,0.891264604
Tarauni,Tarauni,Alkaleri,0.557754841,0.626471497,0.440549134,0.529223535,2920,-1,2018,0.628535688,0.625743826,0.755833336
Tudun Wada,Tudun Wada,Gwarzo,0.644843444,0.547672285,0.358443286,0.554373009,2920,-1,2018,0.765017665,0.696527424,0.874646665
Ungogo,Ungogo,Taura,0.839899195,0.746247893,0.588662132,0.705495212,2920,-1,2018,0.67144052,0.650525031,0.802712793
Warawa,Warawa,Gwarzo,0.333922939,0.383948787,0.293671236,0.54833603,2920,-1,2018,0.807358735,0.713851327,0.897262338
Wudil,Wudil,Gwarzo,0.762306876,0.654748749,0.526572811,0.787368044,2920,-1,2018,0.764562514,0.696329773,0.874375455
Daura,Daura,Babura,0.613887691,0.498925494,0.559830356,0.547342178,2920,-1,2018,0.575080323,0.591670466,0.680601118
Bakori,Bakori,Gwarzo,0.710904071,0.817465702,0.786006142,0.788062058,2920,-1,2018,0.670473637,0.649992258,0.801768816
Batagarawa,Batagarawa,Rimi,0.811043227,0.605769958,0.55560789,0.748610903,2920,-1,2018,0.663607785,0.646174875,0.794925359
Batsari,Batsari,Rimi,0.904339171,0.690281436,0.519694788,0.821686552,2920,-1,2018,0.697059776,0.664209538,0.826048529
Charanchi,Charanchi,Rimi,0.917624195,0.899767602,0.822551931,0.857593568,2920,-1,2018,0.738728442,0.684701159,0.857872621
Dan Musa,Dan Musa,Rimi,1,0.899767602,0.906617865,0.927802701,2920,-1,2018,0.814381216,0.7165261,0.900556532
Dandume,Dandume,Giwa,0.656270061,0.57333784,0.425518172,0.620338949,2920,-1,2018,0.480345251,0.523452319,0.53
Danja,Danja,Giwa,0.703998652,0.653959087,0.297510377,0.528008252,2920,-1,2018,0.615786128,0.617933944,0.739741926
Dutsin-Ma,Dutsin-Ma,Rimi,0.788532406,0.674012065,0.605518361,0.739670613,2920,-1,2018,0.731600297,0.681349048,0.852911388
Faskari,Faskari,Giwa,0.581760591,0.733588717,0.78716555,0.682602846,2920,-1,2018,0.713932669,0.672768838,0.839781802
Funtua,Funtua,Gwarzo,0.724225956,0.568711645,0.415628396,0.648231372,2920,-1,2018,0.500280747,0.538540771,0.534213095
Asa,Asa,Oke-Ero,0.431746194,0.295323919,0.29748587,0.470193343,2920,-1,2018,0.293917451,0.372563685,0.53
Ingawa,Ingawa,Rimi,0.987547567,0.914919118,0.592515301,0.872745083,2920,-1,2018,0.687125681,0.65900205,0.817372352
Kafur,Kafur,Gwarzo,0.759892619,0.764552859,0.797912161,0.728550972,2920,-1,2018,0.742026184,0.686230808,0.860105758
Kankara,Kankara,Rimi,0.974545871,0.938728641,0.924139232,0.96595567,2920,-1,2018,0.803891608,0.712510337,0.89559138
Kankia,Kankia,Rimi,0.906513084,0.903014356,0.913028121,0.89038416,2920,-1,2018,0.757287742,0.693136955,0.86995191
Katsina,Katsina,Rimi,0.623655258,0.638176553,0.551164545,0.552316808,2920,-1,2018,0.71205914,0.671836104,0.838316494
Kurfi,Kurfi,Rimi,0.788532406,0.674012065,0.605518361,0.739670613,2920,-1,2018,0.682045441,0.656290638,0.812756485
Kusada,Kusada,Rimi,0.806513084,0.653014356,0.526123359,0.772873124,2920,-1,2018,0.768769267,0.698147157,0.876857731
Malumfashi,Malumfashi,Gwarzo,0.622332643,0.561368142,0.426631142,0.591814291,2920,-1,2018,0.793678153,0.708480769,0.89049129
Mani,Mani,Rimi,0.693323846,0.659429059,0.599891577,0.607459066,2920,-1,2018,0.663582347,0.64616062,0.79489954
Matazuu,Matazuu,Rimi,1,1,1,1,2920,-1,2018,0.801649222,0.711635809,0.894494624
Birnin Kebbi,Birnin Kebbi,Birnin Kebbi,0.950900612,0.807628422,0.608934005,0.82893248,2920,-1,2018,0.745947987,0.688032578,0.862711652
Musawa,Musawa,Gwarzo,0.808974502,0.650792273,0.585094634,0.733819506,2920,-1,2018,0.831548285,0.722835449,0.908125683
Rimi,Rimi,Rimi,0.788532406,0.674012065,0.605518361,0.739670613,2920,-1,2018,0.681368316,0.655926771,0.812131855
Sabuwa,Sabuwa,Giwa,0.437200233,0.463959087,0.364177044,0.654674918,2920,-1,2018,0.595830662,0.605307927,0.71230528
Safana,Safana,Babura,1,0.931284582,0.974011779,1,2920,-1,2018,0.597825124,0.60659165,0.715177247
Sandamu,Sandamu,Rimi,0.788532406,0.674012065,0.605518361,0.739670613,2920,-1,2018,0.756649451,0.692853778,0.869555693
Aleiro,Aleiro,Birnin Kebbi,0.86577807,0.708123662,0.603315529,0.832555357,2920,-1,2018,0.705366928,0.6684684,0.83296266
Argungu,Argungu,Birnin Kebbi,0.956905382,0.833082156,0.718906717,0.923713505,2920,-1,2018,0.749755556,0.689763899,0.865190861
Augie,Augie,Birnin Kebbi,1,0.801489674,0.918337111,0.953927216,2920,-1,2018,0.747566745,0.688770794,0.86377172
Bunza,Bunza,Birnin Kebbi,0.86577807,0.708123662,0.603315529,0.832555357,2920,-1,2018,0.672182056,0.650932828,0.803433505
Fakai,Fakai,Birnin Kebbi,1,0.900848648,0.779875572,0.82862009,2920,-1,2018,0.590008654,0.601533253,0.703749978
Gwandu,Gwandu,Birnin Kebbi,0.86577807,0.874406341,0.860003778,0.910507948,2920,-1,2018,0.783737788,0.704443878,0.885261384
Jega,Jega,Birnin Kebbi,1,0.892314827,0.605747726,0.960427315,2920,-1,2018,0.700200915,0.665830158,0.828698619
Kalgo,Kalgo,Birnin Kebbi,1,0.882266861,0.789326747,0.921360503,2920,-1,2018,0.681068976,0.655765729,0.811855009
Iseyin,Iseyin,Akinyele,0.662959324,0.487548566,0.245070932,0.592788794,2920,-1,2018,0.381804807,0.444882082,0.53
Maiyama,Maiyama,Birnin Kebbi,0.951551594,0.807442055,0.525479968,0.827445002,2920,-1,2018,0.635960953,0.630198767,0.764721412
Ngaski,Ngaski,Owan East,1,0.927395967,0.725912705,0.899933082,2920,-1,2018,0.50355318,0.540983781,0.541814331
Sakaba,Sakaba,Alkaleri,0.531498236,0.427740937,0.382042577,0.533340413,2920,-1,2018,0.671709859,0.650673231,0.802974894
Shanga,Shanga,Birnin Kebbi,1,0.907971156,0.76601153,0.759122021,2920,-1,2018,0.602629245,0.609664023,0.721974202
Suru,Suru,Birnin Kebbi,1,0.899607954,0.596114889,0.864280751,2920,-1,2018,0.607478923,0.612737045,0.728665589
Wasagu-Danko,Wasagu/Danko,Alkaleri,0.996963519,0.993370749,0.710137461,0.942068299,2920,-1,2018,0.603250653,0.610059384,0.722841054
Yauri,Yauri,Birnin Kebbi,1,1,0.740471561,0.935360117,2920,-1,2018,0.619243928,0.620072014,0.744212654
Zuru,Zuru,Alkaleri,0.531498236,0.959045806,0.747174498,0.931651633,2920,-1,2018,0.60621808,0.611940869,0.726942142
Adavi,Adavi,Owan East,0.883093999,0.646354292,0.563983905,0.633453738,2920,-1,2018,0.308698703,0.384675567,0.53
Ajaokuta,Ajaokuta,Owan East,0.452438854,0.467463,0.451705763,0.453641935,2920,-1,2018,0.321205627,0.394962504,0.53
Ankpa,Ankpa,Owan East,0.46177457,0.314626105,0.428342872,0.368164078,2920,-1,2018,0.382494781,0.445447774,0.53
Bassa1,Bassa1,Keana,0.951228484,0.794819351,0.815936655,0.886749428,2920,-1,2018,0.406315085,0.464886674,0.53
Dekina,Dekina,Owan East,0.274832474,0.274349756,0.230545946,0.370133471,2920,-1,2018,0.371777405,0.436648124,0.53
Edu,Edu,Oke-Ero,0.313635035,0.256808693,0.268905071,0.395433583,2920,-1,2018,0.339359862,0.409929917,0.53
Ibaji,Ibaji,Uzo-Uwani,0.563869855,0.553312834,0.455334879,0.637652272,2920,-1,2018,0.335530068,0.406770517,0.53
Idah,Idah,Uzo-Uwani,0.3140918,0.267728157,0.192202922,0.217905152,2920,-1,2018,0.382023573,0.445061456,0.53
Igalamela-Odolu,Igalamela-Odolu,Uzo-Uwani,0.883352359,0.813164937,0.725930671,0.749166325,2920,-1,2018,0.344682632,0.414321376,0.53
Ijumu,Ijumu,Oke-Ero,0.5878068,0.70112102,0.614152536,0.569515377,2920,-1,2018,0.312708323,0.387970309,0.53
Kabba-Bunu,Kabba/Bunu,Oke-Ero,0.573388534,0.396104571,0.464930608,0.529515377,2920,-1,2018,0.319779497,0.393788165,0.53
Kogi,Kogi,Keana,0.414864848,0.144819351,0.211769989,0.342482374,2920,-1,2018,0.368216183,0.433718849,0.53
Lokoja,Lokoja,Keana,0.65656765,0.586614273,0.46675371,0.631862813,2920,-1,2018,0.314676325,0.389588612,0.53
Mopa-Muro,Mopa-Muro,Oke-Ero,0.429595701,0.333884325,0.291198851,0.384636823,2920,-1,2018,0.291856976,0.370880339,0.53
Ofu,Ofu,Owan East,0.592523275,0.465269966,0.451593155,0.609036465,2920,-1,2018,0.33495597,0.406296962,0.53
Okehi,Okehi,Owan East,0.802438854,0.622224904,0.377631689,0.553418969,2920,-1,2018,0.293031638,0.371839834,0.53
Okene,Okene,Owan East,0.569000315,0.49897764,0.350954792,0.531693064,2920,-1,2018,0.275677686,0.357715363,0.53
Olamabolo,Olamabolo,Owan East,0.412853924,0.680575535,0.332813896,0.355919194,2920,-1,2018,0.317039805,0.391533051,0.53
Omala,Omala,Keana,0.173799885,0.077172697,0.227824449,0.247486692,2920,-1,2018,0.455368605,0.504091735,0.53
Yagba East,Yagba East,Oke-Ero,0.567218565,0.634454354,0.405819203,0.565229662,2920,-1,2018,0.291276571,0.370406416,0.53
Ifelodun1,Ifelodun1,Oke-Ero,0.405739007,0.341355899,0.27853257,0.490226642,2920,-1,2018,0.357982328,0.425290104,0.53
Ilorin East,Ilorin East,Oke-Ero,0.327748115,0.329799015,0.294112739,0.332431586,2920,-1,2018,0.350824888,0.419388367,0.53
Ilorin South,Ilorin South,Oke-Ero,0.429595701,0.333884325,0.291198851,0.384636823,2920,-1,2018,0.316790933,0.391328258,0.53
Ilorin West,Ilorin West,Owan East,0.269677819,0.25132403,0.250285524,0.181855603,2920,-1,2018,0.300629985,0.378056657,0.53
Irepodun1,Irepodun1,Owan East,0.244412229,0.20588738,0.331776678,0.350813956,2920,-1,2018,0.354587436,0.422491317,0.53
Itesiwaju,Itesiwaju,Akinyele,0.476423213,0.438817704,0.351465253,0.410948565,2920,-1,2018,0.428195908,0.482539024,0.53
Isin,Isin,Oke-Ero,0.336861148,0.20112102,0.209010688,0.370170239,2920,-1,2018,0.349688854,0.418451319,0.53
Kaiama,Kaiama,Oke-Ero,0.656854419,0.628204354,0.37864529,0.668404266,2920,-1,2018,0.409404988,0.467392893,0.53
Moro,Moro,Oke-Ero,0.246140134,0.284454354,0.138927311,0.229515377,2920,-1,2018,0.336971467,0.407959544,0.53
Offa,Offa,Akinyele,0.285492295,0.315079377,0.327343867,0.337440493,2920,-1,2018,0.350724749,0.419305771,0.53
Oke-Ero,Oke-Ero,Oke-Ero,0.171140134,0.125363445,0.241345519,0.23784871,2920,-1,2018,0.328086235,0.400631968,0.53
Kajola,Kajola,Akinyele,0.438550067,0.222081207,0.297737664,0.433220962,2920,-1,2018,0.406200649,0.464793778,0.53
Oyun,Oyun,Oke-Ero,0.449281707,0.151146393,0.297080053,0.399139938,2920,-1,2018,0.379244204,0.442781654,0.53
Pategi,Pategi,Oke-Ero,0.802512683,0.434454354,0.253041425,0.784617418,2920,-1,2018,0.318277299,0.392551518,0.53
Agege,Agege,Uzo-Uwani,0.273706071,0.301308574,0.083128845,0.207067589,2920,-1,2018,0.445938468,0.49666464,0.53
Ajeromi-Ifelodun,Ajeromi-Ifelodun,Uzo-Uwani,0.18655898,0.190943332,0.043518794,0.070495696,2920,-1,2018,0.442448497,0.493901179,0.53
Alimosho,Alimosho,Uzo-Uwani,0.284828597,0.228160818,0.180257743,0.176737282,2920,-1,2018,0.431973509,0.485561977,0.53
Apapa,Apapa,Isoko South,0.365987203,0.25881558,0.251851968,0.238801123,2920,-1,2018,0.464571223,0.511279973,0.53
Epe,Epe,Uzo-Uwani,0.114528313,0.293621893,0.198819107,0.209062966,2920,-1,2018,0.40174632,0.461173792,0.53
Ifako-Ijaye,Ifako-Ijaye,Uzo-Uwani,0.3140918,0.267728157,0.192202922,0.060983215,2920,-1,2018,0.390672088,0.45214207,0.53
Ikeja,Ikeja,Uzo-Uwani,0.437605236,0.267728157,0.192202922,0.138153876,2920,-1,2018,0.481253048,0.524146789,0.53
Mushin,Mushin,Isoko South,0.179915646,0.20869993,0.112723152,0.080017498,2920,-1,2018,0.475938767,0.520071762,0.53
Kokona,Kokona,Oke-Ero,0.766839053,0.675219426,0.569280741,0.688740464,2920,-1,2018,0.460705224,0.508267659,0.53
Ojo,Ojo,Isoko South,0.336596788,0.348646641,0.188547331,0.223963329,2920,-1,2018,0.435361631,0.488266396,0.53
Oshodi-Isolo,Oshodi-Isolo,Uzo-Uwani,0.167893696,0.12246341,0.192202922,0.073098984,2920,-1,2018,0.465655625,0.512122932,0.53
Surulere1,Surulere1,Oke-Ero,0.07222775,0.070790475,0.044592522,0.056659866,2920,-1,2018,0.464358896,0.511114818,0.53
Akwanga,Akwanga,Oke-Ero,0.860690021,0.835292671,0.757932041,0.821520491,2920,-1,2018,0.509076895,0.545084849,0.554374123
Obi2,Obi2,Keana,0.874757896,0.894819351,0.339220969,0.840595582,2920,-1,2018,0.47867099,0.522169724,0.53
Awe,Awe,Keana,0.656661418,0.474352858,0.514050706,0.772883548,2920,-1,2018,0.564364244,0.584430432,0.662855101
Doma,Doma,Keana,0.790174553,0.52944326,0.377309717,0.640952832,2920,-1,2018,0.39040939,0.451927322,0.53
Karu,Karu,Oke-Ero,0.418167434,0.41459579,0.478993511,0.427346868,2920,-1,2018,0.470750314,0.516071368,0.53
Keana,Keana,Keana,0.562275592,0.485867497,0.391922347,0.629611516,2920,-1,2018,0.38719336,0.449296597,0.53
Keffi,Keffi,Oke-Ero,0.760195848,0.464179923,0.465294052,0.600090934,2920,-1,2018,0.452112722,0.5015342,0.53
Lafia,Lafia,Alkaleri,0.548869485,0.410572316,0.312633413,0.501413632,2920,-1,2018,0.503966925,0.541291955,0.542766828
Nasarawa2,Nasarawa2,Keana,0.70724646,0.506080934,0.528480287,0.690351042,2920,-1,2018,0.379114078,0.442674871,0.53
Nasarawa-Eggon,Nasarawa-Eggon,Alkaleri,0.739271211,0.712668995,0.664160449,0.694354885,2920,-1,2018,0.497648158,0.536568319,0.53
Chanchaga,Chanchaga,Keana,0.394856457,0.219002446,0.239259615,0.367840635,2920,-1,2018,0.393820889,0.454714405,0.53
Toto,Toto,Keana,0.716988676,0.621807136,0.536567147,0.671236586,2920,-1,2018,0.39100856,0.452417095,0.53
Wamba,Wamba,Alkaleri,0.98813999,0.546002328,0.762220794,0.855262744,2920,-1,2018,0.418578169,0.474808309,0.53
Agaie,Agaie,Oke-Ero,0.429595701,0.333884325,0.291198851,0.384636823,2920,-1,2018,0.469310553,0.514957552,0.53
Agwara,Agwara,Birnin Kebbi,0.86577807,0.708123662,0.603315529,0.832555357,2920,-1,2018,0.513248554,0.548162892,0.563637941
Bida,Bida,Oke-Ero,0.429111148,0.216272536,0.186374759,0.370424468,2920,-1,2018,0.354220152,0.422188464,0.53
Bosso,Bosso,Keana,0.411173669,0.363186599,0.313498746,0.439499981,2920,-1,2018,0.45101388,0.500669413,0.53
Edati,Edati,Oke-Ero,0.508395036,0.409454354,0.29748587,0.565747261,2920,-1,2018,0.417118573,0.473631021,0.53
