year,State,scenario,death_rate_mean_all_ages,death_rate_mean_U5,PfPR_percent_change,U5_PfPR_percent_change,incidence_percent_change,U5_incidence_percent_change,death_percent_change,U5_death_percent_change
2021,Zamfara,NGA projection scenario 2,0.388829995,1.472273863,-40.50766367,-55.3023318,-21.74253449,-35.5333773,-61.88210972,-69.98852427
2022,Zamfara,NGA projection scenario 2,0.579224463,2.431079358,-14.99030446,-32.10280322,20.21267104,1.300686814,-43.21730628,-50.4438128
2023,Zamfara,NGA projection scenario 2,0.530042431,2.13488693,-26.34789756,-41.54272379,-0.522699259,-15.72755485,-48.03873295,-56.48152908
2024,Zamfara,NGA projection scenario 2,0.300567833,0.974088845,-51.36256111,-68.90341381,-24.05725065,-42.32952008,-70.53465059,-80.14374603
2025,Zamfara,NGA projection scenario 2,0.551061267,1.857169542,-28.10961127,-52.31699787,24.35157851,-4.882320177,-45.97820853,-62.14264204
2026,Zamfara,NGA projection scenario 2,0.458821808,1.628141018,-38.47208512,-58.86479033,4.151275875,-17.14549881,-55.02065285,-66.81125985
2027,Zamfara,NGA projection scenario 2,0.223522739,0.627197863,-63.79971538,-81.51420545,-32.39507334,-53.98845355,-78.08755668,-87.21492385
2028,Zamfara,NGA projection scenario 2,0.416717737,1.35362846,-45.38964987,-69.84786277,15.82739927,-21.19317827,-59.14821088,-72.40704417
2029,Zamfara,NGA projection scenario 2,0.480311653,1.319093143,-47.38201993,-70.38551247,7.736037464,-24.79553201,-52.91395438,-73.11102721
2030,Zamfara,NGA projection scenario 2,0.252097732,0.742291397,-65.27116659,-82.35277821,-27.20197324,-54.12559763,-75.28628495,-84.86880681
2020,Abia,NGA projection scenario 3,0.446236212,1.671931482,-31.48909598,-38.16307571,-16.08631782,-22.2839122,-37.50610997,-44.92839151
2021,Abia,NGA projection scenario 3,0.346376272,1.241693048,-51.17850713,-61.86263105,-30.74262402,-42.03770094,-51.49116081,-59.09997858
2022,Abia,NGA projection scenario 3,0.535556732,1.772083923,-34.02562887,-46.21813689,-1.325047683,-15.60892782,-24.99706971,-41.62947878
2023,Abia,NGA projection scenario 3,0.438359009,1.206515473,-40.09358043,-53.01589599,-15.36254896,-28.5730799,-38.60928604,-60.25868972
2024,Abia,NGA projection scenario 3,0.283802979,0.858106844,-60.19800725,-73.35151189,-36.2285292,-52.15297991,-60.25434133,-71.73489185
2025,Abia,NGA projection scenario 3,0.36936358,1.040094885,-49.12303109,-66.18383783,-13.0859158,-34.54429334,-48.27186517,-65.74040327
2026,Abia,NGA projection scenario 3,0.347265927,0.888823053,-52.85634326,-69.6599584,-22.47155768,-42.31759225,-51.36656768,-70.72313327
2027,Abia,NGA projection scenario 3,0.228403051,0.554057661,-72.10923697,-84.62687388,-47.54864056,-65.17075809,-68.01291618,-81.74994196
2028,Abia,NGA projection scenario 3,0.278932401,0.64191404,-63.07731088,-79.68878963,-23.816597,-49.49073414,-60.93644955,-78.8560482
2029,Abia,NGA projection scenario 3,0.356487713,0.827950885,-64.26061502,-81.10169603,-27.65286771,-53.23806768,-50.07508732,-72.72819639
2030,Abia,NGA projection scenario 3,0.219643051,0.556388796,-82.24937814,-91.69082345,-59.82268572,-76.62841474,-69.23972482,-81.67315691
2020,Adamawa,NGA projection scenario 3,0.636024734,2.974940726,-28.42195742,-36.03125102,-24.10653654,-29.84557981,-21.34945918,-21.64363455
2021,Adamawa,NGA projection scenario 3,0.323786055,1.114680439,-58.35487313,-71.75310073,-48.33830784,-61.51787495,-59.96075783,-70.64065611
2022,Adamawa,NGA projection scenario 3,0.629673546,2.688825025,-24.09234284,-40.06812252,-4.569791882,-22.29162555,-22.13484432,-29.17957847
2023,Adamawa,NGA projection scenario 3,0.640633979,2.940390236,-32.21462944,-41.04870276,-21.42547936,-31.31060849,-20.77948198,-22.55365297
2024,Adamawa,NGA projection scenario 3,0.31840448,0.974339116,-54.89595271,-70.73959918,-38.83193472,-56.93536063,-60.62624107,-74.337078
2025,Adamawa,NGA projection scenario 3,0.599202482,2.254213926,-22.81274572,-40.25541079,6.103224294,-17.46794079,-25.90288283,-40.62671279
2026,Adamawa,NGA projection scenario 3,0.584474578,2.395567527,-32.04695688,-44.2249079,-13.01535373,-29.37360955,-27.72412899,-36.90362872
2027,Adamawa,NGA projection scenario 3,0.316511698,0.942630052,-54.55979836,-72.33684633,-32.70483093,-56.635659,-60.86030164,-75.17225664
2028,Adamawa,NGA projection scenario 3,0.546394385,1.975254804,-23.73797577,-44.64618777,16.01150211,-16.66091439,-32.43310902,-47.97416099
2029,Adamawa,NGA projection scenario 3,0.542852401,1.957815002,-32.80907243,-48.4142754,-4.107288492,-27.8195423,-32.8711092,-48.43350444
2030,Adamawa,NGA projection scenario 3,0.34413358,1.054900666,-55.10524436,-74.16396504,-27.25645778,-56.30460633,-57.44459176,-72.21518354
2020,Akwa Ibom,NGA projection scenario 3,0.668675568,2.51173405,-17.99466024,-27.6099535,12.81402214,1.126460597,-2.96996759,-9.214839055
2021,Akwa Ibom,NGA projection scenario 3,0.54757335,1.96651813,-29.8353605,-40.42924675,-4.786997952,-16.92961762,-20.54284255,-28.9213502
2022,Akwa Ibom,NGA projection scenario 3,0.428140043,1.432267214,-44.73317409,-56.77899413,-18.71361345,-33.45951433,-37.87354558,-48.23153766
2023,Akwa Ibom,NGA projection scenario 3,0.495113214,1.871675966,-35.13105259,-48.91722793,-0.920210805,-18.210018,-28.15521686,-32.34936484
2024,Akwa Ibom,NGA projection scenario 3,0.407626543,1.2824754,-40.87526755,-55.74090561,-9.669797019,-27.33099855,-40.85021412,-53.64567533
2025,Akwa Ibom,NGA projection scenario 3,0.365713033,1.221450358,-54.51825259,-68.68675876,-26.06505301,-44.32333323,-46.93219081,-55.85138985
2026,Akwa Ibom,NGA projection scenario 3,0.3960568,1.342837835,-46.29988364,-63.46690487,-7.185114601,-30.64976388,-42.52907388,-51.46391036
2027,Akwa Ibom,NGA projection scenario 3,0.388471323,1.181202946,-50.20541846,-67.36491466,-12.75656038,-37.14466037,-43.62978577,-57.30610908
2028,Akwa Ibom,NGA projection scenario 3,0.279659643,0.69315562,-64.42865498,-78.7277756,-33.69410668,-55.42905942,-59.41920794,-74.94629477
2029,Akwa Ibom,NGA projection scenario 3,0.325765673,0.897614053,-58.95998089,-75.92259431,-17.53653231,-45.88739955,-52.72886388,-67.55626406
2030,Akwa Ibom,NGA projection scenario 3,0.347279791,0.92200918,-60.35013008,-77.56092296,-19.27247635,-48.22210273,-49.60699782,-66.67451643
2020,Anambra,NGA projection scenario 3,0.356366448,1.170494322,-47.71965158,-55.50993333,-28.68140813,-36.83438704,-33.45009563,-34.51953652
2021,Anambra,NGA projection scenario 3,0.159166123,0.511310758,-82.61245894,-86.6412154,-74.75568753,-78.92896029,-70.27640977,-71.39596085
2022,Anambra,NGA projection scenario 3,0.136093307,0.416446587,-81.47577027,-85.94402793,-70.92795796,-75.92412368,-74.58515906,-76.7029066
2023,Anambra,NGA projection scenario 3,0.114628395,0.271209538,-82.72267284,-87.9392853,-72.04038374,-77.59310602,-78.59363929,-84.82784077
2024,Anambra,NGA projection scenario 3,0.057476558,0.133709341,-94.16878756,-96.34535176,-89.81678568,-92.22524728,-89.26649956,-92.51995551
2025,Anambra,NGA projection scenario 3,0.056326395,0.153662252,-94.60431884,-96.95264137,-89.9590466,-93.14955916,-89.48128753,-91.40373835
2026,Anambra,NGA projection scenario 3,0.053842538,0.140566481,-95.12190206,-97.21970693,-90.19908952,-93.11921172,-89.94513708,-92.13634945
2027,Anambra,NGA projection scenario 3,0.026119734,0.064742303,-98.04770455,-98.85030485,-95.67339734,-97.17434009,-95.12225174,-96.37814904
2028,Anambra,NGA projection scenario 3,0.027399324,0.06415681,-97.14619161,-98.35526195,-93.04565971,-95.73686306,-94.88329394,-96.41090303
2029,Anambra,NGA projection scenario 3,0.047700204,0.115533217,-95.90297258,-97.77079486,-90.45345047,-94.47099438,-91.09219173,-93.5367746
2030,Anambra,NGA projection scenario 3,0.029791419,0.08600278,-97.1007279,-98.35392014,-92.69420663,-95.78374895,-94.43658034,-95.18878327
2020,Bauchi,NGA projection scenario 3,1.206873,5.668839352,14.78860871,25.6883563,38.51386338,45.79549265,56.21834456,60.22036029
2021,Bauchi,NGA projection scenario 3,0.794213061,3.32957713,-5.152817088,-1.486040208,7.730512561,9.082127743,2.803401482,-5.895014085
2022,Bauchi,NGA projection scenario 3,0.544410623,2.107104641,-33.72691676,-41.5261844,-11.62078082,-19.18459135,-29.53117159,-40.44617536
2023,Bauchi,NGA projection scenario 3,1.027372904,4.658781299,4.792478707,4.851175402,38.99993153,38.43454974,32.98374744,31.67274144
2024,Bauchi,NGA projection scenario 3,0.730013185,3.263035737,-6.31055244,-7.563338869,14.95671198,11.75065694,-5.506667838,-7.77569641
2025,Bauchi,NGA projection scenario 3,0.449695608,1.579303062,-31.54829673,-42.81937602,-1.936977469,-14.2924945,-41.79113844,-55.36361327
2026,Bauchi,NGA projection scenario 3,0.852024717,3.554715444,5.471013627,-0.33972709,51.157572,44.47684898,10.28657596,0.468147658
2027,Bauchi,NGA projection scenario 3,0.752381664,3.156080953,-8.913997861,-17.00098421,20.297381,10.82242232,-2.611278875,-10.79859634
2028,Bauchi,NGA projection scenario 3,0.473100188,1.660072127,-33.24387508,-47.81568264,2.499618263,-13.79491684,-38.76163587,-53.08080936
2029,Bauchi,NGA projection scenario 3,0.863969683,3.733541444,1.087770307,-10.49512852,56.86484504,42.57799156,11.83273935,5.522368551
2030,Bauchi,NGA projection scenario 3,0.631141105,2.601782989,-10.93563686,-21.77984277,27.0009143,14.12412473,-18.30472749,-26.46491073
2020,Bayelsa,NGA projection scenario 3,0.399496358,1.205519238,-35.68607053,-39.43457827,-23.36094394,-23.17194218,-25.0612448,-21.41342954
2021,Bayelsa,NGA projection scenario 3,0.229368756,0.712262831,-64.6483869,-66.74156955,-56.47317086,-55.76500369,-56.97430348,-53.568312
2022,Bayelsa,NGA projection scenario 3,0.262412267,0.718802503,-51.73637719,-51.91946907,-38.61639568,-35.40617922,-50.77590012,-53.14199744
2023,Bayelsa,NGA projection scenario 3,0.27326355,0.932955618,-51.7308719,-49.02777643,-41.00169924,-36.28546807,-48.74038297,-39.18157416
2024,Bayelsa,NGA projection scenario 3,0.245040773,0.708922686,-59.76912117,-60.74137022,-45.91733201,-45.30525417,-54.03449841,-53.78605267
2025,Bayelsa,NGA projection scenario 3,0.2967498,0.948843726,-45.61368781,-43.00942549,-26.16007556,-21.5040652,-44.33476002,-38.14584458
2026,Bayelsa,NGA projection scenario 3,0.274437569,0.912966066,-50.36672124,-50.93503222,-34.73414545,-32.99015124,-48.52015691,-40.48467268
2027,Bayelsa,NGA projection scenario 3,0.234898064,0.606943371,-62.27547566,-65.26589578,-46.2013343,-48.30975852,-55.93709889,-60.43398025
2028,Bayelsa,NGA projection scenario 3,0.29531045,0.763330625,-47.48045716,-50.67480551,-22.77009433,-25.87461867,-44.60475782,-50.23925458
2029,Bayelsa,NGA projection scenario 3,0.301024289,1.006344573,-50.89585985,-54.22529781,-31.54941612,-34.34553605,-43.53293817,-34.39742299
2030,Bayelsa,NGA projection scenario 3,0.206676137,0.69720855,-62.17769339,-67.04530694,-42.75049072,-47.59426985,-61.23105464,-54.54968521
2020,Benue,NGA projection scenario 3,0.685402388,2.932471709,-10.91344262,-9.13760912,4.250954512,2.943131168,-10.29731525,-16.19741557
2021,Benue,NGA projection scenario 3,0.695352451,2.990049032,-15.65522309,-16.3568275,3.43543147,0.369605708,-8.995091285,-14.5520021
2022,Benue,NGA projection scenario 3,0.877795865,3.796002601,-8.751966429,-8.840945409,13.76506911,10.26447323,14.88236288,8.480101444
2023,Benue,NGA projection scenario 3,0.689830625,3.011735037,-12.17333236,-15.54097428,8.918394611,3.139834318,-9.717765547,-13.93227123
2024,Benue,NGA projection scenario 3,0.641036312,2.536857548,-17.55292205,-23.31156402,7.737812947,4.97E-04,-16.10376724,-27.50306229
2025,Benue,NGA projection scenario 3,0.759351054,3.107496008,-10.97757393,-16.20294123,18.13504526,10.12216671,-0.619213712,-11.19566619
2026,Benue,NGA projection scenario 3,0.632200479,2.565526392,-14.05353941,-21.16455689,13.42896181,3.713268197,-17.26016527,-26.68377962
2027,Benue,NGA projection scenario 3,0.611225452,2.340744543,-21.30083586,-31.31624086,9.264688669,-2.685135738,-20.0052918,-33.10747327
2028,Benue,NGA projection scenario 3,0.578585095,2.244686613,-14.30302833,-24.17532987,21.12792173,9.070183011,-24.27712924,-35.85256463
2029,Benue,NGA projection scenario 3,0.484346305,1.900254076,-18.22922804,-31.39683943,14.15879404,-0.653172053,-36.61071986,-45.69557068
2030,Benue,NGA projection scenario 3,0.47184895,1.798735418,-24.48085414,-38.95000953,12.05606308,-4.612847302,-38.24632303,-48.59671578
2020,Borno,NGA projection scenario 3,0.634943989,2.799794246,-21.26334708,-31.35365637,-13.32240214,-22.87306324,-20.26442408,-22.06854846
2021,Borno,NGA projection scenario 3,0.272741289,0.864428488,-55.95746121,-72.98438132,-45.87406339,-63.39106739,-65.74944546,-75.93888661
2022,Borno,NGA projection scenario 3,0.558950279,2.260371014,-22.67413074,-41.54645316,-3.222565251,-25.01768381,-29.80763156,-37.08323588
2023,Borno,NGA projection scenario 3,0.605458634,2.70782256,-27.45665507,-38.19030096,-14.44772339,-27.17491771,-23.96716297,-24.62855337
2024,Borno,NGA projection scenario 3,0.268144661,0.806613998,-51.71746258,-71.29538214,-35.8943133,-58.28075771,-66.32668495,-77.54813598
2025,Borno,NGA projection scenario 3,0.659676868,2.578115245,-18.77187654,-38.83364459,9.905546502,-17.30046448,-17.1584961,-28.23891843
2026,Borno,NGA projection scenario 3,0.623591831,2.687712806,-27.6066479,-38.99913351,-8.94733886,-24.66480597,-21.69001571,-25.18830247
2027,Borno,NGA projection scenario 3,0.276620344,0.804336835,-50.90174727,-71.87565721,-30.09227703,-56.51137492,-65.26231789,-77.61152014
2028,Borno,NGA projection scenario 3,0.558257818,2.165870177,-19.43425169,-41.51297885,16.39926836,-16.44832533,-29.89459013,-39.71363896
2029,Borno,NGA projection scenario 3,0.544129892,2.295093634,-28.76841936,-41.55055173,-4.510529406,-23.42392352,-31.66875964,-36.11674195
2030,Borno,NGA projection scenario 3,0.273523571,0.786678135,-51.04448966,-72.51121948,-25.01305646,-55.50114014,-65.6512073,-78.10304488
2020,Cross River,NGA projection scenario 3,0.821430847,3.370430635,-7.621419557,-14.19655772,22.31783794,15.33063689,14.40756954,6.472400684
2021,Cross River,NGA projection scenario 3,0.616644175,2.353055695,-18.14769725,-26.71159505,7.017560121,-0.388972694,-14.11478932,-25.66662367
2022,Cross River,NGA projection scenario 3,0.432370727,1.505672094,-30.00823958,-42.936758,-0.243030981,-12.11091055,-39.78009931,-52.43559656
2023,Cross River,NGA projection scenario 3,0.580829918,2.294933636,-20.78922109,-34.62149862,17.80478731,5.165938691,-19.10294159,-27.5027081
2024,Cross River,NGA projection scenario 3,0.512262951,1.738676354,-29.14660328,-44.83088252,4.272618706,-10.12102397,-28.65283869,-45.07495765
2025,Cross River,NGA projection scenario 3,0.407588022,1.280631308,-45.61046545,-60.95595135,-12.65601615,-28.7844552,-43.23179466,-59.54466818
2026,Cross River,NGA projection scenario 3,0.441747911,1.393862375,-36.67955112,-54.63573788,8.155287642,-12.89077108,-38.47406025,-55.96768208
2027,Cross River,NGA projection scenario 3,0.419221487,1.399897456,-40.59550326,-60.00241204,1.331844057,-20.69907861,-41.61150441,-55.77703297
2028,Cross River,NGA projection scenario 3,0.3372834,1.025229798,-53.02101658,-70.0810939,-13.97187796,-36.34387289,-53.02370958,-67.61283953
2029,Cross River,NGA projection scenario 3,0.382592027,1.359264471,-42.99258333,-64.29495148,11.82672397,-18.50148239,-46.7131967,-57.06063497
2030,Cross River,NGA projection scenario 3,0.343231367,1.102660031,-45.30799284,-67.12192267,6.678815933,-24.53271171,-52.19528626,-65.16680705
2020,Delta,NGA projection scenario 3,0.436369645,1.276009167,-23.12481878,-33.06838586,-1.890365147,-12.78099702,-18.01179406,-26.14023661
2021,Delta,NGA projection scenario 3,0.515772228,1.324509601,-12.76860886,-22.3631716,9.775561834,-3.877128817,-3.093076951,-23.33286601
2022,Delta,NGA projection scenario 3,0.404481251,1.215525445,-27.8531448,-37.9267864,-12.88594036,-24.55410522,-24.00321049,-29.64124074
2023,Delta,NGA projection scenario 3,0.259367902,0.693250903,-56.71373204,-63.70533324,-45.10870876,-54.91282488,-51.26812974,-59.87227287
2024,Delta,NGA projection scenario 3,0.338648196,0.996194906,-44.12851554,-52.65260368,-28.42049773,-41.48739465,-36.37238906,-42.33684053
2025,Delta,NGA projection scenario 3,0.262244924,0.739880178,-42.58613628,-51.23705076,-29.84367995,-42.73987143,-50.72757449,-57.17321139
2026,Delta,NGA projection scenario 3,0.241657494,0.589308999,-61.19700483,-68.78725293,-50.07620564,-60.91315259,-54.59568604,-65.88878483
2027,Delta,NGA projection scenario 3,0.279064943,0.527471669,-47.10037962,-56.34134765,-30.28755844,-44.49451822,-47.56731069,-69.46814045
2028,Delta,NGA projection scenario 3,0.301701267,0.79554136,-41.74589316,-51.31247334,-27.24787334,-41.22454302,-43.31423846,-53.9513523
2029,Delta,NGA projection scenario 3,0.227337426,0.561997075,-61.15451492,-69.18062981,-48.26198477,-59.69941384,-57.28624133,-67.46969217
2030,Delta,NGA projection scenario 3,0.322625289,0.82311619,-44.39708122,-54.70922602,-25.21716104,-41.11002597,-39.38288576,-52.35522702
2020,Ebonyi,NGA projection scenario 3,0.577715767,2.208879007,-22.63243095,-31.65639191,2.159202421,-7.296007955,-23.22268188,-29.96552936
2021,Ebonyi,NGA projection scenario 3,0.634731454,2.547157233,-29.94248443,-39.21616166,-0.710815649,-10.24533633,-15.64540637,-19.24011779
2022,Ebonyi,NGA projection scenario 3,0.720816891,3.256559841,-24.1053778,-35.27668389,12.31624602,-0.249193062,-4.20481677,3.252121921
2023,Ebonyi,NGA projection scenario 3,0.450226239,1.493836523,-33.13448529,-46.42671047,-0.195822527,-13.44536377,-40.16579573,-52.63658634
2024,Ebonyi,NGA projection scenario 3,0.451779769,1.686052672,-38.74905664,-53.03384302,-1.820336082,-16.64933593,-39.95933464,-46.54220266
2025,Ebonyi,NGA projection scenario 3,0.551279885,1.746675665,-34.24679555,-50.76543329,11.93558006,-7.276726434,-26.73595988,-44.62009681
2026,Ebonyi,NGA projection scenario 3,0.501715048,1.646747729,-41.02982161,-59.01294005,0.689306622,-20.19780884,-33.32303178,-47.78840078
2027,Ebonyi,NGA projection scenario 3,0.444332173,1.584311418,-45.36434337,-63.67831677,0.611741752,-23.33294447,-40.94910581,-49.76799945
2028,Ebonyi,NGA projection scenario 3,0.460917185,1.352708211,-37.34672421,-59.29607205,21.38469435,-10.83679396,-38.74498952,-57.11118481
2029,Ebonyi,NGA projection scenario 3,0.437169593,1.269088057,-43.53173031,-66.18601864,9.830342921,-22.73459479,-41.90099898,-59.76243607
2030,Ebonyi,NGA projection scenario 3,0.479334361,1.489761204,-46.18668431,-69.27357393,12.07140559,-23.09533406,-36.29738221,-52.76579796
2020,Edo,NGA projection scenario 3,0.500325895,1.850034964,-16.91598881,-18.10233271,-3.675214217,-11.10518945,-18.65849429,-22.34324744
2021,Edo,NGA projection scenario 3,0.365055234,1.424295573,-35.59121243,-34.39666779,-20.30376672,-22.12511965,-40.65039864,-40.21401163
2022,Edo,NGA projection scenario 3,0.561822083,2.218497981,-28.75233508,-27.21774058,-9.208411548,-10.48159801,-8.660625681,-6.876706623
2023,Edo,NGA projection scenario 3,0.39133519,1.554993111,-38.53307694,-41.24632261,-22.37613221,-28.12896802,-36.37788103,-34.72787401
