LGA,LGA_old,repDS,simday,duration,year,mortality_rate,kill_rate,block_initial,U5_ITN_use,six_nine_ITN_use,ten_eighteen_ITN_use,over_eighteen_ITN_use
Mafa,Mafa,Darazo,1825,1095,2015,0.71541858,0.673505468,0.53,0.544744096,0.473466707,0.407730102,0.513049437
Obudu,Obudu,Obubra,1825,1095,2015,0.438167494,0.490500973,0.53,0.580069762,0.615237824,0.60750627,0.6128093
Konduga,Konduga,Darazo,1825,1095,2015,0.74032898,0.685445232,0.53,0.544744096,0.473466707,0.407730102,0.513049437
Bomadi,Bomadi,Isoko South,1825,1095,2015,0.197303754,0.29598519,0.53,0.160763356,0.13719583,0.143320951,0.133082336
Magumeri,Magumeri,Gawabawa,1825,1095,2015,0.783011005,0.704144224,0.53,0.67817511,0.564724153,0.549955194,0.513189135
Maiduguri,Maiduguri,Darazo,1825,1095,2015,0.77182807,0.699455384,0.53,0.593059937,0.63141994,0.594847775,0.565420561
Shani,Shani,Alkaleri,1825,1095,2015,0.675999756,0.653021266,0.53,0.459826463,0.372836371,0.342199264,0.40870638
Abi,Abi,Obubra,1825,1095,2015,0.400313882,0.46000802,0.53,0.447368421,0.25,0.4,0.52
Marte,Marte,Babura,1825,1095,2015,0.719831894,0.675677048,0.53,0.724492218,0.689711847,0.730814444,0.700536218
Nganzai,Nganzai,Gawabawa,1825,1095,2015,0.772011267,0.699533384,0.53,0.67817511,0.564724153,0.549955194,0.513189135
Bekwara,Bekwara,Oke-Ero,1825,1095,2015,0.383264622,0.4460788,0.53,0.279325674,0.264216703,0.24344888,0.297089767
Calabar-Municipal,Calabar-Municipal,Nsit Ubium,1825,1095,2015,0.462134621,0.509382696,0.53,0.055555556,0.2,0.076923077,0.139534884
Ikom,Ikom,Obubra,1825,1095,2015,0.470923114,0.51620494,0.53,0.64516129,0.652173913,0.538461538,0.560747664
Obubra,Obubra,Obubra,1825,1095,2015,0.444533155,0.495552804,0.53,0.5,0.583333333,0.8,0.637931034
Enugu South,Enugu South,Uzo-Uwani,1825,1095,2015,0.479661177,0.52292855,0.53,0.153846154,0.176470588,0.3125,0.06557377
Odukpani,Odukpani,Ngor-Okpala,1825,1095,2015,0.447918712,0.498229176,0.53,0.138695166,0.153175235,0.07993431,0.122910817
Ogoja,Ogoja,Obubra,1825,1095,2015,0.439863497,0.491849375,0.53,0.580069762,0.615237824,0.60750627,0.6128093
Yakurr,Yakurr,Obubra,1825,1095,2015,0.412760432,0.470109825,0.53,0.5,0.7,0.529411765,0.638297872
Ogbomosho North,Ogbomosho North,Akinyele,1825,1095,2015,0.277526963,0.359214893,0.53,0.294732553,0.277212618,0.254980016,0.270770265
Yala,Yala,Oke-Ero,1825,1095,2015,0.446939058,0.497455497,0.53,0.279325674,0.264216703,0.24344888,0.297089767
Aniocha North,Aniocha North,Uzo-Uwani,1825,1095,2015,0.369401293,0.434693912,0.53,0.090909091,0.151286014,0.179736564,0.103448276
Aniocha South,Aniocha South,Uzo-Uwani,1825,1095,2015,0.311595529,0.387055583,0.53,0.384615385,0.2,0.4,0.195121951
Ibadan South West,Ibadan South West,Owan East,1825,1095,2015,0.315354899,0.390146775,0.53,0.333919199,0.25506528,0.170712441,0.225308772
Ethiope East,Ethiope East,Isoko South,1825,1095,2015,0.209725367,0.305480359,0.53,0.160763356,0.13719583,0.143320951,0.133082336
Ethiope West,Ethiope West,Isoko South,1825,1095,2015,0.342228555,0.412296673,0.53,0.083333333,0.13719583,0.352941176,0.159090909
Ika North East,Ika North East,Uzo-Uwani,1825,1095,2015,0.388201078,0.450121249,0.53,0.194998396,0.151286014,0.179736564,0.163855044
Ika South,Ika South,Uzo-Uwani,1825,1095,2015,0.37137411,0.436316512,0.53,0.194998396,0.151286014,0.179736564,0.163855044
Isoko North,Isoko North,Isoko South,1825,1095,2015,0.19337815,0.293011529,0.53,0.16,0.3,0.375,0.204545455
Ogbomosho South,Ogbomosho South,Akinyele,1825,1095,2015,0.343621306,0.413445748,0.53,0.294732553,0.277212618,0.254980016,0.270770265
Isoko South,Isoko South,Isoko South,1825,1095,2015,0.162398226,0.270038761,0.53,0.160763356,0.13719583,0.143320951,0.133082336
Ndokwa East,Ndokwa East,Ahoada West,1825,1095,2015,0.258105917,0.343545804,0.53,0.269348044,0.286616517,0.172620424,0.251351279
Ndokwa West,Ndokwa West,Isoko South,1825,1095,2015,0.26790329,0.351427873,0.53,0.160763356,0.13719583,0.143320951,0.133082336
Okpe,Okpe,Isoko South,1825,1095,2015,0.176806986,0.280610706,0.53,0.160763356,0.13719583,0.143320951,0.133082336
Oshimili North,Oshimili North,Uzo-Uwani,1825,1095,2015,0.34095855,0.41124887,0.53,0.194998396,0.151286014,0.179736564,0.163855044
Oshimili South,Oshimili South,Uzo-Uwani,1825,1095,2015,0.3079518,0.384062211,0.53,0.194998396,0.151286014,0.179736564,0.163855044
Patani,Patani,Isoko South,1825,1095,2015,0.156971919,0.266110793,0.53,0.160763356,0.13719583,0.143320951,0.133082336
Sapele,Sapele,Isoko South,1825,1095,2015,0.293983111,0.37261735,0.53,0.160763356,0.13719583,0.143320951,0.133082336
Udu,Udu,Isoko South,1825,1095,2015,0.132665008,0.24889334,0.53,0.103448276,0.142857143,0.143320951,0.132075472
Ughelli North,Ughelli North,Isoko South,1825,1095,2015,0.187814216,0.288820013,0.53,0.160763356,0.13719583,0.143320951,0.133082336
Ughelli South,Ughelli South,Isoko South,1825,1095,2015,0.146146999,0.258365504,0.53,0.160763356,0.13719583,0.143320951,0.133082336
Ukwuani,Ukwuani,Uzo-Uwani,1825,1095,2015,0.33569314,0.406905033,0.53,0.194998396,0.151286014,0.179736564,0.163855044
Uvwie,Uvwie,Isoko South,1825,1095,2015,0.128201894,0.245801456,0.53,0.428571429,0.166666667,0.105263158,0.232142857
Warri South,Warri South,Isoko South,1825,1095,2015,0.150613557,0.261546529,0.53,0.160763356,0.13719583,0.143320951,0.133082336
Ohaozara,Ohaozara,Obubra,1825,1095,2015,0.422916581,0.478301408,0.53,0.8,0.875,0.84375,0.726190476
Abakaliki,Abakaliki,Owan East,1825,1095,2015,0.416945424,0.473491294,0.53,0.15625,0.111111111,0.333333333,0.155172414
Afikpo North,Afikpo North,Oru West,1825,1095,2015,0.428193447,0.482537052,0.53,0.23050672,0.101406077,0.063511795,0.134699838
Afikpo South,Afikpo South,Ngor-Okpala,1825,1095,2015,0.44733042,0.497764649,0.53,0.138695166,0.153175235,0.07993431,0.122910817
Ebonyi,Ebonyi,Owan East,1825,1095,2015,0.429410898,0.483512158,0.53,0.434782609,0.285714286,0.105263158,0.108695652
Ezza North,Ezza North,Owan East,1825,1095,2015,0.41226708,0.469710667,0.53,0.333919199,0.25506528,0.170712441,0.225308772
Ezza South,Ezza South,Obubra,1825,1095,2015,0.389807073,0.451434864,0.53,0.580069762,0.615237824,0.60750627,0.6128093
Ikwo,Ikwo,Obubra,1825,1095,2015,0.39899006,0.45892996,0.53,0.775,0.724137931,0.773584906,0.839285714
Ishielu,Ishielu,Owan East,1825,1095,2015,0.402215764,0.461555673,0.53,0.333919199,0.25506528,0.170712441,0.225308772
Ivo,Ivo,Ngor-Okpala,1825,1095,2015,0.433913174,0.487111038,0.53,0.307692308,0.222222222,0.428571429,0.4
Izzi,Izzi,Owan East,1825,1095,2015,0.409695434,0.467628265,0.53,0.507042254,0.342857143,0.298507463,0.391752577
Ohaukwu,Ohaukwu,Owan East,1825,1095,2015,0.40041459,0.460090005,0.53,0.815789474,0.916666667,0.666666667,0.840909091
Onicha,Onicha,Obubra,1825,1095,2015,0.407479271,0.465831417,0.53,0.580069762,0.615237824,0.60750627,0.6128093
Akoko-Edo,Akoko-Edo,Owan East,1825,1095,2015,0.304845225,0.381512482,0.53,0.333919199,0.25506528,0.170712441,0.225308772
Egor,Egor,Uzo-Uwani,1825,1095,2015,0.42209808,0.477643111,0.53,0.3,0.5,0.2,0.196078431
Esan North East,Esan North East,Uzo-Uwani,1825,1095,2015,0.339061878,0.409684078,0.53,0.194998396,0.151286014,0.179736564,0.163855044
Esan Central,Esan Central,Owan East,1825,1095,2015,0.34342137,0.413280793,0.53,0.388888889,0.111111111,0.172413793,0.211538462
Esan South East,Esan South East,Uzo-Uwani,1825,1095,2015,0.404971726,0.463795838,0.53,0.194998396,0.151286014,0.179736564,0.163855044
Esan West,Esan West,Uzo-Uwani,1825,1095,2015,0.366421113,0.432241487,0.53,0.194998396,0.151286014,0.179736564,0.163855044
Etsako Central,Etsako Central,Owan East,1825,1095,2015,0.300181787,0.377689484,0.53,0.333919199,0.25506528,0.170712441,0.225308772
Etsako East,Etsako East,Owan East,1825,1095,2015,0.314825995,0.389711717,0.53,0.333919199,0.25506528,0.170712441,0.225308772
Etsako West,Etsako West,Owan East,1825,1095,2015,0.290127246,0.36946828,0.53,0.045454545,0.25506528,0.170712441,0.043478261
Igueben,Igueben,Uzo-Uwani,1825,1095,2015,0.415233246,0.472108841,0.53,0.194998396,0.151286014,0.179736564,0.163855044
Ikpoba-Okha,Ikpoba-Okha,Uzo-Uwani,1825,1095,2015,0.323305427,0.396692086,0.53,0.166666667,0.151286014,0.024811967,0.084664907
Aninri,Aninri,Oru West,1825,1095,2015,0.430439768,0.484335586,0.53,0.23050672,0.101406077,0.063511795,0.134699838
Oredo,Oredo,Uzo-Uwani,1825,1095,2015,0.382076571,0.445104909,0.53,0.222222222,0.151286014,0.166666667,0.065217391
Orhionmwon,Orhionmwon,Uzo-Uwani,1825,1095,2015,0.335936711,0.407105953,0.53,0.194998396,0.151286014,0.179736564,0.163855044
Ovia North East,Ovia North East,Owan East,1825,1095,2015,0.337624396,0.408498179,0.53,0.333919199,0.25506528,0.170712441,0.225308772
Ovia South West,Ovia South West,Akinyele,1825,1095,2015,0.363545715,0.429873962,0.53,0.294732553,0.277212618,0.254980016,0.270770265
Owan East,Owan East,Owan East,1825,1095,2015,0.315089802,0.389928709,0.53,0.090909091,0.058823529,0.170712441,0.02173913
Owan West,Owan West,Owan East,1825,1095,2015,0.389346565,0.451058274,0.53,0.285714286,0.083333333,0.170712441,0.083333333
Uhunmwonde,Uhunmwonde,Owan East,1825,1095,2015,0.3888156,0.450623986,0.53,0.333919199,0.133333333,0.034482759,0.225308772
Ado Ekiti,Ado Ekiti,Owan East,1825,1095,2015,0.357399296,0.424809523,0.53,0.571428571,0.2,0.333333333,0.365853659
Efon-Alayee,Efon-Alayee,Oke-Ero,1825,1095,2015,0.32342441,0.396790109,0.53,0.25800779,0.338107951,0.361780165,0.288055968
Ekiti East,Ekiti East,Oke-Ero,1825,1095,2015,0.342294717,0.412351259,0.53,0.279325674,0.264216703,0.24344888,0.297089767
Ekiti South West,Ekiti South West,Oke-Ero,1825,1095,2015,0.434979733,0.487961894,0.53,0.279325674,0.264216703,0.24344888,0.297089767
Awgu,Awgu,Oru West,1825,1095,2015,0.428474781,0.482762456,0.53,0.23050672,0.101406077,0.063511795,0.134699838
Ekiti West,Ekiti West,Oke-Ero,1825,1095,2015,0.332828195,0.404541983,0.53,0.279325674,0.264216703,0.24344888,0.297089767
Emure,Emure,Oke-Ero,1825,1095,2015,0.372039671,0.436863758,0.53,0.279325674,0.264216703,0.24344888,0.297089767
Gboyin,Gboyin,Obubra,1825,1095,2015,0.286540024,0.36654315,0.53,0.473684211,0.428571429,0.166666667,0.384615385
Idosi-Osi,Idosi-Osi,Oke-Ero,1825,1095,2015,0.302701283,0.379754213,0.53,0.279325674,0.264216703,0.24344888,0.297089767
Ijero,Ijero,Oke-Ero,1825,1095,2015,0.264220599,0.348459432,0.53,0.279325674,0.264216703,0.24344888,0.297089767
Ikere,Ikere,Owan East,1825,1095,2015,0.456857423,0.50525877,0.53,0.333333333,0.333333333,0.076923077,0.324324324
Ikole,Ikole,Oke-Ero,1825,1095,2015,0.320812672,0.394638898,0.53,0.14220448,0.151947364,0.275460737,0.21321114
Ilemeji,Ilemeji,Oke-Ero,1825,1095,2015,0.308389127,0.384421328,0.53,0.279325674,0.264216703,0.24344888,0.297089767
Irepodun-Ifelodun,Irepodun/Ifelodun,Oke-Ero,1825,1095,2015,0.314066122,0.38908676,0.53,0.4375,0.25,0.176470588,0.270833333
Ise-Orun,Ise/Orun,Oke-Ero,1825,1095,2015,0.409896538,0.467791215,0.53,0.279325674,0.264216703,0.24344888,0.297089767
Moba,Moba,Oke-Ero,1825,1095,2015,0.282164723,0.362981752,0.53,0.279325674,0.264216703,0.24344888,0.297089767
Oye,Oye,Oke-Ero,1825,1095,2015,0.299868816,0.377433124,0.53,0.279325674,0.285714286,0.181818182,0.075
Ezeagu,Ezeagu,Uzo-Uwani,1825,1095,2015,0.415961311,0.472696867,0.53,0.194998396,0.151286014,0.179736564,0.163855044
Igbo-Etiti,Igbo-Etiti,Uzo-Uwani,1825,1095,2015,0.38332308,0.44612671,0.53,0.194998396,0.151286014,0.179736564,0.163855044
Igbo-Eze North,Igbo-Eze North,Uzo-Uwani,1825,1095,2015,0.332315805,0.404119407,0.53,0.099744948,0.129186407,0.266614658,0.126262502
Igbo-Eze South,Igbo-Eze South,Uzo-Uwani,1825,1095,2015,0.361653388,0.428315236,0.53,0.13524175,0.091280632,0.179736564,0.068223194
Isi-Uzo,Isi-Uzo,Owan East,1825,1095,2015,0.425114132,0.480067127,0.53,0.333919199,0.25506528,0.170712441,0.225308772
Nkanu East,Nkanu East,Owan East,1825,1095,2015,0.414364125,0.471406566,0.53,0.333919199,0.25506528,0.170712441,0.225308772
Nkanu West,Nkanu West,Uzo-Uwani,1825,1095,2015,0.464287853,0.511059551,0.53,0.375,0.151286014,0.179736564,0.071428571
Nsukka,Nsukka,Uzo-Uwani,1825,1095,2015,0.391481406,0.452803528,0.53,0.375,0.12,0.09375,0.242718447
Oji-River,Oji-River,Oru West,1825,1095,2015,0.407484101,0.465835335,0.53,0.23050672,0.101406077,0.063511795,0.134699838
Udenu,Udenu,Uzo-Uwani,1825,1095,2015,0.38139738,0.444547985,0.53,0.194998396,0.151286014,0.179736564,0.163855044
Udi,Udi,Uzo-Uwani,1825,1095,2015,0.379547492,0.443030522,0.53,0.194998396,0.151286014,0.179736564,0.163855044
Uzo-Uwani,Uzo-Uwani,Uzo-Uwani,1825,1095,2015,0.404737188,0.463605313,0.53,0.194998396,0.151286014,0.179736564,0.163855044
Ahiazu-Mbaise,Ahiazu-Mbaise,Ngor-Okpala,1825,1095,2015,0.4502266,0.500049325,0.53,0.138695166,0.153175235,0.07993431,0.122910817
Abaji,Abaji,Keana,1825,1095,2015,0.476373849,0.520406247,0.53,0.181818182,0.21918585,0.191727738,0.236355355
Bwari,Bwari,Giwa,1825,1095,2015,0.558433035,0.580366866,0.53,0.668094454,0.548522993,0.476187241,0.566872238
Gwagwalada,Gwagwalada,Keana,1825,1095,2015,0.555904987,0.578622846,0.53,0.309313514,0.21918585,0.191727738,0.236355355
Kuje,Kuje,Keana,1825,1095,2015,0.448338859,0.498560793,0.53,0.309313514,0.21918585,0.191727738,0.236355355
Kwali,Kwali,Keana,1825,1095,2015,0.476055073,0.520161192,0.53,0.226437979,0.384915042,0.376625301,0.35595211
Bunkure,Bunkure,Gwarzo,1825,1095,2015,0.769743323,0.698564959,0.53,0.768688329,0.578433589,0.500204141,0.5987864
Abuja Municipal,Abuja Municipal,Keana,1825,1095,2015,0.500846708,0.538963989,0.53,0.118637701,0.21918585,0.036632567,0.055107359
Akko,Akko,Alkaleri,1825,1095,2015,0.430348191,0.484262319,0.53,0.459826463,0.372836371,0.342199264,0.40870638
Balanga,Balanga,Alkaleri,1825,1095,2015,0.625491041,0.623897182,0.53,0.55,0.565217391,0.65,0.456140351
Billiri,Billiri,Alkaleri,1825,1095,2015,0.209402585,0.305232023,0.53,0.380952381,0.222222222,0.416666667,0.295081967
Dukku,Dukku,Darazo,1825,1095,2015,0.67468816,0.652305857,0.53,0.263157895,0.230769231,0.272727273,0.328125
Funakaye,Funakaye,Alkaleri,1825,1095,2015,0.631961788,0.627807972,0.53,0.325731368,0.306678372,0.305207947,0.191931721
Gombe,Gombe,Alkaleri,1825,1095,2015,0.497689178,0.536599101,0.53,0.272727273,0.227272727,0.134615385,0.215053763
Kaltungo,Kaltungo,Alkaleri,1825,1095,2015,0.500615672,0.538791259,0.53,0.459826463,0.372836371,0.342199264,0.40870638
Kwami,Kwami,Alkaleri,1825,1095,2015,0.528174359,0.559035931,0.53,0.378378378,0.222222222,0.228571429,0.323076923
Dala,Dala,Alkaleri,1825,1095,2015,0.582690135,0.59673093,0.53,0.459826463,0.372836371,0.342199264,0.40870638
Nafada,Nafada,Alkaleri,1825,1095,2015,0.699548844,0.665494757,0.53,0.5,0.35,0.333333333,0.442307692
Shomgom,Shomgom,Alkaleri,1825,1095,2015,0.393550536,0.454493674,0.53,0.459826463,0.372836371,0.342199264,0.40870638
Yamaltu-Deba,Yamaltu/Deba,Alkaleri,1825,1095,2015,0.541765398,0.568738538,0.53,0.523809524,0.464285714,0.435897436,0.5
Aboh-Mbaise,Aboh-Mbaise,Ngor-Okpala,1825,1095,2015,0.366998982,0.432717137,0.53,0.138695166,0.153175235,0.07993431,0.122910817
Fagge,Fagge,Alkaleri,1825,1095,2015,0.567041099,0.586251328,0.53,0.459826463,0.372836371,0.342199264,0.40870638
Ehime-Mbano,Ehime-Mbano,Ngor-Okpala,1825,1095,2015,0.459803075,0.507563152,0.53,0.25,0.2,0.07993431,0.057692308
Ezinihitte,Ezinihitte,Ngor-Okpala,1825,1095,2015,0.456817192,0.505227255,0.53,0.138695166,0.153175235,0.07993431,0.122910817
Ideato North,Ideato North,Oru West,1825,1095,2015,0.449066913,0.499135162,0.53,0.23050672,0.101406077,0.063511795,0.083333333
Ideato South,Ideato South,Ngor-Okpala,1825,1095,2015,0.438565746,0.490817759,0.53,0.138695166,0.153175235,0.07993431,0.122910817
Ihitte-Uboma,Ihitte/Uboma,Ngor-Okpala,1825,1095,2015,0.471133329,0.516367403,0.53,0.138695166,0.153175235,0.07993431,0.122910817
Ikeduru,Ikeduru,Ngor-Okpala,1825,1095,2015,0.402638622,0.461899584,0.53,0.138695166,0.153175235,0.07993431,0.122910817
Isiala Mbano,Isiala Mbano,Ngor-Okpala,1825,1095,2015,0.468083262,0.514006846,0.53,0.060606061,0.235294118,0.166666667,0.069767442
Isu,Isu,Ngor-Okpala,1825,1095,2015,0.310898215,0.386482512,0.53,0.138695166,0.153175235,0.07993431,0.122910817
Mbaitoli,Mbaitoli,Ngor-Okpala,1825,1095,2015,0.257476859,0.343041421,0.53,0.138695166,0.153175235,0.07993431,0.122910817
Obowo,Obowo,Ngor-Okpala,1825,1095,2015,0.461408625,0.508816551,0.53,0.138695166,0.153175235,0.07993431,0.122910817
Ngor-Okpala,Ngor-Okpala,Ngor-Okpala,1825,1095,2015,0.247389039,0.334983127,0.53,0.138695166,0.153175235,0.07993431,0.122910817
Njaba,Njaba,Ngor-Okpala,1825,1095,2015,0.25554311,0.341492273,0.53,0.138695166,0.153175235,0.07993431,0.122910817
Nkwerre,Nkwerre,Ngor-Okpala,1825,1095,2015,0.404085994,0.463076205,0.53,0.138695166,0.153175235,0.07993431,0.122910817
Nwangele,Nwangele,Ngor-Okpala,1825,1095,2015,0.427322485,0.481838967,0.53,0.25,0.153175235,0.07993431,0.096774194
Oyo East,Oyo East,Akinyele,1825,1095,2015,0.47806867,0.521707747,0.53,0.294732553,0.277212618,0.254980016,0.270770265
Oguta,Oguta,Oru West,1825,1095,2015,0.21360058,0.308468253,0.53,0.23050672,0.214285714,0.125,0.031746032
Ohaji-Egbema,Ohaji/Egbema,Oru West,1825,1095,2015,0.230681852,0.321773866,0.53,0.23050672,0.101406077,0.063511795,0.134699838
Okigwe,Okigwe,Ngor-Okpala,1825,1095,2015,0.46132433,0.508750791,0.53,0.138695166,0.153175235,0.07993431,0.122910817
Orlu,Orlu,Oru West,1825,1095,2015,0.36849761,0.433950418,0.53,0.23050672,0.090909091,0.090909091,0.05
Orsu,Orsu,Oru West,1825,1095,2015,0.258149058,0.343580402,0.53,0.23050672,0.101406077,0.063511795,0.134699838
Oru East,Oru East,Oru West,1825,1095,2015,0.187100101,0.288284046,0.53,0.23050672,0.101406077,0.063511795,0.06122449
Oru West,Oru West,Oru West,1825,1095,2015,0.176205894,0.28016566,0.53,0.23050672,0.101406077,0.063511795,0.134699838
Owerri-Municipal,Owerri-Municipal,Oru West,1825,1095,2015,0.197408696,0.296064867,0.53,0.23050672,0.101406077,0.063511795,0.134699838
Tofa,Tofa,Taura,1825,1095,2015,0.825591067,0.720682508,0.53,0.662736395,0.562919518,0.547008309,0.677597534
Owerri North,Owerri North,Ngor-Okpala,1825,1095,2015,0.244109669,0.332376349,0.53,0.095238095,0.071428571,0.07993431,0.016949153
Owerri West,Owerri West,Ngor-Okpala,1825,1095,2015,0.204213478,0.301251273,0.53,0.138695166,0.153175235,0.07993431,0.122910817
Unuimo,Unuimo,Ngor-Okpala,1825,1095,2015,0.474438578,0.518917277,0.53,0.138695166,0.153175235,0.07993431,0.122910817
Auyo,Auyo,Taura,1825,1095,2015,0.676553245,0.65332251,0.53,0.489361702,0.5,0.461538462,0.630769231
Babura,Babura,Babura,1825,1095,2015,0.754462934,0.691880002,0.53,0.912280702,0.769230769,0.875,0.893939394
Biriniwa,Biriniwa,Taura,1825,1095,2015,0.694642094,0.662953681,0.53,0.662736395,0.562919518,0.547008309,0.677597534
Malam Madori,Malam Madori,Taura,1825,1095,2015,0.663624026,0.646183975,0.53,0.785714286,0.615384615,0.575757576,0.867924528
Birni Kudu,Birni Kudu,Takali,1825,1095,2015,0.79905925,0.710618621,0.53,0.478910289,0.359165368,0.355340039,0.45642551
Buji,Buji,Takali,1825,1095,2015,0.759566013,0.694143703,0.53,0.478910289,0.359165368,0.355340039,0.45642551
Jahun,Jahun,Taura,1825,1095,2015,0.743526887,0.68692249,0.53,0.662736395,0.562919518,0.547008309,0.677597534
Dutse,Dutse,Takali,1825,1095,2015,0.790579855,0.707234774,0.53,0.638888889,0.823529412,0.615384615,0.628571429
Gagarawa,Gagarawa,Taura,1825,1095,2015,0.716266925,0.673924789,0.53,0.662736395,0.562919518,0.547008309,0.677597534
Kafin Hausa,Kafin Hausa,Taura,1825,1095,2015,0.673182764,0.651482047,0.53,0.662736395,0.562919518,0.547008309,0.677597534
Garki,Garki,Babura,1825,1095,2015,0.74078424,0.685656303,0.53,0.848484848,0.772727273,0.815789474,0.736842105
Gumel,Gumel,Babura,1825,1095,2015,0.765232277,0.696620535,0.53,0.724492218,0.689711847,0.730814444,0.700536218
Guri,Guri,Taura,1825,1095,2015,0.666612333,0.647852757,0.53,0.8,0.8,0.714285714,0.84
Gwaram,Gwaram,Takali,1825,1095,2015,0.770852463,0.699039331,0.53,0.478910289,0.359165368,0.355340039,0.45642551
Gwiwa,Gwiwa,Babura,1825,1095,2015,0.668371704,0.648829951,0.53,0.724492218,0.689711847,0.730814444,0.700536218
Hadejia,Hadejia,Taura,1825,1095,2015,0.636447966,0.630488544,0.53,0.662736395,0.562919518,0.547008309,0.677597534
Kaugama,Kaugama,Taura,1825,1095,2015,0.649987707,0.638425145,0.53,0.662736395,0.562919518,0.547008309,0.677597534
Kazaure,Kazaure,Babura,1825,1095,2015,0.72677407,0.679043778,0.53,0.711864407,0.648648649,0.592592593,0.720588235
Kiri Kasamma,Kiri Kasamma,Taura,1825,1095,2015,0.673959786,0.651907622,0.53,0.662736395,0.562919518,0.547008309,0.677597534
Tsanyawa,Tsanyawa,Gwarzo,1825,1095,2015,0.716116255,0.673850382,0.53,0.768688329,0.578433589,0.500204141,0.5987864
Miga,Miga,Taura,1825,1095,2015,0.71898178,0.675260641,0.53,0.662736395,0.562919518,0.547008309,0.677597534
Ringim,Ringim,Taura,1825,1095,2015,0.733954558,0.682463107,0.53,0.662736395,0.562919518,0.547008309,0.677597534
Roni,Roni,Babura,1825,1095,2015,0.684763375,0.657745318,0.53,0.76744186,0.85,0.84,0.850746269
Taura,Taura,Taura,1825,1095,2015,0.802187286,0.711846173,0.53,0.662736395,0.562919518,0.547008309,0.677597534
Yankwashi,Yankwashi,Babura,1825,1095,2015,0.686545172,0.658693878,0.53,0.724492218,0.689711847,0.730814444,0.700536218
Kiyawa,Kiyawa,Takali,1825,1095,2015,0.77870611,0.702356647,0.53,0.478910289,0.359165368,0.355340039,0.45642551
Dutsi,Dutsi,Rimi,1825,1095,2015,0.62280068,0.622255799,0.53,0.57241651,0.492015646,0.485688185,0.573568788
Birnin-Gwari,Birnin-Gwari,Giwa,1825,1095,2015,0.585660468,0.598687691,0.53,0.668094454,0.548522993,0.476187241,0.566872238
Kajuru,Kajuru,Soba,1825,1095,2015,0.492999945,0.533070449,0.53,0.676617347,0.627099248,0.519917641,0.564798617
