LGA,Rep_DS,State,U5_coverage,adult_coverage,simday,duration,year,round,severe_cases,start_day_override
Unuimo,Ngor-Okpala,NA,0.317378211,0.317378211,1296,136,2023,8,0.686,1
Unuimo,Ngor-Okpala,NA,0.425060105,0.425060105,1432,218,2024,9,0.735,1
Unuimo,Ngor-Okpala,NA,0.566746806,0.566746806,1650,151,2024,10,0.784,1
Unuimo,Ngor-Okpala,NA,0.708433508,0.708433508,1801,185,2025,11,0.8,1
Unuimo,Ngor-Okpala,NA,0.8,0.8,1986,183,2025,12,0.8,1
Uruan,Nsit Ubium,NA,0.689497753,0.689497753,0,196,2020,1,0.8,1
Uruan,Nsit Ubium,NA,0.723972641,0.723972641,196,154,2020,2,0.8,1
Uruan,Nsit Ubium,NA,0.730867618,0.730867618,350,212,2021,3,0.8,1
Uruan,Nsit Ubium,NA,0.737762596,0.737762596,562,154,2021,4,0.8,1
Uruan,Nsit Ubium,NA,0.744657573,0.744657573,716,202,2022,5,0.49,1
Uruan,Nsit Ubium,NA,0.751552551,0.751552551,918,159,2022,6,0.539,1
Uruan,Nsit Ubium,NA,0.758447528,0.758447528,1077,219,2023,7,0.588,1
Uruan,Nsit Ubium,NA,0.772237483,0.772237483,1296,136,2023,8,0.637,1
Uruan,Nsit Ubium,NA,0.8,0.8,1432,218,2024,9,0.686,1
Uruan,Nsit Ubium,NA,0.8,0.8,1650,151,2024,10,0.735,1
Uruan,Nsit Ubium,NA,0.8,0.8,1801,185,2025,11,0.784,1
Uruan,Nsit Ubium,NA,0.8,0.8,1986,183,2025,12,0.8,1
Urue-Offong-Oruko,Nsit Ubium,NA,0.4,0.4,0,196,2020,1,0.8,1
Urue-Offong-Oruko,Nsit Ubium,NA,0.42,0.42,196,154,2020,2,0.8,1
Urue-Offong-Oruko,Nsit Ubium,NA,0.424,0.424,350,212,2021,3,0.8,1
Urue-Offong-Oruko,Nsit Ubium,NA,0.428,0.428,562,154,2021,4,0.8,1
Urue-Offong-Oruko,Nsit Ubium,NA,0.432,0.432,716,202,2022,5,0.8,1
Urue-Offong-Oruko,Nsit Ubium,NA,0.436,0.436,918,159,2022,6,0.49,1
Urue-Offong-Oruko,Nsit Ubium,NA,0.44,0.44,1077,219,2023,7,0.539,1
Urue-Offong-Oruko,Nsit Ubium,NA,0.448,0.448,1296,136,2023,8,0.588,1
Urue-Offong-Oruko,Nsit Ubium,NA,0.6,0.6,1432,218,2024,9,0.637,1
Urue-Offong-Oruko,Nsit Ubium,NA,0.8,0.8,1650,151,2024,10,0.686,1
Urue-Offong-Oruko,Nsit Ubium,NA,0.8,0.8,1801,185,2025,11,0.735,1
Urue-Offong-Oruko,Nsit Ubium,NA,0.8,0.8,1986,183,2025,12,0.784,1
Ushongo,Oke-Ero,NA,0.246839589,0.246839589,0,196,2020,1,0.8,1
Ushongo,Oke-Ero,NA,0.531322215,0.531322215,196,154,2020,2,0.8,1
Ushongo,Oke-Ero,NA,0.538998927,0.538998927,350,212,2021,3,0.8,1
Ushongo,Oke-Ero,NA,0.8,0.8,562,154,2021,4,0.8,1
Ushongo,Oke-Ero,NA,0.8,0.8,716,202,2022,5,0.8,1
Ushongo,Oke-Ero,NA,0.8,0.8,918,159,2022,6,0.8,1
Ushongo,Oke-Ero,NA,0.8,0.8,1077,219,2023,7,0.49,1
Ushongo,Oke-Ero,NA,0.8,0.8,1296,136,2023,8,0.539,1
Ushongo,Oke-Ero,NA,0.8,0.8,1432,218,2024,9,0.588,1
Ushongo,Oke-Ero,NA,0.8,0.8,1650,151,2024,10,0.637,1
Ushongo,Oke-Ero,NA,0.8,0.8,1801,185,2025,11,0.686,1
Ushongo,Oke-Ero,NA,0.8,0.8,1986,183,2025,12,0.735,1
Ussa,Oru West,NA,0.25,0.25,0,196,2020,1,0.784,1
Ussa,Oru West,NA,0.538125,0.538125,196,154,2020,2,0.8,1
Ussa,Oru West,NA,0.5459,0.5459,350,212,2021,3,0.8,1
Ussa,Oru West,NA,0.8,0.8,562,154,2021,4,0.8,1
Ussa,Oru West,NA,0.8,0.8,716,202,2022,5,0.8,1
Ussa,Oru West,NA,0.8,0.8,918,159,2022,6,0.8,1
Ussa,Oru West,NA,0.8,0.8,1077,219,2023,7,0.8,1
Ussa,Oru West,NA,0.8,0.8,1296,136,2023,8,0.49,1
Ussa,Oru West,NA,0.8,0.8,1432,218,2024,9,0.539,1
Ussa,Oru West,NA,0.8,0.8,1650,151,2024,10,0.588,1
Ussa,Oru West,NA,0.8,0.8,1801,185,2025,11,0.637,1
Ussa,Oru West,NA,0.8,0.8,1986,183,2025,12,0.686,1
Uvwie,Isoko South,NA,0.12159624,0.12159624,0,196,2020,1,0.735,1
Uvwie,Isoko South,NA,0.523471813,0.523471813,196,154,2020,2,0.784,1
Uvwie,Isoko South,NA,0.644460072,0.644460072,350,212,2021,3,0.8,1
Uvwie,Isoko South,NA,0.8,0.8,562,154,2021,4,0.8,1
Uvwie,Isoko South,NA,0.8,0.8,716,202,2022,5,0.8,1
Uvwie,Isoko South,NA,0.8,0.8,918,159,2022,6,0.8,1
Uvwie,Isoko South,NA,0.8,0.8,1077,219,2023,7,0.8,1
Uvwie,Isoko South,NA,0.8,0.8,1296,136,2023,8,0.8,1
Uvwie,Isoko South,NA,0.8,0.8,1432,218,2024,9,0.49,1
Uvwie,Isoko South,NA,0.8,0.8,1650,151,2024,10,0.539,1
Uvwie,Isoko South,NA,0.8,0.8,1801,185,2025,11,0.588,1
Uvwie,Isoko South,NA,0.8,0.8,1986,183,2025,12,0.637,1
Uyo,Nsit Ubium,NA,0.395245307,0.395245307,0,196,2020,1,0.686,1
Uyo,Nsit Ubium,NA,0.415007572,0.415007572,196,154,2020,2,0.735,1
Uyo,Nsit Ubium,NA,0.418960025,0.418960025,350,212,2021,3,0.784,1
Uyo,Nsit Ubium,NA,0.422912478,0.422912478,562,154,2021,4,0.8,1
Uyo,Nsit Ubium,NA,0.426864932,0.426864932,716,202,2022,5,0.8,1
Uyo,Nsit Ubium,NA,0.430817385,0.430817385,918,159,2022,6,0.8,1
Uyo,Nsit Ubium,NA,0.434769838,0.434769838,1077,219,2023,7,0.8,1
Uyo,Nsit Ubium,NA,0.442674744,0.442674744,1296,136,2023,8,0.8,1
Uyo,Nsit Ubium,NA,0.592867961,0.592867961,1432,218,2024,9,0.8,1
Uyo,Nsit Ubium,NA,0.790490614,0.790490614,1650,151,2024,10,0.49,1
Uyo,Nsit Ubium,NA,0.8,0.8,1801,185,2025,11,0.539,1
Uyo,Nsit Ubium,NA,0.8,0.8,1986,183,2025,12,0.588,1
Uzo-Uwani,Uzo-Uwani,NA,0.216210522,0.216210522,0,196,2020,1,0.637,1
Uzo-Uwani,Uzo-Uwani,NA,0.465393149,0.465393149,196,154,2020,2,0.686,1
Uzo-Uwani,Uzo-Uwani,NA,0.472117296,0.472117296,350,212,2021,3,0.735,1
Uzo-Uwani,Uzo-Uwani,NA,0.710229944,0.710229944,562,154,2021,4,0.784,1
Uzo-Uwani,Uzo-Uwani,NA,0.71920268,0.71920268,716,202,2022,5,0.8,1
Uzo-Uwani,Uzo-Uwani,NA,0.728218659,0.728218659,918,159,2022,6,0.8,1
Uzo-Uwani,Uzo-Uwani,NA,0.8,0.8,1077,219,2023,7,0.8,1
Uzo-Uwani,Uzo-Uwani,NA,0.8,0.8,1296,136,2023,8,0.8,1
Uzo-Uwani,Uzo-Uwani,NA,0.8,0.8,1432,218,2024,9,0.8,1
Uzo-Uwani,Uzo-Uwani,NA,0.8,0.8,1650,151,2024,10,0.8,1
Uzo-Uwani,Uzo-Uwani,NA,0.8,0.8,1801,185,2025,11,0.49,1
Uzo-Uwani,Uzo-Uwani,NA,0.8,0.8,1986,183,2025,12,0.539,1
Vandeikya,Oke-Ero,NA,0.126702176,0.126702176,0,196,2020,1,0.588,1
Vandeikya,Oke-Ero,NA,0.545452868,0.545452868,196,154,2020,2,0.637,1
Vandeikya,Oke-Ero,NA,0.671521533,0.671521533,350,212,2021,3,0.686,1
Vandeikya,Oke-Ero,NA,0.8,0.8,562,154,2021,4,0.735,1
Vandeikya,Oke-Ero,NA,0.8,0.8,716,202,2022,5,0.784,1
Vandeikya,Oke-Ero,NA,0.8,0.8,918,159,2022,6,0.8,1
Vandeikya,Oke-Ero,NA,0.8,0.8,1077,219,2023,7,0.8,1
Vandeikya,Oke-Ero,NA,0.8,0.8,1296,136,2023,8,0.8,1
Vandeikya,Oke-Ero,NA,0.8,0.8,1432,218,2024,9,0.8,1
Vandeikya,Oke-Ero,NA,0.8,0.8,1650,151,2024,10,0.8,1
Vandeikya,Oke-Ero,NA,0.8,0.8,1801,185,2025,11,0.8,1
Vandeikya,Oke-Ero,NA,0.8,0.8,1986,183,2025,12,0.49,1
Wamako,Gawabawa,NA,0.106631444,0.106631444,0,196,2020,1,0.539,1
Wamako,Gawabawa,NA,0.459048366,0.459048366,196,154,2020,2,0.588,1
Wamako,Gawabawa,NA,0.565146653,0.565146653,350,212,2021,3,0.637,1
Wamako,Gawabawa,NA,0.8,0.8,562,154,2021,4,0.686,1
Wamako,Gawabawa,NA,0.8,0.8,716,202,2022,5,0.735,1
Wamako,Gawabawa,NA,0.8,0.8,918,159,2022,6,0.784,1
Wamako,Gawabawa,NA,0.8,0.8,1077,219,2023,7,0.8,1
Wamako,Gawabawa,NA,0.8,0.8,1296,136,2023,8,0.8,1
Wamako,Gawabawa,NA,0.8,0.8,1432,218,2024,9,0.8,1
Wamako,Gawabawa,NA,0.8,0.8,1650,151,2024,10,0.8,1
Wamako,Gawabawa,NA,0.8,0.8,1801,185,2025,11,0.8,1
Wamako,Gawabawa,NA,0.8,0.8,1986,183,2025,12,0.8,1
Wamba,Alkaleri,NA,0.234127553,0.234127553,0,196,2020,1,0.49,1
Wamba,Alkaleri,NA,0.503959558,0.503959558,196,154,2020,2,0.539,1
Wamba,Alkaleri,NA,0.511240925,0.511240925,350,212,2021,3,0.588,1
Wamba,Alkaleri,NA,0.769085599,0.769085599,562,154,2021,4,0.637,1
Wamba,Alkaleri,NA,0.778801892,0.778801892,716,202,2022,5,0.686,1
Wamba,Alkaleri,NA,0.788565011,0.788565011,918,159,2022,6,0.735,1
Wamba,Alkaleri,NA,0.8,0.8,1077,219,2023,7,0.784,1
Wamba,Alkaleri,NA,0.8,0.8,1296,136,2023,8,0.8,1
Wamba,Alkaleri,NA,0.8,0.8,1432,218,2024,9,0.8,1
Wamba,Alkaleri,NA,0.8,0.8,1650,151,2024,10,0.8,1
Wamba,Alkaleri,NA,0.8,0.8,1801,185,2025,11,0.8,1
Wamba,Alkaleri,NA,0.8,0.8,1986,183,2025,12,0.8,1
Warawa,Gwarzo,NA,0.052631579,0.052631579,0,196,2020,1,0.8,1
Warawa,Gwarzo,NA,0.105263158,0.105263158,196,154,2020,2,0.49,1
Warawa,Gwarzo,NA,0.57463158,0.57463158,350,212,2021,3,0.539,1
Warawa,Gwarzo,NA,0.8,0.8,562,154,2021,4,0.588,1
Warawa,Gwarzo,NA,0.8,0.8,716,202,2022,5,0.637,1
Warawa,Gwarzo,NA,0.8,0.8,918,159,2022,6,0.686,1
Warawa,Gwarzo,NA,0.8,0.8,1077,219,2023,7,0.735,1
Warawa,Gwarzo,NA,0.8,0.8,1296,136,2023,8,0.784,1
Warawa,Gwarzo,NA,0.8,0.8,1432,218,2024,9,0.8,1
Warawa,Gwarzo,NA,0.8,0.8,1650,151,2024,10,0.8,1
Warawa,Gwarzo,NA,0.8,0.8,1801,185,2025,11,0.8,1
Warawa,Gwarzo,NA,0.8,0.8,1986,183,2025,12,0.8,1
Warji,Takali,NA,0.153846154,0.153846154,0,196,2020,1,0.8,1
Warji,Takali,NA,0.323076923,0.323076923,196,154,2020,2,0.8,1
Warji,Takali,NA,0.8,0.8,350,212,2021,3,0.49,1
Warji,Takali,NA,0.8,0.8,562,154,2021,4,0.539,1
Warji,Takali,NA,0.8,0.8,716,202,2022,5,0.588,1
Warji,Takali,NA,0.8,0.8,918,159,2022,6,0.637,1
Warji,Takali,NA,0.8,0.8,1077,219,2023,7,0.686,1
Warji,Takali,NA,0.8,0.8,1296,136,2023,8,0.735,1
Warji,Takali,NA,0.8,0.8,1432,218,2024,9,0.784,1
Warji,Takali,NA,0.8,0.8,1650,151,2024,10,0.8,1
Warji,Takali,NA,0.8,0.8,1801,185,2025,11,0.8,1
Warji,Takali,NA,0.8,0.8,1986,183,2025,12,0.8,1
Warri North,Owan East,NA,0.278942779,0.278942779,0,196,2020,1,0.8,1
Warri North,Owan East,NA,0.292889918,0.292889918,196,154,2020,2,0.8,1
Warri North,Owan East,NA,0.295679346,0.295679346,350,212,2021,3,0.8,1
Warri North,Owan East,NA,0.298468774,0.298468774,562,154,2021,4,0.49,1
Warri North,Owan East,NA,0.301258201,0.301258201,716,202,2022,5,0.539,1
Warri North,Owan East,NA,0.304047629,0.304047629,918,159,2022,6,0.588,1
Warri North,Owan East,NA,0.306837057,0.306837057,1077,219,2023,7,0.637,1
Warri North,Owan East,NA,0.312415912,0.312415912,1296,136,2023,8,0.686,1
Warri North,Owan East,NA,0.418414169,0.418414169,1432,218,2024,9,0.735,1
Warri North,Owan East,NA,0.557885558,0.557885558,1650,151,2024,10,0.784,1
Warri North,Owan East,NA,0.697356948,0.697356948,1801,185,2025,11,0.8,1
Warri North,Owan East,NA,0.8,0.8,1986,183,2025,12,0.8,1
Warri South,Isoko South,NA,0.12159624,0.12159624,0,196,2020,1,0.8,1
Warri South,Isoko South,NA,0.523471813,0.523471813,196,154,2020,2,0.8,1
Warri South,Isoko South,NA,0.644460072,0.644460072,350,212,2021,3,0.8,1
Warri South,Isoko South,NA,0.8,0.8,562,154,2021,4,0.8,1
Warri South,Isoko South,NA,0.8,0.8,716,202,2022,5,0.49,1
Warri South,Isoko South,NA,0.8,0.8,918,159,2022,6,0.539,1
Warri South,Isoko South,NA,0.8,0.8,1077,219,2023,7,0.588,1
Warri South,Isoko South,NA,0.8,0.8,1296,136,2023,8,0.637,1
Warri South,Isoko South,NA,0.8,0.8,1432,218,2024,9,0.686,1
Warri South,Isoko South,NA,0.8,0.8,1650,151,2024,10,0.735,1
Warri South,Isoko South,NA,0.8,0.8,1801,185,2025,11,0.784,1
Warri South,Isoko South,NA,0.8,0.8,1986,183,2025,12,0.8,1
Warri South West,Isoko South,NA,0.12159624,0.12159624,0,196,2020,1,0.8,1
Warri South West,Isoko South,NA,0.523471813,0.523471813,196,154,2020,2,0.8,1
Warri South West,Isoko South,NA,0.644460072,0.644460072,350,212,2021,3,0.8,1
Warri South West,Isoko South,NA,0.8,0.8,562,154,2021,4,0.8,1
Warri South West,Isoko South,NA,0.8,0.8,716,202,2022,5,0.8,1
Warri South West,Isoko South,NA,0.8,0.8,918,159,2022,6,0.49,1
Warri South West,Isoko South,NA,0.8,0.8,1077,219,2023,7,0.539,1
Warri South West,Isoko South,NA,0.8,0.8,1296,136,2023,8,0.588,1
Warri South West,Isoko South,NA,0.8,0.8,1432,218,2024,9,0.637,1
Warri South West,Isoko South,NA,0.8,0.8,1650,151,2024,10,0.686,1
Warri South West,Isoko South,NA,0.8,0.8,1801,185,2025,11,0.735,1
Warri South West,Isoko South,NA,0.8,0.8,1986,183,2025,12,0.784,1
Wasagu-Danko,Alkaleri,NA,0.428571429,0.428571429,0,196,2020,1,0.8,1
Wasagu-Danko,Alkaleri,NA,0.45,0.45,196,154,2020,2,0.8,1
Wasagu-Danko,Alkaleri,NA,0.454285715,0.454285715,350,212,2021,3,0.8,1
Wasagu-Danko,Alkaleri,NA,0.458571429,0.458571429,562,154,2021,4,0.8,1
Wasagu-Danko,Alkaleri,NA,0.462857143,0.462857143,716,202,2022,5,0.8,1
Wasagu-Danko,Alkaleri,NA,0.467142858,0.467142858,918,159,2022,6,0.8,1
Wasagu-Danko,Alkaleri,NA,0.471428572,0.471428572,1077,219,2023,7,0.49,1
Wasagu-Danko,Alkaleri,NA,0.48,0.48,1296,136,2023,8,0.539,1
Wasagu-Danko,Alkaleri,NA,0.642857144,0.642857144,1432,218,2024,9,0.588,1
Wasagu-Danko,Alkaleri,NA,0.8,0.8,1650,151,2024,10,0.637,1
Wasagu-Danko,Alkaleri,NA,0.8,0.8,1801,185,2025,11,0.686,1
Wasagu-Danko,Alkaleri,NA,0.8,0.8,1986,183,2025,12,0.735,1
Wase,Alkaleri,NA,0.046511611,0.046511611,0,196,2020,1,0.784,1
Wase,Alkaleri,NA,0.093023222,0.093023222,196,154,2020,2,0.8,1
Wase,Alkaleri,NA,0.507813769,0.507813769,350,212,2021,3,0.8,1
Wase,Alkaleri,NA,0.746511357,0.746511357,562,154,2021,4,0.8,1
Wase,Alkaleri,NA,0.8,0.8,716,202,2022,5,0.8,1
Wase,Alkaleri,NA,0.8,0.8,918,159,2022,6,0.8,1
Wase,Alkaleri,NA,0.8,0.8,1077,219,2023,7,0.8,1
Wase,Alkaleri,NA,0.8,0.8,1296,136,2023,8,0.49,1
Wase,Alkaleri,NA,0.8,0.8,1432,218,2024,9,0.539,1
Wase,Alkaleri,NA,0.8,0.8,1650,151,2024,10,0.588,1
Wase,Alkaleri,NA,0.8,0.8,1801,185,2025,11,0.637,1
Wase,Alkaleri,NA,0.8,0.8,1986,183,2025,12,0.686,1
Wudil,Gwarzo,NA,0.123493704,0.123493704,0,196,2020,1,0.735,1
Wudil,Gwarzo,NA,0.531640396,0.531640396,196,154,2020,2,0.784,1
Wudil,Gwarzo,NA,0.654516631,0.654516631,350,212,2021,3,0.8,1
Wudil,Gwarzo,NA,0.8,0.8,562,154,2021,4,0.8,1
Wudil,Gwarzo,NA,0.8,0.8,716,202,2022,5,0.8,1
Wudil,Gwarzo,NA,0.8,0.8,918,159,2022,6,0.8,1
Wudil,Gwarzo,NA,0.8,0.8,1077,219,2023,7,0.8,1
Wudil,Gwarzo,NA,0.8,0.8,1296,136,2023,8,0.8,1
Wudil,Gwarzo,NA,0.8,0.8,1432,218,2024,9,0.49,1
Wudil,Gwarzo,NA,0.8,0.8,1650,151,2024,10,0.539,1
Wudil,Gwarzo,NA,0.8,0.8,1801,185,2025,11,0.588,1
Wudil,Gwarzo,NA,0.8,0.8,1986,183,2025,12,0.637,1
Wukari,Keana,NA,0.231376297,0.231376297,0,196,2020,1,0.686,1
Wukari,Keana,NA,0.498037479,0.498037479,196,154,2020,2,0.735,1
Wukari,Keana,NA,0.505233282,0.505233282,350,212,2021,3,0.784,1
Wukari,Keana,NA,0.760047998,0.760047998,562,154,2021,4,0.8,1
Wukari,Keana,NA,0.769650114,0.769650114,716,202,2022,5,0.8,1
Wukari,Keana,NA,0.779298506,0.779298506,918,159,2022,6,0.8,1
Wukari,Keana,NA,0.8,0.8,1077,219,2023,7,0.8,1
Wukari,Keana,NA,0.8,0.8,1296,136,2023,8,0.8,1
Wukari,Keana,NA,0.8,0.8,1432,218,2024,9,0.8,1
Wukari,Keana,NA,0.8,0.8,1650,151,2024,10,0.49,1
Wukari,Keana,NA,0.8,0.8,1801,185,2025,11,0.539,1
Wukari,Keana,NA,0.8,0.8,1986,183,2025,12,0.588,1
Wurno,Gawabawa,NA,0.059036723,0.059036723,0,196,2020,1,0.637,1
Wurno,Gawabawa,NA,0.118073446,0.118073446,196,154,2020,2,0.686,1
Wurno,Gawabawa,NA,0.312894632,0.312894632,350,212,2021,3,0.735,1
Wurno,Gawabawa,NA,0.8,0.8,562,154,2021,4,0.784,1
Wurno,Gawabawa,NA,0.8,0.8,716,202,2022,5,0.8,1
Wurno,Gawabawa,NA,0.8,0.8,918,159,2022,6,0.8,1
Wurno,Gawabawa,NA,0.8,0.8,1077,219,2023,7,0.8,1
Wurno,Gawabawa,NA,0.8,0.8,1296,136,2023,8,0.8,1
Wurno,Gawabawa,NA,0.8,0.8,1432,218,2024,9,0.8,1
Wurno,Gawabawa,NA,0.8,0.8,1650,151,2024,10,0.8,1
Wurno,Gawabawa,NA,0.8,0.8,1801,185,2025,11,0.49,1
Wurno,Gawabawa,NA,0.8,0.8,1986,183,2025,12,0.539,1
Wushishi,Oke-Ero,NA,0.246839589,0.246839589,0,196,2020,1,0.588,1
Wushishi,Oke-Ero,NA,0.531322215,0.531322215,196,154,2020,2,0.637,1
Wushishi,Oke-Ero,NA,0.538998927,0.538998927,350,212,2021,3,0.686,1
Wushishi,Oke-Ero,NA,0.8,0.8,562,154,2021,4,0.735,1
Wushishi,Oke-Ero,NA,0.8,0.8,716,202,2022,5,0.784,1
Wushishi,Oke-Ero,NA,0.8,0.8,918,159,2022,6,0.8,1
Wushishi,Oke-Ero,NA,0.8,0.8,1077,219,2023,7,0.8,1
Wushishi,Oke-Ero,NA,0.8,0.8,1296,136,2023,8,0.8,1
Wushishi,Oke-Ero,NA,0.8,0.8,1432,218,2024,9,0.8,1
Wushishi,Oke-Ero,NA,0.8,0.8,1650,151,2024,10,0.8,1
Wushishi,Oke-Ero,NA,0.8,0.8,1801,185,2025,11,0.8,1
Wushishi,Oke-Ero,NA,0.8,0.8,1986,183,2025,12,0.49,1
Yabo,Gawabawa,NA,0.176470588,0.176470588,0,196,2020,1,0.539,1
Yabo,Gawabawa,NA,0.379852941,0.379852941,196,154,2020,2,0.588,1
Yabo,Gawabawa,NA,0.385341176,0.385341176,350,212,2021,3,0.637,1
Yabo,Gawabawa,NA,0.579688235,0.579688235,562,154,2021,4,0.686,1
Yabo,Gawabawa,NA,0.587011764,0.587011764,716,202,2022,5,0.735,1
Yabo,Gawabawa,NA,0.594370587,0.594370587,918,159,2022,6,0.784,1
Yabo,Gawabawa,NA,0.795882352,0.795882352,1077,219,2023,7,0.8,1
Yabo,Gawabawa,NA,0.8,0.8,1296,136,2023,8,0.8,1
Yabo,Gawabawa,NA,0.8,0.8,1432,218,2024,9,0.8,1
Yabo,Gawabawa,NA,0.8,0.8,1650,151,2024,10,0.8,1
Yabo,Gawabawa,NA,0.8,0.8,1801,185,2025,11,0.8,1
Yabo,Gawabawa,NA,0.8,0.8,1986,183,2025,12,0.8,1
Yagba East,Oke-Ero,NA,0.246839589,0.246839589,0,196,2020,1,0.49,1
Yagba East,Oke-Ero,NA,0.531322215,0.531322215,196,154,2020,2,0.539,1
Yagba East,Oke-Ero,NA,0.538998927,0.538998927,350,212,2021,3,0.588,1
Yagba East,Oke-Ero,NA,0.8,0.8,562,154,2021,4,0.637,1
Yagba East,Oke-Ero,NA,0.8,0.8,716,202,2022,5,0.686,1
Yagba East,Oke-Ero,NA,0.8,0.8,918,159,2022,6,0.735,1
Yagba East,Oke-Ero,NA,0.8,0.8,1077,219,2023,7,0.784,1
Yagba East,Oke-Ero,NA,0.8,0.8,1296,136,2023,8,0.8,1
Yagba East,Oke-Ero,NA,0.8,0.8,1432,218,2024,9,0.8,1
Yagba East,Oke-Ero,NA,0.8,0.8,1650,151,2024,10,0.8,1
Yagba East,Oke-Ero,NA,0.8,0.8,1801,185,2025,11,0.8,1
Yagba East,Oke-Ero,NA,0.8,0.8,1986,183,2025,12,0.8,1
Yagba West,Oke-Ero,NA,0.246839589,0.246839589,0,196,2020,1,0.8,1
Yagba West,Oke-Ero,NA,0.531322215,0.531322215,196,154,2020,2,0.49,1
Yagba West,Oke-Ero,NA,0.538998927,0.538998927,350,212,2021,3,0.539,1
Yagba West,Oke-Ero,NA,0.8,0.8,562,154,2021,4,0.588,1
Yagba West,Oke-Ero,NA,0.8,0.8,716,202,2022,5,0.637,1
Yagba West,Oke-Ero,NA,0.8,0.8,918,159,2022,6,0.686,1
Yagba West,Oke-Ero,NA,0.8,0.8,1077,219,2023,7,0.735,1
Yagba West,Oke-Ero,NA,0.8,0.8,1296,136,2023,8,0.784,1
Yagba West,Oke-Ero,NA,0.8,0.8,1432,218,2024,9,0.8,1
Yagba West,Oke-Ero,NA,0.8,0.8,1650,151,2024,10,0.8,1
Yagba West,Oke-Ero,NA,0.8,0.8,1801,185,2025,11,0.8,1
Yagba West,Oke-Ero,NA,0.8,0.8,1986,183,2025,12,0.8,1
Yakurr,Obubra,NA,0.3790322,0.3790322,0,196,2020,1,0.8,1
Yakurr,Obubra,NA,0.39798381,0.39798381,196,154,2020,2,0.8,1
Yakurr,Obubra,NA,0.401774132,0.401774132,350,212,2021,3,0.49,1
Yakurr,Obubra,NA,0.405564454,0.405564454,562,154,2021,4,0.539,1
Yakurr,Obubra,NA,0.409354776,0.409354776,716,202,2022,5,0.588,1
Yakurr,Obubra,NA,0.413145098,0.413145098,918,159,2022,6,0.637,1
Yakurr,Obubra,NA,0.41693542,0.41693542,1077,219,2023,7,0.686,1
Yakurr,Obubra,NA,0.424516064,0.424516064,1296,136,2023,8,0.735,1
Yakurr,Obubra,NA,0.5685483,0.5685483,1432,218,2024,9,0.784,1
Yakurr,Obubra,NA,0.7580644,0.7580644,1650,151,2024,10,0.8,1
Yakurr,Obubra,NA,0.8,0.8,1801,185,2025,11,0.8,1
Yakurr,Obubra,NA,0.8,0.8,1986,183,2025,12,0.8,1
Yala,Oke-Ero,NA,0.293427231,0.293427231,0,196,2020,1,0.8,1
Yala,Oke-Ero,NA,0.308098593,0.308098593,196,154,2020,2,0.8,1
Yala,Oke-Ero,NA,0.311032865,0.311032865,350,212,2021,3,0.8,1
Yala,Oke-Ero,NA,0.313967137,0.313967137,562,154,2021,4,0.49,1
Yala,Oke-Ero,NA,0.316901409,0.316901409,716,202,2022,5,0.539,1
Yala,Oke-Ero,NA,0.319835682,0.319835682,918,159,2022,6,0.588,1
Yala,Oke-Ero,NA,0.322769954,0.322769954,1077,219,2023,7,0.637,1
Yala,Oke-Ero,NA,0.328638499,0.328638499,1296,136,2023,8,0.686,1
Yala,Oke-Ero,NA,0.440140847,0.440140847,1432,218,2024,9,0.735,1
Yala,Oke-Ero,NA,0.586854462,0.586854462,1650,151,2024,10,0.784,1
Yala,Oke-Ero,NA,0.733568078,0.733568078,1801,185,2025,11,0.8,1
Yala,Oke-Ero,NA,0.8,0.8,1986,183,2025,12,0.8,1
Yamaltu-Deba,Alkaleri,NA,0.161803669,0.161803669,0,196,2020,1,0.8,1
Yamaltu-Deba,Alkaleri,NA,0.348282398,0.348282398,196,154,2020,2,0.8,1
Yamaltu-Deba,Alkaleri,NA,0.353314492,0.353314492,350,212,2021,3,0.8,1
Yamaltu-Deba,Alkaleri,NA,0.531508872,0.531508872,562,154,2021,4,0.8,1
Yamaltu-Deba,Alkaleri,NA,0.538223725,0.538223725,716,202,2022,5,0.49,1
Yamaltu-Deba,Alkaleri,NA,0.544970938,0.544970938,918,159,2022,6,0.539,1
Yamaltu-Deba,Alkaleri,NA,0.729734547,0.729734547,1077,219,2023,7,0.588,1
Yamaltu-Deba,Alkaleri,NA,0.74662685,0.74662685,1296,136,2023,8,0.637,1
Yamaltu-Deba,Alkaleri,NA,0.8,0.8,1432,218,2024,9,0.686,1
Yamaltu-Deba,Alkaleri,NA,0.8,0.8,1650,151,2024,10,0.735,1
Yamaltu-Deba,Alkaleri,NA,0.8,0.8,1801,185,2025,11,0.784,1
Yamaltu-Deba,Alkaleri,NA,0.8,0.8,1986,183,2025,12,0.8,1
Yankwashi,Babura,NA,0.476408199,0.476408199,0,196,2020,1,0.8,1
Yankwashi,Babura,NA,0.500228609,0.500228609,196,154,2020,2,0.8,1
Yankwashi,Babura,NA,0.504992691,0.504992691,350,212,2021,3,0.8,1
Yankwashi,Babura,NA,0.509756773,0.509756773,562,154,2021,4,0.8,1
Yankwashi,Babura,NA,0.514520855,0.514520855,716,202,2022,5,0.8,1
Yankwashi,Babura,NA,0.519284937,0.519284937,918,159,2022,6,0.49,1
Yankwashi,Babura,NA,0.524049019,0.524049019,1077,219,2023,7,0.539,1
Yankwashi,Babura,NA,0.533577183,0.533577183,1296,136,2023,8,0.588,1
