adm1,LGA,smc_plan1,repDS,peak,simday,year,round,duration,coverage_high_access,coverage_low_access,max_age
Adamawa,Mubi South,SMC,Darazo,july,2014,2025,1,-1,1,0.6,5
Adamawa,Mubi South,SMC,Darazo,july,2044,2025,2,-1,1,0.6,5
Adamawa,Mubi South,SMC,Darazo,july,2074,2025,3,-1,1,0.6,5
Adamawa,Mubi South,SMC,Darazo,july,2104,2025,4,-1,1,0.6,5
Adamawa,Numan,SMC,Alkaleri,july,2014,2025,1,-1,1,0.6,5
Adamawa,Numan,SMC,Alkaleri,july,2044,2025,2,-1,1,0.6,5
Adamawa,Numan,SMC,Alkaleri,july,2074,2025,3,-1,1,0.6,5
Adamawa,Numan,SMC,Alkaleri,july,2104,2025,4,-1,1,0.6,5
Adamawa,Shelleng,SMC,Darazo,july,2014,2025,1,-1,1,0.6,5
Adamawa,Shelleng,SMC,Darazo,july,2044,2025,2,-1,1,0.6,5
Adamawa,Shelleng,SMC,Darazo,july,2074,2025,3,-1,1,0.6,5
Adamawa,Shelleng,SMC,Darazo,july,2104,2025,4,-1,1,0.6,5
Adamawa,Song,SMC,Darazo,july,2014,2025,1,-1,1,0.6,5
Adamawa,Song,SMC,Darazo,july,2044,2025,2,-1,1,0.6,5
Adamawa,Song,SMC,Darazo,july,2074,2025,3,-1,1,0.6,5
Adamawa,Song,SMC,Darazo,july,2104,2025,4,-1,1,0.6,5
Adamawa,Yola North,SMC,Alkaleri,july,2014,2025,1,-1,1,0.6,5
Adamawa,Yola North,SMC,Alkaleri,july,2044,2025,2,-1,1,0.6,5
Adamawa,Yola North,SMC,Alkaleri,july,2074,2025,3,-1,1,0.6,5
Adamawa,Yola North,SMC,Alkaleri,july,2104,2025,4,-1,1,0.6,5
Adamawa,Yola South,SMC,Alkaleri,july,2014,2025,1,-1,1,0.6,5
Adamawa,Yola South,SMC,Alkaleri,july,2044,2025,2,-1,1,0.6,5
Adamawa,Yola South,SMC,Alkaleri,july,2074,2025,3,-1,1,0.6,5
Adamawa,Yola South,SMC,Alkaleri,july,2104,2025,4,-1,1,0.6,5
Borno,Abadam,SMC,Babura,may,1951,2025,1,-1,1,0.6,5
Borno,Abadam,SMC,Babura,may,1981,2025,2,-1,1,0.6,5
Borno,Abadam,SMC,Babura,may,2011,2025,3,-1,1,0.6,5
Borno,Abadam,SMC,Babura,may,2041,2025,4,-1,1,0.6,5
Borno,Askira-Uba,SMC,Darazo,july,2014,2025,1,-1,1,0.6,5
Borno,Askira-Uba,SMC,Darazo,july,2044,2025,2,-1,1,0.6,5
Borno,Askira-Uba,SMC,Darazo,july,2074,2025,3,-1,1,0.6,5
Borno,Askira-Uba,SMC,Darazo,july,2104,2025,4,-1,1,0.6,5
Borno,Bama,SMC,Darazo,july,2014,2025,1,-1,1,0.6,5
Borno,Bama,SMC,Darazo,july,2044,2025,2,-1,1,0.6,5
Borno,Bama,SMC,Darazo,july,2074,2025,3,-1,1,0.6,5
Borno,Bama,SMC,Darazo,july,2104,2025,4,-1,1,0.6,5
Borno,Bayo,SMC,Alkaleri,july,2014,2025,1,-1,1,0.6,5
Borno,Bayo,SMC,Alkaleri,july,2044,2025,2,-1,1,0.6,5
Borno,Bayo,SMC,Alkaleri,july,2074,2025,3,-1,1,0.6,5
Borno,Bayo,SMC,Alkaleri,july,2104,2025,4,-1,1,0.6,5
Borno,Biu,SMC,Darazo,july,2014,2025,1,-1,1,0.6,5
Borno,Biu,SMC,Darazo,july,2044,2025,2,-1,1,0.6,5
Borno,Biu,SMC,Darazo,july,2074,2025,3,-1,1,0.6,5
Borno,Biu,SMC,Darazo,july,2104,2025,4,-1,1,0.6,5
Borno,Chibok,SMC,Darazo,july,2014,2025,1,-1,1,0.6,5
Borno,Chibok,SMC,Darazo,july,2044,2025,2,-1,1,0.6,5
Borno,Chibok,SMC,Darazo,july,2074,2025,3,-1,1,0.6,5
Borno,Chibok,SMC,Darazo,july,2104,2025,4,-1,1,0.6,5
Borno,Damboa,SMC,Darazo,july,2014,2025,1,-1,1,0.6,5
Borno,Damboa,SMC,Darazo,july,2044,2025,2,-1,1,0.6,5
Borno,Damboa,SMC,Darazo,july,2074,2025,3,-1,1,0.6,5
Borno,Damboa,SMC,Darazo,july,2104,2025,4,-1,1,0.6,5
Borno,Dikwa,SMC,Darazo,july,2014,2025,1,-1,1,0.6,5
Borno,Dikwa,SMC,Darazo,july,2044,2025,2,-1,1,0.6,5
Borno,Dikwa,SMC,Darazo,july,2074,2025,3,-1,1,0.6,5
Borno,Dikwa,SMC,Darazo,july,2104,2025,4,-1,1,0.6,5
Borno,Gubio,SMC,Gawabawa,august,2049,2025,1,-1,1,0.6,5
Borno,Gubio,SMC,Gawabawa,august,2079,2025,2,-1,1,0.6,5
Borno,Gubio,SMC,Gawabawa,august,2109,2025,3,-1,1,0.6,5
Borno,Gubio,SMC,Gawabawa,august,2139,2025,4,-1,1,0.6,5
Borno,Guzamala,SMC,Babura,may,1951,2025,1,-1,1,0.6,5
Borno,Guzamala,SMC,Babura,may,1981,2025,2,-1,1,0.6,5
Borno,Guzamala,SMC,Babura,may,2011,2025,3,-1,1,0.6,5
Borno,Guzamala,SMC,Babura,may,2041,2025,4,-1,1,0.6,5
Borno,Gwoza,SMC,Darazo,july,2014,2025,1,-1,1,0.6,5
Borno,Gwoza,SMC,Darazo,july,2044,2025,2,-1,1,0.6,5
Borno,Gwoza,SMC,Darazo,july,2074,2025,3,-1,1,0.6,5
Borno,Gwoza,SMC,Darazo,july,2104,2025,4,-1,1,0.6,5
Borno,Hawul,SMC,Darazo,july,2014,2025,1,-1,1,0.6,5
Borno,Hawul,SMC,Darazo,july,2044,2025,2,-1,1,0.6,5
Borno,Hawul,SMC,Darazo,july,2074,2025,3,-1,1,0.6,5
Borno,Hawul,SMC,Darazo,july,2104,2025,4,-1,1,0.6,5
Borno,Jere,SMC,Gawabawa,august,2049,2025,1,-1,1,0.6,5
Borno,Jere,SMC,Gawabawa,august,2079,2025,2,-1,1,0.6,5
Borno,Jere,SMC,Gawabawa,august,2109,2025,3,-1,1,0.6,5
Borno,Jere,SMC,Gawabawa,august,2139,2025,4,-1,1,0.6,5
Borno,Kaga,SMC,Darazo,july,2014,2025,1,-1,1,0.6,5
Borno,Kaga,SMC,Darazo,july,2044,2025,2,-1,1,0.6,5
Borno,Kaga,SMC,Darazo,july,2074,2025,3,-1,1,0.6,5
Borno,Kaga,SMC,Darazo,july,2104,2025,4,-1,1,0.6,5
Borno,Kala-Balge,SMC,Darazo,july,2014,2025,1,-1,1,0.6,5
Borno,Kala-Balge,SMC,Darazo,july,2044,2025,2,-1,1,0.6,5
Borno,Kala-Balge,SMC,Darazo,july,2074,2025,3,-1,1,0.6,5
Borno,Kala-Balge,SMC,Darazo,july,2104,2025,4,-1,1,0.6,5
Borno,Konduga,SMC,Darazo,july,2014,2025,1,-1,1,0.6,5
Borno,Konduga,SMC,Darazo,july,2044,2025,2,-1,1,0.6,5
Borno,Konduga,SMC,Darazo,july,2074,2025,3,-1,1,0.6,5
Borno,Konduga,SMC,Darazo,july,2104,2025,4,-1,1,0.6,5
Borno,Kukawa,SMC,Babura,may,1951,2025,1,-1,1,0.6,5
Borno,Kukawa,SMC,Babura,may,1981,2025,2,-1,1,0.6,5
Borno,Kukawa,SMC,Babura,may,2011,2025,3,-1,1,0.6,5
Borno,Kukawa,SMC,Babura,may,2041,2025,4,-1,1,0.6,5
Borno,Kwaya Kusar,SMC,Alkaleri,july,2014,2025,1,-1,1,0.6,5
Borno,Kwaya Kusar,SMC,Alkaleri,july,2044,2025,2,-1,1,0.6,5
Borno,Kwaya Kusar,SMC,Alkaleri,july,2074,2025,3,-1,1,0.6,5
Borno,Kwaya Kusar,SMC,Alkaleri,july,2104,2025,4,-1,1,0.6,5
Borno,Mafa,SMC,Darazo,july,2014,2025,1,-1,1,0.6,5
Borno,Mafa,SMC,Darazo,july,2044,2025,2,-1,1,0.6,5
Borno,Mafa,SMC,Darazo,july,2074,2025,3,-1,1,0.6,5
Borno,Mafa,SMC,Darazo,july,2104,2025,4,-1,1,0.6,5
Borno,Magumeri,SMC,Gawabawa,august,2049,2025,1,-1,1,0.6,5
Borno,Magumeri,SMC,Gawabawa,august,2079,2025,2,-1,1,0.6,5
Borno,Magumeri,SMC,Gawabawa,august,2109,2025,3,-1,1,0.6,5
Borno,Magumeri,SMC,Gawabawa,august,2139,2025,4,-1,1,0.6,5
Borno,Maiduguri,SMC,Darazo,july,2014,2025,1,-1,1,0.6,5
Borno,Maiduguri,SMC,Darazo,july,2044,2025,2,-1,1,0.6,5
Borno,Maiduguri,SMC,Darazo,july,2074,2025,3,-1,1,0.6,5
Borno,Maiduguri,SMC,Darazo,july,2104,2025,4,-1,1,0.6,5
Borno,Marte,SMC,Babura,may,1951,2025,1,-1,1,0.6,5
Borno,Marte,SMC,Babura,may,1981,2025,2,-1,1,0.6,5
Borno,Marte,SMC,Babura,may,2011,2025,3,-1,1,0.6,5
Borno,Marte,SMC,Babura,may,2041,2025,4,-1,1,0.6,5
Borno,Mobbar,SMC,Babura,may,1951,2025,1,-1,1,0.6,5
Borno,Mobbar,SMC,Babura,may,1981,2025,2,-1,1,0.6,5
Borno,Mobbar,SMC,Babura,may,2011,2025,3,-1,1,0.6,5
Borno,Mobbar,SMC,Babura,may,2041,2025,4,-1,1,0.6,5
Borno,Monguno,SMC,Babura,may,1951,2025,1,-1,1,0.6,5
Borno,Monguno,SMC,Babura,may,1981,2025,2,-1,1,0.6,5
Borno,Monguno,SMC,Babura,may,2011,2025,3,-1,1,0.6,5
Borno,Monguno,SMC,Babura,may,2041,2025,4,-1,1,0.6,5
Borno,Ngala,SMC,Taura,july,2014,2025,1,-1,1,0.6,5
Borno,Ngala,SMC,Taura,july,2044,2025,2,-1,1,0.6,5
Borno,Ngala,SMC,Taura,july,2074,2025,3,-1,1,0.6,5
Borno,Ngala,SMC,Taura,july,2104,2025,4,-1,1,0.6,5
Borno,Nganzai,SMC,Gawabawa,august,2049,2025,1,-1,1,0.6,5
Borno,Nganzai,SMC,Gawabawa,august,2079,2025,2,-1,1,0.6,5
Borno,Nganzai,SMC,Gawabawa,august,2109,2025,3,-1,1,0.6,5
Borno,Nganzai,SMC,Gawabawa,august,2139,2025,4,-1,1,0.6,5
Borno,Shani,SMC,Alkaleri,july,2014,2025,1,-1,1,0.6,5
Borno,Shani,SMC,Alkaleri,july,2044,2025,2,-1,1,0.6,5
Borno,Shani,SMC,Alkaleri,july,2074,2025,3,-1,1,0.6,5
Borno,Shani,SMC,Alkaleri,july,2104,2025,4,-1,1,0.6,5
Jigawa,Auyo,SMC,Taura,july,2014,2025,1,-1,1,0.6,5
Jigawa,Auyo,SMC,Taura,july,2044,2025,2,-1,1,0.6,5
Jigawa,Auyo,SMC,Taura,july,2074,2025,3,-1,1,0.6,5
Jigawa,Auyo,SMC,Taura,july,2104,2025,4,-1,1,0.6,5
Jigawa,Babura,SMC,Babura,may,1951,2025,1,-1,1,0.6,5
Jigawa,Babura,SMC,Babura,may,1981,2025,2,-1,1,0.6,5
Jigawa,Babura,SMC,Babura,may,2011,2025,3,-1,1,0.6,5
Jigawa,Babura,SMC,Babura,may,2041,2025,4,-1,1,0.6,5
Jigawa,Biriniwa,SMC,Taura,july,2014,2025,1,-1,1,0.6,5
Jigawa,Biriniwa,SMC,Taura,july,2044,2025,2,-1,1,0.6,5
Jigawa,Biriniwa,SMC,Taura,july,2074,2025,3,-1,1,0.6,5
Jigawa,Biriniwa,SMC,Taura,july,2104,2025,4,-1,1,0.6,5
Jigawa,Birni Kudu,SMC,Takali,september,2079,2025,1,-1,1,0.6,5
Jigawa,Birni Kudu,SMC,Takali,september,2109,2025,2,-1,1,0.6,5
Jigawa,Birni Kudu,SMC,Takali,september,2139,2025,3,-1,1,0.6,5
Jigawa,Birni Kudu,SMC,Takali,september,2169,2025,4,-1,1,0.6,5
Jigawa,Buji,SMC,Takali,september,2079,2025,1,-1,1,0.6,5
Jigawa,Buji,SMC,Takali,september,2109,2025,2,-1,1,0.6,5
Jigawa,Buji,SMC,Takali,september,2139,2025,3,-1,1,0.6,5
Jigawa,Buji,SMC,Takali,september,2169,2025,4,-1,1,0.6,5
Jigawa,Dutse,SMC,Takali,september,2079,2025,1,-1,1,0.6,5
Jigawa,Dutse,SMC,Takali,september,2109,2025,2,-1,1,0.6,5
Jigawa,Dutse,SMC,Takali,september,2139,2025,3,-1,1,0.6,5
Jigawa,Dutse,SMC,Takali,september,2169,2025,4,-1,1,0.6,5
Jigawa,Gagarawa,SMC,Taura,july,2014,2025,1,-1,1,0.6,5
Jigawa,Gagarawa,SMC,Taura,july,2044,2025,2,-1,1,0.6,5
Jigawa,Gagarawa,SMC,Taura,july,2074,2025,3,-1,1,0.6,5
Jigawa,Gagarawa,SMC,Taura,july,2104,2025,4,-1,1,0.6,5
Jigawa,Garki,SMC,Babura,may,1951,2025,1,-1,1,0.6,5
Jigawa,Garki,SMC,Babura,may,1981,2025,2,-1,1,0.6,5
Jigawa,Garki,SMC,Babura,may,2011,2025,3,-1,1,0.6,5
Jigawa,Garki,SMC,Babura,may,2041,2025,4,-1,1,0.6,5
Jigawa,Gumel,SMC,Babura,may,1951,2025,1,-1,1,0.6,5
Jigawa,Gumel,SMC,Babura,may,1981,2025,2,-1,1,0.6,5
Jigawa,Gumel,SMC,Babura,may,2011,2025,3,-1,1,0.6,5
Jigawa,Gumel,SMC,Babura,may,2041,2025,4,-1,1,0.6,5
Jigawa,Guri,SMC,Taura,july,2014,2025,1,-1,1,0.6,5
Jigawa,Guri,SMC,Taura,july,2044,2025,2,-1,1,0.6,5
Jigawa,Guri,SMC,Taura,july,2074,2025,3,-1,1,0.6,5
Jigawa,Guri,SMC,Taura,july,2104,2025,4,-1,1,0.6,5
Jigawa,Gwaram,SMC,Takali,september,2079,2025,1,-1,1,0.6,5
Jigawa,Gwaram,SMC,Takali,september,2109,2025,2,-1,1,0.6,5
Jigawa,Gwaram,SMC,Takali,september,2139,2025,3,-1,1,0.6,5
Jigawa,Gwaram,SMC,Takali,september,2169,2025,4,-1,1,0.6,5
Jigawa,Gwiwa,SMC,Babura,may,1951,2025,1,-1,1,0.6,5
Jigawa,Gwiwa,SMC,Babura,may,1981,2025,2,-1,1,0.6,5
Jigawa,Gwiwa,SMC,Babura,may,2011,2025,3,-1,1,0.6,5
Jigawa,Gwiwa,SMC,Babura,may,2041,2025,4,-1,1,0.6,5
Jigawa,Hadejia,SMC,Taura,july,2014,2025,1,-1,1,0.6,5
Jigawa,Hadejia,SMC,Taura,july,2044,2025,2,-1,1,0.6,5
Jigawa,Hadejia,SMC,Taura,july,2074,2025,3,-1,1,0.6,5
Jigawa,Hadejia,SMC,Taura,july,2104,2025,4,-1,1,0.6,5
Jigawa,Jahun,SMC,Taura,july,2014,2025,1,-1,1,0.6,5
Jigawa,Jahun,SMC,Taura,july,2044,2025,2,-1,1,0.6,5
Jigawa,Jahun,SMC,Taura,july,2074,2025,3,-1,1,0.6,5
Jigawa,Jahun,SMC,Taura,july,2104,2025,4,-1,1,0.6,5
Jigawa,Kafin Hausa,SMC,Taura,july,2014,2025,1,-1,1,0.6,5
Jigawa,Kafin Hausa,SMC,Taura,july,2044,2025,2,-1,1,0.6,5
Jigawa,Kafin Hausa,SMC,Taura,july,2074,2025,3,-1,1,0.6,5
Jigawa,Kafin Hausa,SMC,Taura,july,2104,2025,4,-1,1,0.6,5
Jigawa,Kaugama,SMC,Taura,july,2014,2025,1,-1,1,0.6,5
Jigawa,Kaugama,SMC,Taura,july,2044,2025,2,-1,1,0.6,5
Jigawa,Kaugama,SMC,Taura,july,2074,2025,3,-1,1,0.6,5
Jigawa,Kaugama,SMC,Taura,july,2104,2025,4,-1,1,0.6,5
Jigawa,Kazaure,SMC,Babura,may,1951,2025,1,-1,1,0.6,5
Jigawa,Kazaure,SMC,Babura,may,1981,2025,2,-1,1,0.6,5
Jigawa,Kazaure,SMC,Babura,may,2011,2025,3,-1,1,0.6,5
Jigawa,Kazaure,SMC,Babura,may,2041,2025,4,-1,1,0.6,5
Jigawa,Kiri Kasamma,SMC,Taura,july,2014,2025,1,-1,1,0.6,5
Jigawa,Kiri Kasamma,SMC,Taura,july,2044,2025,2,-1,1,0.6,5
Jigawa,Kiri Kasamma,SMC,Taura,july,2074,2025,3,-1,1,0.6,5
Jigawa,Kiri Kasamma,SMC,Taura,july,2104,2025,4,-1,1,0.6,5
Jigawa,Maigatari,SMC,Babura,may,1951,2025,1,-1,1,0.6,5
Jigawa,Maigatari,SMC,Babura,may,1981,2025,2,-1,1,0.6,5
Jigawa,Maigatari,SMC,Babura,may,2011,2025,3,-1,1,0.6,5
Jigawa,Maigatari,SMC,Babura,may,2041,2025,4,-1,1,0.6,5
Jigawa,Malam Madori,SMC,Taura,july,2014,2025,1,-1,1,0.6,5
Jigawa,Malam Madori,SMC,Taura,july,2044,2025,2,-1,1,0.6,5
Jigawa,Malam Madori,SMC,Taura,july,2074,2025,3,-1,1,0.6,5
Jigawa,Malam Madori,SMC,Taura,july,2104,2025,4,-1,1,0.6,5
Jigawa,Miga,SMC,Taura,july,2014,2025,1,-1,1,0.6,5
Jigawa,Miga,SMC,Taura,july,2044,2025,2,-1,1,0.6,5
Jigawa,Miga,SMC,Taura,july,2074,2025,3,-1,1,0.6,5
Jigawa,Miga,SMC,Taura,july,2104,2025,4,-1,1,0.6,5
Jigawa,Ringim,SMC,Taura,july,2014,2025,1,-1,1,0.6,5
Jigawa,Ringim,SMC,Taura,july,2044,2025,2,-1,1,0.6,5
Jigawa,Ringim,SMC,Taura,july,2074,2025,3,-1,1,0.6,5
Jigawa,Ringim,SMC,Taura,july,2104,2025,4,-1,1,0.6,5
Jigawa,Roni,SMC,Babura,may,1951,2025,1,-1,1,0.6,5
Jigawa,Roni,SMC,Babura,may,1981,2025,2,-1,1,0.6,5
Jigawa,Roni,SMC,Babura,may,2011,2025,3,-1,1,0.6,5
Jigawa,Roni,SMC,Babura,may,2041,2025,4,-1,1,0.6,5
Jigawa,Sule-Tankarkar,SMC,Babura,may,1951,2025,1,-1,1,0.6,5
Jigawa,Sule-Tankarkar,SMC,Babura,may,1981,2025,2,-1,1,0.6,5
Jigawa,Sule-Tankarkar,SMC,Babura,may,2011,2025,3,-1,1,0.6,5
Jigawa,Sule-Tankarkar,SMC,Babura,may,2041,2025,4,-1,1,0.6,5
Jigawa,Taura,SMC,Taura,july,2014,2025,1,-1,1,0.6,5
Jigawa,Taura,SMC,Taura,july,2044,2025,2,-1,1,0.6,5
Jigawa,Taura,SMC,Taura,july,2074,2025,3,-1,1,0.6,5
Jigawa,Taura,SMC,Taura,july,2104,2025,4,-1,1,0.6,5
Jigawa,Yankwashi,SMC,Babura,may,1951,2025,1,-1,1,0.6,5
Jigawa,Yankwashi,SMC,Babura,may,1981,2025,2,-1,1,0.6,5
Jigawa,Yankwashi,SMC,Babura,may,2011,2025,3,-1,1,0.6,5
Jigawa,Yankwashi,SMC,Babura,may,2041,2025,4,-1,1,0.6,5
Jigawa,Kiyawa,SMC,Takali,september,2079,2025,1,-1,1,0.6,5
Jigawa,Kiyawa,SMC,Takali,september,2109,2025,2,-1,1,0.6,5
Jigawa,Kiyawa,SMC,Takali,september,2139,2025,3,-1,1,0.6,5
Jigawa,Kiyawa,SMC,Takali,september,2169,2025,4,-1,1,0.6,5
Kano,Ajingi,SMC,Taura,july,2014,2025,1,-1,1,0.6,5
Kano,Ajingi,SMC,Taura,july,2044,2025,2,-1,1,0.6,5
Kano,Ajingi,SMC,Taura,july,2074,2025,3,-1,1,0.6,5
Kano,Ajingi,SMC,Taura,july,2104,2025,4,-1,1,0.6,5
Kano,Albasu,SMC,Takali,september,2079,2025,1,-1,1,0.6,5
Kano,Albasu,SMC,Takali,september,2109,2025,2,-1,1,0.6,5
Kano,Albasu,SMC,Takali,september,2139,2025,3,-1,1,0.6,5
Kano,Albasu,SMC,Takali,september,2169,2025,4,-1,1,0.6,5
Kano,Bagwai,SMC,Babura,may,1951,2025,1,-1,1,0.6,5
Kano,Bagwai,SMC,Babura,may,1981,2025,2,-1,1,0.6,5
Kano,Bagwai,SMC,Babura,may,2011,2025,3,-1,1,0.6,5
Kano,Bagwai,SMC,Babura,may,2041,2025,4,-1,1,0.6,5
Kano,Bebeji,SMC,Gwarzo,august,2049,2025,1,-1,1,0.6,5
Kano,Bebeji,SMC,Gwarzo,august,2079,2025,2,-1,1,0.6,5
Kano,Bebeji,SMC,Gwarzo,august,2109,2025,3,-1,1,0.6,5
Kano,Bebeji,SMC,Gwarzo,august,2139,2025,4,-1,1,0.6,5
Kano,Bichi,SMC,Gwarzo,august,2049,2025,1,-1,1,0.6,5
Kano,Bichi,SMC,Gwarzo,august,2079,2025,2,-1,1,0.6,5
Kano,Bichi,SMC,Gwarzo,august,2109,2025,3,-1,1,0.6,5
Kano,Bichi,SMC,Gwarzo,august,2139,2025,4,-1,1,0.6,5
Kano,Bunkure,SMC,Gwarzo,august,2049,2025,1,-1,1,0.6,5
Kano,Bunkure,SMC,Gwarzo,august,2079,2025,2,-1,1,0.6,5
Kano,Bunkure,SMC,Gwarzo,august,2109,2025,3,-1,1,0.6,5
Kano,Bunkure,SMC,Gwarzo,august,2139,2025,4,-1,1,0.6,5
Kano,Dala,SMC,Alkaleri,july,2014,2025,1,-1,1,0.6,5
Kano,Dala,SMC,Alkaleri,july,2044,2025,2,-1,1,0.6,5
Kano,Dala,SMC,Alkaleri,july,2074,2025,3,-1,1,0.6,5
Kano,Dala,SMC,Alkaleri,july,2104,2025,4,-1,1,0.6,5
Kano,Dambatta,SMC,Babura,may,1951,2025,1,-1,1,0.6,5
Kano,Dambatta,SMC,Babura,may,1981,2025,2,-1,1,0.6,5
Kano,Dambatta,SMC,Babura,may,2011,2025,3,-1,1,0.6,5
Kano,Dambatta,SMC,Babura,may,2041,2025,4,-1,1,0.6,5
Kano,Dawakin Kudu,SMC,Gwarzo,august,2049,2025,1,-1,1,0.6,5
Kano,Dawakin Kudu,SMC,Gwarzo,august,2079,2025,2,-1,1,0.6,5
Kano,Dawakin Kudu,SMC,Gwarzo,august,2109,2025,3,-1,1,0.6,5
Kano,Dawakin Kudu,SMC,Gwarzo,august,2139,2025,4,-1,1,0.6,5
Kano,Dawakin Tofa,SMC,Taura,july,2014,2025,1,-1,1,0.6,5
Kano,Dawakin Tofa,SMC,Taura,july,2044,2025,2,-1,1,0.6,5
Kano,Dawakin Tofa,SMC,Taura,july,2074,2025,3,-1,1,0.6,5
Kano,Dawakin Tofa,SMC,Taura,july,2104,2025,4,-1,1,0.6,5
Kano,Doguwa,SMC,Giwa,august,2049,2025,1,-1,1,0.6,5
Kano,Doguwa,SMC,Giwa,august,2079,2025,2,-1,1,0.6,5
Kano,Doguwa,SMC,Giwa,august,2109,2025,3,-1,1,0.6,5
Kano,Doguwa,SMC,Giwa,august,2139,2025,4,-1,1,0.6,5
Kano,Fagge,SMC,Alkaleri,july,2014,2025,1,-1,1,0.6,5
Kano,Fagge,SMC,Alkaleri,july,2044,2025,2,-1,1,0.6,5
Kano,Fagge,SMC,Alkaleri,july,2074,2025,3,-1,1,0.6,5
Kano,Fagge,SMC,Alkaleri,july,2104,2025,4,-1,1,0.6,5
Kano,Gabasawa,SMC,Taura,july,2014,2025,1,-1,1,0.6,5
Kano,Gabasawa,SMC,Taura,july,2044,2025,2,-1,1,0.6,5
Kano,Gabasawa,SMC,Taura,july,2074,2025,3,-1,1,0.6,5
Kano,Gabasawa,SMC,Taura,july,2104,2025,4,-1,1,0.6,5
Kano,Garko,SMC,Gwarzo,august,2049,2025,1,-1,1,0.6,5
Kano,Garko,SMC,Gwarzo,august,2079,2025,2,-1,1,0.6,5
Kano,Garko,SMC,Gwarzo,august,2109,2025,3,-1,1,0.6,5
Kano,Garko,SMC,Gwarzo,august,2139,2025,4,-1,1,0.6,5
Kano,Garum Mallam,SMC,Gwarzo,august,2049,2025,1,-1,1,0.6,5
Kano,Garum Mallam,SMC,Gwarzo,august,2079,2025,2,-1,1,0.6,5
Kano,Garum Mallam,SMC,Gwarzo,august,2109,2025,3,-1,1,0.6,5
Kano,Garum Mallam,SMC,Gwarzo,august,2139,2025,4,-1,1,0.6,5
Kano,Gaya,SMC,Gwarzo,august,2049,2025,1,-1,1,0.6,5
Kano,Gaya,SMC,Gwarzo,august,2079,2025,2,-1,1,0.6,5
Kano,Gaya,SMC,Gwarzo,august,2109,2025,3,-1,1,0.6,5
Kano,Gaya,SMC,Gwarzo,august,2139,2025,4,-1,1,0.6,5
Kano,Gezawa,SMC,Gwarzo,august,2049,2025,1,-1,1,0.6,5
Kano,Gezawa,SMC,Gwarzo,august,2079,2025,2,-1,1,0.6,5
Kano,Gezawa,SMC,Gwarzo,august,2109,2025,3,-1,1,0.6,5
Kano,Gezawa,SMC,Gwarzo,august,2139,2025,4,-1,1,0.6,5
Kano,Gwale,SMC,Alkaleri,july,2014,2025,1,-1,1,0.6,5
Kano,Gwale,SMC,Alkaleri,july,2044,2025,2,-1,1,0.6,5
Kano,Gwale,SMC,Alkaleri,july,2074,2025,3,-1,1,0.6,5
Kano,Gwale,SMC,Alkaleri,july,2104,2025,4,-1,1,0.6,5
Kano,Gwarzo,SMC,Gwarzo,august,2049,2025,1,-1,1,0.6,5
Kano,Gwarzo,SMC,Gwarzo,august,2079,2025,2,-1,1,0.6,5
Kano,Gwarzo,SMC,Gwarzo,august,2109,2025,3,-1,1,0.6,5
Kano,Gwarzo,SMC,Gwarzo,august,2139,2025,4,-1,1,0.6,5
Kano,Kabo,SMC,Gwarzo,august,2049,2025,1,-1,1,0.6,5
Kano,Kabo,SMC,Gwarzo,august,2079,2025,2,-1,1,0.6,5
Kano,Kabo,SMC,Gwarzo,august,2109,2025,3,-1,1,0.6,5
Kano,Kabo,SMC,Gwarzo,august,2139,2025,4,-1,1,0.6,5
Kano,Kano Municipal,SMC,Alkaleri,july,2014,2025,1,-1,1,0.6,5
Kano,Kano Municipal,SMC,Alkaleri,july,2044,2025,2,-1,1,0.6,5
Kano,Kano Municipal,SMC,Alkaleri,july,2074,2025,3,-1,1,0.6,5
Kano,Kano Municipal,SMC,Alkaleri,july,2104,2025,4,-1,1,0.6,5
Kano,Karaye,SMC,Gwarzo,august,2049,2025,1,-1,1,0.6,5
Kano,Karaye,SMC,Gwarzo,august,2079,2025,2,-1,1,0.6,5
Kano,Karaye,SMC,Gwarzo,august,2109,2025,3,-1,1,0.6,5
Kano,Karaye,SMC,Gwarzo,august,2139,2025,4,-1,1,0.6,5
Kano,Kibiya,SMC,Gwarzo,august,2049,2025,1,-1,1,0.6,5
Kano,Kibiya,SMC,Gwarzo,august,2079,2025,2,-1,1,0.6,5
Kano,Kibiya,SMC,Gwarzo,august,2109,2025,3,-1,1,0.6,5
Kano,Kibiya,SMC,Gwarzo,august,2139,2025,4,-1,1,0.6,5
Kano,Kiru,SMC,Gwarzo,august,2049,2025,1,-1,1,0.6,5
Kano,Kiru,SMC,Gwarzo,august,2079,2025,2,-1,1,0.6,5
Kano,Kiru,SMC,Gwarzo,august,2109,2025,3,-1,1,0.6,5
Kano,Kiru,SMC,Gwarzo,august,2139,2025,4,-1,1,0.6,5
Kano,Kumbotso,SMC,Taura,july,2014,2025,1,-1,1,0.6,5
Kano,Kumbotso,SMC,Taura,july,2044,2025,2,-1,1,0.6,5
Kano,Kumbotso,SMC,Taura,july,2074,2025,3,-1,1,0.6,5
Kano,Kumbotso,SMC,Taura,july,2104,2025,4,-1,1,0.6,5
Kano,Kunchi,SMC,Babura,may,1951,2025,1,-1,1,0.6,5
Kano,Kunchi,SMC,Babura,may,1981,2025,2,-1,1,0.6,5
