"","LGA_old","repDS","year","LGA","U5_ITN_use","six_nine_ITN_use","ten_eighteen_ITN_use","over_eighteen_ITN_use","round","peak","llins1","mortality","kill_rate","block_initial","simday"
"974","Chanchaga","Keana",2025,"Chanchaga",0.8,0.8,0.8,0.8,2,"august","PBO",0.393820889,0.73959027,0.65,2048
"975","Toto","Keana",2021,"Toto",0.8,0.8,0.8,0.8,1,"august","PBO",0.39100856,0.739304542,0.65,588
"976","Toto","Keana",2024,"Toto",0.8,0.8,0.8,0.8,2,"august","PBO",0.39100856,0.739304542,0.65,1683
"977","Wamba","Alkaleri",2021,"Wamba",0.941176471,0.8,0.8,0.819444444,1,"july","PBO",0.418578169,0.741814955,0.65,551
"978","Wamba","Alkaleri",2024,"Wamba",0.941176471,0.8,0.8,0.819444444,2,"july","PBO",0.418578169,0.741814955,0.65,1646
"979","Agaie","Oke-Ero",2022,"Agaie",0.8,0.8,0.8,0.8,1,"july","PBO",0.469310553,0.745121348,0.65,916
"980","Agaie","Oke-Ero",2025,"Agaie",0.8,0.8,0.8,0.8,2,"july","PBO",0.469310553,0.745121348,0.65,2011
"981","Agwara","Birnin Kebbi",2022,"Agwara",0.8,0.8,0.8,0.8,1,"august","PBO",0.513248554,0.747067471,0.670022422,953
"982","Agwara","Birnin Kebbi",2025,"Agwara",0.8,0.8,0.8,0.8,2,"august","PBO",0.513248554,0.747067471,0.670022422,2048
"983","Bida","Oke-Ero",2022,"Bida",0.8,0.8,0.8,0.8,1,"july","PBO",0.354220152,0.734778553,0.65,916
"984","Bida","Oke-Ero",2025,"Bida",0.8,0.8,0.8,0.8,2,"july","PBO",0.354220152,0.734778553,0.65,2011
"985","Bosso","Keana",2022,"Bosso",0.8,0.8,0.8,0.8,1,"august","PBO",0.45101388,0.744087308,0.65,953
"986","Bosso","Keana",2025,"Bosso",0.8,0.8,0.8,0.8,2,"august","PBO",0.45101388,0.744087308,0.65,2048
"987","Edati","Oke-Ero",2022,"Edati",0.8,0.8,0.8,0.8,1,"july","PBO",0.417118573,0.741696977,0.65,916
"988","Edati","Oke-Ero",2025,"Edati",0.8,0.8,0.8,0.8,2,"july","PBO",0.417118573,0.741696977,0.65,2011
"989","Gbako","Oke-Ero",2022,"Gbako",0.8,0.8,0.8,0.8,1,"july","PBO",0.413494411,0.74139739,0.65,916
"990","Gbako","Oke-Ero",2025,"Gbako",0.8,0.8,0.8,0.8,2,"july","PBO",0.413494411,0.74139739,0.65,2011
"991","Gurara","Oke-Ero",2022,"Gurara",0.8,0.8,0.8,0.8,1,"july","PBO",0.530491978,0.747669649,0.697881299,916
"992","Gurara","Oke-Ero",2025,"Gurara",0.8,0.8,0.8,0.8,2,"july","PBO",0.530491978,0.747669649,0.697881299,2011
"993","Katcha","Oke-Ero",2022,"Katcha",0.8,0.8,0.8,0.8,1,"july","PBO",0.42622003,0.742408635,0.65,916
"994","Katcha","Oke-Ero",2025,"Katcha",0.8,0.8,0.8,0.8,2,"july","PBO",0.42622003,0.742408635,0.65,2011
"995","Kontagora","Oke-Ero",2022,"Kontagora",0.8,0.8,0.8,0.8,1,"july","PBO",0.60860437,0.74963463,0.797715733,916
"996","Kontagora","Oke-Ero",2025,"Kontagora",0.8,0.8,0.8,0.8,2,"july","PBO",0.60860437,0.74963463,0.797715733,2011
"997","Lapai","Oke-Ero",2022,"Lapai",0.8,0.8,0.8,0.8,1,"july","PBO",0.420239724,0.74194743,0.65,916
"998","Lapai","Oke-Ero",2025,"Lapai",0.8,0.8,0.8,0.8,2,"july","PBO",0.420239724,0.74194743,0.65,2011
"999","Lavun","Oke-Ero",2022,"Lavun",0.8,0.8,0.8,0.8,1,"july","PBO",0.535336764,0.747825501,0.705289528,916
"1000","Lavun","Oke-Ero",2025,"Lavun",0.8,0.8,0.8,0.8,2,"july","PBO",0.535336764,0.747825501,0.705289528,2011
"1001","Magama","Oke-Ero",2022,"Magama",0.8,0.8,0.8,0.8,1,"july","PBO",0.472155733,0.745268762,0.65,916
"1002","Magama","Oke-Ero",2025,"Magama",0.8,0.8,0.8,0.8,2,"july","PBO",0.472155733,0.745268762,0.65,2011
"1003","Mariga","Oke-Ero",2022,"Mariga",0.8,0.8,0.8,0.8,1,"july","PBO",0.651231893,0.750344871,0.837392354,916
"1004","Mariga","Oke-Ero",2025,"Mariga",0.8,0.8,0.8,0.8,2,"july","PBO",0.651231893,0.750344871,0.837392354,2011
"1005","Mashegu","Oke-Ero",2022,"Mashegu",0.8,0.8,0.8,0.8,1,"july","PBO",0.469502121,0.74513138,0.65,916
"1006","Mashegu","Oke-Ero",2025,"Mashegu",0.8,0.8,0.8,0.8,2,"july","PBO",0.469502121,0.74513138,0.65,2011
"1007","Pailoro","Oke-Ero",2022,"Pailoro",0.8,0.8,0.8,0.8,1,"july","PBO",0.511626287,0.747006725,0.667277706,916
"1008","Pailoro","Oke-Ero",2025,"Pailoro",0.8,0.8,0.8,0.8,2,"july","PBO",0.511626287,0.747006725,0.667277706,2011
"1009","Kukawa","Babura",2020,"Kukawa",0.8,0.8,0.8,0.8,1,"may","PBO",0.639968548,0.750175467,0.827755328,131
"1010","Lagelu","Akinyele",2023,"Lagelu",0.8,0.8,0.8,0.8,2,"may","Urban areas",0.345490307,0.414987723,0.53,1226
"1011","Mokwa","Oke-Ero",2022,"Mokwa",0.8,0.8,0.8,0.8,1,"july","PBO",0.422191007,0.742100564,0.65,916
"1012","Mokwa","Oke-Ero",2025,"Mokwa",0.8,0.8,0.8,0.8,2,"july","PBO",0.422191007,0.742100564,0.65,2011
"1013","Muya","Giwa",2022,"Muya",0.8,0.8,0.8,0.8,1,"august","PBO",0.602049914,0.749507024,0.790792032,953
"1014","Muya","Giwa",2025,"Muya",0.8,0.8,0.8,0.8,2,"august","PBO",0.602049914,0.749507024,0.790792032,2048
"1015","Abeokuta South","Uzo-Uwani",2021,"Abeokuta South",0.8,0.8,0.8,0.8,1,"june","PBO",0.443245868,0.74359875,0.65,527
"1016","Abeokuta South","Uzo-Uwani",2024,"Abeokuta South",0.8,0.8,0.8,0.8,2,"june","PBO",0.443245868,0.74359875,0.65,1622
"1017","Ijebu North","Owan East",2021,"Ijebu North",0.8,0.8,0.8,0.8,1,"march","PBO",0.308615406,0.726304115,0.65,435
"1018","Ijebu North","Owan East",2024,"Ijebu North",0.8,0.8,0.8,0.8,2,"march","PBO",0.308615406,0.726304115,0.65,1530
"1019","Rafi","Oke-Ero",2022,"Rafi",0.8,0.8,0.8,0.8,1,"july","PBO",0.550360117,0.748275428,0.727151399,916
"1020","Rafi","Oke-Ero",2025,"Rafi",0.8,0.8,0.8,0.8,2,"july","PBO",0.550360117,0.748275428,0.727151399,2011
"1021","Rijau","Alkaleri",2022,"Rijau",0.8,0.96875,0.8,0.984615385,1,"july","PBO",0.589881947,0.749254902,0.777296693,916
"1022","Rijau","Alkaleri",2025,"Rijau",0.8,0.96875,0.8,0.984615385,2,"july","PBO",0.589881947,0.749254902,0.777296693,2011
"1023","Ado-Odo/Ota","Uzo-Uwani",2021,"Ado-Odo-Ota",0.8,0.8,0.8,0.8,1,"june","PBO",0.405185074,0.740672987,0.65,527
"1024","Ado-Odo/Ota","Uzo-Uwani",2024,"Ado-Odo-Ota",0.8,0.8,0.8,0.8,2,"june","PBO",0.405185074,0.740672987,0.65,1622
"1025","Ijebu North East","Oke-Ero",2021,"Ijebu North East",0.8,0.8,0.8,0.8,1,"july","PBO",0.396632199,0.739868623,0.65,551
"1026","Ijebu North East","Oke-Ero",2024,"Ijebu North East",0.8,0.8,0.8,0.8,2,"july","PBO",0.396632199,0.739868623,0.65,1646
"1027","Shiroro","Oke-Ero",2022,"Shiroro",0.8,0.8,0.8,0.8,1,"july","PBO",0.564594834,0.748659521,0.746389585,916
"1028","Shiroro","Oke-Ero",2025,"Shiroro",0.8,0.8,0.8,0.8,2,"july","PBO",0.564594834,0.748659521,0.746389585,2011
"1029","Suleja","Giwa",2022,"Suleja",0.8,0.8,0.8,0.8,1,"august","PBO",0.574948442,0.748915838,0.75953125,953
"1030","Suleja","Giwa",2025,"Suleja",0.8,0.8,0.8,0.8,2,"august","PBO",0.574948442,0.748915838,0.75953125,2048
"1031","Tafa","Oke-Ero",2022,"Tafa",0.8,0.8,0.8,0.8,1,"july","PBO",0.544339269,0.748100929,0.718587654,916
"1032","Tafa","Oke-Ero",2025,"Tafa",0.8,0.8,0.8,0.8,2,"july","PBO",0.544339269,0.748100929,0.718587654,2011
"1033","Wushishi","Oke-Ero",2022,"Wushishi",0.8,0.8,0.8,0.8,1,"july","PBO",0.567422283,0.748731353,0.750047765,916
"1034","Wushishi","Oke-Ero",2025,"Wushishi",0.8,0.8,0.8,0.8,2,"july","PBO",0.567422283,0.748731353,0.750047765,2011
"1035","Abeokuta North","Owan East",2021,"Abeokuta North",0.8,0.8,0.8,0.8,1,"march","PBO",0.429058332,0.742619287,0.65,435
"1036","Abeokuta North","Owan East",2024,"Abeokuta North",0.8,0.8,0.8,0.8,2,"march","PBO",0.429058332,0.742619287,0.65,1530
"1037","Egbado South","Uzo-Uwani",2021,"Egbado South",0.8,0.8,0.8,0.8,1,"june","PBO",0.38366582,0.738522561,0.65,527
"1038","Egbado South","Uzo-Uwani",2024,"Egbado South",0.8,0.8,0.8,0.8,2,"june","PBO",0.38366582,0.738522561,0.65,1622
"1039","Ewekoro","Uzo-Uwani",2021,"Ewekoro",0.8,0.8,0.8,0.8,1,"june","PBO",0.487001134,0.745985924,0.65,527
"1040","Ewekoro","Uzo-Uwani",2024,"Ewekoro",0.8,0.8,0.8,0.8,2,"june","PBO",0.487001134,0.745985924,0.65,1622
"1041","Ifo","Uzo-Uwani",2021,"Ifo",0.8,0.8,0.8,0.8,1,"june","PBO",0.430900956,0.742753307,0.65,527
"1042","Ifo","Uzo-Uwani",2024,"Ifo",0.8,0.8,0.8,0.8,2,"june","PBO",0.430900956,0.742753307,0.65,1622
"1043","Ijebu East","Oke-Ero",2021,"Ijebu East",0.8,0.8,0.8,0.8,1,"july","PBO",0.42630383,0.742414929,0.65,551
"1044","Ijebu East","Oke-Ero",2024,"Ijebu East",0.8,0.8,0.8,0.8,2,"july","PBO",0.42630383,0.742414929,0.65,1646
"1045","Ijebu ode","Owan East",2021,"Ijebu ode",0.8,0.8,0.8,0.8,1,"march","PBO",0.370794776,0.737015026,0.65,435
"1046","Ijebu ode","Owan East",2024,"Ijebu ode",0.8,0.8,0.8,0.8,2,"march","PBO",0.370794776,0.737015026,0.65,1530
"1047","Ikenne","Owan East",2021,"Ikenne",0.8,0.8,0.8,0.8,1,"march","PBO",0.382682373,0.738413711,0.65,435
"1048","Ikenne","Owan East",2024,"Ikenne",0.8,0.8,0.8,0.8,2,"march","PBO",0.382682373,0.738413711,0.65,1530
"1049","Obafemi-Owode","Owan East",2021,"Obafemi-Owode",0.8,0.8,0.8,0.8,1,"march","PBO",0.396257357,0.739831921,0.65,435
"1050","Obafemi-Owode","Owan East",2024,"Obafemi-Owode",0.8,0.8,0.8,0.8,2,"march","PBO",0.396257357,0.739831921,0.65,1530
"1051","Odeda","Oke-Ero",2021,"Odeda",0.823529412,0.8,0.8,0.8,1,"july","PBO",0.380143878,0.738128067,0.65,551
"1052","Odeda","Oke-Ero",2024,"Odeda",0.823529412,0.8,0.8,0.8,2,"july","PBO",0.380143878,0.738128067,0.65,1646
"1053","Odogbolu","Owan East",2021,"Odogbolu",0.8,0.8,0.8,0.8,1,"march","PBO",0.402893026,0.740463496,0.65,435
"1054","Odogbolu","Owan East",2024,"Odogbolu",0.8,0.8,0.8,0.8,2,"march","PBO",0.402893026,0.740463496,0.65,1530
"1055","Ogun waterside","Owan East",2021,"Ogun waterside",0.8,0.8,0.8,0.8,1,"march","PBO",0.440646451,0.743428018,0.65,435
"1056","Ogun waterside","Owan East",2024,"Ogun waterside",0.8,0.8,0.8,0.8,2,"march","PBO",0.440646451,0.743428018,0.65,1530
"1057","Remo North","Owan East",2021,"Remo North",0.8,0.8,0.8,0.8,1,"march","PBO",0.322328246,0.729284044,0.65,435
"1058","Remo North","Owan East",2024,"Remo North",0.8,0.8,0.8,0.8,2,"march","PBO",0.322328246,0.729284044,0.65,1530
"1059","Shagamu","Uzo-Uwani",2021,"Shagamu",0.8,0.8,0.8,0.8,1,"june","Urban areas",0.440001033,0.491958645,0.53,527
"1060","Shagamu","Uzo-Uwani",2024,"Shagamu",0.8,0.8,0.8,0.8,2,"june","Urban areas",0.440001033,0.491958645,0.53,1622
"1061","Kwali","Keana",2020,"Kwali",0.8,0.8,0.8,0.8,1,"august","PBO",0.476055073,0.745465403,0.65,223
"1062","Akoko North East","Oke-Ero",2023,"Akoko North East",0.8,0.8,0.8,0.8,2,"july","PBO",0.346553372,0.733614536,0.65,1281
"1063","Kwande","Oke-Ero",2020,"Kwande",0.8,0.8,0.8,0.8,1,"july","PBO",0.389530493,0.73915138,0.65,186
"1064","Akoko North West","Oke-Ero",2023,"Akoko North West",0.8,0.8,0.8,0.8,2,"july","PBO",0.316763911,0.728126692,0.65,1281
"1065","Kware","Gawabawa",2020,"Kware",0.8,0.8,0.8,0.8,1,"august","PBO",0.839844337,0.752012839,0.936756207,223
"1066","Akoko South East","Oke-Ero",2023,"Akoko South East",0.8,0.8,0.8,0.8,2,"july","PBO",0.347034531,0.733690227,0.65,1281
"1067","Kwaya Kusar","Alkaleri",2020,"Kwaya Kusar",0.8,0.8,0.8,0.8,1,"july","PBO",0.597977668,0.749424913,0.786370026,186
"1068","Akoko South West","Oke-Ero",2023,"Akoko South West",0.8,0.8,0.8,0.8,2,"july","PBO",0.330802879,0.73092257,0.65,1281
"1069","Lagelu","Akinyele",2020,"Lagelu",0.8,0.8,0.8,0.8,1,"may","Urban areas",0.345490307,0.414987723,0.53,131
"1070","Akure North","Owan East",2023,"Akure North",0.8,0.8,0.8,0.8,2,"march","PBO",0.337034585,0.732039367,0.65,1165
"1071","Lagos Island","Isoko South",2020,"Lagos Island",0.8,0.8,0.8,0.8,1,"june","Urban areas",0.470665291,0.516005638,0.53,162
"1072","Ifedayo","Oke-Ero",2023,"Ifedayo",0.8,0.8,0.8,0.8,2,"july","PBO",0.271238016,0.715516421,0.65,1281
"1073","Lagos Mainland","Isoko South",2020,"Lagos Mainland",0.8,0.8,0.8,0.8,1,"june","Urban areas",0.470933929,0.516213299,0.53,162
"1074","Akure South","Owan East",2023,"Akure South",0.8,0.8,0.8,0.8,2,"march","PBO",0.299585483,0.724089439,0.65,1165
"1075","Lamurde","Alkaleri",2020,"Lamurde",0.8,0.8,0.8,0.8,1,"july","PBO",0.429924862,0.742682577,0.65,186
"1076","Ese-Odo","Owan East",2023,"Ese-Odo",0.8,0.8,0.8,0.8,2,"march","PBO",0.298999586,0.72393812,0.65,1165
"1077","Langtang North","Alkaleri",2020,"Langtang North",0.8,0.8,0.8,0.8,1,"july","PBO",0.48717115,0.74599366,0.65,186
"1078","Idanre","Akinyele",2023,"Idanre",0.8,0.8,0.8,0.8,2,"may","PBO",0.311424686,0.726950397,0.65,1226
"1079","Langtang South","Keana",2020,"Langtang South",0.8,0.8,0.8,0.8,1,"august","PBO",0.543573071,0.748078178,0.717479103,223
"1080","Ifedore","Oke-Ero",2023,"Ifedore",0.8,0.8,0.8,0.8,2,"july","PBO",0.373640917,0.737364382,0.65,1281
"1081","Logo","Keana",2020,"Logo",0.8,0.8,0.8,0.8,1,"august","PBO",0.41751013,0.741728775,0.65,223
"1082","Ile-Oluji-Okeigbo","Akinyele",2023,"Ile-Oluji-Okeigbo",0.8,0.8,0.8,0.8,2,"may","PBO",0.384384096,0.738601432,0.65,1226
"1083","Lokoja","Keana",2020,"Lokoja",0.8,0.8,0.8,0.8,1,"august","PBO",0.314676325,0.727674684,0.65,223
"1084","Irele","Akinyele",2023,"Irele",0.8,0.8,0.8,0.8,2,"may","PBO",0.393822894,0.739590471,0.65,1226
"1085","Madagali","Darazo",2020,"Madagali",0.8,0.8,0.8,0.8,1,"july","PBO",0.722065325,0.75118219,0.886482676,186
"1086","Odigbo","Akinyele",2023,"Odigbo",0.8,0.8,0.8,0.8,2,"may","PBO",0.423307719,0.742187036,0.65,1226
"1087","Mafa","Darazo",2020,"Mafa",0.8,0.8,0.8,0.8,1,"july","PBO",0.71541858,0.751117543,0.88261584,186
"1088","Ifelodun2","Akinyele",2023,"Ifelodun2",0.8,0.8,0.8,0.8,2,"may","PBO",0.400279219,0.740219247,0.65,1226
"1089","Magumeri","Gawabawa",2020,"Magumeri",0.8,0.8,0.8,0.8,1,"august","PBO",0.783011005,0.7516759,0.916299033,223
"1090","Okitipupa","Owan East",2023,"Okitipupa",0.8,0.8,0.8,0.8,2,"march","PBO",0.400233097,0.740214885,0.65,1165
"1091","Maiduguri","Darazo",2020,"Maiduguri",0.8,0.8,0.8,0.8,1,"july","Urban areas",0.77182807,0.699455384,0.878628714,186
"1092","Ondo East","Akinyele",2023,"Ondo East",0.8,0.8,0.8,0.8,2,"may","PBO",0.359070133,0.735470693,0.65,1226
"1093","Maiha","Alkaleri",2020,"Maiha",0.8,0.8,0.8,0.8,1,"july","PBO",0.647421068,0.750288882,0.83419548,186
"1094","Ondo West","Akinyele",2023,"Ondo West",0.8,0.8,0.8,0.8,2,"may","PBO",0.391888362,0.739394724,0.65,1226
"1095","Makurdi","Keana",2020,"Makurdi",0.805491132,0.8,0.8,0.8,1,"august","PBO",0.369068798,0.736798493,0.65,223
"1096","Ose","Owan East",2023,"Ose",0.8,0.8,0.8,0.8,2,"march","PBO",0.341879574,0.732859996,0.65,1165
"1097","Mangu","Darazo",2020,"Mangu",0.8,0.8,0.8,0.8,1,"july","PBO",0.474874026,0.74540649,0.65,186
"1098","Owo","Owan East",2023,"Owo",0.8,0.8,0.8,0.8,2,"march","PBO",0.289251141,0.721272468,0.65,1165
"1099","Maradun","Darazo",2020,"Maradun",0.8,0.8,0.8,0.8,1,"july","PBO",0.782439008,0.751671982,0.916061051,186
"1100","Aiyedade","Akinyele",2023,"Aiyedade",0.8,0.8,0.8,0.8,2,"may","PBO",0.401428384,0.740327343,0.65,1226
"1101","Marte","Babura",2020,"Marte",0.8,0.8,0.8,0.8,1,"may","PBO",0.719831894,0.751160739,0.88519842,131
"1102","Aiyedire","Akinyele",2023,"Aiyedire",0.8,0.8,0.8,0.8,2,"may","PBO",0.440828641,0.743440107,0.65,1226
"1103","Maru","Giwa",2020,"Maru",0.8,0.8,0.8,0.8,1,"august","PBO",0.663477353,0.750516122,0.847241253,223
"1104","Atakumosa East","Oke-Ero",2023,"Atakumosa East",0.8,0.8,0.8,0.8,2,"july","PBO",0.438640296,0.743293664,0.65,1281
"1105","Mayo-Belwa","Alkaleri",2020,"Mayo-Belwa",0.8,0.8,0.8,0.8,1,"july","PBO",0.615915722,0.74977065,0.805165057,186
"1106","Orolu","Oke-Ero",2023,"Orolu",0.8,0.8,0.8,0.8,2,"july","PBO",0.499090523,0.746511232,0.65,1281
"1107","Mbaitoli","Ngor-Okpala",2020,"Mbaitoli",0.8,0.8,0.8,0.8,1,"june","PBO",0.257476859,0.710250224,0.65,162
"1108","Atakumosa West","Akinyele",2023,"Atakumosa West",0.8,0.8,0.8,0.8,2,"may","PBO",0.441512439,0.743485314,0.65,1226
"1109","Michika","Darazo",2020,"Michika",0.8,0.8,0.8,0.8,1,"july","PBO",0.688720491,0.750831436,0.865643635,186
"1110","Boluwaduro","Akinyele",2023,"Boluwaduro",0.8,0.8,0.8,0.8,2,"may","PBO",0.300398529,0.724297832,0.65,1226
"1111","Mikang","Alkaleri",2020,"Mikang",0.8,0.8,0.8,0.8,1,"july","PBO",0.413678475,0.741412838,0.65,186
"1112","Boripe","Akinyele",2023,"Boripe",0.8,0.8,0.8,0.8,2,"may","PBO",0.354570478,0.73482966,0.65,1226
"1113","Moba","Oke-Ero",2020,"Moba",0.8,0.8,0.8,0.8,1,"july","PBO",0.282164723,0.719146001,0.65,186
"1114","Ede North","Akinyele",2023,"Ede North",0.8,0.8,0.8,0.8,2,"may","PBO",0.389785625,0.739177967,0.65,1226
"1115","Mobbar","Babura",2020,"Mobbar",0.8,0.8,0.8,0.8,1,"may","PBO",0.814938687,0.751877109,0.928523273,131
"1116","Ede South","Akinyele",2023,"Ede South",0.8,0.8,0.8,0.8,2,"may","PBO",0.412666127,0.741327563,0.65,1226
"1117","Monguno","Babura",2020,"Monguno",0.8,0.8,0.8,0.8,1,"may","PBO",0.734824367,0.75129968,0.893536771,131
"1118","Egbedore","Akinyele",2023,"Egbedore",0.8,0.8,0.8,0.8,2,"may","PBO",0.43475278,0.743026704,0.65,1226
"1119","Mopa-Muro","Oke-Ero",2020,"Mopa-Muro",0.8,0.8,0.8,0.8,1,"july","PBO",0.291856976,0.722013254,0.65,186
"1120","Ejigbo","Akinyele",2023,"Ejigbo",0.8,0.8,0.8,0.8,2,"may","PBO",0.431935286,0.742827611,0.65,1226
"1121","Moro","Oke-Ero",2020,"Moro",0.8,0.8,0.8,0.8,1,"july","PBO",0.336971467,0.732028408,0.65,186
"1122","Ife Central","Akinyele",2023,"Ife Central",0.8,0.8,0.8,0.8,2,"may","Urban areas",0.443838578,0.495002812,0.53,1226
"1123","Mubi North","Darazo",2020,"Mubi North",0.8,0.8,0.8,0.8,1,"july","PBO",0.698641529,0.750942973,0.872231182,186
"1124","Ife East","Akinyele",2023,"Ife East",0.8,0.8,0.8,0.8,2,"may","Urban areas",0.454795344,0.503641962,0.53,1226
"1125","Mubi South","Darazo",2020,"Mubi South",0.8,0.8,0.8,0.8,1,"july","PBO",0.692375167,0.750873281,0.868110544,186
"1126","Ife North","Akinyele",2023,"Ife North",0.8,0.8,0.8,0.8,2,"may","Urban areas",0.417284269,0.473764721,0.53,1226
"1127","Mushin","Isoko South",2020,"Mushin",0.8,0.8,0.8,0.8,1,"june","Urban areas",0.475938767,0.520071762,0.53,162
"1128","Ife South","Akinyele",2023,"Ife South",0.8,0.8,0.8,0.8,2,"may","PBO",0.40603638,0.740749702,0.65,1226
"1129","Nembe","Ahoada West",2020,"Nembe",0.8,0.8,0.8,0.8,1,"may","PBO",0.273335383,0.716248429,0.65,131
"1130","Ila","Oke-Ero",2023,"Ila",0.8,0.8,0.8,0.8,2,"july","PBO",0.32967771,0.730713208,0.65,1281
"1131","Ngala","Taura",2020,"Ngala",0.8,0.8,0.8,0.8,1,"july","PBO",0.627405037,0.749971788,0.816311148,186
"1132","Ilesha East","Owan East",2023,"Ilesha East",0.8,0.8,0.8,0.8,2,"march","PBO",0.40077994,0.740266485,0.65,1165
"1133","Nganzai","Gawabawa",2020,"Nganzai",0.8,0.8,0.8,0.8,1,"august","PBO",0.772011267,0.751598424,0.91159598,223
"1134","Ilesha West","Akinyele",2023,"Ilesha West",0.8,0.8,0.8,0.8,2,"may","PBO",0.387460247,0.738933305,0.65,1226
"1135","Ngor-Okpala","Ngor-Okpala",2020,"Ngor-Okpala",0.8,0.8,0.8,0.8,1,"june","PBO",0.247389039,0.70581743,0.65,162
"1136","Irepodun2","Akinyele",2023,"Irepodun2",0.8,0.8,0.8,0.8,2,"may","PBO",0.48248331,0.745776531,0.65,1226
"1137","Njaba","Ngor-Okpala",2020,"Njaba",0.8,0.8,0.8,0.8,1,"june","PBO",0.25554311,0.70944059,0.65,162
"1138","Irewole","Akinyele",2023,"Irewole",0.8,0.8,0.8,0.8,2,"may","PBO",0.390385171,0.739240199,0.65,1226
"1139","Njikoka","Uzo-Uwani",2020,"Njikoka",0.8,0.8,0.8,0.8,1,"june","PBO",0.436915256,0.743176293,0.65,162
"1140","Isokan","Akinyele",2023,"Isokan",0.8,0.8,0.8,0.8,2,"may","PBO",0.367314771,0.736574739,0.65,1226
"1141","Nkanu East","Owan East",2020,"Nkanu East",0.8,0.8,0.8,0.8,1,"march","PBO",0.414364125,0.741470161,0.65,70
"1142","Iwo","Akinyele",2023,"Iwo",0.8,0.8,0.8,0.8,2,"may","PBO",0.456747451,0.744428187,0.65,1226
"1143","Nkanu West","Uzo-Uwani",2020,"Nkanu West",0.8,0.8,0.8,0.8,1,"june","PBO",0.464287853,0.744852701,0.65,162
"1144","Osogbo","Owan East",2023,"Osogbo",0.8,0.8,0.8,0.8,2,"march","PBO",0.402576327,0.740434208,0.65,1165
"1145","Nkwerre","Ngor-Okpala",2020,"Nkwerre",0.8,0.8,0.8,0.8,1,"june","PBO",0.404085994,0.740573072,0.65,162
"1146","Obokun","Akinyele",2023,"Obokun",0.8,0.8,0.8,0.8,2,"may","PBO",0.323000927,0.72941944,0.65,1226
"1147","Nnewi North","Oru West",2020,"Nnewi North",0.8,0.8,0.8,0.8,1,"june","PBO",0.308642745,0.726310499,0.65,162
"1148","Odo-Otin","Oke-Ero",2023,"Odo-Otin",0.8,0.8,0.8,0.8,2,"july","PBO",0.424052511,0.742244242,0.65,1281
"1149","Nnewi South","Oru West",2020,"Nnewi South",0.8,0.8,0.8,0.8,1,"june","PBO",0.303374646,0.725045144,0.65,162
"1150","Ola-oluwa","Akinyele",2023,"Ola-oluwa",0.8,0.8,0.8,0.8,2,"may","PBO",0.43559805,0.743085504,0.65,1226
"1151","Nsukka","Uzo-Uwani",2020,"Nsukka",0.8,0.8,0.8,0.8,1,"june","PBO",0.391481406,0.739353101,0.65,162
"1152","Olorunda","Akinyele",2023,"Olorunda",0.8,0.8,0.8,0.8,2,"may","PBO",0.431272633,0.742780083,0.65,1226
"1153","Numan","Alkaleri",2020,"Numan",0.833333333,0.8,0.8,0.8,1,"july","PBO",0.518273564,0.747251003,0.678387,186
"1154","Oriade","Oke-Ero",2023,"Oriade",0.8,0.8,0.8,0.8,2,"july","PBO",0.408517869,0.740970008,0.65,1281
"1155","Nwangele","Ngor-Okpala",2020,"Nwangele",0.8,0.8,0.8,0.8,1,"june","PBO",0.427322485,0.742491071,0.65,162
"1156","Ibadan South East","Akinyele",2023,"Ibadan South East",0.8,0.8,0.8,0.8,2,"may","Urban areas",0.271498263,0.354331864,0.53,1226
"1157","Obi Nwa","Ngor-Okpala",2020,"Obi Nwa",0.8,0.8,0.8,0.8,1,"june","Urban areas",0.339144556,0.409752288,0.53,162
"1158","Afijio","Akinyele",2023,"Afijio",0.8,0.8,0.8,0.8,2,"may","PBO",0.464150913,0.744845222,0.65,1226
"1159","Obi1","Keana",2020,"Obi1",0.8,0.8,0.8,0.8,1,"august","PBO",0.390472194,0.739249204,0.65,223
"1160","Akinyele","Akinyele",2023,"Akinyele",0.8,0.8,0.8,0.8,2,"may","Urban areas",0.353306712,0.421435221,0.53,1226
"1161","Obia/Akpor","Ahoada West",2020,"Obia-Akpor",0.8,0.8,0.8,0.8,1,"may","Urban areas",0.214169292,0.308907738,0.53,131
"1162","Atiba","Akinyele",2023,"Atiba",0.8,0.8,0.8,0.8,2,"may","PBO",0.383570526,0.738512057,0.65,1226
"1163","Obokun","Akinyele",2020,"Obokun",0.8,0.8,0.8,0.8,1,"may","PBO",0.323000927,0.72941944,0.65,131
"1164","Egbeda","Akinyele",2023,"Egbeda",0.8,0.8,0.8,0.8,2,"may","Urban areas",0.298595531,0.37639044,0.53,1226
"1165","Obowo","Ngor-Okpala",2020,"Obowo",0.8,0.8,0.8,0.8,1,"june","PBO",0.461408625,0.744693686,0.65,162
"1166","Ibadan North","Owan East",2023,"Ibadan North",0.8,0.8,0.8,0.8,2,"march","Urban areas",0.309361845,0.385220242,0.53,1165
"1167","Odigbo","Akinyele",2020,"Odigbo",0.8,0.8,0.8,0.8,1,"may","PBO",0.423307719,0.742187036,0.65,131
"1168","Ibadan North East","Owan East",2023,"Ibadan North East",0.8,0.8,0.8,0.8,2,"march","Urban areas",0.294659555,0.373170294,0.53,1165
