LGA,Rep_DS,State,U5_coverage,adult_coverage,simday,duration,year,start_day_override 
Kaduna North,Soba,NA,0.065737057,0.065737057,0,196,2020,1
Kaduna North,Soba,NA,0.131474114,0.131474114,196,154,2020,1
Kaduna North,Soba,NA,0.348406402,0.348406402,350,212,2020,1
Kaduna North,Soba,NA,0.8,0.8,562,154,2021,1
Kaduna North,Soba,NA,0.8,0.8,716,202,2022,1
Kaduna North,Soba,NA,0.8,0.8,918,159,2022,1
Kaduna North,Soba,NA,0.8,0.8,1077,219,2023,1
Kaduna North,Soba,NA,0.8,0.8,1296,136,2023,1
Kaduna North,Soba,NA,0.8,0.8,1432,218,2024,1
Kaduna North,Soba,NA,0.8,0.8,1650,151,2024,1
Kaduna North,Soba,NA,0.8,0.8,1801,185,2025,1
Kaduna North,Soba,NA,0.8,0.8,1986,183,2025,1
Kaduna South,Soba,NA,0.02049469,0.02049469,0,196,2020,1
Kaduna South,Soba,NA,0.04098938,0.04098938,196,154,2020,1
Kaduna South,Soba,NA,0.10247345,0.10247345,350,212,2020,1
Kaduna South,Soba,NA,0.328939775,0.328939775,562,154,2021,1
Kaduna South,Soba,NA,0.442685304,0.442685304,716,202,2022,1
Kaduna South,Soba,NA,0.8,0.8,918,159,2022,1
Kaduna South,Soba,NA,0.8,0.8,1077,219,2023,1
Kaduna South,Soba,NA,0.8,0.8,1296,136,2023,1
Kaduna South,Soba,NA,0.8,0.8,1432,218,2024,1
Kaduna South,Soba,NA,0.8,0.8,1650,151,2024,1
Kaduna South,Soba,NA,0.8,0.8,1801,185,2025,1
Kaduna South,Soba,NA,0.8,0.8,1986,183,2025,1
Kafin Hausa,Taura,NA,0.41906863,0.41906863,0,196,2020,1
Kafin Hausa,Taura,NA,0.440022062,0.440022062,196,154,2020,1
Kafin Hausa,Taura,NA,0.444212748,0.444212748,350,212,2020,1
Kafin Hausa,Taura,NA,0.448403434,0.448403434,562,154,2021,1
Kafin Hausa,Taura,NA,0.45259412,0.45259412,716,202,2022,1
Kafin Hausa,Taura,NA,0.456784807,0.456784807,918,159,2022,1
Kafin Hausa,Taura,NA,0.460975493,0.460975493,1077,219,2023,1
Kafin Hausa,Taura,NA,0.469356866,0.469356866,1296,136,2023,1
Kafin Hausa,Taura,NA,0.628602945,0.628602945,1432,218,2024,1
Kafin Hausa,Taura,NA,0.8,0.8,1650,151,2024,1
Kafin Hausa,Taura,NA,0.8,0.8,1801,185,2025,1
Kafin Hausa,Taura,NA,0.8,0.8,1986,183,2025,1
Kafur,Gwarzo,NA,0.204678348,0.204678348,0,196,2020,1
Kafur,Gwarzo,NA,0.440570144,0.440570144,196,154,2020,1
Kafur,Gwarzo,NA,0.446935641,0.446935641,350,212,2020,1
Kafur,Gwarzo,NA,0.672347905,0.672347905,562,154,2021,1
Kafur,Gwarzo,NA,0.680842057,0.680842057,716,202,2022,1
Kafur,Gwarzo,NA,0.689377144,0.689377144,918,159,2022,1
Kafur,Gwarzo,NA,0.8,0.8,1077,219,2023,1
Kafur,Gwarzo,NA,0.8,0.8,1296,136,2023,1
Kafur,Gwarzo,NA,0.8,0.8,1432,218,2024,1
Kafur,Gwarzo,NA,0.8,0.8,1650,151,2024,1
Kafur,Gwarzo,NA,0.8,0.8,1801,185,2025,1
Kafur,Gwarzo,NA,0.8,0.8,1986,183,2025,1
Kaga,Darazo,NA,0.114371076,0.114371076,0,196,2020,1
Kaga,Darazo,NA,0.492367482,0.492367482,196,154,2020,1
Kaga,Darazo,NA,0.606166703,0.606166703,350,212,2020,1
Kaga,Darazo,NA,0.8,0.8,562,154,2021,1
Kaga,Darazo,NA,0.8,0.8,716,202,2022,1
Kaga,Darazo,NA,0.8,0.8,918,159,2022,1
Kaga,Darazo,NA,0.8,0.8,1077,219,2023,1
Kaga,Darazo,NA,0.8,0.8,1296,136,2023,1
Kaga,Darazo,NA,0.8,0.8,1432,218,2024,1
Kaga,Darazo,NA,0.8,0.8,1650,151,2024,1
Kaga,Darazo,NA,0.8,0.8,1801,185,2025,1
Kaga,Darazo,NA,0.8,0.8,1986,183,2025,1
Kagarko,Oke-Ero,NA,0.246839589,0.246839589,0,196,2020,1
Kagarko,Oke-Ero,NA,0.531322215,0.531322215,196,154,2020,1
Kagarko,Oke-Ero,NA,0.538998927,0.538998927,350,212,2020,1
Kagarko,Oke-Ero,NA,0.8,0.8,562,154,2021,1
Kagarko,Oke-Ero,NA,0.8,0.8,716,202,2022,1
Kagarko,Oke-Ero,NA,0.8,0.8,918,159,2022,1
Kagarko,Oke-Ero,NA,0.8,0.8,1077,219,2023,1
Kagarko,Oke-Ero,NA,0.8,0.8,1296,136,2023,1
Kagarko,Oke-Ero,NA,0.8,0.8,1432,218,2024,1
Kagarko,Oke-Ero,NA,0.8,0.8,1650,151,2024,1
Kagarko,Oke-Ero,NA,0.8,0.8,1801,185,2025,1
Kagarko,Oke-Ero,NA,0.8,0.8,1986,183,2025,1
Kaiama,Oke-Ero,NA,0.246839589,0.246839589,0,196,2020,1
Kaiama,Oke-Ero,NA,0.531322215,0.531322215,196,154,2020,1
Kaiama,Oke-Ero,NA,0.538998927,0.538998927,350,212,2020,1
Kaiama,Oke-Ero,NA,0.8,0.8,562,154,2021,1
Kaiama,Oke-Ero,NA,0.8,0.8,716,202,2022,1
Kaiama,Oke-Ero,NA,0.8,0.8,918,159,2022,1
Kaiama,Oke-Ero,NA,0.8,0.8,1077,219,2023,1
Kaiama,Oke-Ero,NA,0.8,0.8,1296,136,2023,1
Kaiama,Oke-Ero,NA,0.8,0.8,1432,218,2024,1
Kaiama,Oke-Ero,NA,0.8,0.8,1650,151,2024,1
Kaiama,Oke-Ero,NA,0.8,0.8,1801,185,2025,1
Kaiama,Oke-Ero,NA,0.8,0.8,1986,183,2025,1
Kaita,Rimi,NA,0.153846154,0.153846154,0,196,2020,1
Kaita,Rimi,NA,0.323076923,0.323076923,196,154,2020,1
Kaita,Rimi,NA,0.8,0.8,350,212,2020,1
Kaita,Rimi,NA,0.8,0.8,562,154,2021,1
Kaita,Rimi,NA,0.8,0.8,716,202,2022,1
Kaita,Rimi,NA,0.8,0.8,918,159,2022,1
Kaita,Rimi,NA,0.8,0.8,1077,219,2023,1
Kaita,Rimi,NA,0.8,0.8,1296,136,2023,1
Kaita,Rimi,NA,0.8,0.8,1432,218,2024,1
Kaita,Rimi,NA,0.8,0.8,1650,151,2024,1
Kaita,Rimi,NA,0.8,0.8,1801,185,2025,1
Kaita,Rimi,NA,0.8,0.8,1986,183,2025,1
Kajola,Akinyele,NA,0.154926235,0.154926235,0,196,2020,1
Kajola,Akinyele,NA,0.325345094,0.325345094,196,154,2020,1
Kajola,Akinyele,NA,0.8,0.8,350,212,2020,1
Kajola,Akinyele,NA,0.8,0.8,562,154,2021,1
Kajola,Akinyele,NA,0.8,0.8,716,202,2022,1
Kajola,Akinyele,NA,0.8,0.8,918,159,2022,1
Kajola,Akinyele,NA,0.8,0.8,1077,219,2023,1
Kajola,Akinyele,NA,0.8,0.8,1296,136,2023,1
Kajola,Akinyele,NA,0.8,0.8,1432,218,2024,1
Kajola,Akinyele,NA,0.8,0.8,1650,151,2024,1
Kajola,Akinyele,NA,0.8,0.8,1801,185,2025,1
Kajola,Akinyele,NA,0.8,0.8,1986,183,2025,1
Kajuru,Soba,NA,0.02049469,0.02049469,0,196,2020,1
Kajuru,Soba,NA,0.04098938,0.04098938,196,154,2020,1
Kajuru,Soba,NA,0.10247345,0.10247345,350,212,2020,1
Kajuru,Soba,NA,0.328939775,0.328939775,562,154,2021,1
Kajuru,Soba,NA,0.442685304,0.442685304,716,202,2022,1
Kajuru,Soba,NA,0.8,0.8,918,159,2022,1
Kajuru,Soba,NA,0.8,0.8,1077,219,2023,1
Kajuru,Soba,NA,0.8,0.8,1296,136,2023,1
Kajuru,Soba,NA,0.8,0.8,1432,218,2024,1
Kajuru,Soba,NA,0.8,0.8,1650,151,2024,1
Kajuru,Soba,NA,0.8,0.8,1801,185,2025,1
Kajuru,Soba,NA,0.8,0.8,1986,183,2025,1
Kala-Balge,Darazo,NA,0.114371076,0.114371076,0,196,2020,1
Kala-Balge,Darazo,NA,0.492367482,0.492367482,196,154,2020,1
Kala-Balge,Darazo,NA,0.606166703,0.606166703,350,212,2020,1
Kala-Balge,Darazo,NA,0.8,0.8,562,154,2021,1
Kala-Balge,Darazo,NA,0.8,0.8,716,202,2022,1
Kala-Balge,Darazo,NA,0.8,0.8,918,159,2022,1
Kala-Balge,Darazo,NA,0.8,0.8,1077,219,2023,1
Kala-Balge,Darazo,NA,0.8,0.8,1296,136,2023,1
Kala-Balge,Darazo,NA,0.8,0.8,1432,218,2024,1
Kala-Balge,Darazo,NA,0.8,0.8,1650,151,2024,1
Kala-Balge,Darazo,NA,0.8,0.8,1801,185,2025,1
Kala-Balge,Darazo,NA,0.8,0.8,1986,183,2025,1
Kalgo,Birnin Kebbi,NA,0.528194641,0.528194641,0,196,2020,1
Kalgo,Birnin Kebbi,NA,0.554604373,0.554604373,196,154,2020,1
Kalgo,Birnin Kebbi,NA,0.559886319,0.559886319,350,212,2020,1
Kalgo,Birnin Kebbi,NA,0.565168266,0.565168266,562,154,2021,1
Kalgo,Birnin Kebbi,NA,0.570450212,0.570450212,716,202,2022,1
Kalgo,Birnin Kebbi,NA,0.575732159,0.575732159,918,159,2022,1
Kalgo,Birnin Kebbi,NA,0.581014105,0.581014105,1077,219,2023,1
Kalgo,Birnin Kebbi,NA,0.591577998,0.591577998,1296,136,2023,1
Kalgo,Birnin Kebbi,NA,0.792291962,0.792291962,1432,218,2024,1
Kalgo,Birnin Kebbi,NA,0.8,0.8,1650,151,2024,1
Kalgo,Birnin Kebbi,NA,0.8,0.8,1801,185,2025,1
Kalgo,Birnin Kebbi,NA,0.8,0.8,1986,183,2025,1
Kaltungo,Alkaleri,NA,0.234127553,0.234127553,0,196,2020,1
Kaltungo,Alkaleri,NA,0.503959558,0.503959558,196,154,2020,1
Kaltungo,Alkaleri,NA,0.511240925,0.511240925,350,212,2020,1
Kaltungo,Alkaleri,NA,0.769085599,0.769085599,562,154,2021,1
Kaltungo,Alkaleri,NA,0.778801892,0.778801892,716,202,2022,1
Kaltungo,Alkaleri,NA,0.788565011,0.788565011,918,159,2022,1
Kaltungo,Alkaleri,NA,0.8,0.8,1077,219,2023,1
Kaltungo,Alkaleri,NA,0.8,0.8,1296,136,2023,1
Kaltungo,Alkaleri,NA,0.8,0.8,1432,218,2024,1
Kaltungo,Alkaleri,NA,0.8,0.8,1650,151,2024,1
Kaltungo,Alkaleri,NA,0.8,0.8,1801,185,2025,1
Kaltungo,Alkaleri,NA,0.8,0.8,1986,183,2025,1
Kanam,Alkaleri,NA,0.297169748,0.297169748,0,196,2020,1
Kanam,Alkaleri,NA,0.312028235,0.312028235,196,154,2020,1
Kanam,Alkaleri,NA,0.314999933,0.314999933,350,212,2020,1
Kanam,Alkaleri,NA,0.31797163,0.31797163,562,154,2021,1
Kanam,Alkaleri,NA,0.320943328,0.320943328,716,202,2022,1
Kanam,Alkaleri,NA,0.323915025,0.323915025,918,159,2022,1
Kanam,Alkaleri,NA,0.326886723,0.326886723,1077,219,2023,1
Kanam,Alkaleri,NA,0.332830118,0.332830118,1296,136,2023,1
Kanam,Alkaleri,NA,0.445754622,0.445754622,1432,218,2024,1
Kanam,Alkaleri,NA,0.594339496,0.594339496,1650,151,2024,1
Kanam,Alkaleri,NA,0.74292437,0.74292437,1801,185,2025,1
Kanam,Alkaleri,NA,0.8,0.8,1986,183,2025,1
Kankara,Rimi,NA,0.209995572,0.209995572,0,196,2020,1
Kankara,Rimi,NA,0.452015469,0.452015469,196,154,2020,1
Kankara,Rimi,NA,0.458546331,0.458546331,350,212,2020,1
Kankara,Rimi,NA,0.689814454,0.689814454,562,154,2021,1
Kankara,Rimi,NA,0.698529271,0.698529271,716,202,2022,1
Kankara,Rimi,NA,0.707286086,0.707286086,918,159,2022,1
Kankara,Rimi,NA,0.8,0.8,1077,219,2023,1
Kankara,Rimi,NA,0.8,0.8,1296,136,2023,1
Kankara,Rimi,NA,0.8,0.8,1432,218,2024,1
Kankara,Rimi,NA,0.8,0.8,1650,151,2024,1
Kankara,Rimi,NA,0.8,0.8,1801,185,2025,1
Kankara,Rimi,NA,0.8,0.8,1986,183,2025,1
Kanke,Alkaleri,NA,0.234127553,0.234127553,0,196,2020,1
Kanke,Alkaleri,NA,0.503959558,0.503959558,196,154,2020,1
Kanke,Alkaleri,NA,0.511240925,0.511240925,350,212,2020,1
Kanke,Alkaleri,NA,0.769085599,0.769085599,562,154,2021,1
Kanke,Alkaleri,NA,0.778801892,0.778801892,716,202,2022,1
Kanke,Alkaleri,NA,0.788565011,0.788565011,918,159,2022,1
Kanke,Alkaleri,NA,0.8,0.8,1077,219,2023,1
Kanke,Alkaleri,NA,0.8,0.8,1296,136,2023,1
Kanke,Alkaleri,NA,0.8,0.8,1432,218,2024,1
Kanke,Alkaleri,NA,0.8,0.8,1650,151,2024,1
Kanke,Alkaleri,NA,0.8,0.8,1801,185,2025,1
Kanke,Alkaleri,NA,0.8,0.8,1986,183,2025,1
Kankia,Rimi,NA,0.285714286,0.285714286,0,196,2020,1
Kankia,Rimi,NA,0.3,0.3,196,154,2020,1
Kankia,Rimi,NA,0.302857143,0.302857143,350,212,2020,1
Kankia,Rimi,NA,0.305714286,0.305714286,562,154,2021,1
Kankia,Rimi,NA,0.308571429,0.308571429,716,202,2022,1
Kankia,Rimi,NA,0.311428572,0.311428572,918,159,2022,1
Kankia,Rimi,NA,0.314285715,0.314285715,1077,219,2023,1
Kankia,Rimi,NA,0.32,0.32,1296,136,2023,1
Kankia,Rimi,NA,0.428571429,0.428571429,1432,218,2024,1
Kankia,Rimi,NA,0.571428572,0.571428572,1650,151,2024,1
Kankia,Rimi,NA,0.714285715,0.714285715,1801,185,2025,1
Kankia,Rimi,NA,0.8,0.8,1986,183,2025,1
Kano Municipal,Alkaleri,NA,0.234127553,0.234127553,0,196,2020,1
Kano Municipal,Alkaleri,NA,0.503959558,0.503959558,196,154,2020,1
Kano Municipal,Alkaleri,NA,0.511240925,0.511240925,350,212,2020,1
Kano Municipal,Alkaleri,NA,0.769085599,0.769085599,562,154,2021,1
Kano Municipal,Alkaleri,NA,0.778801892,0.778801892,716,202,2022,1
Kano Municipal,Alkaleri,NA,0.788565011,0.788565011,918,159,2022,1
Kano Municipal,Alkaleri,NA,0.8,0.8,1077,219,2023,1
Kano Municipal,Alkaleri,NA,0.8,0.8,1296,136,2023,1
Kano Municipal,Alkaleri,NA,0.8,0.8,1432,218,2024,1
Kano Municipal,Alkaleri,NA,0.8,0.8,1650,151,2024,1
Kano Municipal,Alkaleri,NA,0.8,0.8,1801,185,2025,1
Kano Municipal,Alkaleri,NA,0.8,0.8,1986,183,2025,1
Karasuwa,Taura,NA,0.057494575,0.057494575,0,196,2020,1
Karasuwa,Taura,NA,0.11498915,0.11498915,196,154,2020,1
Karasuwa,Taura,NA,0.304721248,0.304721248,350,212,2020,1
Karasuwa,Taura,NA,0.8,0.8,562,154,2021,1
Karasuwa,Taura,NA,0.8,0.8,716,202,2022,1
Karasuwa,Taura,NA,0.8,0.8,918,159,2022,1
Karasuwa,Taura,NA,0.8,0.8,1077,219,2023,1
Karasuwa,Taura,NA,0.8,0.8,1296,136,2023,1
Karasuwa,Taura,NA,0.8,0.8,1432,218,2024,1
Karasuwa,Taura,NA,0.8,0.8,1650,151,2024,1
Karasuwa,Taura,NA,0.8,0.8,1801,185,2025,1
Karasuwa,Taura,NA,0.8,0.8,1986,183,2025,1
Karaye,Gwarzo,NA,0.416666667,0.416666667,0,196,2020,1
Karaye,Gwarzo,NA,0.4375,0.4375,196,154,2020,1
Karaye,Gwarzo,NA,0.441666667,0.441666667,350,212,2020,1
Karaye,Gwarzo,NA,0.445833334,0.445833334,562,154,2021,1
Karaye,Gwarzo,NA,0.45,0.45,716,202,2022,1
Karaye,Gwarzo,NA,0.454166667,0.454166667,918,159,2022,1
Karaye,Gwarzo,NA,0.458333334,0.458333334,1077,219,2023,1
Karaye,Gwarzo,NA,0.466666667,0.466666667,1296,136,2023,1
Karaye,Gwarzo,NA,0.625000001,0.625000001,1432,218,2024,1
Karaye,Gwarzo,NA,0.8,0.8,1650,151,2024,1
Karaye,Gwarzo,NA,0.8,0.8,1801,185,2025,1
Karaye,Gwarzo,NA,0.8,0.8,1986,183,2025,1
Karin-Lamido,Alkaleri,NA,0.156914887,0.156914887,0,196,2020,1
Karin-Lamido,Alkaleri,NA,0.337759294,0.337759294,196,154,2020,1
Karin-Lamido,Alkaleri,NA,0.342639347,0.342639347,350,212,2020,1
Karin-Lamido,Alkaleri,NA,0.515449712,0.515449712,562,154,2021,1
Karin-Lamido,Alkaleri,NA,0.52196168,0.52196168,716,202,2022,1
Karin-Lamido,Alkaleri,NA,0.528505031,0.528505031,918,159,2022,1
Karin-Lamido,Alkaleri,NA,0.70768614,0.70768614,1077,219,2023,1
Karin-Lamido,Alkaleri,NA,0.724068055,0.724068055,1296,136,2023,1
Karin-Lamido,Alkaleri,NA,0.8,0.8,1432,218,2024,1
Karin-Lamido,Alkaleri,NA,0.8,0.8,1650,151,2024,1
Karin-Lamido,Alkaleri,NA,0.8,0.8,1801,185,2025,1
Karin-Lamido,Alkaleri,NA,0.8,0.8,1986,183,2025,1
Karu,Oke-Ero,NA,0.246839589,0.246839589,0,196,2020,1
Karu,Oke-Ero,NA,0.531322215,0.531322215,196,154,2020,1
Karu,Oke-Ero,NA,0.538998927,0.538998927,350,212,2020,1
Karu,Oke-Ero,NA,0.8,0.8,562,154,2021,1
Karu,Oke-Ero,NA,0.8,0.8,716,202,2022,1
Karu,Oke-Ero,NA,0.8,0.8,918,159,2022,1
Karu,Oke-Ero,NA,0.8,0.8,1077,219,2023,1
Karu,Oke-Ero,NA,0.8,0.8,1296,136,2023,1
Karu,Oke-Ero,NA,0.8,0.8,1432,218,2024,1
Karu,Oke-Ero,NA,0.8,0.8,1650,151,2024,1
Karu,Oke-Ero,NA,0.8,0.8,1801,185,2025,1
Karu,Oke-Ero,NA,0.8,0.8,1986,183,2025,1
Katagum,Gwarzo,NA,0.116822469,0.116822469,0,196,2020,1
Katagum,Gwarzo,NA,0.502920729,0.502920729,196,154,2020,1
Katagum,Gwarzo,NA,0.619159086,0.619159086,350,212,2020,1
Katagum,Gwarzo,NA,0.8,0.8,562,154,2021,1
Katagum,Gwarzo,NA,0.8,0.8,716,202,2022,1
Katagum,Gwarzo,NA,0.8,0.8,918,159,2022,1
Katagum,Gwarzo,NA,0.8,0.8,1077,219,2023,1
Katagum,Gwarzo,NA,0.8,0.8,1296,136,2023,1
Katagum,Gwarzo,NA,0.8,0.8,1432,218,2024,1
Katagum,Gwarzo,NA,0.8,0.8,1650,151,2024,1
Katagum,Gwarzo,NA,0.8,0.8,1801,185,2025,1
Katagum,Gwarzo,NA,0.8,0.8,1986,183,2025,1
Katcha,Oke-Ero,NA,0.306471335,0.306471335,0,196,2020,1
Katcha,Oke-Ero,NA,0.321794902,0.321794902,196,154,2020,1
Katcha,Oke-Ero,NA,0.324859615,0.324859615,350,212,2020,1
Katcha,Oke-Ero,NA,0.327924328,0.327924328,562,154,2021,1
Katcha,Oke-Ero,NA,0.330989042,0.330989042,716,202,2022,1
Katcha,Oke-Ero,NA,0.334053755,0.334053755,918,159,2022,1
Katcha,Oke-Ero,NA,0.337118469,0.337118469,1077,219,2023,1
Katcha,Oke-Ero,NA,0.343247895,0.343247895,1296,136,2023,1
Katcha,Oke-Ero,NA,0.459707003,0.459707003,1432,218,2024,1
Katcha,Oke-Ero,NA,0.61294267,0.61294267,1650,151,2024,1
Katcha,Oke-Ero,NA,0.766178338,0.766178338,1801,185,2025,1
Katcha,Oke-Ero,NA,0.8,0.8,1986,183,2025,1
Katsina,Rimi,NA,0.498949589,0.498949589,0,196,2020,1
Katsina,Rimi,NA,0.523897068,0.523897068,196,154,2020,1
Katsina,Rimi,NA,0.528886564,0.528886564,350,212,2020,1
Katsina,Rimi,NA,0.53387606,0.53387606,562,154,2021,1
Katsina,Rimi,NA,0.538865556,0.538865556,716,202,2022,1
Katsina,Rimi,NA,0.543855052,0.543855052,918,159,2022,1
Katsina,Rimi,NA,0.548844548,0.548844548,1077,219,2023,1
Katsina,Rimi,NA,0.55882354,0.55882354,1296,136,2023,1
Katsina,Rimi,NA,0.748424384,0.748424384,1432,218,2024,1
Katsina,Rimi,NA,0.8,0.8,1650,151,2024,1
Katsina,Rimi,NA,0.8,0.8,1801,185,2025,1
Katsina,Rimi,NA,0.8,0.8,1986,183,2025,1
Katsina-Ala,Keana,NA,0.177187213,0.177187213,0,196,2020,1
Katsina-Ala,Keana,NA,0.381395476,0.381395476,196,154,2020,1
Katsina-Ala,Keana,NA,0.386905998,0.386905998,350,212,2020,1
Katsina-Ala,Keana,NA,0.582042276,0.582042276,562,154,2021,1
Katsina-Ala,Keana,NA,0.589395545,0.589395545,716,202,2022,1
Katsina-Ala,Keana,NA,0.596784252,0.596784252,918,159,2022,1
Katsina-Ala,Keana,NA,0.799114331,0.799114331,1077,219,2023,1
Katsina-Ala,Keana,NA,0.8,0.8,1296,136,2023,1
Katsina-Ala,Keana,NA,0.8,0.8,1432,218,2024,1
Katsina-Ala,Keana,NA,0.8,0.8,1650,151,2024,1
Katsina-Ala,Keana,NA,0.8,0.8,1801,185,2025,1
Katsina-Ala,Keana,NA,0.8,0.8,1986,183,2025,1
Kaugama,Taura,NA,0.111111111,0.111111111,0,196,2020,1
Kaugama,Taura,NA,0.478333333,0.478333333,196,154,2020,1
Kaugama,Taura,NA,0.588888888,0.588888888,350,212,2020,1
Kaugama,Taura,NA,0.8,0.8,562,154,2021,1
Kaugama,Taura,NA,0.8,0.8,716,202,2022,1
Kaugama,Taura,NA,0.8,0.8,918,159,2022,1
Kaugama,Taura,NA,0.8,0.8,1077,219,2023,1
Kaugama,Taura,NA,0.8,0.8,1296,136,2023,1
Kaugama,Taura,NA,0.8,0.8,1432,218,2024,1
Kaugama,Taura,NA,0.8,0.8,1650,151,2024,1
Kaugama,Taura,NA,0.8,0.8,1801,185,2025,1
Kaugama,Taura,NA,0.8,0.8,1986,183,2025,1
Kaura,Soba,NA,0.02049469,0.02049469,0,196,2020,1
Kaura,Soba,NA,0.04098938,0.04098938,196,154,2020,1
Kaura,Soba,NA,0.10247345,0.10247345,350,212,2020,1
Kaura,Soba,NA,0.328939775,0.328939775,562,154,2021,1
Kaura,Soba,NA,0.442685304,0.442685304,716,202,2022,1
Kaura,Soba,NA,0.8,0.8,918,159,2022,1
Kaura,Soba,NA,0.8,0.8,1077,219,2023,1
Kaura,Soba,NA,0.8,0.8,1296,136,2023,1
Kaura,Soba,NA,0.8,0.8,1432,218,2024,1
Kaura,Soba,NA,0.8,0.8,1650,151,2024,1
Kaura,Soba,NA,0.8,0.8,1801,185,2025,1
Kaura,Soba,NA,0.8,0.8,1986,183,2025,1
Kaura-Namoda,Rimi,NA,0.209995572,0.209995572,0,196,2020,1
Kaura-Namoda,Rimi,NA,0.452015469,0.452015469,196,154,2020,1
Kaura-Namoda,Rimi,NA,0.458546331,0.458546331,350,212,2020,1
Kaura-Namoda,Rimi,NA,0.689814454,0.689814454,562,154,2021,1
Kaura-Namoda,Rimi,NA,0.698529271,0.698529271,716,202,2022,1
Kaura-Namoda,Rimi,NA,0.707286086,0.707286086,918,159,2022,1
Kaura-Namoda,Rimi,NA,0.8,0.8,1077,219,2023,1
Kaura-Namoda,Rimi,NA,0.8,0.8,1296,136,2023,1
Kaura-Namoda,Rimi,NA,0.8,0.8,1432,218,2024,1
Kaura-Namoda,Rimi,NA,0.8,0.8,1650,151,2024,1
Kaura-Namoda,Rimi,NA,0.8,0.8,1801,185,2025,1
Kaura-Namoda,Rimi,NA,0.8,0.8,1986,183,2025,1
Kauru,Soba,NA,0.02049469,0.02049469,0,196,2020,1
Kauru,Soba,NA,0.04098938,0.04098938,196,154,2020,1
Kauru,Soba,NA,0.10247345,0.10247345,350,212,2020,1
Kauru,Soba,NA,0.328939775,0.328939775,562,154,2021,1
Kauru,Soba,NA,0.442685304,0.442685304,716,202,2022,1
Kauru,Soba,NA,0.8,0.8,918,159,2022,1
Kauru,Soba,NA,0.8,0.8,1077,219,2023,1
Kauru,Soba,NA,0.8,0.8,1296,136,2023,1
Kauru,Soba,NA,0.8,0.8,1432,218,2024,1
Kauru,Soba,NA,0.8,0.8,1650,151,2024,1
Kauru,Soba,NA,0.8,0.8,1801,185,2025,1
Kauru,Soba,NA,0.8,0.8,1986,183,2025,1
Kazaure,Babura,NA,0.3125,0.3125,0,196,2020,1
Kazaure,Babura,NA,0.328125,0.328125,196,154,2020,1
Kazaure,Babura,NA,0.33125,0.33125,350,212,2020,1
Kazaure,Babura,NA,0.334375,0.334375,562,154,2021,1
Kazaure,Babura,NA,0.3375,0.3375,716,202,2022,1
Kazaure,Babura,NA,0.340625,0.340625,918,159,2022,1
Kazaure,Babura,NA,0.34375,0.34375,1077,219,2023,1
Kazaure,Babura,NA,0.35,0.35,1296,136,2023,1
Kazaure,Babura,NA,0.46875,0.46875,1432,218,2024,1
Kazaure,Babura,NA,0.625,0.625,1650,151,2024,1
Kazaure,Babura,NA,0.78125,0.78125,1801,185,2025,1
Kazaure,Babura,NA,0.8,0.8,1986,183,2025,1
Keana,Keana,NA,0.177187213,0.177187213,0,196,2020,1
Keana,Keana,NA,0.381395476,0.381395476,196,154,2020,1
Keana,Keana,NA,0.386905998,0.386905998,350,212,2020,1
Keana,Keana,NA,0.582042276,0.582042276,562,154,2021,1
Keana,Keana,NA,0.589395545,0.589395545,716,202,2022,1
Keana,Keana,NA,0.596784252,0.596784252,918,159,2022,1
Keana,Keana,NA,0.799114331,0.799114331,1077,219,2023,1
Keana,Keana,NA,0.8,0.8,1296,136,2023,1
Keana,Keana,NA,0.8,0.8,1432,218,2024,1
Keana,Keana,NA,0.8,0.8,1650,151,2024,1
Keana,Keana,NA,0.8,0.8,1801,185,2025,1
Keana,Keana,NA,0.8,0.8,1986,183,2025,1
Kebbe,Birnin Kebbi,NA,0.42225568,0.42225568,0,196,2020,1
Kebbe,Birnin Kebbi,NA,0.443368464,0.443368464,196,154,2020,1
Kebbe,Birnin Kebbi,NA,0.447591021,0.447591021,350,212,2020,1
Kebbe,Birnin Kebbi,NA,0.451813578,0.451813578,562,154,2021,1
Kebbe,Birnin Kebbi,NA,0.456036134,0.456036134,716,202,2022,1
Kebbe,Birnin Kebbi,NA,0.460258691,0.460258691,918,159,2022,1
Kebbe,Birnin Kebbi,NA,0.464481248,0.464481248,1077,219,2023,1
Kebbe,Birnin Kebbi,NA,0.472926362,0.472926362,1296,136,2023,1
Kebbe,Birnin Kebbi,NA,0.63338352,0.63338352,1432,218,2024,1
Kebbe,Birnin Kebbi,NA,0.8,0.8,1650,151,2024,1
Kebbe,Birnin Kebbi,NA,0.8,0.8,1801,185,2025,1
Kebbe,Birnin Kebbi,NA,0.8,0.8,1986,183,2025,1
Keffi,Oke-Ero,NA,0.246839589,0.246839589,0,196,2020,1
Keffi,Oke-Ero,NA,0.531322215,0.531322215,196,154,2020,1
Keffi,Oke-Ero,NA,0.538998927,0.538998927,350,212,2020,1
Keffi,Oke-Ero,NA,0.8,0.8,562,154,2021,1
Keffi,Oke-Ero,NA,0.8,0.8,716,202,2022,1
Keffi,Oke-Ero,NA,0.8,0.8,918,159,2022,1
Keffi,Oke-Ero,NA,0.8,0.8,1077,219,2023,1
Keffi,Oke-Ero,NA,0.8,0.8,1296,136,2023,1
Keffi,Oke-Ero,NA,0.8,0.8,1432,218,2024,1
Keffi,Oke-Ero,NA,0.8,0.8,1650,151,2024,1
