"","X","LGA_old","repDS","year","LGA","U5_ITN_use","six_nine_ITN_use","ten_eighteen_ITN_use","over_eighteen_ITN_use","round","peak","llins1","mortality","kill_rate","block_initial","simday"
"1322",1322,"Gassol","Keana",2025,"Gassol",0.40470514,0.219389925,0.294529652,0.503230285,2,"august","PBO",0.374978294,0.737525302,0.65,2048
"1323",1323,"Bali","Keana",2022,"Bali",0.295886604,0.137371412,0.046531993,0.206834022,1,"august","PBO",0.504206097,0.746719166,0.654442698,953
"1324",1324,"Bali","Keana",2025,"Bali",0.295886604,0.137371412,0.046531993,0.206834022,2,"august","PBO",0.504206097,0.746719166,0.654442698,2048
"1325",1325,"Donga","Keana",2022,"Donga",0.355363074,0.405944554,0.140135432,0.246269519,1,"august","PBO",0.45406133,0.7442705,0.65,953
"1326",1326,"Donga","Keana",2025,"Donga",0.355363074,0.405944554,0.140135432,0.246269519,2,"august","PBO",0.45406133,0.7442705,0.65,2048
"1327",1327,"Ibi","Keana",2022,"Ibi",0.559760395,0.396570592,0.380322221,0.488027946,1,"august","PBO",0.422424747,0.742118733,0.65,953
"1328",1328,"Ibi","Keana",2025,"Ibi",0.559760395,0.396570592,0.380322221,0.488027946,2,"august","PBO",0.422424747,0.742118733,0.65,2048
"1329",1329,"Jalingo","Keana",2022,"Jalingo",0.188571426,0.32629213,0.23138565,0.273862697,1,"august","PBO",0.356978455,0.735176223,0.65,953
"1330",1330,"Jalingo","Keana",2025,"Jalingo",0.188571426,0.32629213,0.23138565,0.273862697,2,"august","PBO",0.356978455,0.735176223,0.65,2048
"1331",1331,"Yorro","Alkaleri",2022,"Yorro",0.167030679,0.41991247,0.10191601,0.172259181,1,"july","PBO",0.517387575,0.747219143,0.676927146,916
"1332",1332,"Yorro","Alkaleri",2025,"Yorro",0.167030679,0.41991247,0.10191601,0.172259181,2,"july","PBO",0.517387575,0.747219143,0.676927146,2011
"1333",1333,"Potiskum","Darazo",2022,"Potiskum",0.644533963,0.47291656,0.434318895,0.564460615,1,"july","PBO",0.756968245,0.751484814,0.904711208,916
"1334",1334,"Potiskum","Darazo",2025,"Potiskum",0.644533963,0.47291656,0.434318895,0.564460615,2,"july","PBO",0.756968245,0.751484814,0.904711208,2011
"1335",1335,"Karin-Lamido","Alkaleri",2022,"Karin-Lamido",0.073296306,0.063786969,0.017410476,0.074055819,1,"july","PBO",0.39417534,0.739625761,0.65,916
"1336",1336,"Karin-Lamido","Alkaleri",2025,"Karin-Lamido",0.073296306,0.063786969,0.017410476,0.074055819,2,"july","PBO",0.39417534,0.739625761,0.65,2011
"1337",1337,"Lau","Alkaleri",2022,"Lau",0.187234043,0.034375,0.077192983,0.147244095,1,"july","PBO",0.456276312,0.744400781,0.65,916
"1338",1338,"Lau","Alkaleri",2025,"Lau",0.187234043,0.034375,0.077192983,0.147244095,2,"july","PBO",0.456276312,0.744400781,0.65,2011
"1339",1339,"Wukari","Keana",2022,"Wukari",0.472455115,0.333813112,0.277882557,0.391544206,1,"august","PBO",0.400486685,0.740238845,0.65,953
"1340",1340,"Wukari","Keana",2025,"Wukari",0.472455115,0.333813112,0.277882557,0.391544206,2,"august","PBO",0.400486685,0.740238845,0.65,2048
"1341",1341,"Zing","Alkaleri",2022,"Zing",0.20625,0.2,0.122222222,0.103125,1,"july","PBO",0.647611651,0.750291714,0.834356886,916
"1342",1342,"Zing","Alkaleri",2025,"Zing",0.20625,0.2,0.122222222,0.103125,2,"july","PBO",0.647611651,0.750291714,0.834356886,2011
"1343",1343,"Bade","Taura",2022,"Bade",0.8,0.763888888,0.8,0.8,1,"july","PBO",0.715785679,0.751121178,0.882832956,916
"1344",1344,"Bade","Taura",2025,"Bade",0.8,0.763888888,0.8,0.8,2,"july","PBO",0.715785679,0.751121178,0.882832956,2011
"1345",1345,"Nguru","Taura",2022,"Nguru",0.752631579,0.407407407,0.504166666,0.8,1,"july","PBO",0.638131481,0.750146686,0.826128675,916
"1346",1346,"Nguru","Taura",2025,"Nguru",0.752631579,0.407407407,0.504166666,0.8,2,"july","PBO",0.638131481,0.750146686,0.826128675,2011
"1347",1347,"Bursari","Taura",2022,"Bursari",0.664583334,0.500000001,0.318421052,0.541269841,1,"july","PBO",0.696388917,0.750918214,0.870765569,916
"1348",1348,"Bursari","Taura",2025,"Bursari",0.664583334,0.500000001,0.318421052,0.541269841,2,"july","PBO",0.696388917,0.750918214,0.870765569,2011
"1349",1349,"Damaturu","Darazo",2022,"Damaturu",0.177419355,0.133333333,0.0825,0.127536232,1,"july","PBO",0.713904356,0.75110247,0.88171582,916
"1350",1350,"Damaturu","Darazo",2025,"Damaturu",0.177419355,0.133333333,0.0825,0.127536232,2,"july","PBO",0.713904356,0.75110247,0.88171582,2011
"1351",1351,"Fika","Darazo",2022,"Fika",0.497493811,0.161764706,0.286225111,0.047142857,1,"july","PBO",0.755004111,0.751469287,0.903771642,916
"1352",1352,"Fika","Darazo",2025,"Fika",0.497493811,0.161764706,0.286225111,0.047142857,2,"july","PBO",0.755004111,0.751469287,0.903771642,2011
"1353",1353,"Gujba","Darazo",2022,"Gujba",0.497493811,0.360249645,0.286225111,0.541216333,1,"july","PBO",0.684790286,0.750785416,0.862937108,916
"1354",1354,"Gujba","Darazo",2025,"Gujba",0.497493811,0.360249645,0.286225111,0.541216333,2,"july","PBO",0.684790286,0.750785416,0.862937108,2011
"1355",1355,"Fune","Darazo",2022,"Fune",0.143491395,0.169333023,0.105058939,0.229816277,1,"july","PBO",0.756549801,0.75148152,0.904511849,916
"1356",1356,"Fune","Darazo",2025,"Fune",0.143491395,0.169333023,0.105058939,0.229816277,2,"july","PBO",0.756549801,0.75148152,0.904511849,2011
"1357",1357,"Gulani","Alkaleri",2022,"Gulani",0.532988189,0.41991247,0.372428961,0.547274324,1,"july","PBO",0.657079381,0.750428256,0.842174727,916
"1358",1358,"Gulani","Alkaleri",2025,"Gulani",0.532988189,0.41991247,0.372428961,0.547274324,2,"july","PBO",0.657079381,0.750428256,0.842174727,2011
"1359",1359,"Geidam","Babura",2022,"Geidam",0.789342858,0.71631893,0.703265219,0.787189086,1,"may","PBO",0.758492868,0.751496753,0.905433898,861
"1360",1360,"Geidam","Babura",2025,"Geidam",0.789342858,0.71631893,0.703265219,0.787189086,2,"may","PBO",0.758492868,0.751496753,0.905433898,1956
"1361",1361,"Nangere","Darazo",2022,"Nangere",0.401351352,0.161764706,0.183333334,0.331325301,1,"july","PBO",0.80170709,0.751797732,0.923701034,916
"1362",1362,"Nangere","Darazo",2025,"Nangere",0.401351352,0.161764706,0.183333334,0.331325301,2,"july","PBO",0.80170709,0.751797732,0.923701034,2011
"1363",1363,"Jakusko","Taura",2022,"Jakusko",0.563830408,0.457981417,0.501717726,0.722237738,1,"july","PBO",0.726795273,0.751226732,0.889153116,916
"1364",1364,"Jakusko","Taura",2025,"Jakusko",0.563830408,0.457981417,0.501717726,0.722237738,2,"july","PBO",0.726795273,0.751226732,0.889153116,2011
"1365",1365,"Karasuwa","Taura",2022,"Karasuwa",0.8,0.781412414,0.634346709,0.8,1,"july","PBO",0.736988539,0.751318789,0.894687025,916
"1366",1366,"Karasuwa","Taura",2025,"Karasuwa",0.8,0.781412414,0.634346709,0.8,2,"july","PBO",0.736988539,0.751318789,0.894687025,2011
"1367",1367,"Tarmua","Rimi",2022,"Tarmua",0.8,0.651668909,0.57840593,0.753618083,1,"march","PBO",0.741653475,0.751359204,0.897122399,800
"1368",1368,"Tarmua","Rimi",2025,"Tarmua",0.8,0.651668909,0.57840593,0.753618083,2,"march","PBO",0.741653475,0.751359204,0.897122399,1895
"1369",1369,"Anka","Darazo",2020,"Anka",0.538899512,0.324074075,0.28552555,0.744721932,1,"july","PBO",0.695814162,0.750911845,0.87038882,186
"1370",1370,"Anka","Darazo",2023,"Anka",0.538899512,0.324074075,0.28552555,0.744721932,2,"july","PBO",0.695814162,0.750911845,0.87038882,1281
"1371",1371,"Bakura","Darazo",2020,"Bakura",0.625304063,0.13664123,0.24252383,0.8,1,"july","PBO",0.73158069,0.751270604,0.891788071,186
"1372",1372,"Bakura","Darazo",2023,"Bakura",0.625304063,0.13664123,0.24252383,0.8,2,"july","PBO",0.73158069,0.751270604,0.891788071,1281
"1373",1373,"Birnin Magaji","Rimi",2020,"Birnin Magaji",0.8,0.651668909,0.57840593,0.753618083,1,"march","PBO",0.793671815,0.751746822,0.920607498,70
"1374",1374,"Birnin Magaji","Rimi",2023,"Birnin Magaji",0.8,0.651668909,0.57840593,0.753618083,2,"march","PBO",0.793671815,0.751746822,0.920607498,1165
"1375",1375,"Bukkuyum","Alkaleri",2020,"Bukkuyum",0.396596892,0.097966117,0.071383802,0.583335734,1,"july","PBO",0.698622761,0.750942768,0.872219043,186
"1376",1376,"Bukkuyum","Alkaleri",2023,"Bukkuyum",0.396596892,0.097966117,0.071383802,0.583335734,2,"july","PBO",0.698622761,0.750942768,0.872219043,1281
"1377",1377,"Bungudu","Takali",2020,"Bungudu",0.682667151,0.35652641,0.286809058,0.653868226,1,"september","PBO",0.78759069,0.751706853,0.91817913,250
"1378",1378,"Bungudu","Takali",2023,"Bungudu",0.682667151,0.35652641,0.286809058,0.653868226,2,"september","PBO",0.78759069,0.751706853,0.91817913,1345
"1379",1379,"Gummi","Birnin Kebbi",2020,"Gummi",0.336175721,0.048384457,0.120826671,0.516162793,1,"august","PBO",0.733770917,0.751290295,0.892972111,223
"1380",1380,"Gummi","Birnin Kebbi",2023,"Gummi",0.336175721,0.048384457,0.120826671,0.516162793,2,"august","PBO",0.733770917,0.751290295,0.892972111,1318
"1381",1381,"Ipokia","Uzo-Uwani",2021,"Ipokia",0.500000001,0.275,0.33,0.391525423,1,"june","PBO",0.383971272,0.738556166,0.65,527
"1382",1382,"Ipokia","Uzo-Uwani",2024,"Ipokia",0.500000001,0.275,0.33,0.391525423,2,"june","PBO",0.383971272,0.738556166,0.65,1622
"1383",1383,"Gusau","Darazo",2020,"Gusau",0.768059544,0.503080582,0.226765519,0.8,1,"july","PBO",0.74575499,0.751393887,0.899214908,186
"1384",1384,"Gusau","Darazo",2023,"Gusau",0.768059544,0.503080582,0.226765519,0.8,2,"july","PBO",0.74575499,0.751393887,0.899214908,1281
"1385",1385,"Kaura-Namoda","Rimi",2020,"Kaura-Namoda",0.475455074,0.19846465,0.229757323,0.608363897,1,"march","PBO",0.83259153,0.751975042,0.934466138,70
"1386",1386,"Kaura-Namoda","Rimi",2023,"Kaura-Namoda",0.475455074,0.19846465,0.229757323,0.608363897,2,"march","PBO",0.83259153,0.751975042,0.934466138,1165
"1387",1387,"Maradun","Darazo",2020,"Maradun",0.787515353,0.231530519,0.283305864,0.8,1,"july","PBO",0.782439008,0.751671982,0.916061051,186
"1388",1388,"Maradun","Darazo",2023,"Maradun",0.787515353,0.231530519,0.283305864,0.8,2,"july","PBO",0.782439008,0.751671982,0.916061051,1281
"1389",1389,"Tsafe","Takali",2020,"Tsafe",0.585309791,0.135896671,0.23031303,0.65729961,1,"september","PBO",0.751053987,0.751437551,0.901852539,250
"1390",1390,"Tsafe","Takali",2023,"Tsafe",0.585309791,0.135896671,0.23031303,0.65729961,2,"september","PBO",0.751053987,0.751437551,0.901852539,1345
"1391",1391,"Maru","Giwa",2020,"Maru",0.640976811,0.516316628,0.360808575,0.585563767,1,"august","PBO",0.663477353,0.750516122,0.847241253,223
"1392",1392,"Maru","Giwa",2023,"Maru",0.640976811,0.516316628,0.360808575,0.585563767,2,"august","PBO",0.663477353,0.750516122,0.847241253,1318
"1393",1393,"Shinkafi","Rimi",2020,"Shinkafi",0.628571428,0.35483871,0.281395348,0.75,1,"march","PBO",0.80839035,0.751838497,0.92617789,70
"1394",1394,"Shinkafi","Rimi",2023,"Shinkafi",0.628571428,0.35483871,0.281395348,0.75,2,"march","PBO",0.80839035,0.751838497,0.92617789,1165
"1395",1395,"Talata Mafara","Darazo",2020,"Talata Mafara",0.543024357,0.251118182,0.155694752,0.626415001,1,"july","PBO",0.728240789,0.751240109,0.889956052,186
"1396",1396,"Talata Mafara","Darazo",2023,"Talata Mafara",0.543024357,0.251118182,0.155694752,0.626415001,2,"july","PBO",0.728240789,0.751240109,0.889956052,1281
"1397",1397,"Zurmi","Rimi",2020,"Zurmi",0.462865348,0.154553592,0.192186704,0.580035431,1,"march","PBO",0.780157318,0.751656232,0.915104666,70
"1398",1398,"Zurmi","Rimi",2023,"Zurmi",0.462865348,0.154553592,0.192186704,0.580035431,2,"march","PBO",0.780157318,0.751656232,0.915104666,1165
"1399",1399,"Mbo","Nsit Ubium",2021,"Mbo",0.388235294,0.733333334,0.353571428,0.33,1,"june","PBO",0.299002486,0.723938871,0.65,527
"1400",1400,"Mbo","Nsit Ubium",2024,"Mbo",0.388235294,0.733333334,0.353571428,0.33,2,"june","PBO",0.299002486,0.723938871,0.65,1622
"1401",1401,"Oron","Nsit Ubium",2021,"Oron",0.073333334,0.323612356,0.22,0.275,1,"june","PBO",0.308094501,0.726182131,0.65,527
"1402",1402,"Oron","Nsit Ubium",2024,"Oron",0.073333334,0.323612356,0.22,0.275,2,"june","PBO",0.308094501,0.726182131,0.65,1622
"1403",1403,"Udung Uko","Nsit Ubium",2021,"Udung Uko",0.367911148,0.323612356,0.22282598,0.25060397,1,"june","PBO",0.232099503,0.698004435,0.65,527
"1404",1404,"Udung Uko","Nsit Ubium",2024,"Udung Uko",0.367911148,0.323612356,0.22282598,0.25060397,2,"june","PBO",0.232099503,0.698004435,0.65,1622
"1405",1405,"Calabar South","Nsit Ubium",2021,"Calabar South",0.554173023,0.318934948,0.19736152,0.253537235,1,"june","PBO",0.442007326,0.743517869,0.65,527
"1406",1406,"Calabar South","Nsit Ubium",2024,"Calabar South",0.554173023,0.318934948,0.19736152,0.253537235,2,"june","PBO",0.442007326,0.743517869,0.65,1622
"1407",1407,"Ibeno","Nsit Ubium",2021,"Ibeno",0.367911148,0.323612356,0.22282598,0.25060397,1,"june","PBO",0.270147342,0.715128781,0.65,527
"1408",1408,"Ibeno","Nsit Ubium",2024,"Ibeno",0.367911148,0.323612356,0.22282598,0.25060397,2,"june","PBO",0.270147342,0.715128781,0.65,1622
"1409",1409,"Eastern Obolo","Nsit Ubium",2021,"Eastern Obolo",0.672222222,0.427777778,0.355882353,0.396721312,1,"june","PBO",0.178491572,0.655833513,0.65,527
"1410",1410,"Eastern Obolo","Nsit Ubium",2024,"Eastern Obolo",0.672222222,0.427777778,0.355882353,0.396721312,2,"june","PBO",0.178491572,0.655833513,0.65,1622
"1411",1411,"Degema","Ahoada West",2020,"Degema",0.22,0.290356526,0.157142857,0.183333334,1,"may","PBO",0.284841623,0.719969096,0.65,131
"1412",1412,"Degema","Ahoada West",2023,"Degema",0.22,0.290356526,0.157142857,0.183333334,2,"may","PBO",0.284841623,0.719969096,0.65,1226
"1413",1413,"Brass","Ahoada West",2020,"Brass",0.575501132,0.54368626,0.476824776,0.479457892,1,"may","PBO",0.269238091,0.714801904,0.65,131
"1414",1414,"Brass","Ahoada West",2023,"Brass",0.575501132,0.54368626,0.476824776,0.479457892,2,"may","PBO",0.269238091,0.714801904,0.65,1226
"1415",1415,"Southern Ijaw","Ahoada West",2020,"Southern Ijaw",0.252358479,0.209177297,0.226499915,0.29547069,1,"may","PBO",0.300385456,0.724294496,0.65,131
"1416",1416,"Southern Ijaw","Ahoada West",2023,"Southern Ijaw",0.252358479,0.209177297,0.226499915,0.29547069,2,"may","PBO",0.300385456,0.724294496,0.65,1226
"1417",1417,"Ekeremor","Ahoada West",2020,"Ekeremor",0.540888053,0.571609763,0.653367276,0.560143302,1,"may","PBO",0.323932604,0.729605404,0.65,131
"1418",1418,"Ekeremor","Ahoada West",2023,"Ekeremor",0.540888053,0.571609763,0.653367276,0.560143302,2,"may","PBO",0.323932604,0.729605404,0.65,1226
"1419",1419,"Burutu","Isoko South",2022,"Burutu",0.320388401,0.465882362,0.594897948,0.3012739,1,"june","PBO",0.209856161,0.683739874,0.65,892
"1420",1420,"Burutu","Isoko South",2025,"Burutu",0.320388401,0.465882362,0.594897948,0.3012739,2,"june","PBO",0.209856161,0.683739874,0.65,1987
"1421",1421,"Warri South West","Isoko South",2022,"Warri South West",0.471428572,0.471428572,0.22,0.753703704,1,"june","PBO",0.13055915,0.588010005,0.65,892
"1422",1422,"Warri South West","Isoko South",2025,"Warri South West",0.471428572,0.471428572,0.22,0.753703704,2,"june","PBO",0.13055915,0.588010005,0.65,1987
"1423",1423,"Warri North","Owan East",2022,"Warri North",0.666640371,0.518285342,0.536770099,0.472414947,1,"march","PBO",0.22537172,0.694086731,0.65,800
"1424",1424,"Warri North","Owan East",2025,"Warri North",0.666640371,0.518285342,0.536770099,0.472414947,2,"march","PBO",0.22537172,0.694086731,0.65,1895
"1425",1425,"Ilaje","Owan East",2020,"Ilaje",0.8,0.8,0.794444444,0.788679245,1,"march","PBO",0.29492871,0.722859572,0.65,70
"1426",1426,"Ilaje","Owan East",2023,"Ilaje",0.8,0.8,0.794444444,0.788679245,2,"march","PBO",0.29492871,0.722859572,0.65,1165
"1427",1427,"Ibeju/Lekki","Uzo-Uwani",2020,"Ibeju-Lekki",0.267567567,0.22,0.126923077,0.283333334,1,"june","PBO",0.430387467,0.742716172,0.65,162
"1428",1428,"Ibeju/Lekki","Uzo-Uwani",2023,"Ibeju-Lekki",0.267567567,0.22,0.126923077,0.283333334,2,"june","PBO",0.430387467,0.742716172,0.65,1257
"1429",1429,"Amuwo-Odofin","Isoko South",2020,"Amuwo-Odofin",0.524818602,0.259014782,0.112237594,0.11097743,1,"june","Urban areas",0.414522642,0.471534679,0.53,162
"1430",1430,"Amuwo-Odofin","Isoko South",2023,"Amuwo-Odofin",0.524818602,0.259014782,0.112237594,0.11097743,2,"june","Urban areas",0.414522642,0.471534679,0.53,1257
"1431",1431,"Badagry","Uzo-Uwani",2020,"Badagry",0.4125,0.366666666,0.379310345,0.290566037,1,"june","PBO",0.426397668,0.742421971,0.65,162
"1432",1432,"Badagry","Uzo-Uwani",2023,"Badagry",0.4125,0.366666666,0.379310345,0.290566037,2,"june","PBO",0.426397668,0.742421971,0.65,1257
"1433",1433,"Egbado North","Owan East",2021,"Egbado North",0.244444444,0.253846154,0.064705882,0.275,1,"march","PBO",0.310892073,0.726829353,0.65,435
"1434",1434,"Egbado North","Owan East",2024,"Egbado North",0.244444444,0.253846154,0.064705882,0.275,2,"march","PBO",0.310892073,0.726829353,0.65,1530
"1435",1435,"Imeko-Afon","Oke-Ero",2021,"Imeko-Afon",0.275,0.33,0.34375,0.346296297,1,"july","PBO",0.370192293,0.736939847,0.65,551
"1436",1436,"Imeko-Afon","Oke-Ero",2024,"Imeko-Afon",0.275,0.33,0.34375,0.346296297,2,"july","PBO",0.370192293,0.736939847,0.65,1646
"1437",1437,"Iwajowa","Oke-Ero",2020,"Iwajowa",0.8,0.578947368,0.253846154,0.8,1,"july","PBO",0.430464219,0.742721733,0.65,186
"1438",1438,"Iwajowa","Oke-Ero",2023,"Iwajowa",0.8,0.578947368,0.253846154,0.8,2,"july","PBO",0.430464219,0.742721733,0.65,1281
"1439",1439,"Atigbo","Oke-Ero",2020,"Atigbo",0.235714285,0.329372969,0.286417613,0.191304347,1,"july","PBO",0.430762739,0.742743327,0.65,186
"1440",1440,"Atigbo","Oke-Ero",2023,"Atigbo",0.235714285,0.329372969,0.286417613,0.191304347,2,"july","PBO",0.430762739,0.742743327,0.65,1281
"1441",1441,"Baruten","Oke-Ero",2020,"Baruten",0.388721786,0.253661244,0.257697428,0.370624112,1,"july","PBO",0.347941602,0.733831934,0.65,186
"1442",1442,"Baruten","Oke-Ero",2023,"Baruten",0.388721786,0.253661244,0.257697428,0.370624112,2,"july","PBO",0.347941602,0.733831934,0.65,1281
"1443",1443,"Borgu","Oke-Ero",2022,"Borgu",0.157142857,0.047826087,0.2,0.147761194,1,"july","PBO",0.335547745,0.731779331,0.65,916
"1444",1444,"Borgu","Oke-Ero",2025,"Borgu",0.157142857,0.047826087,0.2,0.147761194,2,"july","PBO",0.335547745,0.731779331,0.65,2011
"1445",1445,"Bagudo","Birnin Kebbi",2021,"Bagudo",0.896493581,0.8,0.721390368,0.832315501,1,"august","PBO",0.544171429,0.748095956,0.718345185,588
"1446",1446,"Bagudo","Birnin Kebbi",2024,"Bagudo",0.896493581,0.8,0.721390368,0.832315501,2,"august","PBO",0.544171429,0.748095956,0.718345185,1683
"1447",1447,"Dandi","Birnin Kebbi",2021,"Dandi",0.865663905,0.82922218,0.55349114,0.8,1,"august","PBO",0.635354493,0.750102541,0.823639768,588
"1448",1448,"Dandi","Birnin Kebbi",2024,"Dandi",0.865663905,0.82922218,0.55349114,0.8,2,"august","PBO",0.635354493,0.750102541,0.823639768,1683
"1449",1449,"Arewa-Dandi","Birnin Kebbi",2021,"Arewa-Dandi",0.944444444,0.826086957,0.8,0.939393939,1,"august","PBO",0.736871845,0.751317764,0.894625336,588
"1450",1450,"Arewa-Dandi","Birnin Kebbi",2024,"Arewa-Dandi",0.944444444,0.826086957,0.8,0.939393939,2,"august","PBO",0.736871845,0.751317764,0.894625336,1683
"1451",1451,"Gudu","Gawabawa",2020,"Gudu",0.596086539,0.388008108,0.309178342,0.659476234,1,"august","PBO",0.818072663,0.751895138,0.929618063,223
"1452",1452,"Gudu","Gawabawa",2023,"Gudu",0.596086539,0.388008108,0.309178342,0.659476234,2,"august","PBO",0.818072663,0.751895138,0.929618063,1318
"1453",1453,"Tangaza","Gawabawa",2020,"Tangaza",0.596086539,0.388008108,0.309178342,0.659476234,1,"august","PBO",0.75519424,0.751470797,0.903863016,223
"1454",1454,"Tangaza","Gawabawa",2023,"Tangaza",0.596086539,0.388008108,0.309178342,0.659476234,2,"august","PBO",0.75519424,0.751470797,0.903863016,1318
"1455",1455,"Gada","Gawabawa",2020,"Gada",0.49964229,0.176794156,0.294029837,0.620842653,1,"august","PBO",0.721220117,0.751174104,0.885998444,223
"1456",1456,"Gada","Gawabawa",2023,"Gada",0.49964229,0.176794156,0.294029837,0.620842653,2,"august","PBO",0.721220117,0.751174104,0.885998444,1318
"1457",1457,"Sabon Birni","Gawabawa",2020,"Sabon Birni",0.8,0.507505522,0.376813271,0.8,1,"august","PBO",0.753753181,0.751459311,0.90316819,223
"1458",1458,"Sabon Birni","Gawabawa",2023,"Sabon Birni",0.8,0.507505522,0.376813271,0.8,2,"august","PBO",0.753753181,0.751459311,0.90316819,1318
"1459",1459,"Kaita","Rimi",2021,"Kaita",0.882352941,0.570370371,0.582352942,0.720689655,1,"march","PBO",0.68725966,0.750814455,0.864644186,435
"1460",1460,"Kaita","Rimi",2024,"Kaita",0.882352941,0.570370371,0.582352942,0.720689655,2,"march","PBO",0.68725966,0.750814455,0.864644186,1530
"1461",1461,"Jibia","Rimi",2021,"Jibia",0.854166667,0.826086957,0.705128205,0.8,1,"march","PBO",0.628110182,0.749983655,0.816973639,435
"1462",1462,"Jibia","Rimi",2024,"Jibia",0.854166667,0.826086957,0.705128205,0.8,2,"march","PBO",0.628110182,0.749983655,0.816973639,1530
"1463",1463,"Mashi","Rimi",2021,"Mashi",0.87804878,0.745161291,0.733333334,0.8,1,"march","PBO",0.651664195,0.75035114,0.837750975,435
"1464",1464,"Mashi","Rimi",2024,"Mashi",0.87804878,0.745161291,0.733333334,0.8,2,"march","PBO",0.651664195,0.75035114,0.837750975,1530
