,LGA,Rep_DS,State,simday,duration,year,U5_coverage_m,U5_coverage_l,U5_coverage,adult_coverage_m,adult_coverage_l,adult_coverage,severe_cases
2664,Ilemeji,Oke-Ero,,2920,-1,2018,0.444444444,0.20084988,0.292829298,0.444444444,0.20084988,0.292829298,0.49
2665,Ilesha East,Owan East,,2920,-1,2018,0.5,0.20854085,0.349344709,0.5,0.20854085,0.349344709,0.49
2666,Ilesha West,Akinyele,,2920,-1,2018,0.154926235,0.08934872,0.22050375,0.154926235,0.08934872,0.22050375,0.49
2667,Illela,Gawabawa,,2920,-1,2018,0.023485083,0.045471362,0.167791526,0.023485083,0.045471362,0.167791526,0.49
2668,Ilorin East,Oke-Ero,,2920,-1,2018,0.388931756,0.20084988,0.292829298,0.388931756,0.20084988,0.292829298,0.49
2669,Ilorin South,Oke-Ero,,2920,-1,2018,0.246839589,0.20084988,0.292829298,0.246839589,0.20084988,0.292829298,0.49
2670,Ilorin West,Owan East,,2920,-1,2018,0.335999959,0.20854085,0.349344709,0.335999959,0.20854085,0.349344709,0.49
2671,Imeko-Afon,Oke-Ero,,2920,-1,2018,0.246839589,0.20084988,0.292829298,0.246839589,0.20084988,0.292829298,0.49
2672,Ingawa,Rimi,,2920,-1,2018,0.055555556,0.147569442,0.272421702,0.055555556,0.147569442,0.272421702,0.49
2673,Ini,Ngor-Okpala,,2920,-1,2018,0.283373403,0.195985485,0.370761322,0.283373403,0.195985485,0.370761322,0.49
2674,Ipokia,Uzo-Uwani,,2920,-1,2018,0.420192485,0.330335247,0.510049722,0.420192485,0.330335247,0.510049722,0.49
2675,Irele,Akinyele,,2920,-1,2018,0.154926235,0.08934872,0.22050375,0.154926235,0.08934872,0.22050375,0.49
2676,Irepo,Oke-Ero,,2920,-1,2018,0.246839589,0.20084988,0.292829298,0.246839589,0.20084988,0.292829298,0.49
2677,Irepodun-Ifelodun,Oke-Ero,,2920,-1,2018,0.246839589,0.20084988,0.292829298,0.246839589,0.20084988,0.292829298,0.49
2678,Irepodun1,Owan East,,2920,-1,2018,0.278942779,0.20854085,0.349344709,0.278942779,0.20854085,0.349344709,0.49
2679,Irepodun2,Akinyele,,2920,-1,2018,0.154926235,0.08934872,0.22050375,0.154926235,0.08934872,0.22050375,0.49
2680,Irewole,Akinyele,,2920,-1,2018,0.477272783,0.08934872,0.22050375,0.477272783,0.08934872,0.22050375,0.49
2681,Isa,Rimi,,2920,-1,2018,0.209995572,0.147569442,0.272421702,0.209995572,0.147569442,0.272421702,0.49
2682,Ise-Orun,Oke-Ero,,2920,-1,2018,0.5,0.20084988,0.292829298,0.5,0.20084988,0.292829298,0.49
2683,Iseyin,Akinyele,,2920,-1,2018,0.154926235,0.08934872,0.22050375,0.154926235,0.08934872,0.22050375,0.49
2684,Ishielu,Owan East,,2920,-1,2018,0.234735547,0.20854085,0.349344709,0.234735547,0.20854085,0.349344709,0.49
2685,Isi-Uzo,Owan East,,2920,-1,2018,0.278942779,0.20854085,0.349344709,0.278942779,0.20854085,0.349344709,0.49
2686,Isiala Mbano,Ngor-Okpala,,2920,-1,2018,0.339461936,0.195985485,0.370761322,0.339461936,0.195985485,0.370761322,0.49
2687,Isiala-Ngwa North,Ngor-Okpala,,2920,-1,2018,0.283373403,0.195985485,0.370761322,0.283373403,0.195985485,0.370761322,0.49
2688,Isiala-Ngwa South,Ngor-Okpala,,2920,-1,2018,0.533062111,0.195985485,0.370761322,0.533062111,0.195985485,0.370761322,0.49
2689,Isin,Oke-Ero,,2920,-1,2018,0.246839589,0.20084988,0.292829298,0.246839589,0.20084988,0.292829298,0.49
2690,Isokan,Akinyele,,2920,-1,2018,0.154926235,0.08934872,0.22050375,0.154926235,0.08934872,0.22050375,0.49
2691,Isoko North,Isoko South,,2920,-1,2018,0.12159624,0,0.278310796,0.12159624,0,0.278310796,0.49
2692,Isoko South,Isoko South,,2920,-1,2018,0.12159624,0,0.278310796,0.12159624,0,0.278310796,0.49
2693,Isu,Ngor-Okpala,,2920,-1,2018,0.5,0.195985485,0.370761322,0.5,0.195985485,0.370761322,0.49
2694,Isuikwato,Ngor-Okpala,,2920,-1,2018,0.283373403,0.195985485,0.370761322,0.283373403,0.195985485,0.370761322,0.49
2695,Itas-Gadau,Taura,,2920,-1,2018,0.174288617,0.127558998,0.222297083,0.174288617,0.127558998,0.222297083,0.49
2696,Itesiwaju,Akinyele,,2920,-1,2018,0.154926235,0.08934872,0.22050375,0.154926235,0.08934872,0.22050375,0.49
2697,Itu,Ngor-Okpala,,2920,-1,2018,0.666666667,0.195985485,0.370761322,0.666666667,0.195985485,0.370761322,0.49
2698,Ivo,Ngor-Okpala,,2920,-1,2018,0.283373403,0.195985485,0.370761322,0.283373403,0.195985485,0.370761322,0.49
2699,Iwajowa,Oke-Ero,,2920,-1,2018,0.246839589,0.20084988,0.292829298,0.246839589,0.20084988,0.292829298,0.49
2700,Iwo,Akinyele,,2920,-1,2018,0.464031025,0.08934872,0.22050375,0.464031025,0.08934872,0.22050375,0.49
2701,Izzi,Owan East,,2920,-1,2018,0.486885732,0.20854085,0.349344709,0.486885732,0.20854085,0.349344709,0.49
2702,Jaba,Oke-Ero,,2920,-1,2018,0.246839589,0.20084988,0.292829298,0.246839589,0.20084988,0.292829298,0.49
2703,Jada,Alkaleri,,2920,-1,2018,0.095661138,0.162145206,0.306109899,0.095661138,0.162145206,0.306109899,0.49
2704,Jahun,Taura,,2920,-1,2018,0.22134251,0.127558998,0.222297083,0.22134251,0.127558998,0.222297083,0.49
2705,Jakusko,Taura,,2920,-1,2018,0.174928041,0.127558998,0.222297083,0.174928041,0.127558998,0.222297083,0.49
2706,Jalingo,Keana,,2920,-1,2018,0.342657285,0.13506214,0.219312285,0.342657285,0.13506214,0.219312285,0.49
2707,Jama'are,Taura,,2920,-1,2018,0.141960062,0.127558998,0.222297083,0.141960062,0.127558998,0.222297083,0.49
2708,Jega,Birnin Kebbi,,2920,-1,2018,0.566772845,0.331741673,0.512769687,0.566772845,0.331741673,0.512769687,0.49
2709,Jema'a,Soba,,2920,-1,2018,0.13917526,0.003017484,0.037971895,0.13917526,0.003017484,0.037971895,0.49
2710,Jere,Gawabawa,,2920,-1,2018,0.5,0.045471362,0.167791526,0.5,0.045471362,0.167791526,0.49
2711,Jibia,Rimi,,2920,-1,2018,0.333333333,0.147569442,0.272421702,0.333333333,0.147569442,0.272421702,0.49
2712,Jos East,Soba,,2920,-1,2018,0.5,0.003017484,0.037971895,0.5,0.003017484,0.037971895,0.49
2713,Jos North,Soba,,2920,-1,2018,0.10462622,0.003017484,0.037971895,0.10462622,0.003017484,0.037971895,0.49
2714,Jos South,Soba,,2920,-1,2018,0.02049469,0.003017484,0.037971895,0.02049469,0.003017484,0.037971895,0.49
2715,Kabba-Bunu,Oke-Ero,,2920,-1,2018,0.246839589,0.20084988,0.292829298,0.246839589,0.20084988,0.292829298,0.49
2716,Kabo,Gwarzo,,2920,-1,2018,0.328669685,0.110737416,0.233607678,0.328669685,0.110737416,0.233607678,0.49
2717,Kachia,Ngor-Okpala,,2920,-1,2018,0.026107845,0.195985485,0.370761322,0.026107845,0.195985485,0.370761322,0.49
2718,Kaduna North,Soba,,2920,-1,2018,0.065737057,0.003017484,0.037971895,0.065737057,0.003017484,0.037971895,0.49
2719,Kaduna South,Soba,,2920,-1,2018,0.02049469,0.003017484,0.037971895,0.02049469,0.003017484,0.037971895,0.49
2720,Kafin Hausa,Taura,,2920,-1,2018,0.41906863,0.127558998,0.222297083,0.41906863,0.127558998,0.222297083,0.49
2721,Kafur,Gwarzo,,2920,-1,2018,0.204678348,0.110737416,0.233607678,0.204678348,0.110737416,0.233607678,0.49
2722,Kaga,Darazo,,2920,-1,2018,0.114371076,0.076403711,0.152338442,0.114371076,0.076403711,0.152338442,0.49
2723,Kagarko,Oke-Ero,,2920,-1,2018,0.246839589,0.20084988,0.292829298,0.246839589,0.20084988,0.292829298,0.49
2724,Kaiama,Oke-Ero,,2920,-1,2018,0.246839589,0.20084988,0.292829298,0.246839589,0.20084988,0.292829298,0.49
2725,Kaita,Rimi,,2920,-1,2018,0.153846154,0.147569442,0.272421702,0.153846154,0.147569442,0.272421702,0.49
2726,Kajola,Akinyele,,2920,-1,2018,0.154926235,0.08934872,0.22050375,0.154926235,0.08934872,0.22050375,0.49
2727,Kajuru,Soba,,2920,-1,2018,0.02049469,0.003017484,0.037971895,0.02049469,0.003017484,0.037971895,0.49
2728,Kala-Balge,Darazo,,2920,-1,2018,0.114371076,0.076403711,0.152338442,0.114371076,0.076403711,0.152338442,0.49
2729,Kalgo,Birnin Kebbi,,2920,-1,2018,0.528194641,0.331741673,0.512769687,0.528194641,0.331741673,0.512769687,0.49
2730,Kaltungo,Alkaleri,,2920,-1,2018,0.234127553,0.162145206,0.306109899,0.234127553,0.162145206,0.306109899,0.49
2731,Kanam,Alkaleri,,2920,-1,2018,0.297169748,0.162145206,0.306109899,0.297169748,0.162145206,0.306109899,0.49
2732,Kankara,Rimi,,2920,-1,2018,0.209995572,0.147569442,0.272421702,0.209995572,0.147569442,0.272421702,0.49
2733,Kanke,Alkaleri,,2920,-1,2018,0.234127553,0.162145206,0.306109899,0.234127553,0.162145206,0.306109899,0.49
2734,Kankia,Rimi,,2920,-1,2018,0.285714286,0.147569442,0.272421702,0.285714286,0.147569442,0.272421702,0.49
2735,Kano Municipal,Alkaleri,,2920,-1,2018,0.234127553,0.162145206,0.306109899,0.234127553,0.162145206,0.306109899,0.49
2736,Karasuwa,Taura,,2920,-1,2018,0.057494575,0.127558998,0.222297083,0.057494575,0.127558998,0.222297083,0.49
2737,Karaye,Gwarzo,,2920,-1,2018,0.416666667,0.110737416,0.233607678,0.416666667,0.110737416,0.233607678,0.49
2738,Karin-Lamido,Alkaleri,,2920,-1,2018,0.156914887,0.162145206,0.306109899,0.156914887,0.162145206,0.306109899,0.49
2739,Karu,Oke-Ero,,2920,-1,2018,0.246839589,0.20084988,0.292829298,0.246839589,0.20084988,0.292829298,0.49
2740,Katagum,Gwarzo,,2920,-1,2018,0.116822469,0.110737416,0.233607678,0.116822469,0.110737416,0.233607678,0.49
2741,Katcha,Oke-Ero,,2920,-1,2018,0.306471335,0.20084988,0.292829298,0.306471335,0.20084988,0.292829298,0.49
2742,Katsina,Rimi,,2920,-1,2018,0.498949589,0.147569442,0.272421702,0.498949589,0.147569442,0.272421702,0.49
2743,Katsina-Ala,Keana,,2920,-1,2018,0.177187213,0.13506214,0.219312285,0.177187213,0.13506214,0.219312285,0.49
2744,Kaugama,Taura,,2920,-1,2018,0.111111111,0.127558998,0.222297083,0.111111111,0.127558998,0.222297083,0.49
2745,Kaura,Soba,,2920,-1,2018,0.02049469,0.003017484,0.037971895,0.02049469,0.003017484,0.037971895,0.49
2746,Kaura-Namoda,Rimi,,2920,-1,2018,0.209995572,0.147569442,0.272421702,0.209995572,0.147569442,0.272421702,0.49
2747,Kauru,Soba,,2920,-1,2018,0.02049469,0.003017484,0.037971895,0.02049469,0.003017484,0.037971895,0.49
2748,Kazaure,Babura,,2920,-1,2018,0.3125,0.281351601,0.417203116,0.3125,0.281351601,0.417203116,0.49
2749,Keana,Keana,,2920,-1,2018,0.177187213,0.13506214,0.219312285,0.177187213,0.13506214,0.219312285,0.49
2750,Kebbe,Birnin Kebbi,,2920,-1,2018,0.42225568,0.331741673,0.512769687,0.42225568,0.331741673,0.512769687,0.49
2751,Keffi,Oke-Ero,,2920,-1,2018,0.246839589,0.20084988,0.292829298,0.246839589,0.20084988,0.292829298,0.49
2752,Khana,Nsit Ubium,,2920,-1,2018,0.285714286,0.207937524,0.387517997,0.285714286,0.207937524,0.387517997,0.49
2753,Kibiya,Gwarzo,,2920,-1,2018,0.172172547,0.110737416,0.233607678,0.172172547,0.110737416,0.233607678,0.49
2754,Kirfi,Alkaleri,,2920,-1,2018,0.076923077,0.162145206,0.306109899,0.076923077,0.162145206,0.306109899,0.49
2755,Kiri Kasamma,Taura,,2920,-1,2018,0.293729355,0.127558998,0.222297083,0.293729355,0.127558998,0.222297083,0.49
2756,Kiru,Gwarzo,,2920,-1,2018,0.238749426,0.110737416,0.233607678,0.238749426,0.110737416,0.233607678,0.49
2757,Kiyawa,Takali,,2920,-1,2018,0.142857143,0.109168462,0.248341535,0.142857143,0.109168462,0.248341535,0.49
2758,Kogi,Keana,,2920,-1,2018,0.333333333,0.13506214,0.219312285,0.333333333,0.13506214,0.219312285,0.49
2759,Koko-Besse,Birnin Kebbi,,2920,-1,2018,0.630339538,0.331741673,0.512769687,0.630339538,0.331741673,0.512769687,0.49
2760,Kokona,Oke-Ero,,2920,-1,2018,0.246839589,0.20084988,0.292829298,0.246839589,0.20084988,0.292829298,0.49
2761,Kolokuma-Opokuma,Ahoada West,,2920,-1,2018,0.389048955,0.176147202,0.316775705,0.389048955,0.176147202,0.316775705,0.49
2762,Konduga,Darazo,,2920,-1,2018,0.5,0.076403711,0.152338442,0.5,0.076403711,0.152338442,0.49
2763,Konshisha,Oke-Ero,,2920,-1,2018,0.246839589,0.20084988,0.292829298,0.246839589,0.20084988,0.292829298,0.49
2764,Kontagora,Oke-Ero,,2920,-1,2018,0.320938838,0.20084988,0.292829298,0.320938838,0.20084988,0.292829298,0.49
2765,Kosofe,Isoko South,,2920,-1,2018,0.691001687,0,0.278310796,0.691001687,0,0.278310796,0.49
2766,Kubau,Soba,,2920,-1,2018,0.02049469,0.003017484,0.037971895,0.02049469,0.003017484,0.037971895,0.49
2767,Kudan,Giwa,,2920,-1,2018,0.130508332,0.056613318,0.204403346,0.130508332,0.056613318,0.204403346,0.49
2768,Kuje,Keana,,2920,-1,2018,0.177187213,0.13506214,0.219312285,0.177187213,0.13506214,0.219312285,0.49
2769,Kukawa,Babura,,2920,-1,2018,0.6,0.281351601,0.417203116,0.6,0.281351601,0.417203116,0.49
2770,Kumbotso,Taura,,2920,-1,2018,0.174928041,0.127558998,0.222297083,0.174928041,0.127558998,0.222297083,0.49
2771,Kunchi,Babura,,2920,-1,2018,0.147410353,0.281351601,0.417203116,0.147410353,0.281351601,0.417203116,0.49
2772,Kura,Gwarzo,,2920,-1,2018,0.222222222,0.110737416,0.233607678,0.222222222,0.110737416,0.233607678,0.49
2773,Kurfi,Rimi,,2920,-1,2018,0.209995572,0.147569442,0.272421702,0.209995572,0.147569442,0.272421702,0.49
2774,Kurmi,Oru West,,2920,-1,2018,0.4,0.336623251,0.485531605,0.4,0.336623251,0.485531605,0.49
2775,Kusada,Rimi,,2920,-1,2018,0.1875,0.147569442,0.272421702,0.1875,0.147569442,0.272421702,0.49
2776,Kwali,Keana,,2920,-1,2018,0.177187213,0.13506214,0.219312285,0.177187213,0.13506214,0.219312285,0.49
2777,Kwami,Alkaleri,,2920,-1,2018,0.069494533,0.162145206,0.306109899,0.069494533,0.162145206,0.306109899,0.49
2778,Kwande,Oke-Ero,,2920,-1,2018,0.188679397,0.20084988,0.292829298,0.188679397,0.20084988,0.292829298,0.49
2779,Kware,Gawabawa,,2920,-1,2018,0.2,0.045471362,0.167791526,0.2,0.045471362,0.167791526,0.49
2780,Kwaya Kusar,Alkaleri,,2920,-1,2018,0.234127553,0.162145206,0.306109899,0.234127553,0.162145206,0.306109899,0.49
2781,Lafia,Alkaleri,,2920,-1,2018,0.234127553,0.162145206,0.306109899,0.234127553,0.162145206,0.306109899,0.49
2782,Lagelu,Akinyele,,2920,-1,2018,0.154926235,0.08934872,0.22050375,0.154926235,0.08934872,0.22050375,0.49
2783,Lagos Island,Isoko South,,2920,-1,2018,0.12159624,0,0.278310796,0.12159624,0,0.278310796,0.49
2784,Lagos Mainland,Isoko South,,2920,-1,2018,0.12159624,0,0.278310796,0.12159624,0,0.278310796,0.49
2785,Lamurde,Alkaleri,,2920,-1,2018,0.234127553,0.162145206,0.306109899,0.234127553,0.162145206,0.306109899,0.49
2786,Langtang North,Alkaleri,,2920,-1,2018,0.234127553,0.162145206,0.306109899,0.234127553,0.162145206,0.306109899,0.49
2787,Langtang South,Keana,,2920,-1,2018,0.177187213,0.13506214,0.219312285,0.177187213,0.13506214,0.219312285,0.49
2788,Lapai,Oke-Ero,,2920,-1,2018,0.246839589,0.20084988,0.292829298,0.246839589,0.20084988,0.292829298,0.49
2789,Lau,Alkaleri,,2920,-1,2018,0.181818182,0.162145206,0.306109899,0.181818182,0.162145206,0.306109899,0.49
2790,Lavun,Oke-Ero,,2920,-1,2018,0.409442103,0.20084988,0.292829298,0.409442103,0.20084988,0.292829298,0.49
2791,Lere,Soba,,2920,-1,2018,0.02049469,0.003017484,0.037971895,0.02049469,0.003017484,0.037971895,0.49
2792,Logo,Keana,,2920,-1,2018,0.177187213,0.13506214,0.219312285,0.177187213,0.13506214,0.219312285,0.49
2793,Lokoja,Keana,,2920,-1,2018,0.177187213,0.13506214,0.219312285,0.177187213,0.13506214,0.219312285,0.49
2794,Machina,Taura,,2920,-1,2018,0.054679287,0.127558998,0.222297083,0.054679287,0.127558998,0.222297083,0.49
2795,Madagali,Darazo,,2920,-1,2018,0.114371076,0.076403711,0.152338442,0.114371076,0.076403711,0.152338442,0.49
2796,Madobi,Taura,,2920,-1,2018,0.174928041,0.127558998,0.222297083,0.174928041,0.127558998,0.222297083,0.49
2797,Mafa,Darazo,,2920,-1,2018,0.114371076,0.076403711,0.152338442,0.114371076,0.076403711,0.152338442,0.49
2798,Magama,Oke-Ero,,2920,-1,2018,0.302301803,0.20084988,0.292829298,0.302301803,0.20084988,0.292829298,0.49
2799,Magumeri,Gawabawa,,2920,-1,2018,0.106631444,0.045471362,0.167791526,0.106631444,0.045471362,0.167791526,0.49
2800,Mai'Adua,Rimi,,2920,-1,2018,0.4,0.147569442,0.272421702,0.4,0.147569442,0.272421702,0.49
2801,Maiduguri,Darazo,,2920,-1,2018,0.031180397,0.076403711,0.152338442,0.031180397,0.076403711,0.152338442,0.49
2802,Maigatari,Babura,,2920,-1,2018,0.20590316,0.281351601,0.417203116,0.20590316,0.281351601,0.417203116,0.49
2803,Maiha,Alkaleri,,2920,-1,2018,0.234127553,0.162145206,0.306109899,0.234127553,0.162145206,0.306109899,0.49
2804,Maiyama,Birnin Kebbi,,2920,-1,2018,0.722222222,0.331741673,0.512769687,0.722222222,0.331741673,0.512769687,0.49
2805,Makoda,Babura,,2920,-1,2018,0.6,0.281351601,0.417203116,0.6,0.281351601,0.417203116,0.49
2806,Makurdi,Keana,,2920,-1,2018,0.084369554,0.13506214,0.219312285,0.084369554,0.13506214,0.219312285,0.49
2807,Malam Madori,Taura,,2920,-1,2018,0.5,0.127558998,0.222297083,0.5,0.127558998,0.222297083,0.49
2808,Malumfashi,Gwarzo,,2920,-1,2018,0.666666667,0.110737416,0.233607678,0.666666667,0.110737416,0.233607678,0.49
2809,Mangu,Darazo,,2920,-1,2018,0.286332243,0.076403711,0.152338442,0.286332243,0.076403711,0.152338442,0.49
2810,Mani,Rimi,,2920,-1,2018,0.199881617,0.147569442,0.272421702,0.199881617,0.147569442,0.272421702,0.49
2811,Maradun,Darazo,,2920,-1,2018,0.073493989,0.076403711,0.152338442,0.073493989,0.076403711,0.152338442,0.49
2812,Mariga,Oke-Ero,,2920,-1,2018,0.1,0.20084988,0.292829298,0.1,0.20084988,0.292829298,0.49
2813,Markafi,Gwarzo,,2920,-1,2018,0.172172547,0.110737416,0.233607678,0.172172547,0.110737416,0.233607678,0.49
2814,Marte,Babura,,2920,-1,2018,0.349277359,0.281351601,0.417203116,0.349277359,0.281351601,0.417203116,0.49
2815,Maru,Giwa,,2920,-1,2018,0.130508332,0.056613318,0.204403346,0.130508332,0.056613318,0.204403346,0.49
2816,Mashegu,Oke-Ero,,2920,-1,2018,0.246839589,0.20084988,0.292829298,0.246839589,0.20084988,0.292829298,0.49
2817,Mashi,Rimi,,2920,-1,2018,0.166666667,0.147569442,0.272421702,0.166666667,0.147569442,0.272421702,0.49
2818,Matazuu,Rimi,,2920,-1,2018,0.285714286,0.147569442,0.272421702,0.285714286,0.147569442,0.272421702,0.49
2819,Mayo-Belwa,Alkaleri,,2920,-1,2018,0.545454545,0.162145206,0.306109899,0.545454545,0.162145206,0.306109899,0.49
2820,Mbaitoli,Ngor-Okpala,,2920,-1,2018,0.37771346,0.195985485,0.370761322,0.37771346,0.195985485,0.370761322,0.49
2821,Mbo,Nsit Ubium,,2920,-1,2018,0.1,0.207937524,0.387517997,0.1,0.207937524,0.387517997,0.49
2822,Michika,Darazo,,2920,-1,2018,0.114371076,0.076403711,0.152338442,0.114371076,0.076403711,0.152338442,0.49
2823,Miga,Taura,,2920,-1,2018,0.111111111,0.127558998,0.222297083,0.111111111,0.127558998,0.222297083,0.49
2824,Mikang,Alkaleri,,2920,-1,2018,0.234127553,0.162145206,0.306109899,0.234127553,0.162145206,0.306109899,0.49
2825,Minjibir,Taura,,2920,-1,2018,0.537957946,0.127558998,0.222297083,0.537957946,0.127558998,0.222297083,0.49
2826,Misau,Darazo,,2920,-1,2018,0.122470573,0.076403711,0.152338442,0.122470573,0.076403711,0.152338442,0.49
2827,Mkpat Enin,Nsit Ubium,,2920,-1,2018,0.37995598,0.207937524,0.387517997,0.37995598,0.207937524,0.387517997,0.49
2828,Moba,Oke-Ero,,2920,-1,2018,0.086996203,0.20084988,0.292829298,0.086996203,0.20084988,0.292829298,0.49
2829,Mobbar,Babura,,2920,-1,2018,0.524066481,0.281351601,0.417203116,0.524066481,0.281351601,0.417203116,0.49
2830,Mokwa,Oke-Ero,,2920,-1,2018,0.255880274,0.20084988,0.292829298,0.255880274,0.20084988,0.292829298,0.49
2831,Monguno,Babura,,2920,-1,2018,0.349277359,0.281351601,0.417203116,0.349277359,0.281351601,0.417203116,0.49
2832,Mopa-Muro,Oke-Ero,,2920,-1,2018,0.246839589,0.20084988,0.292829298,0.246839589,0.20084988,0.292829298,0.49
2833,Moro,Oke-Ero,,2920,-1,2018,0.246839589,0.20084988,0.292829298,0.246839589,0.20084988,0.292829298,0.49
2834,Mubi North,Darazo,,2920,-1,2018,0.222784613,0.076403711,0.152338442,0.222784613,0.076403711,0.152338442,0.49
2835,Mubi South,Darazo,,2920,-1,2018,0.056373989,0.076403711,0.152338442,0.056373989,0.076403711,0.152338442,0.49
2836,Musawa,Gwarzo,,2920,-1,2018,0.368421053,0.110737416,0.233607678,0.368421053,0.110737416,0.233607678,0.49
2837,Mushin,Isoko South,,2920,-1,2018,0.12159624,0,0.278310796,0.12159624,0,0.278310796,0.49
2838,Muya,Giwa,,2920,-1,2018,0.357142857,0.056613318,0.204403346,0.357142857,0.056613318,0.204403346,0.49
2839,Nafada,Alkaleri,,2920,-1,2018,0.20161137,0.162145206,0.306109899,0.20161137,0.162145206,0.306109899,0.49
2840,Nangere,Darazo,,2920,-1,2018,0.033333333,0.076403711,0.152338442,0.033333333,0.076403711,0.152338442,0.49
2841,Nasarawa-Eggon,Alkaleri,,2920,-1,2018,0.234127553,0.162145206,0.306109899,0.234127553,0.162145206,0.306109899,0.49
2842,Nasarawa1,Alkaleri,,2920,-1,2018,0.366085612,0.162145206,0.306109899,0.366085612,0.162145206,0.306109899,0.49
2843,Nasarawa2,Keana,,2920,-1,2018,0.177187213,0.13506214,0.219312285,0.177187213,0.13506214,0.219312285,0.49
2844,Ndokwa East,Ahoada West,,2920,-1,2018,0.246461454,0.176147202,0.316775705,0.246461454,0.176147202,0.316775705,0.49
2845,Ndokwa West,Isoko South,,2920,-1,2018,0.12159624,0,0.278310796,0.12159624,0,0.278310796,0.49
2846,Nembe,Ahoada West,,2920,-1,2018,0.25,0.176147202,0.316775705,0.25,0.176147202,0.316775705,0.49
2847,Ngala,Taura,,2920,-1,2018,0.174928041,0.127558998,0.222297083,0.174928041,0.127558998,0.222297083,0.49
2848,Nganzai,Gawabawa,,2920,-1,2018,0.106631444,0.045471362,0.167791526,0.106631444,0.045471362,0.167791526,0.49
2849,Ngaski,Owan East,,2920,-1,2018,0.604290953,0.20854085,0.349344709,0.604290953,0.20854085,0.349344709,0.49
2850,Ngor-Okpala,Ngor-Okpala,,2920,-1,2018,0.555555556,0.195985485,0.370761322,0.555555556,0.195985485,0.370761322,0.49
2851,Nguru,Taura,,2920,-1,2018,0.174928041,0.127558998,0.222297083,0.174928041,0.127558998,0.222297083,0.49
2852,Ningi,Takali,,2920,-1,2018,0.085910642,0.109168462,0.248341535,0.085910642,0.109168462,0.248341535,0.49
2853,Njaba,Ngor-Okpala,,2920,-1,2018,0.8,0.195985485,0.370761322,0.8,0.195985485,0.370761322,0.49
2854,Njikoka,Uzo-Uwani,,2920,-1,2018,0.666666667,0.330335247,0.510049722,0.666666667,0.330335247,0.510049722,0.49
2855,Nkanu East,Owan East,,2920,-1,2018,0.446239251,0.20854085,0.349344709,0.446239251,0.20854085,0.349344709,0.49
2856,Nkanu West,Uzo-Uwani,,2920,-1,2018,0.420192485,0.330335247,0.510049722,0.420192485,0.330335247,0.510049722,0.49
2857,Nkwerre,Ngor-Okpala,,2920,-1,2018,0.25,0.195985485,0.370761322,0.25,0.195985485,0.370761322,0.49
2858,Nnewi North,Oru West,,2920,-1,2018,0.411077428,0.336623251,0.485531605,0.411077428,0.336623251,0.485531605,0.49
2859,Nnewi South,Oru West,,2920,-1,2018,0.573883177,0.336623251,0.485531605,0.573883177,0.336623251,0.485531605,0.49
