,LGA,Rep_DS,State,simday,duration,year,U5_coverage,adult_coverage
363,Isi-Uzo,Owan East,Edo,0,1095,2010,0.040692,0.040692
364,Isiala Mbano,Ngor-Okpala,Imo,0,1095,2010,0.014185,0.014185
365,Isiala-Ngwa North,Ngor-Okpala,Imo,0,1095,2010,0.014185,0.014185
366,Isiala-Ngwa South,Ngor-Okpala,Imo,0,1095,2010,0.014185,0.014185
367,Isin,Oke-Ero,Kwara,0,1095,2010,0.008636,0.008636
368,Isokan,Akinyele,Oyo,0,1095,2010,0.017876,0.017876
369,Isoko North,Isoko South,Delta,0,1095,2010,0.051413,0.051413
370,Isoko South,Isoko South,Delta,0,1095,2010,0.051413,0.051413
371,Isu,Ngor-Okpala,Imo,0,1095,2010,0.014185,0.014185
372,Isuikwato,Ngor-Okpala,Imo,0,1095,2010,0.014185,0.014185
373,Itas-Gadau,Taura,Jigawa,0,1095,2010,0.029,0.029
374,Itesiwaju,Akinyele,Oyo,0,1095,2010,0.017876,0.017876
375,Itu,Ngor-Okpala,Imo,0,1095,2010,0.014185,0.014185
376,Ivo,Ngor-Okpala,Imo,0,1095,2010,0.014185,0.014185
377,Iwajowa,Oke-Ero,Kwara,0,1095,2010,0.008636,0.008636
378,Iwo,Akinyele,Oyo,0,1095,2010,0.017876,0.017876
379,Izzi,Owan East,Edo,0,1095,2010,0.040692,0.040692
380,Jaba,Oke-Ero,Kwara,0,1095,2010,0.008636,0.008636
381,Jada,Alkaleri,Bauchi,0,1095,2010,0.048633,0.048633
382,Jahun,Taura,Jigawa,0,1095,2010,0.029,0.029
383,Jakusko,Taura,Jigawa,0,1095,2010,0.029,0.029
384,Jalingo,Keana,Nasarawa,0,1095,2010,2.00E-06,2.00E-06
385,Jama'are,Taura,Jigawa,0,1095,2010,0.029,0.029
386,Jega,Birnin Kebbi,Kebbi,0,1095,2010,5.50E-05,5.50E-05
387,Jema'a,Soba,Kaduna,0,1095,2010,0.034855,0.034855
388,Jere,Gawabawa,Sokoto,0,1095,2010,0,0
389,Jibia,Rimi,Katsina,0,1095,2010,0.052429,0.052429
390,Jos East,Soba,Kaduna,0,1095,2010,0.034855,0.034855
391,Jos North,Soba,Kaduna,0,1095,2010,0.034855,0.034855
392,Jos South,Soba,Kaduna,0,1095,2010,0.034855,0.034855
393,Kabba-Bunu,Oke-Ero,Kwara,0,1095,2010,0.008636,0.008636
394,Kabo,Gwarzo,Kano,0,1095,2010,0.007362,0.007362
395,Kachia,Ngor-Okpala,Imo,0,1095,2010,0.014185,0.014185
396,Kaduna North,Soba,Kaduna,0,1095,2010,0.034855,0.034855
397,Kaduna South,Soba,Kaduna,0,1095,2010,0.034855,0.034855
398,Kafin Hausa,Taura,Jigawa,0,1095,2010,0.029,0.029
399,Kafur,Gwarzo,Kano,0,1095,2010,0.007362,0.007362
400,Kaga,Darazo,Bauchi,0,1095,2010,0.016604,0.016604
401,Kagarko,Oke-Ero,Kwara,0,1095,2010,0.008636,0.008636
402,Kaiama,Oke-Ero,Kwara,0,1095,2010,0.008636,0.008636
403,Kaita,Rimi,Katsina,0,1095,2010,0.052429,0.052429
404,Kajola,Akinyele,Oyo,0,1095,2010,0.017876,0.017876
405,Kajuru,Soba,Kaduna,0,1095,2010,0.034855,0.034855
406,Kala-Balge,Darazo,Bauchi,0,1095,2010,0.016604,0.016604
407,Kalgo,Birnin Kebbi,Kebbi,0,1095,2010,5.50E-05,5.50E-05
408,Kaltungo,Alkaleri,Bauchi,0,1095,2010,0.048633,0.048633
409,Kanam,Alkaleri,Bauchi,0,1095,2010,0.048633,0.048633
410,Kankara,Rimi,Katsina,0,1095,2010,0.052429,0.052429
411,Kanke,Alkaleri,Bauchi,0,1095,2010,0.048633,0.048633
412,Kankia,Rimi,Katsina,0,1095,2010,0.052429,0.052429
413,Kano Municipal,Alkaleri,Bauchi,0,1095,2010,0.048633,0.048633
414,Karasuwa,Taura,Jigawa,0,1095,2010,0.029,0.029
415,Karaye,Gwarzo,Kano,0,1095,2010,0.007362,0.007362
416,Karin-Lamido,Alkaleri,Bauchi,0,1095,2010,0.048633,0.048633
417,Karu,Oke-Ero,Kwara,0,1095,2010,0.008636,0.008636
418,Katagum,Gwarzo,Kano,0,1095,2010,0.007362,0.007362
419,Katcha,Oke-Ero,Kwara,0,1095,2010,0.008636,0.008636
420,Katsina,Rimi,Katsina,0,1095,2010,0.052429,0.052429
421,Katsina-Ala,Keana,Nasarawa,0,1095,2010,2.00E-06,2.00E-06
422,Kaugama,Taura,Jigawa,0,1095,2010,0.029,0.029
423,Kaura,Soba,Kaduna,0,1095,2010,0.034855,0.034855
424,Kaura-Namoda,Rimi,Katsina,0,1095,2010,0.052429,0.052429
425,Kauru,Soba,Kaduna,0,1095,2010,0.034855,0.034855
426,Kazaure,Babura,Jigawa,0,1095,2010,0.02454,0.02454
427,Keana,Keana,Nasarawa,0,1095,2010,2.00E-06,2.00E-06
428,Kebbe,Birnin Kebbi,Kebbi,0,1095,2010,5.50E-05,5.50E-05
429,Keffi,Oke-Ero,Kwara,0,1095,2010,0.008636,0.008636
430,Khana,Nsit Ubium,Akwa lbom,0,1095,2010,0.049395,0.049395
431,Kibiya,Gwarzo,Kano,0,1095,2010,0.007362,0.007362
432,Kirfi,Alkaleri,Bauchi,0,1095,2010,0.048633,0.048633
433,Kiri Kasamma,Taura,Jigawa,0,1095,2010,0.029,0.029
434,Kiru,Gwarzo,Kano,0,1095,2010,0.007362,0.007362
435,Kiyawa,Takali,Kano,0,1095,2010,0.017351,0.017351
436,Kogi,Keana,Nasarawa,0,1095,2010,2.00E-06,2.00E-06
437,Koko-Besse,Birnin Kebbi,Kebbi,0,1095,2010,5.50E-05,5.50E-05
438,Kokona,Oke-Ero,Kwara,0,1095,2010,0.008636,0.008636
439,Kolokuma-Opokuma,Ahoada West,Rivers,0,1095,2010,0.139011,0.139011
440,Konduga,Darazo,Bauchi,0,1095,2010,0.016604,0.016604
441,Konshisha,Oke-Ero,Kwara,0,1095,2010,0.008636,0.008636
442,Kontagora,Oke-Ero,Kwara,0,1095,2010,0.008636,0.008636
443,Kosofe,Isoko South,Delta,0,1095,2010,0.051413,0.051413
444,Kubau,Soba,Kaduna,0,1095,2010,0.034855,0.034855
445,Kudan,Giwa,Kaduna,0,1095,2010,0.002239,0.002239
446,Kuje,Keana,Nasarawa,0,1095,2010,2.00E-06,2.00E-06
447,Kukawa,Babura,Jigawa,0,1095,2010,0.02454,0.02454
448,Kumbotso,Taura,Jigawa,0,1095,2010,0.029,0.029
449,Kunchi,Babura,Jigawa,0,1095,2010,0.02454,0.02454
450,Kura,Gwarzo,Kano,0,1095,2010,0.007362,0.007362
451,Kurfi,Rimi,Katsina,0,1095,2010,0.052429,0.052429
452,Kurmi,Oru West,Imo,0,1095,2010,0.101985,0.101985
453,Kusada,Rimi,Katsina,0,1095,2010,0.052429,0.052429
454,Kwali,Keana,Nasarawa,0,1095,2010,2.00E-06,2.00E-06
455,Kwami,Alkaleri,Bauchi,0,1095,2010,0.048633,0.048633
456,Kwande,Oke-Ero,Kwara,0,1095,2010,0.008636,0.008636
457,Kware,Gawabawa,Sokoto,0,1095,2010,0,0
458,Kwaya Kusar,Alkaleri,Bauchi,0,1095,2010,0.048633,0.048633
459,Lafia,Alkaleri,Bauchi,0,1095,2010,0.048633,0.048633
460,Lagelu,Akinyele,Oyo,0,1095,2010,0.017876,0.017876
461,Lagos Island,Isoko South,Delta,0,1095,2010,0.051413,0.051413
462,Lagos Mainland,Isoko South,Delta,0,1095,2010,0.051413,0.051413
463,Lamurde,Alkaleri,Bauchi,0,1095,2010,0.048633,0.048633
464,Langtang North,Alkaleri,Bauchi,0,1095,2010,0.048633,0.048633
465,Langtang South,Keana,Nasarawa,0,1095,2010,2.00E-06,2.00E-06
466,Lapai,Oke-Ero,Kwara,0,1095,2010,0.008636,0.008636
467,Lau,Alkaleri,Bauchi,0,1095,2010,0.048633,0.048633
468,Lavun,Oke-Ero,Kwara,0,1095,2010,0.008636,0.008636
469,Lere,Soba,Kaduna,0,1095,2010,0.034855,0.034855
470,Logo,Keana,Nasarawa,0,1095,2010,2.00E-06,2.00E-06
471,Lokoja,Keana,Nasarawa,0,1095,2010,2.00E-06,2.00E-06
472,Machina,Taura,Jigawa,0,1095,2010,0.029,0.029
473,Madagali,Darazo,Bauchi,0,1095,2010,0.016604,0.016604
474,Madobi,Taura,Jigawa,0,1095,2010,0.029,0.029
475,Mafa,Darazo,Bauchi,0,1095,2010,0.016604,0.016604
476,Magama,Oke-Ero,Kwara,0,1095,2010,0.008636,0.008636
477,Magumeri,Gawabawa,Sokoto,0,1095,2010,0,0
478,Mai'Adua,Rimi,Katsina,0,1095,2010,0.052429,0.052429
479,Maiduguri,Darazo,Bauchi,0,1095,2010,0.016604,0.016604
480,Maigatari,Babura,Jigawa,0,1095,2010,0.02454,0.02454
481,Maiha,Alkaleri,Bauchi,0,1095,2010,0.048633,0.048633
482,Maiyama,Birnin Kebbi,Kebbi,0,1095,2010,5.50E-05,5.50E-05
483,Makoda,Babura,Jigawa,0,1095,2010,0.02454,0.02454
484,Makurdi,Keana,Nasarawa,0,1095,2010,2.00E-06,2.00E-06
485,Malam Madori,Taura,Jigawa,0,1095,2010,0.029,0.029
486,Malumfashi,Gwarzo,Kano,0,1095,2010,0.007362,0.007362
487,Mangu,Darazo,Bauchi,0,1095,2010,0.016604,0.016604
488,Mani,Rimi,Katsina,0,1095,2010,0.052429,0.052429
489,Maradun,Darazo,Bauchi,0,1095,2010,0.016604,0.016604
490,Mariga,Oke-Ero,Kwara,0,1095,2010,0.008636,0.008636
491,Markafi,Gwarzo,Kano,0,1095,2010,0.007362,0.007362
492,Marte,Babura,Jigawa,0,1095,2010,0.02454,0.02454
493,Maru,Giwa,Kaduna,0,1095,2010,0.002239,0.002239
494,Mashegu,Oke-Ero,Kwara,0,1095,2010,0.008636,0.008636
495,Mashi,Rimi,Katsina,0,1095,2010,0.052429,0.052429
496,Matazuu,Rimi,Katsina,0,1095,2010,0.052429,0.052429
497,Mayo-Belwa,Alkaleri,Bauchi,0,1095,2010,0.048633,0.048633
498,Mbaitoli,Ngor-Okpala,Imo,0,1095,2010,0.014185,0.014185
499,Mbo,Nsit Ubium,Akwa lbom,0,1095,2010,0.049395,0.049395
500,Michika,Darazo,Bauchi,0,1095,2010,0.016604,0.016604
501,Miga,Taura,Jigawa,0,1095,2010,0.029,0.029
502,Mikang,Alkaleri,Bauchi,0,1095,2010,0.048633,0.048633
503,Minjibir,Taura,Jigawa,0,1095,2010,0.029,0.029
504,Misau,Darazo,Bauchi,0,1095,2010,0.016604,0.016604
505,Mkpat Enin,Nsit Ubium,Akwa lbom,0,1095,2010,0.049395,0.049395
506,Moba,Oke-Ero,Kwara,0,1095,2010,0.008636,0.008636
507,Mobbar,Babura,Jigawa,0,1095,2010,0.02454,0.02454
508,Mokwa,Oke-Ero,Kwara,0,1095,2010,0.008636,0.008636
509,Monguno,Babura,Jigawa,0,1095,2010,0.02454,0.02454
510,Mopa-Muro,Oke-Ero,Kwara,0,1095,2010,0.008636,0.008636
511,Moro,Oke-Ero,Kwara,0,1095,2010,0.008636,0.008636
512,Mubi North,Darazo,Bauchi,0,1095,2010,0.016604,0.016604
513,Mubi South,Darazo,Bauchi,0,1095,2010,0.016604,0.016604
514,Musawa,Gwarzo,Kano,0,1095,2010,0.007362,0.007362
515,Mushin,Isoko South,Delta,0,1095,2010,0.051413,0.051413
516,Muya,Giwa,Kaduna,0,1095,2010,0.002239,0.002239
517,Nafada,Alkaleri,Bauchi,0,1095,2010,0.048633,0.048633
518,Nangere,Darazo,Bauchi,0,1095,2010,0.016604,0.016604
519,Nasarawa-Eggon,Alkaleri,Bauchi,0,1095,2010,0.048633,0.048633
520,Nasarawa1,Alkaleri,Bauchi,0,1095,2010,0.048633,0.048633
521,Nasarawa2,Keana,Nasarawa,0,1095,2010,2.00E-06,2.00E-06
522,Ndokwa East,Ahoada West,Rivers,0,1095,2010,0.139011,0.139011
523,Ndokwa West,Isoko South,Delta,0,1095,2010,0.051413,0.051413
524,Nembe,Ahoada West,Rivers,0,1095,2010,0.139011,0.139011
525,Ngala,Taura,Jigawa,0,1095,2010,0.029,0.029
526,Nganzai,Gawabawa,Sokoto,0,1095,2010,0,0
527,Ngaski,Owan East,Edo,0,1095,2010,0.040692,0.040692
528,Ngor-Okpala,Ngor-Okpala,Imo,0,1095,2010,0.014185,0.014185
529,Nguru,Taura,Jigawa,0,1095,2010,0.029,0.029
530,Ningi,Takali,Kano,0,1095,2010,0.017351,0.017351
531,Njaba,Ngor-Okpala,Imo,0,1095,2010,0.014185,0.014185
532,Njikoka,Uzo-Uwani,Enugu,0,1095,2010,0.065637,0.065637
533,Nkanu East,Owan East,Edo,0,1095,2010,0.040692,0.040692
534,Nkanu West,Uzo-Uwani,Enugu,0,1095,2010,0.065637,0.065637
535,Nkwerre,Ngor-Okpala,Imo,0,1095,2010,0.014185,0.014185
536,Nnewi North,Oru West,Imo,0,1095,2010,0.101985,0.101985
537,Nnewi South,Oru West,Imo,0,1095,2010,0.101985,0.101985
538,Nsit Atai,Nsit Ubium,Akwa lbom,0,1095,2010,0.049395,0.049395
539,Nsit Ibom,Nsit Ubium,Akwa lbom,0,1095,2010,0.049395,0.049395
540,Nsit Ubium,Nsit Ubium,Akwa lbom,0,1095,2010,0.049395,0.049395
541,Nsukka,Uzo-Uwani,Enugu,0,1095,2010,0.065637,0.065637
542,Numan,Alkaleri,Bauchi,0,1095,2010,0.048633,0.048633
543,Nwangele,Ngor-Okpala,Imo,0,1095,2010,0.014185,0.014185
544,Obafemi-Owode,Owan East,Edo,0,1095,2010,0.040692,0.040692
545,Obanliku,Obubra,Cross River,0,1095,2010,0,0
546,Obi Nwa,Ngor-Okpala,Imo,0,1095,2010,0.014185,0.014185
547,Obi1,Keana,Nasarawa,0,1095,2010,2.00E-06,2.00E-06
548,Obi2,Keana,Nasarawa,0,1095,2010,2.00E-06,2.00E-06
549,Obia-Akpor,Ahoada West,Rivers,0,1095,2010,0.139011,0.139011
550,Obokun,Akinyele,Oyo,0,1095,2010,0.017876,0.017876
551,Obot Akara,Ngor-Okpala,Imo,0,1095,2010,0.014185,0.014185
552,Obowo,Ngor-Okpala,Imo,0,1095,2010,0.014185,0.014185
553,Obubra,Obubra,Cross River,0,1095,2010,0,0
554,Obudu,Obubra,Cross River,0,1095,2010,0,0
555,Odeda,Oke-Ero,Kwara,0,1095,2010,0.008636,0.008636
556,Odigbo,Akinyele,Oyo,0,1095,2010,0.017876,0.017876
557,Odo-Otin,Oke-Ero,Kwara,0,1095,2010,0.008636,0.008636
558,Odogbolu,Owan East,Edo,0,1095,2010,0.040692,0.040692
559,Odukpani,Ngor-Okpala,Imo,0,1095,2010,0.014185,0.014185
560,Offa,Akinyele,Oyo,0,1095,2010,0.017876,0.017876
561,Ofu,Owan East,Edo,0,1095,2010,0.040692,0.040692
562,Ogba-Egbema-Ndoni,Ahoada West,Rivers,0,1095,2010,0.139011,0.139011
563,Ogbadibo,Owan East,Edo,0,1095,2010,0.040692,0.040692
564,Ogbaru,Ahoada West,Rivers,0,1095,2010,0.139011,0.139011
565,Ogbia,Ahoada West,Rivers,0,1095,2010,0.139011,0.139011
566,Ogbomosho North,Akinyele,Oyo,0,1095,2010,0.017876,0.017876
567,Ogbomosho South,Akinyele,Oyo,0,1095,2010,0.017876,0.017876
568,Ogo Oluwa,Oke-Ero,Kwara,0,1095,2010,0.008636,0.008636
569,Ogoja,Obubra,Cross River,0,1095,2010,0,0
570,Ogori-Mangongo,Owan East,Edo,0,1095,2010,0.040692,0.040692
571,Ogu-Bolo,Nsit Ubium,Akwa lbom,0,1095,2010,0.049395,0.049395
572,Ogun waterside,Owan East,Edo,0,1095,2010,0.040692,0.040692
573,Oguta,Oru West,Imo,0,1095,2010,0.101985,0.101985
574,Ohafia,Ngor-Okpala,Imo,0,1095,2010,0.014185,0.014185
575,Ohaji-Egbema,Oru West,Imo,0,1095,2010,0.101985,0.101985
576,Ohaozara,Obubra,Cross River,0,1095,2010,0,0
577,Ohaukwu,Owan East,Edo,0,1095,2010,0.040692,0.040692
578,Ohimini,Akinyele,Oyo,0,1095,2010,0.017876,0.017876
579,Oji-River,Oru West,Imo,0,1095,2010,0.101985,0.101985
580,Ojo,Isoko South,Delta,0,1095,2010,0.051413,0.051413
581,Oju,Oke-Ero,Kwara,0,1095,2010,0.008636,0.008636
582,Oke-Ero,Oke-Ero,Kwara,0,1095,2010,0.008636,0.008636
583,Okehi,Owan East,Edo,0,1095,2010,0.040692,0.040692
584,Okene,Owan East,Edo,0,1095,2010,0.040692,0.040692
585,Okigwe,Ngor-Okpala,Imo,0,1095,2010,0.014185,0.014185
586,Okitipupa,Owan East,Edo,0,1095,2010,0.040692,0.040692
587,Okobo,Nsit Ubium,Akwa lbom,0,1095,2010,0.049395,0.049395
588,Okpe,Isoko South,Delta,0,1095,2010,0.051413,0.051413
589,Okpokwu,Akinyele,Oyo,0,1095,2010,0.017876,0.017876
590,Okrika,Nsit Ubium,Akwa lbom,0,1095,2010,0.049395,0.049395
591,Ola-oluwa,Akinyele,Oyo,0,1095,2010,0.017876,0.017876
592,Olamabolo,Owan East,Edo,0,1095,2010,0.040692,0.040692
593,Olorunda,Akinyele,Oyo,0,1095,2010,0.017876,0.017876
594,Olorunsogo,Oke-Ero,Kwara,0,1095,2010,0.008636,0.008636
595,Oluyole,Oke-Ero,Kwara,0,1095,2010,0.008636,0.008636
596,Omala,Keana,Nasarawa,0,1095,2010,2.00E-06,2.00E-06
597,Omumma,Ngor-Okpala,Imo,0,1095,2010,0.014185,0.014185
598,Ona-Ara,Akinyele,Oyo,0,1095,2010,0.017876,0.017876
599,Ondo East,Akinyele,Oyo,0,1095,2010,0.017876,0.017876
600,Ondo West,Akinyele,Oyo,0,1095,2010,0.017876,0.017876
601,Onicha,Obubra,Cross River,0,1095,2010,0,0
602,Onitsha North,Uzo-Uwani,Enugu,0,1095,2010,0.065637,0.065637
603,Onitsha South,Uzo-Uwani,Enugu,0,1095,2010,0.065637,0.065637
604,Onna,Nsit Ubium,Akwa lbom,0,1095,2010,0.049395,0.049395
605,Opobo-Nkoro,Nsit Ubium,Akwa lbom,0,1095,2010,0.049395,0.049395
606,Oredo,Uzo-Uwani,Enugu,0,1095,2010,0.065637,0.065637
607,Orelope,Oke-Ero,Kwara,0,1095,2010,0.008636,0.008636
608,Orhionmwon,Uzo-Uwani,Enugu,0,1095,2010,0.065637,0.065637
609,Ori Ire,Oke-Ero,Kwara,0,1095,2010,0.008636,0.008636
610,Oriade,Oke-Ero,Kwara,0,1095,2010,0.008636,0.008636
611,Orlu,Oru West,Imo,0,1095,2010,0.101985,0.101985
612,Orolu,Oke-Ero,Kwara,0,1095,2010,0.008636,0.008636
613,Oron,Nsit Ubium,Akwa lbom,0,1095,2010,0.049395,0.049395
614,Orsu,Oru West,Imo,0,1095,2010,0.101985,0.101985
615,Oru East,Oru West,Imo,0,1095,2010,0.101985,0.101985
616,Oru West,Oru West,Imo,0,1095,2010,0.101985,0.101985
617,Oruk Anam,Nsit Ubium,Akwa lbom,0,1095,2010,0.049395,0.049395
618,Orumba North,Oru West,Imo,0,1095,2010,0.101985,0.101985
619,Orumba South,Oru West,Imo,0,1095,2010,0.101985,0.101985
620,Ose,Owan East,Edo,0,1095,2010,0.040692,0.040692
621,Oshimili North,Uzo-Uwani,Enugu,0,1095,2010,0.065637,0.065637
622,Oshimili South,Uzo-Uwani,Enugu,0,1095,2010,0.065637,0.065637
623,Oshodi-Isolo,Uzo-Uwani,Enugu,0,1095,2010,0.065637,0.065637
624,Osisioma Ngwa,Ngor-Okpala,Imo,0,1095,2010,0.014185,0.014185
625,Osogbo,Owan East,Edo,0,1095,2010,0.040692,0.040692
626,Oturkpo,Owan East,Edo,0,1095,2010,0.040692,0.040692
627,Ovia North East,Owan East,Edo,0,1095,2010,0.040692,0.040692
628,Ovia South West,Akinyele,Oyo,0,1095,2010,0.017876,0.017876
629,Owan East,Owan East,Edo,0,1095,2010,0.040692,0.040692
630,Owan West,Owan East,Edo,0,1095,2010,0.040692,0.040692
631,Owerri North,Ngor-Okpala,Imo,0,1095,2010,0.014185,0.014185
632,Owerri West,Ngor-Okpala,Imo,0,1095,2010,0.014185,0.014185
633,Owerri-Municipal,Oru West,Imo,0,1095,2010,0.101985,0.101985
634,Owo,Owan East,Edo,0,1095,2010,0.040692,0.040692
635,Oye,Oke-Ero,Kwara,0,1095,2010,0.008636,0.008636
636,Oyi,Uzo-Uwani,Enugu,0,1095,2010,0.065637,0.065637
637,Oyigbo,Nsit Ubium,Akwa lbom,0,1095,2010,0.049395,0.049395
638,Oyo East,Akinyele,Oyo,0,1095,2010,0.017876,0.017876
639,Oyo West,Akinyele,Oyo,0,1095,2010,0.017876,0.017876
640,Oyun,Oke-Ero,Kwara,0,1095,2010,0.008636,0.008636
641,Pailoro,Oke-Ero,Kwara,0,1095,2010,0.008636,0.008636
642,Pankshin,Alkaleri,Bauchi,0,1095,2010,0.048633,0.048633
643,Patani,Isoko South,Delta,0,1095,2010,0.051413,0.051413
644,Pategi,Oke-Ero,Kwara,0,1095,2010,0.008636,0.008636
645,Port-Harcourt,Ahoada West,Rivers,0,1095,2010,0.139011,0.139011
646,Potiskum,Darazo,Bauchi,0,1095,2010,0.016604,0.016604
647,Qua'an Pan,Keana,Nasarawa,0,1095,2010,2.00E-06,2.00E-06
648,Rabah,Gawabawa,Sokoto,0,1095,2010,0,0
649,Rafi,Oke-Ero,Kwara,0,1095,2010,0.008636,0.008636
650,Rano,Gwarzo,Kano,0,1095,2010,0.007362,0.007362
651,Remo North,Owan East,Edo,0,1095,2010,0.040692,0.040692
652,Rijau,Alkaleri,Bauchi,0,1095,2010,0.048633,0.048633
653,Rimi,Rimi,Katsina,0,1095,2010,0.052429,0.052429
654,Rimin Gado,Gwarzo,Kano,0,1095,2010,0.007362,0.007362
655,Ringim,Taura,Jigawa,0,1095,2010,0.029,0.029
656,Riyom,Soba,Kaduna,0,1095,2010,0.034855,0.034855
657,Rogo,Gwarzo,Kano,0,1095,2010,0.007362,0.007362
658,Roni,Babura,Jigawa,0,1095,2010,0.02454,0.02454
659,Sabon Birni,Gawabawa,Sokoto,0,1095,2010,0,0
660,Sabon-Gari,Soba,Kaduna,0,1095,2010,0.034855,0.034855
661,Sabuwa,Giwa,Kaduna,0,1095,2010,0.002239,0.002239
662,Safana,Babura,Jigawa,0,1095,2010,0.02454,0.02454
663,Sagbama,Ahoada West,Rivers,0,1095,2010,0.139011,0.139011
664,Sakaba,Alkaleri,Bauchi,0,1095,2010,0.048633,0.048633
665,Saki East,Oke-Ero,Kwara,0,1095,2010,0.008636,0.008636
666,Saki West,Akinyele,Oyo,0,1095,2010,0.017876,0.017876
667,Sandamu,Rimi,Katsina,0,1095,2010,0.052429,0.052429
668,Sanga,Soba,Kaduna,0,1095,2010,0.034855,0.034855
669,Sapele,Isoko South,Delta,0,1095,2010,0.051413,0.051413
670,Sardauna,Oru West,Imo,0,1095,2010,0.101985,0.101985
671,Shagamu,Uzo-Uwani,Enugu,0,1095,2010,0.065637,0.065637
672,Shagari,Birnin Kebbi,Kebbi,0,1095,2010,5.50E-05,5.50E-05
673,Shanga,Birnin Kebbi,Kebbi,0,1095,2010,5.50E-05,5.50E-05
674,Shani,Alkaleri,Bauchi,0,1095,2010,0.048633,0.048633
675,Shanono,Gwarzo,Kano,0,1095,2010,0.007362,0.007362
676,Shelleng,Darazo,Bauchi,0,1095,2010,0.016604,0.016604
677,Shendam,Keana,Nasarawa,0,1095,2010,2.00E-06,2.00E-06
678,Shinkafi,Rimi,Katsina,0,1095,2010,0.052429,0.052429
679,Shira,Takali,Kano,0,1095,2010,0.017351,0.017351
680,Shiroro,Oke-Ero,Kwara,0,1095,2010,0.008636,0.008636
681,Shomgom,Alkaleri,Bauchi,0,1095,2010,0.048633,0.048633
682,Shomolu,Isoko South,Delta,0,1095,2010,0.051413,0.051413
683,Silame,Gawabawa,Sokoto,0,1095,2010,0,0
684,Soba,Soba,Kaduna,0,1095,2010,0.034855,0.034855
685,Sokoto North,Gawabawa,Sokoto,0,1095,2010,0,0
686,Sokoto South,Birnin Kebbi,Kebbi,0,1095,2010,5.50E-05,5.50E-05
687,Song,Darazo,Bauchi,0,1095,2010,0.016604,0.016604
688,Southern Ijaw,Ahoada West,Rivers,0,1095,2010,0.139011,0.139011
689,Sule-Tankarkar,Babura,Jigawa,0,1095,2010,0.02454,0.02454
690,Suleja,Giwa,Kaduna,0,1095,2010,0.002239,0.002239
691,Sumaila,Takali,Kano,0,1095,2010,0.017351,0.017351
692,Suru,Birnin Kebbi,Kebbi,0,1095,2010,5.50E-05,5.50E-05
693,Surulere1,Oke-Ero,Kwara,0,1095,2010,0.008636,0.008636
694,Surulere2,Oke-Ero,Kwara,0,1095,2010,0.008636,0.008636
695,Tafa,Oke-Ero,Kwara,0,1095,2010,0.008636,0.008636
696,Tafawa-Balewa,Alkaleri,Bauchi,0,1095,2010,0.048633,0.048633
697,Tai,Nsit Ubium,Akwa lbom,0,1095,2010,0.049395,0.049395
698,Takali,Takali,Kano,0,1095,2010,0.017351,0.017351
699,Takum,Keana,Nasarawa,0,1095,2010,2.00E-06,2.00E-06
700,Talata Mafara,Darazo,Bauchi,0,1095,2010,0.016604,0.016604
701,Tambuwal,Birnin Kebbi,Kebbi,0,1095,2010,5.50E-05,5.50E-05
702,Tangaza,Gawabawa,Sokoto,0,1095,2010,0,0
703,Tarauni,Alkaleri,Bauchi,0,1095,2010,0.048633,0.048633
704,Tarka,Keana,Nasarawa,0,1095,2010,2.00E-06,2.00E-06
705,Tarmua,Rimi,Katsina,0,1095,2010,0.052429,0.052429
706,Taura,Taura,Jigawa,0,1095,2010,0.029,0.029
707,Tofa,Taura,Jigawa,0,1095,2010,0.029,0.029
708,Toro,Giwa,Kaduna,0,1095,2010,0.002239,0.002239
709,Toto,Keana,Nasarawa,0,1095,2010,2.00E-06,2.00E-06
710,Toungo,Keana,Nasarawa,0,1095,2010,2.00E-06,2.00E-06
711,Tsafe,Takali,Kano,0,1095,2010,0.017351,0.017351
712,Tsanyawa,Gwarzo,Kano,0,1095,2010,0.007362,0.007362
713,Tudun Wada,Gwarzo,Kano,0,1095,2010,0.007362,0.007362
714,Tureta,Birnin Kebbi,Kebbi,0,1095,2010,5.50E-05,5.50E-05
715,Udenu,Uzo-Uwani,Enugu,0,1095,2010,0.065637,0.065637
716,Udi,Uzo-Uwani,Enugu,0,1095,2010,0.065637,0.065637
717,Udu,Isoko South,Delta,0,1095,2010,0.051413,0.051413
718,Udung Uko,Nsit Ubium,Akwa lbom,0,1095,2010,0.049395,0.049395
719,Ughelli North,Isoko South,Delta,0,1095,2010,0.051413,0.051413
720,Ughelli South,Isoko South,Delta,0,1095,2010,0.051413,0.051413
721,Ugwunagbo,Ngor-Okpala,Imo,0,1095,2010,0.014185,0.014185
722,Uhunmwonde,Owan East,Edo,0,1095,2010,0.040692,0.040692
723,Ukanafun,Nsit Ubium,Akwa lbom,0,1095,2010,0.049395,0.049395
724,Ukum,Keana,Nasarawa,0,1095,2010,2.00E-06,2.00E-06
725,Ukwa East,Nsit Ubium,Akwa lbom,0,1095,2010,0.049395,0.049395
726,Ukwa West,Nsit Ubium,Akwa lbom,0,1095,2010,0.049395,0.049395
727,Ukwuani,Uzo-Uwani,Enugu,0,1095,2010,0.065637,0.065637
728,Umu-Neochi,Oru West,Imo,0,1095,2010,0.101985,0.101985
729,Umuahia North,Ngor-Okpala,Imo,0,1095,2010,0.014185,0.014185
