,.id,LGA,repDS,State,GPZ,U5_coverage,adult_coverage,se,,year,simday,duration,severe_cases
93,C:/Users/ido0493/Box/NU-malaria-team/data/nigeria_dhs/data_analysis/data/NG_2010_MIS_06192019/NGKR61DT/NGKR61FL.DTA,Shira,Takali,Bauchi,2,0.0409121,0.0409121,0.018089481,,2010,0,1095,0.49
94,C:/Users/ido0493/Box/NU-malaria-team/data/nigeria_dhs/data_analysis/data/NG_2010_MIS_06192019/NGKR61DT/NGKR61FL.DTA,Tafawa-Balewa,Alkaleri,Bauchi,2,0.0409121,0.0409121,0.018089481,,2010,0,1095,0.49
95,C:/Users/ido0493/Box/NU-malaria-team/data/nigeria_dhs/data_analysis/data/NG_2010_MIS_06192019/NGKR61DT/NGKR61FL.DTA,Toro,Giwa,Bauchi,2,0.0409121,0.0409121,0.018089481,,2010,0,1095,0.49
96,C:/Users/ido0493/Box/NU-malaria-team/data/nigeria_dhs/data_analysis/data/NG_2010_MIS_06192019/NGKR61DT/NGKR61FL.DTA,Warji,Takali,Bauchi,2,0.0409121,0.0409121,0.018089481,,2010,0,1095,0.49
97,C:/Users/ido0493/Box/NU-malaria-team/data/nigeria_dhs/data_analysis/data/NG_2010_MIS_06192019/NGKR61DT/NGKR61FL.DTA,Zaki,Taura,Bauchi,2,0.0409121,0.0409121,0.018089481,,2010,0,1095,0.49
98,C:/Users/ido0493/Box/NU-malaria-team/data/nigeria_dhs/data_analysis/data/NG_2010_MIS_06192019/NGKR61DT/NGKR61FL.DTA,Kolokuma-Opokuma,Ahoada West,Bayelsa,5,0.116738506,0.116738506,0.026539389,,2010,0,1095,0.49
99,C:/Users/ido0493/Box/NU-malaria-team/data/nigeria_dhs/data_analysis/data/NG_2010_MIS_06192019/NGKR61DT/NGKR61FL.DTA,Nembe,Ahoada West,Bayelsa,5,0.116738506,0.116738506,0.026539389,,2010,0,1095,0.49
100,C:/Users/ido0493/Box/NU-malaria-team/data/nigeria_dhs/data_analysis/data/NG_2010_MIS_06192019/NGKR61DT/NGKR61FL.DTA,Ogbia,Ahoada West,Bayelsa,5,0.116738506,0.116738506,0.026539389,,2010,0,1095,0.49
101,C:/Users/ido0493/Box/NU-malaria-team/data/nigeria_dhs/data_analysis/data/NG_2010_MIS_06192019/NGKR61DT/NGKR61FL.DTA,Sagbama,Ahoada West,Bayelsa,5,0.116738506,0.116738506,0.026539389,,2010,0,1095,0.49
102,C:/Users/ido0493/Box/NU-malaria-team/data/nigeria_dhs/data_analysis/data/NG_2010_MIS_06192019/NGKR61DT/NGKR61FL.DTA,Yenegoa,Isoko South,Bayelsa,5,0.116738506,0.116738506,0.026539389,,2010,0,1095,0.49
103,C:/Users/ido0493/Box/NU-malaria-team/data/nigeria_dhs/data_analysis/data/NG_2010_MIS_06192019/NGKR61DT/NGKR61FL.DTA,Ado,Akinyele,Benue,1,0.001652961,0.001652961,0.001676659,,2010,0,1095,0.49
104,C:/Users/ido0493/Box/NU-malaria-team/data/nigeria_dhs/data_analysis/data/NG_2010_MIS_06192019/NGKR61DT/NGKR61FL.DTA,Agatu,Keana,Benue,1,0.001652961,0.001652961,0.001676659,,2010,0,1095,0.49
