,LGA,repDS,State,year,comboACT,U5_coverage,adult_coverage,simday,duration,severe_cases
1022,Kwali,Keana,Federal Capital Territory,2013,0.152591276,0.152591276,0.152591276,1095,730,0.49
1023,Bunkure,Gwarzo,Kano,2013,0.097451291,0.097451291,0.097451291,1095,730,0.49
1024,Abuja Municipal,Keana,Federal Capital Territory,2013,0.182897442,0.182897442,0.182897442,1095,730,0.49
1025,Akko,Alkaleri,Gombe,2013,0.09196529,0.09196529,0.09196529,1095,730,0.49
1026,Balanga,Alkaleri,Gombe,2013,0.131870957,0.131870957,0.131870957,1095,730,0.49
1027,Billiri,Alkaleri,Gombe,2013,0.116572318,0.116572318,0.116572318,1095,730,0.49
1028,Dukku,Darazo,Gombe,2013,0.084998997,0.084998997,0.084998997,1095,730,0.49
1029,Funakaye,Alkaleri,Gombe,2013,0.09452741,0.09452741,0.09452741,1095,730,0.49
1030,Gombe,Alkaleri,Gombe,2013,0.065987221,0.065987221,0.065987221,1095,730,0.49
1031,Kaltungo,Alkaleri,Gombe,2013,0.110906875,0.110906875,0.110906875,1095,730,0.49
1032,Kwami,Alkaleri,Gombe,2013,0.043010893,0.043010893,0.043010893,1095,730,0.49
1033,Dala,Alkaleri,Kano,2013,0.613294676,0.613294676,0.613294676,1095,730,0.49
1034,Nafada,Alkaleri,Gombe,2013,0.117482775,0.117482775,0.117482775,1095,730,0.49
1035,Shomgom,Alkaleri,Gombe,2013,0.106537089,0.106537089,0.106537089,1095,730,0.49
1036,Yamaltu-Deba,Alkaleri,Gombe,2013,0.092452239,0.092452239,0.092452239,1095,730,0.49
1037,Aboh-Mbaise,Ngor-Okpala,Imo,2013,0.174159005,0.174159005,0.174159005,1095,730,0.49
1038,Fagge,Alkaleri,Kano,2013,0.390236892,0.390236892,0.390236892,1095,730,0.49
1039,Ehime-Mbano,Ngor-Okpala,Imo,2013,0.298009315,0.298009315,0.298009315,1095,730,0.49
1040,Ezinihitte,Ngor-Okpala,Imo,2013,0.25114879,0.25114879,0.25114879,1095,730,0.49
1041,Ideato North,Oru West,Imo,2013,0.550064056,0.550064056,0.550064056,1095,730,0.49
1042,Ideato South,Ngor-Okpala,Imo,2013,0.348374395,0.348374395,0.348374395,1095,730,0.49
1043,Ihitte-Uboma,Ngor-Okpala,Imo,2013,0.243471133,0.243471133,0.243471133,1095,730,0.49
1044,Ikeduru,Ngor-Okpala,Imo,2013,0.128267002,0.128267002,0.128267002,1095,730,0.49
1045,Isiala Mbano,Ngor-Okpala,Imo,2013,0.223766658,0.223766658,0.223766658,1095,730,0.49
1046,Isu,Ngor-Okpala,Imo,2013,0.260852509,0.260852509,0.260852509,1095,730,0.49
1047,Mbaitoli,Ngor-Okpala,Imo,2013,0.234683037,0.234683037,0.234683037,1095,730,0.49
1048,Obowo,Ngor-Okpala,Imo,2013,0.235284533,0.235284533,0.235284533,1095,730,0.49
1049,Ngor-Okpala,Ngor-Okpala,Imo,2013,0.137641855,0.137641855,0.137641855,1095,730,0.49
1050,Njaba,Ngor-Okpala,Imo,2013,0.268963049,0.268963049,0.268963049,1095,730,0.49
1051,Nkwerre,Ngor-Okpala,Imo,2013,0.294977392,0.294977392,0.294977392,1095,730,0.49
1052,Nwangele,Ngor-Okpala,Imo,2013,0.286876784,0.286876784,0.286876784,1095,730,0.49
1053,Oyo East,Akinyele,Oyo,2013,0.182730098,0.182730098,0.182730098,1095,730,0.49
1054,Oguta,Oru West,Imo,2013,0.185427141,0.185427141,0.185427141,1095,730,0.49
1055,Ohaji-Egbema,Oru West,Imo,2013,0.237180389,0.237180389,0.237180389,1095,730,0.49
1056,Okigwe,Ngor-Okpala,Imo,2013,0.234315095,0.234315095,0.234315095,1095,730,0.49
1057,Orlu,Oru West,Imo,2013,0.314665344,0.314665344,0.314665344,1095,730,0.49
1058,Orsu,Oru West,Imo,2013,0.223167289,0.223167289,0.223167289,1095,730,0.49
1059,Oru East,Oru West,Imo,2013,0.244909315,0.244909315,0.244909315,1095,730,0.49
1060,Oru West,Oru West,Imo,2013,0.255748185,0.255748185,0.255748185,1095,730,0.49
1061,Owerri-Municipal,Oru West,Imo,2013,0.166491028,0.166491028,0.166491028,1095,730,0.49
1062,Tofa,Taura,Kano,2013,0.187290234,0.187290234,0.187290234,1095,730,0.49
1063,Owerri North,Ngor-Okpala,Imo,2013,0.151631681,0.151631681,0.151631681,1095,730,0.49
1064,Owerri West,Ngor-Okpala,Imo,2013,0.182460107,0.182460107,0.182460107,1095,730,0.49
1065,Unuimo,Ngor-Okpala,Imo,2013,0.31642431,0.31642431,0.31642431,1095,730,0.49
1066,Auyo,Taura,Jigawa,2013,0.149378848,0.149378848,0.149378848,1095,730,0.49
1067,Babura,Babura,Jigawa,2013,0.262818924,0.262818924,0.262818924,1095,730,0.49
1068,Biriniwa,Taura,Jigawa,2013,0.109367433,0.109367433,0.109367433,1095,730,0.49
1069,Malam Madori,Taura,Jigawa,2013,0.12510464,0.12510464,0.12510464,1095,730,0.49
1070,Birni Kudu,Takali,Jigawa,2013,0.114302906,0.114302906,0.114302906,1095,730,0.49
1071,Buji,Takali,Jigawa,2013,0.103335487,0.103335487,0.103335487,1095,730,0.49
1072,Jahun,Taura,Jigawa,2013,0.133343875,0.133343875,0.133343875,1095,730,0.49
1073,Dutse,Takali,Jigawa,2013,0.088763085,0.088763085,0.088763085,1095,730,0.49
1074,Gagarawa,Taura,Jigawa,2013,0.120266901,0.120266901,0.120266901,1095,730,0.49
1075,Kafin Hausa,Taura,Jigawa,2013,0.268911579,0.268911579,0.268911579,1095,730,0.49
1076,Garki,Babura,Jigawa,2013,0.16085148,0.16085148,0.16085148,1095,730,0.49
1077,Gumel,Babura,Jigawa,2013,0.127467489,0.127467489,0.127467489,1095,730,0.49
1078,Guri,Taura,Jigawa,2013,0.134833648,0.134833648,0.134833648,1095,730,0.49
1079,Gwaram,Takali,Jigawa,2013,0.091812957,0.091812957,0.091812957,1095,730,0.49
1080,Gwiwa,Babura,Jigawa,2013,0.199562369,0.199562369,0.199562369,1095,730,0.49
1081,Hadejia,Taura,Jigawa,2013,0.147784078,0.147784078,0.147784078,1095,730,0.49
1082,Kaugama,Taura,Jigawa,2013,0.071407028,0.071407028,0.071407028,1095,730,0.49
1083,Kazaure,Babura,Jigawa,2013,0.219372948,0.219372948,0.219372948,1095,730,0.49
1084,Kiri Kasamma,Taura,Jigawa,2013,0.171979159,0.171979159,0.171979159,1095,730,0.49
1085,Tsanyawa,Gwarzo,Kano,2013,0.125349833,0.125349833,0.125349833,1095,730,0.49
1086,Miga,Taura,Jigawa,2013,0.137178694,0.137178694,0.137178694,1095,730,0.49
1087,Ringim,Taura,Jigawa,2013,0.099872185,0.099872185,0.099872185,1095,730,0.49
1088,Roni,Babura,Jigawa,2013,0.159271199,0.159271199,0.159271199,1095,730,0.49
1089,Taura,Taura,Jigawa,2013,0.117210036,0.117210036,0.117210036,1095,730,0.49
1090,Yankwashi,Babura,Jigawa,2013,0.324815303,0.324815303,0.324815303,1095,730,0.49
1091,Kiyawa,Takali,Jigawa,2013,0.171219666,0.171219666,0.171219666,1095,730,0.49
1092,Dutsi,Rimi,Katsina,2013,0.163674495,0.163674495,0.163674495,1095,730,0.49
1093,Birnin-Gwari,Giwa,Kaduna,2013,0.148619753,0.148619753,0.148619753,1095,730,0.49
1094,Kajuru,Soba,Kaduna,2013,0.088223465,0.088223465,0.088223465,1095,730,0.49
1095,Chikun,Soba,Kaduna,2013,0.09609915,0.09609915,0.09609915,1095,730,0.49
1096,Giwa,Giwa,Kaduna,2013,0.09412045,0.09412045,0.09412045,1095,730,0.49
1097,Koko-Besse,Birnin Kebbi,Kebbi,2013,0.480173616,0.480173616,0.480173616,1095,730,0.49
1098,Igabi,Soba,Kaduna,2013,0.073963231,0.073963231,0.073963231,1095,730,0.49
1099,Ikara,Soba,Kaduna,2013,0.0857274,0.0857274,0.0857274,1095,730,0.49
1100,Jaba,Oke-Ero,Kaduna,2013,0.122941239,0.122941239,0.122941239,1095,730,0.49
1101,Ogori-Mangongo,Owan East,Kogi,2013,0.123928797,0.123928797,0.123928797,1095,730,0.49
1102,Jema'a,Soba,Kaduna,2013,0.091347716,0.091347716,0.091347716,1095,730,0.49
1103,Kachia,Ngor-Okpala,Kaduna,2013,0.080058185,0.080058185,0.080058185,1095,730,0.49
1104,Kaduna North,Soba,Kaduna,2013,0.037461993,0.037461993,0.037461993,1095,730,0.49
1105,Kudan,Giwa,Kaduna,2013,0.086506686,0.086506686,0.086506686,1095,730,0.49
1106,Kagarko,Oke-Ero,Kaduna,2013,0.136591021,0.136591021,0.136591021,1095,730,0.49
1107,Kaura,Soba,Kaduna,2013,0.095467119,0.095467119,0.095467119,1095,730,0.49
1108,Kauru,Soba,Kaduna,2013,0.085956722,0.085956722,0.085956722,1095,730,0.49
1109,Kubau,Soba,Kaduna,2013,0.072843485,0.072843485,0.072843485,1095,730,0.49
1110,Lere,Soba,Kaduna,2013,0.091126495,0.091126495,0.091126495,1095,730,0.49
1111,Markafi,Gwarzo,Kaduna,2013,0.086969389,0.086969389,0.086969389,1095,730,0.49
1112,Sabon-Gari,Soba,Kaduna,2013,0.056883248,0.056883248,0.056883248,1095,730,0.49
1113,Sanga,Soba,Kaduna,2013,0.145389736,0.145389736,0.145389736,1095,730,0.49
1114,Soba,Soba,Kaduna,2013,0.07230022,0.07230022,0.07230022,1095,730,0.49
1115,Zango-Kataf,Soba,Kaduna,2013,0.093205658,0.093205658,0.093205658,1095,730,0.49
1116,Zaria,Soba,Kaduna,2013,0.034653378,0.034653378,0.034653378,1095,730,0.49
1117,Kaduna South,Soba,Kaduna,2013,0.064673786,0.064673786,0.064673786,1095,730,0.49
1118,Bichi,Gwarzo,Kano,2013,0.141491549,0.141491549,0.141491549,1095,730,0.49
1119,Ajingi,Taura,Kano,2013,0.107716805,0.107716805,0.107716805,1095,730,0.49
1120,Albasu,Takali,Kano,2013,0.097952683,0.097952683,0.097952683,1095,730,0.49
1121,Bagwai,Babura,Kano,2013,0.151822196,0.151822196,0.151822196,1095,730,0.49
1122,Bebeji,Gwarzo,Kano,2013,0.100880295,0.100880295,0.100880295,1095,730,0.49
1123,Dambatta,Babura,Kano,2013,0.206546502,0.206546502,0.206546502,1095,730,0.49
1124,Dawakin Kudu,Gwarzo,Kano,2013,0.129236444,0.129236444,0.129236444,1095,730,0.49
1125,Dawakin Tofa,Taura,Kano,2013,0.18231433,0.18231433,0.18231433,1095,730,0.49
1126,Doguwa,Giwa,Kano,2013,0.077498623,0.077498623,0.077498623,1095,730,0.49
1127,Gabasawa,Taura,Kano,2013,0.154129553,0.154129553,0.154129553,1095,730,0.49
1128,Garko,Gwarzo,Kano,2013,0.090766438,0.090766438,0.090766438,1095,730,0.49
1129,Garum Mallam,Gwarzo,Kano,2013,0.106647512,0.106647512,0.106647512,1095,730,0.49
1130,Gaya,Gwarzo,Kano,2013,0.092188462,0.092188462,0.092188462,1095,730,0.49
1131,Gezawa,Gwarzo,Kano,2013,0.20253967,0.20253967,0.20253967,1095,730,0.49
1132,Gwale,Alkaleri,Kano,2013,0.322099444,0.322099444,0.322099444,1095,730,0.49
1133,Gwarzo,Gwarzo,Kano,2013,0.134250266,0.134250266,0.134250266,1095,730,0.49
1134,Kabo,Gwarzo,Kano,2013,0.142095267,0.142095267,0.142095267,1095,730,0.49
1135,Kano Municipal,Alkaleri,Kano,2013,0.347500853,0.347500853,0.347500853,1095,730,0.49
1136,Karaye,Gwarzo,Kano,2013,0.126717112,0.126717112,0.126717112,1095,730,0.49
1137,Kibiya,Gwarzo,Kano,2013,0.08337692,0.08337692,0.08337692,1095,730,0.49
1138,Kiru,Gwarzo,Kano,2013,0.130195929,0.130195929,0.130195929,1095,730,0.49
1139,Kumbotso,Taura,Kano,2013,0.236827545,0.236827545,0.236827545,1095,730,0.49
1140,Yagba West,Oke-Ero,Kogi,2013,0.144687662,0.144687662,0.144687662,1095,730,0.49
1141,Kunchi,Babura,Kano,2013,0.093413343,0.093413343,0.093413343,1095,730,0.49
1142,Kura,Gwarzo,Kano,2013,0.116285556,0.116285556,0.116285556,1095,730,0.49
1143,Madobi,Taura,Kano,2013,0.13548552,0.13548552,0.13548552,1095,730,0.49
1144,Makoda,Babura,Kano,2013,0.170960474,0.170960474,0.170960474,1095,730,0.49
1145,Ekiti,Oke-Ero,Kwara,2013,0.166484623,0.166484623,0.166484623,1095,730,0.49
1146,Minjibir,Taura,Kano,2013,0.232062332,0.232062332,0.232062332,1095,730,0.49
1147,Nasarawa1,Alkaleri,Kano,2013,0.26270095,0.26270095,0.26270095,1095,730,0.49
1148,Rano,Gwarzo,Kano,2013,0.088463331,0.088463331,0.088463331,1095,730,0.49
1149,Rimin Gado,Gwarzo,Kano,2013,0.15317862,0.15317862,0.15317862,1095,730,0.49
1150,Bindawa,Rimi,Katsina,2013,0.136519992,0.136519992,0.136519992,1095,730,0.49
1151,Rogo,Gwarzo,Kano,2013,0.10629744,0.10629744,0.10629744,1095,730,0.49
1152,Shanono,Gwarzo,Kano,2013,0.130305559,0.130305559,0.130305559,1095,730,0.49
1153,Sumaila,Takali,Kano,2013,0.084750046,0.084750046,0.084750046,1095,730,0.49
1154,Takali,Takali,Kano,2013,0.15514906,0.15514906,0.15514906,1095,730,0.49
1155,Tarauni,Alkaleri,Kano,2013,0.506420622,0.506420622,0.506420622,1095,730,0.49
1156,Tudun Wada,Gwarzo,Kano,2013,0.061373389,0.061373389,0.061373389,1095,730,0.49
1157,Ungogo,Taura,Kano,2013,0.224839466,0.224839466,0.224839466,1095,730,0.49
1158,Warawa,Gwarzo,Kano,2013,0.156661565,0.156661565,0.156661565,1095,730,0.49
1159,Wudil,Gwarzo,Kano,2013,0.076831693,0.076831693,0.076831693,1095,730,0.49
1160,Daura,Babura,Katsina,2013,0.12483709,0.12483709,0.12483709,1095,730,0.49
1161,Bakori,Gwarzo,Katsina,2013,0.135329984,0.135329984,0.135329984,1095,730,0.49
1162,Batagarawa,Rimi,Katsina,2013,0.225351599,0.225351599,0.225351599,1095,730,0.49
1163,Batsari,Rimi,Katsina,2013,0.154932571,0.154932571,0.154932571,1095,730,0.49
1164,Charanchi,Rimi,Katsina,2013,0.145258065,0.145258065,0.145258065,1095,730,0.49
1165,Dan Musa,Rimi,Katsina,2013,0.051219082,0.051219082,0.051219082,1095,730,0.49
1166,Dandume,Giwa,Katsina,2013,0.124661899,0.124661899,0.124661899,1095,730,0.49
1167,Danja,Giwa,Katsina,2013,0.115263717,0.115263717,0.115263717,1095,730,0.49
1168,Dutsin-Ma,Rimi,Katsina,2013,0.105091025,0.105091025,0.105091025,1095,730,0.49
1169,Faskari,Giwa,Katsina,2013,0.129693249,0.129693249,0.129693249,1095,730,0.49
1170,Funtua,Gwarzo,Katsina,2013,0.159490349,0.159490349,0.159490349,1095,730,0.49
1171,Asa,Oke-Ero,Kwara,2013,0.172042664,0.172042664,0.172042664,1095,730,0.49
1172,Ingawa,Rimi,Katsina,2013,0.140759232,0.140759232,0.140759232,1095,730,0.49
1173,Kafur,Gwarzo,Katsina,2013,0.123362176,0.123362176,0.123362176,1095,730,0.49
1174,Kankara,Rimi,Katsina,2013,0.115004662,0.115004662,0.115004662,1095,730,0.49
1175,Kankia,Rimi,Katsina,2013,0.120173232,0.120173232,0.120173232,1095,730,0.49
1176,Katsina,Rimi,Katsina,2013,0.307054712,0.307054712,0.307054712,1095,730,0.49
1177,Kurfi,Rimi,Katsina,2013,0.143189539,0.143189539,0.143189539,1095,730,0.49
1178,Kusada,Rimi,Katsina,2013,0.122193811,0.122193811,0.122193811,1095,730,0.49
1179,Malumfashi,Gwarzo,Katsina,2013,0.179262743,0.179262743,0.179262743,1095,730,0.49
1180,Mani,Rimi,Katsina,2013,0.131108757,0.131108757,0.131108757,1095,730,0.49
1181,Matazuu,Rimi,Katsina,2013,0.092690845,0.092690845,0.092690845,1095,730,0.49
1182,Birnin Kebbi,Birnin Kebbi,Kebbi,2013,0.385900915,0.385900915,0.385900915,1095,730,0.49
1183,Musawa,Gwarzo,Katsina,2013,0.111685592,0.111685592,0.111685592,1095,730,0.49
1184,Rimi,Rimi,Katsina,2013,0.163505785,0.163505785,0.163505785,1095,730,0.49
1185,Sabuwa,Giwa,Katsina,2013,0.122860954,0.122860954,0.122860954,1095,730,0.49
1186,Safana,Babura,Katsina,2013,0.226306544,0.226306544,0.226306544,1095,730,0.49
1187,Sandamu,Rimi,Katsina,2013,0.109144796,0.109144796,0.109144796,1095,730,0.49
1188,Aleiro,Birnin Kebbi,Kebbi,2013,0.323395753,0.323395753,0.323395753,1095,730,0.49
1189,Argungu,Birnin Kebbi,Kebbi,2013,0.394270018,0.394270018,0.394270018,1095,730,0.49
1190,Augie,Birnin Kebbi,Kebbi,2013,0.209392807,0.209392807,0.209392807,1095,730,0.49
1191,Bunza,Birnin Kebbi,Kebbi,2013,0.314251954,0.314251954,0.314251954,1095,730,0.49
1192,Fakai,Birnin Kebbi,Kebbi,2013,0.249619415,0.249619415,0.249619415,1095,730,0.49
1193,Gwandu,Birnin Kebbi,Kebbi,2013,0.321333043,0.321333043,0.321333043,1095,730,0.49
1194,Jega,Birnin Kebbi,Kebbi,2013,0.414541815,0.414541815,0.414541815,1095,730,0.49
1195,Kalgo,Birnin Kebbi,Kebbi,2013,0.366883007,0.366883007,0.366883007,1095,730,0.49
1196,Iseyin,Akinyele,Oyo,2013,0.224328923,0.224328923,0.224328923,1095,730,0.49
1197,Maiyama,Birnin Kebbi,Kebbi,2013,0.378701974,0.378701974,0.378701974,1095,730,0.49
1198,Ngaski,Owan East,Kebbi,2013,0.323535119,0.323535119,0.323535119,1095,730,0.49
1199,Sakaba,Alkaleri,Kebbi,2013,0.113902394,0.113902394,0.113902394,1095,730,0.49
1200,Shanga,Birnin Kebbi,Kebbi,2013,0.293345482,0.293345482,0.293345482,1095,730,0.49
1201,Suru,Birnin Kebbi,Kebbi,2013,0.335610953,0.335610953,0.335610953,1095,730,0.49
1202,Wasagu-Danko,Alkaleri,Kebbi,2013,0.163832949,0.163832949,0.163832949,1095,730,0.49
1203,Yauri,Birnin Kebbi,Kebbi,2013,0.236712641,0.236712641,0.236712641,1095,730,0.49
1204,Zuru,Alkaleri,Kebbi,2013,0.187320713,0.187320713,0.187320713,1095,730,0.49
1205,Adavi,Owan East,Kogi,2013,0.138740825,0.138740825,0.138740825,1095,730,0.49
1206,Ajaokuta,Owan East,Kogi,2013,0.122601978,0.122601978,0.122601978,1095,730,0.49
1207,Ankpa,Owan East,Kogi,2013,0.133744343,0.133744343,0.133744343,1095,730,0.49
1208,Bassa1,Keana,Kogi,2013,0.137077661,0.137077661,0.137077661,1095,730,0.49
1209,Dekina,Owan East,Kogi,2013,0.117588658,0.117588658,0.117588658,1095,730,0.49
1210,Edu,Oke-Ero,Kwara,2013,0.151482361,0.151482361,0.151482361,1095,730,0.49
1211,Ibaji,Uzo-Uwani,Kogi,2013,0.178448457,0.178448457,0.178448457,1095,730,0.49
1212,Idah,Uzo-Uwani,Kogi,2013,0.150618347,0.150618347,0.150618347,1095,730,0.49
1213,Igalamela-Odolu,Uzo-Uwani,Kogi,2013,0.156356037,0.156356037,0.156356037,1095,730,0.49
1214,Ijumu,Oke-Ero,Kogi,2013,0.195270548,0.195270548,0.195270548,1095,730,0.49
1215,Kabba-Bunu,Oke-Ero,Kogi,2013,0.169299124,0.169299124,0.169299124,1095,730,0.49
1216,Kogi,Keana,Kogi,2013,0.173650205,0.173650205,0.173650205,1095,730,0.49
1217,Lokoja,Keana,Kogi,2013,0.15655929,0.15655929,0.15655929,1095,730,0.49
1218,Mopa-Muro,Oke-Ero,Kogi,2013,0.17448942,0.17448942,0.17448942,1095,730,0.49
1219,Ofu,Owan East,Kogi,2013,0.132305613,0.132305613,0.132305613,1095,730,0.49
1220,Okehi,Owan East,Kogi,2013,0.17287393,0.17287393,0.17287393,1095,730,0.49
1221,Okene,Owan East,Kogi,2013,0.068964431,0.068964431,0.068964431,1095,730,0.49
1222,Olamabolo,Owan East,Kogi,2013,0.140431836,0.140431836,0.140431836,1095,730,0.49
1223,Omala,Keana,Kogi,2013,0.136396627,0.136396627,0.136396627,1095,730,0.49
1224,Yagba East,Oke-Ero,Kogi,2013,0.160332277,0.160332277,0.160332277,1095,730,0.49
1225,Ifelodun1,Oke-Ero,Kwara,2013,0.122902906,0.122902906,0.122902906,1095,730,0.49
1226,Ilorin East,Oke-Ero,Kwara,2013,0.181367355,0.181367355,0.181367355,1095,730,0.49
1227,Ilorin South,Oke-Ero,Kwara,2013,0.168982134,0.168982134,0.168982134,1095,730,0.49
1228,Ilorin West,Owan East,Kwara,2013,0.209462578,0.209462578,0.209462578,1095,730,0.49
1229,Irepodun1,Owan East,Kwara,2013,0.143668145,0.143668145,0.143668145,1095,730,0.49
1230,Itesiwaju,Akinyele,Oyo,2013,0.203910479,0.203910479,0.203910479,1095,730,0.49
1231,Isin,Oke-Ero,Kwara,2013,0.13344786,0.13344786,0.13344786,1095,730,0.49
1232,Kaiama,Oke-Ero,Kwara,2013,0.150610378,0.150610378,0.150610378,1095,730,0.49
1233,Moro,Oke-Ero,Kwara,2013,0.164307045,0.164307045,0.164307045,1095,730,0.49
1234,Offa,Akinyele,Kwara,2013,0.182137541,0.182137541,0.182137541,1095,730,0.49
1235,Oke-Ero,Oke-Ero,Kwara,2013,0.134364974,0.134364974,0.134364974,1095,730,0.49
1236,Kajola,Akinyele,Oyo,2013,0.215804142,0.215804142,0.215804142,1095,730,0.49
1237,Oyun,Oke-Ero,Kwara,2013,0.182154515,0.182154515,0.182154515,1095,730,0.49
1238,Pategi,Oke-Ero,Kwara,2013,0.158662157,0.158662157,0.158662157,1095,730,0.49
1239,Agege,Uzo-Uwani,Lagos,2013,0.188054006,0.188054006,0.188054006,1095,730,0.49
1240,Ajeromi-Ifelodun,Uzo-Uwani,Lagos,2013,0.321251131,0.321251131,0.321251131,1095,730,0.49
1241,Alimosho,Uzo-Uwani,Lagos,2013,0.157809022,0.157809022,0.157809022,1095,730,0.49
1242,Apapa,Isoko South,Lagos,2013,0.25853742,0.25853742,0.25853742,1095,730,0.49
1243,Epe,Uzo-Uwani,Lagos,2013,0.229493985,0.229493985,0.229493985,1095,730,0.49
1244,Ifako-Ijaye,Uzo-Uwani,Lagos,2013,0.198926428,0.198926428,0.198926428,1095,730,0.49
1245,Ikeja,Uzo-Uwani,Lagos,2013,0.21066198,0.21066198,0.21066198,1095,730,0.49
1246,Mushin,Isoko South,Lagos,2013,0.222377213,0.222377213,0.222377213,1095,730,0.49
1247,Kokona,Oke-Ero,Nasarawa,2013,0.182732571,0.182732571,0.182732571,1095,730,0.49
1248,Ojo,Isoko South,Lagos,2013,0.182983111,0.182983111,0.182983111,1095,730,0.49
1249,Oshodi-Isolo,Uzo-Uwani,Lagos,2013,0.181370664,0.181370664,0.181370664,1095,730,0.49
1250,Surulere1,Oke-Ero,Lagos,2013,0.241784672,0.241784672,0.241784672,1095,730,0.49
1251,Akwanga,Oke-Ero,Nasarawa,2013,0.174529087,0.174529087,0.174529087,1095,730,0.49
1252,Obi2,Keana,Nasarawa,2013,0.165143041,0.165143041,0.165143041,1095,730,0.49
1253,Awe,Keana,Nasarawa,2013,0.14040857,0.14040857,0.14040857,1095,730,0.49
1254,Doma,Keana,Nasarawa,2013,0.137610013,0.137610013,0.137610013,1095,730,0.49
1255,Karu,Oke-Ero,Nasarawa,2013,0.275518877,0.275518877,0.275518877,1095,730,0.49
1256,Keana,Keana,Nasarawa,2013,0.148843741,0.148843741,0.148843741,1095,730,0.49
1257,Keffi,Oke-Ero,Nasarawa,2013,0.225671826,0.225671826,0.225671826,1095,730,0.49
1258,Lafia,Alkaleri,Nasarawa,2013,0.251668755,0.251668755,0.251668755,1095,730,0.49
1259,Nasarawa2,Keana,Nasarawa,2013,0.159462612,0.159462612,0.159462612,1095,730,0.49
1260,Nasarawa-Eggon,Alkaleri,Nasarawa,2013,0.196529551,0.196529551,0.196529551,1095,730,0.49
1261,Chanchaga,Keana,Niger,2013,0.25664159,0.25664159,0.25664159,1095,730,0.49
1262,Toto,Keana,Nasarawa,2013,0.174349764,0.174349764,0.174349764,1095,730,0.49
1263,Wamba,Alkaleri,Nasarawa,2013,0.183957089,0.183957089,0.183957089,1095,730,0.49
1264,Agaie,Oke-Ero,Niger,2013,0.161992723,0.161992723,0.161992723,1095,730,0.49
1265,Agwara,Birnin Kebbi,Niger,2013,0.253779893,0.253779893,0.253779893,1095,730,0.49
1266,Bida,Oke-Ero,Niger,2013,0.192162703,0.192162703,0.192162703,1095,730,0.49
1267,Bosso,Keana,Niger,2013,0.155876378,0.155876378,0.155876378,1095,730,0.49
1268,Edati,Oke-Ero,Niger,2013,0.198410154,0.198410154,0.198410154,1095,730,0.49
1269,Gbako,Oke-Ero,Niger,2013,0.186066863,0.186066863,0.186066863,1095,730,0.49
1270,Gurara,Oke-Ero,Niger,2013,0.14809533,0.14809533,0.14809533,1095,730,0.49
1271,Katcha,Oke-Ero,Niger,2013,0.18112985,0.18112985,0.18112985,1095,730,0.49
1272,Kontagora,Oke-Ero,Niger,2013,0.20367073,0.20367073,0.20367073,1095,730,0.49
1273,Lapai,Oke-Ero,Niger,2013,0.167915289,0.167915289,0.167915289,1095,730,0.49
1274,Lavun,Oke-Ero,Niger,2013,0.272534162,0.272534162,0.272534162,1095,730,0.49
1275,Magama,Oke-Ero,Niger,2013,0.193464696,0.193464696,0.193464696,1095,730,0.49
1276,Mariga,Oke-Ero,Niger,2013,0.184585553,0.184585553,0.184585553,1095,730,0.49
1277,Mashegu,Oke-Ero,Niger,2013,0.220616924,0.220616924,0.220616924,1095,730,0.49
1278,Pailoro,Oke-Ero,Niger,2013,0.136405047,0.136405047,0.136405047,1095,730,0.49
1279,Lagelu,Akinyele,Oyo,2013,0.204903184,0.204903184,0.204903184,1095,730,0.49
1280,Mokwa,Oke-Ero,Niger,2013,0.17088337,0.17088337,0.17088337,1095,730,0.49
1281,Muya,Giwa,Niger,2013,0.130954766,0.130954766,0.130954766,1095,730,0.49
1282,Abeokuta South,Uzo-Uwani,Ogun,2013,0.394705533,0.394705533,0.394705533,1095,730,0.49
1283,Ijebu North,Owan East,Ogun,2013,0.224838755,0.224838755,0.224838755,1095,730,0.49
1284,Rafi,Oke-Ero,Niger,2013,0.334676998,0.334676998,0.334676998,1095,730,0.49
1285,Rijau,Alkaleri,Niger,2013,0.21298158,0.21298158,0.21298158,1095,730,0.49
1286,Ado-Odo-Ota,Uzo-Uwani,Ogun,2013,0.203811437,0.203811437,0.203811437,1095,730,0.49
1287,Ijebu North East,Oke-Ero,Ogun,2013,0.219893277,0.219893277,0.219893277,1095,730,0.49
1288,Shiroro,Oke-Ero,Niger,2013,0.260683376,0.260683376,0.260683376,1095,730,0.49
1289,Suleja,Giwa,Niger,2013,0.156952828,0.156952828,0.156952828,1095,730,0.49
