"","adm1","LGA","smc_plan1","repDS","peak","year","round","duration","coverage_high_access","coverage_low_access","max_age","simday"
"8089","Kebbi","Dandi","SMC","Birnin Kebbi","august",2026,1,-1,1,0.6,5,2413
"8090","Kebbi","Dandi","SMC","Birnin Kebbi","august",2026,2,-1,1,0.6,5,2443
"8091","Kebbi","Dandi","SMC","Birnin Kebbi","august",2026,3,-1,1,0.6,5,2473
"8092","Kebbi","Dandi","SMC","Birnin Kebbi","august",2026,4,-1,1,0.6,5,2503
"9309","Kebbi","Dandi","SMC","Birnin Kebbi","august",2027,1,-1,1,0.6,5,2778
"9310","Kebbi","Dandi","SMC","Birnin Kebbi","august",2027,2,-1,1,0.6,5,2808
"9311","Kebbi","Dandi","SMC","Birnin Kebbi","august",2027,3,-1,1,0.6,5,2838
"9312","Kebbi","Dandi","SMC","Birnin Kebbi","august",2027,4,-1,1,0.6,5,2868
"10529","Kebbi","Dandi","SMC","Birnin Kebbi","august",2028,1,-1,1,0.6,5,3143
"10530","Kebbi","Dandi","SMC","Birnin Kebbi","august",2028,2,-1,1,0.6,5,3173
"10531","Kebbi","Dandi","SMC","Birnin Kebbi","august",2028,3,-1,1,0.6,5,3203
"10532","Kebbi","Dandi","SMC","Birnin Kebbi","august",2028,4,-1,1,0.6,5,3233
"11749","Kebbi","Dandi","SMC","Birnin Kebbi","august",2029,1,-1,1,0.6,5,3508
"11750","Kebbi","Dandi","SMC","Birnin Kebbi","august",2029,2,-1,1,0.6,5,3538
"11751","Kebbi","Dandi","SMC","Birnin Kebbi","august",2029,3,-1,1,0.6,5,3568
"11752","Kebbi","Dandi","SMC","Birnin Kebbi","august",2029,4,-1,1,0.6,5,3598
"12969","Kebbi","Dandi","SMC","Birnin Kebbi","august",2030,1,-1,1,0.6,5,3873
"12970","Kebbi","Dandi","SMC","Birnin Kebbi","august",2030,2,-1,1,0.6,5,3903
"12971","Kebbi","Dandi","SMC","Birnin Kebbi","august",2030,3,-1,1,0.6,5,3933
"12972","Kebbi","Dandi","SMC","Birnin Kebbi","august",2030,4,-1,1,0.6,5,3963
"633","Katsina","Dandume","SMC","Giwa","august",2020,1,-1,1,0.6,5,223
"634","Katsina","Dandume","SMC","Giwa","august",2020,2,-1,1,0.6,5,253
"635","Katsina","Dandume","SMC","Giwa","august",2020,3,-1,1,0.6,5,283
"636","Katsina","Dandume","SMC","Giwa","august",2020,4,-1,1,0.6,5,313
"1853","Katsina","Dandume","SMC","Giwa","august",2021,1,-1,1,0.6,5,588
"1854","Katsina","Dandume","SMC","Giwa","august",2021,2,-1,1,0.6,5,618
"1855","Katsina","Dandume","SMC","Giwa","august",2021,3,-1,1,0.6,5,648
"1856","Katsina","Dandume","SMC","Giwa","august",2021,4,-1,1,0.6,5,678
"3073","Katsina","Dandume","SMC","Giwa","august",2022,1,-1,1,0.6,5,953
"3074","Katsina","Dandume","SMC","Giwa","august",2022,2,-1,1,0.6,5,983
"3075","Katsina","Dandume","SMC","Giwa","august",2022,3,-1,1,0.6,5,1013
"3076","Katsina","Dandume","SMC","Giwa","august",2022,4,-1,1,0.6,5,1043
"4293","Katsina","Dandume","SMC","Giwa","august",2023,1,-1,1,0.6,5,1318
"4294","Katsina","Dandume","SMC","Giwa","august",2023,2,-1,1,0.6,5,1348
"4295","Katsina","Dandume","SMC","Giwa","august",2023,3,-1,1,0.6,5,1378
"4296","Katsina","Dandume","SMC","Giwa","august",2023,4,-1,1,0.6,5,1408
"5513","Katsina","Dandume","SMC","Giwa","august",2024,1,-1,1,0.6,5,1683
"5514","Katsina","Dandume","SMC","Giwa","august",2024,2,-1,1,0.6,5,1713
"5515","Katsina","Dandume","SMC","Giwa","august",2024,3,-1,1,0.6,5,1743
"5516","Katsina","Dandume","SMC","Giwa","august",2024,4,-1,1,0.6,5,1773
"6733","Katsina","Dandume","SMC","Giwa","august",2025,1,-1,1,0.6,5,2048
"6734","Katsina","Dandume","SMC","Giwa","august",2025,2,-1,1,0.6,5,2078
"6735","Katsina","Dandume","SMC","Giwa","august",2025,3,-1,1,0.6,5,2108
"6736","Katsina","Dandume","SMC","Giwa","august",2025,4,-1,1,0.6,5,2138
"7953","Katsina","Dandume","SMC","Giwa","august",2026,1,-1,1,0.6,5,2413
"7954","Katsina","Dandume","SMC","Giwa","august",2026,2,-1,1,0.6,5,2443
"7955","Katsina","Dandume","SMC","Giwa","august",2026,3,-1,1,0.6,5,2473
"7956","Katsina","Dandume","SMC","Giwa","august",2026,4,-1,1,0.6,5,2503
"9173","Katsina","Dandume","SMC","Giwa","august",2027,1,-1,1,0.6,5,2778
"9174","Katsina","Dandume","SMC","Giwa","august",2027,2,-1,1,0.6,5,2808
"9175","Katsina","Dandume","SMC","Giwa","august",2027,3,-1,1,0.6,5,2838
"9176","Katsina","Dandume","SMC","Giwa","august",2027,4,-1,1,0.6,5,2868
"10393","Katsina","Dandume","SMC","Giwa","august",2028,1,-1,1,0.6,5,3143
"10394","Katsina","Dandume","SMC","Giwa","august",2028,2,-1,1,0.6,5,3173
"10395","Katsina","Dandume","SMC","Giwa","august",2028,3,-1,1,0.6,5,3203
"10396","Katsina","Dandume","SMC","Giwa","august",2028,4,-1,1,0.6,5,3233
"11613","Katsina","Dandume","SMC","Giwa","august",2029,1,-1,1,0.6,5,3508
"11614","Katsina","Dandume","SMC","Giwa","august",2029,2,-1,1,0.6,5,3538
"11615","Katsina","Dandume","SMC","Giwa","august",2029,3,-1,1,0.6,5,3568
"11616","Katsina","Dandume","SMC","Giwa","august",2029,4,-1,1,0.6,5,3598
"12833","Katsina","Dandume","SMC","Giwa","august",2030,1,-1,1,0.6,5,3873
"12834","Katsina","Dandume","SMC","Giwa","august",2030,2,-1,1,0.6,5,3903
"12835","Katsina","Dandume","SMC","Giwa","august",2030,3,-1,1,0.6,5,3933
"12836","Katsina","Dandume","SMC","Giwa","august",2030,4,-1,1,0.6,5,3963
"977","Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2020,1,-1,1,0.6,5,223
"978","Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2020,2,-1,1,0.6,5,253
"979","Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2020,3,-1,1,0.6,5,283
"980","Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2020,4,-1,1,0.6,5,313
"2197","Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2021,1,-1,1,0.6,5,588
"2198","Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2021,2,-1,1,0.6,5,618
"2199","Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2021,3,-1,1,0.6,5,648
"2200","Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2021,4,-1,1,0.6,5,678
"3417","Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2022,1,-1,1,0.6,5,953
"3418","Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2022,2,-1,1,0.6,5,983
"3419","Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2022,3,-1,1,0.6,5,1013
"3420","Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2022,4,-1,1,0.6,5,1043
"4637","Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2023,1,-1,1,0.6,5,1318
"4638","Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2023,2,-1,1,0.6,5,1348
"4639","Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2023,3,-1,1,0.6,5,1378
"4640","Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2023,4,-1,1,0.6,5,1408
"5857","Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2024,1,-1,1,0.6,5,1683
"5858","Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2024,2,-1,1,0.6,5,1713
"5859","Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2024,3,-1,1,0.6,5,1743
"5860","Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2024,4,-1,1,0.6,5,1773
"7077","Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2025,1,-1,1,0.6,5,2048
"7078","Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2025,2,-1,1,0.6,5,2078
"7079","Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2025,3,-1,1,0.6,5,2108
"7080","Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2025,4,-1,1,0.6,5,2138
"8297","Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2026,1,-1,1,0.6,5,2413
"8298","Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2026,2,-1,1,0.6,5,2443
"8299","Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2026,3,-1,1,0.6,5,2473
"8300","Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2026,4,-1,1,0.6,5,2503
"9517","Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2027,1,-1,1,0.6,5,2778
"9518","Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2027,2,-1,1,0.6,5,2808
"9519","Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2027,3,-1,1,0.6,5,2838
"9520","Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2027,4,-1,1,0.6,5,2868
"10737","Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2028,1,-1,1,0.6,5,3143
"10738","Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2028,2,-1,1,0.6,5,3173
"10739","Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2028,3,-1,1,0.6,5,3203
"10740","Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2028,4,-1,1,0.6,5,3233
"11957","Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2029,1,-1,1,0.6,5,3508
"11958","Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2029,2,-1,1,0.6,5,3538
"11959","Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2029,3,-1,1,0.6,5,3568
"11960","Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2029,4,-1,1,0.6,5,3598
"13177","Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2030,1,-1,1,0.6,5,3873
"13178","Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2030,2,-1,1,0.6,5,3903
"13179","Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2030,3,-1,1,0.6,5,3933
"13180","Sokoto","Dange-Shnsi","SMC","Gawabawa","august",2030,4,-1,1,0.6,5,3963
"637","Katsina","Danja","SMC","Giwa","august",2020,1,-1,1,0.6,5,223
"638","Katsina","Danja","SMC","Giwa","august",2020,2,-1,1,0.6,5,253
"639","Katsina","Danja","SMC","Giwa","august",2020,3,-1,1,0.6,5,283
"640","Katsina","Danja","SMC","Giwa","august",2020,4,-1,1,0.6,5,313
"1857","Katsina","Danja","SMC","Giwa","august",2021,1,-1,1,0.6,5,588
"1858","Katsina","Danja","SMC","Giwa","august",2021,2,-1,1,0.6,5,618
"1859","Katsina","Danja","SMC","Giwa","august",2021,3,-1,1,0.6,5,648
"1860","Katsina","Danja","SMC","Giwa","august",2021,4,-1,1,0.6,5,678
"3077","Katsina","Danja","SMC","Giwa","august",2022,1,-1,1,0.6,5,953
"3078","Katsina","Danja","SMC","Giwa","august",2022,2,-1,1,0.6,5,983
"3079","Katsina","Danja","SMC","Giwa","august",2022,3,-1,1,0.6,5,1013
"3080","Katsina","Danja","SMC","Giwa","august",2022,4,-1,1,0.6,5,1043
"4297","Katsina","Danja","SMC","Giwa","august",2023,1,-1,1,0.6,5,1318
"4298","Katsina","Danja","SMC","Giwa","august",2023,2,-1,1,0.6,5,1348
"4299","Katsina","Danja","SMC","Giwa","august",2023,3,-1,1,0.6,5,1378
"4300","Katsina","Danja","SMC","Giwa","august",2023,4,-1,1,0.6,5,1408
"5517","Katsina","Danja","SMC","Giwa","august",2024,1,-1,1,0.6,5,1683
"5518","Katsina","Danja","SMC","Giwa","august",2024,2,-1,1,0.6,5,1713
"5519","Katsina","Danja","SMC","Giwa","august",2024,3,-1,1,0.6,5,1743
"5520","Katsina","Danja","SMC","Giwa","august",2024,4,-1,1,0.6,5,1773
"6737","Katsina","Danja","SMC","Giwa","august",2025,1,-1,1,0.6,5,2048
"6738","Katsina","Danja","SMC","Giwa","august",2025,2,-1,1,0.6,5,2078
"6739","Katsina","Danja","SMC","Giwa","august",2025,3,-1,1,0.6,5,2108
"6740","Katsina","Danja","SMC","Giwa","august",2025,4,-1,1,0.6,5,2138
"7957","Katsina","Danja","SMC","Giwa","august",2026,1,-1,1,0.6,5,2413
"7958","Katsina","Danja","SMC","Giwa","august",2026,2,-1,1,0.6,5,2443
"7959","Katsina","Danja","SMC","Giwa","august",2026,3,-1,1,0.6,5,2473
"7960","Katsina","Danja","SMC","Giwa","august",2026,4,-1,1,0.6,5,2503
"9177","Katsina","Danja","SMC","Giwa","august",2027,1,-1,1,0.6,5,2778
"9178","Katsina","Danja","SMC","Giwa","august",2027,2,-1,1,0.6,5,2808
"9179","Katsina","Danja","SMC","Giwa","august",2027,3,-1,1,0.6,5,2838
"9180","Katsina","Danja","SMC","Giwa","august",2027,4,-1,1,0.6,5,2868
"10397","Katsina","Danja","SMC","Giwa","august",2028,1,-1,1,0.6,5,3143
"10398","Katsina","Danja","SMC","Giwa","august",2028,2,-1,1,0.6,5,3173
"10399","Katsina","Danja","SMC","Giwa","august",2028,3,-1,1,0.6,5,3203
"10400","Katsina","Danja","SMC","Giwa","august",2028,4,-1,1,0.6,5,3233
"11617","Katsina","Danja","SMC","Giwa","august",2029,1,-1,1,0.6,5,3508
"11618","Katsina","Danja","SMC","Giwa","august",2029,2,-1,1,0.6,5,3538
"11619","Katsina","Danja","SMC","Giwa","august",2029,3,-1,1,0.6,5,3568
"11620","Katsina","Danja","SMC","Giwa","august",2029,4,-1,1,0.6,5,3598
"12837","Katsina","Danja","SMC","Giwa","august",2030,1,-1,1,0.6,5,3873
"12838","Katsina","Danja","SMC","Giwa","august",2030,2,-1,1,0.6,5,3903
"12839","Katsina","Danja","SMC","Giwa","august",2030,3,-1,1,0.6,5,3933
"12840","Katsina","Danja","SMC","Giwa","august",2030,4,-1,1,0.6,5,3963
"641","Katsina","Daura","SMC","Babura","may",2020,1,-1,1,0.975975976,5,186
"642","Katsina","Daura","SMC","Babura","may",2020,2,-1,1,0.977477477,5,214
"643","Katsina","Daura","SMC","Babura","may",2020,3,-1,1,0.951951952,5,242
"644","Katsina","Daura","SMC","Babura","may",2020,4,-1,1,0.6,5,270
"1861","Katsina","Daura","SMC","Babura","may",2021,1,-1,1,0.975975976,5,551
"1862","Katsina","Daura","SMC","Babura","may",2021,2,-1,1,0.977477477,5,579
"1863","Katsina","Daura","SMC","Babura","may",2021,3,-1,1,0.951951952,5,607
"1864","Katsina","Daura","SMC","Babura","may",2021,4,-1,1,0.6,5,635
"3081","Katsina","Daura","SMC","Babura","may",2022,1,-1,1,0.975975976,5,916
"3082","Katsina","Daura","SMC","Babura","may",2022,2,-1,1,0.977477477,5,944
"3083","Katsina","Daura","SMC","Babura","may",2022,3,-1,1,0.951951952,5,972
"3084","Katsina","Daura","SMC","Babura","may",2022,4,-1,1,0.6,5,1000
"4301","Katsina","Daura","SMC","Babura","may",2023,1,-1,1,0.975975976,5,1281
"4302","Katsina","Daura","SMC","Babura","may",2023,2,-1,1,0.977477477,5,1309
"4303","Katsina","Daura","SMC","Babura","may",2023,3,-1,1,0.951951952,5,1337
"4304","Katsina","Daura","SMC","Babura","may",2023,4,-1,1,0.6,5,1365
"5521","Katsina","Daura","SMC","Babura","may",2024,1,-1,1,0.975975976,5,1646
"5522","Katsina","Daura","SMC","Babura","may",2024,2,-1,1,0.977477477,5,1674
"5523","Katsina","Daura","SMC","Babura","may",2024,3,-1,1,0.951951952,5,1702
"5524","Katsina","Daura","SMC","Babura","may",2024,4,-1,1,0.6,5,1730
"6741","Katsina","Daura","SMC","Babura","may",2025,1,-1,1,0.975975976,5,2011
"6742","Katsina","Daura","SMC","Babura","may",2025,2,-1,1,0.977477477,5,2039
"6743","Katsina","Daura","SMC","Babura","may",2025,3,-1,1,0.951951952,5,2067
"6744","Katsina","Daura","SMC","Babura","may",2025,4,-1,1,0.6,5,2095
"7961","Katsina","Daura","SMC","Babura","may",2026,1,-1,1,0.975975976,5,2376
"7962","Katsina","Daura","SMC","Babura","may",2026,2,-1,1,0.977477477,5,2404
"7963","Katsina","Daura","SMC","Babura","may",2026,3,-1,1,0.951951952,5,2432
"7964","Katsina","Daura","SMC","Babura","may",2026,4,-1,1,0.6,5,2460
"9181","Katsina","Daura","SMC","Babura","may",2027,1,-1,1,0.975975976,5,2741
"9182","Katsina","Daura","SMC","Babura","may",2027,2,-1,1,0.977477477,5,2769
"9183","Katsina","Daura","SMC","Babura","may",2027,3,-1,1,0.951951952,5,2797
"9184","Katsina","Daura","SMC","Babura","may",2027,4,-1,1,0.6,5,2825
"10401","Katsina","Daura","SMC","Babura","may",2028,1,-1,1,0.975975976,5,3106
"10402","Katsina","Daura","SMC","Babura","may",2028,2,-1,1,0.977477477,5,3134
"10403","Katsina","Daura","SMC","Babura","may",2028,3,-1,1,0.951951952,5,3162
"10404","Katsina","Daura","SMC","Babura","may",2028,4,-1,1,0.6,5,3190
"11621","Katsina","Daura","SMC","Babura","may",2029,1,-1,1,0.975975976,5,3471
"11622","Katsina","Daura","SMC","Babura","may",2029,2,-1,1,0.977477477,5,3499
"11623","Katsina","Daura","SMC","Babura","may",2029,3,-1,1,0.951951952,5,3527
"11624","Katsina","Daura","SMC","Babura","may",2029,4,-1,1,0.6,5,3555
"12841","Katsina","Daura","SMC","Babura","may",2030,1,-1,1,0.975975976,5,3836
"12842","Katsina","Daura","SMC","Babura","may",2030,2,-1,1,0.977477477,5,3864
"12843","Katsina","Daura","SMC","Babura","may",2030,3,-1,1,0.951951952,5,3892
"12844","Katsina","Daura","SMC","Babura","may",2030,4,-1,1,0.6,5,3920
"461","Kano","Dawakin Kudu","SMC","Gwarzo","august",2020,1,-1,1,0.6,5,223
"462","Kano","Dawakin Kudu","SMC","Gwarzo","august",2020,2,-1,1,0.6,5,253
"463","Kano","Dawakin Kudu","SMC","Gwarzo","august",2020,3,-1,1,0.6,5,283
"464","Kano","Dawakin Kudu","SMC","Gwarzo","august",2020,4,-1,1,0.6,5,313
"1681","Kano","Dawakin Kudu","SMC","Gwarzo","august",2021,1,-1,1,0.6,5,588
"1682","Kano","Dawakin Kudu","SMC","Gwarzo","august",2021,2,-1,1,0.6,5,618
"1683","Kano","Dawakin Kudu","SMC","Gwarzo","august",2021,3,-1,1,0.6,5,648
"1684","Kano","Dawakin Kudu","SMC","Gwarzo","august",2021,4,-1,1,0.6,5,678
"2901","Kano","Dawakin Kudu","SMC","Gwarzo","august",2022,1,-1,1,0.6,5,953
"2902","Kano","Dawakin Kudu","SMC","Gwarzo","august",2022,2,-1,1,0.6,5,983
"2903","Kano","Dawakin Kudu","SMC","Gwarzo","august",2022,3,-1,1,0.6,5,1013
"2904","Kano","Dawakin Kudu","SMC","Gwarzo","august",2022,4,-1,1,0.6,5,1043
"4121","Kano","Dawakin Kudu","SMC","Gwarzo","august",2023,1,-1,1,0.6,5,1318
"4122","Kano","Dawakin Kudu","SMC","Gwarzo","august",2023,2,-1,1,0.6,5,1348
"4123","Kano","Dawakin Kudu","SMC","Gwarzo","august",2023,3,-1,1,0.6,5,1378
"4124","Kano","Dawakin Kudu","SMC","Gwarzo","august",2023,4,-1,1,0.6,5,1408
"5341","Kano","Dawakin Kudu","SMC","Gwarzo","august",2024,1,-1,1,0.6,5,1683
"5342","Kano","Dawakin Kudu","SMC","Gwarzo","august",2024,2,-1,1,0.6,5,1713
"5343","Kano","Dawakin Kudu","SMC","Gwarzo","august",2024,3,-1,1,0.6,5,1743
"5344","Kano","Dawakin Kudu","SMC","Gwarzo","august",2024,4,-1,1,0.6,5,1773
"6561","Kano","Dawakin Kudu","SMC","Gwarzo","august",2025,1,-1,1,0.6,5,2048
"6562","Kano","Dawakin Kudu","SMC","Gwarzo","august",2025,2,-1,1,0.6,5,2078
"6563","Kano","Dawakin Kudu","SMC","Gwarzo","august",2025,3,-1,1,0.6,5,2108
"6564","Kano","Dawakin Kudu","SMC","Gwarzo","august",2025,4,-1,1,0.6,5,2138
"7781","Kano","Dawakin Kudu","SMC","Gwarzo","august",2026,1,-1,1,0.6,5,2413
"7782","Kano","Dawakin Kudu","SMC","Gwarzo","august",2026,2,-1,1,0.6,5,2443
"7783","Kano","Dawakin Kudu","SMC","Gwarzo","august",2026,3,-1,1,0.6,5,2473
"7784","Kano","Dawakin Kudu","SMC","Gwarzo","august",2026,4,-1,1,0.6,5,2503
"9001","Kano","Dawakin Kudu","SMC","Gwarzo","august",2027,1,-1,1,0.6,5,2778
"9002","Kano","Dawakin Kudu","SMC","Gwarzo","august",2027,2,-1,1,0.6,5,2808
"9003","Kano","Dawakin Kudu","SMC","Gwarzo","august",2027,3,-1,1,0.6,5,2838
"9004","Kano","Dawakin Kudu","SMC","Gwarzo","august",2027,4,-1,1,0.6,5,2868
"10221","Kano","Dawakin Kudu","SMC","Gwarzo","august",2028,1,-1,1,0.6,5,3143
"10222","Kano","Dawakin Kudu","SMC","Gwarzo","august",2028,2,-1,1,0.6,5,3173
"10223","Kano","Dawakin Kudu","SMC","Gwarzo","august",2028,3,-1,1,0.6,5,3203
"10224","Kano","Dawakin Kudu","SMC","Gwarzo","august",2028,4,-1,1,0.6,5,3233
"11441","Kano","Dawakin Kudu","SMC","Gwarzo","august",2029,1,-1,1,0.6,5,3508
"11442","Kano","Dawakin Kudu","SMC","Gwarzo","august",2029,2,-1,1,0.6,5,3538
"11443","Kano","Dawakin Kudu","SMC","Gwarzo","august",2029,3,-1,1,0.6,5,3568
"11444","Kano","Dawakin Kudu","SMC","Gwarzo","august",2029,4,-1,1,0.6,5,3598
"12661","Kano","Dawakin Kudu","SMC","Gwarzo","august",2030,1,-1,1,0.6,5,3873
"12662","Kano","Dawakin Kudu","SMC","Gwarzo","august",2030,2,-1,1,0.6,5,3903
"12663","Kano","Dawakin Kudu","SMC","Gwarzo","august",2030,3,-1,1,0.6,5,3933
"12664","Kano","Dawakin Kudu","SMC","Gwarzo","august",2030,4,-1,1,0.6,5,3963
"465","Kano","Dawakin Tofa","SMC","Taura","july",2020,1,-1,1,0.6,5,186
"466","Kano","Dawakin Tofa","SMC","Taura","july",2020,2,-1,1,0.6,5,216
"467","Kano","Dawakin Tofa","SMC","Taura","july",2020,3,-1,1,0.6,5,246
"468","Kano","Dawakin Tofa","SMC","Taura","july",2020,4,-1,1,0.6,5,276
"1685","Kano","Dawakin Tofa","SMC","Taura","july",2021,1,-1,1,0.6,5,551
"1686","Kano","Dawakin Tofa","SMC","Taura","july",2021,2,-1,1,0.6,5,581
"1687","Kano","Dawakin Tofa","SMC","Taura","july",2021,3,-1,1,0.6,5,611
"1688","Kano","Dawakin Tofa","SMC","Taura","july",2021,4,-1,1,0.6,5,641
"2905","Kano","Dawakin Tofa","SMC","Taura","july",2022,1,-1,1,0.6,5,916
"2906","Kano","Dawakin Tofa","SMC","Taura","july",2022,2,-1,1,0.6,5,946
"2907","Kano","Dawakin Tofa","SMC","Taura","july",2022,3,-1,1,0.6,5,976
"2908","Kano","Dawakin Tofa","SMC","Taura","july",2022,4,-1,1,0.6,5,1006
"4125","Kano","Dawakin Tofa","SMC","Taura","july",2023,1,-1,1,0.6,5,1281
"4126","Kano","Dawakin Tofa","SMC","Taura","july",2023,2,-1,1,0.6,5,1311
"4127","Kano","Dawakin Tofa","SMC","Taura","july",2023,3,-1,1,0.6,5,1341
"4128","Kano","Dawakin Tofa","SMC","Taura","july",2023,4,-1,1,0.6,5,1371
"5345","Kano","Dawakin Tofa","SMC","Taura","july",2024,1,-1,1,0.6,5,1646
"5346","Kano","Dawakin Tofa","SMC","Taura","july",2024,2,-1,1,0.6,5,1676
"5347","Kano","Dawakin Tofa","SMC","Taura","july",2024,3,-1,1,0.6,5,1706
"5348","Kano","Dawakin Tofa","SMC","Taura","july",2024,4,-1,1,0.6,5,1736
"6565","Kano","Dawakin Tofa","SMC","Taura","july",2025,1,-1,1,0.6,5,2011
"6566","Kano","Dawakin Tofa","SMC","Taura","july",2025,2,-1,1,0.6,5,2041
"6567","Kano","Dawakin Tofa","SMC","Taura","july",2025,3,-1,1,0.6,5,2071
"6568","Kano","Dawakin Tofa","SMC","Taura","july",2025,4,-1,1,0.6,5,2101
"7785","Kano","Dawakin Tofa","SMC","Taura","july",2026,1,-1,1,0.6,5,2376
"7786","Kano","Dawakin Tofa","SMC","Taura","july",2026,2,-1,1,0.6,5,2406
"7787","Kano","Dawakin Tofa","SMC","Taura","july",2026,3,-1,1,0.6,5,2436
"7788","Kano","Dawakin Tofa","SMC","Taura","july",2026,4,-1,1,0.6,5,2466
"9005","Kano","Dawakin Tofa","SMC","Taura","july",2027,1,-1,1,0.6,5,2741
"9006","Kano","Dawakin Tofa","SMC","Taura","july",2027,2,-1,1,0.6,5,2771
"9007","Kano","Dawakin Tofa","SMC","Taura","july",2027,3,-1,1,0.6,5,2801
"9008","Kano","Dawakin Tofa","SMC","Taura","july",2027,4,-1,1,0.6,5,2831
"10225","Kano","Dawakin Tofa","SMC","Taura","july",2028,1,-1,1,0.6,5,3106
"10226","Kano","Dawakin Tofa","SMC","Taura","july",2028,2,-1,1,0.6,5,3136
"10227","Kano","Dawakin Tofa","SMC","Taura","july",2028,3,-1,1,0.6,5,3166
"10228","Kano","Dawakin Tofa","SMC","Taura","july",2028,4,-1,1,0.6,5,3196
"11445","Kano","Dawakin Tofa","SMC","Taura","july",2029,1,-1,1,0.6,5,3471
"11446","Kano","Dawakin Tofa","SMC","Taura","july",2029,2,-1,1,0.6,5,3501
"11447","Kano","Dawakin Tofa","SMC","Taura","july",2029,3,-1,1,0.6,5,3531
"11448","Kano","Dawakin Tofa","SMC","Taura","july",2029,4,-1,1,0.6,5,3561
"12665","Kano","Dawakin Tofa","SMC","Taura","july",2030,1,-1,1,0.6,5,3836
"12666","Kano","Dawakin Tofa","SMC","Taura","july",2030,2,-1,1,0.6,5,3866
"12667","Kano","Dawakin Tofa","SMC","Taura","july",2030,3,-1,1,0.6,5,3896
"12668","Kano","Dawakin Tofa","SMC","Taura","july",2030,4,-1,1,0.6,5,3926
"1","Adamawa","Demsa","SMC","Alkaleri","july",2020,1,-1,1,0.6,5,186
"2","Adamawa","Demsa","SMC","Alkaleri","july",2020,2,-1,1,0.6,5,216
"3","Adamawa","Demsa","SMC","Alkaleri","july",2020,3,-1,1,0.6,5,246
"4","Adamawa","Demsa","SMC","Alkaleri","july",2020,4,-1,1,0.6,5,276
"1221","Adamawa","Demsa","SMC","Alkaleri","july",2021,1,-1,1,0.6,5,551
"1222","Adamawa","Demsa","SMC","Alkaleri","july",2021,2,-1,1,0.6,5,581
"1223","Adamawa","Demsa","SMC","Alkaleri","july",2021,3,-1,1,0.6,5,611
"1224","Adamawa","Demsa","SMC","Alkaleri","july",2021,4,-1,1,0.6,5,641
"2441","Adamawa","Demsa","SMC","Alkaleri","july",2022,1,-1,1,0.6,5,916
"2442","Adamawa","Demsa","SMC","Alkaleri","july",2022,2,-1,1,0.6,5,946
"2443","Adamawa","Demsa","SMC","Alkaleri","july",2022,3,-1,1,0.6,5,976
"2444","Adamawa","Demsa","SMC","Alkaleri","july",2022,4,-1,1,0.6,5,1006
"3661","Adamawa","Demsa","SMC","Alkaleri","july",2023,1,-1,1,0.6,5,1281
"3662","Adamawa","Demsa","SMC","Alkaleri","july",2023,2,-1,1,0.6,5,1311
"3663","Adamawa","Demsa","SMC","Alkaleri","july",2023,3,-1,1,0.6,5,1341
