"","LGA","Rep_DS","State","U5_coverage","adult_coverage","simday","duration","year","round","severe_cases","scale_m","scale_values"
"6195","Ogbaru","Ahoada West",NA,0.722208925264473,0.722208925264473,436,365,2021,2,0.545542258264473,3,0.0555422582644726
"6196","Ogbaru","Ahoada West",NA,0.74072301135263,0.74072301135263,801,365,2022,3,0.56405634435263,4,0.0740563443526301
"6197","Ogbaru","Ahoada West",NA,0.759237097440788,0.759237097440788,1166,365,2023,4,0.582570430440788,5,0.0925704304407876
"6198","Ogbaru","Ahoada West",NA,0.777751183528945,0.777751183528945,1531,365,2024,5,0.601084516528945,6,0.111084516528945
"6199","Ogbaru","Ahoada West",NA,0.796265269617103,0.796265269617103,1896,365,2025,6,0.619598602617103,7,0.129598602617103
"6200","Ogbaru","Ahoada West",NA,0.8,0.8,2261,365,2026,7,0.63811268870526,8,0.14811268870526
"6201","Ogbaru","Ahoada West",NA,0.8,0.8,2626,365,2027,8,0.656626774793418,9,0.166626774793418
"6202","Ogbaru","Ahoada West",NA,0.8,0.8,2991,365,2028,9,0.675140860881575,10,0.185140860881575
"6203","Ogbaru","Ahoada West",NA,0.8,0.8,3356,365,2029,10,0.693654946969733,11,0.203654946969733
"6204","Ogbaru","Ahoada West",NA,0.8,0.8,3721,365,2030,11,0.71216903305789,12,0.22216903305789
"6205","Ogbia","Ahoada West",NA,0.283489626176315,0.283489626176315,71,365,2020,1,0.527028172176315,2,0.0370281721763151
"6206","Ogbia","Ahoada West",NA,0.302003712264473,0.302003712264473,436,365,2021,2,0.545542258264473,3,0.0555422582644726
"6207","Ogbia","Ahoada West",NA,0.32051779835263,0.32051779835263,801,365,2022,3,0.56405634435263,4,0.0740563443526301
"6208","Ogbia","Ahoada West",NA,0.339031884440788,0.339031884440788,1166,365,2023,4,0.582570430440788,5,0.0925704304407876
"6209","Ogbia","Ahoada West",NA,0.357545970528945,0.357545970528945,1531,365,2024,5,0.601084516528945,6,0.111084516528945
"6210","Ogbia","Ahoada West",NA,0.376060056617103,0.376060056617103,1896,365,2025,6,0.619598602617103,7,0.129598602617103
"6211","Ogbia","Ahoada West",NA,0.39457414270526,0.39457414270526,2261,365,2026,7,0.63811268870526,8,0.14811268870526
"6212","Ogbia","Ahoada West",NA,0.413088228793418,0.413088228793418,2626,365,2027,8,0.656626774793418,9,0.166626774793418
"6213","Ogbia","Ahoada West",NA,0.431602314881575,0.431602314881575,2991,365,2028,9,0.675140860881575,10,0.185140860881575
"6214","Ogbia","Ahoada West",NA,0.450116400969733,0.450116400969733,3356,365,2029,10,0.693654946969733,11,0.203654946969733
"6215","Ogbia","Ahoada West",NA,0.46863048705789,0.46863048705789,3721,365,2030,11,0.71216903305789,12,0.22216903305789
"6216","Ogbomosho North","Akinyele",NA,0.210874110186304,0.210874110186304,71,365,2020,1,0.545947875186304,2,0.0559478751863036
"6217","Ogbomosho North","Akinyele",NA,0.238848047779455,0.238848047779455,436,365,2021,2,0.573921812779455,3,0.0839218127794555
"6218","Ogbomosho North","Akinyele",NA,0.266821985372607,0.266821985372607,801,365,2022,3,0.601895750372607,4,0.111895750372607
"6219","Ogbomosho North","Akinyele",NA,0.294795922965759,0.294795922965759,1166,365,2023,4,0.629869687965759,5,0.139869687965759
"6220","Ogbomosho North","Akinyele",NA,0.322769860558911,0.322769860558911,1531,365,2024,5,0.657843625558911,6,0.167843625558911
"6221","Ogbomosho North","Akinyele",NA,0.350743798152063,0.350743798152063,1896,365,2025,6,0.685817563152063,7,0.195817563152063
"6222","Ogbomosho North","Akinyele",NA,0.378717735745215,0.378717735745215,2261,365,2026,7,0.713791500745214,8,0.223791500745215
"6223","Ogbomosho North","Akinyele",NA,0.406691673338366,0.406691673338366,2626,365,2027,8,0.741765438338366,9,0.251765438338366
"6224","Ogbomosho North","Akinyele",NA,0.434665610931518,0.434665610931518,2991,365,2028,9,0.769739375931518,10,0.279739375931518
"6225","Ogbomosho North","Akinyele",NA,0.46263954852467,0.46263954852467,3356,365,2029,10,0.79771331352467,11,0.30771331352467
"6226","Ogbomosho North","Akinyele",NA,0.490613486117822,0.490613486117822,3721,365,2030,11,0.8,12,0.335687251117822
"6227","Ogbomosho South","Akinyele",NA,0.210874110186304,0.210874110186304,71,365,2020,1,0.545947875186304,2,0.0559478751863036
"6228","Ogbomosho South","Akinyele",NA,0.238848047779455,0.238848047779455,436,365,2021,2,0.573921812779455,3,0.0839218127794555
"6229","Ogbomosho South","Akinyele",NA,0.266821985372607,0.266821985372607,801,365,2022,3,0.601895750372607,4,0.111895750372607
"6230","Ogbomosho South","Akinyele",NA,0.294795922965759,0.294795922965759,1166,365,2023,4,0.629869687965759,5,0.139869687965759
"6231","Ogbomosho South","Akinyele",NA,0.322769860558911,0.322769860558911,1531,365,2024,5,0.657843625558911,6,0.167843625558911
"6232","Ogbomosho South","Akinyele",NA,0.350743798152063,0.350743798152063,1896,365,2025,6,0.685817563152063,7,0.195817563152063
"6233","Ogbomosho South","Akinyele",NA,0.378717735745215,0.378717735745215,2261,365,2026,7,0.713791500745214,8,0.223791500745215
"6234","Ogbomosho South","Akinyele",NA,0.406691673338366,0.406691673338366,2626,365,2027,8,0.741765438338366,9,0.251765438338366
"6235","Ogbomosho South","Akinyele",NA,0.434665610931518,0.434665610931518,2991,365,2028,9,0.769739375931518,10,0.279739375931518
"6236","Ogbomosho South","Akinyele",NA,0.46263954852467,0.46263954852467,3356,365,2029,10,0.79771331352467,11,0.30771331352467
"6237","Ogbomosho South","Akinyele",NA,0.490613486117822,0.490613486117822,3721,365,2030,11,0.8,12,0.335687251117822
"6238","Ogo Oluwa","Oke-Ero",NA,0.308728764997137,0.308728764997137,71,365,2020,1,0.551889175997137,2,0.0618891759971366
"6239","Ogo Oluwa","Oke-Ero",NA,0.339673352995705,0.339673352995705,436,365,2021,2,0.582833763995705,3,0.0928337639957049
"6240","Ogo Oluwa","Oke-Ero",NA,0.370617940994273,0.370617940994273,801,365,2022,3,0.613778351994273,4,0.123778351994273
"6241","Ogo Oluwa","Oke-Ero",NA,0.401562528992842,0.401562528992842,1166,365,2023,4,0.644722939992841,5,0.154722939992841
"6242","Ogo Oluwa","Oke-Ero",NA,0.43250711699141,0.43250711699141,1531,365,2024,5,0.67566752799141,6,0.18566752799141
"6243","Ogo Oluwa","Oke-Ero",NA,0.463451704989978,0.463451704989978,1896,365,2025,6,0.706612115989978,7,0.216612115989978
"6244","Ogo Oluwa","Oke-Ero",NA,0.494396292988546,0.494396292988546,2261,365,2026,7,0.737556703988546,8,0.247556703988546
"6245","Ogo Oluwa","Oke-Ero",NA,0.525340880987115,0.525340880987115,2626,365,2027,8,0.768501291987115,9,0.278501291987115
"6246","Ogo Oluwa","Oke-Ero",NA,0.556285468985683,0.556285468985683,2991,365,2028,9,0.799445879985683,10,0.309445879985683
"6247","Ogo Oluwa","Oke-Ero",NA,0.587230056984251,0.587230056984251,3356,365,2029,10,0.8,11,0.340390467984251
"6248","Ogo Oluwa","Oke-Ero",NA,0.618174644982819,0.618174644982819,3721,365,2030,11,0.8,12,0.37133505598282
"6249","Ogoja","Obubra",NA,0.530875888585967,0.530875888585967,71,365,2020,1,0.610778398585967,2,0.120778398585967
"6250","Ogoja","Obubra",NA,0.591265087878951,0.591265087878951,436,365,2021,2,0.671167597878951,3,0.181167597878951
"6251","Ogoja","Obubra",NA,0.651654287171935,0.651654287171935,801,365,2022,3,0.731556797171934,4,0.241556797171934
"6252","Ogoja","Obubra",NA,0.712043486464918,0.712043486464918,1166,365,2023,4,0.791945996464918,5,0.301945996464918
"6253","Ogoja","Obubra",NA,0.772432685757902,0.772432685757902,1531,365,2024,5,0.8,6,0.362335195757902
"6254","Ogoja","Obubra",NA,0.8,0.8,1896,365,2025,6,0.8,7,0.422724395050885
"6255","Ogoja","Obubra",NA,0.8,0.8,2261,365,2026,7,0.8,8,0.483113594343869
"6256","Ogoja","Obubra",NA,0.8,0.8,2626,365,2027,8,0.8,9,0.543502793636853
"6257","Ogoja","Obubra",NA,0.8,0.8,2991,365,2028,9,0.8,10,0.603891992929836
"6258","Ogoja","Obubra",NA,0.8,0.8,3356,365,2029,10,0.8,11,0.66428119222282
"6259","Ogoja","Obubra",NA,0.8,0.8,3721,365,2030,11,0.8,12,0.724670391515803
"6260","Ogori-Mangongo","Owan East",NA,0.363787535289479,0.363787535289479,71,365,2020,1,0.574844756289479,2,0.0848447562894792
"6261","Ogori-Mangongo","Owan East",NA,0.406209913434219,0.406209913434219,436,365,2021,2,0.617267134434219,3,0.127267134434219
"6262","Ogori-Mangongo","Owan East",NA,0.448632291578958,0.448632291578958,801,365,2022,3,0.659689512578958,4,0.169689512578958
"6263","Ogori-Mangongo","Owan East",NA,0.491054669723698,0.491054669723698,1166,365,2023,4,0.702111890723698,5,0.212111890723698
"6264","Ogori-Mangongo","Owan East",NA,0.533477047868438,0.533477047868438,1531,365,2024,5,0.744534268868438,6,0.254534268868438
"6265","Ogori-Mangongo","Owan East",NA,0.575899426013177,0.575899426013177,1896,365,2025,6,0.786956647013177,7,0.296956647013177
"6266","Ogori-Mangongo","Owan East",NA,0.618321804157917,0.618321804157917,2261,365,2026,7,0.8,8,0.339379025157917
"6267","Ogori-Mangongo","Owan East",NA,0.660744182302657,0.660744182302657,2626,365,2027,8,0.8,9,0.381801403302657
"6268","Ogori-Mangongo","Owan East",NA,0.703166560447396,0.703166560447396,2991,365,2028,9,0.8,10,0.424223781447396
"6269","Ogori-Mangongo","Owan East",NA,0.745588938592136,0.745588938592136,3356,365,2029,10,0.8,11,0.466646159592136
"6270","Ogori-Mangongo","Owan East",NA,0.788011316736875,0.788011316736875,3721,365,2030,11,0.8,12,0.509068537736875
"6271","Ogu-Bolo","Nsit Ubium",NA,0.389193912706117,0.389193912706117,71,365,2020,1,0.581466151706117,2,0.0914661517061167
"6272","Ogu-Bolo","Nsit Ubium",NA,0.434926988559175,0.434926988559175,436,365,2021,2,0.627199227559175,3,0.137199227559175
"6273","Ogu-Bolo","Nsit Ubium",NA,0.480660064412233,0.480660064412233,801,365,2022,3,0.672932303412233,4,0.182932303412233
"6274","Ogu-Bolo","Nsit Ubium",NA,0.526393140265292,0.526393140265292,1166,365,2023,4,0.718665379265292,5,0.228665379265292
"6275","Ogu-Bolo","Nsit Ubium",NA,0.57212621611835,0.57212621611835,1531,365,2024,5,0.76439845511835,6,0.27439845511835
"6276","Ogu-Bolo","Nsit Ubium",NA,0.617859291971409,0.617859291971409,1896,365,2025,6,0.8,7,0.320131530971409
"6277","Ogu-Bolo","Nsit Ubium",NA,0.663592367824467,0.663592367824467,2261,365,2026,7,0.8,8,0.365864606824467
"6278","Ogu-Bolo","Nsit Ubium",NA,0.709325443677525,0.709325443677525,2626,365,2027,8,0.8,9,0.411597682677525
"6279","Ogu-Bolo","Nsit Ubium",NA,0.755058519530584,0.755058519530584,2991,365,2028,9,0.8,10,0.457330758530584
"6280","Ogu-Bolo","Nsit Ubium",NA,0.8,0.8,3356,365,2029,10,0.8,11,0.503063834383642
"6281","Ogu-Bolo","Nsit Ubium",NA,0.8,0.8,3721,365,2030,11,0.8,12,0.5487969102367
"6282","Ogun waterside","Owan East",NA,0.363787535289479,0.363787535289479,71,365,2020,1,0.574844756289479,2,0.0848447562894792
"6283","Ogun waterside","Owan East",NA,0.406209913434219,0.406209913434219,436,365,2021,2,0.617267134434219,3,0.127267134434219
"6284","Ogun waterside","Owan East",NA,0.448632291578958,0.448632291578958,801,365,2022,3,0.659689512578958,4,0.169689512578958
"6285","Ogun waterside","Owan East",NA,0.491054669723698,0.491054669723698,1166,365,2023,4,0.702111890723698,5,0.212111890723698
"6286","Ogun waterside","Owan East",NA,0.533477047868438,0.533477047868438,1531,365,2024,5,0.744534268868438,6,0.254534268868438
"6287","Ogun waterside","Owan East",NA,0.575899426013177,0.575899426013177,1896,365,2025,6,0.786956647013177,7,0.296956647013177
"6288","Ogun waterside","Owan East",NA,0.618321804157917,0.618321804157917,2261,365,2026,7,0.8,8,0.339379025157917
"6289","Ogun waterside","Owan East",NA,0.660744182302657,0.660744182302657,2626,365,2027,8,0.8,9,0.381801403302657
"6290","Ogun waterside","Owan East",NA,0.703166560447396,0.703166560447396,2991,365,2028,9,0.8,10,0.424223781447396
"6291","Ogun waterside","Owan East",NA,0.745588938592136,0.745588938592136,3356,365,2029,10,0.8,11,0.466646159592136
"6292","Ogun waterside","Owan East",NA,0.788011316736875,0.788011316736875,3721,365,2030,11,0.8,12,0.509068537736875
"6293","Oguta","Oru West",NA,0.639359996565305,0.639359996565305,71,365,2020,1,0.629359996565305,2,0.139359996565305
"6294","Oguta","Oru West",NA,0.709039994847957,0.709039994847957,436,365,2021,2,0.699039994847957,3,0.209039994847957
"6295","Oguta","Oru West",NA,0.77871999313061,0.77871999313061,801,365,2022,3,0.76871999313061,4,0.27871999313061
"6296","Oguta","Oru West",NA,0.8,0.8,1166,365,2023,4,0.8,5,0.348399991413262
"6297","Oguta","Oru West",NA,0.8,0.8,1531,365,2024,5,0.8,6,0.418079989695915
"6298","Oguta","Oru West",NA,0.8,0.8,1896,365,2025,6,0.8,7,0.487759987978567
"6299","Oguta","Oru West",NA,0.8,0.8,2261,365,2026,7,0.8,8,0.55743998626122
"6300","Oguta","Oru West",NA,0.8,0.8,2626,365,2027,8,0.8,9,0.627119984543872
"6301","Oguta","Oru West",NA,0.8,0.8,2991,365,2028,9,0.8,10,0.696799982826525
"6302","Oguta","Oru West",NA,0.8,0.8,3356,365,2029,10,0.8,11,0.766479981109177
"6303","Oguta","Oru West",NA,0.8,0.8,3721,365,2030,11,0.8,12,0.83615997939183
"6304","Ohafia","Ngor-Okpala",NA,0.389615804786297,0.389615804786297,71,365,2020,1,0.596242401786297,2,0.106242401786297
"6305","Ohafia","Ngor-Okpala",NA,0.442737005679445,0.442737005679445,436,365,2021,2,0.649363602679445,3,0.159363602679445
"6306","Ohafia","Ngor-Okpala",NA,0.495858206572593,0.495858206572593,801,365,2022,3,0.702484803572593,4,0.212484803572593
"6307","Ohafia","Ngor-Okpala",NA,0.548979407465742,0.548979407465742,1166,365,2023,4,0.755606004465742,5,0.265606004465742
"6308","Ohafia","Ngor-Okpala",NA,0.60210060835889,0.60210060835889,1531,365,2024,5,0.8,6,0.31872720535889
"6309","Ohafia","Ngor-Okpala",NA,0.655221809252038,0.655221809252038,1896,365,2025,6,0.8,7,0.371848406252038
"6310","Ohafia","Ngor-Okpala",NA,0.708343010145187,0.708343010145187,2261,365,2026,7,0.8,8,0.424969607145187
"6311","Ohafia","Ngor-Okpala",NA,0.761464211038335,0.761464211038335,2626,365,2027,8,0.8,9,0.478090808038335
"6312","Ohafia","Ngor-Okpala",NA,0.8,0.8,2991,365,2028,9,0.8,10,0.531212008931483
"6313","Ohafia","Ngor-Okpala",NA,0.8,0.8,3356,365,2029,10,0.8,11,0.584333209824632
"6314","Ohafia","Ngor-Okpala",NA,0.8,0.8,3721,365,2030,11,0.8,12,0.63745441071778
"6315","Ohaji-Egbema","Oru West",NA,0.606245708565305,0.606245708565305,71,365,2020,1,0.629359996565305,2,0.139359996565305
"6316","Ohaji-Egbema","Oru West",NA,0.675925706847957,0.675925706847957,436,365,2021,2,0.699039994847957,3,0.209039994847957
"6317","Ohaji-Egbema","Oru West",NA,0.74560570513061,0.74560570513061,801,365,2022,3,0.76871999313061,4,0.27871999313061
"6318","Ohaji-Egbema","Oru West",NA,0.8,0.8,1166,365,2023,4,0.8,5,0.348399991413262
"6319","Ohaji-Egbema","Oru West",NA,0.8,0.8,1531,365,2024,5,0.8,6,0.418079989695915
"6320","Ohaji-Egbema","Oru West",NA,0.8,0.8,1896,365,2025,6,0.8,7,0.487759987978567
"6321","Ohaji-Egbema","Oru West",NA,0.8,0.8,2261,365,2026,7,0.8,8,0.55743998626122
"6322","Ohaji-Egbema","Oru West",NA,0.8,0.8,2626,365,2027,8,0.8,9,0.627119984543872
"6323","Ohaji-Egbema","Oru West",NA,0.8,0.8,2991,365,2028,9,0.8,10,0.696799982826525
"6324","Ohaji-Egbema","Oru West",NA,0.8,0.8,3356,365,2029,10,0.8,11,0.766479981109177
"6325","Ohaji-Egbema","Oru West",NA,0.8,0.8,3721,365,2030,11,0.8,12,0.83615997939183
"6326","Ohaozara","Obubra",NA,0.8,0.8,71,365,2020,1,0.610778398585967,2,0.120778398585967
"6327","Ohaozara","Obubra",NA,0.8,0.8,436,365,2021,2,0.671167597878951,3,0.181167597878951
"6328","Ohaozara","Obubra",NA,0.8,0.8,801,365,2022,3,0.731556797171934,4,0.241556797171934
"6329","Ohaozara","Obubra",NA,0.8,0.8,1166,365,2023,4,0.791945996464918,5,0.301945996464918
"6330","Ohaozara","Obubra",NA,0.8,0.8,1531,365,2024,5,0.8,6,0.362335195757902
"6331","Ohaozara","Obubra",NA,0.8,0.8,1896,365,2025,6,0.8,7,0.422724395050885
"6332","Ohaozara","Obubra",NA,0.8,0.8,2261,365,2026,7,0.8,8,0.483113594343869
"6333","Ohaozara","Obubra",NA,0.8,0.8,2626,365,2027,8,0.8,9,0.543502793636853
"6334","Ohaozara","Obubra",NA,0.8,0.8,2991,365,2028,9,0.8,10,0.603891992929836
"6335","Ohaozara","Obubra",NA,0.8,0.8,3356,365,2029,10,0.8,11,0.66428119222282
"6336","Ohaozara","Obubra",NA,0.8,0.8,3721,365,2030,11,0.8,12,0.724670391515803
"6337","Ohaukwu","Owan East",NA,0.334844756289479,0.334844756289479,71,365,2020,1,0.574844756289479,2,0.0848447562894792
"6338","Ohaukwu","Owan East",NA,0.377267134434219,0.377267134434219,436,365,2021,2,0.617267134434219,3,0.127267134434219
"6339","Ohaukwu","Owan East",NA,0.419689512578958,0.419689512578958,801,365,2022,3,0.659689512578958,4,0.169689512578958
"6340","Ohaukwu","Owan East",NA,0.462111890723698,0.462111890723698,1166,365,2023,4,0.702111890723698,5,0.212111890723698
"6341","Ohaukwu","Owan East",NA,0.504534268868438,0.504534268868438,1531,365,2024,5,0.744534268868438,6,0.254534268868438
"6342","Ohaukwu","Owan East",NA,0.546956647013177,0.546956647013177,1896,365,2025,6,0.786956647013177,7,0.296956647013177
"6343","Ohaukwu","Owan East",NA,0.589379025157917,0.589379025157917,2261,365,2026,7,0.8,8,0.339379025157917
"6344","Ohaukwu","Owan East",NA,0.631801403302657,0.631801403302657,2626,365,2027,8,0.8,9,0.381801403302657
"6345","Ohaukwu","Owan East",NA,0.674223781447396,0.674223781447396,2991,365,2028,9,0.8,10,0.424223781447396
"6346","Ohaukwu","Owan East",NA,0.716646159592136,0.716646159592136,3356,365,2029,10,0.8,11,0.466646159592136
"6347","Ohaukwu","Owan East",NA,0.759068537736875,0.759068537736875,3721,365,2030,11,0.8,12,0.509068537736875
"6348","Ohimini","Akinyele",NA,0.210874110186304,0.210874110186304,71,365,2020,1,0.545947875186304,2,0.0559478751863036
"6349","Ohimini","Akinyele",NA,0.238848047779455,0.238848047779455,436,365,2021,2,0.573921812779455,3,0.0839218127794555
"6350","Ohimini","Akinyele",NA,0.266821985372607,0.266821985372607,801,365,2022,3,0.601895750372607,4,0.111895750372607
"6351","Ohimini","Akinyele",NA,0.294795922965759,0.294795922965759,1166,365,2023,4,0.629869687965759,5,0.139869687965759
"6352","Ohimini","Akinyele",NA,0.322769860558911,0.322769860558911,1531,365,2024,5,0.657843625558911,6,0.167843625558911
"6353","Ohimini","Akinyele",NA,0.350743798152063,0.350743798152063,1896,365,2025,6,0.685817563152063,7,0.195817563152063
"6354","Ohimini","Akinyele",NA,0.378717735745215,0.378717735745215,2261,365,2026,7,0.713791500745214,8,0.223791500745215
"6355","Ohimini","Akinyele",NA,0.406691673338366,0.406691673338366,2626,365,2027,8,0.741765438338366,9,0.251765438338366
"6356","Ohimini","Akinyele",NA,0.434665610931518,0.434665610931518,2991,365,2028,9,0.769739375931518,10,0.279739375931518
"6357","Ohimini","Akinyele",NA,0.46263954852467,0.46263954852467,3356,365,2029,10,0.79771331352467,11,0.30771331352467
"6358","Ohimini","Akinyele",NA,0.490613486117822,0.490613486117822,3721,365,2030,11,0.8,12,0.335687251117822
"6359","Oji-River","Oru West",NA,0.550437424565305,0.550437424565305,71,365,2020,1,0.629359996565305,2,0.139359996565305
"6360","Oji-River","Oru West",NA,0.620117422847957,0.620117422847957,436,365,2021,2,0.699039994847957,3,0.209039994847957
"6361","Oji-River","Oru West",NA,0.68979742113061,0.68979742113061,801,365,2022,3,0.76871999313061,4,0.27871999313061
"6362","Oji-River","Oru West",NA,0.759477419413262,0.759477419413262,1166,365,2023,4,0.8,5,0.348399991413262
"6363","Oji-River","Oru West",NA,0.8,0.8,1531,365,2024,5,0.8,6,0.418079989695915
"6364","Oji-River","Oru West",NA,0.8,0.8,1896,365,2025,6,0.8,7,0.487759987978567
"6365","Oji-River","Oru West",NA,0.8,0.8,2261,365,2026,7,0.8,8,0.55743998626122
"6366","Oji-River","Oru West",NA,0.8,0.8,2626,365,2027,8,0.8,9,0.627119984543872
"6367","Oji-River","Oru West",NA,0.8,0.8,2991,365,2028,9,0.8,10,0.696799982826525
"6368","Oji-River","Oru West",NA,0.8,0.8,3356,365,2029,10,0.8,11,0.766479981109177
"6369","Oji-River","Oru West",NA,0.8,0.8,3721,365,2030,11,0.8,12,0.83615997939183
"6370","Ojo","Isoko South",NA,0.136169904787457,0.136169904787457,71,365,2020,1,0.504573664787457,2,0.0145736647874568
"6371","Ojo","Isoko South",NA,0.143456737181185,0.143456737181185,436,365,2021,2,0.511860497181185,3,0.0218604971811852
"6372","Ojo","Isoko South",NA,0.150743569574914,0.150743569574914,801,365,2022,3,0.519147329574914,4,0.0291473295749136
"6373","Ojo","Isoko South",NA,0.158030401968642,0.158030401968642,1166,365,2023,4,0.526434161968642,5,0.036434161968642
