"","adm1","LGA","smc_plan1","repDS","peak","year","round","duration","coverage_high_access","coverage_low_access","max_age","simday"
"6364","Kano","Kumbotso","SMC","Taura","july",2027,4,-1,1,0.6,5,2831
"7225","Kano","Kumbotso","SMC","Taura","july",2028,1,-1,1,0.6,5,3106
"7226","Kano","Kumbotso","SMC","Taura","july",2028,2,-1,1,0.6,5,3136
"7227","Kano","Kumbotso","SMC","Taura","july",2028,3,-1,1,0.6,5,3166
"7228","Kano","Kumbotso","SMC","Taura","july",2028,4,-1,1,0.6,5,3196
"8089","Kano","Kumbotso","SMC","Taura","july",2029,1,-1,1,0.6,5,3471
"8090","Kano","Kumbotso","SMC","Taura","july",2029,2,-1,1,0.6,5,3501
"8091","Kano","Kumbotso","SMC","Taura","july",2029,3,-1,1,0.6,5,3531
"8092","Kano","Kumbotso","SMC","Taura","july",2029,4,-1,1,0.6,5,3561
"8953","Kano","Kumbotso","SMC","Taura","july",2030,1,-1,1,0.6,5,3836
"8954","Kano","Kumbotso","SMC","Taura","july",2030,2,-1,1,0.6,5,3866
"8955","Kano","Kumbotso","SMC","Taura","july",2030,3,-1,1,0.6,5,3896
"8956","Kano","Kumbotso","SMC","Taura","july",2030,4,-1,1,0.6,5,3926
"317","Kano","Kunchi","SMC","Babura","may",2020,1,-1,1,0.6,5,131
"318","Kano","Kunchi","SMC","Babura","may",2020,2,-1,1,0.6,5,161
"319","Kano","Kunchi","SMC","Babura","may",2020,3,-1,1,0.6,5,191
"320","Kano","Kunchi","SMC","Babura","may",2020,4,-1,1,0.6,5,221
"1181","Kano","Kunchi","SMC","Babura","may",2021,1,-1,1,0.6,5,496
"1182","Kano","Kunchi","SMC","Babura","may",2021,2,-1,1,0.6,5,526
"1183","Kano","Kunchi","SMC","Babura","may",2021,3,-1,1,0.6,5,556
"1184","Kano","Kunchi","SMC","Babura","may",2021,4,-1,1,0.6,5,586
"2045","Kano","Kunchi","SMC","Babura","may",2022,1,-1,1,0.6,5,861
"2046","Kano","Kunchi","SMC","Babura","may",2022,2,-1,1,0.6,5,891
"2047","Kano","Kunchi","SMC","Babura","may",2022,3,-1,1,0.6,5,921
"2048","Kano","Kunchi","SMC","Babura","may",2022,4,-1,1,0.6,5,951
"2909","Kano","Kunchi","SMC","Babura","may",2023,1,-1,1,0.6,5,1226
"2910","Kano","Kunchi","SMC","Babura","may",2023,2,-1,1,0.6,5,1256
"2911","Kano","Kunchi","SMC","Babura","may",2023,3,-1,1,0.6,5,1286
"2912","Kano","Kunchi","SMC","Babura","may",2023,4,-1,1,0.6,5,1316
"3773","Kano","Kunchi","SMC","Babura","may",2024,1,-1,1,0.6,5,1591
"3774","Kano","Kunchi","SMC","Babura","may",2024,2,-1,1,0.6,5,1621
"3775","Kano","Kunchi","SMC","Babura","may",2024,3,-1,1,0.6,5,1651
"3776","Kano","Kunchi","SMC","Babura","may",2024,4,-1,1,0.6,5,1681
"4637","Kano","Kunchi","SMC","Babura","may",2025,1,-1,1,0.6,5,1956
"4638","Kano","Kunchi","SMC","Babura","may",2025,2,-1,1,0.6,5,1986
"4639","Kano","Kunchi","SMC","Babura","may",2025,3,-1,1,0.6,5,2016
"4640","Kano","Kunchi","SMC","Babura","may",2025,4,-1,1,0.6,5,2046
"5501","Kano","Kunchi","SMC","Babura","may",2026,1,-1,1,0.6,5,2321
"5502","Kano","Kunchi","SMC","Babura","may",2026,2,-1,1,0.6,5,2351
"5503","Kano","Kunchi","SMC","Babura","may",2026,3,-1,1,0.6,5,2381
"5504","Kano","Kunchi","SMC","Babura","may",2026,4,-1,1,0.6,5,2411
"6365","Kano","Kunchi","SMC","Babura","may",2027,1,-1,1,0.6,5,2686
"6366","Kano","Kunchi","SMC","Babura","may",2027,2,-1,1,0.6,5,2716
"6367","Kano","Kunchi","SMC","Babura","may",2027,3,-1,1,0.6,5,2746
"6368","Kano","Kunchi","SMC","Babura","may",2027,4,-1,1,0.6,5,2776
"7229","Kano","Kunchi","SMC","Babura","may",2028,1,-1,1,0.6,5,3051
"7230","Kano","Kunchi","SMC","Babura","may",2028,2,-1,1,0.6,5,3081
"7231","Kano","Kunchi","SMC","Babura","may",2028,3,-1,1,0.6,5,3111
"7232","Kano","Kunchi","SMC","Babura","may",2028,4,-1,1,0.6,5,3141
"8093","Kano","Kunchi","SMC","Babura","may",2029,1,-1,1,0.6,5,3416
"8094","Kano","Kunchi","SMC","Babura","may",2029,2,-1,1,0.6,5,3446
"8095","Kano","Kunchi","SMC","Babura","may",2029,3,-1,1,0.6,5,3476
"8096","Kano","Kunchi","SMC","Babura","may",2029,4,-1,1,0.6,5,3506
"8957","Kano","Kunchi","SMC","Babura","may",2030,1,-1,1,0.6,5,3781
"8958","Kano","Kunchi","SMC","Babura","may",2030,2,-1,1,0.6,5,3811
"8959","Kano","Kunchi","SMC","Babura","may",2030,3,-1,1,0.6,5,3841
"8960","Kano","Kunchi","SMC","Babura","may",2030,4,-1,1,0.6,5,3871
"321","Kano","Kura","SMC","Gwarzo","august",2020,1,-1,1,0.6,5,223
"322","Kano","Kura","SMC","Gwarzo","august",2020,2,-1,1,0.6,5,253
"323","Kano","Kura","SMC","Gwarzo","august",2020,3,-1,1,0.6,5,283
"324","Kano","Kura","SMC","Gwarzo","august",2020,4,-1,1,0.6,5,313
"1185","Kano","Kura","SMC","Gwarzo","august",2021,1,-1,1,0.6,5,588
"1186","Kano","Kura","SMC","Gwarzo","august",2021,2,-1,1,0.6,5,618
"1187","Kano","Kura","SMC","Gwarzo","august",2021,3,-1,1,0.6,5,648
"1188","Kano","Kura","SMC","Gwarzo","august",2021,4,-1,1,0.6,5,678
"2049","Kano","Kura","SMC","Gwarzo","august",2022,1,-1,1,0.6,5,953
"2050","Kano","Kura","SMC","Gwarzo","august",2022,2,-1,1,0.6,5,983
"2051","Kano","Kura","SMC","Gwarzo","august",2022,3,-1,1,0.6,5,1013
"2052","Kano","Kura","SMC","Gwarzo","august",2022,4,-1,1,0.6,5,1043
"2913","Kano","Kura","SMC","Gwarzo","august",2023,1,-1,1,0.6,5,1318
"2914","Kano","Kura","SMC","Gwarzo","august",2023,2,-1,1,0.6,5,1348
"2915","Kano","Kura","SMC","Gwarzo","august",2023,3,-1,1,0.6,5,1378
"2916","Kano","Kura","SMC","Gwarzo","august",2023,4,-1,1,0.6,5,1408
"3777","Kano","Kura","SMC","Gwarzo","august",2024,1,-1,1,0.6,5,1683
"3778","Kano","Kura","SMC","Gwarzo","august",2024,2,-1,1,0.6,5,1713
"3779","Kano","Kura","SMC","Gwarzo","august",2024,3,-1,1,0.6,5,1743
"3780","Kano","Kura","SMC","Gwarzo","august",2024,4,-1,1,0.6,5,1773
"4641","Kano","Kura","SMC","Gwarzo","august",2025,1,-1,1,0.6,5,2048
"4642","Kano","Kura","SMC","Gwarzo","august",2025,2,-1,1,0.6,5,2078
"4643","Kano","Kura","SMC","Gwarzo","august",2025,3,-1,1,0.6,5,2108
"4644","Kano","Kura","SMC","Gwarzo","august",2025,4,-1,1,0.6,5,2138
"5505","Kano","Kura","SMC","Gwarzo","august",2026,1,-1,1,0.6,5,2413
"5506","Kano","Kura","SMC","Gwarzo","august",2026,2,-1,1,0.6,5,2443
"5507","Kano","Kura","SMC","Gwarzo","august",2026,3,-1,1,0.6,5,2473
"5508","Kano","Kura","SMC","Gwarzo","august",2026,4,-1,1,0.6,5,2503
"6369","Kano","Kura","SMC","Gwarzo","august",2027,1,-1,1,0.6,5,2778
"6370","Kano","Kura","SMC","Gwarzo","august",2027,2,-1,1,0.6,5,2808
"6371","Kano","Kura","SMC","Gwarzo","august",2027,3,-1,1,0.6,5,2838
"6372","Kano","Kura","SMC","Gwarzo","august",2027,4,-1,1,0.6,5,2868
"7233","Kano","Kura","SMC","Gwarzo","august",2028,1,-1,1,0.6,5,3143
"7234","Kano","Kura","SMC","Gwarzo","august",2028,2,-1,1,0.6,5,3173
"7235","Kano","Kura","SMC","Gwarzo","august",2028,3,-1,1,0.6,5,3203
"7236","Kano","Kura","SMC","Gwarzo","august",2028,4,-1,1,0.6,5,3233
"8097","Kano","Kura","SMC","Gwarzo","august",2029,1,-1,1,0.6,5,3508
"8098","Kano","Kura","SMC","Gwarzo","august",2029,2,-1,1,0.6,5,3538
"8099","Kano","Kura","SMC","Gwarzo","august",2029,3,-1,1,0.6,5,3568
"8100","Kano","Kura","SMC","Gwarzo","august",2029,4,-1,1,0.6,5,3598
"8961","Kano","Kura","SMC","Gwarzo","august",2030,1,-1,1,0.6,5,3873
"8962","Kano","Kura","SMC","Gwarzo","august",2030,2,-1,1,0.6,5,3903
"8963","Kano","Kura","SMC","Gwarzo","august",2030,3,-1,1,0.6,5,3933
"8964","Kano","Kura","SMC","Gwarzo","august",2030,4,-1,1,0.6,5,3963
"473","Katsina","Kurfi","SMC","Rimi","march",2020,1,-1,1,0.6,5,131
"474","Katsina","Kurfi","SMC","Rimi","march",2020,2,-1,1,0.6,5,161
"475","Katsina","Kurfi","SMC","Rimi","march",2020,3,-1,1,0.6,5,191
"476","Katsina","Kurfi","SMC","Rimi","march",2020,4,-1,1,0.6,5,221
"1337","Katsina","Kurfi","SMC","Rimi","march",2021,1,-1,1,0.6,5,496
"1338","Katsina","Kurfi","SMC","Rimi","march",2021,2,-1,1,0.6,5,526
"1339","Katsina","Kurfi","SMC","Rimi","march",2021,3,-1,1,0.6,5,556
"1340","Katsina","Kurfi","SMC","Rimi","march",2021,4,-1,1,0.6,5,586
"2201","Katsina","Kurfi","SMC","Rimi","march",2022,1,-1,1,0.6,5,861
"2202","Katsina","Kurfi","SMC","Rimi","march",2022,2,-1,1,0.6,5,891
"2203","Katsina","Kurfi","SMC","Rimi","march",2022,3,-1,1,0.6,5,921
"2204","Katsina","Kurfi","SMC","Rimi","march",2022,4,-1,1,0.6,5,951
"3065","Katsina","Kurfi","SMC","Rimi","march",2023,1,-1,1,0.6,5,1226
"3066","Katsina","Kurfi","SMC","Rimi","march",2023,2,-1,1,0.6,5,1256
"3067","Katsina","Kurfi","SMC","Rimi","march",2023,3,-1,1,0.6,5,1286
"3068","Katsina","Kurfi","SMC","Rimi","march",2023,4,-1,1,0.6,5,1316
"3929","Katsina","Kurfi","SMC","Rimi","march",2024,1,-1,1,0.6,5,1591
"3930","Katsina","Kurfi","SMC","Rimi","march",2024,2,-1,1,0.6,5,1621
"3931","Katsina","Kurfi","SMC","Rimi","march",2024,3,-1,1,0.6,5,1651
"3932","Katsina","Kurfi","SMC","Rimi","march",2024,4,-1,1,0.6,5,1681
"4793","Katsina","Kurfi","SMC","Rimi","march",2025,1,-1,1,0.6,5,1956
"4794","Katsina","Kurfi","SMC","Rimi","march",2025,2,-1,1,0.6,5,1986
"4795","Katsina","Kurfi","SMC","Rimi","march",2025,3,-1,1,0.6,5,2016
"4796","Katsina","Kurfi","SMC","Rimi","march",2025,4,-1,1,0.6,5,2046
"5657","Katsina","Kurfi","SMC","Rimi","march",2026,1,-1,1,0.6,5,2321
"5658","Katsina","Kurfi","SMC","Rimi","march",2026,2,-1,1,0.6,5,2351
"5659","Katsina","Kurfi","SMC","Rimi","march",2026,3,-1,1,0.6,5,2381
"5660","Katsina","Kurfi","SMC","Rimi","march",2026,4,-1,1,0.6,5,2411
"6521","Katsina","Kurfi","SMC","Rimi","march",2027,1,-1,1,0.6,5,2686
"6522","Katsina","Kurfi","SMC","Rimi","march",2027,2,-1,1,0.6,5,2716
"6523","Katsina","Kurfi","SMC","Rimi","march",2027,3,-1,1,0.6,5,2746
"6524","Katsina","Kurfi","SMC","Rimi","march",2027,4,-1,1,0.6,5,2776
"7385","Katsina","Kurfi","SMC","Rimi","march",2028,1,-1,1,0.6,5,3051
"7386","Katsina","Kurfi","SMC","Rimi","march",2028,2,-1,1,0.6,5,3081
"7387","Katsina","Kurfi","SMC","Rimi","march",2028,3,-1,1,0.6,5,3111
"7388","Katsina","Kurfi","SMC","Rimi","march",2028,4,-1,1,0.6,5,3141
"8249","Katsina","Kurfi","SMC","Rimi","march",2029,1,-1,1,0.6,5,3416
"8250","Katsina","Kurfi","SMC","Rimi","march",2029,2,-1,1,0.6,5,3446
"8251","Katsina","Kurfi","SMC","Rimi","march",2029,3,-1,1,0.6,5,3476
"8252","Katsina","Kurfi","SMC","Rimi","march",2029,4,-1,1,0.6,5,3506
"9113","Katsina","Kurfi","SMC","Rimi","march",2030,1,-1,1,0.6,5,3781
"9114","Katsina","Kurfi","SMC","Rimi","march",2030,2,-1,1,0.6,5,3811
"9115","Katsina","Kurfi","SMC","Rimi","march",2030,3,-1,1,0.6,5,3841
"9116","Katsina","Kurfi","SMC","Rimi","march",2030,4,-1,1,0.6,5,3871
"477","Katsina","Kusada","SMC","Rimi","march",2020,1,-1,1,0.6,5,131
"478","Katsina","Kusada","SMC","Rimi","march",2020,2,-1,1,0.6,5,161
"479","Katsina","Kusada","SMC","Rimi","march",2020,3,-1,1,0.6,5,191
"480","Katsina","Kusada","SMC","Rimi","march",2020,4,-1,1,0.6,5,221
"1341","Katsina","Kusada","SMC","Rimi","march",2021,1,-1,1,0.6,5,496
"1342","Katsina","Kusada","SMC","Rimi","march",2021,2,-1,1,0.6,5,526
"1343","Katsina","Kusada","SMC","Rimi","march",2021,3,-1,1,0.6,5,556
"1344","Katsina","Kusada","SMC","Rimi","march",2021,4,-1,1,0.6,5,586
"2205","Katsina","Kusada","SMC","Rimi","march",2022,1,-1,1,0.6,5,861
"2206","Katsina","Kusada","SMC","Rimi","march",2022,2,-1,1,0.6,5,891
"2207","Katsina","Kusada","SMC","Rimi","march",2022,3,-1,1,0.6,5,921
"2208","Katsina","Kusada","SMC","Rimi","march",2022,4,-1,1,0.6,5,951
"3069","Katsina","Kusada","SMC","Rimi","march",2023,1,-1,1,0.6,5,1226
"3070","Katsina","Kusada","SMC","Rimi","march",2023,2,-1,1,0.6,5,1256
"3071","Katsina","Kusada","SMC","Rimi","march",2023,3,-1,1,0.6,5,1286
"3072","Katsina","Kusada","SMC","Rimi","march",2023,4,-1,1,0.6,5,1316
"3933","Katsina","Kusada","SMC","Rimi","march",2024,1,-1,1,0.6,5,1591
"3934","Katsina","Kusada","SMC","Rimi","march",2024,2,-1,1,0.6,5,1621
"3935","Katsina","Kusada","SMC","Rimi","march",2024,3,-1,1,0.6,5,1651
"3936","Katsina","Kusada","SMC","Rimi","march",2024,4,-1,1,0.6,5,1681
"4797","Katsina","Kusada","SMC","Rimi","march",2025,1,-1,1,0.6,5,1956
"4798","Katsina","Kusada","SMC","Rimi","march",2025,2,-1,1,0.6,5,1986
"4799","Katsina","Kusada","SMC","Rimi","march",2025,3,-1,1,0.6,5,2016
"4800","Katsina","Kusada","SMC","Rimi","march",2025,4,-1,1,0.6,5,2046
"5661","Katsina","Kusada","SMC","Rimi","march",2026,1,-1,1,0.6,5,2321
"5662","Katsina","Kusada","SMC","Rimi","march",2026,2,-1,1,0.6,5,2351
"5663","Katsina","Kusada","SMC","Rimi","march",2026,3,-1,1,0.6,5,2381
"5664","Katsina","Kusada","SMC","Rimi","march",2026,4,-1,1,0.6,5,2411
"6525","Katsina","Kusada","SMC","Rimi","march",2027,1,-1,1,0.6,5,2686
"6526","Katsina","Kusada","SMC","Rimi","march",2027,2,-1,1,0.6,5,2716
"6527","Katsina","Kusada","SMC","Rimi","march",2027,3,-1,1,0.6,5,2746
"6528","Katsina","Kusada","SMC","Rimi","march",2027,4,-1,1,0.6,5,2776
"7389","Katsina","Kusada","SMC","Rimi","march",2028,1,-1,1,0.6,5,3051
"7390","Katsina","Kusada","SMC","Rimi","march",2028,2,-1,1,0.6,5,3081
"7391","Katsina","Kusada","SMC","Rimi","march",2028,3,-1,1,0.6,5,3111
"7392","Katsina","Kusada","SMC","Rimi","march",2028,4,-1,1,0.6,5,3141
"8253","Katsina","Kusada","SMC","Rimi","march",2029,1,-1,1,0.6,5,3416
"8254","Katsina","Kusada","SMC","Rimi","march",2029,2,-1,1,0.6,5,3446
"8255","Katsina","Kusada","SMC","Rimi","march",2029,3,-1,1,0.6,5,3476
"8256","Katsina","Kusada","SMC","Rimi","march",2029,4,-1,1,0.6,5,3506
"9117","Katsina","Kusada","SMC","Rimi","march",2030,1,-1,1,0.6,5,3781
"9118","Katsina","Kusada","SMC","Rimi","march",2030,2,-1,1,0.6,5,3811
"9119","Katsina","Kusada","SMC","Rimi","march",2030,3,-1,1,0.6,5,3841
"9120","Katsina","Kusada","SMC","Rimi","march",2030,4,-1,1,0.6,5,3871
"653","Sokoto","Kware","SMC","Gawabawa","august",2020,1,-1,1,0.969736842,5,186
"654","Sokoto","Kware","SMC","Gawabawa","august",2020,2,-1,1,0.994736842,5,214
"655","Sokoto","Kware","SMC","Gawabawa","august",2020,3,-1,1,0.992105263,5,242
"656","Sokoto","Kware","SMC","Gawabawa","august",2020,4,-1,1,0.6,5,270
"1517","Sokoto","Kware","SMC","Gawabawa","august",2021,1,-1,1,0.969736842,5,551
"1518","Sokoto","Kware","SMC","Gawabawa","august",2021,2,-1,1,0.994736842,5,579
"1519","Sokoto","Kware","SMC","Gawabawa","august",2021,3,-1,1,0.992105263,5,607
"1520","Sokoto","Kware","SMC","Gawabawa","august",2021,4,-1,1,0.6,5,635
"2381","Sokoto","Kware","SMC","Gawabawa","august",2022,1,-1,1,0.969736842,5,916
"2382","Sokoto","Kware","SMC","Gawabawa","august",2022,2,-1,1,0.994736842,5,944
"2383","Sokoto","Kware","SMC","Gawabawa","august",2022,3,-1,1,0.992105263,5,972
"2384","Sokoto","Kware","SMC","Gawabawa","august",2022,4,-1,1,0.6,5,1000
"3245","Sokoto","Kware","SMC","Gawabawa","august",2023,1,-1,1,0.969736842,5,1281
"3246","Sokoto","Kware","SMC","Gawabawa","august",2023,2,-1,1,0.994736842,5,1309
"3247","Sokoto","Kware","SMC","Gawabawa","august",2023,3,-1,1,0.992105263,5,1337
"3248","Sokoto","Kware","SMC","Gawabawa","august",2023,4,-1,1,0.6,5,1365
"4109","Sokoto","Kware","SMC","Gawabawa","august",2024,1,-1,1,0.969736842,5,1646
"4110","Sokoto","Kware","SMC","Gawabawa","august",2024,2,-1,1,0.994736842,5,1674
"4111","Sokoto","Kware","SMC","Gawabawa","august",2024,3,-1,1,0.992105263,5,1702
"4112","Sokoto","Kware","SMC","Gawabawa","august",2024,4,-1,1,0.6,5,1730
"4973","Sokoto","Kware","SMC","Gawabawa","august",2025,1,-1,1,0.969736842,5,2011
"4974","Sokoto","Kware","SMC","Gawabawa","august",2025,2,-1,1,0.994736842,5,2039
"4975","Sokoto","Kware","SMC","Gawabawa","august",2025,3,-1,1,0.992105263,5,2067
"4976","Sokoto","Kware","SMC","Gawabawa","august",2025,4,-1,1,0.6,5,2095
"5837","Sokoto","Kware","SMC","Gawabawa","august",2026,1,-1,1,0.969736842,5,2376
"5838","Sokoto","Kware","SMC","Gawabawa","august",2026,2,-1,1,0.994736842,5,2404
"5839","Sokoto","Kware","SMC","Gawabawa","august",2026,3,-1,1,0.992105263,5,2432
"5840","Sokoto","Kware","SMC","Gawabawa","august",2026,4,-1,1,0.6,5,2460
"6701","Sokoto","Kware","SMC","Gawabawa","august",2027,1,-1,1,0.969736842,5,2741
"6702","Sokoto","Kware","SMC","Gawabawa","august",2027,2,-1,1,0.994736842,5,2769
"6703","Sokoto","Kware","SMC","Gawabawa","august",2027,3,-1,1,0.992105263,5,2797
"6704","Sokoto","Kware","SMC","Gawabawa","august",2027,4,-1,1,0.6,5,2825
"7565","Sokoto","Kware","SMC","Gawabawa","august",2028,1,-1,1,0.969736842,5,3106
"7566","Sokoto","Kware","SMC","Gawabawa","august",2028,2,-1,1,0.994736842,5,3134
"7567","Sokoto","Kware","SMC","Gawabawa","august",2028,3,-1,1,0.992105263,5,3162
"7568","Sokoto","Kware","SMC","Gawabawa","august",2028,4,-1,1,0.6,5,3190
"8429","Sokoto","Kware","SMC","Gawabawa","august",2029,1,-1,1,0.969736842,5,3471
"8430","Sokoto","Kware","SMC","Gawabawa","august",2029,2,-1,1,0.994736842,5,3499
"8431","Sokoto","Kware","SMC","Gawabawa","august",2029,3,-1,1,0.992105263,5,3527
"8432","Sokoto","Kware","SMC","Gawabawa","august",2029,4,-1,1,0.6,5,3555
"9293","Sokoto","Kware","SMC","Gawabawa","august",2030,1,-1,1,0.969736842,5,3836
"9294","Sokoto","Kware","SMC","Gawabawa","august",2030,2,-1,1,0.994736842,5,3864
"9295","Sokoto","Kware","SMC","Gawabawa","august",2030,3,-1,1,0.992105263,5,3892
"9296","Sokoto","Kware","SMC","Gawabawa","august",2030,4,-1,1,0.6,5,3920
"69","Borno","Kwaya Kusar","SMC","Alkaleri","july",2020,1,-1,1,0.6,5,186
"70","Borno","Kwaya Kusar","SMC","Alkaleri","july",2020,2,-1,1,0.6,5,216
"71","Borno","Kwaya Kusar","SMC","Alkaleri","july",2020,3,-1,1,0.6,5,246
"72","Borno","Kwaya Kusar","SMC","Alkaleri","july",2020,4,-1,1,0.6,5,276
"933","Borno","Kwaya Kusar","SMC","Alkaleri","july",2021,1,-1,1,0.6,5,551
"934","Borno","Kwaya Kusar","SMC","Alkaleri","july",2021,2,-1,1,0.6,5,581
"935","Borno","Kwaya Kusar","SMC","Alkaleri","july",2021,3,-1,1,0.6,5,611
"936","Borno","Kwaya Kusar","SMC","Alkaleri","july",2021,4,-1,1,0.6,5,641
"1797","Borno","Kwaya Kusar","SMC","Alkaleri","july",2022,1,-1,1,0.6,5,916
"1798","Borno","Kwaya Kusar","SMC","Alkaleri","july",2022,2,-1,1,0.6,5,946
"1799","Borno","Kwaya Kusar","SMC","Alkaleri","july",2022,3,-1,1,0.6,5,976
"1800","Borno","Kwaya Kusar","SMC","Alkaleri","july",2022,4,-1,1,0.6,5,1006
"2661","Borno","Kwaya Kusar","SMC","Alkaleri","july",2023,1,-1,1,0.6,5,1281
"2662","Borno","Kwaya Kusar","SMC","Alkaleri","july",2023,2,-1,1,0.6,5,1311
"2663","Borno","Kwaya Kusar","SMC","Alkaleri","july",2023,3,-1,1,0.6,5,1341
"2664","Borno","Kwaya Kusar","SMC","Alkaleri","july",2023,4,-1,1,0.6,5,1371
"3525","Borno","Kwaya Kusar","SMC","Alkaleri","july",2024,1,-1,1,0.6,5,1646
"3526","Borno","Kwaya Kusar","SMC","Alkaleri","july",2024,2,-1,1,0.6,5,1676
"3527","Borno","Kwaya Kusar","SMC","Alkaleri","july",2024,3,-1,1,0.6,5,1706
"3528","Borno","Kwaya Kusar","SMC","Alkaleri","july",2024,4,-1,1,0.6,5,1736
"4389","Borno","Kwaya Kusar","SMC","Alkaleri","july",2025,1,-1,1,0.6,5,2011
"4390","Borno","Kwaya Kusar","SMC","Alkaleri","july",2025,2,-1,1,0.6,5,2041
"4391","Borno","Kwaya Kusar","SMC","Alkaleri","july",2025,3,-1,1,0.6,5,2071
"4392","Borno","Kwaya Kusar","SMC","Alkaleri","july",2025,4,-1,1,0.6,5,2101
"5253","Borno","Kwaya Kusar","SMC","Alkaleri","july",2026,1,-1,1,0.6,5,2376
"5254","Borno","Kwaya Kusar","SMC","Alkaleri","july",2026,2,-1,1,0.6,5,2406
"5255","Borno","Kwaya Kusar","SMC","Alkaleri","july",2026,3,-1,1,0.6,5,2436
"5256","Borno","Kwaya Kusar","SMC","Alkaleri","july",2026,4,-1,1,0.6,5,2466
"6117","Borno","Kwaya Kusar","SMC","Alkaleri","july",2027,1,-1,1,0.6,5,2741
"6118","Borno","Kwaya Kusar","SMC","Alkaleri","july",2027,2,-1,1,0.6,5,2771
"6119","Borno","Kwaya Kusar","SMC","Alkaleri","july",2027,3,-1,1,0.6,5,2801
"6120","Borno","Kwaya Kusar","SMC","Alkaleri","july",2027,4,-1,1,0.6,5,2831
"6981","Borno","Kwaya Kusar","SMC","Alkaleri","july",2028,1,-1,1,0.6,5,3106
"6982","Borno","Kwaya Kusar","SMC","Alkaleri","july",2028,2,-1,1,0.6,5,3136
"6983","Borno","Kwaya Kusar","SMC","Alkaleri","july",2028,3,-1,1,0.6,5,3166
"6984","Borno","Kwaya Kusar","SMC","Alkaleri","july",2028,4,-1,1,0.6,5,3196
"7845","Borno","Kwaya Kusar","SMC","Alkaleri","july",2029,1,-1,1,0.6,5,3471
"7846","Borno","Kwaya Kusar","SMC","Alkaleri","july",2029,2,-1,1,0.6,5,3501
"7847","Borno","Kwaya Kusar","SMC","Alkaleri","july",2029,3,-1,1,0.6,5,3531
"7848","Borno","Kwaya Kusar","SMC","Alkaleri","july",2029,4,-1,1,0.6,5,3561
"8709","Borno","Kwaya Kusar","SMC","Alkaleri","july",2030,1,-1,1,0.6,5,3836
"8710","Borno","Kwaya Kusar","SMC","Alkaleri","july",2030,2,-1,1,0.6,5,3866
"8711","Borno","Kwaya Kusar","SMC","Alkaleri","july",2030,3,-1,1,0.6,5,3896
"8712","Borno","Kwaya Kusar","SMC","Alkaleri","july",2030,4,-1,1,0.6,5,3926
"725","Taraba","Lau","SMC","Alkaleri","july",2020,1,-1,1,0.6,5,186
"726","Taraba","Lau","SMC","Alkaleri","july",2020,2,-1,1,0.6,5,216
"727","Taraba","Lau","SMC","Alkaleri","july",2020,3,-1,1,0.6,5,246
"728","Taraba","Lau","SMC","Alkaleri","july",2020,4,-1,1,0.6,5,276
"1589","Taraba","Lau","SMC","Alkaleri","july",2021,1,-1,1,0.6,5,551
"1590","Taraba","Lau","SMC","Alkaleri","july",2021,2,-1,1,0.6,5,581
"1591","Taraba","Lau","SMC","Alkaleri","july",2021,3,-1,1,0.6,5,611
"1592","Taraba","Lau","SMC","Alkaleri","july",2021,4,-1,1,0.6,5,641
"2453","Taraba","Lau","SMC","Alkaleri","july",2022,1,-1,1,0.6,5,916
"2454","Taraba","Lau","SMC","Alkaleri","july",2022,2,-1,1,0.6,5,946
"2455","Taraba","Lau","SMC","Alkaleri","july",2022,3,-1,1,0.6,5,976
"2456","Taraba","Lau","SMC","Alkaleri","july",2022,4,-1,1,0.6,5,1006
"3317","Taraba","Lau","SMC","Alkaleri","july",2023,1,-1,1,0.6,5,1281
"3318","Taraba","Lau","SMC","Alkaleri","july",2023,2,-1,1,0.6,5,1311
"3319","Taraba","Lau","SMC","Alkaleri","july",2023,3,-1,1,0.6,5,1341
"3320","Taraba","Lau","SMC","Alkaleri","july",2023,4,-1,1,0.6,5,1371
"4181","Taraba","Lau","SMC","Alkaleri","july",2024,1,-1,1,0.6,5,1646
"4182","Taraba","Lau","SMC","Alkaleri","july",2024,2,-1,1,0.6,5,1676
"4183","Taraba","Lau","SMC","Alkaleri","july",2024,3,-1,1,0.6,5,1706
"4184","Taraba","Lau","SMC","Alkaleri","july",2024,4,-1,1,0.6,5,1736
"5045","Taraba","Lau","SMC","Alkaleri","july",2025,1,-1,1,0.6,5,2011
"5046","Taraba","Lau","SMC","Alkaleri","july",2025,2,-1,1,0.6,5,2041
"5047","Taraba","Lau","SMC","Alkaleri","july",2025,3,-1,1,0.6,5,2071
"5048","Taraba","Lau","SMC","Alkaleri","july",2025,4,-1,1,0.6,5,2101
"5909","Taraba","Lau","SMC","Alkaleri","july",2026,1,-1,1,0.6,5,2376
"5910","Taraba","Lau","SMC","Alkaleri","july",2026,2,-1,1,0.6,5,2406
"5911","Taraba","Lau","SMC","Alkaleri","july",2026,3,-1,1,0.6,5,2436
"5912","Taraba","Lau","SMC","Alkaleri","july",2026,4,-1,1,0.6,5,2466
"6773","Taraba","Lau","SMC","Alkaleri","july",2027,1,-1,1,0.6,5,2741
"6774","Taraba","Lau","SMC","Alkaleri","july",2027,2,-1,1,0.6,5,2771
"6775","Taraba","Lau","SMC","Alkaleri","july",2027,3,-1,1,0.6,5,2801
"6776","Taraba","Lau","SMC","Alkaleri","july",2027,4,-1,1,0.6,5,2831
