"","State","LGA","repDS","peak","year","round","duration","coverage_high_access","coverage_low_access","max_age","simday"
"8384","Jigawa","Kafin Hausa","Taura","july",2025,4,-1,1,0.6,5,2101
"8621","Jigawa","Kafin Hausa","Taura","july",2025,1,-1,1,0.6,5,2011
"9962","Jigawa","Kafin Hausa","Taura","july",2026,2,-1,1,0.6,5,2406
"9963","Jigawa","Kafin Hausa","Taura","july",2026,3,-1,1,0.6,5,2436
"9964","Jigawa","Kafin Hausa","Taura","july",2026,4,-1,1,0.6,5,2466
"10201","Jigawa","Kafin Hausa","Taura","july",2026,1,-1,1,0.6,5,2376
"11542","Jigawa","Kafin Hausa","Taura","july",2027,2,-1,1,0.6,5,2771
"11543","Jigawa","Kafin Hausa","Taura","july",2027,3,-1,1,0.6,5,2801
"11544","Jigawa","Kafin Hausa","Taura","july",2027,4,-1,1,0.6,5,2831
"11781","Jigawa","Kafin Hausa","Taura","july",2027,1,-1,1,0.6,5,2741
"13122","Jigawa","Kafin Hausa","Taura","july",2028,2,-1,1,0.6,5,3136
"13123","Jigawa","Kafin Hausa","Taura","july",2028,3,-1,1,0.6,5,3166
"13124","Jigawa","Kafin Hausa","Taura","july",2028,4,-1,1,0.6,5,3196
"13361","Jigawa","Kafin Hausa","Taura","july",2028,1,-1,1,0.6,5,3106
"14702","Jigawa","Kafin Hausa","Taura","july",2029,2,-1,1,0.6,5,3501
"14703","Jigawa","Kafin Hausa","Taura","july",2029,3,-1,1,0.6,5,3531
"14704","Jigawa","Kafin Hausa","Taura","july",2029,4,-1,1,0.6,5,3561
"14941","Jigawa","Kafin Hausa","Taura","july",2029,1,-1,1,0.6,5,3471
"16282","Jigawa","Kafin Hausa","Taura","july",2030,2,-1,1,0.6,5,3866
"16283","Jigawa","Kafin Hausa","Taura","july",2030,3,-1,1,0.6,5,3896
"16284","Jigawa","Kafin Hausa","Taura","july",2030,4,-1,1,0.6,5,3926
"16521","Jigawa","Kafin Hausa","Taura","july",2030,1,-1,1,0.6,5,3836
"725","Katsina","Kafur","Gwarzo","august",2020,1,-1,1,0.6,5,223
"866","Katsina","Kafur","Gwarzo","august",2020,2,-1,1,0.6,5,253
"867","Katsina","Kafur","Gwarzo","august",2020,3,-1,1,0.6,5,283
"868","Katsina","Kafur","Gwarzo","august",2020,4,-1,1,0.6,5,313
"2305","Katsina","Kafur","Gwarzo","august",2021,1,-1,1,0.6,5,588
"2446","Katsina","Kafur","Gwarzo","august",2021,2,-1,1,0.6,5,618
"2447","Katsina","Kafur","Gwarzo","august",2021,3,-1,1,0.6,5,648
"2448","Katsina","Kafur","Gwarzo","august",2021,4,-1,1,0.6,5,678
"3885","Katsina","Kafur","Gwarzo","august",2022,1,-1,1,0.6,5,953
"4026","Katsina","Kafur","Gwarzo","august",2022,2,-1,1,0.6,5,983
"4027","Katsina","Kafur","Gwarzo","august",2022,3,-1,1,0.6,5,1013
"4028","Katsina","Kafur","Gwarzo","august",2022,4,-1,1,0.6,5,1043
"5465","Katsina","Kafur","Gwarzo","august",2023,1,-1,1,0.6,5,1318
"5606","Katsina","Kafur","Gwarzo","august",2023,2,-1,1,0.6,5,1348
"5607","Katsina","Kafur","Gwarzo","august",2023,3,-1,1,0.6,5,1378
"5608","Katsina","Kafur","Gwarzo","august",2023,4,-1,1,0.6,5,1408
"7045","Katsina","Kafur","Gwarzo","august",2024,1,-1,1,0.6,5,1683
"7186","Katsina","Kafur","Gwarzo","august",2024,2,-1,1,0.6,5,1713
"7187","Katsina","Kafur","Gwarzo","august",2024,3,-1,1,0.6,5,1743
"7188","Katsina","Kafur","Gwarzo","august",2024,4,-1,1,0.6,5,1773
"8625","Katsina","Kafur","Gwarzo","august",2025,1,-1,1,0.6,5,2048
"8766","Katsina","Kafur","Gwarzo","august",2025,2,-1,1,0.6,5,2078
"8767","Katsina","Kafur","Gwarzo","august",2025,3,-1,1,0.6,5,2108
"8768","Katsina","Kafur","Gwarzo","august",2025,4,-1,1,0.6,5,2138
"10205","Katsina","Kafur","Gwarzo","august",2026,1,-1,1,0.6,5,2413
"10346","Katsina","Kafur","Gwarzo","august",2026,2,-1,1,0.6,5,2443
"10347","Katsina","Kafur","Gwarzo","august",2026,3,-1,1,0.6,5,2473
"10348","Katsina","Kafur","Gwarzo","august",2026,4,-1,1,0.6,5,2503
"11785","Katsina","Kafur","Gwarzo","august",2027,1,-1,1,0.6,5,2778
"11926","Katsina","Kafur","Gwarzo","august",2027,2,-1,1,0.6,5,2808
"11927","Katsina","Kafur","Gwarzo","august",2027,3,-1,1,0.6,5,2838
"11928","Katsina","Kafur","Gwarzo","august",2027,4,-1,1,0.6,5,2868
"13365","Katsina","Kafur","Gwarzo","august",2028,1,-1,1,0.6,5,3143
"13506","Katsina","Kafur","Gwarzo","august",2028,2,-1,1,0.6,5,3173
"13507","Katsina","Kafur","Gwarzo","august",2028,3,-1,1,0.6,5,3203
"13508","Katsina","Kafur","Gwarzo","august",2028,4,-1,1,0.6,5,3233
"14945","Katsina","Kafur","Gwarzo","august",2029,1,-1,1,0.6,5,3508
"15086","Katsina","Kafur","Gwarzo","august",2029,2,-1,1,0.6,5,3538
"15087","Katsina","Kafur","Gwarzo","august",2029,3,-1,1,0.6,5,3568
"15088","Katsina","Kafur","Gwarzo","august",2029,4,-1,1,0.6,5,3598
"16525","Katsina","Kafur","Gwarzo","august",2030,1,-1,1,0.6,5,3873
"16666","Katsina","Kafur","Gwarzo","august",2030,2,-1,1,0.6,5,3903
"16667","Katsina","Kafur","Gwarzo","august",2030,3,-1,1,0.6,5,3933
"16668","Katsina","Kafur","Gwarzo","august",2030,4,-1,1,0.6,5,3963
"282","Borno","Kaga","Darazo","july",2020,2,-1,1,0.6,5,216
"283","Borno","Kaga","Darazo","july",2020,3,-1,1,0.6,5,246
"284","Borno","Kaga","Darazo","july",2020,4,-1,1,0.6,5,276
"729","Borno","Kaga","Darazo","july",2020,1,-1,1,0.6,5,186
"1862","Borno","Kaga","Darazo","july",2021,2,-1,1,0.6,5,581
"1863","Borno","Kaga","Darazo","july",2021,3,-1,1,0.6,5,611
"1864","Borno","Kaga","Darazo","july",2021,4,-1,1,0.6,5,641
"2309","Borno","Kaga","Darazo","july",2021,1,-1,1,0.6,5,551
"3442","Borno","Kaga","Darazo","july",2022,2,-1,1,0.6,5,946
"3443","Borno","Kaga","Darazo","july",2022,3,-1,1,0.6,5,976
"3444","Borno","Kaga","Darazo","july",2022,4,-1,1,0.6,5,1006
"3889","Borno","Kaga","Darazo","july",2022,1,-1,1,0.6,5,916
"5022","Borno","Kaga","Darazo","july",2023,2,-1,1,0.6,5,1311
"5023","Borno","Kaga","Darazo","july",2023,3,-1,1,0.6,5,1341
"5024","Borno","Kaga","Darazo","july",2023,4,-1,1,0.6,5,1371
"5469","Borno","Kaga","Darazo","july",2023,1,-1,1,0.6,5,1281
"6602","Borno","Kaga","Darazo","july",2024,2,-1,1,0.6,5,1676
"6603","Borno","Kaga","Darazo","july",2024,3,-1,1,0.6,5,1706
"6604","Borno","Kaga","Darazo","july",2024,4,-1,1,0.6,5,1736
"7049","Borno","Kaga","Darazo","july",2024,1,-1,1,0.6,5,1646
"8182","Borno","Kaga","Darazo","july",2025,2,-1,1,0.6,5,2041
"8183","Borno","Kaga","Darazo","july",2025,3,-1,1,0.6,5,2071
"8184","Borno","Kaga","Darazo","july",2025,4,-1,1,0.6,5,2101
"8629","Borno","Kaga","Darazo","july",2025,1,-1,1,0.6,5,2011
"9762","Borno","Kaga","Darazo","july",2026,2,-1,1,0.6,5,2406
"9763","Borno","Kaga","Darazo","july",2026,3,-1,1,0.6,5,2436
"9764","Borno","Kaga","Darazo","july",2026,4,-1,1,0.6,5,2466
"10209","Borno","Kaga","Darazo","july",2026,1,-1,1,0.6,5,2376
"11342","Borno","Kaga","Darazo","july",2027,2,-1,1,0.6,5,2771
