LGA,CM_rate_under5_uncomplicated_baseline,CM_rate_over5_uncomplicated_baseline,CM_rate_severe_malaria_baseline,CM_rate_under5_uncomplicated_2020,CM_rate_over5_uncomplicated_2020,CM_rate_severe_malaria_2020,CM_rate_under5_uncomplicated_2021,CM_rate_over5_uncomplicated_2021,CM_rate_severe_malaria_2021,CM_rate_under5_uncomplicated_2022,CM_rate_over5_uncomplicated_2022,CM_rate_severe_malaria_2022,CM_rate_under5_uncomplicated_2023,CM_rate_over5_uncomplicated_2023,CM_rate_severe_malaria_2023,CM_rate_under5_uncomplicated_2024,CM_rate_over5_uncomplicated_2024,CM_rate_severe_malaria_2024,CM_rate_under5_uncomplicated_2025,CM_rate_over5_uncomplicated_2025,CM_rate_severe_malaria_2025,CM_rate_under5_uncomplicated_2026,CM_rate_over5_uncomplicated_2026,CM_rate_severe_malaria_2026,CM_rate_under5_uncomplicated_2027,CM_rate_over5_uncomplicated_2027,CM_rate_severe_malaria_2027,CM_rate_under5_uncomplicated_2028,CM_rate_over5_uncomplicated_2028,CM_rate_severe_malaria_2028,CM_rate_under5_uncomplicated_2029,CM_rate_over5_uncomplicated_2029,CM_rate_severe_malaria_2029,CM_rate_under5_uncomplicated_2030,CM_rate_over5_uncomplicated_2030,CM_rate_severe_malaria_2030,ITN_under5_baseline,ITN_6to9_baseline,ITN_10to18_baseline,ITN_over18_baseline,ITN_under5_2020,ITN_6to9_2020,ITN_10to18_2020,ITN_over18_2020,ITN_under5_2021,ITN_6to9_2021,ITN_10to18_2021,ITN_over18_2021,ITN_under5_2022,ITN_6to9_2022,ITN_10to18_2022,ITN_over18_2022,ITN_under5_2023,ITN_6to9_2023,ITN_10to18_2023,ITN_over18_2023,ITN_under5_2024,ITN_6to9_2024,ITN_10to18_2024,ITN_over18_2024,ITN_under5_2025,ITN_6to9_2025,ITN_10to18_2025,ITN_over18_2025,ITN_under5_2026,ITN_6to9_2026,ITN_10to18_2026,ITN_over18_2026,ITN_under5_2027,ITN_6to9_2027,ITN_10to18_2027,ITN_over18_2027,ITN_under5_2028,ITN_6to9_2028,ITN_10to18_2028,ITN_over18_2028,ITN_under5_2029,ITN_6to9_2029,ITN_10to18_2029,ITN_over18_2029,ITN_under5_2030,ITN_6to9_2030,ITN_10to18_2030,ITN_over18_2030,SMC_coverage_baseline,SMC_coverage_2020,SMC_coverage_2021,SMC_coverage_2022,SMC_coverage_2023,SMC_coverage_2024,SMC_coverage_2025,SMC_coverage_2026,SMC_coverage_2027,SMC_coverage_2028,SMC_coverage_2029,SMC_coverage_2030
Katsina-Ala,0.177187213,0.177187213,0.49,0.381395476,0.381395476,0.539,0.582042276,0.582042276,0.637,0.5967842520000001,0.5967842520000001,0.735,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.770171343,0.610136606,0.461619835,0.540749047,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,,,,,,,,
Kaugama,0.111111111,0.111111111,0.49,0.47833333299999997,0.47833333299999997,0.539,0.8,0.8,0.637,0.8,0.8,0.735,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.87755102,0.8888888890000001,0.921052632,0.767208089,,,,,0.87755102,0.8888888890000001,0.921052632,0.8,,,,,,,,,0.87755102,0.8888888890000001,0.921052632,0.8,,,,,,,,,0.87755102,0.8888888890000001,0.921052632,0.8,,,,,,,,,0.87755102,0.8888888890000001,0.921052632,0.8,0.8267790260000001,0.8267790260000001,0.8267790260000001,0.8267790260000001,0.8267790260000001,0.8267790260000001,0.8267790260000001,0.8267790260000001,0.8267790260000001,0.8267790260000001,0.8267790260000001,0.8267790260000001
Kaura,0.02049469,0.02049469,0.49,0.04098938,0.04098938,0.539,0.328939775,0.328939775,0.637,0.8,0.8,0.735,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.904761905,0.571428571,0.5862068970000001,0.529411765,,,,,,,,,0.904761905,0.8,0.8,0.8,,,,,,,,,0.904761905,0.8,0.8,0.8,,,,,,,,,0.904761905,0.8,0.8,0.8,,,,,,,,,,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Kaura-Namoda,0.209995572,0.209995572,0.49,0.452015469,0.452015469,0.539,0.6898144540000001,0.6898144540000001,0.637,0.707286086,0.707286086,0.735,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.432231885,0.18042240899999998,0.20887029399999998,0.553058088,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,0.634064081,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Kauru,0.02049469,0.02049469,0.49,0.04098938,0.04098938,0.539,0.328939775,0.328939775,0.637,0.8,0.8,0.735,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.954545455,0.515566576,0.666666667,0.8382352940000001,,,,,,,,,0.954545455,0.8,0.8,0.8382352940000001,,,,,,,,,0.954545455,0.8,0.8,0.8382352940000001,,,,,,,,,0.954545455,0.8,0.8,0.8382352940000001,,,,,,,,,,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Kazaure,0.3125,0.3125,0.49,0.328125,0.328125,0.539,0.334375,0.334375,0.637,0.340625,0.340625,0.735,0.35,0.35,0.8,0.625,0.625,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.867924528,0.7894736840000001,0.796875,0.9493670890000001,,,,,0.867924528,0.8,0.8,0.9493670890000001,,,,,,,,,0.867924528,0.8,0.8,0.9493670890000001,,,,,,,,,0.867924528,0.8,0.8,0.9493670890000001,,,,,,,,,0.867924528,0.8,0.8,0.9493670890000001,0.8267790260000001,0.8267790260000001,0.8267790260000001,0.8267790260000001,0.8267790260000001,0.8267790260000001,0.8267790260000001,0.8267790260000001,0.8267790260000001,0.8267790260000001,0.8267790260000001,0.8267790260000001
Keana,0.177187213,0.177187213,0.49,0.381395476,0.381395476,0.539,0.582042276,0.582042276,0.637,0.5967842520000001,0.5967842520000001,0.735,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.511047108,0.44104814600000003,0.346819024,0.589015934,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Kebbe,0.42225568,0.42225568,0.49,0.44336846399999996,0.44336846399999996,0.539,0.451813578,0.451813578,0.637,0.460258691,0.460258691,0.735,0.47292636200000004,0.47292636200000004,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.789226475,0.614967322,0.534978419,0.78771905,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,0.725,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Keffi,0.246839589,0.246839589,0.49,0.531322215,0.531322215,0.539,0.8,0.8,0.637,0.8,0.8,0.735,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.7223890479999999,0.429725569,0.434474849,0.5705755570000001,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Khana,0.28571428600000004,0.28571428600000004,0.49,0.3,0.3,0.539,0.305714286,0.305714286,0.637,0.311428572,0.311428572,0.735,0.32,0.32,0.8,0.5714285720000001,0.5714285720000001,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.047619048,0.083333333,0.384615385,0.081967213,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,,,,,,,,
Kibiya,0.17217254699999998,0.17217254699999998,0.49,0.37060140700000005,0.37060140700000005,0.539,0.5655696,0.5655696,0.637,0.579894356,0.579894356,0.735,0.794473001,0.794473001,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.7059527809999999,0.606857993,0.5086462070000001,0.693592607,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Kirfi,0.076923077,0.076923077,0.49,0.153846154,0.153846154,0.539,0.8,0.8,0.637,0.8,0.8,0.735,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.611111111,0.15789473699999998,0.193548387,0.48387096799999996,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Kiri Kasamma,0.293729355,0.293729355,0.49,0.30841582300000003,0.30841582300000003,0.539,0.31429041,0.31429041,0.637,0.320164997,0.320164997,0.735,0.32897687800000003,0.32897687800000003,0.8,0.58745871,0.58745871,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.95426831,0.931417983,0.902249808,0.9533596790000001,,,,,0.95426831,0.931417983,0.902249808,0.9533596790000001,,,,,,,,,0.95426831,0.931417983,0.902249808,0.9533596790000001,,,,,,,,,0.95426831,0.931417983,0.902249808,0.9533596790000001,,,,,,,,,0.95426831,0.931417983,0.902249808,0.9533596790000001,0.8267790260000001,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Kiru,0.23874942600000001,0.23874942600000001,0.49,0.513908139,0.513908139,0.539,0.784267989,0.784267989,0.637,0.8,0.8,0.735,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.7790243240000001,0.623254161,0.5157560179999999,0.7332563540000001,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Kiyawa,0.14285714300000002,0.14285714300000002,0.49,0.3,0.3,0.539,0.8,0.8,0.637,0.8,0.8,0.735,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.836363636,0.697674419,0.513513514,0.8235294120000001,,,,,0.836363636,0.8,0.8,0.8235294120000001,,,,,,,,,0.836363636,0.8,0.8,0.8235294120000001,,,,,,,,,0.836363636,0.8,0.8,0.8235294120000001,,,,,,,,,0.836363636,0.8,0.8,0.8235294120000001,0.8267790260000001,0.8267790260000001,0.8267790260000001,0.8267790260000001,0.8267790260000001,0.8267790260000001,0.8267790260000001,0.8267790260000001,0.8267790260000001,0.8267790260000001,0.8267790260000001,0.8267790260000001
Kogi,0.333333333,0.333333333,0.49,0.35,0.35,0.539,0.356666666,0.356666666,0.637,0.363333333,0.363333333,0.735,0.373333333,0.373333333,0.8,0.666666666,0.666666666,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.363636364,0.1,0.166666667,0.301886792,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Koko-Besse,0.630339538,0.630339538,0.49,0.661856515,0.661856515,0.539,0.6744633059999999,0.6744633059999999,0.637,0.6870700959999999,0.6870700959999999,0.735,0.7059802829999999,0.7059802829999999,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.950888927,0.844308444,0.675011074,0.85687547,,,,,0.950888927,0.844308444,0.8,0.85687547,,,,,,,,,0.950888927,0.844308444,0.8,0.85687547,,,,,,,,,0.950888927,0.844308444,0.8,0.85687547,,,,,,,,,0.950888927,0.844308444,0.8,0.85687547,,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Kokona,0.246839589,0.246839589,0.49,0.531322215,0.531322215,0.539,0.8,0.8,0.637,0.8,0.8,0.735,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.729032252,0.640765073,0.538461538,0.659225087,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Kolokuma-Opokuma,0.389048955,0.389048955,0.49,0.408501403,0.408501403,0.539,0.416282382,0.416282382,0.637,0.424063361,0.424063361,0.735,0.43573483,0.43573483,0.8,0.77809791,0.77809791,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.236773625,0.146298451,0.199398894,0.25380437,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,,,,,,,,
Konduga,0.5,0.5,0.49,0.525,0.525,0.539,0.535,0.535,0.637,0.545,0.545,0.735,0.56,0.56,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.512820513,0.42105263200000004,0.689655172,0.698113208,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Konshisha,0.246839589,0.246839589,0.49,0.531322215,0.531322215,0.539,0.8,0.8,0.637,0.8,0.8,0.735,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.37037037,0.181818182,0.307692308,0.35384615399999997,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Kontagora,0.320938838,0.320938838,0.49,0.33698578,0.33698578,0.539,0.34340455700000005,0.34340455700000005,0.637,0.34982333299999996,0.34982333299999996,0.735,0.359451499,0.359451499,0.8,0.641877676,0.641877676,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.314253047,0.161544985,0.13707012699999999,0.274759284,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Kosofe,0.691001687,0.691001687,0.49,0.7255517709999999,0.7255517709999999,0.539,0.739371805,0.739371805,0.637,0.7531918390000001,0.7531918390000001,0.735,0.773921889,0.773921889,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.23106712199999999,0.178238948,0.09499384699999999,0.11210992300000001,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,,,,,,,,
Kubau,0.02049469,0.02049469,0.49,0.04098938,0.04098938,0.539,0.328939775,0.328939775,0.637,0.8,0.8,0.735,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.811072268,0.7149792779999999,0.554951194,0.65087995,,,,,,,,,0.811072268,0.8,0.8,0.8,,,,,,,,,0.811072268,0.8,0.8,0.8,,,,,,,,,0.811072268,0.8,0.8,0.8,,,,,,,,,,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Kudan,0.130508332,0.130508332,0.49,0.561838369,0.561838369,0.539,0.8,0.8,0.637,0.8,0.8,0.735,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.78026403,0.5849763170000001,0.686797898,0.682705958,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Kuje,0.177187213,0.177187213,0.49,0.381395476,0.381395476,0.539,0.582042276,0.582042276,0.637,0.5967842520000001,0.5967842520000001,0.735,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.508873086,0.36051872,0.345747474,0.443661769,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Kukawa,0.6,0.6,0.49,0.63,0.63,0.539,0.642,0.642,0.637,0.654,0.654,0.735,0.672,0.672,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.538461538,0.75,0.5,0.705882353,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Kumbotso,0.174928041,0.174928041,0.49,0.376532608,0.376532608,0.539,0.574621122,0.574621122,0.637,0.589175135,0.589175135,0.735,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.749295991,0.646893034,0.603650819,0.767208089,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Kunchi,0.147410353,0.147410353,0.49,0.309561741,0.309561741,0.539,0.8,0.8,0.637,0.8,0.8,0.735,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.509004749,0.352733678,0.243679168,0.48046215,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Kura,0.222222222,0.222222222,0.49,0.47833333299999997,0.47833333299999997,0.539,0.729977777,0.729977777,0.637,0.7484666659999999,0.7484666659999999,0.735,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.825,0.695652174,0.541666667,0.84375,,,,,,,,,0.825,0.8,0.8,0.84375,,,,,,,,,0.825,0.8,0.8,0.84375,,,,,,,,,0.825,0.8,0.8,0.84375,,,,,,,,,,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Kurfi,0.209995572,0.209995572,0.49,0.452015469,0.452015469,0.539,0.6898144540000001,0.6898144540000001,0.637,0.707286086,0.707286086,0.735,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.7320193220000001,0.592426281,0.5258235729999999,0.685107348,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Kurmi,0.4,0.4,0.49,0.42,0.42,0.539,0.428,0.428,0.637,0.436,0.436,0.735,0.44799999999999995,0.44799999999999995,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.076923077,0.086956522,0.08510638300000001,0.07792207799999999,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,,,,,,,,,,,,
Kusada,0.1875,0.1875,0.49,0.40359375,0.40359375,0.539,0.61591875,0.61591875,0.637,0.63151875,0.63151875,0.735,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.75,0.571428571,0.446428571,0.7183098590000001,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Kwali,0.177187213,0.177187213,0.49,0.381395476,0.381395476,0.539,0.582042276,0.582042276,0.637,0.5967842520000001,0.5967842520000001,0.735,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.249141339,0.091169507,0.095544523,0.24071952100000002,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Kwami,0.069494533,0.069494533,0.49,0.138989066,0.138989066,0.539,0.8,0.8,0.637,0.8,0.8,0.735,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.304503189,0.193656634,0.15934499900000001,0.530232685,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Kwande,0.188679397,0.188679397,0.49,0.406132402,0.406132402,0.539,0.619792951,0.619792951,0.637,0.6354910770000001,0.6354910770000001,0.735,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.39242104899999997,0.266331628,0.24122524399999998,0.381666977,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Kware,0.2,0.2,0.49,0.4305,0.4305,0.539,0.65698,0.65698,0.637,0.67362,0.67362,0.735,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.558139535,0.39130434799999997,0.148148148,0.692307692,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,,,,,0.8,0.8,0.8,0.8,,,,,0.725,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
