"","LGA","kill_rate","round","simday","scenario","year"
"1851","Malumfashi",70.8480769,2,1683,"Scenario 1(Business as Usual)",2024
"1852","Malumfashi",70.8480769,3,2778,"Scenario 1(Business as Usual)",2027
"1853","Malumfashi",70.8480769,4,3873,"Scenario 1(Business as Usual)",2030
"1854","Mangu",51.9252565,1,186,"Scenario 1(Business as Usual)",2020
"1855","Mangu",51.9252565,2,1281,"Scenario 1(Business as Usual)",2023
"1856","Mangu",51.9252565,3,2376,"Scenario 1(Business as Usual)",2026
"1857","Mangu",51.9252565,4,3471,"Scenario 1(Business as Usual)",2029
"1858","Mani",64.616062,1,435,"Scenario 1(Business as Usual)",2021
"1859","Mani",64.616062,2,1530,"Scenario 1(Business as Usual)",2024
"1860","Mani",64.616062,3,2625,"Scenario 1(Business as Usual)",2027
"1861","Mani",64.616062,4,3720,"Scenario 1(Business as Usual)",2030
"1862","Maradun",70.3907955,1,186,"Scenario 1(Business as Usual)",2020
"1863","Maradun",70.3907955,2,1281,"Scenario 1(Business as Usual)",2023
"1864","Maradun",70.3907955,3,2376,"Scenario 1(Business as Usual)",2026
"1865","Maradun",70.3907955,4,3471,"Scenario 1(Business as Usual)",2029
"1866","Mariga",63.9142834,1,916,"Scenario 1(Business as Usual)",2022
"1867","Mariga",63.9142834,2,2011,"Scenario 1(Business as Usual)",2025
"1868","Mariga",63.9142834,3,3106,"Scenario 1(Business as Usual)",2028
"1869","Markafi",67.6537716,1,953,"Scenario 1(Business as Usual)",2022
"1870","Markafi",67.6537716,2,2048,"Scenario 1(Business as Usual)",2025
"1871","Markafi",67.6537716,3,3143,"Scenario 1(Business as Usual)",2028
"1872","Marte",67.5677048,1,131,"Scenario 1(Business as Usual)",2020
"1873","Marte",67.5677048,2,1226,"Scenario 1(Business as Usual)",2023
"1874","Marte",67.5677048,3,2321,"Scenario 1(Business as Usual)",2026
"1875","Marte",67.5677048,4,3416,"Scenario 1(Business as Usual)",2029
"1876","Maru",64.6101776,1,223,"Scenario 1(Business as Usual)",2020
"1877","Maru",64.6101776,2,1318,"Scenario 1(Business as Usual)",2023
"1878","Maru",64.6101776,3,2413,"Scenario 1(Business as Usual)",2026
"1879","Maru",64.6101776,4,3508,"Scenario 1(Business as Usual)",2029
"1880","Mashegu",51.5105843,1,916,"Scenario 1(Business as Usual)",2022
"1881","Mashegu",51.5105843,2,2011,"Scenario 1(Business as Usual)",2025
"1882","Mashegu",51.5105843,3,3106,"Scenario 1(Business as Usual)",2028
"1883","Mashi",63.9391742,1,435,"Scenario 1(Business as Usual)",2021
"1884","Mashi",63.9391742,2,1530,"Scenario 1(Business as Usual)",2024
"1885","Mashi",63.9391742,3,2625,"Scenario 1(Business as Usual)",2027
"1886","Mashi",63.9391742,4,3720,"Scenario 1(Business as Usual)",2030
"1887","Matazuu",71.1635809,1,435,"Scenario 1(Business as Usual)",2021
"1888","Matazuu",71.1635809,2,1530,"Scenario 1(Business as Usual)",2024
"1889","Matazuu",71.1635809,3,2625,"Scenario 1(Business as Usual)",2027
"1890","Matazuu",71.1635809,4,3720,"Scenario 1(Business as Usual)",2030
"1891","Mayo-Belwa",61.8014343,1,186,"Scenario 1(Business as Usual)",2020
"1892","Mayo-Belwa",61.8014343,2,1281,"Scenario 1(Business as Usual)",2023
"1893","Mayo-Belwa",61.8014343,3,2376,"Scenario 1(Business as Usual)",2026
"1894","Mayo-Belwa",61.8014343,4,3471,"Scenario 1(Business as Usual)",2029
"1895","Mbaitoli",34.3041421,1,162,"Scenario 1(Business as Usual)",2020
"1896","Mbaitoli",34.3041421,2,1257,"Scenario 1(Business as Usual)",2023
"1897","Mbaitoli",34.3041421,3,2352,"Scenario 1(Business as Usual)",2026
"1898","Mbaitoli",34.3041421,4,3447,"Scenario 1(Business as Usual)",2029
"1899","Mbo",37.6723643,1,527,"Scenario 1(Business as Usual)",2021
"1900","Mbo",37.6723643,2,1622,"Scenario 1(Business as Usual)",2024
"1901","Mbo",37.6723643,3,2717,"Scenario 1(Business as Usual)",2027
"1902","Mbo",37.6723643,4,3812,"Scenario 1(Business as Usual)",2030
"1903","Michika",65.9846477,1,186,"Scenario 1(Business as Usual)",2020
"1904","Michika",65.9846477,2,1281,"Scenario 1(Business as Usual)",2023
"1905","Michika",65.9846477,3,2376,"Scenario 1(Business as Usual)",2026
"1906","Michika",65.9846477,4,3471,"Scenario 1(Business as Usual)",2029
"1907","Miga",67.5260641,1,551,"Scenario 1(Business as Usual)",2021
"1908","Miga",67.5260641,2,1646,"Scenario 1(Business as Usual)",2024
"1909","Miga",67.5260641,3,2741,"Scenario 1(Business as Usual)",2027
"1910","Miga",67.5260641,4,3836,"Scenario 1(Business as Usual)",2030
"1911","Mikang",47.0852295,1,186,"Scenario 1(Business as Usual)",2020
"1912","Mikang",47.0852295,2,1281,"Scenario 1(Business as Usual)",2023
"1913","Mikang",47.0852295,3,2376,"Scenario 1(Business as Usual)",2026
"1914","Mikang",47.0852295,4,3471,"Scenario 1(Business as Usual)",2029
"1915","Minjibir",69.6676631,1,916,"Scenario 1(Business as Usual)",2022
"1916","Minjibir",69.6676631,2,2011,"Scenario 1(Business as Usual)",2025
"1917","Minjibir",69.6676631,3,3106,"Scenario 1(Business as Usual)",2028
"1918","Misau",71.2271562,1,551,"Scenario 1(Business as Usual)",2021
"1919","Misau",71.2271562,2,1646,"Scenario 1(Business as Usual)",2024
"1920","Misau",71.2271562,3,2741,"Scenario 1(Business as Usual)",2027
"1921","Misau",71.2271562,4,3836,"Scenario 1(Business as Usual)",2030
"1922","Mkpat Enin",31.8051677,1,527,"Scenario 1(Business as Usual)",2021
"1923","Mkpat Enin",31.8051677,2,1622,"Scenario 1(Business as Usual)",2024
"1924","Mkpat Enin",31.8051677,3,2717,"Scenario 1(Business as Usual)",2027
"1925","Mkpat Enin",31.8051677,4,3812,"Scenario 1(Business as Usual)",2030
"1926","Moba",36.2981752,1,186,"Scenario 1(Business as Usual)",2020
"1927","Moba",36.2981752,2,1281,"Scenario 1(Business as Usual)",2023
"1928","Moba",36.2981752,3,2376,"Scenario 1(Business as Usual)",2026
"1929","Moba",36.2981752,4,3471,"Scenario 1(Business as Usual)",2029
"1930","Mobbar",71.6736078,1,131,"Scenario 1(Business as Usual)",2020
"1931","Mobbar",71.6736078,2,1226,"Scenario 1(Business as Usual)",2023
"1932","Mobbar",71.6736078,3,2321,"Scenario 1(Business as Usual)",2026
"1933","Mobbar",71.6736078,4,3416,"Scenario 1(Business as Usual)",2029
"1934","Mokwa",47.7717867,1,916,"Scenario 1(Business as Usual)",2022
"1935","Mokwa",47.7717867,2,2011,"Scenario 1(Business as Usual)",2025
"1936","Mokwa",47.7717867,3,3106,"Scenario 1(Business as Usual)",2028
"1937","Monguno",68.2872976,1,131,"Scenario 1(Business as Usual)",2020
"1938","Monguno",68.2872976,2,1226,"Scenario 1(Business as Usual)",2023
"1939","Monguno",68.2872976,3,2321,"Scenario 1(Business as Usual)",2026
"1940","Monguno",68.2872976,4,3416,"Scenario 1(Business as Usual)",2029
"1941","Mopa-Muro",37.0880339,1,186,"Scenario 1(Business as Usual)",2020
"1942","Mopa-Muro",37.0880339,2,1281,"Scenario 1(Business as Usual)",2023
"1943","Mopa-Muro",37.0880339,3,2376,"Scenario 1(Business as Usual)",2026
"1944","Mopa-Muro",37.0880339,4,3471,"Scenario 1(Business as Usual)",2029
"1945","Moro",40.7959544,1,186,"Scenario 1(Business as Usual)",2020
"1946","Moro",40.7959544,2,1281,"Scenario 1(Business as Usual)",2023
"1947","Moro",40.7959544,3,2376,"Scenario 1(Business as Usual)",2026
"1948","Moro",40.7959544,4,3471,"Scenario 1(Business as Usual)",2029
"1949","Mubi North",66.5027176,1,186,"Scenario 1(Business as Usual)",2020
"1950","Mubi North",66.5027176,2,1281,"Scenario 1(Business as Usual)",2023
"1951","Mubi North",66.5027176,3,2376,"Scenario 1(Business as Usual)",2026
"1952","Mubi North",66.5027176,4,3471,"Scenario 1(Business as Usual)",2029
"1953","Mubi South",66.1769417,1,186,"Scenario 1(Business as Usual)",2020
"1954","Mubi South",66.1769417,2,1281,"Scenario 1(Business as Usual)",2023
"1955","Mubi South",66.1769417,3,2376,"Scenario 1(Business as Usual)",2026
"1956","Mubi South",66.1769417,4,3471,"Scenario 1(Business as Usual)",2029
"1957","Musawa",72.2835449,1,588,"Scenario 1(Business as Usual)",2021
"1958","Musawa",72.2835449,2,1683,"Scenario 1(Business as Usual)",2024
"1959","Musawa",72.2835449,3,2778,"Scenario 1(Business as Usual)",2027
"1960","Musawa",72.2835449,4,3873,"Scenario 1(Business as Usual)",2030
"1961","Mushin",52.0071762,1,162,"Scenario 1(Business as Usual)",2020
"1962","Mushin",52.0071762,2,1257,"Scenario 1(Business as Usual)",2023
"1963","Mushin",52.0071762,3,2352,"Scenario 1(Business as Usual)",2026
"1964","Mushin",52.0071762,4,3447,"Scenario 1(Business as Usual)",2029
"1965","Muya",60.929501,1,953,"Scenario 1(Business as Usual)",2022
"1966","Muya",60.929501,2,2048,"Scenario 1(Business as Usual)",2025
"1967","Muya",60.929501,3,3143,"Scenario 1(Business as Usual)",2028
"1968","Nafada",66.5494757,1,551,"Scenario 1(Business as Usual)",2021
"1969","Nafada",66.5494757,2,1646,"Scenario 1(Business as Usual)",2024
"1970","Nafada",66.5494757,3,2741,"Scenario 1(Business as Usual)",2027
"1971","Nafada",66.5494757,4,3836,"Scenario 1(Business as Usual)",2030
"1972","Nangere",71.1658449,1,916,"Scenario 1(Business as Usual)",2022
"1973","Nangere",71.1658449,2,2011,"Scenario 1(Business as Usual)",2025
"1974","Nangere",71.1658449,3,3106,"Scenario 1(Business as Usual)",2028
"1975","Nasarawa-Eggon",53.6568319,1,551,"Scenario 1(Business as Usual)",2021
"1976","Nasarawa-Eggon",53.6568319,2,1646,"Scenario 1(Business as Usual)",2024
"1977","Nasarawa-Eggon",53.6568319,3,2741,"Scenario 1(Business as Usual)",2027
"1978","Nasarawa-Eggon",53.6568319,4,3836,"Scenario 1(Business as Usual)",2030
"1979","Nasarawa1",60.5439633,1,916,"Scenario 1(Business as Usual)",2022
"1980","Nasarawa1",60.5439633,2,2011,"Scenario 1(Business as Usual)",2025
"1981","Nasarawa1",60.5439633,3,3106,"Scenario 1(Business as Usual)",2028
"1982","Nasarawa2",44.2674871,1,588,"Scenario 1(Business as Usual)",2021
"1983","Nasarawa2",44.2674871,2,1683,"Scenario 1(Business as Usual)",2024
"1984","Nasarawa2",44.2674871,3,2778,"Scenario 1(Business as Usual)",2027
"1985","Nasarawa2",44.2674871,4,3873,"Scenario 1(Business as Usual)",2030
"1986","Ndokwa East",34.3545804,1,861,"Scenario 1(Business as Usual)",2022
"1987","Ndokwa East",34.3545804,2,1956,"Scenario 1(Business as Usual)",2025
"1988","Ndokwa East",34.3545804,3,3051,"Scenario 1(Business as Usual)",2028
"1989","Ndokwa West",35.1427873,1,892,"Scenario 1(Business as Usual)",2022
"1990","Ndokwa West",35.1427873,2,1987,"Scenario 1(Business as Usual)",2025
"1991","Ndokwa West",35.1427873,3,3082,"Scenario 1(Business as Usual)",2028
"1992","Nembe",35.581817,1,131,"Scenario 1(Business as Usual)",2020
"1993","Nembe",35.581817,2,1226,"Scenario 1(Business as Usual)",2023
"1994","Nembe",35.581817,3,2321,"Scenario 1(Business as Usual)",2026
"1995","Nembe",35.581817,4,3416,"Scenario 1(Business as Usual)",2029
"1996","Ngala",62.5059413,1,186,"Scenario 1(Business as Usual)",2020
"1997","Ngala",62.5059413,2,1281,"Scenario 1(Business as Usual)",2023
"1998","Ngala",62.5059413,3,2376,"Scenario 1(Business as Usual)",2026
"1999","Ngala",62.5059413,4,3471,"Scenario 1(Business as Usual)",2029
"2000","Nganzai",69.9533384,1,223,"Scenario 1(Business as Usual)",2020
"2001","Nganzai",69.9533384,2,1318,"Scenario 1(Business as Usual)",2023
"2002","Nganzai",69.9533384,3,2413,"Scenario 1(Business as Usual)",2026
"2003","Nganzai",69.9533384,4,3508,"Scenario 1(Business as Usual)",2029
"2004","Ngaski",54.0983781,1,435,"Scenario 1(Business as Usual)",2021
"2005","Ngaski",54.0983781,2,1530,"Scenario 1(Business as Usual)",2024
"2006","Ngaski",54.0983781,3,2625,"Scenario 1(Business as Usual)",2027
"2007","Ngaski",54.0983781,4,3720,"Scenario 1(Business as Usual)",2030
"2008","Ngor-Okpala",33.4983127,1,162,"Scenario 1(Business as Usual)",2020
"2009","Ngor-Okpala",33.4983127,2,1257,"Scenario 1(Business as Usual)",2023
"2010","Ngor-Okpala",33.4983127,3,2352,"Scenario 1(Business as Usual)",2026
"2011","Ngor-Okpala",33.4983127,4,3447,"Scenario 1(Business as Usual)",2029
"2012","Nguru",63.148795,1,916,"Scenario 1(Business as Usual)",2022
"2013","Nguru",63.148795,2,2011,"Scenario 1(Business as Usual)",2025
"2014","Nguru",63.148795,3,3106,"Scenario 1(Business as Usual)",2028
"2015","Ningi",65.1854983,1,615,"Scenario 1(Business as Usual)",2021
"2016","Ningi",65.1854983,2,1710,"Scenario 1(Business as Usual)",2024
"2017","Ningi",65.1854983,3,2805,"Scenario 1(Business as Usual)",2027
"2018","Ningi",65.1854983,4,3900,"Scenario 1(Business as Usual)",2030
"2019","Njaba",34.1492273,1,162,"Scenario 1(Business as Usual)",2020
"2020","Njaba",34.1492273,2,1257,"Scenario 1(Business as Usual)",2023
"2021","Njaba",34.1492273,3,2352,"Scenario 1(Business as Usual)",2026
"2022","Njaba",34.1492273,4,3447,"Scenario 1(Business as Usual)",2029
"2023","Njikoka",48.9504274,1,162,"Scenario 1(Business as Usual)",2020
"2024","Njikoka",48.9504274,2,1257,"Scenario 1(Business as Usual)",2023
"2025","Njikoka",48.9504274,3,2352,"Scenario 1(Business as Usual)",2026
"2026","Njikoka",48.9504274,4,3447,"Scenario 1(Business as Usual)",2029
"2027","Nkanu East",47.1406566,1,70,"Scenario 1(Business as Usual)",2020
"2028","Nkanu East",47.1406566,2,1165,"Scenario 1(Business as Usual)",2023
"2029","Nkanu East",47.1406566,3,2260,"Scenario 1(Business as Usual)",2026
"2030","Nkanu East",47.1406566,4,3355,"Scenario 1(Business as Usual)",2029
"2031","Nkanu West",51.1059551,1,162,"Scenario 1(Business as Usual)",2020
"2032","Nkanu West",51.1059551,2,1257,"Scenario 1(Business as Usual)",2023
"2033","Nkanu West",51.1059551,3,2352,"Scenario 1(Business as Usual)",2026
"2034","Nkanu West",51.1059551,4,3447,"Scenario 1(Business as Usual)",2029
"2035","Nkwerre",46.3076205,1,162,"Scenario 1(Business as Usual)",2020
"2036","Nkwerre",46.3076205,2,1257,"Scenario 1(Business as Usual)",2023
"2037","Nkwerre",46.3076205,3,2352,"Scenario 1(Business as Usual)",2026
"2038","Nkwerre",46.3076205,4,3447,"Scenario 1(Business as Usual)",2029
"2039","Nnewi North",38.462961,1,162,"Scenario 1(Business as Usual)",2020
"2040","Nnewi North",38.462961,2,1257,"Scenario 1(Business as Usual)",2023
"2041","Nnewi North",38.462961,3,2352,"Scenario 1(Business as Usual)",2026
"2042","Nnewi North",38.462961,4,3447,"Scenario 1(Business as Usual)",2029
"2043","Nnewi South",38.0306319,1,162,"Scenario 1(Business as Usual)",2020
"2044","Nnewi South",38.0306319,2,1257,"Scenario 1(Business as Usual)",2023
"2045","Nnewi South",38.0306319,3,2352,"Scenario 1(Business as Usual)",2026
"2046","Nnewi South",38.0306319,4,3447,"Scenario 1(Business as Usual)",2029
"2047","Nsit Atai",33.1769618,1,527,"Scenario 1(Business as Usual)",2021
"2048","Nsit Atai",33.1769618,2,1622,"Scenario 1(Business as Usual)",2024
"2049","Nsit Atai",33.1769618,3,2717,"Scenario 1(Business as Usual)",2027
"2050","Nsit Atai",33.1769618,4,3812,"Scenario 1(Business as Usual)",2030
"2051","Nsit Ibom",42.5264532,1,527,"Scenario 1(Business as Usual)",2021
"2052","Nsit Ibom",42.5264532,2,1622,"Scenario 1(Business as Usual)",2024
"2053","Nsit Ibom",42.5264532,3,2717,"Scenario 1(Business as Usual)",2027
"2054","Nsit Ibom",42.5264532,4,3812,"Scenario 1(Business as Usual)",2030
"2055","Nsit Ubium",33.4843575,1,527,"Scenario 1(Business as Usual)",2021
"2056","Nsit Ubium",33.4843575,2,1622,"Scenario 1(Business as Usual)",2024
"2057","Nsit Ubium",33.4843575,3,2717,"Scenario 1(Business as Usual)",2027
"2058","Nsit Ubium",33.4843575,4,3812,"Scenario 1(Business as Usual)",2030
"2059","Nsukka",45.2803528,1,162,"Scenario 1(Business as Usual)",2020
"2060","Nsukka",45.2803528,2,1257,"Scenario 1(Business as Usual)",2023
"2061","Nsukka",45.2803528,3,2352,"Scenario 1(Business as Usual)",2026
"2062","Nsukka",45.2803528,4,3447,"Scenario 1(Business as Usual)",2029
"2063","Numan",55.184819,1,186,"Scenario 1(Business as Usual)",2020
"2064","Numan",55.184819,2,1281,"Scenario 1(Business as Usual)",2023
"2065","Numan",55.184819,3,2376,"Scenario 1(Business as Usual)",2026
"2066","Numan",55.184819,4,3471,"Scenario 1(Business as Usual)",2029
"2067","Nwangele",48.1838967,1,162,"Scenario 1(Business as Usual)",2020
"2068","Nwangele",48.1838967,2,1257,"Scenario 1(Business as Usual)",2023
"2069","Nwangele",48.1838967,3,2352,"Scenario 1(Business as Usual)",2026
"2070","Nwangele",48.1838967,4,3447,"Scenario 1(Business as Usual)",2029
"2071","Obafemi-Owode",45.6702555,1,435,"Scenario 1(Business as Usual)",2021
"2072","Obafemi-Owode",45.6702555,2,1530,"Scenario 1(Business as Usual)",2024
"2073","Obafemi-Owode",45.6702555,3,2625,"Scenario 1(Business as Usual)",2027
"2074","Obafemi-Owode",45.6702555,4,3720,"Scenario 1(Business as Usual)",2030
"2075","Obanliku",49.6554243,1,527,"Scenario 1(Business as Usual)",2021
"2076","Obanliku",49.6554243,2,1622,"Scenario 1(Business as Usual)",2024
"2077","Obanliku",49.6554243,3,2717,"Scenario 1(Business as Usual)",2027
"2078","Obanliku",49.6554243,4,3812,"Scenario 1(Business as Usual)",2030
"2079","Obi Nwa",40.9752288,1,162,"Scenario 1(Business as Usual)",2020
"2080","Obi Nwa",40.9752288,2,1257,"Scenario 1(Business as Usual)",2023
"2081","Obi Nwa",40.9752288,3,2352,"Scenario 1(Business as Usual)",2026
"2082","Obi Nwa",40.9752288,4,3447,"Scenario 1(Business as Usual)",2029
"2083","Obi1",45.1978665,1,223,"Scenario 1(Business as Usual)",2020
"2084","Obi1",45.1978665,2,1318,"Scenario 1(Business as Usual)",2023
"2085","Obi1",45.1978665,3,2413,"Scenario 1(Business as Usual)",2026
"2086","Obi1",45.1978665,4,3508,"Scenario 1(Business as Usual)",2029
"2087","Obi2",52.2169724,1,588,"Scenario 1(Business as Usual)",2021
"2088","Obi2",52.2169724,2,1683,"Scenario 1(Business as Usual)",2024
"2089","Obi2",52.2169724,3,2778,"Scenario 1(Business as Usual)",2027
"2090","Obi2",52.2169724,4,3873,"Scenario 1(Business as Usual)",2030
"2091","Obia-Akpor",30.8907738,1,131,"Scenario 1(Business as Usual)",2020
"2092","Obia-Akpor",30.8907738,2,1226,"Scenario 1(Business as Usual)",2023
"2093","Obia-Akpor",30.8907738,3,2321,"Scenario 1(Business as Usual)",2026
"2094","Obia-Akpor",30.8907738,4,3416,"Scenario 1(Business as Usual)",2029
"2095","Obokun",39.6441237,1,131,"Scenario 1(Business as Usual)",2020
"2096","Obokun",39.6441237,2,1226,"Scenario 1(Business as Usual)",2023
"2097","Obokun",39.6441237,3,2321,"Scenario 1(Business as Usual)",2026
"2098","Obokun",39.6441237,4,3416,"Scenario 1(Business as Usual)",2029
"2099","Obot Akara",44.0171735,1,527,"Scenario 1(Business as Usual)",2021
"2100","Obot Akara",44.0171735,2,1622,"Scenario 1(Business as Usual)",2024
"2101","Obot Akara",44.0171735,3,2717,"Scenario 1(Business as Usual)",2027
"2102","Obot Akara",44.0171735,4,3812,"Scenario 1(Business as Usual)",2030
"2103","Obowo",50.8816551,1,162,"Scenario 1(Business as Usual)",2020
"2104","Obowo",50.8816551,2,1257,"Scenario 1(Business as Usual)",2023
"2105","Obowo",50.8816551,3,2352,"Scenario 1(Business as Usual)",2026
"2106","Obowo",50.8816551,4,3447,"Scenario 1(Business as Usual)",2029
"2107","Obubra",49.5552804,1,527,"Scenario 1(Business as Usual)",2021
"2108","Obubra",49.5552804,2,1622,"Scenario 1(Business as Usual)",2024
"2109","Obubra",49.5552804,3,2717,"Scenario 1(Business as Usual)",2027
"2110","Obubra",49.5552804,4,3812,"Scenario 1(Business as Usual)",2030
"2111","Obudu",49.0500973,1,527,"Scenario 1(Business as Usual)",2021
"2112","Obudu",49.0500973,2,1622,"Scenario 1(Business as Usual)",2024
"2113","Obudu",49.0500973,3,2717,"Scenario 1(Business as Usual)",2027
"2114","Obudu",49.0500973,4,3812,"Scenario 1(Business as Usual)",2030
"2115","Odeda",44.351983,1,551,"Scenario 1(Business as Usual)",2021
"2116","Odeda",44.351983,2,1646,"Scenario 1(Business as Usual)",2024
"2117","Odeda",44.351983,3,2741,"Scenario 1(Business as Usual)",2027
"2118","Odeda",44.351983,4,3836,"Scenario 1(Business as Usual)",2030
"2119","Odigbo",47.8615868,1,131,"Scenario 1(Business as Usual)",2020
"2120","Odigbo",47.8615868,2,1226,"Scenario 1(Business as Usual)",2023
"2121","Odigbo",47.8615868,3,2321,"Scenario 1(Business as Usual)",2026
"2122","Odigbo",47.8615868,4,3416,"Scenario 1(Business as Usual)",2029
"2123","Odo-Otin",47.9214434,1,186,"Scenario 1(Business as Usual)",2020
"2124","Odo-Otin",47.9214434,2,1281,"Scenario 1(Business as Usual)",2023
"2125","Odo-Otin",47.9214434,3,2376,"Scenario 1(Business as Usual)",2026
