LGA,Rep_DS,U5_coverage,adult_coverage,simday,duration,year,scenario
Obi1,Keana,33.9788323,33.9788323,1896,365,2025,Scenario 7 (Considered for funding in the NSP)
Obi1,Keana,36.3017053,36.3017053,2261,365,2026,Scenario 7 (Considered for funding in the NSP)
Obi1,Keana,38.6245783,38.6245783,2626,365,2027,Scenario 7 (Considered for funding in the NSP)
Obi1,Keana,40.9474513,40.9474513,2991,365,2028,Scenario 7 (Considered for funding in the NSP)
Obi1,Keana,43.2703244,43.2703244,3356,365,2029,Scenario 7 (Considered for funding in the NSP)
Obi1,Keana,45.5931974,45.5931974,3721,365,2030,Scenario 7 (Considered for funding in the NSP)
Obi2,Keana,22.3644673,22.3644673,71,365,2020,Scenario 7 (Considered for funding in the NSP)
Obi2,Keana,24.6873403,24.6873403,436,365,2021,Scenario 7 (Considered for funding in the NSP)
Obi2,Keana,27.0102133,27.0102133,801,365,2022,Scenario 7 (Considered for funding in the NSP)
Obi2,Keana,29.3330863,29.3330863,1166,365,2023,Scenario 7 (Considered for funding in the NSP)
Obi2,Keana,31.6559593,31.6559593,1531,365,2024,Scenario 7 (Considered for funding in the NSP)
Obi2,Keana,33.9788323,33.9788323,1896,365,2025,Scenario 7 (Considered for funding in the NSP)
Obi2,Keana,36.3017053,36.3017053,2261,365,2026,Scenario 7 (Considered for funding in the NSP)
Obi2,Keana,38.6245783,38.6245783,2626,365,2027,Scenario 7 (Considered for funding in the NSP)
Obi2,Keana,40.9474513,40.9474513,2991,365,2028,Scenario 7 (Considered for funding in the NSP)
Obi2,Keana,43.2703244,43.2703244,3356,365,2029,Scenario 7 (Considered for funding in the NSP)
Obi2,Keana,45.5931974,45.5931974,3721,365,2030,Scenario 7 (Considered for funding in the NSP)
Obia-Akpor,Ahoada West,25.0511966,25.0511966,71,365,2020,Scenario 7 (Considered for funding in the NSP)
Obia-Akpor,Ahoada West,26.9026052,26.9026052,436,365,2021,Scenario 7 (Considered for funding in the NSP)
Obia-Akpor,Ahoada West,28.7540138,28.7540138,801,365,2022,Scenario 7 (Considered for funding in the NSP)
Obia-Akpor,Ahoada West,30.6054224,30.6054224,1166,365,2023,Scenario 7 (Considered for funding in the NSP)
Obia-Akpor,Ahoada West,32.4568311,32.4568311,1531,365,2024,Scenario 7 (Considered for funding in the NSP)
Obia-Akpor,Ahoada West,34.3082397,34.3082397,1896,365,2025,Scenario 7 (Considered for funding in the NSP)
Obia-Akpor,Ahoada West,36.1596483,36.1596483,2261,365,2026,Scenario 7 (Considered for funding in the NSP)
Obia-Akpor,Ahoada West,38.0110569,38.0110569,2626,365,2027,Scenario 7 (Considered for funding in the NSP)
Obia-Akpor,Ahoada West,39.8624655,39.8624655,2991,365,2028,Scenario 7 (Considered for funding in the NSP)
Obia-Akpor,Ahoada West,41.7138741,41.7138741,3356,365,2029,Scenario 7 (Considered for funding in the NSP)
Obia-Akpor,Ahoada West,43.5652827,43.5652827,3721,365,2030,Scenario 7 (Considered for funding in the NSP)
Obokun,Akinyele,21.087411,21.087411,71,365,2020,Scenario 7 (Considered for funding in the NSP)
Obokun,Akinyele,23.8848048,23.8848048,436,365,2021,Scenario 7 (Considered for funding in the NSP)
Obokun,Akinyele,26.6821985,26.6821985,801,365,2022,Scenario 7 (Considered for funding in the NSP)
Obokun,Akinyele,29.4795923,29.4795923,1166,365,2023,Scenario 7 (Considered for funding in the NSP)
Obokun,Akinyele,32.2769861,32.2769861,1531,365,2024,Scenario 7 (Considered for funding in the NSP)
Obokun,Akinyele,35.0743798,35.0743798,1896,365,2025,Scenario 7 (Considered for funding in the NSP)
Obokun,Akinyele,37.8717736,37.8717736,2261,365,2026,Scenario 7 (Considered for funding in the NSP)
Obokun,Akinyele,40.6691673,40.6691673,2626,365,2027,Scenario 7 (Considered for funding in the NSP)
Obokun,Akinyele,43.4665611,43.4665611,2991,365,2028,Scenario 7 (Considered for funding in the NSP)
Obokun,Akinyele,46.2639549,46.2639549,3356,365,2029,Scenario 7 (Considered for funding in the NSP)
Obokun,Akinyele,49.0613486,49.0613486,3721,365,2030,Scenario 7 (Considered for funding in the NSP)
Obot Akara,Ngor-Okpala,38.9615805,38.9615805,71,365,2020,Scenario 7 (Considered for funding in the NSP)
Obot Akara,Ngor-Okpala,44.2737006,44.2737006,436,365,2021,Scenario 7 (Considered for funding in the NSP)
Obot Akara,Ngor-Okpala,49.5858207,49.5858207,801,365,2022,Scenario 7 (Considered for funding in the NSP)
Obot Akara,Ngor-Okpala,54.8979407,54.8979407,1166,365,2023,Scenario 7 (Considered for funding in the NSP)
Obot Akara,Ngor-Okpala,60.2100608,60.2100608,1531,365,2024,Scenario 7 (Considered for funding in the NSP)
Obot Akara,Ngor-Okpala,65.5221809,65.5221809,1896,365,2025,Scenario 7 (Considered for funding in the NSP)
Obot Akara,Ngor-Okpala,70.834301,70.834301,2261,365,2026,Scenario 7 (Considered for funding in the NSP)
Obot Akara,Ngor-Okpala,76.1464211,76.1464211,2626,365,2027,Scenario 7 (Considered for funding in the NSP)
Obot Akara,Ngor-Okpala,80,80,2991,365,2028,Scenario 7 (Considered for funding in the NSP)
Obot Akara,Ngor-Okpala,80,80,3356,365,2029,Scenario 7 (Considered for funding in the NSP)
Obot Akara,Ngor-Okpala,80,80,3721,365,2030,Scenario 7 (Considered for funding in the NSP)
Obowo,Ngor-Okpala,38.9615805,38.9615805,71,365,2020,Scenario 7 (Considered for funding in the NSP)
Obowo,Ngor-Okpala,44.2737006,44.2737006,436,365,2021,Scenario 7 (Considered for funding in the NSP)
Obowo,Ngor-Okpala,49.5858207,49.5858207,801,365,2022,Scenario 7 (Considered for funding in the NSP)
Obowo,Ngor-Okpala,54.8979407,54.8979407,1166,365,2023,Scenario 7 (Considered for funding in the NSP)
Obowo,Ngor-Okpala,60.2100608,60.2100608,1531,365,2024,Scenario 7 (Considered for funding in the NSP)
Obowo,Ngor-Okpala,65.5221809,65.5221809,1896,365,2025,Scenario 7 (Considered for funding in the NSP)
Obowo,Ngor-Okpala,70.834301,70.834301,2261,365,2026,Scenario 7 (Considered for funding in the NSP)
Obowo,Ngor-Okpala,76.1464211,76.1464211,2626,365,2027,Scenario 7 (Considered for funding in the NSP)
Obowo,Ngor-Okpala,80,80,2991,365,2028,Scenario 7 (Considered for funding in the NSP)
Obowo,Ngor-Okpala,80,80,3356,365,2029,Scenario 7 (Considered for funding in the NSP)
Obowo,Ngor-Okpala,80,80,3721,365,2030,Scenario 7 (Considered for funding in the NSP)
Obubra,Obubra,53.0875889,53.0875889,71,365,2020,Scenario 7 (Considered for funding in the NSP)
Obubra,Obubra,59.1265088,59.1265088,436,365,2021,Scenario 7 (Considered for funding in the NSP)
Obubra,Obubra,65.1654287,65.1654287,801,365,2022,Scenario 7 (Considered for funding in the NSP)
Obubra,Obubra,71.2043486,71.2043486,1166,365,2023,Scenario 7 (Considered for funding in the NSP)
Obubra,Obubra,77.2432686,77.2432686,1531,365,2024,Scenario 7 (Considered for funding in the NSP)
Obubra,Obubra,80,80,1896,365,2025,Scenario 7 (Considered for funding in the NSP)
Obubra,Obubra,80,80,2261,365,2026,Scenario 7 (Considered for funding in the NSP)
Obubra,Obubra,80,80,2626,365,2027,Scenario 7 (Considered for funding in the NSP)
Obubra,Obubra,80,80,2991,365,2028,Scenario 7 (Considered for funding in the NSP)
Obubra,Obubra,80,80,3356,365,2029,Scenario 7 (Considered for funding in the NSP)
Obubra,Obubra,80,80,3721,365,2030,Scenario 7 (Considered for funding in the NSP)
Obudu,Obubra,53.0875889,53.0875889,71,365,2020,Scenario 7 (Considered for funding in the NSP)
Obudu,Obubra,59.1265088,59.1265088,436,365,2021,Scenario 7 (Considered for funding in the NSP)
Obudu,Obubra,65.1654287,65.1654287,801,365,2022,Scenario 7 (Considered for funding in the NSP)
Obudu,Obubra,71.2043486,71.2043486,1166,365,2023,Scenario 7 (Considered for funding in the NSP)
Obudu,Obubra,77.2432686,77.2432686,1531,365,2024,Scenario 7 (Considered for funding in the NSP)
Obudu,Obubra,80,80,1896,365,2025,Scenario 7 (Considered for funding in the NSP)
Obudu,Obubra,80,80,2261,365,2026,Scenario 7 (Considered for funding in the NSP)
Obudu,Obubra,80,80,2626,365,2027,Scenario 7 (Considered for funding in the NSP)
Obudu,Obubra,80,80,2991,365,2028,Scenario 7 (Considered for funding in the NSP)
Obudu,Obubra,80,80,3356,365,2029,Scenario 7 (Considered for funding in the NSP)
Obudu,Obubra,80,80,3721,365,2030,Scenario 7 (Considered for funding in the NSP)
Odeda,Oke-Ero,30.8728765,30.8728765,71,365,2020,Scenario 7 (Considered for funding in the NSP)
Odeda,Oke-Ero,33.9673353,33.9673353,436,365,2021,Scenario 7 (Considered for funding in the NSP)
Odeda,Oke-Ero,37.0617941,37.0617941,801,365,2022,Scenario 7 (Considered for funding in the NSP)
Odeda,Oke-Ero,40.1562529,40.1562529,1166,365,2023,Scenario 7 (Considered for funding in the NSP)
Odeda,Oke-Ero,43.2507117,43.2507117,1531,365,2024,Scenario 7 (Considered for funding in the NSP)
Odeda,Oke-Ero,46.3451705,46.3451705,1896,365,2025,Scenario 7 (Considered for funding in the NSP)
Odeda,Oke-Ero,49.4396293,49.4396293,2261,365,2026,Scenario 7 (Considered for funding in the NSP)
Odeda,Oke-Ero,52.5340881,52.5340881,2626,365,2027,Scenario 7 (Considered for funding in the NSP)
Odeda,Oke-Ero,55.6285469,55.6285469,2991,365,2028,Scenario 7 (Considered for funding in the NSP)
Odeda,Oke-Ero,58.7230057,58.7230057,3356,365,2029,Scenario 7 (Considered for funding in the NSP)
Odeda,Oke-Ero,61.8174645,61.8174645,3721,365,2030,Scenario 7 (Considered for funding in the NSP)
Odigbo,Akinyele,21.087411,21.087411,71,365,2020,Scenario 7 (Considered for funding in the NSP)
Odigbo,Akinyele,23.8848048,23.8848048,436,365,2021,Scenario 7 (Considered for funding in the NSP)
Odigbo,Akinyele,26.6821985,26.6821985,801,365,2022,Scenario 7 (Considered for funding in the NSP)
Odigbo,Akinyele,29.4795923,29.4795923,1166,365,2023,Scenario 7 (Considered for funding in the NSP)
Odigbo,Akinyele,32.2769861,32.2769861,1531,365,2024,Scenario 7 (Considered for funding in the NSP)
Odigbo,Akinyele,35.0743798,35.0743798,1896,365,2025,Scenario 7 (Considered for funding in the NSP)
Odigbo,Akinyele,37.8717736,37.8717736,2261,365,2026,Scenario 7 (Considered for funding in the NSP)
Odigbo,Akinyele,40.6691673,40.6691673,2626,365,2027,Scenario 7 (Considered for funding in the NSP)
Odigbo,Akinyele,43.4665611,43.4665611,2991,365,2028,Scenario 7 (Considered for funding in the NSP)
Odigbo,Akinyele,46.2639549,46.2639549,3356,365,2029,Scenario 7 (Considered for funding in the NSP)
Odigbo,Akinyele,49.0613486,49.0613486,3721,365,2030,Scenario 7 (Considered for funding in the NSP)
Odogbolu,Oke-Ero,30.8728765,30.8728765,71,365,2020,Scenario 7 (Considered for funding in the NSP)
Odogbolu,Oke-Ero,33.9673353,33.9673353,436,365,2021,Scenario 7 (Considered for funding in the NSP)
Odogbolu,Oke-Ero,37.0617941,37.0617941,801,365,2022,Scenario 7 (Considered for funding in the NSP)
Odogbolu,Oke-Ero,40.1562529,40.1562529,1166,365,2023,Scenario 7 (Considered for funding in the NSP)
Odogbolu,Oke-Ero,43.2507117,43.2507117,1531,365,2024,Scenario 7 (Considered for funding in the NSP)
Odogbolu,Oke-Ero,46.3451705,46.3451705,1896,365,2025,Scenario 7 (Considered for funding in the NSP)
Odogbolu,Oke-Ero,49.4396293,49.4396293,2261,365,2026,Scenario 7 (Considered for funding in the NSP)
Odogbolu,Oke-Ero,52.5340881,52.5340881,2626,365,2027,Scenario 7 (Considered for funding in the NSP)
Odogbolu,Oke-Ero,55.6285469,55.6285469,2991,365,2028,Scenario 7 (Considered for funding in the NSP)
Odogbolu,Oke-Ero,58.7230057,58.7230057,3356,365,2029,Scenario 7 (Considered for funding in the NSP)
Odogbolu,Oke-Ero,61.8174645,61.8174645,3721,365,2030,Scenario 7 (Considered for funding in the NSP)
Odo-Otin,Owan East,36.3787535,36.3787535,71,365,2020,Scenario 7 (Considered for funding in the NSP)
Odo-Otin,Owan East,40.6209913,40.6209913,436,365,2021,Scenario 7 (Considered for funding in the NSP)
Odo-Otin,Owan East,44.8632292,44.8632292,801,365,2022,Scenario 7 (Considered for funding in the NSP)
Odo-Otin,Owan East,49.105467,49.105467,1166,365,2023,Scenario 7 (Considered for funding in the NSP)
Odo-Otin,Owan East,53.3477048,53.3477048,1531,365,2024,Scenario 7 (Considered for funding in the NSP)
Odo-Otin,Owan East,57.5899426,57.5899426,1896,365,2025,Scenario 7 (Considered for funding in the NSP)
Odo-Otin,Owan East,61.8321804,61.8321804,2261,365,2026,Scenario 7 (Considered for funding in the NSP)
Odo-Otin,Owan East,66.0744182,66.0744182,2626,365,2027,Scenario 7 (Considered for funding in the NSP)
Odo-Otin,Owan East,70.316656,70.316656,2991,365,2028,Scenario 7 (Considered for funding in the NSP)
Odo-Otin,Owan East,74.5588939,74.5588939,3356,365,2029,Scenario 7 (Considered for funding in the NSP)
Odo-Otin,Owan East,78.8011317,78.8011317,3721,365,2030,Scenario 7 (Considered for funding in the NSP)
Odukpani,Ngor-Okpala,38.9615805,38.9615805,71,365,2020,Scenario 7 (Considered for funding in the NSP)
Odukpani,Ngor-Okpala,44.2737006,44.2737006,436,365,2021,Scenario 7 (Considered for funding in the NSP)
Odukpani,Ngor-Okpala,49.5858207,49.5858207,801,365,2022,Scenario 7 (Considered for funding in the NSP)
Odukpani,Ngor-Okpala,54.8979407,54.8979407,1166,365,2023,Scenario 7 (Considered for funding in the NSP)
Odukpani,Ngor-Okpala,60.2100608,60.2100608,1531,365,2024,Scenario 7 (Considered for funding in the NSP)
Odukpani,Ngor-Okpala,65.5221809,65.5221809,1896,365,2025,Scenario 7 (Considered for funding in the NSP)
Odukpani,Ngor-Okpala,70.834301,70.834301,2261,365,2026,Scenario 7 (Considered for funding in the NSP)
Odukpani,Ngor-Okpala,76.1464211,76.1464211,2626,365,2027,Scenario 7 (Considered for funding in the NSP)
Odukpani,Ngor-Okpala,80,80,2991,365,2028,Scenario 7 (Considered for funding in the NSP)
Odukpani,Ngor-Okpala,80,80,3356,365,2029,Scenario 7 (Considered for funding in the NSP)
Odukpani,Ngor-Okpala,80,80,3721,365,2030,Scenario 7 (Considered for funding in the NSP)
Offa,Akinyele,21.087411,21.087411,71,365,2020,Scenario 7 (Considered for funding in the NSP)
Offa,Akinyele,23.8848048,23.8848048,436,365,2021,Scenario 7 (Considered for funding in the NSP)
Offa,Akinyele,26.6821985,26.6821985,801,365,2022,Scenario 7 (Considered for funding in the NSP)
Offa,Akinyele,29.4795923,29.4795923,1166,365,2023,Scenario 7 (Considered for funding in the NSP)
Offa,Akinyele,32.2769861,32.2769861,1531,365,2024,Scenario 7 (Considered for funding in the NSP)
Offa,Akinyele,35.0743798,35.0743798,1896,365,2025,Scenario 7 (Considered for funding in the NSP)
Offa,Akinyele,37.8717736,37.8717736,2261,365,2026,Scenario 7 (Considered for funding in the NSP)
Offa,Akinyele,40.6691673,40.6691673,2626,365,2027,Scenario 7 (Considered for funding in the NSP)
Offa,Akinyele,43.4665611,43.4665611,2991,365,2028,Scenario 7 (Considered for funding in the NSP)
Offa,Akinyele,46.2639549,46.2639549,3356,365,2029,Scenario 7 (Considered for funding in the NSP)
Offa,Akinyele,49.0613486,49.0613486,3721,365,2030,Scenario 7 (Considered for funding in the NSP)
Ofu,Owan East,36.3787535,36.3787535,71,365,2020,Scenario 7 (Considered for funding in the NSP)
Ofu,Owan East,40.6209913,40.6209913,436,365,2021,Scenario 7 (Considered for funding in the NSP)
Ofu,Owan East,44.8632292,44.8632292,801,365,2022,Scenario 7 (Considered for funding in the NSP)
Ofu,Owan East,49.105467,49.105467,1166,365,2023,Scenario 7 (Considered for funding in the NSP)
Ofu,Owan East,53.3477048,53.3477048,1531,365,2024,Scenario 7 (Considered for funding in the NSP)
Ofu,Owan East,57.5899426,57.5899426,1896,365,2025,Scenario 7 (Considered for funding in the NSP)
Ofu,Owan East,61.8321804,61.8321804,2261,365,2026,Scenario 7 (Considered for funding in the NSP)
Ofu,Owan East,66.0744182,66.0744182,2626,365,2027,Scenario 7 (Considered for funding in the NSP)
Ofu,Owan East,70.316656,70.316656,2991,365,2028,Scenario 7 (Considered for funding in the NSP)
Ofu,Owan East,74.5588939,74.5588939,3356,365,2029,Scenario 7 (Considered for funding in the NSP)
Ofu,Owan East,78.8011317,78.8011317,3721,365,2030,Scenario 7 (Considered for funding in the NSP)
Ogbadibo,Ahoada West,17.2707404,17.2707404,71,365,2020,Scenario 7 (Considered for funding in the NSP)
Ogbadibo,Ahoada West,19.122149,19.122149,436,365,2021,Scenario 7 (Considered for funding in the NSP)
Ogbadibo,Ahoada West,20.9735576,20.9735576,801,365,2022,Scenario 7 (Considered for funding in the NSP)
Ogbadibo,Ahoada West,22.8249662,22.8249662,1166,365,2023,Scenario 7 (Considered for funding in the NSP)
Ogbadibo,Ahoada West,24.6763749,24.6763749,1531,365,2024,Scenario 7 (Considered for funding in the NSP)
Ogbadibo,Ahoada West,26.5277835,26.5277835,1896,365,2025,Scenario 7 (Considered for funding in the NSP)
Ogbadibo,Ahoada West,28.3791921,28.3791921,2261,365,2026,Scenario 7 (Considered for funding in the NSP)
Ogbadibo,Ahoada West,30.2306007,30.2306007,2626,365,2027,Scenario 7 (Considered for funding in the NSP)
Ogbadibo,Ahoada West,32.0820093,32.0820093,2991,365,2028,Scenario 7 (Considered for funding in the NSP)
Ogbadibo,Ahoada West,33.9334179,33.9334179,3356,365,2029,Scenario 7 (Considered for funding in the NSP)
Ogbadibo,Ahoada West,35.7848265,35.7848265,3721,365,2030,Scenario 7 (Considered for funding in the NSP)
Ogba-Egbema-Ndoni,Owan East,36.3787535,36.3787535,71,365,2020,Scenario 7 (Considered for funding in the NSP)
Ogba-Egbema-Ndoni,Owan East,40.6209913,40.6209913,436,365,2021,Scenario 7 (Considered for funding in the NSP)
Ogba-Egbema-Ndoni,Owan East,44.8632292,44.8632292,801,365,2022,Scenario 7 (Considered for funding in the NSP)
Ogba-Egbema-Ndoni,Owan East,49.105467,49.105467,1166,365,2023,Scenario 7 (Considered for funding in the NSP)
Ogba-Egbema-Ndoni,Owan East,53.3477048,53.3477048,1531,365,2024,Scenario 7 (Considered for funding in the NSP)
Ogba-Egbema-Ndoni,Owan East,57.5899426,57.5899426,1896,365,2025,Scenario 7 (Considered for funding in the NSP)
Ogba-Egbema-Ndoni,Owan East,61.8321804,61.8321804,2261,365,2026,Scenario 7 (Considered for funding in the NSP)
Ogba-Egbema-Ndoni,Owan East,66.0744182,66.0744182,2626,365,2027,Scenario 7 (Considered for funding in the NSP)
Ogba-Egbema-Ndoni,Owan East,70.316656,70.316656,2991,365,2028,Scenario 7 (Considered for funding in the NSP)
Ogba-Egbema-Ndoni,Owan East,74.5588939,74.5588939,3356,365,2029,Scenario 7 (Considered for funding in the NSP)
Ogba-Egbema-Ndoni,Owan East,78.8011317,78.8011317,3721,365,2030,Scenario 7 (Considered for funding in the NSP)
Ogbaru,Ahoada West,70.3694839,70.3694839,71,365,2020,Scenario 7 (Considered for funding in the NSP)
Ogbaru,Ahoada West,72.2208925,72.2208925,436,365,2021,Scenario 7 (Considered for funding in the NSP)
Ogbaru,Ahoada West,74.0723011,74.0723011,801,365,2022,Scenario 7 (Considered for funding in the NSP)
Ogbaru,Ahoada West,75.9237097,75.9237097,1166,365,2023,Scenario 7 (Considered for funding in the NSP)
Ogbaru,Ahoada West,77.7751184,77.7751184,1531,365,2024,Scenario 7 (Considered for funding in the NSP)
Ogbaru,Ahoada West,79.626527,79.626527,1896,365,2025,Scenario 7 (Considered for funding in the NSP)
Ogbaru,Ahoada West,80,80,2261,365,2026,Scenario 7 (Considered for funding in the NSP)
Ogbaru,Ahoada West,80,80,2626,365,2027,Scenario 7 (Considered for funding in the NSP)
Ogbaru,Ahoada West,80,80,2991,365,2028,Scenario 7 (Considered for funding in the NSP)
Ogbaru,Ahoada West,80,80,3356,365,2029,Scenario 7 (Considered for funding in the NSP)
Ogbaru,Ahoada West,80,80,3721,365,2030,Scenario 7 (Considered for funding in the NSP)
Ogbia,Ahoada West,28.3489626,28.3489626,71,365,2020,Scenario 7 (Considered for funding in the NSP)
Ogbia,Ahoada West,30.2003712,30.2003712,436,365,2021,Scenario 7 (Considered for funding in the NSP)
Ogbia,Ahoada West,32.0517798,32.0517798,801,365,2022,Scenario 7 (Considered for funding in the NSP)
Ogbia,Ahoada West,33.9031884,33.9031884,1166,365,2023,Scenario 7 (Considered for funding in the NSP)
