"","LGA","kill_rate","round","simday","scenario","year"
"358","Baruten",73.3831934,4,3471,"Scenario 4(Improved coverage)",2029
"359","Bassa1",74.077469,1,223,"Scenario 4(Improved coverage)",2020
"360","Bassa1",74.077469,2,1318,"Scenario 4(Improved coverage)",2023
"361","Bassa1",74.077469,3,2413,"Scenario 4(Improved coverage)",2026
"362","Bassa1",74.077469,4,3508,"Scenario 4(Improved coverage)",2029
"363","Bassa2",74.5286854,1,186,"Scenario 4(Improved coverage)",2020
"364","Bassa2",74.5286854,2,1281,"Scenario 4(Improved coverage)",2023
"365","Bassa2",74.5286854,3,2376,"Scenario 4(Improved coverage)",2026
"366","Bassa2",74.5286854,4,3471,"Scenario 4(Improved coverage)",2029
"367","Batagarawa",75.0517877,1,435,"Scenario 4(Improved coverage)",2021
"368","Batagarawa",75.0517877,2,1530,"Scenario 4(Improved coverage)",2024
"369","Batagarawa",75.0517877,3,2625,"Scenario 4(Improved coverage)",2027
"370","Batagarawa",75.0517877,4,3720,"Scenario 4(Improved coverage)",2030
"371","Batsari",75.0925622,1,435,"Scenario 4(Improved coverage)",2021
"372","Batsari",75.0925622,2,1530,"Scenario 4(Improved coverage)",2024
"373","Batsari",75.0925622,3,2625,"Scenario 4(Improved coverage)",2027
"374","Batsari",75.0925622,4,3720,"Scenario 4(Improved coverage)",2030
"375","Bauchi",74.9966427,1,551,"Scenario 4(Improved coverage)",2021
"376","Bauchi",74.9966427,2,1646,"Scenario 4(Improved coverage)",2024
"377","Bauchi",74.9966427,3,2741,"Scenario 4(Improved coverage)",2027
"378","Bauchi",74.9966427,4,3836,"Scenario 4(Improved coverage)",2030
"379","Baure",75.0934053,1,496,"Scenario 4(Improved coverage)",2021
"380","Baure",75.0934053,2,1591,"Scenario 4(Improved coverage)",2024
"381","Baure",75.0934053,3,2686,"Scenario 4(Improved coverage)",2027
"382","Baure",75.0934053,4,3781,"Scenario 4(Improved coverage)",2030
"383","Bayo",74.879652,1,186,"Scenario 4(Improved coverage)",2020
"384","Bayo",74.879652,2,1281,"Scenario 4(Improved coverage)",2023
"385","Bayo",74.879652,3,2376,"Scenario 4(Improved coverage)",2026
"386","Bayo",74.879652,4,3471,"Scenario 4(Improved coverage)",2029
"387","Bebeji",75.1948916,1,953,"Scenario 4(Improved coverage)",2022
"388","Bebeji",75.1948916,2,2048,"Scenario 4(Improved coverage)",2025
"389","Bebeji",75.1948916,3,3143,"Scenario 4(Improved coverage)",2028
"390","Bekwara",73.8478276,1,551,"Scenario 4(Improved coverage)",2021
"391","Bekwara",73.8478276,2,1646,"Scenario 4(Improved coverage)",2024
"392","Bekwara",73.8478276,3,2741,"Scenario 4(Improved coverage)",2027
"393","Bekwara",73.8478276,4,3836,"Scenario 4(Improved coverage)",2030
"394","Bende",74.4124763,1,162,"Scenario 4(Improved coverage)",2020
"395","Bende",74.4124763,2,1257,"Scenario 4(Improved coverage)",2023
"396","Bende",74.4124763,3,2352,"Scenario 4(Improved coverage)",2026
"397","Bende",74.4124763,4,3447,"Scenario 4(Improved coverage)",2029
"398","Biase",74.2003119,1,527,"Scenario 4(Improved coverage)",2021
"399","Biase",74.2003119,2,1622,"Scenario 4(Improved coverage)",2024
"400","Biase",74.2003119,3,2717,"Scenario 4(Improved coverage)",2027
"401","Biase",74.2003119,4,3812,"Scenario 4(Improved coverage)",2030
"402","Bichi",75.1572308,1,953,"Scenario 4(Improved coverage)",2022
"403","Bichi",75.1572308,2,2048,"Scenario 4(Improved coverage)",2025
"404","Bichi",75.1572308,3,3143,"Scenario 4(Improved coverage)",2028
"405","Bida",73.4778553,1,916,"Scenario 4(Improved coverage)",2022
"406","Bida",73.4778553,2,2011,"Scenario 4(Improved coverage)",2025
"407","Bida",73.4778553,3,3106,"Scenario 4(Improved coverage)",2028
"408","Billiri",68.3407139,1,551,"Scenario 4(Improved coverage)",2021
"409","Billiri",68.3407139,2,1646,"Scenario 4(Improved coverage)",2024
"410","Billiri",68.3407139,3,2741,"Scenario 4(Improved coverage)",2027
"411","Billiri",68.3407139,4,3836,"Scenario 4(Improved coverage)",2030
"412","Bindawa",75.123124,1,435,"Scenario 4(Improved coverage)",2021
"413","Bindawa",75.123124,2,1530,"Scenario 4(Improved coverage)",2024
"414","Bindawa",75.123124,3,2625,"Scenario 4(Improved coverage)",2027
"415","Bindawa",75.123124,4,3720,"Scenario 4(Improved coverage)",2030
"416","Binji",75.1951671,1,223,"Scenario 4(Improved coverage)",2020
"417","Binji",75.1951671,2,1318,"Scenario 4(Improved coverage)",2023
"418","Binji",75.1951671,3,2413,"Scenario 4(Improved coverage)",2026
"419","Binji",75.1951671,4,3508,"Scenario 4(Improved coverage)",2029
"420","Biriniwa",75.0898789,1,551,"Scenario 4(Improved coverage)",2021
"421","Biriniwa",75.0898789,2,1646,"Scenario 4(Improved coverage)",2024
"422","Biriniwa",75.0898789,3,2741,"Scenario 4(Improved coverage)",2027
"423","Biriniwa",75.0898789,4,3836,"Scenario 4(Improved coverage)",2030
"424","Birni Kudu",75.178119,1,615,"Scenario 4(Improved coverage)",2021
"425","Birni Kudu",75.178119,2,1710,"Scenario 4(Improved coverage)",2024
"426","Birni Kudu",75.178119,3,2805,"Scenario 4(Improved coverage)",2027
"427","Birni Kudu",75.178119,4,3900,"Scenario 4(Improved coverage)",2030
"428","Birnin-Gwari",74.9162513,1,953,"Scenario 4(Improved coverage)",2022
"429","Birnin-Gwari",74.9162513,2,2048,"Scenario 4(Improved coverage)",2025
"430","Birnin-Gwari",74.9162513,3,3143,"Scenario 4(Improved coverage)",2028
"431","Birnin Kebbi",75.1395499,1,588,"Scenario 4(Improved coverage)",2021
"432","Birnin Kebbi",75.1395499,2,1683,"Scenario 4(Improved coverage)",2024
"433","Birnin Kebbi",75.1395499,3,2778,"Scenario 4(Improved coverage)",2027
"434","Birnin Kebbi",75.1395499,4,3873,"Scenario 4(Improved coverage)",2030
"435","Birnin Magaji",75.1746822,1,70,"Scenario 4(Improved coverage)",2020
"436","Birnin Magaji",75.1746822,2,1165,"Scenario 4(Improved coverage)",2023
"437","Birnin Magaji",75.1746822,3,2260,"Scenario 4(Improved coverage)",2026
"438","Birnin Magaji",75.1746822,4,3355,"Scenario 4(Improved coverage)",2029
"439","Biu",75.0127918,1,186,"Scenario 4(Improved coverage)",2020
"440","Biu",75.0127918,2,1281,"Scenario 4(Improved coverage)",2023
"441","Biu",75.0127918,3,2376,"Scenario 4(Improved coverage)",2026
"442","Biu",75.0127918,4,3471,"Scenario 4(Improved coverage)",2029
"443","Bodinga",75.2040264,1,223,"Scenario 4(Improved coverage)",2020
"444","Bodinga",75.2040264,2,1318,"Scenario 4(Improved coverage)",2023
"445","Bodinga",75.2040264,3,2413,"Scenario 4(Improved coverage)",2026
"446","Bodinga",75.2040264,4,3508,"Scenario 4(Improved coverage)",2029
"447","Bogoro",74.9010332,1,551,"Scenario 4(Improved coverage)",2021
"448","Bogoro",74.9010332,2,1646,"Scenario 4(Improved coverage)",2024
"449","Bogoro",74.9010332,3,2741,"Scenario 4(Improved coverage)",2027
"450","Bogoro",74.9010332,4,3836,"Scenario 4(Improved coverage)",2030
"451","Boki",74.2961095,1,527,"Scenario 4(Improved coverage)",2021
"452","Boki",74.2961095,2,1622,"Scenario 4(Improved coverage)",2024
"453","Boki",74.2961095,3,2717,"Scenario 4(Improved coverage)",2027
"454","Boki",74.2961095,4,3812,"Scenario 4(Improved coverage)",2030
"455","Bokkos",74.6742417,1,223,"Scenario 4(Improved coverage)",2020
"456","Bokkos",74.6742417,2,1318,"Scenario 4(Improved coverage)",2023
"457","Bokkos",74.6742417,3,2413,"Scenario 4(Improved coverage)",2026
"458","Bokkos",74.6742417,4,3508,"Scenario 4(Improved coverage)",2029
"459","Boluwaduro",72.4297832,1,131,"Scenario 4(Improved coverage)",2020
"460","Boluwaduro",72.4297832,2,1226,"Scenario 4(Improved coverage)",2023
"461","Boluwaduro",72.4297832,3,2321,"Scenario 4(Improved coverage)",2026
"462","Boluwaduro",72.4297832,4,3416,"Scenario 4(Improved coverage)",2029
"463","Bomadi",67.3820546,1,892,"Scenario 4(Improved coverage)",2022
"464","Bomadi",67.3820546,2,1987,"Scenario 4(Improved coverage)",2025
"465","Bomadi",67.3820546,3,3082,"Scenario 4(Improved coverage)",2028
"466","Bonny",68.7830777,1,162,"Scenario 4(Improved coverage)",2020
"467","Bonny",68.7830777,2,1257,"Scenario 4(Improved coverage)",2023
"468","Bonny",68.7830777,3,2352,"Scenario 4(Improved coverage)",2026
"469","Bonny",68.7830777,4,3447,"Scenario 4(Improved coverage)",2029
"470","Borgu",73.1779331,1,916,"Scenario 4(Improved coverage)",2022
"471","Borgu",73.1779331,2,2011,"Scenario 4(Improved coverage)",2025
"472","Borgu",73.1779331,3,3106,"Scenario 4(Improved coverage)",2028
"473","Boripe",73.482966,1,131,"Scenario 4(Improved coverage)",2020
"474","Boripe",73.482966,2,1226,"Scenario 4(Improved coverage)",2023
"475","Boripe",73.482966,3,2321,"Scenario 4(Improved coverage)",2026
"476","Boripe",73.482966,4,3416,"Scenario 4(Improved coverage)",2029
"477","Bosso",74.4087308,1,953,"Scenario 4(Improved coverage)",2022
"478","Bosso",74.4087308,2,2048,"Scenario 4(Improved coverage)",2025
"479","Bosso",74.4087308,3,3143,"Scenario 4(Improved coverage)",2028
"480","Brass",71.4801904,1,131,"Scenario 4(Improved coverage)",2020
"481","Brass",71.4801904,2,1226,"Scenario 4(Improved coverage)",2023
"482","Brass",71.4801904,3,2321,"Scenario 4(Improved coverage)",2026
"483","Brass",71.4801904,4,3416,"Scenario 4(Improved coverage)",2029
"484","Buji",75.1505098,1,615,"Scenario 4(Improved coverage)",2021
"485","Buji",75.1505098,2,1710,"Scenario 4(Improved coverage)",2024
"486","Buji",75.1505098,3,2805,"Scenario 4(Improved coverage)",2027
"487","Buji",75.1505098,4,3900,"Scenario 4(Improved coverage)",2030
"488","Bukkuyum",75.0942768,1,186,"Scenario 4(Improved coverage)",2020
"489","Bukkuyum",75.0942768,2,1281,"Scenario 4(Improved coverage)",2023
"490","Bukkuyum",75.0942768,3,2376,"Scenario 4(Improved coverage)",2026
"491","Bukkuyum",75.0942768,4,3471,"Scenario 4(Improved coverage)",2029
"492","Bungudu",75.1706853,1,250,"Scenario 4(Improved coverage)",2020
"493","Bungudu",75.1706853,2,1345,"Scenario 4(Improved coverage)",2023
"494","Bungudu",75.1706853,3,2440,"Scenario 4(Improved coverage)",2026
"495","Bungudu",75.1706853,4,3535,"Scenario 4(Improved coverage)",2029
"496","Bunkure",75.1581878,1,953,"Scenario 4(Improved coverage)",2022
"497","Bunkure",75.1581878,2,2048,"Scenario 4(Improved coverage)",2025
"498","Bunkure",75.1581878,3,3143,"Scenario 4(Improved coverage)",2028
"499","Bunza",75.0630297,1,588,"Scenario 4(Improved coverage)",2021
"500","Bunza",75.0630297,2,1683,"Scenario 4(Improved coverage)",2024
"501","Bunza",75.0630297,3,2778,"Scenario 4(Improved coverage)",2027
"502","Bunza",75.0630297,4,3873,"Scenario 4(Improved coverage)",2030
"503","Bursari",75.0918214,1,916,"Scenario 4(Improved coverage)",2022
"504","Bursari",75.0918214,2,2011,"Scenario 4(Improved coverage)",2025
"505","Bursari",75.0918214,3,3106,"Scenario 4(Improved coverage)",2028
"506","Buruku",73.7754159,1,223,"Scenario 4(Improved coverage)",2020
"507","Buruku",73.7754159,2,1318,"Scenario 4(Improved coverage)",2023
"508","Buruku",73.7754159,3,2413,"Scenario 4(Improved coverage)",2026
"509","Buruku",73.7754159,4,3508,"Scenario 4(Improved coverage)",2029
"510","Burutu",68.3739874,1,892,"Scenario 4(Improved coverage)",2022
"511","Burutu",68.3739874,2,1987,"Scenario 4(Improved coverage)",2025
"512","Burutu",68.3739874,3,3082,"Scenario 4(Improved coverage)",2028
"513","Bwari",74.8497974,1,223,"Scenario 4(Improved coverage)",2020
"514","Bwari",74.8497974,2,1318,"Scenario 4(Improved coverage)",2023
"515","Bwari",74.8497974,3,2413,"Scenario 4(Improved coverage)",2026
"516","Bwari",74.8497974,4,3508,"Scenario 4(Improved coverage)",2029
"517","Calabar-Municipal",74.4734135,1,527,"Scenario 4(Improved coverage)",2021
"518","Calabar-Municipal",74.4734135,2,1622,"Scenario 4(Improved coverage)",2024
"519","Calabar-Municipal",74.4734135,3,2717,"Scenario 4(Improved coverage)",2027
"520","Calabar-Municipal",74.4734135,4,3812,"Scenario 4(Improved coverage)",2030
"521","Calabar South",74.3517869,1,527,"Scenario 4(Improved coverage)",2021
"522","Calabar South",74.3517869,2,1622,"Scenario 4(Improved coverage)",2024
"523","Calabar South",74.3517869,3,2717,"Scenario 4(Improved coverage)",2027
"524","Calabar South",74.3517869,4,3812,"Scenario 4(Improved coverage)",2030
"525","Chanchaga",73.959027,1,953,"Scenario 4(Improved coverage)",2022
"526","Chanchaga",73.959027,2,2048,"Scenario 4(Improved coverage)",2025
"527","Chanchaga",73.959027,3,3143,"Scenario 4(Improved coverage)",2028
"528","Charanchi",75.1333985,1,435,"Scenario 4(Improved coverage)",2021
"529","Charanchi",75.1333985,2,1530,"Scenario 4(Improved coverage)",2024
"530","Charanchi",75.1333985,3,2625,"Scenario 4(Improved coverage)",2027
"531","Charanchi",75.1333985,4,3720,"Scenario 4(Improved coverage)",2030
"532","Chibok",75.0364627,1,186,"Scenario 4(Improved coverage)",2020
"533","Chibok",75.0364627,2,1281,"Scenario 4(Improved coverage)",2023
"534","Chibok",75.0364627,3,2376,"Scenario 4(Improved coverage)",2026
"535","Chibok",75.0364627,4,3471,"Scenario 4(Improved coverage)",2029
"536","Chikun",59.294545,1,916,"Scenario 4(Improved coverage)",2022
"537","Chikun",59.294545,2,2011,"Scenario 4(Improved coverage)",2025
"538","Chikun",59.294545,3,3106,"Scenario 4(Improved coverage)",2028
"539","Dala",59.673093,1,916,"Scenario 4(Improved coverage)",2022
"540","Dala",59.673093,2,2011,"Scenario 4(Improved coverage)",2025
"541","Dala",59.673093,3,3106,"Scenario 4(Improved coverage)",2028
"542","Damaturu",75.110247,1,916,"Scenario 4(Improved coverage)",2022
"543","Damaturu",75.110247,2,2011,"Scenario 4(Improved coverage)",2025
"544","Damaturu",75.110247,3,3106,"Scenario 4(Improved coverage)",2028
"545","Damban",75.1849022,1,551,"Scenario 4(Improved coverage)",2021
"546","Damban",75.1849022,2,1646,"Scenario 4(Improved coverage)",2024
"547","Damban",75.1849022,3,2741,"Scenario 4(Improved coverage)",2027
"548","Damban",75.1849022,4,3836,"Scenario 4(Improved coverage)",2030
"549","Dambatta",75.1420937,1,861,"Scenario 4(Improved coverage)",2022
"550","Dambatta",75.1420937,2,1956,"Scenario 4(Improved coverage)",2025
"551","Dambatta",75.1420937,3,3051,"Scenario 4(Improved coverage)",2028
"552","Damboa",75.0906341,1,186,"Scenario 4(Improved coverage)",2020
"553","Damboa",75.0906341,2,1281,"Scenario 4(Improved coverage)",2023
"554","Damboa",75.0906341,3,2376,"Scenario 4(Improved coverage)",2026
"555","Damboa",75.0906341,4,3471,"Scenario 4(Improved coverage)",2029
"556","Dan Musa",75.1873872,1,435,"Scenario 4(Improved coverage)",2021
"557","Dan Musa",75.1873872,2,1530,"Scenario 4(Improved coverage)",2024
"558","Dan Musa",75.1873872,3,2625,"Scenario 4(Improved coverage)",2027
"559","Dan Musa",75.1873872,4,3720,"Scenario 4(Improved coverage)",2030
"560","Dandi",75.0102541,1,588,"Scenario 4(Improved coverage)",2021
"561","Dandi",75.0102541,2,1683,"Scenario 4(Improved coverage)",2024
"562","Dandi",75.0102541,3,2778,"Scenario 4(Improved coverage)",2027
"563","Dandi",75.0102541,4,3873,"Scenario 4(Improved coverage)",2030
"564","Dandume",74.5674804,1,588,"Scenario 4(Improved coverage)",2021
"565","Dandume",74.5674804,2,1683,"Scenario 4(Improved coverage)",2024
"566","Dandume",74.5674804,3,2778,"Scenario 4(Improved coverage)",2027
"567","Dandume",74.5674804,4,3873,"Scenario 4(Improved coverage)",2030
"568","Dange-Shnsi",75.162864,1,223,"Scenario 4(Improved coverage)",2020
"569","Dange-Shnsi",75.162864,2,1318,"Scenario 4(Improved coverage)",2023
"570","Dange-Shnsi",75.162864,3,2413,"Scenario 4(Improved coverage)",2026
"571","Dange-Shnsi",75.162864,4,3508,"Scenario 4(Improved coverage)",2029
"572","Danja",74.9768295,1,588,"Scenario 4(Improved coverage)",2021
"573","Danja",74.9768295,2,1683,"Scenario 4(Improved coverage)",2024
"574","Danja",74.9768295,3,2778,"Scenario 4(Improved coverage)",2027
"575","Danja",74.9768295,4,3873,"Scenario 4(Improved coverage)",2030
"576","Darazo",75.1697891,1,551,"Scenario 4(Improved coverage)",2021
"577","Darazo",75.1697891,2,1646,"Scenario 4(Improved coverage)",2024
"578","Darazo",75.1697891,3,2741,"Scenario 4(Improved coverage)",2027
"579","Darazo",75.1697891,4,3836,"Scenario 4(Improved coverage)",2030
"580","Dass",74.4955755,1,551,"Scenario 4(Improved coverage)",2021
"581","Dass",74.4955755,2,1646,"Scenario 4(Improved coverage)",2024
"582","Dass",74.4955755,3,2741,"Scenario 4(Improved coverage)",2027
"583","Dass",74.4955755,4,3836,"Scenario 4(Improved coverage)",2030
"584","Daura",74.8918986,1,496,"Scenario 4(Improved coverage)",2021
"585","Daura",74.8918986,2,1591,"Scenario 4(Improved coverage)",2024
"586","Daura",74.8918986,3,2686,"Scenario 4(Improved coverage)",2027
"587","Daura",74.8918986,4,3781,"Scenario 4(Improved coverage)",2030
"588","Dawakin Kudu",75.1824962,1,953,"Scenario 4(Improved coverage)",2022
"589","Dawakin Kudu",75.1824962,2,2048,"Scenario 4(Improved coverage)",2025
"590","Dawakin Kudu",75.1824962,3,3143,"Scenario 4(Improved coverage)",2028
"591","Dawakin Tofa",75.1779077,1,916,"Scenario 4(Improved coverage)",2022
"592","Dawakin Tofa",75.1779077,2,2011,"Scenario 4(Improved coverage)",2025
"593","Dawakin Tofa",75.1779077,3,3106,"Scenario 4(Improved coverage)",2028
"594","Degema",71.9969096,1,131,"Scenario 4(Improved coverage)",2020
"595","Degema",71.9969096,2,1226,"Scenario 4(Improved coverage)",2023
"596","Degema",71.9969096,3,2321,"Scenario 4(Improved coverage)",2026
"597","Degema",71.9969096,4,3416,"Scenario 4(Improved coverage)",2029
"598","Dekina",73.7136714,1,70,"Scenario 4(Improved coverage)",2020
"599","Dekina",73.7136714,2,1165,"Scenario 4(Improved coverage)",2023
"600","Dekina",73.7136714,3,2260,"Scenario 4(Improved coverage)",2026
"601","Dekina",73.7136714,4,3355,"Scenario 4(Improved coverage)",2029
"602","Demsa",74.634808,1,186,"Scenario 4(Improved coverage)",2020
"603","Demsa",74.634808,2,1281,"Scenario 4(Improved coverage)",2023
"604","Demsa",74.634808,3,2376,"Scenario 4(Improved coverage)",2026
"605","Demsa",74.634808,4,3471,"Scenario 4(Improved coverage)",2029
"606","Dikwa",75.1156548,1,186,"Scenario 4(Improved coverage)",2020
"607","Dikwa",75.1156548,2,1281,"Scenario 4(Improved coverage)",2023
"608","Dikwa",75.1156548,3,2376,"Scenario 4(Improved coverage)",2026
"609","Dikwa",75.1156548,4,3471,"Scenario 4(Improved coverage)",2029
"610","Doguwa",75.0938028,1,953,"Scenario 4(Improved coverage)",2022
"611","Doguwa",75.0938028,2,2048,"Scenario 4(Improved coverage)",2025
"612","Doguwa",75.0938028,3,3143,"Scenario 4(Improved coverage)",2028
"613","Doma",73.9242706,1,588,"Scenario 4(Improved coverage)",2021
"614","Doma",73.9242706,2,1683,"Scenario 4(Improved coverage)",2024
"615","Doma",73.9242706,3,2778,"Scenario 4(Improved coverage)",2027
"616","Doma",73.9242706,4,3873,"Scenario 4(Improved coverage)",2030
"617","Donga",74.42705,1,953,"Scenario 4(Improved coverage)",2022
"618","Donga",74.42705,2,2048,"Scenario 4(Improved coverage)",2025
"619","Donga",74.42705,3,3143,"Scenario 4(Improved coverage)",2028
"620","Dukku",75.066207,1,551,"Scenario 4(Improved coverage)",2021
"621","Dukku",75.066207,2,1646,"Scenario 4(Improved coverage)",2024
"622","Dukku",75.066207,3,2741,"Scenario 4(Improved coverage)",2027
"623","Dukku",75.066207,4,3836,"Scenario 4(Improved coverage)",2030
"624","Dunukofia",74.2042811,1,162,"Scenario 4(Improved coverage)",2020
"625","Dunukofia",74.2042811,2,1257,"Scenario 4(Improved coverage)",2023
"626","Dunukofia",74.2042811,3,2352,"Scenario 4(Improved coverage)",2026
"627","Dunukofia",74.2042811,4,3447,"Scenario 4(Improved coverage)",2029
"628","Dutse",75.1726658,1,615,"Scenario 4(Improved coverage)",2021
"629","Dutse",75.1726658,2,1710,"Scenario 4(Improved coverage)",2024
"630","Dutse",75.1726658,3,2805,"Scenario 4(Improved coverage)",2027
"631","Dutse",75.1726658,4,3900,"Scenario 4(Improved coverage)",2030
"632","Dutsi",74.9892964,1,435,"Scenario 4(Improved coverage)",2021
"633","Dutsi",74.9892964,2,1530,"Scenario 4(Improved coverage)",2024
