"","X1","adm1","LGA","smc_plan1","repDS","peak","year","round","duration","coverage_high_access","coverage_low_access","max_age","simday","scenario"
"5905",3221,"Kebbi","Jega","SMC","Birnin Kebbi","august",2022,1,-1,1,0.6,5,953,"scenario 6"
"5906",3222,"Kebbi","Jega","SMC","Birnin Kebbi","august",2022,2,-1,1,0.6,5,983,"scenario 6"
"5907",3223,"Kebbi","Jega","SMC","Birnin Kebbi","august",2022,3,-1,1,0.6,5,1013,"scenario 6"
"5908",3224,"Kebbi","Jega","SMC","Birnin Kebbi","august",2022,4,-1,1,0.6,5,1043,"scenario 6"
"5909",4441,"Kebbi","Jega","SMC","Birnin Kebbi","august",2023,1,-1,1,0.6,5,1318,"scenario 6"
"5910",4442,"Kebbi","Jega","SMC","Birnin Kebbi","august",2023,2,-1,1,0.6,5,1348,"scenario 6"
"5911",4443,"Kebbi","Jega","SMC","Birnin Kebbi","august",2023,3,-1,1,0.6,5,1378,"scenario 6"
"5912",4444,"Kebbi","Jega","SMC","Birnin Kebbi","august",2023,4,-1,1,0.6,5,1408,"scenario 6"
"5913",5661,"Kebbi","Jega","SMC","Birnin Kebbi","august",2024,1,-1,1,0.6,5,1683,"scenario 6"
"5914",5662,"Kebbi","Jega","SMC","Birnin Kebbi","august",2024,2,-1,1,0.6,5,1713,"scenario 6"
"5915",5663,"Kebbi","Jega","SMC","Birnin Kebbi","august",2024,3,-1,1,0.6,5,1743,"scenario 6"
"5916",5664,"Kebbi","Jega","SMC","Birnin Kebbi","august",2024,4,-1,1,0.6,5,1773,"scenario 6"
"5917",6881,"Kebbi","Jega","SMC","Birnin Kebbi","august",2025,1,-1,1,0.6,5,2048,"scenario 6"
"5918",6882,"Kebbi","Jega","SMC","Birnin Kebbi","august",2025,2,-1,1,0.6,5,2078,"scenario 6"
"5919",6883,"Kebbi","Jega","SMC","Birnin Kebbi","august",2025,3,-1,1,0.6,5,2108,"scenario 6"
"5920",6884,"Kebbi","Jega","SMC","Birnin Kebbi","august",2025,4,-1,1,0.6,5,2138,"scenario 6"
"5921",8101,"Kebbi","Jega","SMC","Birnin Kebbi","august",2026,1,-1,1,0.6,5,2413,"scenario 6"
"5922",8102,"Kebbi","Jega","SMC","Birnin Kebbi","august",2026,2,-1,1,0.6,5,2443,"scenario 6"
"5923",8103,"Kebbi","Jega","SMC","Birnin Kebbi","august",2026,3,-1,1,0.6,5,2473,"scenario 6"
"5924",8104,"Kebbi","Jega","SMC","Birnin Kebbi","august",2026,4,-1,1,0.6,5,2503,"scenario 6"
"5925",9321,"Kebbi","Jega","SMC","Birnin Kebbi","august",2027,1,-1,1,0.6,5,2778,"scenario 6"
"5926",9322,"Kebbi","Jega","SMC","Birnin Kebbi","august",2027,2,-1,1,0.6,5,2808,"scenario 6"
"5927",9323,"Kebbi","Jega","SMC","Birnin Kebbi","august",2027,3,-1,1,0.6,5,2838,"scenario 6"
"5928",9324,"Kebbi","Jega","SMC","Birnin Kebbi","august",2027,4,-1,1,0.6,5,2868,"scenario 6"
"5929",10541,"Kebbi","Jega","SMC","Birnin Kebbi","august",2028,1,-1,1,0.6,5,3143,"scenario 6"
"5930",10542,"Kebbi","Jega","SMC","Birnin Kebbi","august",2028,2,-1,1,0.6,5,3173,"scenario 6"
"5931",10543,"Kebbi","Jega","SMC","Birnin Kebbi","august",2028,3,-1,1,0.6,5,3203,"scenario 6"
"5932",10544,"Kebbi","Jega","SMC","Birnin Kebbi","august",2028,4,-1,1,0.6,5,3233,"scenario 6"
"5933",11761,"Kebbi","Jega","SMC","Birnin Kebbi","august",2029,1,-1,1,0.6,5,3508,"scenario 6"
"5934",11762,"Kebbi","Jega","SMC","Birnin Kebbi","august",2029,2,-1,1,0.6,5,3538,"scenario 6"
"5935",11763,"Kebbi","Jega","SMC","Birnin Kebbi","august",2029,3,-1,1,0.6,5,3568,"scenario 6"
"5936",11764,"Kebbi","Jega","SMC","Birnin Kebbi","august",2029,4,-1,1,0.6,5,3598,"scenario 6"
"5937",12981,"Kebbi","Jega","SMC","Birnin Kebbi","august",2030,1,-1,1,0.6,5,3873,"scenario 6"
"5938",12982,"Kebbi","Jega","SMC","Birnin Kebbi","august",2030,2,-1,1,0.6,5,3903,"scenario 6"
"5939",12983,"Kebbi","Jega","SMC","Birnin Kebbi","august",2030,3,-1,1,0.6,5,3933,"scenario 6"
"5940",12984,"Kebbi","Jega","SMC","Birnin Kebbi","august",2030,4,-1,1,0.6,5,3963,"scenario 6"
"5941",361,"Kaduna","Jema'a","SMC in PAAR","Soba","july",2020,1,-1,1,0.6,5,186,"scenario 6"
"5942",362,"Kaduna","Jema'a","SMC in PAAR","Soba","july",2020,2,-1,1,0.6,5,216,"scenario 6"
"5943",363,"Kaduna","Jema'a","SMC in PAAR","Soba","july",2020,3,-1,1,0.6,5,246,"scenario 6"
"5944",364,"Kaduna","Jema'a","SMC in PAAR","Soba","july",2020,4,-1,1,0.6,5,276,"scenario 6"
"5945",1581,"Kaduna","Jema'a","SMC in PAAR","Soba","july",2021,1,-1,1,0.6,5,551,"scenario 6"
"5946",1582,"Kaduna","Jema'a","SMC in PAAR","Soba","july",2021,2,-1,1,0.6,5,581,"scenario 6"
"5947",1583,"Kaduna","Jema'a","SMC in PAAR","Soba","july",2021,3,-1,1,0.6,5,611,"scenario 6"
"5948",1584,"Kaduna","Jema'a","SMC in PAAR","Soba","july",2021,4,-1,1,0.6,5,641,"scenario 6"
"5949",2801,"Kaduna","Jema'a","SMC in PAAR","Soba","july",2022,1,-1,1,0.6,5,916,"scenario 6"
"5950",2802,"Kaduna","Jema'a","SMC in PAAR","Soba","july",2022,2,-1,1,0.6,5,946,"scenario 6"
"5951",2803,"Kaduna","Jema'a","SMC in PAAR","Soba","july",2022,3,-1,1,0.6,5,976,"scenario 6"
"5952",2804,"Kaduna","Jema'a","SMC in PAAR","Soba","july",2022,4,-1,1,0.6,5,1006,"scenario 6"
"5953",4021,"Kaduna","Jema'a","SMC in PAAR","Soba","july",2023,1,-1,1,0.6,5,1281,"scenario 6"
"5954",4022,"Kaduna","Jema'a","SMC in PAAR","Soba","july",2023,2,-1,1,0.6,5,1311,"scenario 6"
"5955",4023,"Kaduna","Jema'a","SMC in PAAR","Soba","july",2023,3,-1,1,0.6,5,1341,"scenario 6"
"5956",4024,"Kaduna","Jema'a","SMC in PAAR","Soba","july",2023,4,-1,1,0.6,5,1371,"scenario 6"
"5957",5241,"Kaduna","Jema'a","SMC in PAAR","Soba","july",2024,1,-1,1,0.6,5,1646,"scenario 6"
"5958",5242,"Kaduna","Jema'a","SMC in PAAR","Soba","july",2024,2,-1,1,0.6,5,1676,"scenario 6"
"5959",5243,"Kaduna","Jema'a","SMC in PAAR","Soba","july",2024,3,-1,1,0.6,5,1706,"scenario 6"
"5960",5244,"Kaduna","Jema'a","SMC in PAAR","Soba","july",2024,4,-1,1,0.6,5,1736,"scenario 6"
"5961",6461,"Kaduna","Jema'a","SMC in PAAR","Soba","july",2025,1,-1,1,0.6,5,2011,"scenario 6"
"5962",6462,"Kaduna","Jema'a","SMC in PAAR","Soba","july",2025,2,-1,1,0.6,5,2041,"scenario 6"
"5963",6463,"Kaduna","Jema'a","SMC in PAAR","Soba","july",2025,3,-1,1,0.6,5,2071,"scenario 6"
"5964",6464,"Kaduna","Jema'a","SMC in PAAR","Soba","july",2025,4,-1,1,0.6,5,2101,"scenario 6"
"5965",7681,"Kaduna","Jema'a","SMC in PAAR","Soba","july",2026,1,-1,1,0.6,5,2376,"scenario 6"
"5966",7682,"Kaduna","Jema'a","SMC in PAAR","Soba","july",2026,2,-1,1,0.6,5,2406,"scenario 6"
"5967",7683,"Kaduna","Jema'a","SMC in PAAR","Soba","july",2026,3,-1,1,0.6,5,2436,"scenario 6"
"5968",7684,"Kaduna","Jema'a","SMC in PAAR","Soba","july",2026,4,-1,1,0.6,5,2466,"scenario 6"
"5969",8901,"Kaduna","Jema'a","SMC in PAAR","Soba","july",2027,1,-1,1,0.6,5,2741,"scenario 6"
"5970",8902,"Kaduna","Jema'a","SMC in PAAR","Soba","july",2027,2,-1,1,0.6,5,2771,"scenario 6"
"5971",8903,"Kaduna","Jema'a","SMC in PAAR","Soba","july",2027,3,-1,1,0.6,5,2801,"scenario 6"
"5972",8904,"Kaduna","Jema'a","SMC in PAAR","Soba","july",2027,4,-1,1,0.6,5,2831,"scenario 6"
"5973",10121,"Kaduna","Jema'a","SMC in PAAR","Soba","july",2028,1,-1,1,0.6,5,3106,"scenario 6"
"5974",10122,"Kaduna","Jema'a","SMC in PAAR","Soba","july",2028,2,-1,1,0.6,5,3136,"scenario 6"
"5975",10123,"Kaduna","Jema'a","SMC in PAAR","Soba","july",2028,3,-1,1,0.6,5,3166,"scenario 6"
"5976",10124,"Kaduna","Jema'a","SMC in PAAR","Soba","july",2028,4,-1,1,0.6,5,3196,"scenario 6"
"5977",11341,"Kaduna","Jema'a","SMC in PAAR","Soba","july",2029,1,-1,1,0.6,5,3471,"scenario 6"
"5978",11342,"Kaduna","Jema'a","SMC in PAAR","Soba","july",2029,2,-1,1,0.6,5,3501,"scenario 6"
"5979",11343,"Kaduna","Jema'a","SMC in PAAR","Soba","july",2029,3,-1,1,0.6,5,3531,"scenario 6"
"5980",11344,"Kaduna","Jema'a","SMC in PAAR","Soba","july",2029,4,-1,1,0.6,5,3561,"scenario 6"
"5981",12561,"Kaduna","Jema'a","SMC in PAAR","Soba","july",2030,1,-1,1,0.6,5,3836,"scenario 6"
"5982",12562,"Kaduna","Jema'a","SMC in PAAR","Soba","july",2030,2,-1,1,0.6,5,3866,"scenario 6"
"5983",12563,"Kaduna","Jema'a","SMC in PAAR","Soba","july",2030,3,-1,1,0.6,5,3896,"scenario 6"
"5984",12564,"Kaduna","Jema'a","SMC in PAAR","Soba","july",2030,4,-1,1,0.6,5,3926,"scenario 6"
"5985",125,"Borno","Jere","SMC","Gawabawa","august",2020,1,-1,1,0.6,5,223,"scenario 6"
"5986",126,"Borno","Jere","SMC","Gawabawa","august",2020,2,-1,1,0.6,5,253,"scenario 6"
"5987",127,"Borno","Jere","SMC","Gawabawa","august",2020,3,-1,1,0.6,5,283,"scenario 6"
"5988",128,"Borno","Jere","SMC","Gawabawa","august",2020,4,-1,1,0.6,5,313,"scenario 6"
"5989",1345,"Borno","Jere","SMC","Gawabawa","august",2021,1,-1,1,0.6,5,588,"scenario 6"
"5990",1346,"Borno","Jere","SMC","Gawabawa","august",2021,2,-1,1,0.6,5,618,"scenario 6"
"5991",1347,"Borno","Jere","SMC","Gawabawa","august",2021,3,-1,1,0.6,5,648,"scenario 6"
"5992",1348,"Borno","Jere","SMC","Gawabawa","august",2021,4,-1,1,0.6,5,678,"scenario 6"
"5993",2565,"Borno","Jere","SMC","Gawabawa","august",2022,1,-1,1,0.6,5,953,"scenario 6"
"5994",2566,"Borno","Jere","SMC","Gawabawa","august",2022,2,-1,1,0.6,5,983,"scenario 6"
"5995",2567,"Borno","Jere","SMC","Gawabawa","august",2022,3,-1,1,0.6,5,1013,"scenario 6"
"5996",2568,"Borno","Jere","SMC","Gawabawa","august",2022,4,-1,1,0.6,5,1043,"scenario 6"
"5997",3785,"Borno","Jere","SMC","Gawabawa","august",2023,1,-1,1,0.6,5,1318,"scenario 6"
"5998",3786,"Borno","Jere","SMC","Gawabawa","august",2023,2,-1,1,0.6,5,1348,"scenario 6"
"5999",3787,"Borno","Jere","SMC","Gawabawa","august",2023,3,-1,1,0.6,5,1378,"scenario 6"
"6000",3788,"Borno","Jere","SMC","Gawabawa","august",2023,4,-1,1,0.6,5,1408,"scenario 6"
"6001",5005,"Borno","Jere","SMC","Gawabawa","august",2024,1,-1,1,0.6,5,1683,"scenario 6"
"6002",5006,"Borno","Jere","SMC","Gawabawa","august",2024,2,-1,1,0.6,5,1713,"scenario 6"
"6003",5007,"Borno","Jere","SMC","Gawabawa","august",2024,3,-1,1,0.6,5,1743,"scenario 6"
"6004",5008,"Borno","Jere","SMC","Gawabawa","august",2024,4,-1,1,0.6,5,1773,"scenario 6"
"6005",6225,"Borno","Jere","SMC","Gawabawa","august",2025,1,-1,1,0.6,5,2048,"scenario 6"
"6006",6226,"Borno","Jere","SMC","Gawabawa","august",2025,2,-1,1,0.6,5,2078,"scenario 6"
"6007",6227,"Borno","Jere","SMC","Gawabawa","august",2025,3,-1,1,0.6,5,2108,"scenario 6"
"6008",6228,"Borno","Jere","SMC","Gawabawa","august",2025,4,-1,1,0.6,5,2138,"scenario 6"
"6009",7445,"Borno","Jere","SMC","Gawabawa","august",2026,1,-1,1,0.6,5,2413,"scenario 6"
"6010",7446,"Borno","Jere","SMC","Gawabawa","august",2026,2,-1,1,0.6,5,2443,"scenario 6"
"6011",7447,"Borno","Jere","SMC","Gawabawa","august",2026,3,-1,1,0.6,5,2473,"scenario 6"
"6012",7448,"Borno","Jere","SMC","Gawabawa","august",2026,4,-1,1,0.6,5,2503,"scenario 6"
"6013",8665,"Borno","Jere","SMC","Gawabawa","august",2027,1,-1,1,0.6,5,2778,"scenario 6"
"6014",8666,"Borno","Jere","SMC","Gawabawa","august",2027,2,-1,1,0.6,5,2808,"scenario 6"
"6015",8667,"Borno","Jere","SMC","Gawabawa","august",2027,3,-1,1,0.6,5,2838,"scenario 6"
"6016",8668,"Borno","Jere","SMC","Gawabawa","august",2027,4,-1,1,0.6,5,2868,"scenario 6"
"6017",9885,"Borno","Jere","SMC","Gawabawa","august",2028,1,-1,1,0.6,5,3143,"scenario 6"
"6018",9886,"Borno","Jere","SMC","Gawabawa","august",2028,2,-1,1,0.6,5,3173,"scenario 6"
"6019",9887,"Borno","Jere","SMC","Gawabawa","august",2028,3,-1,1,0.6,5,3203,"scenario 6"
"6020",9888,"Borno","Jere","SMC","Gawabawa","august",2028,4,-1,1,0.6,5,3233,"scenario 6"
"6021",11105,"Borno","Jere","SMC","Gawabawa","august",2029,1,-1,1,0.6,5,3508,"scenario 6"
"6022",11106,"Borno","Jere","SMC","Gawabawa","august",2029,2,-1,1,0.6,5,3538,"scenario 6"
"6023",11107,"Borno","Jere","SMC","Gawabawa","august",2029,3,-1,1,0.6,5,3568,"scenario 6"
"6024",11108,"Borno","Jere","SMC","Gawabawa","august",2029,4,-1,1,0.6,5,3598,"scenario 6"
"6025",12325,"Borno","Jere","SMC","Gawabawa","august",2030,1,-1,1,0.6,5,3873,"scenario 6"
"6026",12326,"Borno","Jere","SMC","Gawabawa","august",2030,2,-1,1,0.6,5,3903,"scenario 6"
"6027",12327,"Borno","Jere","SMC","Gawabawa","august",2030,3,-1,1,0.6,5,3933,"scenario 6"
"6028",12328,"Borno","Jere","SMC","Gawabawa","august",2030,4,-1,1,0.6,5,3963,"scenario 6"
"6029",665,"Katsina","Jibia","SMC","Rimi","march",2020,1,-1,1,0.975975976,5,186,"scenario 6"
"6030",666,"Katsina","Jibia","SMC","Rimi","march",2020,2,-1,1,0.977477477,5,214,"scenario 6"
"6031",667,"Katsina","Jibia","SMC","Rimi","march",2020,3,-1,1,0.951951952,5,242,"scenario 6"
"6032",668,"Katsina","Jibia","SMC","Rimi","march",2020,4,-1,1,0.6,5,270,"scenario 6"
"6033",1885,"Katsina","Jibia","SMC","Rimi","march",2021,1,-1,1,0.975975976,5,551,"scenario 6"
"6034",1886,"Katsina","Jibia","SMC","Rimi","march",2021,2,-1,1,0.977477477,5,579,"scenario 6"
"6035",1887,"Katsina","Jibia","SMC","Rimi","march",2021,3,-1,1,0.951951952,5,607,"scenario 6"
"6036",1888,"Katsina","Jibia","SMC","Rimi","march",2021,4,-1,1,0.6,5,635,"scenario 6"
"6037",3105,"Katsina","Jibia","SMC","Rimi","march",2022,1,-1,1,0.975975976,5,916,"scenario 6"
"6038",3106,"Katsina","Jibia","SMC","Rimi","march",2022,2,-1,1,0.977477477,5,944,"scenario 6"
"6039",3107,"Katsina","Jibia","SMC","Rimi","march",2022,3,-1,1,0.951951952,5,972,"scenario 6"
"6040",3108,"Katsina","Jibia","SMC","Rimi","march",2022,4,-1,1,0.6,5,1000,"scenario 6"
"6041",4325,"Katsina","Jibia","SMC","Rimi","march",2023,1,-1,1,0.975975976,5,1281,"scenario 6"
"6042",4326,"Katsina","Jibia","SMC","Rimi","march",2023,2,-1,1,0.977477477,5,1309,"scenario 6"
"6043",4327,"Katsina","Jibia","SMC","Rimi","march",2023,3,-1,1,0.951951952,5,1337,"scenario 6"
"6044",4328,"Katsina","Jibia","SMC","Rimi","march",2023,4,-1,1,0.6,5,1365,"scenario 6"
"6045",5545,"Katsina","Jibia","SMC","Rimi","march",2024,1,-1,1,0.975975976,5,1646,"scenario 6"
"6046",5546,"Katsina","Jibia","SMC","Rimi","march",2024,2,-1,1,0.977477477,5,1674,"scenario 6"
"6047",5547,"Katsina","Jibia","SMC","Rimi","march",2024,3,-1,1,0.951951952,5,1702,"scenario 6"
"6048",5548,"Katsina","Jibia","SMC","Rimi","march",2024,4,-1,1,0.6,5,1730,"scenario 6"
"6049",6765,"Katsina","Jibia","SMC","Rimi","march",2025,1,-1,1,0.975975976,5,2011,"scenario 6"
"6050",6766,"Katsina","Jibia","SMC","Rimi","march",2025,2,-1,1,0.977477477,5,2039,"scenario 6"
"6051",6767,"Katsina","Jibia","SMC","Rimi","march",2025,3,-1,1,0.951951952,5,2067,"scenario 6"
"6052",6768,"Katsina","Jibia","SMC","Rimi","march",2025,4,-1,1,0.6,5,2095,"scenario 6"
"6053",7985,"Katsina","Jibia","SMC","Rimi","march",2026,1,-1,1,0.975975976,5,2376,"scenario 6"
"6054",7986,"Katsina","Jibia","SMC","Rimi","march",2026,2,-1,1,0.977477477,5,2404,"scenario 6"
"6055",7987,"Katsina","Jibia","SMC","Rimi","march",2026,3,-1,1,0.951951952,5,2432,"scenario 6"
"6056",7988,"Katsina","Jibia","SMC","Rimi","march",2026,4,-1,1,0.6,5,2460,"scenario 6"
"6057",9205,"Katsina","Jibia","SMC","Rimi","march",2027,1,-1,1,0.975975976,5,2741,"scenario 6"
"6058",9206,"Katsina","Jibia","SMC","Rimi","march",2027,2,-1,1,0.977477477,5,2769,"scenario 6"
"6059",9207,"Katsina","Jibia","SMC","Rimi","march",2027,3,-1,1,0.951951952,5,2797,"scenario 6"
"6060",9208,"Katsina","Jibia","SMC","Rimi","march",2027,4,-1,1,0.6,5,2825,"scenario 6"
"6061",10425,"Katsina","Jibia","SMC","Rimi","march",2028,1,-1,1,0.975975976,5,3106,"scenario 6"
"6062",10426,"Katsina","Jibia","SMC","Rimi","march",2028,2,-1,1,0.977477477,5,3134,"scenario 6"
"6063",10427,"Katsina","Jibia","SMC","Rimi","march",2028,3,-1,1,0.951951952,5,3162,"scenario 6"
"6064",10428,"Katsina","Jibia","SMC","Rimi","march",2028,4,-1,1,0.6,5,3190,"scenario 6"
"6065",11645,"Katsina","Jibia","SMC","Rimi","march",2029,1,-1,1,0.975975976,5,3471,"scenario 6"
"6066",11646,"Katsina","Jibia","SMC","Rimi","march",2029,2,-1,1,0.977477477,5,3499,"scenario 6"
"6067",11647,"Katsina","Jibia","SMC","Rimi","march",2029,3,-1,1,0.951951952,5,3527,"scenario 6"
"6068",11648,"Katsina","Jibia","SMC","Rimi","march",2029,4,-1,1,0.6,5,3555,"scenario 6"
"6069",12865,"Katsina","Jibia","SMC","Rimi","march",2030,1,-1,1,0.975975976,5,3836,"scenario 6"
"6070",12866,"Katsina","Jibia","SMC","Rimi","march",2030,2,-1,1,0.977477477,5,3864,"scenario 6"
"6071",12867,"Katsina","Jibia","SMC","Rimi","march",2030,3,-1,1,0.951951952,5,3892,"scenario 6"
"6072",12868,"Katsina","Jibia","SMC","Rimi","march",2030,4,-1,1,0.6,5,3920,"scenario 6"
"6073",505,"Kano","Kabo","SMC","Gwarzo","august",2020,1,-1,1,0.6,5,223,"scenario 6"
"6074",506,"Kano","Kabo","SMC","Gwarzo","august",2020,2,-1,1,0.6,5,253,"scenario 6"
"6075",507,"Kano","Kabo","SMC","Gwarzo","august",2020,3,-1,1,0.6,5,283,"scenario 6"
"6076",508,"Kano","Kabo","SMC","Gwarzo","august",2020,4,-1,1,0.6,5,313,"scenario 6"
"6077",1725,"Kano","Kabo","SMC","Gwarzo","august",2021,1,-1,1,0.6,5,588,"scenario 6"
"6078",1726,"Kano","Kabo","SMC","Gwarzo","august",2021,2,-1,1,0.6,5,618,"scenario 6"
"6079",1727,"Kano","Kabo","SMC","Gwarzo","august",2021,3,-1,1,0.6,5,648,"scenario 6"
"6080",1728,"Kano","Kabo","SMC","Gwarzo","august",2021,4,-1,1,0.6,5,678,"scenario 6"
"6081",2945,"Kano","Kabo","SMC","Gwarzo","august",2022,1,-1,1,0.6,5,953,"scenario 6"
"6082",2946,"Kano","Kabo","SMC","Gwarzo","august",2022,2,-1,1,0.6,5,983,"scenario 6"
"6083",2947,"Kano","Kabo","SMC","Gwarzo","august",2022,3,-1,1,0.6,5,1013,"scenario 6"
"6084",2948,"Kano","Kabo","SMC","Gwarzo","august",2022,4,-1,1,0.6,5,1043,"scenario 6"
"6085",4165,"Kano","Kabo","SMC","Gwarzo","august",2023,1,-1,1,0.6,5,1318,"scenario 6"
"6086",4166,"Kano","Kabo","SMC","Gwarzo","august",2023,2,-1,1,0.6,5,1348,"scenario 6"
"6087",4167,"Kano","Kabo","SMC","Gwarzo","august",2023,3,-1,1,0.6,5,1378,"scenario 6"
"6088",4168,"Kano","Kabo","SMC","Gwarzo","august",2023,4,-1,1,0.6,5,1408,"scenario 6"
"6089",5385,"Kano","Kabo","SMC","Gwarzo","august",2024,1,-1,1,0.6,5,1683,"scenario 6"
"6090",5386,"Kano","Kabo","SMC","Gwarzo","august",2024,2,-1,1,0.6,5,1713,"scenario 6"
"6091",5387,"Kano","Kabo","SMC","Gwarzo","august",2024,3,-1,1,0.6,5,1743,"scenario 6"
"6092",5388,"Kano","Kabo","SMC","Gwarzo","august",2024,4,-1,1,0.6,5,1773,"scenario 6"
"6093",6605,"Kano","Kabo","SMC","Gwarzo","august",2025,1,-1,1,0.6,5,2048,"scenario 6"
"6094",6606,"Kano","Kabo","SMC","Gwarzo","august",2025,2,-1,1,0.6,5,2078,"scenario 6"
"6095",6607,"Kano","Kabo","SMC","Gwarzo","august",2025,3,-1,1,0.6,5,2108,"scenario 6"
"6096",6608,"Kano","Kabo","SMC","Gwarzo","august",2025,4,-1,1,0.6,5,2138,"scenario 6"
"6097",7825,"Kano","Kabo","SMC","Gwarzo","august",2026,1,-1,1,0.6,5,2413,"scenario 6"
"6098",7826,"Kano","Kabo","SMC","Gwarzo","august",2026,2,-1,1,0.6,5,2443,"scenario 6"
"6099",7827,"Kano","Kabo","SMC","Gwarzo","august",2026,3,-1,1,0.6,5,2473,"scenario 6"
"6100",7828,"Kano","Kabo","SMC","Gwarzo","august",2026,4,-1,1,0.6,5,2503,"scenario 6"
"6101",9045,"Kano","Kabo","SMC","Gwarzo","august",2027,1,-1,1,0.6,5,2778,"scenario 6"
"6102",9046,"Kano","Kabo","SMC","Gwarzo","august",2027,2,-1,1,0.6,5,2808,"scenario 6"
"6103",9047,"Kano","Kabo","SMC","Gwarzo","august",2027,3,-1,1,0.6,5,2838,"scenario 6"
"6104",9048,"Kano","Kabo","SMC","Gwarzo","august",2027,4,-1,1,0.6,5,2868,"scenario 6"
"6105",10265,"Kano","Kabo","SMC","Gwarzo","august",2028,1,-1,1,0.6,5,3143,"scenario 6"
"6106",10266,"Kano","Kabo","SMC","Gwarzo","august",2028,2,-1,1,0.6,5,3173,"scenario 6"
"6107",10267,"Kano","Kabo","SMC","Gwarzo","august",2028,3,-1,1,0.6,5,3203,"scenario 6"
"6108",10268,"Kano","Kabo","SMC","Gwarzo","august",2028,4,-1,1,0.6,5,3233,"scenario 6"
"6109",11485,"Kano","Kabo","SMC","Gwarzo","august",2029,1,-1,1,0.6,5,3508,"scenario 6"
"6110",11486,"Kano","Kabo","SMC","Gwarzo","august",2029,2,-1,1,0.6,5,3538,"scenario 6"
"6111",11487,"Kano","Kabo","SMC","Gwarzo","august",2029,3,-1,1,0.6,5,3568,"scenario 6"
"6112",11488,"Kano","Kabo","SMC","Gwarzo","august",2029,4,-1,1,0.6,5,3598,"scenario 6"
"6113",12705,"Kano","Kabo","SMC","Gwarzo","august",2030,1,-1,1,0.6,5,3873,"scenario 6"
"6114",12706,"Kano","Kabo","SMC","Gwarzo","august",2030,2,-1,1,0.6,5,3903,"scenario 6"
"6115",12707,"Kano","Kabo","SMC","Gwarzo","august",2030,3,-1,1,0.6,5,3933,"scenario 6"
"6116",12708,"Kano","Kabo","SMC","Gwarzo","august",2030,4,-1,1,0.6,5,3963,"scenario 6"
"6117",365,"Kaduna","Kachia","SMC in PAAR","Ngor-Okpala","june",2020,1,-1,1,0.6,5,162,"scenario 6"
"6118",366,"Kaduna","Kachia","SMC in PAAR","Ngor-Okpala","june",2020,2,-1,1,0.6,5,192,"scenario 6"
"6119",367,"Kaduna","Kachia","SMC in PAAR","Ngor-Okpala","june",2020,3,-1,1,0.6,5,222,"scenario 6"
"6120",368,"Kaduna","Kachia","SMC in PAAR","Ngor-Okpala","june",2020,4,-1,1,0.6,5,252,"scenario 6"
"6121",1585,"Kaduna","Kachia","SMC in PAAR","Ngor-Okpala","june",2021,1,-1,1,0.6,5,527,"scenario 6"
"6122",1586,"Kaduna","Kachia","SMC in PAAR","Ngor-Okpala","june",2021,2,-1,1,0.6,5,557,"scenario 6"
"6123",1587,"Kaduna","Kachia","SMC in PAAR","Ngor-Okpala","june",2021,3,-1,1,0.6,5,587,"scenario 6"
"6124",1588,"Kaduna","Kachia","SMC in PAAR","Ngor-Okpala","june",2021,4,-1,1,0.6,5,617,"scenario 6"
"6125",2805,"Kaduna","Kachia","SMC in PAAR","Ngor-Okpala","june",2022,1,-1,1,0.6,5,892,"scenario 6"
"6126",2806,"Kaduna","Kachia","SMC in PAAR","Ngor-Okpala","june",2022,2,-1,1,0.6,5,922,"scenario 6"
"6127",2807,"Kaduna","Kachia","SMC in PAAR","Ngor-Okpala","june",2022,3,-1,1,0.6,5,952,"scenario 6"
"6128",2808,"Kaduna","Kachia","SMC in PAAR","Ngor-Okpala","june",2022,4,-1,1,0.6,5,982,"scenario 6"
"6129",4025,"Kaduna","Kachia","SMC in PAAR","Ngor-Okpala","june",2023,1,-1,1,0.6,5,1257,"scenario 6"
"6130",4026,"Kaduna","Kachia","SMC in PAAR","Ngor-Okpala","june",2023,2,-1,1,0.6,5,1287,"scenario 6"
"6131",4027,"Kaduna","Kachia","SMC in PAAR","Ngor-Okpala","june",2023,3,-1,1,0.6,5,1317,"scenario 6"
"6132",4028,"Kaduna","Kachia","SMC in PAAR","Ngor-Okpala","june",2023,4,-1,1,0.6,5,1347,"scenario 6"
"6133",5245,"Kaduna","Kachia","SMC in PAAR","Ngor-Okpala","june",2024,1,-1,1,0.6,5,1622,"scenario 6"
"6134",5246,"Kaduna","Kachia","SMC in PAAR","Ngor-Okpala","june",2024,2,-1,1,0.6,5,1652,"scenario 6"
"6135",5247,"Kaduna","Kachia","SMC in PAAR","Ngor-Okpala","june",2024,3,-1,1,0.6,5,1682,"scenario 6"
"6136",5248,"Kaduna","Kachia","SMC in PAAR","Ngor-Okpala","june",2024,4,-1,1,0.6,5,1712,"scenario 6"
"6137",6465,"Kaduna","Kachia","SMC in PAAR","Ngor-Okpala","june",2025,1,-1,1,0.6,5,1987,"scenario 6"
"6138",6466,"Kaduna","Kachia","SMC in PAAR","Ngor-Okpala","june",2025,2,-1,1,0.6,5,2017,"scenario 6"
"6139",6467,"Kaduna","Kachia","SMC in PAAR","Ngor-Okpala","june",2025,3,-1,1,0.6,5,2047,"scenario 6"
