State,LGA,repDS,peak,simday,year,round,duration,coverage_high_access,coverage_low_access,max_age
Jigawa,Kaugama,Taura,july,550,2021,1,-1,1,0.6,5
Jigawa,Kaugama,Taura,july,580,2021,2,-1,1,0.6,5
Jigawa,Kaugama,Taura,july,610,2021,3,-1,1,0.6,5
Jigawa,Kaugama,Taura,july,640,2021,4,-1,1,0.6,5
Jigawa,Kazaure,Babura,may,488,2021,1,-1,1,0.6,5
Jigawa,Kazaure,Babura,may,518,2021,2,-1,1,0.6,5
Jigawa,Kazaure,Babura,may,548,2021,3,-1,1,0.6,5
Jigawa,Kazaure,Babura,may,578,2021,4,-1,1,0.6,5
Jigawa,Kiri Kasamma,Taura,july,550,2021,1,-1,1,0.6,5
Jigawa,Kiri Kasamma,Taura,july,580,2021,2,-1,1,0.6,5
Jigawa,Kiri Kasamma,Taura,july,610,2021,3,-1,1,0.6,5
Jigawa,Kiri Kasamma,Taura,july,640,2021,4,-1,1,0.6,5
Jigawa,Maigatari,Babura,may,488,2021,1,-1,1,0.6,5
Jigawa,Maigatari,Babura,may,518,2021,2,-1,1,0.6,5
Jigawa,Maigatari,Babura,may,548,2021,3,-1,1,0.6,5
Jigawa,Maigatari,Babura,may,578,2021,4,-1,1,0.6,5
Jigawa,Malam Madori,Taura,july,550,2021,1,-1,1,0.6,5
Jigawa,Malam Madori,Taura,july,580,2021,2,-1,1,0.6,5
Jigawa,Malam Madori,Taura,july,610,2021,3,-1,1,0.6,5
Jigawa,Malam Madori,Taura,july,640,2021,4,-1,1,0.6,5
Jigawa,Miga,Taura,july,550,2021,1,-1,1,0.6,5
Jigawa,Miga,Taura,july,580,2021,2,-1,1,0.6,5
Jigawa,Miga,Taura,july,610,2021,3,-1,1,0.6,5
Jigawa,Miga,Taura,july,640,2021,4,-1,1,0.6,5
Jigawa,Ringim,Taura,july,550,2021,1,-1,1,0.6,5
Jigawa,Ringim,Taura,july,580,2021,2,-1,1,0.6,5
Jigawa,Ringim,Taura,july,610,2021,3,-1,1,0.6,5
Jigawa,Ringim,Taura,july,640,2021,4,-1,1,0.6,5
Jigawa,Roni,Babura,may,488,2021,1,-1,1,0.6,5
Jigawa,Roni,Babura,may,518,2021,2,-1,1,0.6,5
Jigawa,Roni,Babura,may,548,2021,3,-1,1,0.6,5
Jigawa,Roni,Babura,may,578,2021,4,-1,1,0.6,5
Jigawa,Sule-Tankarkar,Babura,may,488,2021,1,-1,1,0.6,5
Jigawa,Sule-Tankarkar,Babura,may,518,2021,2,-1,1,0.6,5
Jigawa,Sule-Tankarkar,Babura,may,548,2021,3,-1,1,0.6,5
Jigawa,Sule-Tankarkar,Babura,may,578,2021,4,-1,1,0.6,5
Jigawa,Taura,Taura,july,550,2021,1,-1,1,0.6,5
Jigawa,Taura,Taura,july,580,2021,2,-1,1,0.6,5
Jigawa,Taura,Taura,july,610,2021,3,-1,1,0.6,5
Jigawa,Taura,Taura,july,640,2021,4,-1,1,0.6,5
Jigawa,Yankwashi,Babura,may,488,2021,1,-1,1,0.6,5
Jigawa,Yankwashi,Babura,may,518,2021,2,-1,1,0.6,5
Jigawa,Yankwashi,Babura,may,548,2021,3,-1,1,0.6,5
Jigawa,Yankwashi,Babura,may,578,2021,4,-1,1,0.6,5
Jigawa,Kiyawa,Takali,september,610,2021,1,-1,1,0.6,5
Jigawa,Kiyawa,Takali,september,640,2021,2,-1,1,0.6,5
Jigawa,Kiyawa,Takali,september,670,2021,3,-1,1,0.6,5
Jigawa,Kiyawa,Takali,september,700,2021,4,-1,1,0.6,5
Kaduna,Birnin-Gwari,Giwa,august,579,2021,1,-1,1,0.6,5
Kaduna,Birnin-Gwari,Giwa,august,609,2021,2,-1,1,0.6,5
Kaduna,Birnin-Gwari,Giwa,august,639,2021,3,-1,1,0.6,5
Kaduna,Birnin-Gwari,Giwa,august,669,2021,4,-1,1,0.6,5
Kaduna,Chikun,Soba,july,550,2021,1,-1,1,0.6,5
Kaduna,Chikun,Soba,july,580,2021,2,-1,1,0.6,5
Kaduna,Chikun,Soba,july,610,2021,3,-1,1,0.6,5
Kaduna,Chikun,Soba,july,640,2021,4,-1,1,0.6,5
Kaduna,Giwa,Giwa,august,579,2021,1,-1,1,0.6,5
Kaduna,Giwa,Giwa,august,609,2021,2,-1,1,0.6,5
Kaduna,Giwa,Giwa,august,639,2021,3,-1,1,0.6,5
Kaduna,Giwa,Giwa,august,669,2021,4,-1,1,0.6,5
Kaduna,Igabi,Soba,july,550,2021,1,-1,1,0.6,5
Kaduna,Igabi,Soba,july,580,2021,2,-1,1,0.6,5
Kaduna,Igabi,Soba,july,610,2021,3,-1,1,0.6,5
Kaduna,Igabi,Soba,july,640,2021,4,-1,1,0.6,5
Kaduna,Ikara,Soba,july,550,2021,1,-1,1,0.6,5
Kaduna,Ikara,Soba,july,580,2021,2,-1,1,0.6,5
Kaduna,Ikara,Soba,july,610,2021,3,-1,1,0.6,5
Kaduna,Ikara,Soba,july,640,2021,4,-1,1,0.6,5
Kaduna,Jaba,Oke-Ero,july,550,2021,1,-1,1,0.6,5
Kaduna,Jaba,Oke-Ero,july,580,2021,2,-1,1,0.6,5
Kaduna,Jaba,Oke-Ero,july,610,2021,3,-1,1,0.6,5
Kaduna,Jaba,Oke-Ero,july,640,2021,4,-1,1,0.6,5
Kaduna,Jema'a,Soba,july,550,2021,1,-1,1,0.6,5
Kaduna,Jema'a,Soba,july,580,2021,2,-1,1,0.6,5
Kaduna,Jema'a,Soba,july,610,2021,3,-1,1,0.6,5
Kaduna,Jema'a,Soba,july,640,2021,4,-1,1,0.6,5
Kaduna,Kachia,Ngor-Okpala,june,518,2021,1,-1,1,0.6,5
Kaduna,Kachia,Ngor-Okpala,june,548,2021,2,-1,1,0.6,5
Kaduna,Kachia,Ngor-Okpala,june,578,2021,3,-1,1,0.6,5
Kaduna,Kachia,Ngor-Okpala,june,608,2021,4,-1,1,0.6,5
Kaduna,Kaduna North,Soba,july,550,2021,1,-1,1,0.6,5
Kaduna,Kaduna North,Soba,july,580,2021,2,-1,1,0.6,5
Kaduna,Kaduna North,Soba,july,610,2021,3,-1,1,0.6,5
Kaduna,Kaduna North,Soba,july,640,2021,4,-1,1,0.6,5
Kaduna,Kaduna South,Soba,july,550,2021,1,-1,1,0.6,5
Kaduna,Kaduna South,Soba,july,580,2021,2,-1,1,0.6,5
Kaduna,Kaduna South,Soba,july,610,2021,3,-1,1,0.6,5
Kaduna,Kaduna South,Soba,july,640,2021,4,-1,1,0.6,5
Kaduna,Kagarko,Oke-Ero,july,550,2021,1,-1,1,0.6,5
Kaduna,Kagarko,Oke-Ero,july,580,2021,2,-1,1,0.6,5
Kaduna,Kagarko,Oke-Ero,july,610,2021,3,-1,1,0.6,5
Kaduna,Kagarko,Oke-Ero,july,640,2021,4,-1,1,0.6,5
Kaduna,Kajuru,Soba,july,550,2021,1,-1,1,0.6,5
Kaduna,Kajuru,Soba,july,580,2021,2,-1,1,0.6,5
Kaduna,Kajuru,Soba,july,610,2021,3,-1,1,0.6,5
Kaduna,Kajuru,Soba,july,640,2021,4,-1,1,0.6,5
Kaduna,Kaura,Soba,july,550,2021,1,-1,1,0.6,5
Kaduna,Kaura,Soba,july,580,2021,2,-1,1,0.6,5
Kaduna,Kaura,Soba,july,610,2021,3,-1,1,0.6,5
Kaduna,Kaura,Soba,july,640,2021,4,-1,1,0.6,5
Kaduna,Kauru,Soba,july,550,2021,1,-1,1,0.6,5
Kaduna,Kauru,Soba,july,580,2021,2,-1,1,0.6,5
Kaduna,Kauru,Soba,july,610,2021,3,-1,1,0.6,5
Kaduna,Kauru,Soba,july,640,2021,4,-1,1,0.6,5
Kaduna,Kubau,Soba,july,550,2021,1,-1,1,0.6,5
Kaduna,Kubau,Soba,july,580,2021,2,-1,1,0.6,5
Kaduna,Kubau,Soba,july,610,2021,3,-1,1,0.6,5
Kaduna,Kubau,Soba,july,640,2021,4,-1,1,0.6,5
Kaduna,Kudan,Giwa,august,579,2021,1,-1,1,0.6,5
Kaduna,Kudan,Giwa,august,609,2021,2,-1,1,0.6,5
Kaduna,Kudan,Giwa,august,639,2021,3,-1,1,0.6,5
Kaduna,Kudan,Giwa,august,669,2021,4,-1,1,0.6,5
Kaduna,Lere,Soba,july,550,2021,1,-1,1,0.6,5
Kaduna,Lere,Soba,july,580,2021,2,-1,1,0.6,5
Kaduna,Lere,Soba,july,610,2021,3,-1,1,0.6,5
Kaduna,Lere,Soba,july,640,2021,4,-1,1,0.6,5
Kaduna,Markafi,Gwarzo,august,579,2021,1,-1,1,0.6,5
Kaduna,Markafi,Gwarzo,august,609,2021,2,-1,1,0.6,5
Kaduna,Markafi,Gwarzo,august,639,2021,3,-1,1,0.6,5
Kaduna,Markafi,Gwarzo,august,669,2021,4,-1,1,0.6,5
Kaduna,Sabon-Gari,Soba,july,550,2021,1,-1,1,0.6,5
Kaduna,Sabon-Gari,Soba,july,580,2021,2,-1,1,0.6,5
Kaduna,Sabon-Gari,Soba,july,610,2021,3,-1,1,0.6,5
Kaduna,Sabon-Gari,Soba,july,640,2021,4,-1,1,0.6,5
Kaduna,Sanga,Soba,july,550,2021,1,-1,1,0.6,5
Kaduna,Sanga,Soba,july,580,2021,2,-1,1,0.6,5
Kaduna,Sanga,Soba,july,610,2021,3,-1,1,0.6,5
Kaduna,Sanga,Soba,july,640,2021,4,-1,1,0.6,5
Kaduna,Soba,Soba,july,550,2021,1,-1,1,0.6,5
Kaduna,Soba,Soba,july,580,2021,2,-1,1,0.6,5
Kaduna,Soba,Soba,july,610,2021,3,-1,1,0.6,5
Kaduna,Soba,Soba,july,640,2021,4,-1,1,0.6,5
Kaduna,Zango-Kataf,Soba,july,550,2021,1,-1,1,0.6,5
Kaduna,Zango-Kataf,Soba,july,580,2021,2,-1,1,0.6,5
Kaduna,Zango-Kataf,Soba,july,610,2021,3,-1,1,0.6,5
Kaduna,Zango-Kataf,Soba,july,640,2021,4,-1,1,0.6,5
Kaduna,Zaria,Soba,july,550,2021,1,-1,1,0.6,5
Kaduna,Zaria,Soba,july,580,2021,2,-1,1,0.6,5
Kaduna,Zaria,Soba,july,610,2021,3,-1,1,0.6,5
Kaduna,Zaria,Soba,july,640,2021,4,-1,1,0.6,5
Kano,Ajingi,Taura,july,550,2021,1,-1,1,0.6,5
Kano,Ajingi,Taura,july,580,2021,2,-1,1,0.6,5
Kano,Ajingi,Taura,july,610,2021,3,-1,1,0.6,5
Kano,Ajingi,Taura,july,640,2021,4,-1,1,0.6,5
Kano,Albasu,Takali,september,610,2021,1,-1,1,0.6,5
Kano,Albasu,Takali,september,640,2021,2,-1,1,0.6,5
Kano,Albasu,Takali,september,670,2021,3,-1,1,0.6,5
Kano,Albasu,Takali,september,700,2021,4,-1,1,0.6,5
Kano,Bagwai,Babura,may,488,2021,1,-1,1,0.6,5
Kano,Bagwai,Babura,may,518,2021,2,-1,1,0.6,5
Kano,Bagwai,Babura,may,548,2021,3,-1,1,0.6,5
Kano,Bagwai,Babura,may,578,2021,4,-1,1,0.6,5
Kano,Bebeji,Gwarzo,august,579,2021,1,-1,1,0.6,5
Kano,Bebeji,Gwarzo,august,609,2021,2,-1,1,0.6,5
Kano,Bebeji,Gwarzo,august,639,2021,3,-1,1,0.6,5
Kano,Bebeji,Gwarzo,august,669,2021,4,-1,1,0.6,5
Kano,Bichi,Gwarzo,august,579,2021,1,-1,1,0.6,5
Kano,Bichi,Gwarzo,august,609,2021,2,-1,1,0.6,5
Kano,Bichi,Gwarzo,august,639,2021,3,-1,1,0.6,5
Kano,Bichi,Gwarzo,august,669,2021,4,-1,1,0.6,5
Kano,Bunkure,Gwarzo,august,579,2021,1,-1,1,0.6,5
Kano,Bunkure,Gwarzo,august,609,2021,2,-1,1,0.6,5
Kano,Bunkure,Gwarzo,august,639,2021,3,-1,1,0.6,5
Kano,Bunkure,Gwarzo,august,669,2021,4,-1,1,0.6,5
Kano,Dala,Alkaleri,july,550,2021,1,-1,1,0.6,5
Kano,Dala,Alkaleri,july,580,2021,2,-1,1,0.6,5
Kano,Dala,Alkaleri,july,610,2021,3,-1,1,0.6,5
Kano,Dala,Alkaleri,july,640,2021,4,-1,1,0.6,5
Kano,Dambatta,Babura,may,488,2021,1,-1,1,0.6,5
Kano,Dambatta,Babura,may,518,2021,2,-1,1,0.6,5
Kano,Dambatta,Babura,may,548,2021,3,-1,1,0.6,5
Kano,Dambatta,Babura,may,578,2021,4,-1,1,0.6,5
Kano,Dawakin Kudu,Gwarzo,august,579,2021,1,-1,1,0.6,5
Kano,Dawakin Kudu,Gwarzo,august,609,2021,2,-1,1,0.6,5
Kano,Dawakin Kudu,Gwarzo,august,639,2021,3,-1,1,0.6,5
Kano,Dawakin Kudu,Gwarzo,august,669,2021,4,-1,1,0.6,5
Kano,Dawakin Tofa,Taura,july,550,2021,1,-1,1,0.6,5
Kano,Dawakin Tofa,Taura,july,580,2021,2,-1,1,0.6,5
Kano,Dawakin Tofa,Taura,july,610,2021,3,-1,1,0.6,5
Kano,Dawakin Tofa,Taura,july,640,2021,4,-1,1,0.6,5
Kano,Doguwa,Giwa,august,579,2021,1,-1,1,0.6,5
Kano,Doguwa,Giwa,august,609,2021,2,-1,1,0.6,5
Kano,Doguwa,Giwa,august,639,2021,3,-1,1,0.6,5
Kano,Doguwa,Giwa,august,669,2021,4,-1,1,0.6,5
Kano,Fagge,Alkaleri,july,550,2021,1,-1,1,0.6,5
Kano,Fagge,Alkaleri,july,580,2021,2,-1,1,0.6,5
Kano,Fagge,Alkaleri,july,610,2021,3,-1,1,0.6,5
Kano,Fagge,Alkaleri,july,640,2021,4,-1,1,0.6,5
Kano,Gabasawa,Taura,july,550,2021,1,-1,1,0.6,5
Kano,Gabasawa,Taura,july,580,2021,2,-1,1,0.6,5
Kano,Gabasawa,Taura,july,610,2021,3,-1,1,0.6,5
Kano,Gabasawa,Taura,july,640,2021,4,-1,1,0.6,5
Kano,Garko,Gwarzo,august,579,2021,1,-1,1,0.6,5
Kano,Garko,Gwarzo,august,609,2021,2,-1,1,0.6,5
Kano,Garko,Gwarzo,august,639,2021,3,-1,1,0.6,5
Kano,Garko,Gwarzo,august,669,2021,4,-1,1,0.6,5
Kano,Garum Mallam,Gwarzo,august,579,2021,1,-1,1,0.6,5
Kano,Garum Mallam,Gwarzo,august,609,2021,2,-1,1,0.6,5
Kano,Garum Mallam,Gwarzo,august,639,2021,3,-1,1,0.6,5
Kano,Garum Mallam,Gwarzo,august,669,2021,4,-1,1,0.6,5
Kano,Gaya,Gwarzo,august,579,2021,1,-1,1,0.6,5
Kano,Gaya,Gwarzo,august,609,2021,2,-1,1,0.6,5
Kano,Gaya,Gwarzo,august,639,2021,3,-1,1,0.6,5
Kano,Gaya,Gwarzo,august,669,2021,4,-1,1,0.6,5
Kano,Gezawa,Gwarzo,august,579,2021,1,-1,1,0.6,5
Kano,Gezawa,Gwarzo,august,609,2021,2,-1,1,0.6,5
Kano,Gezawa,Gwarzo,august,639,2021,3,-1,1,0.6,5
Kano,Gezawa,Gwarzo,august,669,2021,4,-1,1,0.6,5
Kano,Gwale,Alkaleri,july,550,2021,1,-1,1,0.6,5
Kano,Gwale,Alkaleri,july,580,2021,2,-1,1,0.6,5
Kano,Gwale,Alkaleri,july,610,2021,3,-1,1,0.6,5
Kano,Gwale,Alkaleri,july,640,2021,4,-1,1,0.6,5
Kano,Gwarzo,Gwarzo,august,579,2021,1,-1,1,0.6,5
Kano,Gwarzo,Gwarzo,august,609,2021,2,-1,1,0.6,5
Kano,Gwarzo,Gwarzo,august,639,2021,3,-1,1,0.6,5
Kano,Gwarzo,Gwarzo,august,669,2021,4,-1,1,0.6,5
Kano,Kabo,Gwarzo,august,579,2021,1,-1,1,0.6,5
Kano,Kabo,Gwarzo,august,609,2021,2,-1,1,0.6,5
Kano,Kabo,Gwarzo,august,639,2021,3,-1,1,0.6,5
Kano,Kabo,Gwarzo,august,669,2021,4,-1,1,0.6,5
Kano,Kano Municipal,Alkaleri,july,550,2021,1,-1,1,0.6,5
Kano,Kano Municipal,Alkaleri,july,580,2021,2,-1,1,0.6,5
Kano,Kano Municipal,Alkaleri,july,610,2021,3,-1,1,0.6,5
Kano,Kano Municipal,Alkaleri,july,640,2021,4,-1,1,0.6,5
Kano,Karaye,Gwarzo,august,579,2021,1,-1,1,0.6,5
Kano,Karaye,Gwarzo,august,609,2021,2,-1,1,0.6,5
Kano,Karaye,Gwarzo,august,639,2021,3,-1,1,0.6,5
Kano,Karaye,Gwarzo,august,669,2021,4,-1,1,0.6,5
Kano,Kibiya,Gwarzo,august,579,2021,1,-1,1,0.6,5
Kano,Kibiya,Gwarzo,august,609,2021,2,-1,1,0.6,5
Kano,Kibiya,Gwarzo,august,639,2021,3,-1,1,0.6,5
Kano,Kibiya,Gwarzo,august,669,2021,4,-1,1,0.6,5
Kano,Kiru,Gwarzo,august,579,2021,1,-1,1,0.6,5
Kano,Kiru,Gwarzo,august,609,2021,2,-1,1,0.6,5
Kano,Kiru,Gwarzo,august,639,2021,3,-1,1,0.6,5
Kano,Kiru,Gwarzo,august,669,2021,4,-1,1,0.6,5
Kano,Kumbotso,Taura,july,550,2021,1,-1,1,0.6,5
Kano,Kumbotso,Taura,july,580,2021,2,-1,1,0.6,5
Kano,Kumbotso,Taura,july,610,2021,3,-1,1,0.6,5
Kano,Kumbotso,Taura,july,640,2021,4,-1,1,0.6,5
Kano,Kunchi,Babura,may,488,2021,1,-1,1,0.6,5
Kano,Kunchi,Babura,may,518,2021,2,-1,1,0.6,5
Kano,Kunchi,Babura,may,548,2021,3,-1,1,0.6,5
Kano,Kunchi,Babura,may,578,2021,4,-1,1,0.6,5
Kano,Kura,Gwarzo,august,579,2021,1,-1,1,0.6,5
Kano,Kura,Gwarzo,august,609,2021,2,-1,1,0.6,5
Kano,Kura,Gwarzo,august,639,2021,3,-1,1,0.6,5
Kano,Kura,Gwarzo,august,669,2021,4,-1,1,0.6,5
Kano,Madobi,Taura,july,550,2021,1,-1,1,0.6,5
Kano,Madobi,Taura,july,580,2021,2,-1,1,0.6,5
Kano,Madobi,Taura,july,610,2021,3,-1,1,0.6,5
Kano,Madobi,Taura,july,640,2021,4,-1,1,0.6,5
Kano,Makoda,Babura,may,488,2021,1,-1,1,0.6,5
Kano,Makoda,Babura,may,518,2021,2,-1,1,0.6,5
Kano,Makoda,Babura,may,548,2021,3,-1,1,0.6,5
Kano,Makoda,Babura,may,578,2021,4,-1,1,0.6,5
Kano,Minjibir,Taura,july,550,2021,1,-1,1,0.6,5
Kano,Minjibir,Taura,july,580,2021,2,-1,1,0.6,5
Kano,Minjibir,Taura,july,610,2021,3,-1,1,0.6,5
Kano,Minjibir,Taura,july,640,2021,4,-1,1,0.6,5
Kano,Nasarawa1,Alkaleri,july,550,2021,1,-1,1,0.6,5
Kano,Nasarawa1,Alkaleri,july,580,2021,2,-1,1,0.6,5
Kano,Nasarawa1,Alkaleri,july,610,2021,3,-1,1,0.6,5
Kano,Nasarawa1,Alkaleri,july,640,2021,4,-1,1,0.6,5
Kano,Rano,Gwarzo,august,579,2021,1,-1,1,0.6,5
Kano,Rano,Gwarzo,august,609,2021,2,-1,1,0.6,5
Kano,Rano,Gwarzo,august,639,2021,3,-1,1,0.6,5
Kano,Rano,Gwarzo,august,669,2021,4,-1,1,0.6,5
Kano,Rimin Gado,Gwarzo,august,579,2021,1,-1,1,0.6,5
Kano,Rimin Gado,Gwarzo,august,609,2021,2,-1,1,0.6,5
Kano,Rimin Gado,Gwarzo,august,639,2021,3,-1,1,0.6,5
Kano,Rimin Gado,Gwarzo,august,669,2021,4,-1,1,0.6,5
Kano,Rogo,Gwarzo,august,579,2021,1,-1,1,0.6,5
Kano,Rogo,Gwarzo,august,609,2021,2,-1,1,0.6,5
Kano,Rogo,Gwarzo,august,639,2021,3,-1,1,0.6,5
Kano,Rogo,Gwarzo,august,669,2021,4,-1,1,0.6,5
Kano,Shanono,Gwarzo,august,579,2021,1,-1,1,0.6,5
Kano,Shanono,Gwarzo,august,609,2021,2,-1,1,0.6,5
Kano,Shanono,Gwarzo,august,639,2021,3,-1,1,0.6,5
Kano,Shanono,Gwarzo,august,669,2021,4,-1,1,0.6,5
Kano,Sumaila,Takali,september,610,2021,1,-1,1,0.6,5
Kano,Sumaila,Takali,september,640,2021,2,-1,1,0.6,5
Kano,Sumaila,Takali,september,670,2021,3,-1,1,0.6,5
Kano,Sumaila,Takali,september,700,2021,4,-1,1,0.6,5
Kano,Takali,Takali,september,610,2021,1,-1,1,0.6,5
Kano,Takali,Takali,september,640,2021,2,-1,1,0.6,5
Kano,Takali,Takali,september,670,2021,3,-1,1,0.6,5
Kano,Takali,Takali,september,700,2021,4,-1,1,0.6,5
Kano,Tarauni,Alkaleri,july,550,2021,1,-1,1,0.6,5
Kano,Tarauni,Alkaleri,july,580,2021,2,-1,1,0.6,5
Kano,Tarauni,Alkaleri,july,610,2021,3,-1,1,0.6,5
Kano,Tarauni,Alkaleri,july,640,2021,4,-1,1,0.6,5
Kano,Tofa,Taura,july,550,2021,1,-1,1,0.6,5
Kano,Tofa,Taura,july,580,2021,2,-1,1,0.6,5
Kano,Tofa,Taura,july,610,2021,3,-1,1,0.6,5
Kano,Tofa,Taura,july,640,2021,4,-1,1,0.6,5
Kano,Tsanyawa,Gwarzo,august,579,2021,1,-1,1,0.6,5
Kano,Tsanyawa,Gwarzo,august,609,2021,2,-1,1,0.6,5
Kano,Tsanyawa,Gwarzo,august,639,2021,3,-1,1,0.6,5
Kano,Tsanyawa,Gwarzo,august,669,2021,4,-1,1,0.6,5
Kano,Tudun Wada,Gwarzo,august,579,2021,1,-1,1,0.6,5
Kano,Tudun Wada,Gwarzo,august,609,2021,2,-1,1,0.6,5
Kano,Tudun Wada,Gwarzo,august,639,2021,3,-1,1,0.6,5
Kano,Tudun Wada,Gwarzo,august,669,2021,4,-1,1,0.6,5
Kano,Ungogo,Taura,july,550,2021,1,-1,1,0.6,5
Kano,Ungogo,Taura,july,580,2021,2,-1,1,0.6,5
Kano,Ungogo,Taura,july,610,2021,3,-1,1,0.6,5
Kano,Ungogo,Taura,july,640,2021,4,-1,1,0.6,5
Kano,Warawa,Gwarzo,august,579,2021,1,-1,1,0.6,5
Kano,Warawa,Gwarzo,august,609,2021,2,-1,1,0.6,5
Kano,Warawa,Gwarzo,august,639,2021,3,-1,1,0.6,5
Kano,Warawa,Gwarzo,august,669,2021,4,-1,1,0.6,5
Kano,Wudil,Gwarzo,august,579,2021,1,-1,1,0.6,5
Kano,Wudil,Gwarzo,august,609,2021,2,-1,1,0.6,5
Kano,Wudil,Gwarzo,august,639,2021,3,-1,1,0.6,5
Kano,Wudil,Gwarzo,august,669,2021,4,-1,1,0.6,5
Katsina,Bakori,Gwarzo,august,579,2021,1,-1,1,0.6,5
Katsina,Bakori,Gwarzo,august,609,2021,2,-1,1,0.6,5
Katsina,Bakori,Gwarzo,august,639,2021,3,-1,1,0.6,5
Katsina,Bakori,Gwarzo,august,669,2021,4,-1,1,0.6,5
Katsina,Batagarawa,Rimi,march,426,2021,1,-1,1,0.6,5
Katsina,Batagarawa,Rimi,march,456,2021,2,-1,1,0.6,5
Katsina,Batagarawa,Rimi,march,486,2021,3,-1,1,0.6,5
Katsina,Batagarawa,Rimi,march,516,2021,4,-1,1,0.6,5
Katsina,Batsari,Rimi,march,426,2021,1,-1,1,0.6,5
Katsina,Batsari,Rimi,march,456,2021,2,-1,1,0.6,5
Katsina,Batsari,Rimi,march,486,2021,3,-1,1,0.6,5
Katsina,Batsari,Rimi,march,516,2021,4,-1,1,0.6,5
Katsina,Baure,Babura,may,488,2021,1,-1,1,0.6,5
Katsina,Baure,Babura,may,518,2021,2,-1,1,0.6,5
Katsina,Baure,Babura,may,548,2021,3,-1,1,0.6,5
Katsina,Baure,Babura,may,578,2021,4,-1,1,0.6,5
Katsina,Bindawa,Rimi,march,426,2021,1,-1,1,0.6,5
Katsina,Bindawa,Rimi,march,456,2021,2,-1,1,0.6,5
Katsina,Bindawa,Rimi,march,486,2021,3,-1,1,0.6,5
Katsina,Bindawa,Rimi,march,516,2021,4,-1,1,0.6,5
Katsina,Charanchi,Rimi,march,426,2021,1,-1,1,0.6,5
Katsina,Charanchi,Rimi,march,456,2021,2,-1,1,0.6,5
Katsina,Charanchi,Rimi,march,486,2021,3,-1,1,0.6,5
Katsina,Charanchi,Rimi,march,516,2021,4,-1,1,0.6,5
Katsina,Dan Musa,Rimi,march,426,2021,1,-1,1,0.6,5
Katsina,Dan Musa,Rimi,march,456,2021,2,-1,1,0.6,5
Katsina,Dan Musa,Rimi,march,486,2021,3,-1,1,0.6,5
Katsina,Dan Musa,Rimi,march,516,2021,4,-1,1,0.6,5
Katsina,Dandume,Giwa,august,579,2021,1,-1,1,0.6,5
Katsina,Dandume,Giwa,august,609,2021,2,-1,1,0.6,5
Katsina,Dandume,Giwa,august,639,2021,3,-1,1,0.6,5
Katsina,Dandume,Giwa,august,669,2021,4,-1,1,0.6,5
Katsina,Danja,Giwa,august,579,2021,1,-1,1,0.6,5
Katsina,Danja,Giwa,august,609,2021,2,-1,1,0.6,5
Katsina,Danja,Giwa,august,639,2021,3,-1,1,0.6,5
Katsina,Danja,Giwa,august,669,2021,4,-1,1,0.6,5
Katsina,Daura,Babura,may,488,2021,1,-1,1,0.6,5
Katsina,Daura,Babura,may,518,2021,2,-1,1,0.6,5
Katsina,Daura,Babura,may,548,2021,3,-1,1,0.6,5
Katsina,Daura,Babura,may,578,2021,4,-1,1,0.6,5
Katsina,Dutsi,Rimi,march,426,2021,1,-1,1,0.6,5
Katsina,Dutsi,Rimi,march,456,2021,2,-1,1,0.6,5
Katsina,Dutsi,Rimi,march,486,2021,3,-1,1,0.6,5
Katsina,Dutsi,Rimi,march,516,2021,4,-1,1,0.6,5
Katsina,Dutsin-Ma,Rimi,march,426,2021,1,-1,1,0.6,5
Katsina,Dutsin-Ma,Rimi,march,456,2021,2,-1,1,0.6,5
Katsina,Dutsin-Ma,Rimi,march,486,2021,3,-1,1,0.6,5
Katsina,Dutsin-Ma,Rimi,march,516,2021,4,-1,1,0.6,5
Katsina,Faskari,Giwa,august,579,2021,1,-1,1,0.6,5
Katsina,Faskari,Giwa,august,609,2021,2,-1,1,0.6,5
Katsina,Faskari,Giwa,august,639,2021,3,-1,1,0.6,5
Katsina,Faskari,Giwa,august,669,2021,4,-1,1,0.6,5
Katsina,Funtua,Gwarzo,august,579,2021,1,-1,1,0.6,5
Katsina,Funtua,Gwarzo,august,609,2021,2,-1,1,0.6,5
Katsina,Funtua,Gwarzo,august,639,2021,3,-1,1,0.6,5
Katsina,Funtua,Gwarzo,august,669,2021,4,-1,1,0.6,5
Katsina,Ingawa,Rimi,march,426,2021,1,-1,1,0.6,5
Katsina,Ingawa,Rimi,march,456,2021,2,-1,1,0.6,5
Katsina,Ingawa,Rimi,march,486,2021,3,-1,1,0.6,5
Katsina,Ingawa,Rimi,march,516,2021,4,-1,1,0.6,5
Katsina,Jibia,Rimi,march,426,2021,1,-1,1,0.6,5
Katsina,Jibia,Rimi,march,456,2021,2,-1,1,0.6,5
Katsina,Jibia,Rimi,march,486,2021,3,-1,1,0.6,5
Katsina,Jibia,Rimi,march,516,2021,4,-1,1,0.6,5
Katsina,Kafur,Gwarzo,august,579,2021,1,-1,1,0.6,5
Katsina,Kafur,Gwarzo,august,609,2021,2,-1,1,0.6,5
Katsina,Kafur,Gwarzo,august,639,2021,3,-1,1,0.6,5
Katsina,Kafur,Gwarzo,august,669,2021,4,-1,1,0.6,5
Katsina,Kankara,Rimi,march,426,2021,1,-1,1,0.6,5
Katsina,Kankara,Rimi,march,456,2021,2,-1,1,0.6,5
