LGA_old,repDS,year,LGA,U5_ITN_use,six_nine_ITN_use,ten_eighteen_ITN_use,over_eighteen_ITN_use,round,peak,simday,llins1,mortality,kill_rate,block_initial
Ukum,Keana,2020,Ukum,0.483474076,0.410105294,0.490532336,0.333060329,1,august,223,PBO,0.383970395,0.738556069,0.65
Ukum,Keana,2023,Ukum,0.483474076,0.410105294,0.490532336,0.333060329,2,august,1318,PBO,0.383970395,0.738556069,0.65
Shira,Takali,2021,Shira,0.8,0.669818148,0.54044442,0.8,1,september,615,PBO,0.742991291,0.751370603,0.897809882
Shira,Takali,2024,Shira,0.8,0.669818148,0.54044442,0.8,2,september,1710,PBO,0.742991291,0.751370603,0.897809882
Tafawa-Balewa,Alkaleri,2021,Tafawa-Balewa,0.553705853,0.31658759,0.205609792,0.509383944,1,july,551,PBO,0.531148459,0.747691092,0.69889564
Tafawa-Balewa,Alkaleri,2024,Tafawa-Balewa,0.553705853,0.31658759,0.205609792,0.509383944,2,july,1646,PBO,0.531148459,0.747691092,0.69889564
Toro,Giwa,2021,Toro,0.578262133,0.30601444,0.290409052,0.758488477,1,august,588,PBO,0.625332185,0.749936589,0.814349448
Toro,Giwa,2024,Toro,0.578262133,0.30601444,0.290409052,0.758488477,2,august,1683,PBO,0.625332185,0.749936589,0.814349448
Warji,Takali,2021,Warji,0.861111111,0.355555555,0.468292682,0.836363636,1,september,615,PBO,0.680001753,0.750727876,0.859562721
Warji,Takali,2024,Warji,0.861111111,0.355555555,0.468292682,0.836363636,2,september,1710,PBO,0.680001753,0.750727876,0.859562721
Zaki,Taura,2021,Zaki,0.59803151,0.495137508,0.548391572,0.8,1,july,551,PBO,0.753604356,0.751458119,0.903096132
Zaki,Taura,2024,Zaki,0.59803151,0.495137508,0.548391572,0.8,2,july,1646,PBO,0.753604356,0.751458119,0.903096132
Kolokuma/Opokuma,Ahoada West,2020,Kolokuma-Opokuma,0.28412835,0.175558141,0.239278673,0.304565244,1,may,131,PBO,0.224180225,0.693359192,0.65
Kolokuma/Opokuma,Ahoada West,2023,Kolokuma-Opokuma,0.28412835,0.175558141,0.239278673,0.304565244,2,may,1226,PBO,0.224180225,0.693359192,0.65
Nembe,Ahoada West,2020,Nembe,0.738461538,0.666666667,0.42,0.633962264,1,may,131,PBO,0.273335383,0.716248429,0.65
Nembe,Ahoada West,2023,Nembe,0.738461538,0.666666667,0.42,0.633962264,2,may,1226,PBO,0.273335383,0.716248429,0.65
Ogbia,Ahoada West,2020,Ogbia,0.334897007,0.234338482,0.118904278,0.201699229,1,may,131,PBO,0.381331283,0.738262526,0.65
Ogbia,Ahoada West,2023,Ogbia,0.334897007,0.234338482,0.118904278,0.201699229,2,may,1226,PBO,0.381331283,0.738262526,0.65
Sagbama,Ahoada West,2020,Sagbama,0.27834736,0.271576674,0.208415536,0.246436832,1,may,131,PBO,0.219154854,0.690172734,0.65
Sagbama,Ahoada West,2023,Sagbama,0.27834736,0.271576674,0.208415536,0.246436832,2,may,1226,PBO,0.219154854,0.690172734,0.65
Yenegoa,Isoko South,2020,Yenegoa,0.32012731,0.307566185,0.266524828,0.293492771,1,june,162,PBO,0.260617689,0.711526996,0.65
Yenegoa,Isoko South,2023,Yenegoa,0.32012731,0.307566185,0.266524828,0.293492771,2,june,1257,PBO,0.260617689,0.711526996,0.65
Ado,Akinyele,2020,Ado,0.473596562,0.270262392,0.241540543,0.33635749,1,may,131,PBO,0.357778894,0.735289623,0.65
Ado,Akinyele,2023,Ado,0.473596562,0.270262392,0.241540543,0.33635749,2,may,1226,PBO,0.357778894,0.735289623,0.65
Agatu,Keana,2020,Agatu,0.8,0.833333333,0.786206897,0.8,1,august,223,PBO,0.440507142,0.743418762,0.65
Agatu,Keana,2023,Agatu,0.8,0.833333333,0.786206897,0.8,2,august,1318,PBO,0.440507142,0.743418762,0.65
Apa,Keana,2020,Apa,0.842105263,0.423529411,0.5,0.561290322,1,august,223,PBO,0.437711079,0.743230654,0.65
Apa,Keana,2023,Apa,0.842105263,0.423529411,0.5,0.561290322,2,august,1318,PBO,0.437711079,0.743230654,0.65
Buruku,Keana,2020,Buruku,0.8,0.633333334,0.65625,0.628301887,1,august,223,PBO,0.37690999,0.737754159,0.65
Buruku,Keana,2023,Buruku,0.8,0.633333334,0.65625,0.628301887,2,august,1318,PBO,0.37690999,0.737754159,0.65
Gboko,Keana,2020,Gboko,0.8,0.774546053,0.52625707,0.678559793,1,august,223,PBO,0.325574075,0.729928686,0.65
Gboko,Keana,2023,Gboko,0.8,0.774546053,0.52625707,0.678559793,2,august,1318,PBO,0.325574075,0.729928686,0.65
Guma,Keana,2020,Guma,0.8,0.8,0.8,0.8,1,august,223,PBO,0.365014826,0.736275562,0.65
Guma,Keana,2023,Guma,0.8,0.8,0.8,0.8,2,august,1318,PBO,0.365014826,0.736275562,0.65
Gwer East,Oke-Ero,2020,Gwer East,0.888888889,0.916666667,0.8,0.792857143,1,july,186,PBO,0.369333536,0.736831939,0.65
Gwer East,Oke-Ero,2023,Gwer East,0.888888889,0.916666667,0.8,0.792857143,2,july,1281,PBO,0.369333536,0.736831939,0.65
Gwer West,Keana,2020,Gwer West,0.642857143,0.352941176,0.866666667,0.58125,1,august,223,PBO,0.423749809,0.742221037,0.65
Gwer West,Keana,2023,Gwer West,0.642857143,0.352941176,0.866666667,0.58125,2,august,1318,PBO,0.423749809,0.742221037,0.65
Katsina-Ala,Keana,2020,Katsina-Ala,0.8,0.732163927,0.553943802,0.648898856,1,august,223,PBO,0.338062239,0.73221681,0.65
Katsina-Ala,Keana,2023,Katsina-Ala,0.8,0.732163927,0.553943802,0.648898856,2,august,1318,PBO,0.338062239,0.73221681,0.65
Konshisha,Oke-Ero,2020,Konshisha,0.444444444,0.218181818,0.36923077,0.424615385,1,july,186,PBO,0.393916167,0.739599821,0.65
Konshisha,Oke-Ero,2023,Konshisha,0.444444444,0.218181818,0.36923077,0.424615385,2,july,1281,PBO,0.393916167,0.739599821,0.65
Logo,Keana,2020,Logo,0.610647703,0.432622464,0.414896969,0.532394123,1,august,223,PBO,0.41751013,0.741728775,0.65
Logo,Keana,2023,Logo,0.610647703,0.432622464,0.414896969,0.532394123,2,august,1318,PBO,0.41751013,0.741728775,0.65
Makurdi,Keana,2020,Makurdi,0.805491132,0.736076833,0.786511544,0.775515317,1,august,223,PBO,0.369068798,0.736798493,0.65
Makurdi,Keana,2023,Makurdi,0.805491132,0.736076833,0.786511544,0.775515317,2,august,1318,PBO,0.369068798,0.736798493,0.65
Obi1,Keana,2020,Obi1,0.610647703,0.432622464,0.414896969,0.532394123,1,august,223,PBO,0.390472194,0.739249204,0.65
Obi1,Keana,2023,Obi1,0.610647703,0.432622464,0.414896969,0.532394123,2,august,1318,PBO,0.390472194,0.739249204,0.65
Ogbadibo,Owan East,2020,Ogbadibo,0.557318098,0.502736003,0.412586323,0.456146924,1,march,131,PBO,0.336392711,0.731927592,0.65
Ogbadibo,Owan East,2023,Ogbadibo,0.557318098,0.502736003,0.412586323,0.456146924,2,march,1226,PBO,0.336392711,0.731927592,0.65
Ohimini,Akinyele,2020,Ohimini,0.5217819,0.470437196,0.372688174,0.452985571,1,may,131,PBO,0.349595567,0.734087051,0.65
Ohimini,Akinyele,2023,Ohimini,0.5217819,0.470437196,0.372688174,0.452985571,2,may,1226,PBO,0.349595567,0.734087051,0.65
Oju,Oke-Ero,2020,Oju,0.74857695,0.479230969,0.463480729,0.499139003,1,july,186,PBO,0.409720848,0.741075061,0.65
Oju,Oke-Ero,2023,Oju,0.74857695,0.479230969,0.463480729,0.499139003,2,july,1281,PBO,0.409720848,0.741075061,0.65
Okpokwu,Akinyele,2020,Okpokwu,0.581818182,0.16,0.171428572,0.4125,1,may,131,PBO,0.347201019,0.733716333,0.65
Okpokwu,Akinyele,2023,Okpokwu,0.581818182,0.16,0.171428572,0.4125,2,may,1226,PBO,0.347201019,0.733716333,0.65
Oturkpo,Owan East,2020,Oturkpo,0.798605606,0.604978486,0.525328495,0.594166304,1,march,131,PBO,0.406479871,0.740789435,0.65
Oturkpo,Owan East,2023,Oturkpo,0.798605606,0.604978486,0.525328495,0.594166304,2,march,1226,PBO,0.406479871,0.740789435,0.65
Tarka,Keana,2020,Tarka,0.88,0.7,0.8,0.8,1,august,223,PBO,0.339520975,0.732465531,0.65
Tarka,Keana,2023,Tarka,0.88,0.7,0.8,0.8,2,august,1318,PBO,0.339520975,0.732465531,0.65
Ushongo,Oke-Ero,2020,Ushongo,0.470146681,0.359315966,0.312455578,0.426145735,1,july,186,PBO,0.333533837,0.731420767,0.65
Ushongo,Oke-Ero,2023,Ushongo,0.470146681,0.359315966,0.312455578,0.426145735,2,july,1281,PBO,0.333533837,0.731420767,0.65
Vandeikya,Oke-Ero,2020,Vandeikya,0.69743198,0.584781517,0.453661513,0.550367917,1,july,186,PBO,0.384252901,0.738587065,0.65
Vandeikya,Oke-Ero,2023,Vandeikya,0.69743198,0.584781517,0.453661513,0.550367917,2,july,1281,PBO,0.384252901,0.738587065,0.65
Askira/Uba,Darazo,2020,Askira-Uba,0.419432218,0.343545052,0.136420943,0.415352653,1,july,186,PBO,0.666450057,0.750555793,0.849537809
Askira/Uba,Darazo,2023,Askira-Uba,0.419432218,0.343545052,0.136420943,0.415352653,2,july,1281,PBO,0.666450057,0.750555793,0.849537809
Enugu East,Uzo-Uwani,2020,Enugu East,0.39491259,0.244434204,0.263977483,0.273663484,1,june,162,Urban areas,0.392074002,0.453287726,0.53
Enugu East,Uzo-Uwani,2023,Enugu East,0.39491259,0.244434204,0.263977483,0.273663484,2,june,1257,Urban areas,0.392074002,0.453287726,0.53
Bayo,Alkaleri,2020,Bayo,0.389189189,0.678260869,0.53877551,0.575342466,1,july,186,PBO,0.570036309,0.74879652,0.75338312
Bayo,Alkaleri,2023,Bayo,0.389189189,0.678260869,0.53877551,0.575342466,2,july,1281,PBO,0.570036309,0.74879652,0.75338312
Biu,Darazo,2020,Biu,0.189473684,0.205714285,0.188235294,0.266666666,1,july,186,PBO,0.636944927,0.750127918,0.825069652
Biu,Darazo,2023,Biu,0.189473684,0.205714285,0.188235294,0.266666666,2,july,1281,PBO,0.636944927,0.750127918,0.825069652
Chibok,Darazo,2020,Chibok,0.542720521,0.392999612,0.312245575,0.590417818,1,july,186,PBO,0.652598314,0.750364627,0.838523104
Chibok,Darazo,2023,Chibok,0.542720521,0.392999612,0.312245575,0.590417818,2,july,1281,PBO,0.652598314,0.750364627,0.838523104
Damboa,Darazo,2020,Damboa,0.542720521,0.392999612,0.312245575,0.590417818,1,july,186,PBO,0.695319136,0.750906341,0.870063415
Damboa,Darazo,2023,Damboa,0.542720521,0.392999612,0.312245575,0.590417818,2,july,1281,PBO,0.695319136,0.750906341,0.870063415
Biase,Ngor-Okpala,2021,Biase,0.579205469,0.631521692,0.571387298,0.660992406,1,june,527,PBO,0.42094549,0.742003119,0.65
Biase,Ngor-Okpala,2024,Biase,0.579205469,0.631521692,0.571387298,0.660992406,2,june,1622,PBO,0.42094549,0.742003119,0.65
Dikwa,Darazo,2020,Dikwa,0.542720521,0.392999612,0.312245575,0.590417818,1,july,186,PBO,0.719398758,0.751156548,0.884947607
Dikwa,Darazo,2023,Dikwa,0.542720521,0.392999612,0.312245575,0.590417818,2,july,1281,PBO,0.719398758,0.751156548,0.884947607
Gubio,Gawabawa,2020,Gubio,0.342857143,0.423281573,0.285714286,0.255319148,1,august,223,PBO,0.814426994,0.751874138,0.92834284
Gubio,Gawabawa,2023,Gubio,0.342857143,0.423281573,0.285714286,0.255319148,2,august,1318,PBO,0.814426994,0.751874138,0.92834284
Jere,Gawabawa,2020,Jere,0.613247306,0.473438473,0.249841741,0.458858926,1,august,223,Urban areas,0.753750697,0.691561556,0.867739549
Jere,Gawabawa,2023,Jere,0.613247306,0.473438473,0.249841741,0.458858926,2,august,1318,Urban areas,0.753750697,0.691561556,0.867739549
Guzamala,Babura,2020,Guzamala,0.8,0.781438832,0.76719842,0.8,1,may,131,PBO,0.777569747,0.75163814,0.914006236
Guzamala,Babura,2023,Guzamala,0.8,0.781438832,0.76719842,0.8,2,may,1226,PBO,0.777569747,0.75163814,0.914006236
Hawul,Darazo,2020,Hawul,0.405367554,0.461946898,0.342619151,0.37070539,1,july,186,PBO,0.628168105,0.749984628,0.81702795
Hawul,Darazo,2023,Hawul,0.405367554,0.461946898,0.342619151,0.37070539,2,july,1281,PBO,0.628168105,0.749984628,0.81702795
Kwaya Kusar,Alkaleri,2020,Kwaya Kusar,0.58144166,0.458086331,0.40628614,0.597026536,1,july,186,PBO,0.597977668,0.749424913,0.786370026
Kwaya Kusar,Alkaleri,2023,Kwaya Kusar,0.58144166,0.458086331,0.40628614,0.597026536,2,july,1281,PBO,0.597977668,0.749424913,0.786370026
Enugu North,Uzo-Uwani,2020,Enugu North,0.185660323,0.057970972,0.169744561,0.136450542,1,june,162,Urban areas,0.420714903,0.476529889,0.53
Enugu North,Uzo-Uwani,2023,Enugu North,0.185660323,0.057970972,0.169744561,0.136450542,2,june,1257,Urban areas,0.420714903,0.476529889,0.53
Kaga,Darazo,2020,Kaga,0.466666667,0.381818182,0.28,0.463157894,1,july,186,PBO,0.674887541,0.750664577,0.855863415
Kaga,Darazo,2023,Kaga,0.466666667,0.381818182,0.28,0.463157894,2,july,1281,PBO,0.674887541,0.750664577,0.855863415
Mafa,Darazo,2020,Mafa,0.542720521,0.392999612,0.312245575,0.590417818,1,july,186,PBO,0.71541858,0.751117543,0.88261584
Mafa,Darazo,2023,Mafa,0.542720521,0.392999612,0.312245575,0.590417818,2,july,1281,PBO,0.71541858,0.751117543,0.88261584
Obudu,Obubra,2021,Obudu,0.776649666,0.712909021,0.658329958,0.672978088,1,june,527,PBO,0.438167494,0.743261665,0.65
Obudu,Obubra,2024,Obudu,0.776649666,0.712909021,0.658329958,0.672978088,2,june,1622,PBO,0.438167494,0.743261665,0.65
Konduga,Darazo,2020,Konduga,0.615384616,0.505263158,0.8,0.8,1,july,186,PBO,0.74032898,0.751347835,0.896436989
Konduga,Darazo,2023,Konduga,0.615384616,0.505263158,0.8,0.8,2,july,1281,PBO,0.74032898,0.751347835,0.896436989
Bomadi,Isoko South,2022,Bomadi,0.45,0.8,0.36,0.364285715,1,june,892,PBO,0.197303754,0.673820546,0.65
Bomadi,Isoko South,2025,Bomadi,0.45,0.8,0.36,0.364285715,2,june,1987,PBO,0.197303754,0.673820546,0.65
Magumeri,Gawabawa,2020,Magumeri,0.650276225,0.423281573,0.337285464,0.719428619,1,august,223,PBO,0.783011005,0.7516759,0.916299033
Magumeri,Gawabawa,2023,Magumeri,0.650276225,0.423281573,0.337285464,0.719428619,2,august,1318,PBO,0.783011005,0.7516759,0.916299033
Maiduguri,Darazo,2020,Maiduguri,0.5510867,0.555675456,0.338555176,0.532808429,1,july,186,Urban areas,0.77182807,0.699455384,0.878628714
Maiduguri,Darazo,2023,Maiduguri,0.5510867,0.555675456,0.338555176,0.532808429,2,july,1281,Urban areas,0.77182807,0.699455384,0.878628714
Shani,Alkaleri,2020,Shani,0.58144166,0.458086331,0.40628614,0.597026536,1,july,186,PBO,0.675999756,0.750678509,0.856676439
Shani,Alkaleri,2023,Shani,0.58144166,0.458086331,0.40628614,0.597026536,2,july,1281,PBO,0.675999756,0.750678509,0.856676439
Abi,Obubra,2021,Abi,0.775324596,0.541071355,0.511409423,0.679858585,1,june,527,PBO,0.400313882,0.740222524,0.65
Abi,Obubra,2024,Abi,0.775324596,0.541071355,0.511409423,0.679858585,2,june,1622,PBO,0.400313882,0.740222524,0.65
Marte,Babura,2020,Marte,0.8,0.781438832,0.76719842,0.8,1,may,131,PBO,0.719831894,0.751160739,0.88519842
Marte,Babura,2023,Marte,0.8,0.781438832,0.76719842,0.8,2,may,1226,PBO,0.719831894,0.751160739,0.88519842
Nganzai,Gawabawa,2020,Nganzai,0.650276225,0.423281573,0.337285464,0.719428619,1,august,223,PBO,0.772011267,0.751598424,0.91159598
Nganzai,Gawabawa,2023,Nganzai,0.650276225,0.423281573,0.337285464,0.719428619,2,august,1318,PBO,0.772011267,0.751598424,0.91159598
Bekwara,Oke-Ero,2021,Bekwara,0.470146681,0.359315966,0.312455578,0.426145735,1,july,551,PBO,0.383264622,0.738478276,0.65
Bekwara,Oke-Ero,2024,Bekwara,0.470146681,0.359315966,0.312455578,0.426145735,2,july,1646,PBO,0.383264622,0.738478276,0.65
Calabar-Municipal,Nsit Ubium,2021,Calabar-Municipal,0.397753928,0.47084986,0.17988173,0.298266139,1,june,527,PBO,0.462134621,0.744734135,0.65
Calabar-Municipal,Nsit Ubium,2024,Calabar-Municipal,0.397753928,0.47084986,0.17988173,0.298266139,2,june,1622,PBO,0.462134621,0.744734135,0.65
Ikom,Obubra,2021,Ikom,0.69943944,0.553397994,0.8,0.575078004,1,june,527,PBO,0.470923114,0.745205311,0.65
Ikom,Obubra,2024,Ikom,0.69943944,0.553397994,0.8,0.575078004,2,june,1622,PBO,0.470923114,0.745205311,0.65
Obubra,Obubra,2021,Obubra,0.8,0.8,0.647727268,0.705527632,1,june,527,PBO,0.444533155,0.743681926,0.65
Obubra,Obubra,2024,Obubra,0.8,0.8,0.647727268,0.705527632,2,june,1622,PBO,0.444533155,0.743681926,0.65
Enugu South,Uzo-Uwani,2020,Enugu South,0.141078354,0.115953832,0.107393747,0.161841004,1,june,162,Urban areas,0.479661177,0.52292855,0.53
Enugu South,Uzo-Uwani,2023,Enugu South,0.141078354,0.115953832,0.107393747,0.161841004,2,june,1257,Urban areas,0.479661177,0.52292855,0.53
Odukpani,Ngor-Okpala,2021,Odukpani,0.409837914,0.252565433,0.058499998,0.370361743,1,june,527,PBO,0.447918712,0.743896436,0.65
Odukpani,Ngor-Okpala,2024,Odukpani,0.409837914,0.252565433,0.058499998,0.370361743,2,june,1622,PBO,0.447918712,0.743896436,0.65
Ogoja,Obubra,2021,Ogoja,0.579363056,0.650246304,0.64,0.555292126,1,june,527,PBO,0.439863497,0.743375854,0.65
Ogoja,Obubra,2024,Ogoja,0.579363056,0.650246304,0.64,0.555292126,2,june,1622,PBO,0.439863497,0.743375854,0.65
Yakurr,Obubra,2021,Yakurr,0.291099468,0.10650885,0.306993413,0.419932026,1,june,527,PBO,0.412760432,0.741335539,0.65
Yakurr,Obubra,2024,Yakurr,0.291099468,0.10650885,0.306993413,0.419932026,2,june,1622,PBO,0.412760432,0.741335539,0.65
Ogbomosho North,Akinyele,2020,Ogbomosho North,0.453667301,0.533538499,0.490411559,0.466690871,1,may,131,PBO,0.277526963,0.717660075,0.65
Ogbomosho North,Akinyele,2023,Ogbomosho North,0.453667301,0.533538499,0.490411559,0.466690871,2,may,1226,PBO,0.277526963,0.717660075,0.65
Yala,Oke-Ero,2021,Yala,0.425741423,0.574074018,0.454483634,0.501719244,1,july,551,PBO,0.446939058,0.743834989,0.65
Yala,Oke-Ero,2024,Yala,0.425741423,0.574074018,0.454483634,0.501719244,2,july,1646,PBO,0.446939058,0.743834989,0.65
Aniocha North,Uzo-Uwani,2022,Aniocha North,0.545454546,0.771428572,0.690909091,0.588235294,1,june,892,PBO,0.369401293,0.736840485,0.65
Aniocha North,Uzo-Uwani,2025,Aniocha North,0.545454546,0.771428572,0.690909091,0.588235294,2,june,1987,PBO,0.369401293,0.736840485,0.65
Aniocha South,Uzo-Uwani,2022,Aniocha South,0.370889668,0.259967353,0.17990206,0.137489035,1,june,892,PBO,0.311595529,0.726989078,0.65
Aniocha South,Uzo-Uwani,2025,Aniocha South,0.370889668,0.259967353,0.17990206,0.137489035,2,june,1987,PBO,0.311595529,0.726989078,0.65
Ibadan South West,Owan East,2020,Ibadan South West,0.322829046,0.511372422,0.29758419,0.334322836,1,march,131,Urban areas,0.315354899,0.390146775,0.53
Ibadan South West,Owan East,2023,Ibadan South West,0.322829046,0.511372422,0.29758419,0.334322836,2,march,1226,Urban areas,0.315354899,0.390146775,0.53
Ethiope East,Isoko South,2022,Ethiope East,0.085714285,0.187779185,0.062964102,0.095588808,1,june,892,PBO,0.209725367,0.683644114,0.65
Ethiope East,Isoko South,2025,Ethiope East,0.085714285,0.187779185,0.062964102,0.095588808,2,june,1987,PBO,0.209725367,0.683644114,0.65
Ethiope West,Isoko South,2022,Ethiope West,0.24,0.307014227,0.133333333,0.306976744,1,june,892,PBO,0.342228555,0.732917568,0.65
Ethiope West,Isoko South,2025,Ethiope West,0.24,0.307014227,0.133333333,0.306976744,2,june,1987,PBO,0.342228555,0.732917568,0.65
Ika North East,Uzo-Uwani,2022,Ika North East,0.12,0.2,0.192060578,0.046153846,1,june,892,PBO,0.388201078,0.739011823,0.65
Ika North East,Uzo-Uwani,2025,Ika North East,0.12,0.2,0.192060578,0.046153846,2,june,1987,PBO,0.388201078,0.739011823,0.65
Ika South,Uzo-Uwani,2022,Ika South,0.331783877,0.268927518,0.092307692,0.075,1,june,892,PBO,0.37137411,0.737086908,0.65
Ika South,Uzo-Uwani,2025,Ika South,0.331783877,0.268927518,0.092307692,0.075,2,june,1987,PBO,0.37137411,0.737086908,0.65
Isoko North,Isoko South,2022,Isoko North,0.2,0.342857143,0.3,0.171428572,1,june,892,PBO,0.19337815,0.67039561,0.65
Isoko North,Isoko South,2025,Isoko North,0.2,0.342857143,0.3,0.171428572,2,june,1987,PBO,0.19337815,0.67039561,0.65
Ogbomosho South,Akinyele,2020,Ogbomosho South,0.5217819,0.470437196,0.372688174,0.452985571,1,may,131,PBO,0.343621306,0.733145329,0.65
Ogbomosho South,Akinyele,2023,Ogbomosho South,0.5217819,0.470437196,0.372688174,0.452985571,2,may,1226,PBO,0.343621306,0.733145329,0.65
Isoko South,Isoko South,2022,Isoko South,0.555857897,0.591831504,0.642824333,0.472938172,1,june,892,PBO,0.162398226,0.636925918,0.65
Isoko South,Isoko South,2025,Isoko South,0.555857897,0.591831504,0.642824333,0.472938172,2,june,1987,PBO,0.162398226,0.636925918,0.65
Ndokwa East,Ahoada West,2022,Ndokwa East,0.5,0.36923077,0.257142857,0.44,1,may,861,PBO,0.258105917,0.71050969,0.65
Ndokwa East,Ahoada West,2025,Ndokwa East,0.5,0.36923077,0.257142857,0.44,2,may,1956,PBO,0.258105917,0.71050969,0.65
Ndokwa West,Isoko South,2022,Ndokwa West,0.757894736,0.6,0.564705882,0.385714285,1,june,892,PBO,0.26790329,0.714315831,0.65
Ndokwa West,Isoko South,2025,Ndokwa West,0.757894736,0.6,0.564705882,0.385714285,2,june,1987,PBO,0.26790329,0.714315831,0.65
Okpe,Isoko South,2022,Okpe,0.4,0.2,0.177777778,0.32,1,june,892,Urban areas,0.176806986,0.280610706,0.53
Okpe,Isoko South,2025,Okpe,0.4,0.2,0.177777778,0.32,2,june,1987,Urban areas,0.176806986,0.280610706,0.53
Oshimili North,Uzo-Uwani,2022,Oshimili North,0.331783877,0.268927518,0.192060578,0.226610623,1,june,892,PBO,0.34095855,0.732707076,0.65
Oshimili North,Uzo-Uwani,2025,Oshimili North,0.331783877,0.268927518,0.192060578,0.226610623,2,june,1987,PBO,0.34095855,0.732707076,0.65
Oshimili South,Uzo-Uwani,2022,Oshimili South,0.45,0.533333333,0.2,0.447058824,1,june,892,PBO,0.3079518,0.726148594,0.65
Oshimili South,Uzo-Uwani,2025,Oshimili South,0.45,0.533333333,0.2,0.447058824,2,june,1987,PBO,0.3079518,0.726148594,0.65
Patani,Isoko South,2022,Patani,0.587544911,0.683135359,0.634419682,0.428517301,1,june,892,PBO,0.156971919,0.629722331,0.65
Patani,Isoko South,2025,Patani,0.587544911,0.683135359,0.634419682,0.428517301,2,june,1987,PBO,0.156971919,0.629722331,0.65
Sapele,Isoko South,2022,Sapele,0.402494502,0.261912832,0.32950447,0.419492174,1,june,892,PBO,0.293983111,0.722602083,0.65
Sapele,Isoko South,2025,Sapele,0.402494502,0.261912832,0.32950447,0.419492174,2,june,1987,PBO,0.293983111,0.722602083,0.65
Udu,Isoko South,2022,Udu,0.694736842,0.342857143,0.471428572,0.392727272,1,june,892,Urban areas,0.132665008,0.24889334,0.53
Udu,Isoko South,2025,Udu,0.694736842,0.342857143,0.471428572,0.392727272,2,june,1987,Urban areas,0.132665008,0.24889334,0.53
Ughelli North,Isoko South,2022,Ughelli North,0.228217681,0.147795888,0.04731705,0.156061744,1,june,892,Urban areas,0.187814216,0.288820013,0.53
Ughelli North,Isoko South,2025,Ughelli North,0.228217681,0.147795888,0.04731705,0.156061744,2,june,1987,Urban areas,0.187814216,0.288820013,0.53
Ughelli South,Isoko South,2022,Ughelli South,0.597899311,0.587480904,0.269949265,0.219048251,1,june,892,PBO,0.146146999,0.613998812,0.65
Ughelli South,Isoko South,2025,Ughelli South,0.597899311,0.587480904,0.269949265,0.219048251,2,june,1987,PBO,0.146146999,0.613998812,0.65
Ukwuani,Uzo-Uwani,2022,Ukwuani,0.32,0.12,0.070588235,0.260869565,1,june,892,PBO,0.33569314,0.731804934,0.65
Ukwuani,Uzo-Uwani,2025,Ukwuani,0.32,0.12,0.070588235,0.260869565,2,june,1987,PBO,0.33569314,0.731804934,0.65
Uvwie,Isoko South,2022,Uvwie,0.352941176,0.442732156,0.285703889,0.18432698,1,june,892,Urban areas,0.128201894,0.245801456,0.53
Uvwie,Isoko South,2025,Uvwie,0.352941176,0.442732156,0.285703889,0.18432698,2,june,1987,Urban areas,0.128201894,0.245801456,0.53
Warri South,Isoko South,2022,Warri South,0.421316444,0.540996326,0.461269824,0.414366714,1,june,892,Urban areas,0.150613557,0.261546529,0.53
Warri South,Isoko South,2025,Warri South,0.421316444,0.540996326,0.461269824,0.414366714,2,june,1987,Urban areas,0.150613557,0.261546529,0.53
Ohaozara,Obubra,2020,Ohaozara,0.8,0.8,0.8,0.78659686,1,june,162,PBO,0.422916581,0.742156844,0.65
Ohaozara,Obubra,2023,Ohaozara,0.8,0.8,0.8,0.78659686,2,june,1257,PBO,0.422916581,0.742156844,0.65
Abakaliki,Owan East,2020,Abakaliki,0.8,0.749687875,0.666521327,0.74424961,1,march,131,PBO,0.416945424,0.74168288,0.65
