LGA,repDS,year,LGA_old,U5_ITN_use,six_nine_ITN_use,ten_eighteen_ITN_use,over_eighteen_ITN_use,mortality_rate,kill_rate,block_initial,round,peak,simday
Chanchaga,Keana,2025,Chanchaga,0.343627973,0.174183095,0.194156293,0.327245053,0.393820889,0.454714405,0.53,2,august,2048
Toto,Keana,2021,Toto,0.665760191,0.576987785,0.491463825,0.630641004,0.39100856,0.452417095,0.53,1,august,588
Toto,Keana,2024,Toto,0.665760191,0.576987785,0.491463825,0.630641004,0.39100856,0.452417095,0.53,2,august,1683
Wamba,Alkaleri,2021,Wamba,0.941176471,0.5,0.71875,0.819444444,0.418578169,0.474808309,0.53,1,july,551
Wamba,Alkaleri,2024,Wamba,0.941176471,0.5,0.71875,0.819444444,0.418578169,0.474808309,0.53,2,july,1646
Agaie,Oke-Ero,2022,Agaie,0.391788901,0.299429972,0.260379648,0.355121446,0.469310553,0.514957552,0.53,1,july,916
Agaie,Oke-Ero,2025,Agaie,0.391788901,0.299429972,0.260379648,0.355121446,0.469310553,0.514957552,0.53,2,july,2011
Agwara,Birnin Kebbi,2022,Agwara,0.789226475,0.614967322,0.534978419,0.78771905,0.513248554,0.548162892,0.53,1,august,953
Agwara,Birnin Kebbi,2025,Agwara,0.789226475,0.614967322,0.534978419,0.78771905,0.513248554,0.548162892,0.53,2,august,2048
Bida,Oke-Ero,2022,Bida,0.391304348,0.181818182,0.155555556,0.340909091,0.354220152,0.422188464,0.53,1,july,916
Bida,Oke-Ero,2025,Bida,0.391304348,0.181818182,0.155555556,0.340909091,0.354220152,0.422188464,0.53,2,july,2011
Bosso,Keana,2022,Bosso,0.359945185,0.318367248,0.268395424,0.398904399,0.45101388,0.500669413,0.53,1,august,953
Bosso,Keana,2025,Bosso,0.359945185,0.318367248,0.268395424,0.398904399,0.45101388,0.500669413,0.53,2,august,2048
Edati,Oke-Ero,2022,Edati,0.470588235,0.375,0.266666667,0.536231884,0.417118573,0.473631021,0.53,1,july,916
Edati,Oke-Ero,2025,Edati,0.470588235,0.375,0.266666667,0.536231884,0.417118573,0.473631021,0.53,2,july,2011
Gbako,Oke-Ero,2022,Gbako,0.166666667,0.121212121,0.260379648,0.141025641,0.413494411,0.470703464,0.53,1,july,916
Gbako,Oke-Ero,2025,Gbako,0.166666667,0.121212121,0.260379648,0.141025641,0.413494411,0.470703464,0.53,2,july,2011
Gurara,Oke-Ero,2022,Gurara,0.391788901,0.299429972,0.260379648,0.355121446,0.530491978,0.560704096,0.53,1,july,916
Gurara,Oke-Ero,2025,Gurara,0.391788901,0.299429972,0.260379648,0.355121446,0.530491978,0.560704096,0.53,2,july,2011
Katcha,Oke-Ero,2022,Katcha,0.380502224,0.123584445,0.1324138,0.310474544,0.42622003,0.480954753,0.53,1,july,916
Katcha,Oke-Ero,2025,Katcha,0.380502224,0.123584445,0.1324138,0.310474544,0.42622003,0.480954753,0.53,2,july,2011
Kontagora,Oke-Ero,2022,Kontagora,0.314253047,0.161544985,0.137070127,0.274759284,0.60860437,0.613446079,0.53,1,july,916
Kontagora,Oke-Ero,2025,Kontagora,0.314253047,0.161544985,0.137070127,0.274759284,0.60860437,0.613446079,0.53,2,july,2011
Lapai,Oke-Ero,2022,Lapai,0.391788901,0.299429972,0.260379648,0.355121446,0.420239724,0.476147229,0.53,1,july,916
Lapai,Oke-Ero,2025,Lapai,0.391788901,0.299429972,0.260379648,0.355121446,0.420239724,0.476147229,0.53,2,july,2011
Lavun,Oke-Ero,2022,Lavun,0.340848191,0.286407935,0.176210845,0.31019557,0.535336764,0.564173288,0.53,1,july,916
Lavun,Oke-Ero,2025,Lavun,0.340848191,0.286407935,0.176210845,0.31019557,0.535336764,0.564173288,0.53,2,july,2011
Magama,Oke-Ero,2022,Magama,0.352184692,0.230655127,0.184593034,0.348613248,0.472155733,0.517157065,0.53,1,july,916
Magama,Oke-Ero,2025,Magama,0.352184692,0.230655127,0.184593034,0.348613248,0.472155733,0.517157065,0.53,2,july,2011
Mariga,Oke-Ero,2022,Mariga,0.436363636,0.103448276,0.08,0.430555556,0.651231893,0.639142834,0.53,1,july,916
Mariga,Oke-Ero,2025,Mariga,0.436363636,0.103448276,0.08,0.430555556,0.651231893,0.639142834,0.53,2,july,2011
Mashegu,Oke-Ero,2022,Mashegu,0.391788901,0.299429972,0.260379648,0.355121446,0.469502121,0.515105843,0.53,1,july,916
Mashegu,Oke-Ero,2025,Mashegu,0.391788901,0.299429972,0.260379648,0.355121446,0.469502121,0.515105843,0.53,2,july,2011
Pailoro,Oke-Ero,2022,Pailoro,0.232081151,0.111427771,0.111189888,0.215628656,0.511626287,0.546967894,0.53,1,july,916
Pailoro,Oke-Ero,2025,Pailoro,0.232081151,0.111427771,0.111189888,0.215628656,0.511626287,0.546967894,0.53,2,july,2011
Lagelu,Akinyele,2020,Lagelu,0.43481825,0.392030997,0.310573478,0.377487976,0.345490307,0.414987723,0.53,1,may,131
Lagelu,Akinyele,2023,Lagelu,0.43481825,0.392030997,0.310573478,0.377487976,0.345490307,0.414987723,0.53,2,may,1226
Mokwa,Oke-Ero,2022,Mokwa,0.453568073,0.245256575,0.232270097,0.433460148,0.422191007,0.477717867,0.53,1,july,916
Mokwa,Oke-Ero,2025,Mokwa,0.453568073,0.245256575,0.232270097,0.433460148,0.422191007,0.477717867,0.53,2,july,2011
Muya,Giwa,2022,Muya,0.488372093,0.166666667,0.035714286,0.394366197,0.602049914,0.60929501,0.53,1,august,953
Muya,Giwa,2025,Muya,0.488372093,0.166666667,0.035714286,0.394366197,0.602049914,0.60929501,0.53,2,august,2048
Abeokuta South,Uzo-Uwani,2021,Abeokuta South,0.378117902,0.636654445,0.175224834,0.2573025,0.443245868,0.494533241,0.53,1,june,527
Abeokuta South,Uzo-Uwani,2024,Abeokuta South,0.378117902,0.636654445,0.175224834,0.2573025,0.443245868,0.494533241,0.53,2,june,1622
Ijebu North,Owan East,2021,Ijebu North,0.558238653,0.374806236,0.352085926,0.209476907,0.308615406,0.384607157,0.53,1,march,435
Ijebu North,Owan East,2024,Ijebu North,0.558238653,0.374806236,0.352085926,0.209476907,0.308615406,0.384607157,0.53,2,march,1530
Rafi,Oke-Ero,2022,Rafi,0.453310856,0.38809097,0.286600197,0.460372282,0.550360117,0.574772763,0.53,1,july,916
Rafi,Oke-Ero,2025,Rafi,0.453310856,0.38809097,0.286600197,0.460372282,0.550360117,0.574772763,0.53,2,july,2011
Rijau,Alkaleri,2022,Rijau,0.484534717,0.96875,0.638888889,0.984615385,0.589881947,0.601450652,0.53,1,july,916
Rijau,Alkaleri,2025,Rijau,0.484534717,0.96875,0.638888889,0.984615385,0.589881947,0.601450652,0.53,2,july,2011
Ado-Odo-Ota,Uzo-Uwani,2021,Ado-Odo/Ota,0.437146656,0.447816926,0.289844266,0.30835722,0.405185074,0.46396913,0.53,1,june,527
Ado-Odo-Ota,Uzo-Uwani,2024,Ado-Odo/Ota,0.437146656,0.447816926,0.289844266,0.30835722,0.405185074,0.46396913,0.53,2,june,1622
Ijebu North East,Oke-Ero,2021,Ijebu North East,0.111111111,0.299429972,0.260379648,0.066666667,0.396632199,0.457008243,0.53,1,july,551
Ijebu North East,Oke-Ero,2024,Ijebu North East,0.111111111,0.299429972,0.260379648,0.066666667,0.396632199,0.457008243,0.53,2,july,1646
Shiroro,Oke-Ero,2022,Shiroro,0.265165379,0.181315656,0.285587031,0.294412917,0.564594834,0.584587609,0.53,1,july,916
Shiroro,Oke-Ero,2025,Shiroro,0.265165379,0.181315656,0.285587031,0.294412917,0.564594834,0.584587609,0.53,2,july,2011
Suleja,Giwa,2022,Suleja,0.412932782,0.3,0.156546892,0.235180818,0.574948442,0.59158217,0.53,1,august,953
Suleja,Giwa,2025,Suleja,0.412932782,0.3,0.156546892,0.235180818,0.574948442,0.59158217,0.53,2,august,2048
Tafa,Oke-Ero,2022,Tafa,0.606060606,0.52,0.34375,0.46031746,0.544339269,0.570554,0.53,1,july,916
Tafa,Oke-Ero,2025,Tafa,0.606060606,0.52,0.34375,0.46031746,0.544339269,0.570554,0.53,2,july,2011
Wushishi,Oke-Ero,2022,Wushishi,0.391788901,0.299429972,0.260379648,0.355121446,0.567422283,0.586509958,0.53,1,july,916
Wushishi,Oke-Ero,2025,Wushishi,0.391788901,0.299429972,0.260379648,0.355121446,0.567422283,0.586509958,0.53,2,july,2011
Abeokuta North,Owan East,2021,Abeokuta North,0.5585438,0.50745042,0.396366979,0.512361736,0.429058332,0.483229857,0.53,1,march,435
Abeokuta North,Owan East,2024,Abeokuta North,0.5585438,0.50745042,0.396366979,0.512361736,0.429058332,0.483229857,0.53,2,march,1530
Egbado South,Uzo-Uwani,2021,Egbado South,0.205496634,0.379322307,0.213980582,0.259901354,0.38366582,0.446407593,0.53,1,june,527
Egbado South,Uzo-Uwani,2024,Egbado South,0.205496634,0.379322307,0.213980582,0.259901354,0.38366582,0.446407593,0.53,2,june,1622
Ewekoro,Uzo-Uwani,2021,Ewekoro,0.7798507,0.679724304,0.480287211,0.636818403,0.487001134,0.528528126,0.53,1,june,527
Ewekoro,Uzo-Uwani,2024,Ewekoro,0.7798507,0.679724304,0.480287211,0.636818403,0.487001134,0.528528126,0.53,2,june,1622
Ifo,Uzo-Uwani,2021,Ifo,0.386315631,0.304872618,0.237381855,0.199603975,0.430900956,0.484704494,0.53,1,june,527
Ifo,Uzo-Uwani,2024,Ifo,0.386315631,0.304872618,0.237381855,0.199603975,0.430900956,0.484704494,0.53,2,june,1622
Ijebu East,Oke-Ero,2021,Ijebu East,0.5,0.166666667,0.260379648,0.186046512,0.42630383,0.481021987,0.53,1,july,551
Ijebu East,Oke-Ero,2024,Ijebu East,0.5,0.166666667,0.260379648,0.186046512,0.42630383,0.481021987,0.53,2,july,1646
Ijebu ode,Owan East,2021,Ijebu ode,0.747058801,0.377990428,0.116487458,0.262370517,0.370794776,0.435840096,0.53,1,march,435
Ijebu ode,Owan East,2024,Ijebu ode,0.747058801,0.377990428,0.116487458,0.262370517,0.370794776,0.435840096,0.53,2,march,1530
Ikenne,Owan East,2021,Ikenne,0.153846154,0.418946669,0.25,0.08,0.382682373,0.445601554,0.53,1,march,435
Ikenne,Owan East,2024,Ikenne,0.153846154,0.418946669,0.25,0.08,0.382682373,0.445601554,0.53,2,march,1530
Obafemi-Owode,Owan East,2021,Obafemi-Owode,0.539050749,0.48770825,0.308850416,0.391735404,0.396257357,0.456702555,0.53,1,march,435
Obafemi-Owode,Owan East,2024,Obafemi-Owode,0.539050749,0.48770825,0.308850416,0.391735404,0.396257357,0.456702555,0.53,2,march,1530
Odeda,Oke-Ero,2021,Odeda,0.823529412,0.454545455,0.3,0.5,0.380143878,0.44351983,0.53,1,july,551
Odeda,Oke-Ero,2024,Odeda,0.823529412,0.454545455,0.3,0.5,0.380143878,0.44351983,0.53,2,july,1646
Odogbolu,Owan East,2021,Odogbolu,0.4,0.333333333,0.666666667,0.255813953,0.402893026,0.462106458,0.53,1,march,435
Odogbolu,Owan East,2024,Odogbolu,0.4,0.333333333,0.666666667,0.255813953,0.402893026,0.462106458,0.53,2,march,1530
Ogun waterside,Owan East,2021,Ogun waterside,0.464431748,0.418946669,0.343821936,0.380122437,0.440646451,0.492471268,0.53,1,march,435
Ogun waterside,Owan East,2024,Ogun waterside,0.464431748,0.418946669,0.343821936,0.380122437,0.440646451,0.492471268,0.53,2,march,1530
Remo North,Owan East,2021,Remo North,0.588235294,0.333333333,0.343821936,0.195652174,0.322328246,0.39588712,0.53,1,march,435
Remo North,Owan East,2024,Remo North,0.588235294,0.333333333,0.343821936,0.195652174,0.322328246,0.39588712,0.53,2,march,1530
Shagamu,Uzo-Uwani,2021,Shagamu,0.288248311,0.254403105,0.168918903,0.203706057,0.440001033,0.491958645,0.53,1,june,527
Shagamu,Uzo-Uwani,2024,Shagamu,0.288248311,0.254403105,0.168918903,0.203706057,0.440001033,0.491958645,0.53,2,june,1622
Akoko North East,Oke-Ero,2020,Akoko North East,0.557814073,0.683896847,0.651406759,0.590929797,0.346553372,0.415864752,0.53,1,july,186
Akoko North East,Oke-Ero,2023,Akoko North East,0.557814073,0.683896847,0.651406759,0.590929797,0.346553372,0.415864752,0.53,2,july,1281
Akoko North West,Oke-Ero,2020,Akoko North West,0.410516355,0.526788924,0.257189745,0.313420451,0.316763911,0.391306023,0.53,1,july,186
Akoko North West,Oke-Ero,2023,Akoko North West,0.410516355,0.526788924,0.257189745,0.313420451,0.316763911,0.391306023,0.53,2,july,1281
Akoko South East,Oke-Ero,2020,Akoko South East,0.388888889,0.4,0.388888889,0.367647059,0.347034531,0.416261699,0.53,1,july,186
Akoko South East,Oke-Ero,2023,Akoko South East,0.388888889,0.4,0.388888889,0.367647059,0.347034531,0.416261699,0.53,2,july,1281
Akoko South West,Oke-Ero,2020,Akoko South West,0.711850348,0.65103268,0.571270358,0.574807002,0.330802879,0.402871779,0.53,1,july,186
Akoko South West,Oke-Ero,2023,Akoko South West,0.711850348,0.65103268,0.571270358,0.574807002,0.330802879,0.402871779,0.53,2,july,1281
Akure North,Owan East,2020,Akure North,0.235294118,0.142857143,0.375,0.185185185,0.337034585,0.408011613,0.53,1,march,70
Akure North,Owan East,2023,Akure North,0.235294118,0.142857143,0.375,0.185185185,0.337034585,0.408011613,0.53,2,march,1165
Ifedayo,Oke-Ero,2020,Ifedayo,0.615384615,0.444444444,0.466666667,0.48,0.271238016,0.354121438,0.53,1,july,186
Ifedayo,Oke-Ero,2023,Ifedayo,0.615384615,0.444444444,0.466666667,0.48,0.271238016,0.354121438,0.53,2,july,1281
Akure South,Owan East,2020,Akure South,0.428571429,0.5625,0.5,0.454545455,0.299585483,0.377201065,0.53,1,march,70
Akure South,Owan East,2023,Akure South,0.428571429,0.5625,0.5,0.454545455,0.299585483,0.377201065,0.53,2,march,1165
Ese-Odo,Owan East,2020,Ese-Odo,0.555555556,0.5,0.470588235,0.523809524,0.298999586,0.376721268,0.53,1,march,70
Ese-Odo,Owan East,2023,Ese-Odo,0.555555556,0.5,0.470588235,0.523809524,0.298999586,0.376721268,0.53,2,march,1165
Idanre,Akinyele,2020,Idanre,0.43481825,0.392030997,0.310573478,0.377487976,0.311424686,0.38691517,0.53,1,may,131
Idanre,Akinyele,2023,Idanre,0.43481825,0.392030997,0.310573478,0.377487976,0.311424686,0.38691517,0.53,2,may,1226
Ifedore,Oke-Ero,2020,Ifedore,0.534859216,0.686508582,0.382894942,0.519012134,0.373640917,0.438179998,0.53,1,july,186
Ifedore,Oke-Ero,2023,Ifedore,0.534859216,0.686508582,0.382894942,0.519012134,0.373640917,0.438179998,0.53,2,july,1281
Ile-Oluji-Okeigbo,Akinyele,2020,Ile-Oluji-Okeigbo,0.774403333,0.507434778,0.416297806,0.535604026,0.384384096,0.446996131,0.53,1,may,131
Ile-Oluji-Okeigbo,Akinyele,2023,Ile-Oluji-Okeigbo,0.774403333,0.507434778,0.416297806,0.535604026,0.384384096,0.446996131,0.53,2,may,1226
Irele,Akinyele,2020,Irele,0.666666667,0.533333333,0.607142857,0.509433962,0.393822894,0.454716042,0.53,1,may,131
Irele,Akinyele,2023,Irele,0.666666667,0.533333333,0.607142857,0.509433962,0.393822894,0.454716042,0.53,2,may,1226
Odigbo,Akinyele,2020,Odigbo,0.681747006,0.659805784,0.531692306,0.603978194,0.423307719,0.478615868,0.53,1,may,131
Odigbo,Akinyele,2023,Odigbo,0.681747006,0.659805784,0.531692306,0.603978194,0.423307719,0.478615868,0.53,2,may,1226
Ifelodun2,Akinyele,2020,Ifelodun2,0.333333333,0.333333333,0.066666667,0.408163265,0.400279219,0.4599798,0.53,1,may,131
Ifelodun2,Akinyele,2023,Ifelodun2,0.333333333,0.333333333,0.066666667,0.408163265,0.400279219,0.4599798,0.53,2,may,1226
Okitipupa,Owan East,2020,Okitipupa,0.418949214,0.290723381,0.270402164,0.376401525,0.400233097,0.459942251,0.53,1,march,70
Okitipupa,Owan East,2023,Okitipupa,0.418949214,0.290723381,0.270402164,0.376401525,0.400233097,0.459942251,0.53,2,march,1165
Ondo East,Akinyele,2020,Ondo East,0.642857143,0.454545455,0.538461538,0.759259259,0.359070133,0.426186667,0.53,1,may,131
Ondo East,Akinyele,2023,Ondo East,0.642857143,0.454545455,0.538461538,0.759259259,0.359070133,0.426186667,0.53,2,may,1226
Ondo West,Akinyele,2020,Ondo West,0.693629478,0.559531249,0.420098786,0.5171677,0.391888362,0.453136055,0.53,1,may,131
Ondo West,Akinyele,2023,Ondo West,0.693629478,0.559531249,0.420098786,0.5171677,0.391888362,0.453136055,0.53,2,may,1226
Ose,Owan East,2020,Ose,0.6772655,0.615682482,0.615079366,0.571626617,0.341879574,0.412008749,0.53,1,march,70
Ose,Owan East,2023,Ose,0.6772655,0.615682482,0.615079366,0.571626617,0.341879574,0.412008749,0.53,2,march,1165
Owo,Owan East,2020,Owo,0.730592434,0.745756536,0.533431942,0.601262243,0.289251141,0.368753461,0.53,1,march,70
Owo,Owan East,2023,Owo,0.730592434,0.745756536,0.533431942,0.601262243,0.289251141,0.368753461,0.53,2,march,1165
Aiyedade,Akinyele,2020,Aiyedade,0.384615385,0.375,0.416666667,0.277777778,0.401428384,0.460915111,0.53,1,may,131
Aiyedade,Akinyele,2023,Aiyedade,0.384615385,0.375,0.416666667,0.277777778,0.401428384,0.460915111,0.53,2,may,1226
Aiyedire,Akinyele,2020,Aiyedire,0.43481825,0.392030997,0.310573478,0.377487976,0.440828641,0.492615926,0.53,1,may,131
Aiyedire,Akinyele,2023,Aiyedire,0.43481825,0.392030997,0.310573478,0.377487976,0.440828641,0.492615926,0.53,2,may,1226
Atakumosa East,Oke-Ero,2020,Atakumosa East,0.210526316,0.285714286,0.5,0.241935484,0.438640296,0.490877048,0.53,1,july,186
Atakumosa East,Oke-Ero,2023,Atakumosa East,0.210526316,0.285714286,0.5,0.241935484,0.438640296,0.490877048,0.53,2,july,1281
Orolu,Oke-Ero,2020,Orolu,0.424911632,0.346846816,0.212690927,0.317622076,0.499090523,0.537649782,0.53,1,july,186
Orolu,Oke-Ero,2023,Orolu,0.424911632,0.346846816,0.212690927,0.317622076,0.499090523,0.537649782,0.53,2,july,1281
Atakumosa West,Akinyele,2020,Atakumosa West,0.285714286,0.25,0.384615385,0.245901639,0.441512439,0.493158675,0.53,1,may,131
Atakumosa West,Akinyele,2023,Atakumosa West,0.285714286,0.25,0.384615385,0.245901639,0.441512439,0.493158675,0.53,2,may,1226
Boluwaduro,Akinyele,2020,Boluwaduro,0.381254259,0.22239645,0.10724577,0.308492383,0.300398529,0.377867037,0.53,1,may,131
Boluwaduro,Akinyele,2023,Boluwaduro,0.381254259,0.22239645,0.10724577,0.308492383,0.300398529,0.377867037,0.53,2,may,1226
Boripe,Akinyele,2020,Boripe,0.473684211,0.2,0.583333333,0.436363636,0.354570478,0.422477334,0.53,1,may,131
Boripe,Akinyele,2023,Boripe,0.473684211,0.2,0.583333333,0.436363636,0.354570478,0.422477334,0.53,2,may,1226
Ede North,Akinyele,2020,Ede North,0.43481825,0.392030997,0.310573478,0.377487976,0.389785625,0.451417326,0.53,1,may,131
Ede North,Akinyele,2023,Ede North,0.43481825,0.392030997,0.310573478,0.377487976,0.389785625,0.451417326,0.53,2,may,1226
Ede South,Akinyele,2020,Ede South,0.43481825,0.392030997,0.310573478,0.377487976,0.412666127,0.470033533,0.53,1,may,131
Ede South,Akinyele,2023,Ede South,0.43481825,0.392030997,0.310573478,0.377487976,0.412666127,0.470033533,0.53,2,may,1226
Egbedore,Akinyele,2020,Egbedore,0.45421774,0.376642327,0.266298347,0.425178617,0.43475278,0.487780896,0.53,1,may,131
Egbedore,Akinyele,2023,Egbedore,0.45421774,0.376642327,0.266298347,0.425178617,0.43475278,0.487780896,0.53,2,may,1226
Ejigbo,Akinyele,2020,Ejigbo,0.470284781,0.224596666,0.278254826,0.432518962,0.431935286,0.48553143,0.53,1,may,131
Ejigbo,Akinyele,2023,Ejigbo,0.470284781,0.224596666,0.278254826,0.432518962,0.431935286,0.48553143,0.53,2,may,1226
Ife Central,Akinyele,2020,Ife Central,0.370860927,0.363636364,0.112676056,0.154362416,0.443838578,0.495002812,0.53,1,may,131
Ife Central,Akinyele,2023,Ife Central,0.370860927,0.363636364,0.112676056,0.154362416,0.443838578,0.495002812,0.53,2,may,1226
Ife East,Akinyele,2020,Ife East,0.363636364,0.666666667,0.310573478,0.104477612,0.454795344,0.503641962,0.53,1,may,131
Ife East,Akinyele,2023,Ife East,0.363636364,0.666666667,0.310573478,0.104477612,0.454795344,0.503641962,0.53,2,may,1226
Ife North,Akinyele,2020,Ife North,0.082463807,0.06802154,0.054673458,0.072593452,0.417284269,0.473764721,0.53,1,may,131
Ife North,Akinyele,2023,Ife North,0.082463807,0.06802154,0.054673458,0.072593452,0.417284269,0.473764721,0.53,2,may,1226
Ife South,Akinyele,2020,Ife South,0.43481825,0.392030997,0.310573478,0.377487976,0.40603638,0.46466042,0.53,1,may,131
Ife South,Akinyele,2023,Ife South,0.43481825,0.392030997,0.310573478,0.377487976,0.40603638,0.46466042,0.53,2,may,1226
Ila,Oke-Ero,2020,Ila,0.337088515,0.460069442,0.361482952,0.282519604,0.32967771,0.401944026,0.53,1,july,186
Ila,Oke-Ero,2023,Ila,0.337088515,0.460069442,0.361482952,0.282519604,0.32967771,0.401944026,0.53,2,july,1281
Ilesha East,Owan East,2020,Ilesha East,0.083333333,0.142857143,0.058823529,0.2,0.40077994,0.460387401,0.53,1,march,70
Ilesha East,Owan East,2023,Ilesha East,0.083333333,0.142857143,0.058823529,0.2,0.40077994,0.460387401,0.53,2,march,1165
Ilesha West,Akinyele,2020,Ilesha West,0.255319146,0.324624433,0.230378757,0.243742778,0.387460247,0.44951503,0.53,1,may,131
Ilesha West,Akinyele,2023,Ilesha West,0.255319146,0.324624433,0.230378757,0.243742778,0.387460247,0.44951503,0.53,2,may,1226
Irepodun2,Akinyele,2020,Irepodun2,0.44,0.538461538,0.473684211,0.218181818,0.48248331,0.525086856,0.53,1,may,131
Irepodun2,Akinyele,2023,Irepodun2,0.44,0.538461538,0.473684211,0.218181818,0.48248331,0.525086856,0.53,2,may,1226
Irewole,Akinyele,2020,Irewole,0.252061262,0.104738156,0.079664594,0.154339257,0.390385171,0.451907523,0.53,1,may,131
Irewole,Akinyele,2023,Irewole,0.252061262,0.104738156,0.079664594,0.154339257,0.390385171,0.451907523,0.53,2,may,1226
Isokan,Akinyele,2020,Isokan,0.43481825,0.392030997,0.310573478,0.377487976,0.367314771,0.432977043,0.53,1,may,131
Isokan,Akinyele,2023,Isokan,0.43481825,0.392030997,0.310573478,0.377487976,0.367314771,0.432977043,0.53,2,may,1226
Iwo,Akinyele,2020,Iwo,0.281946314,0.300462655,0.227941543,0.278599867,0.456747451,0.50517262,0.53,1,may,131
Iwo,Akinyele,2023,Iwo,0.281946314,0.300462655,0.227941543,0.278599867,0.456747451,0.50517262,0.53,2,may,1226
Osogbo,Owan East,2020,Osogbo,0.247452907,0.2,0.155639397,0.317641643,0.402576327,0.461848924,0.53,1,march,70
Osogbo,Owan East,2023,Osogbo,0.247452907,0.2,0.155639397,0.317641643,0.402576327,0.461848924,0.53,2,march,1165
Obokun,Akinyele,2020,Obokun,0.43481825,0.392030997,0.310573478,0.377487976,0.323000927,0.396441237,0.53,1,may,131
Obokun,Akinyele,2023,Obokun,0.43481825,0.392030997,0.310573478,0.377487976,0.323000927,0.396441237,0.53,2,may,1226
Odo-Otin,Oke-Ero,2020,Odo-Otin,0.348131854,0.487897644,0.259816091,0.303001986,0.424052511,0.479214434,0.53,1,july,186
Odo-Otin,Oke-Ero,2023,Odo-Otin,0.348131854,0.487897644,0.259816091,0.303001986,0.424052511,0.479214434,0.53,2,july,1281
Ola-oluwa,Akinyele,2020,Ola-oluwa,0.43481825,0.392030997,0.310573478,0.377487976,0.43559805,0.488454858,0.53,1,may,131
Ola-oluwa,Akinyele,2023,Ola-oluwa,0.43481825,0.392030997,0.310573478,0.377487976,0.43559805,0.488454858,0.53,2,may,1226
Olorunda,Akinyele,2020,Olorunda,0.43481825,0.392030997,0.310573478,0.377487976,0.431272633,0.485001715,0.53,1,may,131
Olorunda,Akinyele,2023,Olorunda,0.43481825,0.392030997,0.310573478,0.377487976,0.431272633,0.485001715,0.53,2,may,1226
Oriade,Oke-Ero,2020,Oriade,0.105263158,0.104201982,0.03949059,0.09244473,0.408517869,0.466673765,0.53,1,july,186
Oriade,Oke-Ero,2023,Oriade,0.105263158,0.104201982,0.03949059,0.09244473,0.408517869,0.466673765,0.53,2,july,1281
Ibadan South East,Akinyele,2020,Ibadan South East,0.43481825,0.392030997,0.310573478,0.377487976,0.271498263,0.354331864,0.53,1,may,131
Ibadan South East,Akinyele,2023,Ibadan South East,0.43481825,0.392030997,0.310573478,0.377487976,0.271498263,0.354331864,0.53,2,may,1226
