,LGA,repDS,peak,simday,year,round,duration,coverage_high_access,coverage_low_access,max_age
3718,Yakurr,Obubra,june,548,2021,2,-1,1,0.6,15
3719,Yakurr,Obubra,june,578,2021,3,-1,1,0.6,15
3720,Yakurr,Obubra,june,608,2021,4,-1,1,0.6,15
3721,Ogbomosho North,Akinyele,may,488,2021,1,-1,1,0.6,15
3722,Ogbomosho North,Akinyele,may,518,2021,2,-1,1,0.6,15
3723,Ogbomosho North,Akinyele,may,548,2021,3,-1,1,0.6,15
3724,Ogbomosho North,Akinyele,may,578,2021,4,-1,1,0.6,15
3725,Yala,Oke-Ero,october,610,2021,1,-1,1,0.6,15
3726,Yala,Oke-Ero,october,640,2021,2,-1,1,0.6,15
3727,Yala,Oke-Ero,october,670,2021,3,-1,1,0.6,15
3728,Yala,Oke-Ero,october,700,2021,4,-1,1,0.6,15
3729,Aniocha North,Uzo-Uwani,june,518,2021,1,-1,1,0.6,15
3730,Aniocha North,Uzo-Uwani,june,548,2021,2,-1,1,0.6,15
3731,Aniocha North,Uzo-Uwani,june,578,2021,3,-1,1,0.6,15
3732,Aniocha North,Uzo-Uwani,june,608,2021,4,-1,1,0.6,15
3733,Aniocha South,Uzo-Uwani,june,518,2021,1,-1,1,0.6,15
3734,Aniocha South,Uzo-Uwani,june,548,2021,2,-1,1,0.6,15
3735,Aniocha South,Uzo-Uwani,june,578,2021,3,-1,1,0.6,15
3736,Aniocha South,Uzo-Uwani,june,608,2021,4,-1,1,0.6,15
3737,Ibadan South West,Owan East,june,518,2021,1,-1,1,0.6,15
3738,Ibadan South West,Owan East,june,548,2021,2,-1,1,0.6,15
3739,Ibadan South West,Owan East,june,578,2021,3,-1,1,0.6,15
3740,Ibadan South West,Owan East,june,608,2021,4,-1,1,0.6,15
3741,Ethiope East,Isoko South,june,518,2021,1,-1,1,0.6,15
3742,Ethiope East,Isoko South,june,548,2021,2,-1,1,0.6,15
3743,Ethiope East,Isoko South,june,578,2021,3,-1,1,0.6,15
3744,Ethiope East,Isoko South,june,608,2021,4,-1,1,0.6,15
3745,Ethiope West,Isoko South,june,518,2021,1,-1,1,0.6,15
3746,Ethiope West,Isoko South,june,548,2021,2,-1,1,0.6,15
3747,Ethiope West,Isoko South,june,578,2021,3,-1,1,0.6,15
3748,Ethiope West,Isoko South,june,608,2021,4,-1,1,0.6,15
3749,Ika North East,Uzo-Uwani,june,518,2021,1,-1,1,0.6,15
3750,Ika North East,Uzo-Uwani,june,548,2021,2,-1,1,0.6,15
3751,Ika North East,Uzo-Uwani,june,578,2021,3,-1,1,0.6,15
3752,Ika North East,Uzo-Uwani,june,608,2021,4,-1,1,0.6,15
3753,Ika South,Uzo-Uwani,june,518,2021,1,-1,1,0.6,15
3754,Ika South,Uzo-Uwani,june,548,2021,2,-1,1,0.6,15
3755,Ika South,Uzo-Uwani,june,578,2021,3,-1,1,0.6,15
3756,Ika South,Uzo-Uwani,june,608,2021,4,-1,1,0.6,15
3757,Isoko North,Isoko South,june,518,2021,1,-1,1,0.6,15
3758,Isoko North,Isoko South,june,548,2021,2,-1,1,0.6,15
3759,Isoko North,Isoko South,june,578,2021,3,-1,1,0.6,15
3760,Isoko North,Isoko South,june,608,2021,4,-1,1,0.6,15
3761,Ogbomosho South,Akinyele,may,488,2021,1,-1,1,0.6,15
3762,Ogbomosho South,Akinyele,may,518,2021,2,-1,1,0.6,15
3763,Ogbomosho South,Akinyele,may,548,2021,3,-1,1,0.6,15
3764,Ogbomosho South,Akinyele,may,578,2021,4,-1,1,0.6,15
3765,Isoko South,Isoko South,june,518,2021,1,-1,1,0.6,15
3766,Isoko South,Isoko South,june,548,2021,2,-1,1,0.6,15
3767,Isoko South,Isoko South,june,578,2021,3,-1,1,0.6,15
3768,Isoko South,Isoko South,june,608,2021,4,-1,1,0.6,15
3769,Ndokwa East,Ahoada West,may,488,2021,1,-1,1,0.6,15
3770,Ndokwa East,Ahoada West,may,518,2021,2,-1,1,0.6,15
3771,Ndokwa East,Ahoada West,may,548,2021,3,-1,1,0.6,15
3772,Ndokwa East,Ahoada West,may,578,2021,4,-1,1,0.6,15
3773,Ndokwa West,Isoko South,june,518,2021,1,-1,1,0.6,15
3774,Ndokwa West,Isoko South,june,548,2021,2,-1,1,0.6,15
3775,Ndokwa West,Isoko South,june,578,2021,3,-1,1,0.6,15
3776,Ndokwa West,Isoko South,june,608,2021,4,-1,1,0.6,15
3777,Okpe,Isoko South,june,518,2021,1,-1,1,0.6,15
3778,Okpe,Isoko South,june,548,2021,2,-1,1,0.6,15
3779,Okpe,Isoko South,june,578,2021,3,-1,1,0.6,15
3780,Okpe,Isoko South,june,608,2021,4,-1,1,0.6,15
3781,Oshimili North,Uzo-Uwani,june,518,2021,1,-1,1,0.6,15
3782,Oshimili North,Uzo-Uwani,june,548,2021,2,-1,1,0.6,15
3783,Oshimili North,Uzo-Uwani,june,578,2021,3,-1,1,0.6,15
3784,Oshimili North,Uzo-Uwani,june,608,2021,4,-1,1,0.6,15
3785,Oshimili South,Uzo-Uwani,june,518,2021,1,-1,1,0.6,15
3786,Oshimili South,Uzo-Uwani,june,548,2021,2,-1,1,0.6,15
3787,Oshimili South,Uzo-Uwani,june,578,2021,3,-1,1,0.6,15
3788,Oshimili South,Uzo-Uwani,june,608,2021,4,-1,1,0.6,15
3789,Patani,Isoko South,june,518,2021,1,-1,1,0.6,15
3790,Patani,Isoko South,june,548,2021,2,-1,1,0.6,15
3791,Patani,Isoko South,june,578,2021,3,-1,1,0.6,15
3792,Patani,Isoko South,june,608,2021,4,-1,1,0.6,15
3793,Sapele,Isoko South,june,518,2021,1,-1,1,0.6,15
3794,Sapele,Isoko South,june,548,2021,2,-1,1,0.6,15
3795,Sapele,Isoko South,june,578,2021,3,-1,1,0.6,15
3796,Sapele,Isoko South,june,608,2021,4,-1,1,0.6,15
3797,Udu,Isoko South,june,518,2021,1,-1,1,0.6,15
3798,Udu,Isoko South,june,548,2021,2,-1,1,0.6,15
3799,Udu,Isoko South,june,578,2021,3,-1,1,0.6,15
3800,Udu,Isoko South,june,608,2021,4,-1,1,0.6,15
3801,Ughelli North,Isoko South,june,518,2021,1,-1,1,0.6,15
3802,Ughelli North,Isoko South,june,548,2021,2,-1,1,0.6,15
3803,Ughelli North,Isoko South,june,578,2021,3,-1,1,0.6,15
3804,Ughelli North,Isoko South,june,608,2021,4,-1,1,0.6,15
3805,Ughelli South,Isoko South,june,518,2021,1,-1,1,0.6,15
3806,Ughelli South,Isoko South,june,548,2021,2,-1,1,0.6,15
3807,Ughelli South,Isoko South,june,578,2021,3,-1,1,0.6,15
3808,Ughelli South,Isoko South,june,608,2021,4,-1,1,0.6,15
3809,Ukwuani,Uzo-Uwani,june,518,2021,1,-1,1,0.6,15
3810,Ukwuani,Uzo-Uwani,june,548,2021,2,-1,1,0.6,15
3811,Ukwuani,Uzo-Uwani,june,578,2021,3,-1,1,0.6,15
3812,Ukwuani,Uzo-Uwani,june,608,2021,4,-1,1,0.6,15
3813,Uvwie,Isoko South,june,518,2021,1,-1,1,0.6,15
3814,Uvwie,Isoko South,june,548,2021,2,-1,1,0.6,15
3815,Uvwie,Isoko South,june,578,2021,3,-1,1,0.6,15
3816,Uvwie,Isoko South,june,608,2021,4,-1,1,0.6,15
3817,Warri South,Isoko South,june,518,2021,1,-1,1,0.6,15
3818,Warri South,Isoko South,june,548,2021,2,-1,1,0.6,15
3819,Warri South,Isoko South,june,578,2021,3,-1,1,0.6,15
3820,Warri South,Isoko South,june,608,2021,4,-1,1,0.6,15
3821,Ohaozara,Obubra,june,518,2021,1,-1,1,0.6,15
3822,Ohaozara,Obubra,june,548,2021,2,-1,1,0.6,15
3823,Ohaozara,Obubra,june,578,2021,3,-1,1,0.6,15
3824,Ohaozara,Obubra,june,608,2021,4,-1,1,0.6,15
3825,Abakaliki,Owan East,june,518,2021,1,-1,1,0.6,15
3826,Abakaliki,Owan East,june,548,2021,2,-1,1,0.6,15
3827,Abakaliki,Owan East,june,578,2021,3,-1,1,0.6,15
3828,Abakaliki,Owan East,june,608,2021,4,-1,1,0.6,15
3829,Afikpo North,Oru West,june,518,2021,1,-1,1,0.6,15
3830,Afikpo North,Oru West,june,548,2021,2,-1,1,0.6,15
3831,Afikpo North,Oru West,june,578,2021,3,-1,1,0.6,15
3832,Afikpo North,Oru West,june,608,2021,4,-1,1,0.6,15
3833,Afikpo South,Ngor-Okpala,june,518,2021,1,-1,1,0.6,15
3834,Afikpo South,Ngor-Okpala,june,548,2021,2,-1,1,0.6,15
3835,Afikpo South,Ngor-Okpala,june,578,2021,3,-1,1,0.6,15
3836,Afikpo South,Ngor-Okpala,june,608,2021,4,-1,1,0.6,15
3837,Ebonyi,Owan East,june,518,2021,1,-1,1,0.6,15
3838,Ebonyi,Owan East,june,548,2021,2,-1,1,0.6,15
3839,Ebonyi,Owan East,june,578,2021,3,-1,1,0.6,15
3840,Ebonyi,Owan East,june,608,2021,4,-1,1,0.6,15
3841,Ezza North,Owan East,june,518,2021,1,-1,1,0.6,15
3842,Ezza North,Owan East,june,548,2021,2,-1,1,0.6,15
3843,Ezza North,Owan East,june,578,2021,3,-1,1,0.6,15
3844,Ezza North,Owan East,june,608,2021,4,-1,1,0.6,15
3845,Ezza South,Obubra,june,518,2021,1,-1,1,0.6,15
3846,Ezza South,Obubra,june,548,2021,2,-1,1,0.6,15
3847,Ezza South,Obubra,june,578,2021,3,-1,1,0.6,15
3848,Ezza South,Obubra,june,608,2021,4,-1,1,0.6,15
3849,Ikwo,Obubra,june,518,2021,1,-1,1,0.6,15
3850,Ikwo,Obubra,june,548,2021,2,-1,1,0.6,15
3851,Ikwo,Obubra,june,578,2021,3,-1,1,0.6,15
3852,Ikwo,Obubra,june,608,2021,4,-1,1,0.6,15
3853,Ishielu,Owan East,june,518,2021,1,-1,1,0.6,15
3854,Ishielu,Owan East,june,548,2021,2,-1,1,0.6,15
3855,Ishielu,Owan East,june,578,2021,3,-1,1,0.6,15
3856,Ishielu,Owan East,june,608,2021,4,-1,1,0.6,15
3857,Ivo,Ngor-Okpala,june,518,2021,1,-1,1,0.6,15
3858,Ivo,Ngor-Okpala,june,548,2021,2,-1,1,0.6,15
3859,Ivo,Ngor-Okpala,june,578,2021,3,-1,1,0.6,15
3860,Ivo,Ngor-Okpala,june,608,2021,4,-1,1,0.6,15
3861,Izzi,Owan East,june,518,2021,1,-1,1,0.6,15
3862,Izzi,Owan East,june,548,2021,2,-1,1,0.6,15
3863,Izzi,Owan East,june,578,2021,3,-1,1,0.6,15
3864,Izzi,Owan East,june,608,2021,4,-1,1,0.6,15
3865,Ohaukwu,Owan East,june,518,2021,1,-1,1,0.6,15
3866,Ohaukwu,Owan East,june,548,2021,2,-1,1,0.6,15
3867,Ohaukwu,Owan East,june,578,2021,3,-1,1,0.6,15
3868,Ohaukwu,Owan East,june,608,2021,4,-1,1,0.6,15
3869,Onicha,Obubra,june,518,2021,1,-1,1,0.6,15
3870,Onicha,Obubra,june,548,2021,2,-1,1,0.6,15
3871,Onicha,Obubra,june,578,2021,3,-1,1,0.6,15
3872,Onicha,Obubra,june,608,2021,4,-1,1,0.6,15
3873,Akoko-Edo,Owan East,june,518,2021,1,-1,1,0.6,15
3874,Akoko-Edo,Owan East,june,548,2021,2,-1,1,0.6,15
3875,Akoko-Edo,Owan East,june,578,2021,3,-1,1,0.6,15
3876,Akoko-Edo,Owan East,june,608,2021,4,-1,1,0.6,15
3877,Egor,Uzo-Uwani,june,518,2021,1,-1,1,0.6,15
3878,Egor,Uzo-Uwani,june,548,2021,2,-1,1,0.6,15
3879,Egor,Uzo-Uwani,june,578,2021,3,-1,1,0.6,15
3880,Egor,Uzo-Uwani,june,608,2021,4,-1,1,0.6,15
3881,Esan North East,Uzo-Uwani,june,518,2021,1,-1,1,0.6,15
3882,Esan North East,Uzo-Uwani,june,548,2021,2,-1,1,0.6,15
3883,Esan North East,Uzo-Uwani,june,578,2021,3,-1,1,0.6,15
3884,Esan North East,Uzo-Uwani,june,608,2021,4,-1,1,0.6,15
3885,Esan Central,Owan East,june,518,2021,1,-1,1,0.6,15
3886,Esan Central,Owan East,june,548,2021,2,-1,1,0.6,15
3887,Esan Central,Owan East,june,578,2021,3,-1,1,0.6,15
3888,Esan Central,Owan East,june,608,2021,4,-1,1,0.6,15
3889,Esan South East,Uzo-Uwani,june,518,2021,1,-1,1,0.6,15
3890,Esan South East,Uzo-Uwani,june,548,2021,2,-1,1,0.6,15
3891,Esan South East,Uzo-Uwani,june,578,2021,3,-1,1,0.6,15
3892,Esan South East,Uzo-Uwani,june,608,2021,4,-1,1,0.6,15
3893,Esan West,Uzo-Uwani,june,518,2021,1,-1,1,0.6,15
3894,Esan West,Uzo-Uwani,june,548,2021,2,-1,1,0.6,15
3895,Esan West,Uzo-Uwani,june,578,2021,3,-1,1,0.6,15
3896,Esan West,Uzo-Uwani,june,608,2021,4,-1,1,0.6,15
3897,Etsako Central,Owan East,june,518,2021,1,-1,1,0.6,15
3898,Etsako Central,Owan East,june,548,2021,2,-1,1,0.6,15
3899,Etsako Central,Owan East,june,578,2021,3,-1,1,0.6,15
3900,Etsako Central,Owan East,june,608,2021,4,-1,1,0.6,15
3901,Etsako East,Owan East,june,518,2021,1,-1,1,0.6,15
3902,Etsako East,Owan East,june,548,2021,2,-1,1,0.6,15
3903,Etsako East,Owan East,june,578,2021,3,-1,1,0.6,15
3904,Etsako East,Owan East,june,608,2021,4,-1,1,0.6,15
3905,Etsako West,Owan East,june,518,2021,1,-1,1,0.6,15
3906,Etsako West,Owan East,june,548,2021,2,-1,1,0.6,15
3907,Etsako West,Owan East,june,578,2021,3,-1,1,0.6,15
3908,Etsako West,Owan East,june,608,2021,4,-1,1,0.6,15
3909,Igueben,Uzo-Uwani,june,518,2021,1,-1,1,0.6,15
3910,Igueben,Uzo-Uwani,june,548,2021,2,-1,1,0.6,15
3911,Igueben,Uzo-Uwani,june,578,2021,3,-1,1,0.6,15
3912,Igueben,Uzo-Uwani,june,608,2021,4,-1,1,0.6,15
3913,Ikpoba-Okha,Uzo-Uwani,june,518,2021,1,-1,1,0.6,15
3914,Ikpoba-Okha,Uzo-Uwani,june,548,2021,2,-1,1,0.6,15
3915,Ikpoba-Okha,Uzo-Uwani,june,578,2021,3,-1,1,0.6,15
3916,Ikpoba-Okha,Uzo-Uwani,june,608,2021,4,-1,1,0.6,15
3917,Aninri,Oru West,june,518,2021,1,-1,1,0.6,15
3918,Aninri,Oru West,june,548,2021,2,-1,1,0.6,15
3919,Aninri,Oru West,june,578,2021,3,-1,1,0.6,15
3920,Aninri,Oru West,june,608,2021,4,-1,1,0.6,15
3921,Oredo,Uzo-Uwani,june,518,2021,1,-1,1,0.6,15
3922,Oredo,Uzo-Uwani,june,548,2021,2,-1,1,0.6,15
3923,Oredo,Uzo-Uwani,june,578,2021,3,-1,1,0.6,15
3924,Oredo,Uzo-Uwani,june,608,2021,4,-1,1,0.6,15
3925,Orhionmwon,Uzo-Uwani,june,518,2021,1,-1,1,0.6,15
3926,Orhionmwon,Uzo-Uwani,june,548,2021,2,-1,1,0.6,15
3927,Orhionmwon,Uzo-Uwani,june,578,2021,3,-1,1,0.6,15
3928,Orhionmwon,Uzo-Uwani,june,608,2021,4,-1,1,0.6,15
3929,Ovia North East,Owan East,june,518,2021,1,-1,1,0.6,15
3930,Ovia North East,Owan East,june,548,2021,2,-1,1,0.6,15
3931,Ovia North East,Owan East,june,578,2021,3,-1,1,0.6,15
3932,Ovia North East,Owan East,june,608,2021,4,-1,1,0.6,15
3933,Ovia South West,Akinyele,may,488,2021,1,-1,1,0.6,15
3934,Ovia South West,Akinyele,may,518,2021,2,-1,1,0.6,15
3935,Ovia South West,Akinyele,may,548,2021,3,-1,1,0.6,15
3936,Ovia South West,Akinyele,may,578,2021,4,-1,1,0.6,15
3937,Owan East,Owan East,june,518,2021,1,-1,1,0.6,15
3938,Owan East,Owan East,june,548,2021,2,-1,1,0.6,15
3939,Owan East,Owan East,june,578,2021,3,-1,1,0.6,15
3940,Owan East,Owan East,june,608,2021,4,-1,1,0.6,15
3941,Owan West,Owan East,june,518,2021,1,-1,1,0.6,15
3942,Owan West,Owan East,june,548,2021,2,-1,1,0.6,15
3943,Owan West,Owan East,june,578,2021,3,-1,1,0.6,15
3944,Owan West,Owan East,june,608,2021,4,-1,1,0.6,15
3945,Uhunmwonde,Owan East,june,518,2021,1,-1,1,0.6,15
3946,Uhunmwonde,Owan East,june,548,2021,2,-1,1,0.6,15
3947,Uhunmwonde,Owan East,june,578,2021,3,-1,1,0.6,15
3948,Uhunmwonde,Owan East,june,608,2021,4,-1,1,0.6,15
3949,Ado Ekiti,Owan East,june,518,2021,1,-1,1,0.6,15
3950,Ado Ekiti,Owan East,june,548,2021,2,-1,1,0.6,15
3951,Ado Ekiti,Owan East,june,578,2021,3,-1,1,0.6,15
3952,Ado Ekiti,Owan East,june,608,2021,4,-1,1,0.6,15
3953,Efon-Alayee,Oke-Ero,october,610,2021,1,-1,1,0.6,15
3954,Efon-Alayee,Oke-Ero,october,640,2021,2,-1,1,0.6,15
3955,Efon-Alayee,Oke-Ero,october,670,2021,3,-1,1,0.6,15
3956,Efon-Alayee,Oke-Ero,october,700,2021,4,-1,1,0.6,15
3957,Ekiti East,Oke-Ero,october,610,2021,1,-1,1,0.6,15
3958,Ekiti East,Oke-Ero,october,640,2021,2,-1,1,0.6,15
3959,Ekiti East,Oke-Ero,october,670,2021,3,-1,1,0.6,15
3960,Ekiti East,Oke-Ero,october,700,2021,4,-1,1,0.6,15
3961,Ekiti South West,Oke-Ero,october,610,2021,1,-1,1,0.6,15
3962,Ekiti South West,Oke-Ero,october,640,2021,2,-1,1,0.6,15
3963,Ekiti South West,Oke-Ero,october,670,2021,3,-1,1,0.6,15
3964,Ekiti South West,Oke-Ero,october,700,2021,4,-1,1,0.6,15
3965,Awgu,Oru West,june,518,2021,1,-1,1,0.6,15
3966,Awgu,Oru West,june,548,2021,2,-1,1,0.6,15
3967,Awgu,Oru West,june,578,2021,3,-1,1,0.6,15
3968,Awgu,Oru West,june,608,2021,4,-1,1,0.6,15
3969,Ekiti West,Oke-Ero,october,610,2021,1,-1,1,0.6,15
3970,Ekiti West,Oke-Ero,october,640,2021,2,-1,1,0.6,15
3971,Ekiti West,Oke-Ero,october,670,2021,3,-1,1,0.6,15
3972,Ekiti West,Oke-Ero,october,700,2021,4,-1,1,0.6,15
3973,Emure,Oke-Ero,october,610,2021,1,-1,1,0.6,15
3974,Emure,Oke-Ero,october,640,2021,2,-1,1,0.6,15
3975,Emure,Oke-Ero,october,670,2021,3,-1,1,0.6,15
3976,Emure,Oke-Ero,october,700,2021,4,-1,1,0.6,15
3977,Gboyin,Obubra,june,518,2021,1,-1,1,0.6,15
3978,Gboyin,Obubra,june,548,2021,2,-1,1,0.6,15
3979,Gboyin,Obubra,june,578,2021,3,-1,1,0.6,15
3980,Gboyin,Obubra,june,608,2021,4,-1,1,0.6,15
3981,Idosi-Osi,Oke-Ero,october,610,2021,1,-1,1,0.6,15
3982,Idosi-Osi,Oke-Ero,october,640,2021,2,-1,1,0.6,15
3983,Idosi-Osi,Oke-Ero,october,670,2021,3,-1,1,0.6,15
3984,Idosi-Osi,Oke-Ero,october,700,2021,4,-1,1,0.6,15
3985,Ijero,Oke-Ero,october,610,2021,1,-1,1,0.6,15
3986,Ijero,Oke-Ero,october,640,2021,2,-1,1,0.6,15
3987,Ijero,Oke-Ero,october,670,2021,3,-1,1,0.6,15
3988,Ijero,Oke-Ero,october,700,2021,4,-1,1,0.6,15
3989,Ikere,Owan East,june,518,2021,1,-1,1,0.6,15
3990,Ikere,Owan East,june,548,2021,2,-1,1,0.6,15
3991,Ikere,Owan East,june,578,2021,3,-1,1,0.6,15
3992,Ikere,Owan East,june,608,2021,4,-1,1,0.6,15
3993,Ikole,Oke-Ero,october,610,2021,1,-1,1,0.6,15
3994,Ikole,Oke-Ero,october,640,2021,2,-1,1,0.6,15
3995,Ikole,Oke-Ero,october,670,2021,3,-1,1,0.6,15
3996,Ikole,Oke-Ero,october,700,2021,4,-1,1,0.6,15
3997,Ilemeji,Oke-Ero,october,610,2021,1,-1,1,0.6,15
3998,Ilemeji,Oke-Ero,october,640,2021,2,-1,1,0.6,15
3999,Ilemeji,Oke-Ero,october,670,2021,3,-1,1,0.6,15
4000,Ilemeji,Oke-Ero,october,700,2021,4,-1,1,0.6,15
4001,Irepodun-Ifelodun,Oke-Ero,october,610,2021,1,-1,1,0.6,15
4002,Irepodun-Ifelodun,Oke-Ero,october,640,2021,2,-1,1,0.6,15
4003,Irepodun-Ifelodun,Oke-Ero,october,670,2021,3,-1,1,0.6,15
4004,Irepodun-Ifelodun,Oke-Ero,october,700,2021,4,-1,1,0.6,15
4005,Ise-Orun,Oke-Ero,october,610,2021,1,-1,1,0.6,15
4006,Ise-Orun,Oke-Ero,october,640,2021,2,-1,1,0.6,15
4007,Ise-Orun,Oke-Ero,october,670,2021,3,-1,1,0.6,15
4008,Ise-Orun,Oke-Ero,october,700,2021,4,-1,1,0.6,15
4009,Moba,Oke-Ero,october,610,2021,1,-1,1,0.6,15
4010,Moba,Oke-Ero,october,640,2021,2,-1,1,0.6,15
4011,Moba,Oke-Ero,october,670,2021,3,-1,1,0.6,15
4012,Moba,Oke-Ero,october,700,2021,4,-1,1,0.6,15
4013,Oye,Oke-Ero,october,610,2021,1,-1,1,0.6,15
4014,Oye,Oke-Ero,october,640,2021,2,-1,1,0.6,15
4015,Oye,Oke-Ero,october,670,2021,3,-1,1,0.6,15
4016,Oye,Oke-Ero,october,700,2021,4,-1,1,0.6,15
4017,Ezeagu,Uzo-Uwani,june,518,2021,1,-1,1,0.6,15
4018,Ezeagu,Uzo-Uwani,june,548,2021,2,-1,1,0.6,15
4019,Ezeagu,Uzo-Uwani,june,578,2021,3,-1,1,0.6,15
4020,Ezeagu,Uzo-Uwani,june,608,2021,4,-1,1,0.6,15
4021,Igbo-Etiti,Uzo-Uwani,june,518,2021,1,-1,1,0.6,15
4022,Igbo-Etiti,Uzo-Uwani,june,548,2021,2,-1,1,0.6,15
4023,Igbo-Etiti,Uzo-Uwani,june,578,2021,3,-1,1,0.6,15
4024,Igbo-Etiti,Uzo-Uwani,june,608,2021,4,-1,1,0.6,15
4025,Igbo-Eze North,Uzo-Uwani,june,518,2021,1,-1,1,0.6,15
4026,Igbo-Eze North,Uzo-Uwani,june,548,2021,2,-1,1,0.6,15
4027,Igbo-Eze North,Uzo-Uwani,june,578,2021,3,-1,1,0.6,15
4028,Igbo-Eze North,Uzo-Uwani,june,608,2021,4,-1,1,0.6,15
4029,Igbo-Eze South,Uzo-Uwani,june,518,2021,1,-1,1,0.6,15
4030,Igbo-Eze South,Uzo-Uwani,june,548,2021,2,-1,1,0.6,15
4031,Igbo-Eze South,Uzo-Uwani,june,578,2021,3,-1,1,0.6,15
4032,Igbo-Eze South,Uzo-Uwani,june,608,2021,4,-1,1,0.6,15
4033,Isi-Uzo,Owan East,june,518,2021,1,-1,1,0.6,15
4034,Isi-Uzo,Owan East,june,548,2021,2,-1,1,0.6,15
4035,Isi-Uzo,Owan East,june,578,2021,3,-1,1,0.6,15
4036,Isi-Uzo,Owan East,june,608,2021,4,-1,1,0.6,15
4037,Nkanu East,Owan East,june,518,2021,1,-1,1,0.6,15
4038,Nkanu East,Owan East,june,548,2021,2,-1,1,0.6,15
4039,Nkanu East,Owan East,june,578,2021,3,-1,1,0.6,15
4040,Nkanu East,Owan East,june,608,2021,4,-1,1,0.6,15
4041,Nkanu West,Uzo-Uwani,june,518,2021,1,-1,1,0.6,15
4042,Nkanu West,Uzo-Uwani,june,548,2021,2,-1,1,0.6,15
4043,Nkanu West,Uzo-Uwani,june,578,2021,3,-1,1,0.6,15
4044,Nkanu West,Uzo-Uwani,june,608,2021,4,-1,1,0.6,15
4045,Nsukka,Uzo-Uwani,june,518,2021,1,-1,1,0.6,15
4046,Nsukka,Uzo-Uwani,june,548,2021,2,-1,1,0.6,15
4047,Nsukka,Uzo-Uwani,june,578,2021,3,-1,1,0.6,15
4048,Nsukka,Uzo-Uwani,june,608,2021,4,-1,1,0.6,15
4049,Oji-River,Oru West,june,518,2021,1,-1,1,0.6,15
4050,Oji-River,Oru West,june,548,2021,2,-1,1,0.6,15
4051,Oji-River,Oru West,june,578,2021,3,-1,1,0.6,15
4052,Oji-River,Oru West,june,608,2021,4,-1,1,0.6,15
4053,Udenu,Uzo-Uwani,june,518,2021,1,-1,1,0.6,15
4054,Udenu,Uzo-Uwani,june,548,2021,2,-1,1,0.6,15
4055,Udenu,Uzo-Uwani,june,578,2021,3,-1,1,0.6,15
4056,Udenu,Uzo-Uwani,june,608,2021,4,-1,1,0.6,15
4057,Udi,Uzo-Uwani,june,518,2021,1,-1,1,0.6,15
4058,Udi,Uzo-Uwani,june,548,2021,2,-1,1,0.6,15
4059,Udi,Uzo-Uwani,june,578,2021,3,-1,1,0.6,15
4060,Udi,Uzo-Uwani,june,608,2021,4,-1,1,0.6,15
4061,Uzo-Uwani,Uzo-Uwani,june,518,2021,1,-1,1,0.6,15
4062,Uzo-Uwani,Uzo-Uwani,june,548,2021,2,-1,1,0.6,15
4063,Uzo-Uwani,Uzo-Uwani,june,578,2021,3,-1,1,0.6,15
4064,Uzo-Uwani,Uzo-Uwani,june,608,2021,4,-1,1,0.6,15
4065,Ahiazu-Mbaise,Ngor-Okpala,june,518,2021,1,-1,1,0.6,15
4066,Ahiazu-Mbaise,Ngor-Okpala,june,548,2021,2,-1,1,0.6,15
4067,Ahiazu-Mbaise,Ngor-Okpala,june,578,2021,3,-1,1,0.6,15
4068,Ahiazu-Mbaise,Ngor-Okpala,june,608,2021,4,-1,1,0.6,15
4069,Abaji,Keana,september,610,2021,1,-1,1,0.6,15
4070,Abaji,Keana,september,640,2021,2,-1,1,0.6,15
4071,Abaji,Keana,september,670,2021,3,-1,1,0.6,15
4072,Abaji,Keana,september,700,2021,4,-1,1,0.6,15
4073,Bwari,Giwa,august,579,2021,1,-1,1,0.6,15
4074,Bwari,Giwa,august,609,2021,2,-1,1,0.6,15
4075,Bwari,Giwa,august,639,2021,3,-1,1,0.6,15
4076,Bwari,Giwa,august,669,2021,4,-1,1,0.6,15
4077,Gwagwalada,Keana,september,610,2021,1,-1,1,0.6,15
4078,Gwagwalada,Keana,september,640,2021,2,-1,1,0.6,15
4079,Gwagwalada,Keana,september,670,2021,3,-1,1,0.6,15
4080,Gwagwalada,Keana,september,700,2021,4,-1,1,0.6,15
4081,Kuje,Keana,september,610,2021,1,-1,1,0.6,15
4082,Kuje,Keana,september,640,2021,2,-1,1,0.6,15
4083,Kuje,Keana,september,670,2021,3,-1,1,0.6,15
4084,Kuje,Keana,september,700,2021,4,-1,1,0.6,15
4085,Kwali,Keana,september,610,2021,1,-1,1,0.6,15
4086,Kwali,Keana,september,640,2021,2,-1,1,0.6,15
4087,Kwali,Keana,september,670,2021,3,-1,1,0.6,15
4088,Kwali,Keana,september,700,2021,4,-1,1,0.6,15
4089,Bunkure,Gwarzo,may,488,2021,1,-1,1,0.6,15
4090,Bunkure,Gwarzo,may,518,2021,2,-1,1,0.6,15
4091,Bunkure,Gwarzo,may,548,2021,3,-1,1,0.6,15
4092,Bunkure,Gwarzo,may,578,2021,4,-1,1,0.6,15
4093,Abuja Municipal,Keana,september,610,2021,1,-1,1,0.6,15
4094,Abuja Municipal,Keana,september,640,2021,2,-1,1,0.6,15
4095,Abuja Municipal,Keana,september,670,2021,3,-1,1,0.6,15
4096,Abuja Municipal,Keana,september,700,2021,4,-1,1,0.6,15
4097,Akko,Alkaleri,july,550,2021,1,-1,1,0.6,15
