LGA,Rep_DS,U5_coverage,adult_coverage,simday,duration,year,round,severe_cases
Ngaski,Owan East,0.323356666,0.323356666,71,365,2020,1,0.141736794
Ngaski,Owan East,0.344567855,0.344567855,436,295,2021,2,0.165223247
Ngor-Okpala,Ngor-Okpala,0.304338379,0.304338379,71,365,2020,1,0.147490319
Ngor-Okpala,Ngor-Okpala,0.330898979,0.330898979,436,295,2021,2,0.177752501
Nguru,Taura,0.102686604,0.102686604,71,365,2020,1,0.135431585
Nguru,Taura,0.117909187,0.117909187,436,295,2021,2,0.151740079
Ningi,Takali,0.062023584,0.062023584,71,365,2020,1,0.139464095
Ningi,Takali,0.081091847,0.081091847,436,295,2021,2,0.160332585
Njaba,Ngor-Okpala,0.426560601,0.426560601,71,365,2020,1,0.147490319
Njaba,Ngor-Okpala,0.453121201,0.453121201,436,295,2021,2,0.177752501
Njikoka,Uzo-Uwani,0.368441816,0.368441816,71,365,2020,1,0.156921524
Njikoka,Uzo-Uwani,0.403550299,0.403550299,436,295,2021,2,0.198723471
Nkanu East,Owan East,0.244330815,0.244330815,71,365,2020,1,0.141736794
Nkanu East,Owan East,0.265542004,0.265542004,436,295,2021,2,0.165223247
Nkanu West,Uzo-Uwani,0.245204725,0.245204725,71,365,2020,1,0.156921524
Nkanu West,Uzo-Uwani,0.280313208,0.280313208,436,295,2021,2,0.198723471
Nkwerre,Ngor-Okpala,0.151560601,0.151560601,71,365,2020,1,0.147490319
Nkwerre,Ngor-Okpala,0.178121201,0.178121201,436,295,2021,2,0.177752501
Nnewi North,Oru West,0.240378713,0.240378713,71,365,2020,1,0.15662085
Nnewi North,Oru West,0.275218713,0.275218713,436,295,2021,2,0.198047003
Nnewi South,Oru West,0.321781588,0.321781588,71,365,2020,1,0.15662085
Nnewi South,Oru West,0.356621587,0.356621587,436,295,2021,2,0.198047003
Nsit Atai,Nsit Ubium,0.171730419,0.171730419,71,365,2020,1,0.143504964
Nsit Atai,Nsit Ubium,0.194596957,0.194596957,436,295,2021,2,0.169051443
Nsit Ibom,Nsit Ubium,0.147866538,0.147866538,71,365,2020,1,0.143504964
Nsit Ibom,Nsit Ubium,0.170733076,0.170733076,436,295,2021,2,0.169051443
Nsit Ubium,Nsit Ubium,0.237152253,0.237152253,71,365,2020,1,0.143504964
Nsit Ubium,Nsit Ubium,0.260018791,0.260018791,436,295,2021,2,0.169051443
Nsukka,Uzo-Uwani,0.237771209,0.237771209,71,365,2020,1,0.156921524
Nsukka,Uzo-Uwani,0.272879692,0.272879692,436,295,2021,2,0.198723471
Numan,Alkaleri,0.34355077,0.34355077,71,365,2020,1,0.14047264
Numan,Alkaleri,0.363572128,0.363572128,436,295,2021,2,0.1624987
Nwangele,Ngor-Okpala,0.168247302,0.168247302,71,365,2020,1,0.147490319
Nwangele,Ngor-Okpala,0.194807903,0.194807903,436,295,2021,2,0.177752501
Obafemi-Owode,Owan East,0.248943337,0.248943337,71,365,2020,1,0.141736794
Obafemi-Owode,Owan East,0.270154526,0.270154526,436,295,2021,2,0.165223247
Obanliku,Obubra,0.235243345,0.235243345,71,365,2020,1,0.151464135
Obanliku,Obubra,0.265437945,0.265437945,436,295,2021,2,0.186525126
Obi Nwa,Ngor-Okpala,0.168247302,0.168247302,71,365,2020,1,0.147490319
Obi Nwa,Ngor-Okpala,0.194807903,0.194807903,436,295,2021,2,0.177752501
Obi1,Keana,0.100207972,0.100207972,71,365,2020,1,0.131701865
Obi1,Keana,0.111822337,0.111822337,436,295,2021,2,0.143893303
Obi2,Keana,0.100207972,0.100207972,71,365,2020,1,0.131701865
Obi2,Keana,0.111822337,0.111822337,436,295,2021,2,0.143893303
Obia-Akpor,Ahoada West,0.11599894,0.11599894,71,365,2020,1,0.129293288
Obia-Akpor,Ahoada West,0.125255983,0.125255983,436,295,2021,2,0.138879347
Obokun,Akinyele,0.091450087,0.091450087,71,365,2020,1,0.1341485
Obokun,Akinyele,0.105437055,0.105437055,436,295,2021,2,0.149029541
Obot Akara,Ngor-Okpala,0.168247302,0.168247302,71,365,2020,1,0.147490319
Obot Akara,Ngor-Okpala,0.194807903,0.194807903,436,295,2021,2,0.177752501
Obowo,Ngor-Okpala,0.168247302,0.168247302,71,365,2020,1,0.147490319
Obowo,Ngor-Okpala,0.194807903,0.194807903,436,295,2021,2,0.177752501
Obubra,Obubra,0.235243345,0.235243345,71,365,2020,1,0.151464135
Obubra,Obubra,0.265437945,0.265437945,436,295,2021,2,0.186525126
Obudu,Obubra,0.235243345,0.235243345,71,365,2020,1,0.151464135
Obudu,Obubra,0.265437945,0.265437945,436,295,2021,2,0.186525126
Odeda,Oke-Ero,0.138892089,0.138892089,71,365,2020,1,0.135691632
Odeda,Oke-Ero,0.154364383,0.154364383,436,295,2021,2,0.152290831
Odigbo,Akinyele,0.091450087,0.091450087,71,365,2020,1,0.1341485
Odigbo,Akinyele,0.105437055,0.105437055,436,295,2021,2,0.149029541
Odogbolu,Oke-Ero,0.138892089,0.138892089,71,365,2020,1,0.135691632
Odogbolu,Oke-Ero,0.154364383,0.154364383,436,295,2021,2,0.152290831
Odo-Otin,Owan East,0.160682579,0.160682579,71,365,2020,1,0.141736794
Odo-Otin,Owan East,0.181893768,0.181893768,436,295,2021,2,0.165223247
Odukpani,Ngor-Okpala,0.168247302,0.168247302,71,365,2020,1,0.147490319
Odukpani,Ngor-Okpala,0.194807903,0.194807903,436,295,2021,2,0.177752501
Offa,Akinyele,0.091450087,0.091450087,71,365,2020,1,0.1341485
Offa,Akinyele,0.105437055,0.105437055,436,295,2021,2,0.149029541
Ofu,Owan East,0.160682579,0.160682579,71,365,2020,1,0.141736794
Ofu,Owan East,0.181893768,0.181893768,436,295,2021,2,0.165223247
Ogbadibo,Ahoada West,0.077096659,0.077096659,71,365,2020,1,0.129293288
Ogbadibo,Ahoada West,0.086353702,0.086353702,436,295,2021,2,0.138879347
Ogba-Egbema-Ndoni,Owan East,0.160682579,0.160682579,71,365,2020,1,0.141736794
Ogba-Egbema-Ndoni,Owan East,0.181893768,0.181893768,436,295,2021,2,0.165223247
Ogbaru,Ahoada West,0.342590377,0.342590377,71,365,2020,1,0.129293288
Ogbaru,Ahoada West,0.35184742,0.35184742,436,295,2021,2,0.138879347
Ogbia,Ahoada West,0.13248777,0.13248777,71,365,2020,1,0.129293288
Ogbia,Ahoada West,0.141744813,0.141744813,436,295,2021,2,0.138879347
Ogbomosho North,Akinyele,0.091450087,0.091450087,71,365,2020,1,0.1341485
Ogbomosho North,Akinyele,0.105437055,0.105437055,436,295,2021,2,0.149029541
Ogbomosho South,Akinyele,0.091450087,0.091450087,71,365,2020,1,0.1341485
Ogbomosho South,Akinyele,0.105437055,0.105437055,436,295,2021,2,0.149029541
Ogo Oluwa,Oke-Ero,0.138892089,0.138892089,71,365,2020,1,0.135691632
Ogo Oluwa,Oke-Ero,0.154364383,0.154364383,436,295,2021,2,0.152290831
Ogoja,Obubra,0.235243345,0.235243345,71,365,2020,1,0.151464135
Ogoja,Obubra,0.265437945,0.265437945,436,295,2021,2,0.186525126
Ogori-Mangongo,Owan East,0.160682579,0.160682579,71,365,2020,1,0.141736794
Ogori-Mangongo,Owan East,0.181893768,0.181893768,436,295,2021,2,0.165223247
Ogu-Bolo,Nsit Ubium,0.171730419,0.171730419,71,365,2020,1,0.143504964
Ogu-Bolo,Nsit Ubium,0.194596957,0.194596957,436,295,2021,2,0.169051443
Ogun waterside,Owan East,0.160682579,0.160682579,71,365,2020,1,0.141736794
Ogun waterside,Owan East,0.181893768,0.181893768,436,295,2021,2,0.165223247
Oguta,Oru West,0.284839999,0.284839999,71,365,2020,1,0.15662085
Oguta,Oru West,0.319679999,0.319679999,436,295,2021,2,0.198047003
Ohafia,Ngor-Okpala,0.168247302,0.168247302,71,365,2020,1,0.147490319
Ohafia,Ngor-Okpala,0.194807903,0.194807903,436,295,2021,2,0.177752501
Ohaji-Egbema,Oru West,0.268282855,0.268282855,71,365,2020,1,0.15662085
Ohaji-Egbema,Oru West,0.303122855,0.303122855,436,295,2021,2,0.198047003
Ohaozara,Obubra,0.374952662,0.374952662,71,365,2020,1,0.151464135
Ohaozara,Obubra,0.405147262,0.405147262,436,295,2021,2,0.186525126
Ohaukwu,Owan East,0.146211189,0.146211189,71,365,2020,1,0.141736794
Ohaukwu,Owan East,0.167422378,0.167422378,436,295,2021,2,0.165223247
Ohimini,Akinyele,0.091450087,0.091450087,71,365,2020,1,0.1341485
Ohimini,Akinyele,0.105437055,0.105437055,436,295,2021,2,0.149029541
Oji-River,Oru West,0.240378713,0.240378713,71,365,2020,1,0.15662085
Oji-River,Oru West,0.275218713,0.275218713,436,295,2021,2,0.198047003
Ojo,Isoko South,0.064441536,0.064441536,71,365,2020,1,0.123647097
Ojo,Isoko South,0.068084953,0.068084953,436,295,2021,2,0.127297292
Oju,Oke-Ero,0.04867873,0.04867873,71,365,2020,1,0.135691632
Oju,Oke-Ero,0.064151024,0.064151024,436,295,2021,2,0.152290831
Oke-Ero,Oke-Ero,0.215472294,0.215472294,71,365,2020,1,0.135691632
Oke-Ero,Oke-Ero,0.230944588,0.230944588,436,295,2021,2,0.152290831
Okehi,Owan East,0.160682579,0.160682579,71,365,2020,1,0.141736794
Okehi,Owan East,0.181893768,0.181893768,436,295,2021,2,0.165223247
Okene,Owan East,0.057744618,0.057744618,71,365,2020,1,0.141736794
Okene,Owan East,0.078955807,0.078955807,436,295,2021,2,0.165223247
Okigwe,Ngor-Okpala,0.193227267,0.193227267,71,365,2020,1,0.147490319
Okigwe,Ngor-Okpala,0.219787868,0.219787868,436,295,2021,2,0.177752501
Okitipupa,Owan East,0.160682579,0.160682579,71,365,2020,1,0.141736794
Okitipupa,Owan East,0.181893768,0.181893768,436,295,2021,2,0.165223247
Okobo,Nsit Ubium,0.171730419,0.171730419,71,365,2020,1,0.143504964
Okobo,Nsit Ubium,0.194596957,0.194596957,436,295,2021,2,0.169051443
Okpe,Isoko South,0.064441536,0.064441536,71,365,2020,1,0.123647097
Okpe,Isoko South,0.068084953,0.068084953,436,295,2021,2,0.127297292
Okpokwu,Akinyele,0.085415541,0.085415541,71,365,2020,1,0.1341485
Okpokwu,Akinyele,0.099402509,0.099402509,436,295,2021,2,0.149029541
Okrika,Nsit Ubium,0.303510595,0.303510595,71,365,2020,1,0.143504964
Okrika,Nsit Ubium,0.326377133,0.326377133,436,295,2021,2,0.169051443
Olamabolo,Akinyele,0.091450087,0.091450087,71,365,2020,1,0.1341485
Olamabolo,Akinyele,0.105437055,0.105437055,436,295,2021,2,0.149029541
Ola-oluwa,Owan East,0.187877856,0.187877856,71,365,2020,1,0.141736794
Ola-oluwa,Owan East,0.209089045,0.209089045,436,295,2021,2,0.165223247
Olorunda,Akinyele,0.091450087,0.091450087,71,365,2020,1,0.1341485
Olorunda,Akinyele,0.105437055,0.105437055,436,295,2021,2,0.149029541
Olorunsogo,Oke-Ero,0.138892089,0.138892089,71,365,2020,1,0.135691632
Olorunsogo,Oke-Ero,0.154364383,0.154364383,436,295,2021,2,0.152290831
Oluyole,Oke-Ero,0.138892089,0.138892089,71,365,2020,1,0.135691632
Oluyole,Oke-Ero,0.154364383,0.154364383,436,295,2021,2,0.152290831
Omala,Keana,0.100207972,0.100207972,71,365,2020,1,0.131701865
Omala,Keana,0.111822337,0.111822337,436,295,2021,2,0.143893303
Omumma,Ngor-Okpala,0.06206606,0.06206606,71,365,2020,1,0.147490319
Omumma,Ngor-Okpala,0.08862666,0.08862666,436,295,2021,2,0.177752501
Ona-Ara,Akinyele,0.091450087,0.091450087,71,365,2020,1,0.1341485
Ona-Ara,Akinyele,0.105437055,0.105437055,436,295,2021,2,0.149029541
Ondo East,Akinyele,0.091450087,0.091450087,71,365,2020,1,0.1341485
Ondo East,Akinyele,0.105437055,0.105437055,436,295,2021,2,0.149029541
Ondo West,Akinyele,0.091450087,0.091450087,71,365,2020,1,0.1341485
Ondo West,Akinyele,0.105437055,0.105437055,436,295,2021,2,0.149029541
Onicha,Obubra,0.218039907,0.218039907,71,365,2020,1,0.151464135
Onicha,Obubra,0.248234507,0.248234507,436,295,2021,2,0.186525126
Onitsha North,Uzo-Uwani,0.245204725,0.245204725,71,365,2020,1,0.156921524
Onitsha North,Uzo-Uwani,0.280313208,0.280313208,436,295,2021,2,0.198723471
Onitsha South,Uzo-Uwani,0.245204725,0.245204725,71,365,2020,1,0.156921524
Onitsha South,Uzo-Uwani,0.280313208,0.280313208,436,295,2021,2,0.198723471
Onna,Nsit Ubium,0.202458358,0.202458358,71,365,2020,1,0.143504964
Onna,Nsit Ubium,0.225324896,0.225324896,436,295,2021,2,0.169051443
Opobo-Nkoro,Nsit Ubium,0.328086494,0.328086494,71,365,2020,1,0.143504964
Opobo-Nkoro,Nsit Ubium,0.350953032,0.350953032,436,295,2021,2,0.169051443
Oredo,Uzo-Uwani,0.193690619,0.193690619,71,365,2020,1,0.156921524
Oredo,Uzo-Uwani,0.228799102,0.228799102,436,295,2021,2,0.198723471
Orelope,Oke-Ero,0.138892089,0.138892089,71,365,2020,1,0.135691632
Orelope,Oke-Ero,0.154364383,0.154364383,436,295,2021,2,0.152290831
Orhionmwon,Uzo-Uwani,0.126187449,0.126187449,71,365,2020,1,0.156921524
Orhionmwon,Uzo-Uwani,0.161295932,0.161295932,436,295,2021,2,0.198723471
Ori Ire,Oke-Ero,0.138892089,0.138892089,71,365,2020,1,0.135691632
Ori Ire,Oke-Ero,0.154364383,0.154364383,436,295,2021,2,0.152290831
Oriade,Oke-Ero,0.185232605,0.185232605,71,365,2020,1,0.135691632
Oriade,Oke-Ero,0.200704899,0.200704899,436,295,2021,2,0.152290831
Orlu,Oru West,0.159839999,0.159839999,71,365,2020,1,0.15662085
Orlu,Oru West,0.194679999,0.194679999,436,295,2021,2,0.198047003
Orolu,Oke-Ero,0.166987483,0.166987483,71,365,2020,1,0.135691632
Orolu,Oke-Ero,0.182459777,0.182459777,436,295,2021,2,0.152290831
Oron,Nsit Ubium,0.171730419,0.171730419,71,365,2020,1,0.143504964
Oron,Nsit Ubium,0.194596957,0.194596957,436,295,2021,2,0.169051443
Orsu,Oru West,0.163670692,0.163670692,71,365,2020,1,0.15662085
Orsu,Oru West,0.198510692,0.198510692,436,295,2021,2,0.198047003
Oru East,Oru West,0.240378713,0.240378713,71,365,2020,1,0.15662085
Oru East,Oru West,0.275218713,0.275218713,436,295,2021,2,0.198047003
Oru West,Oru West,0.251422261,0.251422261,71,365,2020,1,0.15662085
Oru West,Oru West,0.286262261,0.286262261,436,295,2021,2,0.198047003
Oruk Anam,Nsit Ubium,0.169331203,0.169331203,71,365,2020,1,0.143504964
Oruk Anam,Nsit Ubium,0.192197741,0.192197741,436,295,2021,2,0.169051443
Orumba North,Oru West,0.275224599,0.275224599,71,365,2020,1,0.15662085
Orumba North,Oru West,0.310064599,0.310064599,436,295,2021,2,0.198047003
Orumba South,Oru West,0.240378713,0.240378713,71,365,2020,1,0.15662085
Orumba South,Oru West,0.275218713,0.275218713,436,295,2021,2,0.198047003
Ose,Owan East,0.160682579,0.160682579,71,365,2020,1,0.141736794
Ose,Owan East,0.181893768,0.181893768,436,295,2021,2,0.165223247
Oshimili North,Uzo-Uwani,0.245204725,0.245204725,71,365,2020,1,0.156921524
Oshimili North,Uzo-Uwani,0.280313208,0.280313208,436,295,2021,2,0.198723471
Oshimili South,Uzo-Uwani,0.245204725,0.245204725,71,365,2020,1,0.156921524
Oshimili South,Uzo-Uwani,0.280313208,0.280313208,436,295,2021,2,0.198723471
Oshodi-Isolo,Uzo-Uwani,0.160108483,0.160108483,71,365,2020,1,0.156921524
Oshodi-Isolo,Uzo-Uwani,0.195216966,0.195216966,436,295,2021,2,0.198723471
Osisioma Ngwa,Ngor-Okpala,0.168247302,0.168247302,71,365,2020,1,0.147490319
Osisioma Ngwa,Ngor-Okpala,0.194807903,0.194807903,436,295,2021,2,0.177752501
Osogbo,Owan East,0.271211189,0.271211189,71,365,2020,1,0.141736794
Osogbo,Owan East,0.292422378,0.292422378,436,295,2021,2,0.165223247
Oturkpo,Owan East,0.160682579,0.160682579,71,365,2020,1,0.141736794
Oturkpo,Owan East,0.181893768,0.181893768,436,295,2021,2,0.165223247
Ovia North East,Owan East,0.160682579,0.160682579,71,365,2020,1,0.141736794
Ovia North East,Owan East,0.181893768,0.181893768,436,295,2021,2,0.165223247
Ovia South West,Akinyele,0.085415541,0.085415541,71,365,2020,1,0.1341485
Ovia South West,Akinyele,0.099402509,0.099402509,436,295,2021,2,0.149029541
Owan East,Owan East,0.121211189,0.121211189,71,365,2020,1,0.141736794
Owan East,Owan East,0.142422378,0.142422378,436,295,2021,2,0.165223247
Owan West,Owan East,0.160682579,0.160682579,71,365,2020,1,0.141736794
Owan West,Owan East,0.181893768,0.181893768,436,295,2021,2,0.165223247
Owerri North,Ngor-Okpala,0.168247302,0.168247302,71,365,2020,1,0.147490319
Owerri North,Ngor-Okpala,0.194807903,0.194807903,436,295,2021,2,0.177752501
Owerri West,Ngor-Okpala,0.168247302,0.168247302,71,365,2020,1,0.147490319
Owerri West,Ngor-Okpala,0.194807903,0.194807903,436,295,2021,2,0.177752501
Owerri-Municipal,Oru West,0.240378713,0.240378713,71,365,2020,1,0.15662085
Owerri-Municipal,Oru West,0.275218713,0.275218713,436,295,2021,2,0.198047003
Owo,Owan East,0.094021977,0.094021977,71,365,2020,1,0.141736794
Owo,Owan East,0.115233166,0.115233166,436,295,2021,2,0.165223247
Oye,Oke-Ero,0.138892089,0.138892089,71,365,2020,1,0.135691632
Oye,Oke-Ero,0.154364383,0.154364383,436,295,2021,2,0.152290831
Oyi,Uzo-Uwani,0.426958028,0.426958028,71,365,2020,1,0.156921524
Oyi,Uzo-Uwani,0.462066511,0.462066511,436,295,2021,2,0.198723471
Oyigbo,Nsit Ubium,0.272866538,0.272866538,71,365,2020,1,0.143504964
Oyigbo,Nsit Ubium,0.295733076,0.295733076,436,295,2021,2,0.169051443
Oyo East,Akinyele,0.091450087,0.091450087,71,365,2020,1,0.1341485
Oyo East,Akinyele,0.105437055,0.105437055,436,295,2021,2,0.149029541
Oyo West,Akinyele,0.091450087,0.091450087,71,365,2020,1,0.1341485
Oyo West,Akinyele,0.105437055,0.105437055,436,295,2021,2,0.149029541
Oyun,Oke-Ero,0.272271003,0.272271003,71,365,2020,1,0.135691632
Oyun,Oke-Ero,0.287743297,0.287743297,436,295,2021,2,0.152290831
Pailoro,Oke-Ero,0.1205949,0.1205949,71,365,2020,1,0.135691632
Pailoro,Oke-Ero,0.136067194,0.136067194,436,295,2021,2,0.152290831
Pankshin,Alkaleri,0.186688025,0.186688025,71,365,2020,1,0.14047264
Pankshin,Alkaleri,0.206709383,0.206709383,436,295,2021,2,0.1624987
Patani,Isoko South,0.064441536,0.064441536,71,365,2020,1,0.123647097
Patani,Isoko South,0.068084953,0.068084953,436,295,2021,2,0.127297292
Pategi,Oke-Ero,0.138892089,0.138892089,71,365,2020,1,0.135691632
Pategi,Oke-Ero,0.154364383,0.154364383,436,295,2021,2,0.152290831
Port-Harcourt,Ahoada West,0.162613037,0.162613037,71,365,2020,1,0.129293288
Port-Harcourt,Ahoada West,0.17187008,0.17187008,436,295,2021,2,0.138879347
Potiskum,Darazo,0.018489718,0.018489718,71,365,2020,1,0.131584006
Potiskum,Darazo,0.029989237,0.029989237,436,295,2021,2,0.143646968
Qua'an Pan,Keana,0.074254179,0.074254179,71,365,2020,1,0.131701865
Qua'an Pan,Keana,0.085868544,0.085868544,436,295,2021,2,0.143893303
Rabah,Gawabawa,0.17280562,0.17280562,71,365,2020,1,0.126141547
Rabah,Gawabawa,0.178944573,0.178944573,436,295,2021,2,0.132383842
Rafi,Oke-Ero,0.26368444,0.26368444,71,365,2020,1,0.135691632
Rafi,Oke-Ero,0.279156734,0.279156734,436,295,2021,2,0.152290831
Rano,Gwarzo,0.129142481,0.129142481,71,365,2020,1,0.138371003
Rano,Gwarzo,0.14717385,0.14717385,436,295,2021,2,0.157992526
Remo North,Owan East,0.160682579,0.160682579,71,365,2020,1,0.141736794
Remo North,Owan East,0.181893768,0.181893768,436,295,2021,2,0.165223247
Rijau,Alkaleri,0.470021358,0.470021358,71,365,2020,1,0.14047264
Rijau,Alkaleri,0.490042716,0.490042716,436,295,2021,2,0.1624987
Rimi,Rimi,0.116634148,0.116634148,71,365,2020,1,0.131724444
Rimi,Rimi,0.12827051,0.12827051,436,295,2021,2,0.143940508
Rimin Gado,Gwarzo,0.104117643,0.104117643,71,365,2020,1,0.138371003
Rimin Gado,Gwarzo,0.122149012,0.122149012,436,295,2021,2,0.157992526
Ringim,Taura,0.18188925,0.18188925,71,365,2020,1,0.135431585
Ringim,Taura,0.197111833,0.197111833,436,295,2021,2,0.151740079
Riyom,Soba,0.01109125,0.01109125,71,365,2020,1,0.120878451
Riyom,Soba,0.011935154,0.011935154,436,295,2021,2,0.12170975
Rogo,Gwarzo,0.184698036,0.184698036,71,365,2020,1,0.138371003
Rogo,Gwarzo,0.202729405,0.202729405,436,295,2021,2,0.157992526
Roni,Babura,0.207447749,0.207447749,71,365,2020,1,0.154355758
Roni,Babura,0.240256817,0.240256817,436,295,2021,2,0.192967255
Sabon Birni,Gawabawa,0.068072474,0.068072474,71,365,2020,1,0.126141547
Sabon Birni,Gawabawa,0.074211427,0.074211427,436,295,2021,2,0.132383842
Sabon-Gari,Soba,0.028185938,0.028185938,71,365,2020,1,0.120878451
Sabon-Gari,Soba,0.029029842,0.029029842,436,295,2021,2,0.12170975
Sabuwa,Giwa,0.268478256,0.268478256,71,365,2020,1,0.138841583
Sabuwa,Giwa,0.286956512,0.286956512,436,295,2021,2,0.158998949
Safana,Babura,0.255031291,0.255031291,71,365,2020,1,0.154355758
Safana,Babura,0.28784036,0.28784036,436,295,2021,2,0.192967255
Sagbama,Ahoada West,0.218624035,0.218624035,71,365,2020,1,0.129293288
Sagbama,Ahoada West,0.227881078,0.227881078,436,295,2021,2,0.138879347
Sakaba,Alkaleri,0.137085135,0.137085135,71,365,2020,1,0.14047264
Sakaba,Alkaleri,0.157106493,0.157106493,436,295,2021,2,0.1624987
Saki East,Oke-Ero,0.138892089,0.138892089,71,365,2020,1,0.135691632
Saki East,Oke-Ero,0.154364383,0.154364383,436,295,2021,2,0.152290831
Saki West,Akinyele,0.091450087,0.091450087,71,365,2020,1,0.1341485
Saki West,Akinyele,0.105437055,0.105437055,436,295,2021,2,0.149029541
Sandamu,Rimi,0.116634148,0.116634148,71,365,2020,1,0.131724444
Sandamu,Rimi,0.12827051,0.12827051,436,295,2021,2,0.143940508
Sanga,Soba,0.01109125,0.01109125,71,365,2020,1,0.120878451
Sanga,Soba,0.011935154,0.011935154,436,295,2021,2,0.12170975
Sapele,Isoko South,0.064441536,0.064441536,71,365,2020,1,0.123647097
Sapele,Isoko South,0.068084953,0.068084953,436,295,2021,2,0.127297292
Sardauna,Oru West,0.13812206,0.13812206,71,365,2020,1,0.15662085
Sardauna,Oru West,0.17296206,0.17296206,436,295,2021,2,0.198047003
Shagamu,Uzo-Uwani,0.262128011,0.262128011,71,365,2020,1,0.156921524
Shagamu,Uzo-Uwani,0.297236494,0.297236494,436,295,2021,2,0.198723471
Shagari,Birnin Kebbi,0.106815406,0.106815406,71,365,2020,1,0.153253538
Shagari,Birnin Kebbi,0.138630812,0.138630812,436,295,2021,2,0.190505956
Shanga,Birnin Kebbi,0.460386835,0.460386835,71,365,2020,1,0.153253538
Shanga,Birnin Kebbi,0.492202241,0.492202241,436,295,2021,2,0.190505956
Shani,Alkaleri,0.137085135,0.137085135,71,365,2020,1,0.14047264
Shani,Alkaleri,0.157106493,0.157106493,436,295,2021,2,0.1624987
Shanono,Gwarzo,0.104117643,0.104117643,71,365,2020,1,0.138371003
Shanono,Gwarzo,0.122149012,0.122149012,436,295,2021,2,0.157992526
Shelleng,Darazo,0.181593492,0.181593492,71,365,2020,1,0.131584006
Shelleng,Darazo,0.193093011,0.193093011,436,295,2021,2,0.143646968
Shendam,Keana,0.080689119,0.080689119,71,365,2020,1,0.131701865
Shendam,Keana,0.092303484,0.092303484,436,295,2021,2,0.143893303
Shinkafi,Rimi,0.116634148,0.116634148,71,365,2020,1,0.131724444
Shinkafi,Rimi,0.12827051,0.12827051,436,295,2021,2,0.143940508
Shira,Takali,0.122262366,0.122262366,71,365,2020,1,0.139464095
Shira,Takali,0.141330629,0.141330629,436,295,2021,2,0.160332585
Shiroro,Oke-Ero,0.228674802,0.228674802,71,365,2020,1,0.135691632
Shiroro,Oke-Ero,0.244147096,0.244147096,436,295,2021,2,0.152290831
Shomgom,Alkaleri,0.090723755,0.090723755,71,365,2020,1,0.14047264
Shomgom,Alkaleri,0.110745113,0.110745113,436,295,2021,2,0.1624987
Shomolu,Isoko South,0.064441536,0.064441536,71,365,2020,1,0.123647097
Shomolu,Isoko South,0.068084953,0.068084953,436,295,2021,2,0.127297292
Silame,Gawabawa,0.04780562,0.04780562,71,365,2020,1,0.126141547
Silame,Gawabawa,0.053944573,0.053944573,436,295,2021,2,0.132383842
Soba,Soba,0.01109125,0.01109125,71,365,2020,1,0.120878451
Soba,Soba,0.011935154,0.011935154,436,295,2021,2,0.12170975
Sokoto North,Gawabawa,0.089472287,0.089472287,71,365,2020,1,0.126141547
Sokoto North,Gawabawa,0.09561124,0.09561124,436,295,2021,2,0.132383842
Sokoto South,Birnin Kebbi,0.242943246,0.242943246,71,365,2020,1,0.153253538
Sokoto South,Birnin Kebbi,0.274758652,0.274758652,436,295,2021,2,0.190505956
Song,Darazo,0.164356662,0.164356662,71,365,2020,1,0.131584006
Song,Darazo,0.175856181,0.175856181,436,295,2021,2,0.143646968
Southern Ijaw,Ahoada West,0.13248777,0.13248777,71,365,2020,1,0.129293288
Southern Ijaw,Ahoada West,0.141744813,0.141744813,436,295,2021,2,0.138879347
Suleja,Babura,0.217019596,0.217019596,71,365,2020,1,0.154355758
Suleja,Babura,0.249828664,0.249828664,436,295,2021,2,0.192967255
Sule-Tankarkar,Giwa,0.180403851,0.180403851,71,365,2020,1,0.138841583
Sule-Tankarkar,Giwa,0.198882107,0.198882107,436,295,2021,2,0.158998949
Sumaila,Takali,0.331568263,0.331568263,71,365,2020,1,0.139464095
Sumaila,Takali,0.350636526,0.350636526,436,295,2021,2,0.160332585
Suru,Birnin Kebbi,0.298482073,0.298482073,71,365,2020,1,0.153253538
Suru,Birnin Kebbi,0.330297479,0.330297479,436,295,2021,2,0.190505956
Surulere1,Oke-Ero,0.138892089,0.138892089,71,365,2020,1,0.135691632
Surulere1,Oke-Ero,0.154364383,0.154364383,436,295,2021,2,0.152290831
Surulere2,Oke-Ero,0.138892089,0.138892089,71,365,2020,1,0.135691632
Surulere2,Oke-Ero,0.154364383,0.154364383,436,295,2021,2,0.152290831
Tafa,Oke-Ero,0.265472294,0.265472294,71,365,2020,1,0.135691632
Tafa,Oke-Ero,0.280944588,0.280944588,436,295,2021,2,0.152290831
Tafawa-Balewa,Alkaleri,0.135624857,0.135624857,71,365,2020,1,0.14047264
Tafawa-Balewa,Alkaleri,0.155646215,0.155646215,436,295,2021,2,0.1624987
Tai,Nsit Ubium,0.061849596,0.061849596,71,365,2020,1,0.143504964
Tai,Nsit Ubium,0.084716134,0.084716134,436,295,2021,2,0.169051443
Takali,Takali,0.153187117,0.153187117,71,365,2020,1,0.139464095
Takali,Takali,0.17225538,0.17225538,436,295,2021,2,0.160332585
Takum,Keana,0.087299109,0.087299109,71,365,2020,1,0.131701865
Takum,Keana,0.098913474,0.098913474,436,295,2021,2,0.143893303
Talata Mafara,Darazo,0.068685057,0.068685057,71,365,2020,1,0.131584006
Talata Mafara,Darazo,0.080184576,0.080184576,436,295,2021,2,0.143646968
