LGA,Rep_DS,U5_coverage,adult_coverage,simday,duration,year,round,severe_cases
Ngaski,Owan East,0.161678333,0.161678333,71,365,2020,1,0.133105595
Ngaski,Owan East,0.172283927,0.172283927,436,295,2021,2,0.143711189
Ngor-Okpala,Ngor-Okpala,0.152169189,0.152169189,71,365,2020,1,0.1357803
Ngor-Okpala,Ngor-Okpala,0.16544949,0.16544949,436,295,2021,2,0.149060601
Nguru,Taura,0.051343302,0.051343302,71,365,2020,1,0.130111292
Nguru,Taura,0.058954593,0.058954593,436,295,2021,2,0.137722583
Ningi,Takali,0.031011792,0.031011792,71,365,2020,1,0.132034132
Ningi,Takali,0.040545924,0.040545924,436,295,2021,2,0.141568263
Njaba,Ngor-Okpala,0.2132803,0.2132803,71,365,2020,1,0.1357803
Njaba,Ngor-Okpala,0.226560601,0.226560601,436,295,2021,2,0.149060601
Njikoka,Uzo-Uwani,0.184220908,0.184220908,71,365,2020,1,0.140054241
Njikoka,Uzo-Uwani,0.20177515,0.20177515,436,295,2021,2,0.157608483
Nkanu East,Owan East,0.122165407,0.122165407,71,365,2020,1,0.133105595
Nkanu East,Owan East,0.132771002,0.132771002,436,295,2021,2,0.143711189
Nkanu West,Uzo-Uwani,0.122602363,0.122602363,71,365,2020,1,0.140054241
Nkanu West,Uzo-Uwani,0.140156604,0.140156604,436,295,2021,2,0.157608483
Nkwerre,Ngor-Okpala,0.0757803,0.0757803,71,365,2020,1,0.1357803
Nkwerre,Ngor-Okpala,0.089060601,0.089060601,436,295,2021,2,0.149060601
Nnewi North,Oru West,0.120189357,0.120189357,71,365,2020,1,0.13992
Nnewi North,Oru West,0.137609356,0.137609356,436,295,2021,2,0.157339999
Nnewi South,Oru West,0.160890794,0.160890794,71,365,2020,1,0.13992
Nnewi South,Oru West,0.178310794,0.178310794,436,295,2021,2,0.157339999
Nsit Atai,Nsit Ubium,0.085865209,0.085865209,71,365,2020,1,0.133933269
Nsit Atai,Nsit Ubium,0.097298478,0.097298478,436,295,2021,2,0.145366538
Nsit Ibom,Nsit Ubium,0.073933269,0.073933269,71,365,2020,1,0.133933269
Nsit Ibom,Nsit Ubium,0.085366538,0.085366538,436,295,2021,2,0.145366538
Nsit Ubium,Nsit Ubium,0.118576126,0.118576126,71,365,2020,1,0.133933269
Nsit Ubium,Nsit Ubium,0.130009395,0.130009395,436,295,2021,2,0.145366538
Nsukka,Uzo-Uwani,0.118885605,0.118885605,71,365,2020,1,0.140054241
Nsukka,Uzo-Uwani,0.136439846,0.136439846,436,295,2021,2,0.157608483
Numan,Alkaleri,0.171775385,0.171775385,71,365,2020,1,0.132510679
Numan,Alkaleri,0.181786064,0.181786064,436,295,2021,2,0.142521358
Nwangele,Ngor-Okpala,0.084123651,0.084123651,71,365,2020,1,0.1357803
Nwangele,Ngor-Okpala,0.097403951,0.097403951,436,295,2021,2,0.149060601
Obafemi-Owode,Owan East,0.124471669,0.124471669,71,365,2020,1,0.133105595
Obafemi-Owode,Owan East,0.135077263,0.135077263,436,295,2021,2,0.143711189
Obanliku,Obubra,0.117621672,0.117621672,71,365,2020,1,0.1375973
Obanliku,Obubra,0.132718972,0.132718972,436,295,2021,2,0.1526946
Obi Nwa,Ngor-Okpala,0.084123651,0.084123651,71,365,2020,1,0.1357803
Obi Nwa,Ngor-Okpala,0.097403951,0.097403951,436,295,2021,2,0.149060601
Obi1,Keana,0.050103986,0.050103986,71,365,2020,1,0.128307183
Obi1,Keana,0.055911168,0.055911168,436,295,2021,2,0.134114365
Obi2,Keana,0.050103986,0.050103986,71,365,2020,1,0.128307183
Obi2,Keana,0.055911168,0.055911168,436,295,2021,2,0.134114365
Obia-Akpor,Ahoada West,0.05799947,0.05799947,71,365,2020,1,0.127128522
Obia-Akpor,Ahoada West,0.062627992,0.062627992,436,295,2021,2,0.131757043
Obokun,Akinyele,0.045725043,0.045725043,71,365,2020,1,0.129493485
Obokun,Akinyele,0.052718528,0.052718528,436,295,2021,2,0.136486969
Obot Akara,Ngor-Okpala,0.084123651,0.084123651,71,365,2020,1,0.1357803
Obot Akara,Ngor-Okpala,0.097403951,0.097403951,436,295,2021,2,0.149060601
Obowo,Ngor-Okpala,0.084123651,0.084123651,71,365,2020,1,0.1357803
Obowo,Ngor-Okpala,0.097403951,0.097403951,436,295,2021,2,0.149060601
Obubra,Obubra,0.117621672,0.117621672,71,365,2020,1,0.1375973
Obubra,Obubra,0.132718972,0.132718972,436,295,2021,2,0.1526946
Obudu,Obubra,0.117621672,0.117621672,71,365,2020,1,0.1375973
Obudu,Obubra,0.132718972,0.132718972,436,295,2021,2,0.1526946
Odeda,Oke-Ero,0.069446044,0.069446044,71,365,2020,1,0.130236147
Odeda,Oke-Ero,0.077182191,0.077182191,436,295,2021,2,0.137972294
Odigbo,Akinyele,0.045725043,0.045725043,71,365,2020,1,0.129493485
Odigbo,Akinyele,0.052718528,0.052718528,436,295,2021,2,0.136486969
Odogbolu,Oke-Ero,0.069446044,0.069446044,71,365,2020,1,0.130236147
Odogbolu,Oke-Ero,0.077182191,0.077182191,436,295,2021,2,0.137972294
Odo-Otin,Owan East,0.080341289,0.080341289,71,365,2020,1,0.133105595
Odo-Otin,Owan East,0.090946884,0.090946884,436,295,2021,2,0.143711189
Odukpani,Ngor-Okpala,0.084123651,0.084123651,71,365,2020,1,0.1357803
Odukpani,Ngor-Okpala,0.097403951,0.097403951,436,295,2021,2,0.149060601
Offa,Akinyele,0.045725043,0.045725043,71,365,2020,1,0.129493485
Offa,Akinyele,0.052718528,0.052718528,436,295,2021,2,0.136486969
Ofu,Owan East,0.080341289,0.080341289,71,365,2020,1,0.133105595
Ofu,Owan East,0.090946884,0.090946884,436,295,2021,2,0.143711189
Ogbadibo,Ahoada West,0.03854833,0.03854833,71,365,2020,1,0.127128522
Ogbadibo,Ahoada West,0.043176851,0.043176851,436,295,2021,2,0.131757043
Ogba-Egbema-Ndoni,Owan East,0.080341289,0.080341289,71,365,2020,1,0.133105595
Ogba-Egbema-Ndoni,Owan East,0.090946884,0.090946884,436,295,2021,2,0.143711189
Ogbaru,Ahoada West,0.171295188,0.171295188,71,365,2020,1,0.127128522
Ogbaru,Ahoada West,0.17592371,0.17592371,436,295,2021,2,0.131757043
Ogbia,Ahoada West,0.066243885,0.066243885,71,365,2020,1,0.127128522
Ogbia,Ahoada West,0.070872407,0.070872407,436,295,2021,2,0.131757043
Ogbomosho North,Akinyele,0.045725043,0.045725043,71,365,2020,1,0.129493485
Ogbomosho North,Akinyele,0.052718528,0.052718528,436,295,2021,2,0.136486969
Ogbomosho South,Akinyele,0.045725043,0.045725043,71,365,2020,1,0.129493485
Ogbomosho South,Akinyele,0.052718528,0.052718528,436,295,2021,2,0.136486969
Ogo Oluwa,Oke-Ero,0.069446044,0.069446044,71,365,2020,1,0.130236147
Ogo Oluwa,Oke-Ero,0.077182191,0.077182191,436,295,2021,2,0.137972294
Ogoja,Obubra,0.117621672,0.117621672,71,365,2020,1,0.1375973
Ogoja,Obubra,0.132718972,0.132718972,436,295,2021,2,0.1526946
Ogori-Mangongo,Owan East,0.080341289,0.080341289,71,365,2020,1,0.133105595
Ogori-Mangongo,Owan East,0.090946884,0.090946884,436,295,2021,2,0.143711189
Ogu-Bolo,Nsit Ubium,0.085865209,0.085865209,71,365,2020,1,0.133933269
Ogu-Bolo,Nsit Ubium,0.097298478,0.097298478,436,295,2021,2,0.145366538
Ogun waterside,Owan East,0.080341289,0.080341289,71,365,2020,1,0.133105595
Ogun waterside,Owan East,0.090946884,0.090946884,436,295,2021,2,0.143711189
Oguta,Oru West,0.14242,0.14242,71,365,2020,1,0.13992
Oguta,Oru West,0.159839999,0.159839999,436,295,2021,2,0.157339999
Ohafia,Ngor-Okpala,0.084123651,0.084123651,71,365,2020,1,0.1357803
Ohafia,Ngor-Okpala,0.097403951,0.097403951,436,295,2021,2,0.149060601
Ohaji-Egbema,Oru West,0.134141428,0.134141428,71,365,2020,1,0.13992
Ohaji-Egbema,Oru West,0.151561427,0.151561427,436,295,2021,2,0.157339999
Ohaozara,Obubra,0.187476331,0.187476331,71,365,2020,1,0.1375973
Ohaozara,Obubra,0.202573631,0.202573631,436,295,2021,2,0.1526946
Ohaukwu,Owan East,0.073105595,0.073105595,71,365,2020,1,0.133105595
Ohaukwu,Owan East,0.083711189,0.083711189,436,295,2021,2,0.143711189
Ohimini,Akinyele,0.045725043,0.045725043,71,365,2020,1,0.129493485
Ohimini,Akinyele,0.052718528,0.052718528,436,295,2021,2,0.136486969
Oji-River,Oru West,0.120189357,0.120189357,71,365,2020,1,0.13992
Oji-River,Oru West,0.137609356,0.137609356,436,295,2021,2,0.157339999
Ojo,Isoko South,0.032220768,0.032220768,71,365,2020,1,0.124321708
Ojo,Isoko South,0.034042476,0.034042476,436,295,2021,2,0.126143416
Oju,Oke-Ero,0.024339365,0.024339365,71,365,2020,1,0.130236147
Oju,Oke-Ero,0.032075512,0.032075512,436,295,2021,2,0.137972294
Oke-Ero,Oke-Ero,0.107736147,0.107736147,71,365,2020,1,0.130236147
Oke-Ero,Oke-Ero,0.115472294,0.115472294,436,295,2021,2,0.137972294
Okehi,Owan East,0.080341289,0.080341289,71,365,2020,1,0.133105595
Okehi,Owan East,0.090946884,0.090946884,436,295,2021,2,0.143711189
Okene,Owan East,0.028872309,0.028872309,71,365,2020,1,0.133105595
Okene,Owan East,0.039477904,0.039477904,436,295,2021,2,0.143711189
Okigwe,Ngor-Okpala,0.096613634,0.096613634,71,365,2020,1,0.1357803
Okigwe,Ngor-Okpala,0.109893934,0.109893934,436,295,2021,2,0.149060601
Okitipupa,Owan East,0.080341289,0.080341289,71,365,2020,1,0.133105595
Okitipupa,Owan East,0.090946884,0.090946884,436,295,2021,2,0.143711189
Okobo,Nsit Ubium,0.085865209,0.085865209,71,365,2020,1,0.133933269
Okobo,Nsit Ubium,0.097298478,0.097298478,436,295,2021,2,0.145366538
Okpe,Isoko South,0.032220768,0.032220768,71,365,2020,1,0.124321708
Okpe,Isoko South,0.034042476,0.034042476,436,295,2021,2,0.126143416
Okpokwu,Akinyele,0.04270777,0.04270777,71,365,2020,1,0.129493485
Okpokwu,Akinyele,0.049701255,0.049701255,436,295,2021,2,0.136486969
Okrika,Nsit Ubium,0.151755297,0.151755297,71,365,2020,1,0.133933269
Okrika,Nsit Ubium,0.163188566,0.163188566,436,295,2021,2,0.145366538
Olamabolo,Akinyele,0.045725043,0.045725043,71,365,2020,1,0.129493485
Olamabolo,Akinyele,0.052718528,0.052718528,436,295,2021,2,0.136486969
Ola-oluwa,Owan East,0.093938928,0.093938928,71,365,2020,1,0.133105595
Ola-oluwa,Owan East,0.104544522,0.104544522,436,295,2021,2,0.143711189
Olorunda,Akinyele,0.045725043,0.045725043,71,365,2020,1,0.129493485
Olorunda,Akinyele,0.052718528,0.052718528,436,295,2021,2,0.136486969
Olorunsogo,Oke-Ero,0.069446044,0.069446044,71,365,2020,1,0.130236147
Olorunsogo,Oke-Ero,0.077182191,0.077182191,436,295,2021,2,0.137972294
Oluyole,Oke-Ero,0.069446044,0.069446044,71,365,2020,1,0.130236147
Oluyole,Oke-Ero,0.077182191,0.077182191,436,295,2021,2,0.137972294
Omala,Keana,0.050103986,0.050103986,71,365,2020,1,0.128307183
Omala,Keana,0.055911168,0.055911168,436,295,2021,2,0.134114365
Omumma,Ngor-Okpala,0.03103303,0.03103303,71,365,2020,1,0.1357803
Omumma,Ngor-Okpala,0.04431333,0.04431333,436,295,2021,2,0.149060601
Ona-Ara,Akinyele,0.045725043,0.045725043,71,365,2020,1,0.129493485
Ona-Ara,Akinyele,0.052718528,0.052718528,436,295,2021,2,0.136486969
Ondo East,Akinyele,0.045725043,0.045725043,71,365,2020,1,0.129493485
Ondo East,Akinyele,0.052718528,0.052718528,436,295,2021,2,0.136486969
Ondo West,Akinyele,0.045725043,0.045725043,71,365,2020,1,0.129493485
Ondo West,Akinyele,0.052718528,0.052718528,436,295,2021,2,0.136486969
Onicha,Obubra,0.109019953,0.109019953,71,365,2020,1,0.1375973
Onicha,Obubra,0.124117253,0.124117253,436,295,2021,2,0.1526946
Onitsha North,Uzo-Uwani,0.122602363,0.122602363,71,365,2020,1,0.140054241
Onitsha North,Uzo-Uwani,0.140156604,0.140156604,436,295,2021,2,0.157608483
Onitsha South,Uzo-Uwani,0.122602363,0.122602363,71,365,2020,1,0.140054241
Onitsha South,Uzo-Uwani,0.140156604,0.140156604,436,295,2021,2,0.157608483
Onna,Nsit Ubium,0.101229179,0.101229179,71,365,2020,1,0.133933269
Onna,Nsit Ubium,0.112662448,0.112662448,436,295,2021,2,0.145366538
Opobo-Nkoro,Nsit Ubium,0.164043247,0.164043247,71,365,2020,1,0.133933269
Opobo-Nkoro,Nsit Ubium,0.175476516,0.175476516,436,295,2021,2,0.145366538
Oredo,Uzo-Uwani,0.096845309,0.096845309,71,365,2020,1,0.140054241
Oredo,Uzo-Uwani,0.114399551,0.114399551,436,295,2021,2,0.157608483
Orelope,Oke-Ero,0.069446044,0.069446044,71,365,2020,1,0.130236147
Orelope,Oke-Ero,0.077182191,0.077182191,436,295,2021,2,0.137972294
Orhionmwon,Uzo-Uwani,0.063093725,0.063093725,71,365,2020,1,0.140054241
Orhionmwon,Uzo-Uwani,0.080647966,0.080647966,436,295,2021,2,0.157608483
Ori Ire,Oke-Ero,0.069446044,0.069446044,71,365,2020,1,0.130236147
Ori Ire,Oke-Ero,0.077182191,0.077182191,436,295,2021,2,0.137972294
Oriade,Oke-Ero,0.092616303,0.092616303,71,365,2020,1,0.130236147
Oriade,Oke-Ero,0.10035245,0.10035245,436,295,2021,2,0.137972294
Orlu,Oru West,0.07992,0.07992,71,365,2020,1,0.13992
Orlu,Oru West,0.097339999,0.097339999,436,295,2021,2,0.157339999
Orolu,Oke-Ero,0.083493742,0.083493742,71,365,2020,1,0.130236147
Orolu,Oke-Ero,0.091229889,0.091229889,436,295,2021,2,0.137972294
Oron,Nsit Ubium,0.085865209,0.085865209,71,365,2020,1,0.133933269
Oron,Nsit Ubium,0.097298478,0.097298478,436,295,2021,2,0.145366538
Orsu,Oru West,0.081835346,0.081835346,71,365,2020,1,0.13992
Orsu,Oru West,0.099255346,0.099255346,436,295,2021,2,0.157339999
Oru East,Oru West,0.120189357,0.120189357,71,365,2020,1,0.13992
Oru East,Oru West,0.137609356,0.137609356,436,295,2021,2,0.157339999
Oru West,Oru West,0.125711131,0.125711131,71,365,2020,1,0.13992
Oru West,Oru West,0.14313113,0.14313113,436,295,2021,2,0.157339999
Oruk Anam,Nsit Ubium,0.084665601,0.084665601,71,365,2020,1,0.133933269
Oruk Anam,Nsit Ubium,0.09609887,0.09609887,436,295,2021,2,0.145366538
Orumba North,Oru West,0.1376123,0.1376123,71,365,2020,1,0.13992
Orumba North,Oru West,0.155032299,0.155032299,436,295,2021,2,0.157339999
Orumba South,Oru West,0.120189357,0.120189357,71,365,2020,1,0.13992
Orumba South,Oru West,0.137609356,0.137609356,436,295,2021,2,0.157339999
Ose,Owan East,0.080341289,0.080341289,71,365,2020,1,0.133105595
Ose,Owan East,0.090946884,0.090946884,436,295,2021,2,0.143711189
Oshimili North,Uzo-Uwani,0.122602363,0.122602363,71,365,2020,1,0.140054241
Oshimili North,Uzo-Uwani,0.140156604,0.140156604,436,295,2021,2,0.157608483
Oshimili South,Uzo-Uwani,0.122602363,0.122602363,71,365,2020,1,0.140054241
Oshimili South,Uzo-Uwani,0.140156604,0.140156604,436,295,2021,2,0.157608483
Oshodi-Isolo,Uzo-Uwani,0.080054241,0.080054241,71,365,2020,1,0.140054241
Oshodi-Isolo,Uzo-Uwani,0.097608483,0.097608483,436,295,2021,2,0.157608483
Osisioma Ngwa,Ngor-Okpala,0.084123651,0.084123651,71,365,2020,1,0.1357803
Osisioma Ngwa,Ngor-Okpala,0.097403951,0.097403951,436,295,2021,2,0.149060601
Osogbo,Owan East,0.135605595,0.135605595,71,365,2020,1,0.133105595
Osogbo,Owan East,0.146211189,0.146211189,436,295,2021,2,0.143711189
Oturkpo,Owan East,0.080341289,0.080341289,71,365,2020,1,0.133105595
Oturkpo,Owan East,0.090946884,0.090946884,436,295,2021,2,0.143711189
Ovia North East,Owan East,0.080341289,0.080341289,71,365,2020,1,0.133105595
Ovia North East,Owan East,0.090946884,0.090946884,436,295,2021,2,0.143711189
Ovia South West,Akinyele,0.04270777,0.04270777,71,365,2020,1,0.129493485
Ovia South West,Akinyele,0.049701255,0.049701255,436,295,2021,2,0.136486969
Owan East,Owan East,0.060605595,0.060605595,71,365,2020,1,0.133105595
Owan East,Owan East,0.071211189,0.071211189,436,295,2021,2,0.143711189
Owan West,Owan East,0.080341289,0.080341289,71,365,2020,1,0.133105595
Owan West,Owan East,0.090946884,0.090946884,436,295,2021,2,0.143711189
Owerri North,Ngor-Okpala,0.084123651,0.084123651,71,365,2020,1,0.1357803
Owerri North,Ngor-Okpala,0.097403951,0.097403951,436,295,2021,2,0.149060601
Owerri West,Ngor-Okpala,0.084123651,0.084123651,71,365,2020,1,0.1357803
Owerri West,Ngor-Okpala,0.097403951,0.097403951,436,295,2021,2,0.149060601
Owerri-Municipal,Oru West,0.120189357,0.120189357,71,365,2020,1,0.13992
Owerri-Municipal,Oru West,0.137609356,0.137609356,436,295,2021,2,0.157339999
Owo,Owan East,0.047010988,0.047010988,71,365,2020,1,0.133105595
Owo,Owan East,0.057616583,0.057616583,436,295,2021,2,0.143711189
Oye,Oke-Ero,0.069446044,0.069446044,71,365,2020,1,0.130236147
Oye,Oke-Ero,0.077182191,0.077182191,436,295,2021,2,0.137972294
Oyi,Uzo-Uwani,0.213479014,0.213479014,71,365,2020,1,0.140054241
Oyi,Uzo-Uwani,0.231033256,0.231033256,436,295,2021,2,0.157608483
Oyigbo,Nsit Ubium,0.136433269,0.136433269,71,365,2020,1,0.133933269
Oyigbo,Nsit Ubium,0.147866538,0.147866538,436,295,2021,2,0.145366538
Oyo East,Akinyele,0.045725043,0.045725043,71,365,2020,1,0.129493485
Oyo East,Akinyele,0.052718528,0.052718528,436,295,2021,2,0.136486969
Oyo West,Akinyele,0.045725043,0.045725043,71,365,2020,1,0.129493485
Oyo West,Akinyele,0.052718528,0.052718528,436,295,2021,2,0.136486969
Oyun,Oke-Ero,0.136135501,0.136135501,71,365,2020,1,0.130236147
Oyun,Oke-Ero,0.143871648,0.143871648,436,295,2021,2,0.137972294
Pailoro,Oke-Ero,0.06029745,0.06029745,71,365,2020,1,0.130236147
Pailoro,Oke-Ero,0.068033597,0.068033597,436,295,2021,2,0.137972294
Pankshin,Alkaleri,0.093344012,0.093344012,71,365,2020,1,0.132510679
Pankshin,Alkaleri,0.103354691,0.103354691,436,295,2021,2,0.142521358
Patani,Isoko South,0.032220768,0.032220768,71,365,2020,1,0.124321708
Patani,Isoko South,0.034042476,0.034042476,436,295,2021,2,0.126143416
Pategi,Oke-Ero,0.069446044,0.069446044,71,365,2020,1,0.130236147
Pategi,Oke-Ero,0.077182191,0.077182191,436,295,2021,2,0.137972294
Port-Harcourt,Ahoada West,0.081306519,0.081306519,71,365,2020,1,0.127128522
Port-Harcourt,Ahoada West,0.08593504,0.08593504,436,295,2021,2,0.131757043
Potiskum,Darazo,0.009244859,0.009244859,71,365,2020,1,0.128249759
Potiskum,Darazo,0.014994618,0.014994618,436,295,2021,2,0.133999519
Qua'an Pan,Keana,0.037127089,0.037127089,71,365,2020,1,0.128307183
Qua'an Pan,Keana,0.042934272,0.042934272,436,295,2021,2,0.134114365
Rabah,Gawabawa,0.08640281,0.08640281,71,365,2020,1,0.125569477
Rabah,Gawabawa,0.089472286,0.089472286,436,295,2021,2,0.128638953
Rafi,Oke-Ero,0.13184222,0.13184222,71,365,2020,1,0.130236147
Rafi,Oke-Ero,0.139578367,0.139578367,436,295,2021,2,0.137972294
Rano,Gwarzo,0.06457124,0.06457124,71,365,2020,1,0.131515685
Rano,Gwarzo,0.073586925,0.073586925,436,295,2021,2,0.140531369
Remo North,Owan East,0.080341289,0.080341289,71,365,2020,1,0.133105595
Remo North,Owan East,0.090946884,0.090946884,436,295,2021,2,0.143711189
Rijau,Alkaleri,0.235010679,0.235010679,71,365,2020,1,0.132510679
Rijau,Alkaleri,0.245021358,0.245021358,436,295,2021,2,0.142521358
Rimi,Rimi,0.058317074,0.058317074,71,365,2020,1,0.128318181
Rimi,Rimi,0.064135255,0.064135255,436,295,2021,2,0.134136362
Rimin Gado,Gwarzo,0.052058822,0.052058822,71,365,2020,1,0.131515685
Rimin Gado,Gwarzo,0.061074506,0.061074506,436,295,2021,2,0.140531369
Ringim,Taura,0.090944625,0.090944625,71,365,2020,1,0.130111292
Ringim,Taura,0.098555916,0.098555916,436,295,2021,2,0.137722583
Riyom,Soba,0.005545625,0.005545625,71,365,2020,1,0.122921952
Riyom,Soba,0.005967577,0.005967577,436,295,2021,2,0.123343904
Rogo,Gwarzo,0.092349018,0.092349018,71,365,2020,1,0.131515685
Rogo,Gwarzo,0.101364703,0.101364703,436,295,2021,2,0.140531369
Roni,Babura,0.103723874,0.103723874,71,365,2020,1,0.138904535
Roni,Babura,0.120128409,0.120128409,436,295,2021,2,0.155309069
Sabon Birni,Gawabawa,0.034036237,0.034036237,71,365,2020,1,0.125569477
Sabon Birni,Gawabawa,0.037105713,0.037105713,436,295,2021,2,0.128638953
Sabon-Gari,Soba,0.014092969,0.014092969,71,365,2020,1,0.122921952
Sabon-Gari,Soba,0.014514921,0.014514921,436,295,2021,2,0.123343904
Sabuwa,Giwa,0.134239128,0.134239128,71,365,2020,1,0.131739128
Sabuwa,Giwa,0.143478256,0.143478256,436,295,2021,2,0.140978256
Safana,Babura,0.127515646,0.127515646,71,365,2020,1,0.138904535
Safana,Babura,0.14392018,0.14392018,436,295,2021,2,0.155309069
Sagbama,Ahoada West,0.109312018,0.109312018,71,365,2020,1,0.127128522
Sagbama,Ahoada West,0.113940539,0.113940539,436,295,2021,2,0.131757043
Sakaba,Alkaleri,0.068542567,0.068542567,71,365,2020,1,0.132510679
Sakaba,Alkaleri,0.078553246,0.078553246,436,295,2021,2,0.142521358
Saki East,Oke-Ero,0.069446044,0.069446044,71,365,2020,1,0.130236147
Saki East,Oke-Ero,0.077182191,0.077182191,436,295,2021,2,0.137972294
Saki West,Akinyele,0.045725043,0.045725043,71,365,2020,1,0.129493485
Saki West,Akinyele,0.052718528,0.052718528,436,295,2021,2,0.136486969
Sandamu,Rimi,0.058317074,0.058317074,71,365,2020,1,0.128318181
Sandamu,Rimi,0.064135255,0.064135255,436,295,2021,2,0.134136362
Sanga,Soba,0.005545625,0.005545625,71,365,2020,1,0.122921952
Sanga,Soba,0.005967577,0.005967577,436,295,2021,2,0.123343904
Sapele,Isoko South,0.032220768,0.032220768,71,365,2020,1,0.124321708
Sapele,Isoko South,0.034042476,0.034042476,436,295,2021,2,0.126143416
Sardauna,Oru West,0.06906103,0.06906103,71,365,2020,1,0.13992
Sardauna,Oru West,0.08648103,0.08648103,436,295,2021,2,0.157339999
Shagamu,Uzo-Uwani,0.131064005,0.131064005,71,365,2020,1,0.140054241
Shagamu,Uzo-Uwani,0.148618247,0.148618247,436,295,2021,2,0.157608483
Shagari,Birnin Kebbi,0.053407703,0.053407703,71,365,2020,1,0.138407703
Shagari,Birnin Kebbi,0.069315406,0.069315406,436,295,2021,2,0.154315406
Shanga,Birnin Kebbi,0.230193417,0.230193417,71,365,2020,1,0.138407703
Shanga,Birnin Kebbi,0.24610112,0.24610112,436,295,2021,2,0.154315406
Shani,Alkaleri,0.068542567,0.068542567,71,365,2020,1,0.132510679
Shani,Alkaleri,0.078553246,0.078553246,436,295,2021,2,0.142521358
Shanono,Gwarzo,0.052058822,0.052058822,71,365,2020,1,0.131515685
Shanono,Gwarzo,0.061074506,0.061074506,436,295,2021,2,0.140531369
Shelleng,Darazo,0.090796746,0.090796746,71,365,2020,1,0.128249759
Shelleng,Darazo,0.096546506,0.096546506,436,295,2021,2,0.133999519
Shendam,Keana,0.040344559,0.040344559,71,365,2020,1,0.128307183
Shendam,Keana,0.046151742,0.046151742,436,295,2021,2,0.134114365
Shinkafi,Rimi,0.058317074,0.058317074,71,365,2020,1,0.128318181
Shinkafi,Rimi,0.064135255,0.064135255,436,295,2021,2,0.134136362
Shira,Takali,0.061131183,0.061131183,71,365,2020,1,0.132034132
Shira,Takali,0.070665315,0.070665315,436,295,2021,2,0.141568263
Shiroro,Oke-Ero,0.114337401,0.114337401,71,365,2020,1,0.130236147
Shiroro,Oke-Ero,0.122073548,0.122073548,436,295,2021,2,0.137972294
Shomgom,Alkaleri,0.045361877,0.045361877,71,365,2020,1,0.132510679
Shomgom,Alkaleri,0.055372556,0.055372556,436,295,2021,2,0.142521358
Shomolu,Isoko South,0.032220768,0.032220768,71,365,2020,1,0.124321708
Shomolu,Isoko South,0.034042476,0.034042476,436,295,2021,2,0.126143416
Silame,Gawabawa,0.02390281,0.02390281,71,365,2020,1,0.125569477
Silame,Gawabawa,0.026972286,0.026972286,436,295,2021,2,0.128638953
Soba,Soba,0.005545625,0.005545625,71,365,2020,1,0.122921952
Soba,Soba,0.005967577,0.005967577,436,295,2021,2,0.123343904
Sokoto North,Gawabawa,0.044736143,0.044736143,71,365,2020,1,0.125569477
Sokoto North,Gawabawa,0.04780562,0.04780562,436,295,2021,2,0.128638953
Sokoto South,Birnin Kebbi,0.121471623,0.121471623,71,365,2020,1,0.138407703
Sokoto South,Birnin Kebbi,0.137379326,0.137379326,436,295,2021,2,0.154315406
Song,Darazo,0.082178331,0.082178331,71,365,2020,1,0.128249759
Song,Darazo,0.08792809,0.08792809,436,295,2021,2,0.133999519
Southern Ijaw,Ahoada West,0.066243885,0.066243885,71,365,2020,1,0.127128522
Southern Ijaw,Ahoada West,0.070872407,0.070872407,436,295,2021,2,0.131757043
Suleja,Babura,0.108509798,0.108509798,71,365,2020,1,0.138904535
Suleja,Babura,0.124914332,0.124914332,436,295,2021,2,0.155309069
Sule-Tankarkar,Giwa,0.090201926,0.090201926,71,365,2020,1,0.131739128
Sule-Tankarkar,Giwa,0.099441053,0.099441053,436,295,2021,2,0.140978256
Sumaila,Takali,0.165784132,0.165784132,71,365,2020,1,0.132034132
Sumaila,Takali,0.175318263,0.175318263,436,295,2021,2,0.141568263
Suru,Birnin Kebbi,0.149241036,0.149241036,71,365,2020,1,0.138407703
Suru,Birnin Kebbi,0.165148739,0.165148739,436,295,2021,2,0.154315406
Surulere1,Oke-Ero,0.069446044,0.069446044,71,365,2020,1,0.130236147
Surulere1,Oke-Ero,0.077182191,0.077182191,436,295,2021,2,0.137972294
Surulere2,Oke-Ero,0.069446044,0.069446044,71,365,2020,1,0.130236147
Surulere2,Oke-Ero,0.077182191,0.077182191,436,295,2021,2,0.137972294
Tafa,Oke-Ero,0.132736147,0.132736147,71,365,2020,1,0.130236147
Tafa,Oke-Ero,0.140472294,0.140472294,436,295,2021,2,0.137972294
Tafawa-Balewa,Alkaleri,0.067812428,0.067812428,71,365,2020,1,0.132510679
Tafawa-Balewa,Alkaleri,0.077823107,0.077823107,436,295,2021,2,0.142521358
Tai,Nsit Ubium,0.030924798,0.030924798,71,365,2020,1,0.133933269
Tai,Nsit Ubium,0.042358067,0.042358067,436,295,2021,2,0.145366538
Takali,Takali,0.076593558,0.076593558,71,365,2020,1,0.132034132
Takali,Takali,0.08612769,0.08612769,436,295,2021,2,0.141568263
Takum,Keana,0.043649555,0.043649555,71,365,2020,1,0.128307183
Takum,Keana,0.049456737,0.049456737,436,295,2021,2,0.134114365
Talata Mafara,Darazo,0.034342528,0.034342528,71,365,2020,1,0.128249759
Talata Mafara,Darazo,0.040092288,0.040092288,436,295,2021,2,0.133999519
