LGA,MapA_mix,llin_type,smc_LGA,repDS,peak,simday,year,round,duration,coverage_high_access,coverage_low_access,max_age
Kogi,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,1010,2023,3,-1,0.8,0.2,5
Kogi,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,1040,2023,4,-1,0.8,0.2,5
Lokoja,CM+IPTp+LLINs+SMC,itn,smc,Keana,august,950,2023,1,-1,0.8,0.2,5
Lokoja,CM+IPTp+LLINs+SMC,itn,smc,Keana,august,980,2023,2,-1,0.8,0.2,5
Lokoja,CM+IPTp+LLINs+SMC,itn,smc,Keana,august,1010,2023,3,-1,0.8,0.2,5
Lokoja,CM+IPTp+LLINs+SMC,itn,smc,Keana,august,1040,2023,4,-1,0.8,0.2,5
Mopa-Muro,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1286,2023,1,-1,0.8,0.2,5
Mopa-Muro,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1316,2023,2,-1,0.8,0.2,5
Mopa-Muro,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1346,2023,3,-1,0.8,0.2,5
Mopa-Muro,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1376,2023,4,-1,0.8,0.2,5
Ofu,CM+IPTp+LLINs+SMC,itn,smc,Owan East,march,1160,2023,1,-1,0.8,0.2,5
Ofu,CM+IPTp+LLINs+SMC,itn,smc,Owan East,march,1190,2023,2,-1,0.8,0.2,5
Ofu,CM+IPTp+LLINs+SMC,itn,smc,Owan East,march,1220,2023,3,-1,0.8,0.2,5
Ofu,CM+IPTp+LLINs+SMC,itn,smc,Owan East,march,1250,2023,4,-1,0.8,0.2,5
Ogori-Mangongo,CM+IPTp+LLINs+SMC,itn,smc,Owan East,march,1160,2023,1,-1,0.8,0.2,5
Ogori-Mangongo,CM+IPTp+LLINs+SMC,itn,smc,Owan East,march,1190,2023,2,-1,0.8,0.2,5
Ogori-Mangongo,CM+IPTp+LLINs+SMC,itn,smc,Owan East,march,1220,2023,3,-1,0.8,0.2,5
Ogori-Mangongo,CM+IPTp+LLINs+SMC,itn,smc,Owan East,march,1250,2023,4,-1,0.8,0.2,5
Okehi,CM+IPTp+LLINs+SMC,itn,smc,Owan East,march,1160,2023,1,-1,0.8,0.2,5
Okehi,CM+IPTp+LLINs+SMC,itn,smc,Owan East,march,1190,2023,2,-1,0.8,0.2,5
Okehi,CM+IPTp+LLINs+SMC,itn,smc,Owan East,march,1220,2023,3,-1,0.8,0.2,5
Okehi,CM+IPTp+LLINs+SMC,itn,smc,Owan East,march,1250,2023,4,-1,0.8,0.2,5
Okene,CM+IPTp+LLINs+SMC,itn,smc,Owan East,march,1160,2023,1,-1,0.8,0.2,5
Okene,CM+IPTp+LLINs+SMC,itn,smc,Owan East,march,1190,2023,2,-1,0.8,0.2,5
Okene,CM+IPTp+LLINs+SMC,itn,smc,Owan East,march,1220,2023,3,-1,0.8,0.2,5
Okene,CM+IPTp+LLINs+SMC,itn,smc,Owan East,march,1250,2023,4,-1,0.8,0.2,5
Olamabolo,CM+IPTp+LLINs+SMC,itn,smc,Owan East,march,1160,2023,1,-1,0.8,0.2,5
Olamabolo,CM+IPTp+LLINs+SMC,itn,smc,Owan East,march,1190,2023,2,-1,0.8,0.2,5
Olamabolo,CM+IPTp+LLINs+SMC,itn,smc,Owan East,march,1220,2023,3,-1,0.8,0.2,5
Olamabolo,CM+IPTp+LLINs+SMC,itn,smc,Owan East,march,1250,2023,4,-1,0.8,0.2,5
Omala,CM+IPTp+LLINs+SMC,itn,smc,Keana,august,950,2023,1,-1,0.8,0.2,5
Omala,CM+IPTp+LLINs+SMC,itn,smc,Keana,august,980,2023,2,-1,0.8,0.2,5
Omala,CM+IPTp+LLINs+SMC,itn,smc,Keana,august,1010,2023,3,-1,0.8,0.2,5
Omala,CM+IPTp+LLINs+SMC,itn,smc,Keana,august,1040,2023,4,-1,0.8,0.2,5
Yagba East,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,1286,2023,1,-1,0.8,0.2,5
Yagba East,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,1316,2023,2,-1,0.8,0.2,5
Yagba East,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,1346,2023,3,-1,0.8,0.2,5
Yagba East,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,1376,2023,4,-1,0.8,0.2,5
Yagba West,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,1286,2023,1,-1,0.8,0.2,5
Yagba West,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,1316,2023,2,-1,0.8,0.2,5
Yagba West,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,1346,2023,3,-1,0.8,0.2,5
Yagba West,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,1376,2023,4,-1,0.8,0.2,5
Asa,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1286,2023,1,-1,0.8,0.2,5
Asa,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1316,2023,2,-1,0.8,0.2,5
Asa,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1346,2023,3,-1,0.8,0.2,5
Asa,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1376,2023,4,-1,0.8,0.2,5
Baruten,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,1286,2023,1,-1,0.8,0.2,5
Baruten,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,1316,2023,2,-1,0.8,0.2,5
Baruten,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,1346,2023,3,-1,0.8,0.2,5
Baruten,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,1376,2023,4,-1,0.8,0.2,5
Edu,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,1286,2023,1,-1,0.8,0.2,5
Edu,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,1316,2023,2,-1,0.8,0.2,5
Edu,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,1346,2023,3,-1,0.8,0.2,5
Edu,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,1376,2023,4,-1,0.8,0.2,5
Ekiti,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1286,2023,1,-1,0.8,0.2,5
Ekiti,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1316,2023,2,-1,0.8,0.2,5
Ekiti,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1346,2023,3,-1,0.8,0.2,5
Ekiti,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1376,2023,4,-1,0.8,0.2,5
Ifelodun1,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,1286,2023,1,-1,0.8,0.2,5
Ifelodun1,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,1316,2023,2,-1,0.8,0.2,5
Ifelodun1,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,1346,2023,3,-1,0.8,0.2,5
Ifelodun1,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,1376,2023,4,-1,0.8,0.2,5
Ilorin East,CM+IPTp+UrbanLLINs+SMC,itn,smc,Oke-Ero,july,1286,2023,1,-1,0.8,0.2,5
Ilorin East,CM+IPTp+UrbanLLINs+SMC,itn,smc,Oke-Ero,july,1316,2023,2,-1,0.8,0.2,5
Ilorin East,CM+IPTp+UrbanLLINs+SMC,itn,smc,Oke-Ero,july,1346,2023,3,-1,0.8,0.2,5
Ilorin East,CM+IPTp+UrbanLLINs+SMC,itn,smc,Oke-Ero,july,1376,2023,4,-1,0.8,0.2,5
Ilorin South,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,1286,2023,1,-1,0.8,0.2,5
Ilorin South,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,1316,2023,2,-1,0.8,0.2,5
Ilorin South,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,1346,2023,3,-1,0.8,0.2,5
Ilorin South,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,1376,2023,4,-1,0.8,0.2,5
Ilorin West,CM+IPTp+UrbanLLINs+SMC,itn,smc,Owan East,march,1160,2023,1,-1,0.8,0.2,5
Ilorin West,CM+IPTp+UrbanLLINs+SMC,itn,smc,Owan East,march,1190,2023,2,-1,0.8,0.2,5
Ilorin West,CM+IPTp+UrbanLLINs+SMC,itn,smc,Owan East,march,1220,2023,3,-1,0.8,0.2,5
Ilorin West,CM+IPTp+UrbanLLINs+SMC,itn,smc,Owan East,march,1250,2023,4,-1,0.8,0.2,5
Irepodun1,CM+IPTp+LLINs+SMC,itn,smc,Owan East,march,1160,2023,1,-1,0.8,0.2,5
Irepodun1,CM+IPTp+LLINs+SMC,itn,smc,Owan East,march,1190,2023,2,-1,0.8,0.2,5
Irepodun1,CM+IPTp+LLINs+SMC,itn,smc,Owan East,march,1220,2023,3,-1,0.8,0.2,5
Irepodun1,CM+IPTp+LLINs+SMC,itn,smc,Owan East,march,1250,2023,4,-1,0.8,0.2,5
Isin,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1286,2023,1,-1,0.8,0.2,5
Isin,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1316,2023,2,-1,0.8,0.2,5
Isin,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1346,2023,3,-1,0.8,0.2,5
Isin,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1376,2023,4,-1,0.8,0.2,5
Kaiama,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1286,2023,1,-1,0.8,0.2,5
Kaiama,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1316,2023,2,-1,0.8,0.2,5
Kaiama,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1346,2023,3,-1,0.8,0.2,5
Kaiama,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1376,2023,4,-1,0.8,0.2,5
Moro,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1286,2023,1,-1,0.8,0.2,5
Moro,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1316,2023,2,-1,0.8,0.2,5
Moro,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1346,2023,3,-1,0.8,0.2,5
Moro,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1376,2023,4,-1,0.8,0.2,5
Offa,CM+IPTp+IRS+SMC,itn_pbo,smc,Akinyele,may,1223,2023,1,-1,0.8,0.2,5
Offa,CM+IPTp+IRS+SMC,itn_pbo,smc,Akinyele,may,1253,2023,2,-1,0.8,0.2,5
Offa,CM+IPTp+IRS+SMC,itn_pbo,smc,Akinyele,may,1283,2023,3,-1,0.8,0.2,5
Offa,CM+IPTp+IRS+SMC,itn_pbo,smc,Akinyele,may,1313,2023,4,-1,0.8,0.2,5
Oke-Ero,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1286,2023,1,-1,0.8,0.2,5
Oke-Ero,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1316,2023,2,-1,0.8,0.2,5
Oke-Ero,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1346,2023,3,-1,0.8,0.2,5
Oke-Ero,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1376,2023,4,-1,0.8,0.2,5
Oyun,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1286,2023,1,-1,0.8,0.2,5
Oyun,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1316,2023,2,-1,0.8,0.2,5
Oyun,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1346,2023,3,-1,0.8,0.2,5
Oyun,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1376,2023,4,-1,0.8,0.2,5
Pategi,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1286,2023,1,-1,0.8,0.2,5
Pategi,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1316,2023,2,-1,0.8,0.2,5
Pategi,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1346,2023,3,-1,0.8,0.2,5
Pategi,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1376,2023,4,-1,0.8,0.2,5
Akwanga,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1286,2023,1,-1,0.8,0.2,5
Akwanga,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1316,2023,2,-1,0.8,0.2,5
Akwanga,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1346,2023,3,-1,0.8,0.2,5
Akwanga,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1376,2023,4,-1,0.8,0.2,5
Awe,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,950,2023,1,-1,0.8,0.2,5
Awe,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,980,2023,2,-1,0.8,0.2,5
Awe,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,1010,2023,3,-1,0.8,0.2,5
Awe,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,1040,2023,4,-1,0.8,0.2,5
Doma,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,950,2023,1,-1,0.8,0.2,5
Doma,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,980,2023,2,-1,0.8,0.2,5
Doma,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,1010,2023,3,-1,0.8,0.2,5
Doma,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,1040,2023,4,-1,0.8,0.2,5
Karu,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1286,2023,1,-1,0.8,0.2,5
Karu,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1316,2023,2,-1,0.8,0.2,5
Karu,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1346,2023,3,-1,0.8,0.2,5
Karu,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1376,2023,4,-1,0.8,0.2,5
Keana,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,950,2023,1,-1,0.8,0.2,5
Keana,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,980,2023,2,-1,0.8,0.2,5
Keana,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,1010,2023,3,-1,0.8,0.2,5
Keana,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,1040,2023,4,-1,0.8,0.2,5
Keffi,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1286,2023,1,-1,0.8,0.2,5
Keffi,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1316,2023,2,-1,0.8,0.2,5
Keffi,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1346,2023,3,-1,0.8,0.2,5
Keffi,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1376,2023,4,-1,0.8,0.2,5
Kokona,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1286,2023,1,-1,0.8,0.2,5
Kokona,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1316,2023,2,-1,0.8,0.2,5
Kokona,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1346,2023,3,-1,0.8,0.2,5
Kokona,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1376,2023,4,-1,0.8,0.2,5
Lafia,CM+IPTp+IRS+SMC,itn_pbo,smc,Alkaleri,july,1286,2023,1,-1,0.8,0.2,5
Lafia,CM+IPTp+IRS+SMC,itn_pbo,smc,Alkaleri,july,1316,2023,2,-1,0.8,0.2,5
Lafia,CM+IPTp+IRS+SMC,itn_pbo,smc,Alkaleri,july,1346,2023,3,-1,0.8,0.2,5
Lafia,CM+IPTp+IRS+SMC,itn_pbo,smc,Alkaleri,july,1376,2023,4,-1,0.8,0.2,5
Nasarawa-Eggon,CM+IPTp+IRS+SMC,itn_pbo,smc,Alkaleri,july,1286,2023,1,-1,0.8,0.2,5
Nasarawa-Eggon,CM+IPTp+IRS+SMC,itn_pbo,smc,Alkaleri,july,1316,2023,2,-1,0.8,0.2,5
Nasarawa-Eggon,CM+IPTp+IRS+SMC,itn_pbo,smc,Alkaleri,july,1346,2023,3,-1,0.8,0.2,5
Nasarawa-Eggon,CM+IPTp+IRS+SMC,itn_pbo,smc,Alkaleri,july,1376,2023,4,-1,0.8,0.2,5
Nasarawa2,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,950,2023,1,-1,0.8,0.2,5
Nasarawa2,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,980,2023,2,-1,0.8,0.2,5
Nasarawa2,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,1010,2023,3,-1,0.8,0.2,5
Nasarawa2,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,1040,2023,4,-1,0.8,0.2,5
Obi2,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,950,2023,1,-1,0.8,0.2,5
Obi2,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,980,2023,2,-1,0.8,0.2,5
Obi2,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,1010,2023,3,-1,0.8,0.2,5
Obi2,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,1040,2023,4,-1,0.8,0.2,5
Toto,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,950,2023,1,-1,0.8,0.2,5
Toto,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,980,2023,2,-1,0.8,0.2,5
Toto,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,1010,2023,3,-1,0.8,0.2,5
Toto,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,1040,2023,4,-1,0.8,0.2,5
Wamba,CM+IPTp+IRS+SMC,itn_pbo,smc,Alkaleri,july,1286,2023,1,-1,0.8,0.2,5
Wamba,CM+IPTp+IRS+SMC,itn_pbo,smc,Alkaleri,july,1316,2023,2,-1,0.8,0.2,5
Wamba,CM+IPTp+IRS+SMC,itn_pbo,smc,Alkaleri,july,1346,2023,3,-1,0.8,0.2,5
Wamba,CM+IPTp+IRS+SMC,itn_pbo,smc,Alkaleri,july,1376,2023,4,-1,0.8,0.2,5
Agaie,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1286,2023,1,-1,0.8,0.2,5
Agaie,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1316,2023,2,-1,0.8,0.2,5
Agaie,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1346,2023,3,-1,0.8,0.2,5
Agaie,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1376,2023,4,-1,0.8,0.2,5
Agwara,CM+IPTp+IRS+SMC,itn_pbo,smc,Birnin Kebbi,august,950,2023,1,-1,0.8,0.2,5
Agwara,CM+IPTp+IRS+SMC,itn_pbo,smc,Birnin Kebbi,august,980,2023,2,-1,0.8,0.2,5
Agwara,CM+IPTp+IRS+SMC,itn_pbo,smc,Birnin Kebbi,august,1010,2023,3,-1,0.8,0.2,5
Agwara,CM+IPTp+IRS+SMC,itn_pbo,smc,Birnin Kebbi,august,1040,2023,4,-1,0.8,0.2,5
Bida,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1286,2023,1,-1,0.8,0.2,5
Bida,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1316,2023,2,-1,0.8,0.2,5
Bida,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1346,2023,3,-1,0.8,0.2,5
Bida,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1376,2023,4,-1,0.8,0.2,5
Borgu,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1286,2023,1,-1,0.8,0.2,5
Borgu,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1316,2023,2,-1,0.8,0.2,5
Borgu,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1346,2023,3,-1,0.8,0.2,5
Borgu,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1376,2023,4,-1,0.8,0.2,5
Bosso,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,950,2023,1,-1,0.8,0.2,5
Bosso,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,980,2023,2,-1,0.8,0.2,5
Bosso,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,1010,2023,3,-1,0.8,0.2,5
Bosso,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,1040,2023,4,-1,0.8,0.2,5
Chanchaga,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,950,2023,1,-1,0.8,0.2,5
Chanchaga,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,980,2023,2,-1,0.8,0.2,5
Chanchaga,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,1010,2023,3,-1,0.8,0.2,5
Chanchaga,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,1040,2023,4,-1,0.8,0.2,5
Edati,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,1286,2023,1,-1,0.8,0.2,5
Edati,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,1316,2023,2,-1,0.8,0.2,5
Edati,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,1346,2023,3,-1,0.8,0.2,5
Edati,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,1376,2023,4,-1,0.8,0.2,5
Gbako,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1286,2023,1,-1,0.8,0.2,5
Gbako,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1316,2023,2,-1,0.8,0.2,5
Gbako,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1346,2023,3,-1,0.8,0.2,5
Gbako,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1376,2023,4,-1,0.8,0.2,5
Gurara,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1286,2023,1,-1,0.8,0.2,5
Gurara,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1316,2023,2,-1,0.8,0.2,5
Gurara,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1346,2023,3,-1,0.8,0.2,5
Gurara,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1376,2023,4,-1,0.8,0.2,5
Katcha,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1286,2023,1,-1,0.8,0.2,5
Katcha,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1316,2023,2,-1,0.8,0.2,5
Katcha,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1346,2023,3,-1,0.8,0.2,5
Katcha,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1376,2023,4,-1,0.8,0.2,5
Kontagora,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1286,2023,1,-1,0.8,0.2,5
Kontagora,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1316,2023,2,-1,0.8,0.2,5
Kontagora,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1346,2023,3,-1,0.8,0.2,5
Kontagora,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1376,2023,4,-1,0.8,0.2,5
Lapai,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1286,2023,1,-1,0.8,0.2,5
Lapai,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1316,2023,2,-1,0.8,0.2,5
Lapai,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1346,2023,3,-1,0.8,0.2,5
Lapai,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1376,2023,4,-1,0.8,0.2,5
Lavun,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1286,2023,1,-1,0.8,0.2,5
Lavun,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1316,2023,2,-1,0.8,0.2,5
Lavun,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1346,2023,3,-1,0.8,0.2,5
Lavun,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1376,2023,4,-1,0.8,0.2,5
Magama,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1286,2023,1,-1,0.8,0.2,5
Magama,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1316,2023,2,-1,0.8,0.2,5
Magama,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1346,2023,3,-1,0.8,0.2,5
Magama,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1376,2023,4,-1,0.8,0.2,5
Mariga,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1286,2023,1,-1,0.8,0.2,5
Mariga,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1316,2023,2,-1,0.8,0.2,5
Mariga,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1346,2023,3,-1,0.8,0.2,5
Mariga,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1376,2023,4,-1,0.8,0.2,5
Mashegu,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1286,2023,1,-1,0.8,0.2,5
Mashegu,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1316,2023,2,-1,0.8,0.2,5
Mashegu,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1346,2023,3,-1,0.8,0.2,5
Mashegu,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1376,2023,4,-1,0.8,0.2,5
Mokwa,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1286,2023,1,-1,0.8,0.2,5
Mokwa,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1316,2023,2,-1,0.8,0.2,5
Mokwa,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1346,2023,3,-1,0.8,0.2,5
Mokwa,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1376,2023,4,-1,0.8,0.2,5
Muya,CM+IPTp+IRS+SMC,itn_pbo,smc,Giwa,august,950,2023,1,-1,0.8,0.2,5
Muya,CM+IPTp+IRS+SMC,itn_pbo,smc,Giwa,august,980,2023,2,-1,0.8,0.2,5
Muya,CM+IPTp+IRS+SMC,itn_pbo,smc,Giwa,august,1010,2023,3,-1,0.8,0.2,5
Muya,CM+IPTp+IRS+SMC,itn_pbo,smc,Giwa,august,1040,2023,4,-1,0.8,0.2,5
