,LGA,repDS,year,LGA_old,U5_ITN_use,six_nine_ITN_use,ten_eighteen_ITN_use,over_eighteen_ITN_use,kill_rate,block_initial,round,peak,simday,MapA_mix,llin_type
1193,Oyo West,Akinyele,2020,Oyo West,0.545454546,0.171428572,0.06,0.280851064,0.478720265,0.53,1,may,131,CM+IPTp+LLINs+SMC,itn
1194,Oyo West,Akinyele,2023,Oyo West,0.545454546,0.171428572,0.06,0.280851064,0.478720265,0.53,2,may,1226,CM+IPTp+LLINs+SMC,itn
1195,Saki East,Oke-Ero,2020,Saki East,0.307801859,0.238754963,0.063813232,0.50383321,0.500006612,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn
1196,Saki East,Oke-Ero,2023,Saki East,0.307801859,0.238754963,0.063813232,0.50383321,0.500006612,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn
1197,Saki West,Akinyele,2020,Saki West,0.472609405,0.495711082,0.416976124,0.555863074,0.494698068,0.53,1,may,131,CM+IPTp+LLINs+SMC,itn
1198,Saki West,Akinyele,2023,Saki West,0.472609405,0.495711082,0.416976124,0.555863074,0.494698068,0.53,2,may,1226,CM+IPTp+LLINs+SMC,itn
1199,Surulere2,Oke-Ero,2020,Surulere2,0.189473684,0.533333333,0.525,0.427118644,0.469643564,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn
1200,Surulere2,Oke-Ero,2023,Surulere2,0.189473684,0.533333333,0.525,0.427118644,0.469643564,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn
1201,Barikin Ladi,Soba,2020,Barikin Ladi,0.751367978,0.618679891,0.518162234,0.583670154,0.489453402,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn
1202,Barikin Ladi,Soba,2023,Barikin Ladi,0.751367978,0.618679891,0.518162234,0.583670154,0.489453402,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn
1203,Bassa2,Soba,2020,Bassa2,0.302284703,0.219479545,0.159121626,0.262465292,0.517430069,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn
1204,Bassa2,Soba,2023,Bassa2,0.302284703,0.219479545,0.159121626,0.262465292,0.517430069,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn
1205,Bokkos,Giwa,2020,Bokkos,0.642462204,0.553340174,0.267500864,0.403460142,0.5419051,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn
1206,Bokkos,Giwa,2023,Bokkos,0.642462204,0.553340174,0.267500864,0.403460142,0.5419051,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn
1207,Jos East,Soba,2020,Jos East,0.709090909,0.333333334,0.266666666,0.514285715,0.7188,0.863,1,july,186,CM+IPTp+IRS+SMC,itn_pbo
1208,Jos East,Soba,2023,Jos East,0.709090909,0.333333334,0.266666666,0.514285715,0.7188,0.863,2,july,1281,CM+IPTp+IRS+SMC,itn_pbo
1209,Jos North,Soba,2020,Jos North,0.627045011,0.385382204,0.274383346,0.48262802,0.533403445,0.53,1,july,186,CM+IPTp+UrbanLLINs+SMC,itn
1210,Jos North,Soba,2023,Jos North,0.627045011,0.385382204,0.274383346,0.48262802,0.533403445,0.53,2,july,1281,CM+IPTp+UrbanLLINs+SMC,itn
1211,Jos South,Soba,2020,Jos South,0.628484639,0.308776674,0.292303906,0.388558711,0.510654246,0.53,1,july,186,CM+IPTp+UrbanLLINs+SMC,itn
1212,Jos South,Soba,2023,Jos South,0.628484639,0.308776674,0.292303906,0.388558711,0.510654246,0.53,2,july,1281,CM+IPTp+UrbanLLINs+SMC,itn
1213,Kanam,Alkaleri,2020,Kanam,0.635088721,0.479912323,0.402237634,0.472330235,0.575511162,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn
1214,Kanam,Alkaleri,2023,Kanam,0.635088721,0.479912323,0.402237634,0.472330235,0.575511162,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn
1215,Kanke,Alkaleri,2020,Kanke,0.507545039,0.369736708,0.379970436,0.497417298,0.633783346,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn
1216,Kanke,Alkaleri,2023,Kanke,0.507545039,0.369736708,0.379970436,0.497417298,0.633783346,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn
1217,Langtang North,Alkaleri,2020,Langtang North,0.4,0.36,0.541935484,0.541935484,0.528657291,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn
1218,Langtang North,Alkaleri,2023,Langtang North,0.4,0.36,0.541935484,0.541935484,0.528657291,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn
1219,Langtang South,Keana,2020,Langtang South,0.610647703,0.432622464,0.414896969,0.532394123,0.7188,0.863,1,august,223,CM+IPTp+IRS+SMC,itn_pbo
1220,Langtang South,Keana,2023,Langtang South,0.610647703,0.432622464,0.414896969,0.532394123,0.7188,0.863,2,august,1318,CM+IPTp+IRS+SMC,itn_pbo
1221,Mangu,Darazo,2020,Mangu,0.735834976,0.601479925,0.428730341,0.558432583,0.7188,0.863,1,july,186,CM+IPTp+IRS+SMC,itn_pbo
1222,Mangu,Darazo,2023,Mangu,0.735834976,0.601479925,0.428730341,0.558432583,0.7188,0.863,2,july,1281,CM+IPTp+IRS+SMC,itn_pbo
1223,Mikang,Alkaleri,2020,Mikang,0.58144166,0.458086331,0.40628614,0.597026536,0.470852295,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn
1224,Mikang,Alkaleri,2023,Mikang,0.58144166,0.458086331,0.40628614,0.597026536,0.470852295,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn
1225,Abua-Odual,Ahoada West,2020,Abua/Odual,0.174708179,0.360013954,0.114120534,0.116879237,0.341818833,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn
1226,Abua-Odual,Ahoada West,2023,Abua/Odual,0.174708179,0.360013954,0.114120534,0.116879237,0.341818833,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn
1227,Pankshin,Alkaleri,2020,Pankshin,0.260663498,0.227591447,0.322511736,0.338222663,0.558053877,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn
1228,Pankshin,Alkaleri,2023,Pankshin,0.260663498,0.227591447,0.322511736,0.338222663,0.558053877,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn
1229,Qua'an Pan,Keana,2020,Qua'an Pan,0.448579384,0.340250442,0.277662128,0.416967289,0.7188,0.863,1,august,223,CM+IPTp+IRS+SMC,itn_pbo
1230,Qua'an Pan,Keana,2023,Qua'an Pan,0.448579384,0.340250442,0.277662128,0.416967289,0.7188,0.863,2,august,1318,CM+IPTp+IRS+SMC,itn_pbo
1231,Riyom,Soba,2020,Riyom,0.768,0.771428572,0.857142857,0.557142857,0.7188,0.863,1,july,186,CM+IPTp+IRS+SMC,itn_pbo
1232,Riyom,Soba,2023,Riyom,0.768,0.771428572,0.857142857,0.557142857,0.7188,0.863,2,july,1281,CM+IPTp+IRS+SMC,itn_pbo
1233,Shendam,Keana,2020,Shendam,0.377995315,0.172008598,0.227614038,0.318522088,0.546233826,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn
1234,Shendam,Keana,2023,Shendam,0.377995315,0.172008598,0.227614038,0.318522088,0.546233826,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn
1235,Wase,Alkaleri,2020,Wase,0.394405598,0.313761446,0.26262625,0.340540549,0.542214526,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn
1236,Wase,Alkaleri,2023,Wase,0.394405598,0.313761446,0.26262625,0.340540549,0.542214526,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn
1237,Ahoada East,Ahoada West,2020,Ahoada East,0.141379309,0.316752574,0.054306568,0.081825293,0.307284555,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn
1238,Ahoada East,Ahoada West,2023,Ahoada East,0.141379309,0.316752574,0.054306568,0.081825293,0.307284555,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn
1239,Ahoada West,Ahoada West,2020,Ahoada West,0.133333333,0.316752574,0.274918585,0.24,0.30780961,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn
1240,Ahoada West,Ahoada West,2023,Ahoada West,0.133333333,0.316752574,0.274918585,0.24,0.30780961,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn
1241,Andoni,Nsit Ubium,2020,Andoni,0.664586387,0.844743395,0.666705133,0.520872667,0.28881499,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
1242,Andoni,Nsit Ubium,2023,Andoni,0.664586387,0.844743395,0.666705133,0.520872667,0.28881499,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
1243,Asari-Toru,Ahoada West,2020,Asari-Toru,0.544867979,0.592916771,0.443250158,0.312017299,0.322109151,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn
1244,Asari-Toru,Ahoada West,2023,Asari-Toru,0.544867979,0.592916771,0.443250158,0.312017299,0.322109151,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn
1245,Bonny,Nsit Ubium,2020,Bonny,0.22168776,0.365561881,0.08571512,0.130479757,0.310050826,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
1246,Bonny,Nsit Ubium,2023,Bonny,0.22168776,0.365561881,0.08571512,0.130479757,0.310050826,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
1247,Eleme,Ahoada West,2020,Eleme,0.401513644,0.30583744,0.205840528,0.322456726,0.337309328,0.53,1,may,131,CM+IPTp+Urban-LLINs+IPTi,itn
1248,Eleme,Ahoada West,2023,Eleme,0.401513644,0.30583744,0.205840528,0.322456726,0.337309328,0.53,2,may,1226,CM+IPTp+Urban-LLINs+IPTi,itn
1249,Emohua,Ahoada West,2020,Emohua,0.56,0.257142857,0.378947369,0.227586206,0.334292623,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn
1250,Emohua,Ahoada West,2023,Emohua,0.56,0.257142857,0.378947369,0.227586206,0.334292623,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn
1251,Etche,Ngor-Okpala,2020,Etche,0.2271976,0.318751444,0.326232458,0.313774224,0.340210321,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
1252,Etche,Ngor-Okpala,2023,Etche,0.2271976,0.318751444,0.326232458,0.313774224,0.340210321,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
1253,Gokana,Nsit Ubium,2020,Gokana,0.264033275,0.276852827,0.133144747,0.208334825,0.375599012,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
1254,Gokana,Nsit Ubium,2023,Gokana,0.264033275,0.276852827,0.133144747,0.208334825,0.375599012,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
1255,Ikwerre,Oru West,2020,Ikwerre,0.350330076,0.183214944,0.100435624,0.169306939,0.332764989,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
1256,Ikwerre,Oru West,2023,Ikwerre,0.350330076,0.183214944,0.100435624,0.169306939,0.332764989,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
1257,Khana,Nsit Ubium,2020,Khana,0.057142858,0.1,0.461538462,0.098360656,0.308022703,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
1258,Khana,Nsit Ubium,2023,Khana,0.057142858,0.1,0.461538462,0.098360656,0.308022703,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
1259,Obia-Akpor,Ahoada West,2020,Obia/Akpor,0.306591066,0.232700773,0.230269819,0.297628693,0.308907738,0.53,1,may,131,CM+IPTp+Urban-LLINs+IPTi,itn
1260,Obia-Akpor,Ahoada West,2023,Obia/Akpor,0.306591066,0.232700773,0.230269819,0.297628693,0.308907738,0.53,2,may,1226,CM+IPTp+Urban-LLINs+IPTi,itn
1261,Ogba-Egbema-Ndoni,Ahoada West,2020,Ogba/Egbema/Ndoni,0.479410578,0.187294016,0.140421067,0.169095769,0.316440728,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn
1262,Ogba-Egbema-Ndoni,Ahoada West,2023,Ogba/Egbema/Ndoni,0.479410578,0.187294016,0.140421067,0.169095769,0.316440728,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn
1263,Ogu-Bolo,Nsit Ubium,2020,Ogu/Bolo,0.401357616,0.353031661,0.243082888,0.273386149,0.374208023,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
1264,Ogu-Bolo,Nsit Ubium,2023,Ogu/Bolo,0.401357616,0.353031661,0.243082888,0.273386149,0.374208023,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
1265,Okrika,Nsit Ubium,2020,Okrika,0.549582466,0.419962865,0.089508989,0.231757026,0.34467839,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
1266,Okrika,Nsit Ubium,2023,Okrika,0.549582466,0.419962865,0.089508989,0.231757026,0.34467839,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
1267,Omumma,Ngor-Okpala,2020,Omumma,0.175494701,0.192300347,0.132556424,0.233608746,0.383538256,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
1268,Omumma,Ngor-Okpala,2023,Omumma,0.175494701,0.192300347,0.132556424,0.233608746,0.383538256,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
1269,Opobo-Nkoro,Nsit Ubium,2020,Opobo/Nkoro,0.722413175,0.53146069,0.536795838,0.34737299,0.289388868,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
1270,Opobo-Nkoro,Nsit Ubium,2023,Opobo/Nkoro,0.722413175,0.53146069,0.536795838,0.34737299,0.289388868,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
1271,Oyigbo,Nsit Ubium,2020,Oyigbo,0.4,0.353031661,0.075,0.182608696,0.359702918,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
1272,Oyigbo,Nsit Ubium,2023,Oyigbo,0.4,0.353031661,0.075,0.182608696,0.359702918,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
1273,Port-Harcourt,Ahoada West,2020,Port-Harcourt,0.286453819,0.35355084,0.396774175,0.246661091,0.311971015,0.53,1,may,131,CM+IPTp+Urban-LLINs+IPTi,itn
1274,Port-Harcourt,Ahoada West,2023,Port-Harcourt,0.286453819,0.35355084,0.396774175,0.246661091,0.311971015,0.53,2,may,1226,CM+IPTp+Urban-LLINs+IPTi,itn
1275,Tai,Nsit Ubium,2020,Tai,0.167441852,0.186486467,0.135319151,0.148370464,0.381917564,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
1276,Tai,Nsit Ubium,2023,Tai,0.167441852,0.186486467,0.135319151,0.148370464,0.381917564,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
1277,Binji,Gawabawa,2020,Binji,0.56,0.533333333,0.348387097,0.965217391,0.721642545,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn
1278,Binji,Gawabawa,2023,Binji,0.56,0.533333333,0.348387097,0.965217391,0.721642545,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn
1279,Bodinga,Gawabawa,2020,Bodinga,0.513431045,0.325035083,0.473757079,0.716103769,0.727651305,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn
1280,Bodinga,Gawabawa,2023,Bodinga,0.513431045,0.325035083,0.473757079,0.716103769,0.727651305,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn
1281,Dange-Shnsi,Gawabawa,2020,Dange-Shnsi,0.917647058,0.635294118,0.2,0.993103448,0.701316559,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn
1282,Dange-Shnsi,Gawabawa,2023,Dange-Shnsi,0.917647058,0.635294118,0.2,0.993103448,0.701316559,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn
1283,Akuku Toru,Ahoada West,2020,Akuku Toru,0.6,0.83076923,0.461538462,0.288,0.383835506,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn
1284,Akuku Toru,Ahoada West,2023,Akuku Toru,0.6,0.83076923,0.461538462,0.288,0.383835506,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn
1285,Goronyo,Gawabawa,2020,Goronyo,0.705882353,0.184615385,0.442105264,0.736363637,0.7188,0.863,1,august,223,CM+IPTp+IRS+SMC,itn_pbo
1286,Goronyo,Gawabawa,2023,Goronyo,0.705882353,0.184615385,0.442105264,0.736363637,0.7188,0.863,2,august,1318,CM+IPTp+IRS+SMC,itn_pbo
1287,Gawabawa,Gawabawa,2020,Gawabawa,0.53672753,0.228611843,0.282318438,0.627115559,0.7188,0.863,1,august,223,CM+IPTp+IRS+SMC,itn_pbo
1288,Gawabawa,Gawabawa,2023,Gawabawa,0.53672753,0.228611843,0.282318438,0.627115559,0.7188,0.863,2,august,1318,CM+IPTp+IRS+SMC,itn_pbo
1289,Illela,Gawabawa,2020,Illela,0.726215093,0.398046701,0.306829212,0.855765721,0.7188,0.863,1,august,223,CM+IPTp+IRS+SMC,itn_pbo
1290,Illela,Gawabawa,2023,Illela,0.726215093,0.398046701,0.306829212,0.855765721,0.7188,0.863,2,august,1318,CM+IPTp+IRS+SMC,itn_pbo
1291,Isa,Rimi,2020,Isa,0.96,0.678260869,0.32,0.662068966,0.710761859,0.53,1,march,70,CM+IPTp+LLINs+SMC,itn
1292,Isa,Rimi,2023,Isa,0.96,0.678260869,0.32,0.662068966,0.710761859,0.53,2,march,1165,CM+IPTp+LLINs+SMC,itn
1293,Kebbe,Birnin Kebbi,2020,Kebbe,0.94707177,0.737960786,0.641974103,0.94526286,0.7188,0.863,1,august,223,CM+IPTp+IRS+SMC,itn_pbo
1294,Kebbe,Birnin Kebbi,2023,Kebbe,0.94707177,0.737960786,0.641974103,0.94526286,0.7188,0.863,2,august,1318,CM+IPTp+IRS+SMC,itn_pbo
1295,Kware,Gawabawa,2020,Kware,0.669767442,0.469565218,0.177777778,0.83076923,0.725770018,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn
1296,Kware,Gawabawa,2023,Kware,0.669767442,0.469565218,0.177777778,0.83076923,0.725770018,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn
1297,Rabah,Gawabawa,2020,Rabah,0.439024391,0.2,0.204255319,0.698734177,0.708381434,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn
1298,Rabah,Gawabawa,2023,Rabah,0.439024391,0.2,0.204255319,0.698734177,0.708381434,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn
1299,Shagari,Birnin Kebbi,2020,Shagari,0.624,0.4,0.633333334,0.888888889,0.696705129,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn
1300,Shagari,Birnin Kebbi,2023,Shagari,0.624,0.4,0.633333334,0.888888889,0.696705129,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn
1301,Mubi South,Darazo,2020,Mubi South,0.474384587,0.505813264,0.589554205,0.512543004,0.7188,0.863,1,july,186,CM+IPTp+IRS+SMC,itn_pbo
1302,Mubi South,Darazo,2023,Mubi South,0.474384587,0.505813264,0.589554205,0.512543004,0.7188,0.863,2,july,1281,CM+IPTp+IRS+SMC,itn_pbo
1303,Silame,Gawabawa,2020,Silame,0.851612903,0.83076923,0.84,1,0.7188,0.863,1,august,223,CM+IPTp+IRS+SMC,itn_pbo
1304,Silame,Gawabawa,2023,Silame,0.851612903,0.83076923,0.84,1,0.7188,0.863,2,august,1318,CM+IPTp+IRS+SMC,itn_pbo
1305,Sokoto North,Gawabawa,2020,Sokoto North,0.485411046,0.325425272,0.341327816,0.668984365,0.702320289,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn
1306,Sokoto North,Gawabawa,2023,Sokoto North,0.485411046,0.325425272,0.341327816,0.668984365,0.702320289,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn
1307,Sokoto South,Birnin Kebbi,2020,Sokoto South,0.55454731,0.449316712,0.485236754,0.820992774,0.71480524,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn
1308,Sokoto South,Birnin Kebbi,2023,Sokoto South,0.55454731,0.449316712,0.485236754,0.820992774,0.71480524,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn
1309,Tambuwal,Birnin Kebbi,2020,Tambuwal,0.787088298,0.553423536,0.678285754,0.970619272,0.699284483,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn
1310,Tambuwal,Birnin Kebbi,2023,Tambuwal,0.787088298,0.553423536,0.678285754,0.970619272,0.699284483,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn
1311,Tureta,Birnin Kebbi,2020,Tureta,0.654599743,0.284027563,0.331423691,0.723143401,0.7188,0.863,1,august,223,CM+IPTp+IRS+SMC,itn_pbo
1312,Tureta,Birnin Kebbi,2023,Tureta,0.654599743,0.284027563,0.331423691,0.723143401,0.7188,0.863,2,august,1318,CM+IPTp+IRS+SMC,itn_pbo
1313,Wamako,Gawabawa,2020,Wamako,0.503225807,0.545454546,0.5,0.492857143,0.709862406,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn
1314,Wamako,Gawabawa,2023,Wamako,0.503225807,0.545454546,0.5,0.492857143,0.709862406,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn
1315,Wurno,Gawabawa,2020,Wurno,0.6792007,0.52855275,0.53920734,0.886138994,0.700606421,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn
1316,Wurno,Gawabawa,2023,Wurno,0.6792007,0.52855275,0.53920734,0.886138994,0.700606421,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn
1317,Yabo,Gawabawa,2020,Yabo,0.782608696,0.6,0.509090909,0.987096774,0.687948856,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn
1318,Yabo,Gawabawa,2023,Yabo,0.782608696,0.6,0.509090909,0.987096774,0.687948856,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn
1319,Ardo-Kola,Keana,2022,Ardo-Kola,0.6,0.48,0.529411765,0.658064516,0.7188,0.863,1,august,953,CM+IPTp+IRS+SMC,itn_pbo
1320,Ardo-Kola,Keana,2025,Ardo-Kola,0.6,0.48,0.529411765,0.658064516,0.7188,0.863,2,august,2048,CM+IPTp+IRS+SMC,itn_pbo
1321,Gassol,Keana,2022,Gassol,0.441496517,0.239334463,0.321305075,0.548978492,0.7188,0.863,1,august,953,CM+IPTp+IRS+SMC,itn_pbo
1322,Gassol,Keana,2025,Gassol,0.441496517,0.239334463,0.321305075,0.548978492,0.7188,0.863,2,august,2048,CM+IPTp+IRS+SMC,itn_pbo
1323,Bali,Keana,2022,Bali,0.322785386,0.149859722,0.050762174,0.225637115,0.7188,0.863,1,august,953,CM+IPTp+IRS+SMC,itn_pbo
1324,Bali,Keana,2025,Bali,0.322785386,0.149859722,0.050762174,0.225637115,0.7188,0.863,2,august,2048,CM+IPTp+IRS+SMC,itn_pbo
1325,Donga,Keana,2022,Donga,0.387668808,0.442848605,0.152875016,0.268657657,0.503065731,0.53,1,august,953,CM+IPTp+LLINs+SMC,itn
1326,Donga,Keana,2025,Donga,0.387668808,0.442848605,0.152875016,0.268657657,0.503065731,0.53,2,august,2048,CM+IPTp+LLINs+SMC,itn
1327,Ibi,Keana,2022,Ibi,0.610647703,0.432622464,0.414896969,0.532394123,0.7188,0.863,1,august,953,CM+IPTp+IRS+SMC,itn_pbo
1328,Ibi,Keana,2025,Ibi,0.610647703,0.432622464,0.414896969,0.532394123,0.7188,0.863,2,august,2048,CM+IPTp+IRS+SMC,itn_pbo
1329,Jalingo,Keana,2022,Jalingo,0.205714283,0.355955051,0.252420709,0.298759306,0.7188,0.863,1,august,953,CM+IPTp+IRS+SMC,itn_pbo
1330,Jalingo,Keana,2025,Jalingo,0.205714283,0.355955051,0.252420709,0.298759306,0.7188,0.863,2,august,2048,CM+IPTp+IRS+SMC,itn_pbo
1331,Yorro,Alkaleri,2022,Yorro,0.182215286,0.458086331,0.111181102,0.187919106,0.55120021,0.53,1,july,916,CM+IPTp+LLINs+SMC,itn
1332,Yorro,Alkaleri,2025,Yorro,0.182215286,0.458086331,0.111181102,0.187919106,0.55120021,0.53,2,july,2011,CM+IPTp+LLINs+SMC,itn
1333,Potiskum,Darazo,2022,Potiskum,0.703127959,0.515908974,0.473802431,0.615775217,0.7188,0.863,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
1334,Potiskum,Darazo,2025,Potiskum,0.703127959,0.515908974,0.473802431,0.615775217,0.7188,0.863,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
1335,Karin-Lamido,Alkaleri,2022,Karin-Lamido,0.079959606,0.069585785,0.018993246,0.080788166,0.7188,0.863,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
1336,Karin-Lamido,Alkaleri,2025,Karin-Lamido,0.079959606,0.069585785,0.018993246,0.080788166,0.7188,0.863,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
1337,Lau,Alkaleri,2022,Lau,0.204255319,0.0375,0.084210527,0.160629922,0.7188,0.863,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
1338,Lau,Alkaleri,2025,Lau,0.204255319,0.0375,0.084210527,0.160629922,0.7188,0.863,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
1339,Wukari,Keana,2022,Wukari,0.51540558,0.364159758,0.303144607,0.427139134,0.7188,0.863,1,august,953,CM+IPTp+IRS+SMC,itn_pbo
1340,Wukari,Keana,2025,Wukari,0.51540558,0.364159758,0.303144607,0.427139134,0.7188,0.863,2,august,2048,CM+IPTp+IRS+SMC,itn_pbo
1341,Zing,Alkaleri,2022,Zing,0.225,0.218181818,0.133333333,0.1125,0.7188,0.863,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
1342,Zing,Alkaleri,2025,Zing,0.225,0.218181818,0.133333333,0.1125,0.7188,0.863,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
1343,Bade,Taura,2022,Bade,0.884210526,0.833333333,0.954545454,0.911392405,0.673687029,0.53,1,july,916,CM+IPTp+LLINs+SMC,itn
1344,Bade,Taura,2025,Bade,0.884210526,0.833333333,0.954545454,0.911392405,0.673687029,0.53,2,july,2011,CM+IPTp+LLINs+SMC,itn
1345,Nguru,Taura,2022,Nguru,0.821052631,0.444444444,0.55,0.885714286,0.63148795,0.53,1,july,916,CM+IPTp+LLINs+SMC,itn
1346,Nguru,Taura,2025,Nguru,0.821052631,0.444444444,0.55,0.885714286,0.63148795,0.53,2,july,2011,CM+IPTp+LLINs+SMC,itn
1347,Bursari,Taura,2022,Bursari,0.725,0.545454546,0.347368421,0.59047619,0.663861803,0.53,1,july,916,CM+IPTp+LLINs+SMC,itn
1348,Bursari,Taura,2025,Bursari,0.725,0.545454546,0.347368421,0.59047619,0.663861803,0.53,2,july,2011,CM+IPTp+LLINs+SMC,itn
1349,Damaturu,Darazo,2022,Damaturu,0.193548388,0.145454545,0.09,0.139130435,0.672754775,0.53,1,july,916,CM+IPTp+LLINs+SMC,itn
1350,Damaturu,Darazo,2025,Damaturu,0.193548388,0.145454545,0.09,0.139130435,0.672754775,0.53,2,july,2011,CM+IPTp+LLINs+SMC,itn
1351,Fika,Darazo,2022,Fika,0.542720521,0.176470589,0.312245575,0.051428572,0.7188,0.863,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
1352,Fika,Darazo,2025,Fika,0.542720521,0.176470589,0.312245575,0.051428572,0.7188,0.863,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
1353,Gujba,Darazo,2022,Gujba,0.542720521,0.392999612,0.312245575,0.590417818,0.7188,0.863,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
1354,Gujba,Darazo,2025,Gujba,0.542720521,0.392999612,0.312245575,0.590417818,0.7188,0.863,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
1355,Fune,Darazo,2022,Fune,0.156536068,0.184726934,0.114609751,0.250708666,0.7188,0.863,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
