,adm1,LGA,MapB_mix,llin,repDS,year,LGA_old,U5_ITN_use,six_nine_ITN_use,ten_eighteen_ITN_use,over_eighteen_ITN_use,mortality_rate,kill_rate,round,peak,simday
1297,Rivers,Etche,CM+IPTp+LLINs+IPTi,itn ,Ngor-Okpala,2020,Etche,0.189331333,0.265626203,0.271860382,0.26147852,0.253940946,0.340210321,1,june,162
1298,Rivers,Etche,CM+IPTp+LLINs+IPTi,itn ,Ngor-Okpala,2023,Etche,0.189331333,0.265626203,0.271860382,0.26147852,0.253940946,0.340210321,2,june,1257
1299,Rivers,Gokana,CM+IPTp+LLINs+IPTi,itn ,Nsit Ubium,2020,Gokana,0.220027729,0.230710689,0.110953956,0.173612354,0.297628692,0.375599012,1,june,162
1300,Rivers,Gokana,CM+IPTp+LLINs+IPTi,itn ,Nsit Ubium,2023,Gokana,0.220027729,0.230710689,0.110953956,0.173612354,0.297628692,0.375599012,2,june,1257
1301,Rivers,Ikwerre,CM+IPTp+LLINs+IPTi,itn ,Oru West,2020,Ikwerre,0.29194173,0.15267912,0.083696353,0.141089116,0.244599108,0.332764989,1,june,162
1302,Rivers,Ikwerre,CM+IPTp+LLINs+IPTi,itn ,Oru West,2023,Ikwerre,0.29194173,0.15267912,0.083696353,0.141089116,0.244599108,0.332764989,2,june,1257
1303,Rivers,Khana,CM+IPTp+LLINs+IPTi,itn ,Nsit Ubium,2020,Khana,0.047619048,0.083333333,0.384615385,0.081967213,0.213023685,0.308022703,1,june,162
1304,Rivers,Khana,CM+IPTp+LLINs+IPTi,itn ,Nsit Ubium,2023,Khana,0.047619048,0.083333333,0.384615385,0.081967213,0.213023685,0.308022703,2,june,1257
1305,Rivers,Ogba-Egbema-Ndoni,CM+IPTp+LLINs+IPTi,itn ,Ahoada West,2020,Ogba/Egbema/Ndoni,0.399508815,0.156078347,0.117017556,0.140913141,0.223868267,0.316440728,1,may,131
1306,Rivers,Ogba-Egbema-Ndoni,CM+IPTp+LLINs+IPTi,itn ,Ahoada West,2023,Ogba/Egbema/Ndoni,0.399508815,0.156078347,0.117017556,0.140913141,0.223868267,0.316440728,2,may,1226
1307,Rivers,Ogu-Bolo,CM+IPTp+LLINs+IPTi,itn ,Nsit Ubium,2020,Ogu/Bolo,0.33446468,0.294193051,0.202569073,0.227821791,0.295928591,0.374208023,1,june,162
1308,Rivers,Ogu-Bolo,CM+IPTp+LLINs+IPTi,itn ,Nsit Ubium,2023,Ogu/Bolo,0.33446468,0.294193051,0.202569073,0.227821791,0.295928591,0.374208023,2,june,1257
1309,Rivers,Okrika,CM+IPTp+LLINs+IPTi,itn ,Nsit Ubium,2020,Okrika,0.457985388,0.349969054,0.074590824,0.193130855,0.2595175,0.34467839,1,june,162
1310,Rivers,Okrika,CM+IPTp+LLINs+IPTi,itn ,Nsit Ubium,2023,Okrika,0.457985388,0.349969054,0.074590824,0.193130855,0.2595175,0.34467839,2,june,1257
1311,Rivers,Omumma,CM+IPTp+LLINs+IPTi,itn ,Ngor-Okpala,2020,Omumma,0.146245584,0.160250289,0.110463687,0.194673955,0.307313641,0.383538256,1,june,162
1312,Rivers,Omumma,CM+IPTp+LLINs+IPTi,itn ,Ngor-Okpala,2023,Omumma,0.146245584,0.160250289,0.110463687,0.194673955,0.307313641,0.383538256,2,june,1257
1313,Rivers,Opobo-Nkoro,CM+IPTp+LLINs+IPTi,itn ,Nsit Ubium,2020,Opobo/Nkoro,0.602010979,0.442883908,0.447329865,0.289477492,0.188571483,0.289388868,1,june,162
1314,Rivers,Opobo-Nkoro,CM+IPTp+LLINs+IPTi,itn ,Nsit Ubium,2023,Opobo/Nkoro,0.602010979,0.442883908,0.447329865,0.289477492,0.188571483,0.289388868,2,june,1257
1315,Rivers,Oyigbo,CM+IPTp+LLINs+IPTi,itn ,Nsit Ubium,2020,Oyigbo,0.333333333,0.294193051,0.0625,0.152173913,0.27812843,0.359702918,1,june,162
1316,Rivers,Oyigbo,CM+IPTp+LLINs+IPTi,itn ,Nsit Ubium,2023,Oyigbo,0.333333333,0.294193051,0.0625,0.152173913,0.27812843,0.359702918,2,june,1257
1317,Rivers,Tai,CM+IPTp+LLINs+IPTi,itn ,Nsit Ubium,2020,Tai,0.139534877,0.155405389,0.112765959,0.123642053,0.305338962,0.381917564,1,june,162
1318,Rivers,Tai,CM+IPTp+LLINs+IPTi,itn ,Nsit Ubium,2023,Tai,0.139534877,0.155405389,0.112765959,0.123642053,0.305338962,0.381917564,2,june,1257
1319,Sokoto,Binji,CM+IPTp+LLINs+SMC,itn ,Gawabawa,2020,Binji,0.466666667,0.444444444,0.290322581,0.804347826,0.828234368,0.721642545,1,august,223
1320,Sokoto,Binji,CM+IPTp+LLINs+SMC,itn ,Gawabawa,2023,Binji,0.466666667,0.444444444,0.290322581,0.804347826,0.828234368,0.721642545,2,august,1318
1321,Sokoto,Bodinga,CM+IPTp+LLINs+SMC,itn ,Gawabawa,2020,Bodinga,0.427859204,0.270862569,0.394797566,0.596753141,0.845274742,0.727651305,1,august,223
1322,Sokoto,Bodinga,CM+IPTp+LLINs+SMC,itn ,Gawabawa,2023,Bodinga,0.427859204,0.270862569,0.394797566,0.596753141,0.845274742,0.727651305,2,august,1318
1323,Sokoto,Dange-Shnsi,CM+IPTp+LLINs+SMC,itn ,Gawabawa,2020,Dange-Shnsi,0.764705882,0.529411765,0.166666667,0.827586207,0.776225122,0.701316559,1,august,223
1324,Sokoto,Dange-Shnsi,CM+IPTp+LLINs+SMC,itn ,Gawabawa,2023,Dange-Shnsi,0.764705882,0.529411765,0.166666667,0.827586207,0.776225122,0.701316559,2,august,1318
1325,Sokoto,Gada,CM+IPTp+LLINs+SMC,itn ,Gawabawa,2020,Gada,0.454220264,0.16072196,0.267299852,0.564402412,0.721220117,0.676355095,1,august,223
1326,Sokoto,Gada,CM+IPTp+LLINs+SMC,itn ,Gawabawa,2023,Gada,0.454220264,0.16072196,0.267299852,0.564402412,0.721220117,0.676355095,2,august,1318
1327,Sokoto,Gawabawa,CM+IPTp+IRS+SMC,itn_pbo,Gawabawa,2020,Gawabawa,0.447272942,0.190509869,0.235265365,0.522596299,0.808406515,0.714253917,1,august,223
1328,Sokoto,Gawabawa,CM+IPTp+IRS+SMC,itn_pbo,Gawabawa,2023,Gawabawa,0.447272942,0.190509869,0.235265365,0.522596299,0.808406515,0.714253917,2,august,1318
1329,Sokoto,Goronyo,CM+IPTp+IRS+SMC,itn_pbo,Gawabawa,2020,Goronyo,0.588235294,0.153846154,0.368421053,0.613636364,0.728302887,0.67977715,1,august,223
1330,Sokoto,Goronyo,CM+IPTp+IRS+SMC,itn_pbo,Gawabawa,2023,Goronyo,0.588235294,0.153846154,0.368421053,0.613636364,0.728302887,0.67977715,2,august,1318
1331,Sokoto,Gudu,CM+IPTp+IRS+SMC,itn_pbo,Gawabawa,2020,Gudu,0.541896854,0.352734644,0.28107122,0.599523849,0.818072663,0.71791011,1,august,223
1332,Sokoto,Gudu,CM+IPTp+IRS+SMC,itn_pbo,Gawabawa,2023,Gudu,0.541896854,0.352734644,0.28107122,0.599523849,0.818072663,0.71791011,2,august,1318
1333,Sokoto,Illela,CM+IPTp+IRS+SMC,itn_pbo,Gawabawa,2020,Illela,0.605179244,0.331705584,0.25569101,0.713138101,0.78404554,0.704570579,1,august,223
1334,Sokoto,Illela,CM+IPTp+IRS+SMC,itn_pbo,Gawabawa,2023,Illela,0.605179244,0.331705584,0.25569101,0.713138101,0.78404554,0.704570579,2,august,1318
1335,Sokoto,Isa,CM+IPTp+LLINs+SMC,itn ,Rimi,2020,Isa,0.8,0.565217391,0.266666667,0.551724138,0.799422792,0.710761859,1,march,70
1336,Sokoto,Isa,CM+IPTp+LLINs+SMC,itn ,Rimi,2023,Isa,0.8,0.565217391,0.266666667,0.551724138,0.799422792,0.710761859,2,march,1165
1337,Sokoto,Kebbe,CM+IPTp+IRS+SMC,itn_pbo,Birnin Kebbi,2020,Kebbe,0.789226475,0.614967322,0.534978419,0.78771905,0.694602402,0.662933002,1,august,223
1338,Sokoto,Kebbe,CM+IPTp+IRS+SMC,itn_pbo,Birnin Kebbi,2023,Kebbe,0.789226475,0.614967322,0.534978419,0.78771905,0.694602402,0.662933002,2,august,1318
1339,Sokoto,Kware,CM+IPTp+LLINs+SMC,itn ,Gawabawa,2020,Kware,0.558139535,0.391304348,0.148148148,0.692307692,0.839844337,0.725770018,1,august,223
1340,Sokoto,Kware,CM+IPTp+LLINs+SMC,itn ,Gawabawa,2023,Kware,0.558139535,0.391304348,0.148148148,0.692307692,0.839844337,0.725770018,2,august,1318
1341,Sokoto,Rabah,CM+IPTp+LLINs+SMC,itn ,Gawabawa,2020,Rabah,0.365853659,0.166666667,0.170212766,0.582278481,0.793430134,0.708381434,1,august,223
1342,Sokoto,Rabah,CM+IPTp+LLINs+SMC,itn ,Gawabawa,2023,Rabah,0.365853659,0.166666667,0.170212766,0.582278481,0.793430134,0.708381434,2,august,1318
1343,Sokoto,Sabon Birni,CM+IPTp+LLINs+SMC,itn ,Gawabawa,2020,Sabon Birni,0.738132088,0.461368656,0.342557519,0.791720571,0.753753181,0.691562668,1,august,223
1344,Sokoto,Sabon Birni,CM+IPTp+LLINs+SMC,itn ,Gawabawa,2023,Sabon Birni,0.738132088,0.461368656,0.342557519,0.791720571,0.753753181,0.691562668,2,august,1318
1345,Sokoto,Shagari,CM+IPTp+LLINs+SMC,itn ,Birnin Kebbi,2020,Shagari,0.52,0.333333333,0.527777778,0.740740741,0.765427371,0.696705129,1,august,223
1346,Sokoto,Shagari,CM+IPTp+LLINs+SMC,itn ,Birnin Kebbi,2023,Shagari,0.52,0.333333333,0.527777778,0.740740741,0.765427371,0.696705129,2,august,1318
1347,Sokoto,Silame,CM+IPTp+IRS+SMC,itn_pbo,Gawabawa,2020,Silame,0.709677419,0.692307692,0.7,0.948717949,0.766165395,0.697024733,1,august,223
1348,Sokoto,Silame,CM+IPTp+IRS+SMC,itn_pbo,Gawabawa,2023,Silame,0.709677419,0.692307692,0.7,0.948717949,0.766165395,0.697024733,2,august,1318
1349,Sokoto,Sokoto North,CM+IPTp+LLINs+SMC,itn ,Gawabawa,2020,Sokoto North,0.404509205,0.271187727,0.284439847,0.557486971,0.778619091,0.702320289,1,august,223
1350,Sokoto,Sokoto North,CM+IPTp+LLINs+SMC,itn ,Gawabawa,2023,Sokoto North,0.404509205,0.271187727,0.284439847,0.557486971,0.778619091,0.702320289,2,august,1318
1351,Sokoto,Sokoto South,CM+IPTp+LLINs+SMC,itn ,Birnin Kebbi,2020,Sokoto South,0.462122758,0.374430593,0.404363962,0.684160645,0.80984662,0.71480524,1,august,223
1352,Sokoto,Sokoto South,CM+IPTp+LLINs+SMC,itn ,Birnin Kebbi,2023,Sokoto South,0.462122758,0.374430593,0.404363962,0.684160645,0.80984662,0.71480524,2,august,1318
1353,Sokoto,Tambuwal,CM+IPTp+LLINs+SMC,itn ,Birnin Kebbi,2020,Tambuwal,0.655906915,0.46118628,0.565238128,0.808849393,0.771427002,0.699284483,1,august,223
1354,Sokoto,Tambuwal,CM+IPTp+LLINs+SMC,itn ,Birnin Kebbi,2023,Tambuwal,0.655906915,0.46118628,0.565238128,0.808849393,0.771427002,0.699284483,2,august,1318
1355,Sokoto,Tangaza,CM+IPTp+IRS+SMC,itn_pbo,Gawabawa,2020,Tangaza,0.541896854,0.352734644,0.28107122,0.599523849,0.75519424,0.692206336,1,august,223
1356,Sokoto,Tangaza,CM+IPTp+IRS+SMC,itn_pbo,Gawabawa,2023,Tangaza,0.541896854,0.352734644,0.28107122,0.599523849,0.75519424,0.692206336,2,august,1318
1357,Sokoto,Tureta,CM+IPTp+IRS+SMC,itn_pbo,Birnin Kebbi,2020,Tureta,0.545499786,0.236689636,0.276186409,0.602619501,0.792046748,0.70782607,1,august,223
1358,Sokoto,Tureta,CM+IPTp+IRS+SMC,itn_pbo,Birnin Kebbi,2023,Tureta,0.545499786,0.236689636,0.276186409,0.602619501,0.792046748,0.70782607,2,august,1318
1359,Sokoto,Wamako,CM+IPTp+LLINs+SMC,itn ,Gawabawa,2020,Wamako,0.419354839,0.454545455,0.416666667,0.410714286,0.797146263,0.709862406,1,august,223
1360,Sokoto,Wamako,CM+IPTp+LLINs+SMC,itn ,Gawabawa,2023,Wamako,0.419354839,0.454545455,0.416666667,0.410714286,0.797146263,0.709862406,2,august,1318
1361,Sokoto,Wurno,CM+IPTp+LLINs+SMC,itn ,Gawabawa,2020,Wurno,0.566000583,0.440460625,0.44933945,0.738449162,0.774541035,0.700606421,1,august,223
1362,Sokoto,Wurno,CM+IPTp+LLINs+SMC,itn ,Gawabawa,2023,Wurno,0.566000583,0.440460625,0.44933945,0.738449162,0.774541035,0.700606421,2,august,1318
1363,Sokoto,Yabo,CM+IPTp+LLINs+SMC,itn ,Gawabawa,2020,Yabo,0.652173913,0.5,0.424242424,0.822580645,0.745764844,0.687948856,1,august,223
1364,Sokoto,Yabo,CM+IPTp+LLINs+SMC,itn ,Gawabawa,2023,Yabo,0.652173913,0.5,0.424242424,0.822580645,0.745764844,0.687948856,2,august,1318
1365,Taraba,Ardo-Kola,CM+IPTp+IRS+SMC,itn_pbo,Keana,2022,Ardo-Kola,0.5,0.4,0.441176471,0.548387097,0.406347907,0.464913317,1,august,953
1366,Taraba,Ardo-Kola,CM+IPTp+IRS+SMC,itn_pbo,Keana,2025,Ardo-Kola,0.5,0.4,0.441176471,0.548387097,0.406347907,0.464913317,2,august,2048
1367,Taraba,Bali,CM+IPTp+IRS+SMC,itn_pbo,Keana,2022,Bali,0.268987822,0.124883102,0.042301812,0.188030929,0.504206097,0.541470027,1,august,953
1368,Taraba,Bali,CM+IPTp+IRS+SMC,itn_pbo,Keana,2025,Bali,0.268987822,0.124883102,0.042301812,0.188030929,0.504206097,0.541470027,2,august,2048
1369,Taraba,Donga,CM+IPTp+LLINs+SMC,itn ,Keana,2022,Donga,0.32305734,0.369040504,0.127395847,0.223881381,0.45406133,0.503065731,1,august,953
1370,Taraba,Donga,CM+IPTp+LLINs+SMC,itn ,Keana,2025,Donga,0.32305734,0.369040504,0.127395847,0.223881381,0.45406133,0.503065731,2,august,2048
1371,Taraba,Gashaka,CM+IPTp+IRS+SMC,itn_pbo,Oru West,2022,Gashaka,0.195652174,0.076923077,0.04,0.230769231,0.402171636,0.461519779,1,june,892
1372,Taraba,Gashaka,CM+IPTp+IRS+SMC,itn_pbo,Oru West,2025,Gashaka,0.195652174,0.076923077,0.04,0.230769231,0.402171636,0.461519779,2,june,1987
1373,Taraba,Gassol,CM+IPTp+IRS+SMC,itn_pbo,Keana,2022,Gassol,0.367913764,0.199445386,0.267754229,0.457482077,0.374978294,0.439278935,1,august,953
1374,Taraba,Gassol,CM+IPTp+IRS+SMC,itn_pbo,Keana,2025,Gassol,0.367913764,0.199445386,0.267754229,0.457482077,0.374978294,0.439278935,2,august,2048
1375,Taraba,Ibi,CM+IPTp+IRS+SMC,itn_pbo,Keana,2022,Ibi,0.508873086,0.36051872,0.345747474,0.443661769,0.422424747,0.477905881,1,august,953
1376,Taraba,Ibi,CM+IPTp+IRS+SMC,itn_pbo,Keana,2025,Ibi,0.508873086,0.36051872,0.345747474,0.443661769,0.422424747,0.477905881,2,august,2048
1377,Taraba,Jalingo,CM+IPTp+IRS+SMC,itn_pbo,Keana,2022,Jalingo,0.171428569,0.296629209,0.210350591,0.248966088,0.356978455,0.424462611,1,august,953
1378,Taraba,Jalingo,CM+IPTp+IRS+SMC,itn_pbo,Keana,2025,Jalingo,0.171428569,0.296629209,0.210350591,0.248966088,0.356978455,0.424462611,2,august,2048
1379,Taraba,Karin-Lamido,CM+IPTp+IRS+SMC,itn_pbo,Alkaleri,2022,Karin-Lamido,0.066633005,0.057988154,0.015827705,0.067323472,0.39417534,0.455003762,1,july,916
1380,Taraba,Karin-Lamido,CM+IPTp+IRS+SMC,itn_pbo,Alkaleri,2025,Karin-Lamido,0.066633005,0.057988154,0.015827705,0.067323472,0.39417534,0.455003762,2,july,2011
1381,Taraba,Kurmi,CM+IPTp+IRS+IPTi,itn_pbo,Oru West,2022,Kurmi,0.076923077,0.086956522,0.085106383,0.077922078,0.452232517,0.501628429,1,june,892
1382,Taraba,Kurmi,CM+IPTp+IRS+IPTi,itn_pbo,Oru West,2025,Kurmi,0.076923077,0.086956522,0.085106383,0.077922078,0.452232517,0.501628429,2,june,1987
1383,Taraba,Lau,CM+IPTp+IRS+SMC,itn_pbo,Alkaleri,2022,Lau,0.170212766,0.03125,0.070175439,0.133858268,0.456276312,0.504803441,1,july,916
1384,Taraba,Lau,CM+IPTp+IRS+SMC,itn_pbo,Alkaleri,2025,Lau,0.170212766,0.03125,0.070175439,0.133858268,0.456276312,0.504803441,2,july,2011
1385,Taraba,Sardauna,CM+IPTp+LLINs+IPTi,itn ,Oru West,2022,Sardauna,0.036710873,0.025877755,0.015378114,0.056807141,0.281154575,0.362160557,1,june,892
1386,Taraba,Sardauna,CM+IPTp+LLINs+IPTi,itn ,Oru West,2025,Sardauna,0.036710873,0.025877755,0.015378114,0.056807141,0.281154575,0.362160557,2,june,1987
1387,Taraba,Takum,CM+IPTp+IRS+IPTi,itn_pbo,Keana,2022,Takum,0.351704909,0.347428556,0.220457908,0.290336882,0.408710545,0.466829983,1,august,953
1388,Taraba,Takum,CM+IPTp+IRS+IPTi,itn_pbo,Keana,2025,Takum,0.351704909,0.347428556,0.220457908,0.290336882,0.408710545,0.466829983,2,august,2048
1389,Taraba,Ussa,CM+IPTp+LLINs+IPTi,itn ,Oru West,2022,Ussa,0.115384615,0.225946586,0.152765099,0.075757576,0.406782856,0.46526634,1,june,892
1390,Taraba,Ussa,CM+IPTp+LLINs+IPTi,itn ,Oru West,2025,Ussa,0.115384615,0.225946586,0.152765099,0.075757576,0.406782856,0.46526634,2,june,1987
1391,Taraba,Wukari,CM+IPTp+IRS+SMC,itn_pbo,Keana,2022,Wukari,0.42950465,0.303466465,0.252620506,0.355949278,0.400486685,0.460148695,1,august,953
1392,Taraba,Wukari,CM+IPTp+IRS+SMC,itn_pbo,Keana,2025,Wukari,0.42950465,0.303466465,0.252620506,0.355949278,0.400486685,0.460148695,2,august,2048
1393,Taraba,Yorro,CM+IPTp+LLINs+SMC,itn ,Alkaleri,2022,Yorro,0.151846072,0.381738609,0.092650918,0.156599255,0.517387575,0.55120021,1,july,916
1394,Taraba,Yorro,CM+IPTp+LLINs+SMC,itn ,Alkaleri,2025,Yorro,0.151846072,0.381738609,0.092650918,0.156599255,0.517387575,0.55120021,2,july,2011
1395,Taraba,Zing,CM+IPTp+IRS+SMC,itn_pbo,Alkaleri,2022,Zing,0.1875,0.181818182,0.111111111,0.09375,0.647611651,0.637049113,1,july,916
1396,Taraba,Zing,CM+IPTp+IRS+SMC,itn_pbo,Alkaleri,2025,Zing,0.1875,0.181818182,0.111111111,0.09375,0.647611651,0.637049113,2,july,2011
1397,Yobe,Bade,CM+IPTp+LLINs+SMC,itn ,Taura,2022,Bade,0.736842105,0.694444444,0.795454545,0.759493671,0.715785679,0.673687029,1,july,916
1398,Yobe,Bade,CM+IPTp+LLINs+SMC,itn ,Taura,2025,Bade,0.736842105,0.694444444,0.795454545,0.759493671,0.715785679,0.673687029,2,july,2011
1399,Yobe,Bursari,CM+IPTp+LLINs+SMC,itn ,Taura,2022,Bursari,0.604166667,0.454545455,0.289473684,0.492063492,0.696388917,0.663861803,1,july,916
1400,Yobe,Bursari,CM+IPTp+LLINs+SMC,itn ,Taura,2025,Bursari,0.604166667,0.454545455,0.289473684,0.492063492,0.696388917,0.663861803,2,july,2011
1401,Yobe,Damaturu,CM+IPTp+LLINs+SMC,itn ,Darazo,2022,Damaturu,0.161290323,0.121212121,0.075,0.115942029,0.713904356,0.672754775,1,july,916
1402,Yobe,Damaturu,CM+IPTp+LLINs+SMC,itn ,Darazo,2025,Damaturu,0.161290323,0.121212121,0.075,0.115942029,0.713904356,0.672754775,2,july,2011
1403,Yobe,Fika,CM+IPTp+IRS+SMC,itn_pbo,Darazo,2022,Fika,0.452267101,0.147058824,0.260204646,0.042857143,0.755004111,0.692121556,1,july,916
1404,Yobe,Fika,CM+IPTp+IRS+SMC,itn_pbo,Darazo,2025,Fika,0.452267101,0.147058824,0.260204646,0.042857143,0.755004111,0.692121556,2,july,2011
1405,Yobe,Fune,CM+IPTp+IRS+SMC,itn_pbo,Darazo,2022,Fune,0.130446723,0.153939112,0.095508126,0.208923888,0.756549801,0.692809524,1,july,916
1406,Yobe,Fune,CM+IPTp+IRS+SMC,itn_pbo,Darazo,2025,Fune,0.130446723,0.153939112,0.095508126,0.208923888,0.756549801,0.692809524,2,july,2011
1407,Yobe,Geidam,CM+IPTp+LLINs+SMC,itn ,Babura,2022,Geidam,0.717584416,0.651199027,0.639332017,0.715626442,0.758492868,0.693670268,1,may,861
1408,Yobe,Geidam,CM+IPTp+LLINs+SMC,itn ,Babura,2025,Geidam,0.717584416,0.651199027,0.639332017,0.715626442,0.758492868,0.693670268,2,may,1956
1409,Yobe,Gujba,CM+IPTp+IRS+SMC,itn_pbo,Darazo,2022,Gujba,0.452267101,0.327499677,0.260204646,0.492014848,0.684790286,0.657759675,1,july,916
1410,Yobe,Gujba,CM+IPTp+IRS+SMC,itn_pbo,Darazo,2025,Gujba,0.452267101,0.327499677,0.260204646,0.492014848,0.684790286,0.657759675,2,july,2011
1411,Yobe,Gulani,CM+IPTp+IRS+SMC,itn_pbo,Alkaleri,2022,Gulani,0.484534717,0.381738609,0.338571783,0.497522113,0.657079381,0.642489607,1,july,916
1412,Yobe,Gulani,CM+IPTp+IRS+SMC,itn_pbo,Alkaleri,2025,Gulani,0.484534717,0.381738609,0.338571783,0.497522113,0.657079381,0.642489607,2,july,2011
1413,Yobe,Jakusko,CM+IPTp+IRS+SMC,itn_pbo,Taura,2022,Jakusko,0.512573098,0.416346743,0.456107024,0.656579762,0.726795273,0.679053969,1,july,916
1414,Yobe,Jakusko,CM+IPTp+IRS+SMC,itn_pbo,Taura,2025,Jakusko,0.512573098,0.416346743,0.456107024,0.656579762,0.726795273,0.679053969,2,july,2011
1415,Yobe,Karasuwa,CM+IPTp+LLINs+SMC,itn ,Taura,2022,Karasuwa,0.755536233,0.710374922,0.576678826,0.787037526,0.736988539,0.683888724,1,july,916
1416,Yobe,Karasuwa,CM+IPTp+LLINs+SMC,itn ,Taura,2025,Karasuwa,0.755536233,0.710374922,0.576678826,0.787037526,0.736988539,0.683888724,2,july,2011
1417,Yobe,Machina,CM+IPTp+LLINs+SMC,itn ,Taura,2022,Machina,0.691060004,0.551337845,0.529656676,0.665854335,0.733696395,0.682341276,1,july,916
1418,Yobe,Machina,CM+IPTp+LLINs+SMC,itn ,Taura,2025,Machina,0.691060004,0.551337845,0.529656676,0.665854335,0.733696395,0.682341276,2,july,2011
1419,Yobe,Nangere,CM+IPTp+IRS+SMC,itn_pbo,Darazo,2022,Nangere,0.364864865,0.147058824,0.166666667,0.301204819,0.80170709,0.711658449,1,july,916
1420,Yobe,Nangere,CM+IPTp+IRS+SMC,itn_pbo,Darazo,2025,Nangere,0.364864865,0.147058824,0.166666667,0.301204819,0.80170709,0.711658449,2,july,2011
1421,Yobe,Nguru,CM+IPTp+LLINs+SMC,itn ,Taura,2022,Nguru,0.684210526,0.37037037,0.458333333,0.738095238,0.638131481,0.63148795,1,july,916
1422,Yobe,Nguru,CM+IPTp+LLINs+SMC,itn ,Taura,2025,Nguru,0.684210526,0.37037037,0.458333333,0.738095238,0.638131481,0.63148795,2,july,2011
1423,Yobe,Potiskum,CM+IPTp+IRS+SMC,itn_pbo,Darazo,2022,Potiskum,0.585939966,0.429924145,0.394835359,0.513146014,0.756968245,0.692995272,1,july,916
1424,Yobe,Potiskum,CM+IPTp+IRS+SMC,itn_pbo,Darazo,2025,Potiskum,0.585939966,0.429924145,0.394835359,0.513146014,0.756968245,0.692995272,2,july,2011
1425,Yobe,Tarmua,CM+IPTp+IRS+SMC,itn_pbo,Rimi,2022,Tarmua,0.732019322,0.592426281,0.525823573,0.685107348,0.741653475,0.686058597,1,march,800
1426,Yobe,Tarmua,CM+IPTp+IRS+SMC,itn_pbo,Rimi,2025,Tarmua,0.732019322,0.592426281,0.525823573,0.685107348,0.741653475,0.686058597,2,march,1895
1427,Yobe,Yunusari,CM+IPTp+LLINs+SMC,itn ,Babura,2022,Yunusari,0.717584416,0.651199027,0.639332017,0.715626442,0.748711292,0.689290824,1,may,861
1428,Yobe,Yunusari,CM+IPTp+LLINs+SMC,itn ,Babura,2025,Yunusari,0.717584416,0.651199027,0.639332017,0.715626442,0.748711292,0.689290824,2,may,1956
1429,Yobe,Yusufari,CM+IPTp+LLINs+SMC,itn ,Taura,2022,Yusufari,0.267857143,0.161290323,0.111111111,0.292307692,0.734326648,0.682638557,1,july,916
1430,Yobe,Yusufari,CM+IPTp+LLINs+SMC,itn ,Taura,2025,Yusufari,0.267857143,0.161290323,0.111111111,0.292307692,0.734326648,0.682638557,2,july,2011
1431,Zamfara,Anka,CM+IPTp+IRS+SMC,itn_pbo,Darazo,2020,Anka,0.489908647,0.294612795,0.259568682,0.677019938,0.695814162,0.663563431,1,july,186
1432,Zamfara,Anka,CM+IPTp+IRS+SMC,itn_pbo,Darazo,2023,Anka,0.489908647,0.294612795,0.259568682,0.677019938,0.695814162,0.663563431,2,july,1281
1433,Zamfara,Bakura,CM+IPTp+IRS+SMC,itn_pbo,Darazo,2020,Bakura,0.568458239,0.1242193,0.220476209,0.732518499,0.73158069,0.681339741,1,july,186
1434,Zamfara,Bakura,CM+IPTp+IRS+SMC,itn_pbo,Darazo,2023,Bakura,0.568458239,0.1242193,0.220476209,0.732518499,0.73158069,0.681339741,2,july,1281
1435,Zamfara,Birnin Magaji,CM+IPTp+IRS+SMC,itn_pbo,Rimi,2020,Birnin Magaji,0.732019322,0.592426281,0.525823573,0.685107348,0.793671815,0.708478232,1,march,70
1436,Zamfara,Birnin Magaji,CM+IPTp+IRS+SMC,itn_pbo,Rimi,2023,Birnin Magaji,0.732019322,0.592426281,0.525823573,0.685107348,0.793671815,0.708478232,2,march,1165
1437,Zamfara,Bukkuyum,CM+IPTp+IRS+SMC,itn_pbo,Alkaleri,2020,Bukkuyum,0.360542629,0.089060106,0.064894365,0.530305213,0.698622761,0.665017493,1,july,186
1438,Zamfara,Bukkuyum,CM+IPTp+IRS+SMC,itn_pbo,Alkaleri,2023,Bukkuyum,0.360542629,0.089060106,0.064894365,0.530305213,0.698622761,0.665017493,2,july,1281
1439,Zamfara,Bungudu,CM+IPTp+IRS+SMC,itn_pbo,Takali,2020,Bungudu,0.620606501,0.324114918,0.260735507,0.59442566,0.78759069,0.706022165,1,september,250
1440,Zamfara,Bungudu,CM+IPTp+IRS+SMC,itn_pbo,Takali,2023,Bungudu,0.620606501,0.324114918,0.260735507,0.59442566,0.78759069,0.706022165,2,september,1345
1441,Zamfara,Gummi,CM+IPTp+LLINs+SMC,itn ,Birnin Kebbi,2020,Gummi,0.305614292,0.04398587,0.109842428,0.469238903,0.733770917,0.682376452,1,august,223
1442,Zamfara,Gummi,CM+IPTp+LLINs+SMC,itn ,Birnin Kebbi,2023,Gummi,0.305614292,0.04398587,0.109842428,0.469238903,0.733770917,0.682376452,2,august,1318
1443,Zamfara,Gusau,CM+IPTp+LLINs+SMC,itn ,Darazo,2020,Gusau,0.698235949,0.457345984,0.206150472,0.769114111,0.74575499,0.68794435,1,july,186
1444,Zamfara,Gusau,CM+IPTp+LLINs+SMC,itn ,Darazo,2023,Gusau,0.698235949,0.457345984,0.206150472,0.769114111,0.74575499,0.68794435,2,july,1281
