,LGA,repDS,year,LGA_old,U5_ITN_use,six_nine_ITN_use,ten_eighteen_ITN_use,over_eighteen_ITN_use,mortality_rate,kill_rate,block_initial ,round,peak,simday,MapB_mix,llin_MapB
440,Kano Municipal,Alkaleri,2025,Kano Municipal,0.484534717,0.381738609,0.338571783,0.497522113,0.636999309,0.630816237,0.53,2,july,2011,CM+IPTp+UrbanLLINs+SMC,itn 
441,Kiru,Gwarzo,2022,Kiru,0.779024324,0.623254161,0.515756018,0.733256354,0.826693612,0.721083872,0.53,1,august,953,CM+IPTp+LLINs+SMC,itn 
442,Kiru,Gwarzo,2025,Kiru,0.779024324,0.623254161,0.515756018,0.733256354,0.826693612,0.721083872,0.53,2,august,2048,CM+IPTp+LLINs+SMC,itn 
443,Kumbotso,Taura,2022,Kumbotso,0.749295991,0.646893034,0.603650819,0.767208089,0.728034042,0.679648396,0.53,1,july,916,CM+IPTp+LLINs+SMC,itn 
444,Kumbotso,Taura,2025,Kumbotso,0.749295991,0.646893034,0.603650819,0.767208089,0.728034042,0.679648396,0.53,2,july,2011,CM+IPTp+LLINs+SMC,itn 
445,Yagba West,Oke-Ero,2020,Yagba West,0.25,0.5,0.5,0.517241379,0.304086126,0.380889805,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn 
446,Yagba West,Oke-Ero,2023,Yagba West,0.25,0.5,0.5,0.517241379,0.304086126,0.380889805,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn 
447,Kura,Gwarzo,2022,Kura,0.825,0.695652174,0.541666667,0.84375,0.796070741,0.70943541,0.53,1,august,953,CM+IPTp+LLINs+SMC,itn 
448,Kura,Gwarzo,2025,Kura,0.825,0.695652174,0.541666667,0.84375,0.796070741,0.70943541,0.53,2,august,2048,CM+IPTp+LLINs+SMC,itn 
449,Makoda,Babura,2022,Makoda,0.636363636,0.518518519,0.538461538,0.742857143,0.698126715,0.664761406,0.53,1,may,861,CM+IPTp+LLINs+SMC,itn 
450,Makoda,Babura,2025,Makoda,0.636363636,0.518518519,0.538461538,0.742857143,0.698126715,0.664761406,0.53,2,may,1956,CM+IPTp+LLINs+SMC,itn 
451,Nasarawa1,Alkaleri,2022,Nasarawa1,0.758102767,0.625652174,0.592108085,0.612633102,0.596034944,0.605439633,0.53,1,july,916,CM+IPTp+UrbanLLINs+SMC,itn 
452,Nasarawa1,Alkaleri,2025,Nasarawa1,0.758102767,0.625652174,0.592108085,0.612633102,0.596034944,0.605439633,0.53,2,july,2011,CM+IPTp+UrbanLLINs+SMC,itn 
453,Rogo,Gwarzo,2022,Rogo,0.87804878,0.666666667,0.576923077,0.887096774,0.768098821,0.697858927,0.53,1,august,953,CM+IPTp+LLINs+SMC,itn 
454,Rogo,Gwarzo,2025,Rogo,0.87804878,0.666666667,0.576923077,0.887096774,0.768098821,0.697858927,0.53,2,august,2048,CM+IPTp+LLINs+SMC,itn 
455,Warawa,Gwarzo,2022,Warawa,0.283018868,0.322580645,0.226415094,0.5,0.807358735,0.713851327,0.53,1,august,953,CM+IPTp+LLINs+SMC,itn 
456,Warawa,Gwarzo,2025,Warawa,0.283018868,0.322580645,0.226415094,0.5,0.807358735,0.713851327,0.53,2,august,2048,CM+IPTp+LLINs+SMC,itn 
457,Katsina,Rimi,2021,Katsina,0.567142174,0.556590769,0.471469757,0.497753543,0.71205914,0.671836104,0.53,1,march,435,CM+IPTp+LLINs+SMC,itn 
458,Katsina,Rimi,2024,Katsina,0.567142174,0.556590769,0.471469757,0.497753543,0.71205914,0.671836104,0.53,2,march,1530,CM+IPTp+LLINs+SMC,itn 
459,Birnin Kebbi,Birnin Kebbi,2021,Birnin Kebbi,0.874349018,0.714472081,0.540596894,0.784096173,0.745947987,0.688032578,0.53,1,august,588,CM+IPTp+LLINs+SMC,itn 
460,Birnin Kebbi,Birnin Kebbi,2024,Birnin Kebbi,0.874349018,0.714472081,0.540596894,0.784096173,0.745947987,0.688032578,0.53,2,august,1683,CM+IPTp+LLINs+SMC,itn 
461,Aleiro,Birnin Kebbi,2021,Aleiro,0.789226475,0.614967322,0.534978419,0.78771905,0.705366928,0.6684684,0.53,1,august,588,CM+IPTp+LLINs+SMC,itn 
462,Aleiro,Birnin Kebbi,2024,Aleiro,0.789226475,0.614967322,0.534978419,0.78771905,0.705366928,0.6684684,0.53,2,august,1683,CM+IPTp+LLINs+SMC,itn 
463,Argungu,Birnin Kebbi,2021,Argungu,0.880353787,0.739925815,0.650569606,0.878877198,0.749755556,0.689763899,0.53,1,august,588,CM+IPTp+LLINs+SMC,itn 
464,Argungu,Birnin Kebbi,2024,Argungu,0.880353787,0.739925815,0.650569606,0.878877198,0.749755556,0.689763899,0.53,2,august,1683,CM+IPTp+LLINs+SMC,itn 
465,Augie,Birnin Kebbi,2021,Augie,0.977777778,0.708333333,0.85,0.909090909,0.747566745,0.688770794,0.53,1,august,588,CM+IPTp+LLINs+SMC,itn 
466,Augie,Birnin Kebbi,2024,Augie,0.977777778,0.708333333,0.85,0.909090909,0.747566745,0.688770794,0.53,2,august,1683,CM+IPTp+LLINs+SMC,itn 
467,Bunza,Birnin Kebbi,2021,Bunza,0.789226475,0.614967322,0.534978419,0.78771905,0.672182056,0.650932828,0.53,1,august,588,CM+IPTp+LLINs+SMC,itn 
468,Bunza,Birnin Kebbi,2024,Bunza,0.789226475,0.614967322,0.534978419,0.78771905,0.672182056,0.650932828,0.53,2,august,1683,CM+IPTp+LLINs+SMC,itn 
469,Gwandu,Birnin Kebbi,2021,Gwandu,0.789226475,0.78125,0.791666667,0.865671642,0.783737788,0.704443878,0.53,1,august,588,CM+IPTp+LLINs+SMC,itn 
470,Gwandu,Birnin Kebbi,2024,Gwandu,0.789226475,0.78125,0.791666667,0.865671642,0.783737788,0.704443878,0.53,2,august,1683,CM+IPTp+LLINs+SMC,itn 
471,Kalgo,Birnin Kebbi,2021,Kalgo,0.927737471,0.789110521,0.720989636,0.876524196,0.681068976,0.655765729,0.53,1,august,588,CM+IPTp+LLINs+SMC,itn 
472,Kalgo,Birnin Kebbi,2024,Kalgo,0.927737471,0.789110521,0.720989636,0.876524196,0.681068976,0.655765729,0.53,2,august,1683,CM+IPTp+LLINs+SMC,itn 
473,Iseyin,Akinyele,2020,Iseyin,0.621354362,0.440761858,0.204179158,0.559328204,0.381804807,0.444882082,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn 
474,Iseyin,Akinyele,2023,Iseyin,0.621354362,0.440761858,0.204179158,0.559328204,0.381804807,0.444882082,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn 
475,Suru,Birnin Kebbi,2021,Suru,0.93877551,0.806451613,0.527777778,0.819444444,0.607478923,0.612737045,0.53,1,august,588,CM+IPTp+LLINs+SMC,itn 
476,Suru,Birnin Kebbi,2024,Suru,0.93877551,0.806451613,0.527777778,0.819444444,0.607478923,0.612737045,0.53,2,august,1683,CM+IPTp+LLINs+SMC,itn 
477,Adavi,Owan East,2020,Adavi,0.830655145,0.595557959,0.519685549,0.592855281,0.308698703,0.384675567,0.53,1,march,70,CM+IPTp+LLINs+SMC,itn 
478,Adavi,Owan East,2023,Adavi,0.830655145,0.595557959,0.519685549,0.592855281,0.308698703,0.384675567,0.53,2,march,1165,CM+IPTp+LLINs+SMC,itn 
479,Ankpa,Owan East,2020,Ankpa,0.409335716,0.263829772,0.384044517,0.327565622,0.382494781,0.445447774,0.53,1,march,70,CM+IPTp+LLINs+IPTi,itn 
480,Ankpa,Owan East,2023,Ankpa,0.409335716,0.263829772,0.384044517,0.327565622,0.382494781,0.445447774,0.53,2,march,1165,CM+IPTp+LLINs+IPTi,itn 
481,Bassa1,Keana,2020,Bassa1,0.9,0.75,0.770833333,0.846153846,0.406315085,0.464886674,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn 
482,Bassa1,Keana,2023,Bassa1,0.9,0.75,0.770833333,0.846153846,0.406315085,0.464886674,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn 
483,Dekina,Owan East,2020,Dekina,0.22239362,0.223553422,0.186247591,0.329535015,0.371777405,0.436648124,0.53,1,march,70,CM+IPTp+LLINs+SMC,itn 
484,Dekina,Owan East,2023,Dekina,0.22239362,0.223553422,0.186247591,0.329535015,0.371777405,0.436648124,0.53,2,march,1165,CM+IPTp+LLINs+SMC,itn 
485,Edu,Oke-Ero,2020,Edu,0.275828235,0.222354339,0.238085868,0.365918206,0.339359862,0.409929917,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn 
486,Edu,Oke-Ero,2023,Edu,0.275828235,0.222354339,0.238085868,0.365918206,0.339359862,0.409929917,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn 
487,Ibaji,Uzo-Uwani,2020,Ibaji,0.526264619,0.509690941,0.423182439,0.608589306,0.335530068,0.406770517,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn 
488,Ibaji,Uzo-Uwani,2023,Ibaji,0.526264619,0.509690941,0.423182439,0.608589306,0.335530068,0.406770517,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn 
489,Idah,Uzo-Uwani,2020,Idah,0.276486564,0.224106265,0.160050482,0.188842186,0.382023573,0.445061456,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn 
490,Idah,Uzo-Uwani,2023,Idah,0.276486564,0.224106265,0.160050482,0.188842186,0.382023573,0.445061456,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn 
491,Igalamela-Odolu,Uzo-Uwani,2020,Igalamela-Odolu,0.845747123,0.769543044,0.693778231,0.720103359,0.344682632,0.414321376,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn 
492,Igalamela-Odolu,Uzo-Uwani,2023,Igalamela-Odolu,0.845747123,0.769543044,0.693778231,0.720103359,0.344682632,0.414321376,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn 
493,Ijumu,Oke-Ero,2020,Ijumu,0.55,0.666666667,0.583333333,0.54,0.312708323,0.387970309,0.53,1,july,186,CM+IPTp+LLINs+IPTi,itn 
494,Ijumu,Oke-Ero,2023,Ijumu,0.55,0.666666667,0.583333333,0.54,0.312708323,0.387970309,0.53,2,july,1281,CM+IPTp+LLINs+IPTi,itn 
495,Kabba-Bunu,Oke-Ero,2020,Kabba/Bunu,0.535581734,0.361650218,0.434111405,0.5,0.319779497,0.393788165,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn 
496,Kabba-Bunu,Oke-Ero,2023,Kabba/Bunu,0.535581734,0.361650218,0.434111405,0.5,0.319779497,0.393788165,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn 
497,Lokoja,Keana,2020,Lokoja,0.605339166,0.541794922,0.421650388,0.591267231,0.314676325,0.389588612,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn 
498,Lokoja,Keana,2023,Lokoja,0.605339166,0.541794922,0.421650388,0.591267231,0.314676325,0.389588612,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn 
499,Ofu,Owan East,2020,Ofu,0.540084421,0.414473633,0.407294799,0.568438009,0.33495597,0.406296962,0.53,1,march,70,CM+IPTp+LLINs+IPTi,itn 
500,Ofu,Owan East,2023,Ofu,0.540084421,0.414473633,0.407294799,0.568438009,0.33495597,0.406296962,0.53,2,march,1165,CM+IPTp+LLINs+IPTi,itn 
501,Okehi,Owan East,2020,Okehi,0.75,0.571428571,0.333333333,0.512820513,0.293031638,0.371839834,0.53,1,march,70,CM+IPTp+LLINs+SMC,itn 
502,Okehi,Owan East,2023,Okehi,0.75,0.571428571,0.333333333,0.512820513,0.293031638,0.371839834,0.53,2,march,1165,CM+IPTp+LLINs+SMC,itn 
503,Okene,Owan East,2020,Okene,0.516561461,0.448181307,0.306656436,0.491094608,0.275677686,0.357715363,0.53,1,march,70,CM+IPTp+LLINs+IPTi,itn 
504,Okene,Owan East,2023,Okene,0.516561461,0.448181307,0.306656436,0.491094608,0.275677686,0.357715363,0.53,2,march,1165,CM+IPTp+LLINs+IPTi,itn 
505,Olamabolo,Owan East,2020,Olamabolo,0.36041507,0.629779202,0.288515541,0.315320738,0.317039805,0.391533051,0.53,1,march,70,CM+IPTp+LLINs+IPTi,itn 
506,Olamabolo,Owan East,2023,Olamabolo,0.36041507,0.629779202,0.288515541,0.315320738,0.317039805,0.391533051,0.53,2,march,1165,CM+IPTp+LLINs+IPTi,itn 
507,Omala,Keana,2020,Omala,0.122571401,0.032353346,0.182721127,0.20689111,0.455368605,0.504091735,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn 
508,Omala,Keana,2023,Omala,0.122571401,0.032353346,0.182721127,0.20689111,0.455368605,0.504091735,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn 
509,Yagba East,Oke-Ero,2020,Yagba East,0.529411765,0.6,0.375,0.535714286,0.291276571,0.370406416,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn 
510,Yagba East,Oke-Ero,2023,Yagba East,0.529411765,0.6,0.375,0.535714286,0.291276571,0.370406416,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn 
511,Ifelodun1,Oke-Ero,2020,Ifelodun1,0.367932207,0.306901545,0.247713367,0.460711266,0.357982328,0.425290104,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn 
512,Ifelodun1,Oke-Ero,2023,Ifelodun1,0.367932207,0.306901545,0.247713367,0.460711266,0.357982328,0.425290104,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn 
513,Ilorin East,Oke-Ero,2020,Ilorin East,0.289941315,0.295344661,0.263293536,0.302916209,0.350824888,0.419388367,0.53,1,july,186,CM+IPTp+Urban-LLINs+IPTi,itn 
514,Ilorin East,Oke-Ero,2023,Ilorin East,0.289941315,0.295344661,0.263293536,0.302916209,0.350824888,0.419388367,0.53,2,july,1281,CM+IPTp+Urban-LLINs+IPTi,itn 
515,Ilorin South,Oke-Ero,2020,Ilorin South,0.391788901,0.299429972,0.260379648,0.355121446,0.316790933,0.391328258,0.53,1,july,186,CM+IPTp+LLINs+IPTi,itn 
516,Ilorin South,Oke-Ero,2023,Ilorin South,0.391788901,0.299429972,0.260379648,0.355121446,0.316790933,0.391328258,0.53,2,july,1281,CM+IPTp+LLINs+IPTi,itn 
517,Ilorin West,Owan East,2020,Ilorin West,0.217238965,0.200527697,0.205987169,0.141257146,0.300629985,0.378056657,0.53,1,march,70,CM+IPTp+Urban-LLINs+IPTi,itn 
518,Ilorin West,Owan East,2023,Ilorin West,0.217238965,0.200527697,0.205987169,0.141257146,0.300629985,0.378056657,0.53,2,march,1165,CM+IPTp+Urban-LLINs+IPTi,itn 
519,Irepodun1,Owan East,2020,Irepodun1,0.191973375,0.155091047,0.287478323,0.3102155,0.354587436,0.422491317,0.53,1,march,70,CM+IPTp+LLINs+IPTi,itn 
520,Irepodun1,Owan East,2023,Irepodun1,0.191973375,0.155091047,0.287478323,0.3102155,0.354587436,0.422491317,0.53,2,march,1165,CM+IPTp+LLINs+IPTi,itn 
521,Kajola,Akinyele,2020,Kajola,0.396945104,0.1752945,0.256845889,0.399760373,0.406200649,0.464793778,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn 
522,Kajola,Akinyele,2023,Kajola,0.396945104,0.1752945,0.256845889,0.399760373,0.406200649,0.464793778,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn 
523,Agege,Uzo-Uwani,2020,Agege,0.236100835,0.257686681,0.050976405,0.178004623,0.445938468,0.49666464,0.53,1,june,162,CM+IPTp+Urban-LLINs+IPTi,itn 
524,Agege,Uzo-Uwani,2023,Agege,0.236100835,0.257686681,0.050976405,0.178004623,0.445938468,0.49666464,0.53,2,june,1257,CM+IPTp+Urban-LLINs+IPTi,itn 
525,Ajeromi-Ifelodun,Uzo-Uwani,2020,Ajeromi-Ifelodun,0.148953743,0.147321439,0.011366354,0.041432729,0.442448497,0.493901179,0.53,1,june,162,CM+IPTp+Urban-LLINs,itn 
526,Ajeromi-Ifelodun,Uzo-Uwani,2023,Ajeromi-Ifelodun,0.148953743,0.147321439,0.011366354,0.041432729,0.442448497,0.493901179,0.53,2,june,1257,CM+IPTp+Urban-LLINs,itn 
527,Alimosho,Uzo-Uwani,2020,Alimosho,0.247223361,0.184538925,0.148105303,0.147674315,0.431973509,0.485561977,0.53,1,june,162,CM+IPTp+Urban-LLINs+IPTi,itn 
528,Alimosho,Uzo-Uwani,2023,Alimosho,0.247223361,0.184538925,0.148105303,0.147674315,0.431973509,0.485561977,0.53,2,june,1257,CM+IPTp+Urban-LLINs+IPTi,itn 
529,Apapa,Isoko South,2020,Apapa,0.307692308,0.2,0.210526316,0.206896552,0.464571223,0.511279973,0.53,1,june,162,CM+IPTp+Urban-LLINs,itn 
530,Apapa,Isoko South,2023,Apapa,0.307692308,0.2,0.210526316,0.206896552,0.464571223,0.511279973,0.53,2,june,1257,CM+IPTp+Urban-LLINs,itn 
531,Epe,Uzo-Uwani,2020,Epe,0.076923077,0.25,0.166666667,0.18,0.40174632,0.461173792,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn 
532,Epe,Uzo-Uwani,2023,Epe,0.076923077,0.25,0.166666667,0.18,0.40174632,0.461173792,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn 
533,Ifako-Ijaye,Uzo-Uwani,2020,Ifako-Ijaye,0.276486564,0.224106265,0.160050482,0.031920249,0.390672088,0.45214207,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn 
534,Ifako-Ijaye,Uzo-Uwani,2023,Ifako-Ijaye,0.276486564,0.224106265,0.160050482,0.031920249,0.390672088,0.45214207,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn 
535,Ikeja,Uzo-Uwani,2020,Ikeja,0.4,0.224106265,0.160050482,0.109090909,0.481253048,0.524146789,0.53,1,june,162,CM+IPTp+Urban-LLINs+IPTi,itn 
536,Ikeja,Uzo-Uwani,2023,Ikeja,0.4,0.224106265,0.160050482,0.109090909,0.481253048,0.524146789,0.53,2,june,1257,CM+IPTp+Urban-LLINs+IPTi,itn 
537,Mushin,Isoko South,2020,Mushin,0.121620751,0.14988435,0.0713975,0.048112926,0.475938767,0.520071762,0.53,1,june,162,CM+IPTp+Urban-LLINs,itn 
538,Mushin,Isoko South,2023,Mushin,0.121620751,0.14988435,0.0713975,0.048112926,0.475938767,0.520071762,0.53,2,june,1257,CM+IPTp+Urban-LLINs,itn 
539,Ojo,Isoko South,2020,Ojo,0.278301893,0.289831061,0.147221679,0.192058757,0.435361631,0.488266396,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn 
540,Ojo,Isoko South,2023,Ojo,0.278301893,0.289831061,0.147221679,0.192058757,0.435361631,0.488266396,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn 
541,Oshodi-Isolo,Uzo-Uwani,2020,Oshodi-Isolo,0.13028846,0.078841517,0.160050482,0.044036018,0.465655625,0.512122932,0.53,1,june,162,CM+IPTp+Urban-LLINs,itn 
542,Oshodi-Isolo,Uzo-Uwani,2023,Oshodi-Isolo,0.13028846,0.078841517,0.160050482,0.044036018,0.465655625,0.512122932,0.53,2,june,1257,CM+IPTp+Urban-LLINs,itn 
543,Surulere1,Oke-Ero,2020,Surulere1,0.03442095,0.036336121,0.013773319,0.027144489,0.464358896,0.511114818,0.53,1,july,186,CM+IPTp+Urban-LLINs,itn 
544,Surulere1,Oke-Ero,2023,Surulere1,0.03442095,0.036336121,0.013773319,0.027144489,0.464358896,0.511114818,0.53,2,july,1281,CM+IPTp+Urban-LLINs,itn 
545,Edati,Oke-Ero,2022,Edati,0.470588235,0.375,0.266666667,0.536231884,0.417118573,0.473631021,0.53,1,july,916,CM+IPTp+LLINs+SMC,itn 
546,Edati,Oke-Ero,2025,Edati,0.470588235,0.375,0.266666667,0.536231884,0.417118573,0.473631021,0.53,2,july,2011,CM+IPTp+LLINs+SMC,itn 
547,Abeokuta South,Uzo-Uwani,2021,Abeokuta South,0.378117902,0.636654445,0.175224834,0.2573025,0.443245868,0.494533241,0.53,1,june,527,CM+IPTp+LLINs+IPTi,itn 
548,Abeokuta South,Uzo-Uwani,2024,Abeokuta South,0.378117902,0.636654445,0.175224834,0.2573025,0.443245868,0.494533241,0.53,2,june,1622,CM+IPTp+LLINs+IPTi,itn 
549,Ado-Odo-Ota,Uzo-Uwani,2021,Ado-Odo/Ota,0.437146656,0.447816926,0.289844266,0.30835722,0.405185074,0.46396913,0.53,1,june,527,CM+IPTp+LLINs+IPTi,itn 
550,Ado-Odo-Ota,Uzo-Uwani,2024,Ado-Odo/Ota,0.437146656,0.447816926,0.289844266,0.30835722,0.405185074,0.46396913,0.53,2,june,1622,CM+IPTp+LLINs+IPTi,itn 
551,Ijebu North East,Oke-Ero,2021,Ijebu North East,0.111111111,0.299429972,0.260379648,0.066666667,0.396632199,0.457008243,0.53,1,july,551,CM+IPTp+LLINs+IPTi,itn 
552,Ijebu North East,Oke-Ero,2024,Ijebu North East,0.111111111,0.299429972,0.260379648,0.066666667,0.396632199,0.457008243,0.53,2,july,1646,CM+IPTp+LLINs+IPTi,itn 
553,Abeokuta North,Owan East,2021,Abeokuta North,0.5585438,0.50745042,0.396366979,0.512361736,0.429058332,0.483229857,0.53,1,march,435,CM+IPTp+LLINs+IPTi,itn 
554,Abeokuta North,Owan East,2024,Abeokuta North,0.5585438,0.50745042,0.396366979,0.512361736,0.429058332,0.483229857,0.53,2,march,1530,CM+IPTp+LLINs+IPTi,itn 
555,Egbado South,Uzo-Uwani,2021,Egbado South,0.205496634,0.379322307,0.213980582,0.259901354,0.38366582,0.446407593,0.53,1,june,527,CM+IPTp+LLINs+IPTi,itn 
556,Egbado South,Uzo-Uwani,2024,Egbado South,0.205496634,0.379322307,0.213980582,0.259901354,0.38366582,0.446407593,0.53,2,june,1622,CM+IPTp+LLINs+IPTi,itn 
557,Ewekoro,Uzo-Uwani,2021,Ewekoro,0.7798507,0.679724304,0.480287211,0.636818403,0.487001134,0.528528126,0.53,1,june,527,CM+IPTp+LLINs+IPTi,itn 
558,Ewekoro,Uzo-Uwani,2024,Ewekoro,0.7798507,0.679724304,0.480287211,0.636818403,0.487001134,0.528528126,0.53,2,june,1622,CM+IPTp+LLINs+IPTi,itn 
559,Ifo,Uzo-Uwani,2021,Ifo,0.386315631,0.304872618,0.237381855,0.199603975,0.430900956,0.484704494,0.53,1,june,527,CM+IPTp+LLINs+IPTi,itn 
560,Ifo,Uzo-Uwani,2024,Ifo,0.386315631,0.304872618,0.237381855,0.199603975,0.430900956,0.484704494,0.53,2,june,1622,CM+IPTp+LLINs+IPTi,itn 
561,Ikenne,Owan East,2021,Ikenne,0.153846154,0.418946669,0.25,0.08,0.382682373,0.445601554,0.53,1,march,435,CM+IPTp+LLINs+IPTi,itn 
562,Ikenne,Owan East,2024,Ikenne,0.153846154,0.418946669,0.25,0.08,0.382682373,0.445601554,0.53,2,march,1530,CM+IPTp+LLINs+IPTi,itn 
563,Obafemi-Owode,Owan East,2021,Obafemi-Owode,0.539050749,0.48770825,0.308850416,0.391735404,0.396257357,0.456702555,0.53,1,march,435,CM+IPTp+LLINs+IPTi,itn 
564,Obafemi-Owode,Owan East,2024,Obafemi-Owode,0.539050749,0.48770825,0.308850416,0.391735404,0.396257357,0.456702555,0.53,2,march,1530,CM+IPTp+LLINs+IPTi,itn 
565,Odogbolu,Owan East,2021,Odogbolu,0.4,0.333333333,0.666666667,0.255813953,0.402893026,0.462106458,0.53,1,march,435,CM+IPTp+LLINs+IPTi,itn 
566,Odogbolu,Owan East,2024,Odogbolu,0.4,0.333333333,0.666666667,0.255813953,0.402893026,0.462106458,0.53,2,march,1530,CM+IPTp+LLINs+IPTi,itn 
567,Ogun waterside,Owan East,2021,Ogun waterside,0.464431748,0.418946669,0.343821936,0.380122437,0.440646451,0.492471268,0.53,1,march,435,CM+IPTp+LLINs+IPTi,itn 
568,Ogun waterside,Owan East,2024,Ogun waterside,0.464431748,0.418946669,0.343821936,0.380122437,0.440646451,0.492471268,0.53,2,march,1530,CM+IPTp+LLINs+IPTi,itn 
569,Remo North,Owan East,2021,Remo North,0.588235294,0.333333333,0.343821936,0.195652174,0.322328246,0.39588712,0.53,1,march,435,CM+IPTp+LLINs+IPTi,itn 
570,Remo North,Owan East,2024,Remo North,0.588235294,0.333333333,0.343821936,0.195652174,0.322328246,0.39588712,0.53,2,march,1530,CM+IPTp+LLINs+IPTi,itn 
571,Akoko North East,Oke-Ero,2020,Akoko North East,0.557814073,0.683896847,0.651406759,0.590929797,0.346553372,0.415864752,0.53,1,july,186,CM+IPTp+LLINs+IPTi,itn 
572,Akoko North East,Oke-Ero,2023,Akoko North East,0.557814073,0.683896847,0.651406759,0.590929797,0.346553372,0.415864752,0.53,2,july,1281,CM+IPTp+LLINs+IPTi,itn 
573,Akoko North West,Oke-Ero,2020,Akoko North West,0.410516355,0.526788924,0.257189745,0.313420451,0.316763911,0.391306023,0.53,1,july,186,CM+IPTp+LLINs+IPTi,itn 
574,Akoko North West,Oke-Ero,2023,Akoko North West,0.410516355,0.526788924,0.257189745,0.313420451,0.316763911,0.391306023,0.53,2,july,1281,CM+IPTp+LLINs+IPTi,itn 
575,Akoko South West,Oke-Ero,2020,Akoko South West,0.711850348,0.65103268,0.571270358,0.574807002,0.330802879,0.402871779,0.53,1,july,186,CM+IPTp+LLINs+IPTi,itn 
576,Akoko South West,Oke-Ero,2023,Akoko South West,0.711850348,0.65103268,0.571270358,0.574807002,0.330802879,0.402871779,0.53,2,july,1281,CM+IPTp+LLINs+IPTi,itn 
577,Akure North,Owan East,2020,Akure North,0.235294118,0.142857143,0.375,0.185185185,0.337034585,0.408011613,0.53,1,march,70,CM+IPTp+LLINs+IPTi,itn 
578,Akure North,Owan East,2023,Akure North,0.235294118,0.142857143,0.375,0.185185185,0.337034585,0.408011613,0.53,2,march,1165,CM+IPTp+LLINs+IPTi,itn 
579,Akure South,Owan East,2020,Akure South,0.428571429,0.5625,0.5,0.454545455,0.299585483,0.377201065,0.53,1,march,70,CM+IPTp+LLINs+IPTi,itn 
580,Akure South,Owan East,2023,Akure South,0.428571429,0.5625,0.5,0.454545455,0.299585483,0.377201065,0.53,2,march,1165,CM+IPTp+LLINs+IPTi,itn 
581,Ese-Odo,Owan East,2020,Ese-Odo,0.555555556,0.5,0.470588235,0.523809524,0.298999586,0.376721268,0.53,1,march,70,CM+IPTp+LLINs+IPTi,itn 
582,Ese-Odo,Owan East,2023,Ese-Odo,0.555555556,0.5,0.470588235,0.523809524,0.298999586,0.376721268,0.53,2,march,1165,CM+IPTp+LLINs+IPTi,itn 
583,Idanre,Akinyele,2020,Idanre,0.43481825,0.392030997,0.310573478,0.377487976,0.311424686,0.38691517,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn 
584,Idanre,Akinyele,2023,Idanre,0.43481825,0.392030997,0.310573478,0.377487976,0.311424686,0.38691517,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn 
585,Ifedore,Oke-Ero,2020,Ifedore,0.534859216,0.686508582,0.382894942,0.519012134,0.373640917,0.438179998,0.53,1,july,186,CM+IPTp+LLINs+IPTi,itn 
586,Ifedore,Oke-Ero,2023,Ifedore,0.534859216,0.686508582,0.382894942,0.519012134,0.373640917,0.438179998,0.53,2,july,1281,CM+IPTp+LLINs+IPTi,itn 
587,Ile-Oluji-Okeigbo,Akinyele,2020,Ile-Oluji-Okeigbo,0.774403333,0.507434778,0.416297806,0.535604026,0.384384096,0.446996131,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn 
588,Ile-Oluji-Okeigbo,Akinyele,2023,Ile-Oluji-Okeigbo,0.774403333,0.507434778,0.416297806,0.535604026,0.384384096,0.446996131,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn 
