LGA,repDS,year,LGA_old,U5_ITN_use,six_nine_ITN_use,ten_eighteen_ITN_use,over_eighteen_ITN_use,mortality_rate,kill_rate,block_initial,round,peak,simday
Ahoada East,Ahoada West,2023,Ahoada East,0.141379309,0.316752574,0.054306568,0.081825293,0.212067193,0.307284555,0.53,2,may,1226
Ahoada West,Ahoada West,2020,Ahoada West,0.133333333,0.316752574,0.274918585,0.24,0.212747654,0.30780961,0.53,1,may,131
Ahoada West,Ahoada West,2023,Ahoada West,0.133333333,0.316752574,0.274918585,0.24,0.212747654,0.30780961,0.53,2,may,1226
Andoni,Nsit Ubium,2020,Andoni,0.664586387,0.844743395,0.666705133,0.520872667,0.187807527,0.28881499,0.53,1,june,162
Andoni,Nsit Ubium,2023,Andoni,0.664586387,0.844743395,0.666705133,0.520872667,0.187807527,0.28881499,0.53,2,june,1257
Asari-Toru,Ahoada West,2020,Asari-Toru,0.544867979,0.592916771,0.443250158,0.312017299,0.231108823,0.322109151,0.53,1,may,131
Asari-Toru,Ahoada West,2023,Asari-Toru,0.544867979,0.592916771,0.443250158,0.312017299,0.231108823,0.322109151,0.53,2,may,1226
Bonny,Nsit Ubium,2020,Bonny,0.22168776,0.365561881,0.08571512,0.130479757,0.215646982,0.310050826,0.53,1,june,162
Bonny,Nsit Ubium,2023,Bonny,0.22168776,0.365561881,0.08571512,0.130479757,0.215646982,0.310050826,0.53,2,june,1257
Eleme,Ahoada West,2020,Eleme,0.401513644,0.30583744,0.205840528,0.322456726,0.25030862,0.337309328,0.53,1,may,131
Eleme,Ahoada West,2023,Eleme,0.401513644,0.30583744,0.205840528,0.322456726,0.25030862,0.337309328,0.53,2,may,1226
Emohua,Ahoada West,2020,Emohua,0.56,0.257142857,0.378947369,0.227586206,0.246521171,0.334292623,0.53,1,may,131
Emohua,Ahoada West,2023,Emohua,0.56,0.257142857,0.378947369,0.227586206,0.246521171,0.334292623,0.53,2,may,1226
Etche,Ngor-Okpala,2020,Etche,0.2271976,0.318751444,0.326232458,0.313774224,0.253940946,0.340210321,0.53,1,june,162
Etche,Ngor-Okpala,2023,Etche,0.2271976,0.318751444,0.326232458,0.313774224,0.253940946,0.340210321,0.53,2,june,1257
Gokana,Nsit Ubium,2020,Gokana,0.264033275,0.276852827,0.133144747,0.208334825,0.297628692,0.375599012,0.53,1,june,162
Gokana,Nsit Ubium,2023,Gokana,0.264033275,0.276852827,0.133144747,0.208334825,0.297628692,0.375599012,0.53,2,june,1257
Ikwerre,Oru West,2020,Ikwerre,0.350330076,0.183214944,0.100435624,0.169306939,0.244599108,0.332764989,0.53,1,june,162
Ikwerre,Oru West,2023,Ikwerre,0.350330076,0.183214944,0.100435624,0.169306939,0.244599108,0.332764989,0.53,2,june,1257
Khana,Nsit Ubium,2020,Khana,0.057142858,0.1,0.461538462,0.098360656,0.213023685,0.308022703,0.53,1,june,162
Khana,Nsit Ubium,2023,Khana,0.057142858,0.1,0.461538462,0.098360656,0.213023685,0.308022703,0.53,2,june,1257
Obia-Akpor,Ahoada West,2020,Obia/Akpor,0.306591066,0.232700773,0.230269819,0.297628693,0.214169292,0.308907738,0.53,1,may,131
Obia-Akpor,Ahoada West,2023,Obia/Akpor,0.306591066,0.232700773,0.230269819,0.297628693,0.214169292,0.308907738,0.53,2,may,1226
Ogba-Egbema-Ndoni,Ahoada West,2020,Ogba/Egbema/Ndoni,0.479410578,0.187294016,0.140421067,0.169095769,0.223868267,0.316440728,0.53,1,may,131
Ogba-Egbema-Ndoni,Ahoada West,2023,Ogba/Egbema/Ndoni,0.479410578,0.187294016,0.140421067,0.169095769,0.223868267,0.316440728,0.53,2,may,1226
Ogu-Bolo,Nsit Ubium,2020,Ogu/Bolo,0.401357616,0.353031661,0.243082888,0.273386149,0.295928591,0.374208023,0.53,1,june,162
Ogu-Bolo,Nsit Ubium,2023,Ogu/Bolo,0.401357616,0.353031661,0.243082888,0.273386149,0.295928591,0.374208023,0.53,2,june,1257
Okrika,Nsit Ubium,2020,Okrika,0.549582466,0.419962865,0.089508989,0.231757026,0.2595175,0.34467839,0.53,1,june,162
Okrika,Nsit Ubium,2023,Okrika,0.549582466,0.419962865,0.089508989,0.231757026,0.2595175,0.34467839,0.53,2,june,1257
Omumma,Ngor-Okpala,2020,Omumma,0.175494701,0.192300347,0.132556424,0.233608746,0.307313641,0.383538256,0.53,1,june,162
Omumma,Ngor-Okpala,2023,Omumma,0.175494701,0.192300347,0.132556424,0.233608746,0.307313641,0.383538256,0.53,2,june,1257
Opobo-Nkoro,Nsit Ubium,2020,Opobo/Nkoro,0.722413175,0.53146069,0.536795838,0.34737299,0.188571483,0.289388868,0.53,1,june,162
Opobo-Nkoro,Nsit Ubium,2023,Opobo/Nkoro,0.722413175,0.53146069,0.536795838,0.34737299,0.188571483,0.289388868,0.53,2,june,1257
Oyigbo,Nsit Ubium,2020,Oyigbo,0.4,0.353031661,0.075,0.182608696,0.27812843,0.359702918,0.53,1,june,162
Oyigbo,Nsit Ubium,2023,Oyigbo,0.4,0.353031661,0.075,0.182608696,0.27812843,0.359702918,0.53,2,june,1257
Port-Harcourt,Ahoada West,2020,Port-Harcourt,0.286453819,0.35355084,0.396774175,0.246661091,0.218124383,0.311971015,0.53,1,may,131
Port-Harcourt,Ahoada West,2023,Port-Harcourt,0.286453819,0.35355084,0.396774175,0.246661091,0.218124383,0.311971015,0.53,2,may,1226
Tai,Nsit Ubium,2020,Tai,0.167441852,0.186486467,0.135319151,0.148370464,0.305338962,0.381917564,0.53,1,june,162
Tai,Nsit Ubium,2023,Tai,0.167441852,0.186486467,0.135319151,0.148370464,0.305338962,0.381917564,0.53,2,june,1257
Binji,Gawabawa,2020,Binji,0.56,0.533333333,0.348387097,0.965217391,0.828234368,0.721642545,0.53,1,august,223
Binji,Gawabawa,2023,Binji,0.56,0.533333333,0.348387097,0.965217391,0.828234368,0.721642545,0.53,2,august,1318
Bodinga,Gawabawa,2020,Bodinga,0.513431045,0.325035083,0.473757079,0.716103769,0.845274742,0.727651305,0.53,1,august,223
Bodinga,Gawabawa,2023,Bodinga,0.513431045,0.325035083,0.473757079,0.716103769,0.845274742,0.727651305,0.53,2,august,1318
Dange-Shnsi,Gawabawa,2020,Dange-Shnsi,0.917647058,0.635294118,0.2,0.993103448,0.776225122,0.701316559,0.53,1,august,223
Dange-Shnsi,Gawabawa,2023,Dange-Shnsi,0.917647058,0.635294118,0.2,0.993103448,0.776225122,0.701316559,0.53,2,august,1318
Akuku Toru,Ahoada West,2020,Akuku Toru,0.6,0.83076923,0.461538462,0.288,0.307675695,0.383835506,0.53,1,may,131
Akuku Toru,Ahoada West,2023,Akuku Toru,0.6,0.83076923,0.461538462,0.288,0.307675695,0.383835506,0.53,2,may,1226
Goronyo,Gawabawa,2020,Goronyo,0.705882353,0.184615385,0.442105264,0.736363637,0.728302887,0.67977715,0.53,1,august,223
Goronyo,Gawabawa,2023,Goronyo,0.705882353,0.184615385,0.442105264,0.736363637,0.728302887,0.67977715,0.53,2,august,1318
Gawabawa,Gawabawa,2020,Gawabawa,0.53672753,0.228611843,0.282318438,0.627115559,0.808406515,0.714253917,0.53,1,august,223
Gawabawa,Gawabawa,2023,Gawabawa,0.53672753,0.228611843,0.282318438,0.627115559,0.808406515,0.714253917,0.53,2,august,1318
Illela,Gawabawa,2020,Illela,0.726215093,0.398046701,0.306829212,0.855765721,0.78404554,0.704570579,0.53,1,august,223
Illela,Gawabawa,2023,Illela,0.726215093,0.398046701,0.306829212,0.855765721,0.78404554,0.704570579,0.53,2,august,1318
Isa,Rimi,2020,Isa,0.96,0.678260869,0.32,0.662068966,0.799422792,0.710761859,0.53,1,march,70
Isa,Rimi,2023,Isa,0.96,0.678260869,0.32,0.662068966,0.799422792,0.710761859,0.53,2,march,1165
Kebbe,Birnin Kebbi,2020,Kebbe,0.94707177,0.737960786,0.641974103,0.94526286,0.694602402,0.662933002,0.53,1,august,223
Kebbe,Birnin Kebbi,2023,Kebbe,0.94707177,0.737960786,0.641974103,0.94526286,0.694602402,0.662933002,0.53,2,august,1318
Kware,Gawabawa,2020,Kware,0.669767442,0.469565218,0.177777778,0.83076923,0.839844337,0.725770018,0.53,1,august,223
Kware,Gawabawa,2023,Kware,0.669767442,0.469565218,0.177777778,0.83076923,0.839844337,0.725770018,0.53,2,august,1318
Rabah,Gawabawa,2020,Rabah,0.439024391,0.2,0.204255319,0.698734177,0.793430134,0.708381434,0.53,1,august,223
Rabah,Gawabawa,2023,Rabah,0.439024391,0.2,0.204255319,0.698734177,0.793430134,0.708381434,0.53,2,august,1318
Shagari,Birnin Kebbi,2020,Shagari,0.624,0.4,0.633333334,0.888888889,0.765427371,0.696705129,0.53,1,august,223
Shagari,Birnin Kebbi,2023,Shagari,0.624,0.4,0.633333334,0.888888889,0.765427371,0.696705129,0.53,2,august,1318
Mubi South,Darazo,2020,Mubi South,0.474384587,0.505813264,0.589554205,0.512543004,0.692375167,0.661769417,0.53,1,july,186
Mubi South,Darazo,2023,Mubi South,0.474384587,0.505813264,0.589554205,0.512543004,0.692375167,0.661769417,0.53,2,july,1281
Silame,Gawabawa,2020,Silame,0.851612903,0.83076923,0.84,1,0.766165395,0.697024733,0.53,1,august,223
Silame,Gawabawa,2023,Silame,0.851612903,0.83076923,0.84,1,0.766165395,0.697024733,0.53,2,august,1318
Sokoto North,Gawabawa,2020,Sokoto North,0.485411046,0.325425272,0.341327816,0.668984365,0.778619091,0.702320289,0.53,1,august,223
Sokoto North,Gawabawa,2023,Sokoto North,0.485411046,0.325425272,0.341327816,0.668984365,0.778619091,0.702320289,0.53,2,august,1318
Sokoto South,Birnin Kebbi,2020,Sokoto South,0.55454731,0.449316712,0.485236754,0.820992774,0.80984662,0.71480524,0.53,1,august,223
Sokoto South,Birnin Kebbi,2023,Sokoto South,0.55454731,0.449316712,0.485236754,0.820992774,0.80984662,0.71480524,0.53,2,august,1318
Tambuwal,Birnin Kebbi,2020,Tambuwal,0.787088298,0.553423536,0.678285754,0.970619272,0.771427002,0.699284483,0.53,1,august,223
Tambuwal,Birnin Kebbi,2023,Tambuwal,0.787088298,0.553423536,0.678285754,0.970619272,0.771427002,0.699284483,0.53,2,august,1318
Tureta,Birnin Kebbi,2020,Tureta,0.654599743,0.284027563,0.331423691,0.723143401,0.792046748,0.70782607,0.53,1,august,223
Tureta,Birnin Kebbi,2023,Tureta,0.654599743,0.284027563,0.331423691,0.723143401,0.792046748,0.70782607,0.53,2,august,1318
Wamako,Gawabawa,2020,Wamako,0.503225807,0.545454546,0.5,0.492857143,0.797146263,0.709862406,0.53,1,august,223
Wamako,Gawabawa,2023,Wamako,0.503225807,0.545454546,0.5,0.492857143,0.797146263,0.709862406,0.53,2,august,1318
Wurno,Gawabawa,2020,Wurno,0.6792007,0.52855275,0.53920734,0.886138994,0.774541035,0.700606421,0.53,1,august,223
Wurno,Gawabawa,2023,Wurno,0.6792007,0.52855275,0.53920734,0.886138994,0.774541035,0.700606421,0.53,2,august,1318
Yabo,Gawabawa,2020,Yabo,0.782608696,0.6,0.509090909,0.987096774,0.745764844,0.687948856,0.53,1,august,223
Yabo,Gawabawa,2023,Yabo,0.782608696,0.6,0.509090909,0.987096774,0.745764844,0.687948856,0.53,2,august,1318
Ardo-Kola,Keana,2022,Ardo-Kola,0.6,0.48,0.529411765,0.658064516,0.406347907,0.464913317,0.53,1,august,953
Ardo-Kola,Keana,2025,Ardo-Kola,0.6,0.48,0.529411765,0.658064516,0.406347907,0.464913317,0.53,2,august,2048
Gassol,Keana,2022,Gassol,0.441496517,0.239334463,0.321305075,0.548978492,0.374978294,0.439278935,0.53,1,august,953
Gassol,Keana,2025,Gassol,0.441496517,0.239334463,0.321305075,0.548978492,0.374978294,0.439278935,0.53,2,august,2048
Bali,Keana,2022,Bali,0.322785386,0.149859722,0.050762174,0.225637115,0.504206097,0.541470027,0.53,1,august,953
Bali,Keana,2025,Bali,0.322785386,0.149859722,0.050762174,0.225637115,0.504206097,0.541470027,0.53,2,august,2048
Donga,Keana,2022,Donga,0.387668808,0.442848605,0.152875016,0.268657657,0.45406133,0.503065731,0.53,1,august,953
Donga,Keana,2025,Donga,0.387668808,0.442848605,0.152875016,0.268657657,0.45406133,0.503065731,0.53,2,august,2048
Ibi,Keana,2022,Ibi,0.610647703,0.432622464,0.414896969,0.532394123,0.422424747,0.477905881,0.53,1,august,953
Ibi,Keana,2025,Ibi,0.610647703,0.432622464,0.414896969,0.532394123,0.422424747,0.477905881,0.53,2,august,2048
Jalingo,Keana,2022,Jalingo,0.205714283,0.355955051,0.252420709,0.298759306,0.356978455,0.424462611,0.53,1,august,953
Jalingo,Keana,2025,Jalingo,0.205714283,0.355955051,0.252420709,0.298759306,0.356978455,0.424462611,0.53,2,august,2048
Yorro,Alkaleri,2022,Yorro,0.182215286,0.458086331,0.111181102,0.187919106,0.517387575,0.55120021,0.53,1,july,916
Yorro,Alkaleri,2025,Yorro,0.182215286,0.458086331,0.111181102,0.187919106,0.517387575,0.55120021,0.53,2,july,2011
Potiskum,Darazo,2022,Potiskum,0.703127959,0.515908974,0.473802431,0.615775217,0.756968245,0.692995272,0.53,1,july,916
Potiskum,Darazo,2025,Potiskum,0.703127959,0.515908974,0.473802431,0.615775217,0.756968245,0.692995272,0.53,2,july,2011
Karin-Lamido,Alkaleri,2022,Karin-Lamido,0.079959606,0.069585785,0.018993246,0.080788166,0.39417534,0.455003762,0.53,1,july,916
Karin-Lamido,Alkaleri,2025,Karin-Lamido,0.079959606,0.069585785,0.018993246,0.080788166,0.39417534,0.455003762,0.53,2,july,2011
Lau,Alkaleri,2022,Lau,0.204255319,0.0375,0.084210527,0.160629922,0.456276312,0.504803441,0.53,1,july,916
Lau,Alkaleri,2025,Lau,0.204255319,0.0375,0.084210527,0.160629922,0.456276312,0.504803441,0.53,2,july,2011
Wukari,Keana,2022,Wukari,0.51540558,0.364159758,0.303144607,0.427139134,0.400486685,0.460148695,0.53,1,august,953
Wukari,Keana,2025,Wukari,0.51540558,0.364159758,0.303144607,0.427139134,0.400486685,0.460148695,0.53,2,august,2048
Zing,Alkaleri,2022,Zing,0.225,0.218181818,0.133333333,0.1125,0.647611651,0.637049113,0.53,1,july,916
Zing,Alkaleri,2025,Zing,0.225,0.218181818,0.133333333,0.1125,0.647611651,0.637049113,0.53,2,july,2011
Bade,Taura,2022,Bade,0.884210526,0.833333333,0.954545454,0.911392405,0.715785679,0.673687029,0.53,1,july,916
Bade,Taura,2025,Bade,0.884210526,0.833333333,0.954545454,0.911392405,0.715785679,0.673687029,0.53,2,july,2011
Nguru,Taura,2022,Nguru,0.821052631,0.444444444,0.55,0.885714286,0.638131481,0.63148795,0.53,1,july,916
Nguru,Taura,2025,Nguru,0.821052631,0.444444444,0.55,0.885714286,0.638131481,0.63148795,0.53,2,july,2011
Bursari,Taura,2022,Bursari,0.725,0.545454546,0.347368421,0.59047619,0.696388917,0.663861803,0.53,1,july,916
Bursari,Taura,2025,Bursari,0.725,0.545454546,0.347368421,0.59047619,0.696388917,0.663861803,0.53,2,july,2011
Damaturu,Darazo,2022,Damaturu,0.193548388,0.145454545,0.09,0.139130435,0.713904356,0.672754775,0.53,1,july,916
Damaturu,Darazo,2025,Damaturu,0.193548388,0.145454545,0.09,0.139130435,0.713904356,0.672754775,0.53,2,july,2011
Fika,Darazo,2022,Fika,0.542720521,0.176470589,0.312245575,0.051428572,0.755004111,0.692121556,0.53,1,july,916
Fika,Darazo,2025,Fika,0.542720521,0.176470589,0.312245575,0.051428572,0.755004111,0.692121556,0.53,2,july,2011
Gujba,Darazo,2022,Gujba,0.542720521,0.392999612,0.312245575,0.590417818,0.684790286,0.657759675,0.53,1,july,916
Gujba,Darazo,2025,Gujba,0.542720521,0.392999612,0.312245575,0.590417818,0.684790286,0.657759675,0.53,2,july,2011
Fune,Darazo,2022,Fune,0.156536068,0.184726934,0.114609751,0.250708666,0.756549801,0.692809524,0.53,1,july,916
Fune,Darazo,2025,Fune,0.156536068,0.184726934,0.114609751,0.250708666,0.756549801,0.692809524,0.53,2,july,2011
Gulani,Alkaleri,2022,Gulani,0.58144166,0.458086331,0.40628614,0.597026536,0.657079381,0.642489607,0.53,1,july,916
Gulani,Alkaleri,2025,Gulani,0.58144166,0.458086331,0.40628614,0.597026536,0.657079381,0.642489607,0.53,2,july,2011
Geidam,Babura,2022,Geidam,0.861101299,0.781438832,0.76719842,0.85875173,0.758492868,0.693670268,0.53,1,may,861
Geidam,Babura,2025,Geidam,0.861101299,0.781438832,0.76719842,0.85875173,0.758492868,0.693670268,0.53,2,may,1956
Nangere,Darazo,2022,Nangere,0.437837838,0.176470589,0.2,0.361445783,0.80170709,0.711658449,0.53,1,july,916
Nangere,Darazo,2025,Nangere,0.437837838,0.176470589,0.2,0.361445783,0.80170709,0.711658449,0.53,2,july,2011
Jakusko,Taura,2022,Jakusko,0.615087718,0.499616092,0.547328429,0.787895714,0.726795273,0.679053969,0.53,1,july,916
Jakusko,Taura,2025,Jakusko,0.615087718,0.499616092,0.547328429,0.787895714,0.726795273,0.679053969,0.53,2,july,2011
Karasuwa,Taura,2022,Karasuwa,0.90664348,0.852449906,0.692014591,0.944445031,0.736988539,0.683888724,0.53,1,july,916
Karasuwa,Taura,2025,Karasuwa,0.90664348,0.852449906,0.692014591,0.944445031,0.736988539,0.683888724,0.53,2,july,2011
Tarmua,Rimi,2022,Tarmua,0.878423186,0.710911537,0.630988288,0.822128818,0.741653475,0.686058597,0.53,1,march,800
Tarmua,Rimi,2025,Tarmua,0.878423186,0.710911537,0.630988288,0.822128818,0.741653475,0.686058597,0.53,2,march,1895
Anka,Darazo,2020,Anka,0.587890376,0.353535354,0.311482418,0.812423926,0.695814162,0.663563431,0.53,1,july,186
Anka,Darazo,2023,Anka,0.587890376,0.353535354,0.311482418,0.812423926,0.695814162,0.663563431,0.53,2,july,1281
Bakura,Darazo,2020,Bakura,0.682149887,0.14906316,0.264571451,0.879022199,0.73158069,0.681339741,0.53,1,july,186
Bakura,Darazo,2023,Bakura,0.682149887,0.14906316,0.264571451,0.879022199,0.73158069,0.681339741,0.53,2,july,1281
Birnin Magaji,Rimi,2020,Birnin Magaji,0.878423186,0.710911537,0.630988288,0.822128818,0.793671815,0.708478232,0.53,1,march,70
Birnin Magaji,Rimi,2023,Birnin Magaji,0.878423186,0.710911537,0.630988288,0.822128818,0.793671815,0.708478232,0.53,2,march,1165
Bukkuyum,Alkaleri,2020,Bukkuyum,0.432651155,0.106872127,0.077873238,0.636366256,0.698622761,0.665017493,0.53,1,july,186
Bukkuyum,Alkaleri,2023,Bukkuyum,0.432651155,0.106872127,0.077873238,0.636366256,0.698622761,0.665017493,0.53,2,july,1281
Bungudu,Takali,2020,Bungudu,0.744727801,0.388937902,0.312882608,0.713310792,0.78759069,0.706022165,0.53,1,september,250
Bungudu,Takali,2023,Bungudu,0.744727801,0.388937902,0.312882608,0.713310792,0.78759069,0.706022165,0.53,2,september,1345
Gummi,Birnin Kebbi,2020,Gummi,0.36673715,0.052783044,0.131810914,0.563086684,0.733770917,0.682376452,0.53,1,august,223
Gummi,Birnin Kebbi,2023,Gummi,0.36673715,0.052783044,0.131810914,0.563086684,0.733770917,0.682376452,0.53,2,august,1318
Ipokia,Uzo-Uwani,2021,Ipokia,0.545454546,0.3,0.36,0.427118644,0.383971272,0.44665789,0.53,1,june,527
Ipokia,Uzo-Uwani,2024,Ipokia,0.545454546,0.3,0.36,0.427118644,0.383971272,0.44665789,0.53,2,june,1622
Gusau,Darazo,2020,Gusau,0.837883139,0.548815181,0.247380566,0.922936933,0.74575499,0.68794435,0.53,1,july,186
Gusau,Darazo,2023,Gusau,0.837883139,0.548815181,0.247380566,0.922936933,0.74575499,0.68794435,0.53,2,july,1281
Kaura-Namoda,Rimi,2020,Kaura-Namoda,0.518678262,0.216506891,0.250644353,0.663669706,0.83259153,0.72320853,0.53,1,march,70
Kaura-Namoda,Rimi,2023,Kaura-Namoda,0.518678262,0.216506891,0.250644353,0.663669706,0.83259153,0.72320853,0.53,2,march,1165
Maradun,Darazo,2020,Maradun,0.859107658,0.252578748,0.309060942,0.909621377,0.782439008,0.703907955,0.53,1,july,186
Maradun,Darazo,2023,Maradun,0.859107658,0.252578748,0.309060942,0.909621377,0.782439008,0.703907955,0.53,2,july,1281
Tsafe,Takali,2020,Tsafe,0.638519772,0.148250914,0.251250578,0.71705412,0.751053987,0.690350267,0.53,1,september,250
Tsafe,Takali,2023,Tsafe,0.638519772,0.148250914,0.251250578,0.71705412,0.751053987,0.690350267,0.53,2,september,1345
Maru,Giwa,2020,Maru,0.69924743,0.563254504,0.393609354,0.638796836,0.663477353,0.646101776,0.53,1,august,223
Maru,Giwa,2023,Maru,0.69924743,0.563254504,0.393609354,0.638796836,0.663477353,0.646101776,0.53,2,august,1318
Shinkafi,Rimi,2020,Shinkafi,0.685714285,0.387096774,0.306976744,0.818181818,0.80839035,0.714247715,0.53,1,march,70
Shinkafi,Rimi,2023,Shinkafi,0.685714285,0.387096774,0.306976744,0.818181818,0.80839035,0.714247715,0.53,2,march,1165
Talata Mafara,Darazo,2020,Talata Mafara,0.592390207,0.273947107,0.169848821,0.68336182,0.728240789,0.679747419,0.53,1,july,186
Talata Mafara,Darazo,2023,Talata Mafara,0.592390207,0.273947107,0.169848821,0.68336182,0.728240789,0.679747419,0.53,2,july,1281
Zurmi,Rimi,2020,Zurmi,0.504944016,0.168603918,0.209658222,0.632765924,0.780157318,0.702961675,0.53,1,march,70
Zurmi,Rimi,2023,Zurmi,0.504944016,0.168603918,0.209658222,0.632765924,0.780157318,0.702961675,0.53,2,march,1165
Mbo,Nsit Ubium,2021,Mbo,0.423529411,0.8,0.385714285,0.36,0.299002486,0.376723643,0.53,1,june,527
Mbo,Nsit Ubium,2024,Mbo,0.423529411,0.8,0.385714285,0.36,0.299002486,0.376723643,0.53,2,june,1622
Oron,Nsit Ubium,2021,Oron,0.08,0.353031661,0.24,0.3,0.308094501,0.384179387,0.53,1,june,527
Oron,Nsit Ubium,2024,Oron,0.08,0.353031661,0.24,0.3,0.308094501,0.384179387,0.53,2,june,1622
Udung Uko,Nsit Ubium,2021,Udung Uko,0.401357616,0.353031661,0.243082888,0.273386149,0.232099503,0.322887578,0.53,1,june,527
Udung Uko,Nsit Ubium,2024,Udung Uko,0.401357616,0.353031661,0.243082888,0.273386149,0.232099503,0.322887578,0.53,2,june,1622
Calabar South,Nsit Ubium,2021,Calabar South,0.604552388,0.347929034,0.215303477,0.276586074,0.442007326,0.4935513,0.53,1,june,527
Calabar South,Nsit Ubium,2024,Calabar South,0.604552388,0.347929034,0.215303477,0.276586074,0.442007326,0.4935513,0.53,2,june,1622
Ibeno,Nsit Ubium,2021,Ibeno,0.401357616,0.353031661,0.243082888,0.273386149,0.270147342,0.353239894,0.53,1,june,527
Ibeno,Nsit Ubium,2024,Ibeno,0.401357616,0.353031661,0.243082888,0.273386149,0.270147342,0.353239894,0.53,2,june,1622
Eastern Obolo,Nsit Ubium,2021,Eastern Obolo,0.733333333,0.466666667,0.388235294,0.432786886,0.178491572,0.281859788,0.53,1,june,527
Eastern Obolo,Nsit Ubium,2024,Eastern Obolo,0.733333333,0.466666667,0.388235294,0.432786886,0.178491572,0.281859788,0.53,2,june,1622
Degema,Ahoada West,2020,Degema,0.24,0.316752574,0.171428572,0.2,0.284841623,0.365159834,0.53,1,may,131
Degema,Ahoada West,2023,Degema,0.24,0.316752574,0.171428572,0.2,0.284841623,0.365159834,0.53,2,may,1226
Brass,Ahoada West,2020,Brass,0.627819416,0.593112283,0.520172483,0.523044973,0.269238091,0.352505409,0.53,1,may,131
Brass,Ahoada West,2023,Brass,0.627819416,0.593112283,0.520172483,0.523044973,0.269238091,0.352505409,0.53,2,may,1226
Southern Ijaw,Ahoada West,2020,Southern Ijaw,0.275300159,0.228193415,0.247090817,0.322331662,0.300385456,0.377856327,0.53,1,may,131
Southern Ijaw,Ahoada West,2023,Southern Ijaw,0.275300159,0.228193415,0.247090817,0.322331662,0.300385456,0.377856327,0.53,2,may,1226
Ekeremor,Ahoada West,2020,Ekeremor,0.590059694,0.623574287,0.712764301,0.611065421,0.323932604,0.397208796,0.53,1,may,131
Ekeremor,Ahoada West,2023,Ekeremor,0.590059694,0.623574287,0.712764301,0.611065421,0.323932604,0.397208796,0.53,2,may,1226
Burutu,Isoko South,2022,Burutu,0.34951462,0.508235304,0.648979579,0.328662437,0.209856161,0.305581011,0.53,1,june,892
Burutu,Isoko South,2025,Burutu,0.34951462,0.508235304,0.648979579,0.328662437,0.209856161,0.305581011,0.53,2,june,1987
Warri South West,Isoko South,2022,Warri South West,0.514285715,0.514285715,0.24,0.822222222,0.13055915,0.247431724,0.53,1,june,892
Warri South West,Isoko South,2025,Warri South West,0.514285715,0.514285715,0.24,0.822222222,0.13055915,0.247431724,0.53,2,june,1987
Warri North,Owan East,2022,Warri North,0.727244041,0.565402192,0.58556738,0.515361761,0.22537172,0.317614669,0.53,1,march,800
Warri North,Owan East,2025,Warri North,0.727244041,0.565402192,0.58556738,0.515361761,0.22537172,0.317614669,0.53,2,march,1895
Ilaje,Owan East,2020,Ilaje,0.914285714,0.9,0.866666666,0.860377358,0.29492871,0.373390349,0.53,1,march,70
Ilaje,Owan East,2023,Ilaje,0.914285714,0.9,0.866666666,0.860377358,0.29492871,0.373390349,0.53,2,march,1165
Ibeju-Lekki,Uzo-Uwani,2020,Ibeju/Lekki,0.291891892,0.24,0.138461538,0.30909091,0.430387467,0.484293743,0.53,1,june,162
Ibeju-Lekki,Uzo-Uwani,2023,Ibeju/Lekki,0.291891892,0.24,0.138461538,0.30909091,0.430387467,0.484293743,0.53,2,june,1257
Amuwo-Odofin,Isoko South,2020,Amuwo-Odofin,0.572529384,0.282561581,0.122441011,0.121066288,0.414522642,0.471534679,0.53,1,june,162
Amuwo-Odofin,Isoko South,2023,Amuwo-Odofin,0.572529384,0.282561581,0.122441011,0.121066288,0.414522642,0.471534679,0.53,2,june,1257
Badagry,Uzo-Uwani,2020,Badagry,0.45,0.4,0.413793103,0.316981132,0.426397668,0.48109727,0.53,1,june,162
Badagry,Uzo-Uwani,2023,Badagry,0.45,0.4,0.413793103,0.316981132,0.426397668,0.48109727,0.53,2,june,1257
Egbado North,Owan East,2021,Egbado North,0.266666666,0.276923077,0.070588235,0.3,0.310892073,0.386477465,0.53,1,march,435
Egbado North,Owan East,2024,Egbado North,0.266666666,0.276923077,0.070588235,0.3,0.310892073,0.386477465,0.53,2,march,1530
Imeko-Afon,Oke-Ero,2021,Imeko-Afon,0.3,0.36,0.375,0.377777778,0.370192293,0.435344578,0.53,1,july,551
Imeko-Afon,Oke-Ero,2024,Imeko-Afon,0.3,0.36,0.375,0.377777778,0.370192293,0.435344578,0.53,2,july,1646
Iwajowa,Oke-Ero,2020,Iwajowa,0.9,0.631578947,0.276923077,0.883018868,0.430464219,0.484355148,0.53,1,july,186
Iwajowa,Oke-Ero,2023,Iwajowa,0.9,0.631578947,0.276923077,0.883018868,0.430464219,0.484355148,0.53,2,july,1281
Atigbo,Oke-Ero,2020,Atigbo,0.257142857,0.359315966,0.312455578,0.208695652,0.430762739,0.484593946,0.53,1,july,186
Atigbo,Oke-Ero,2023,Atigbo,0.257142857,0.359315966,0.312455578,0.208695652,0.430762739,0.484593946,0.53,2,july,1281
Baruten,Oke-Ero,2020,Baruten,0.42406013,0.276721357,0.281124467,0.404317213,0.347941602,0.417009995,0.53,1,july,186
Baruten,Oke-Ero,2023,Baruten,0.42406013,0.276721357,0.281124467,0.404317213,0.347941602,0.417009995,0.53,2,july,1281
Borgu,Oke-Ero,2022,Borgu,0.171428572,0.052173913,0.218181818,0.16119403,0.335547745,0.406785099,0.53,1,july,916
