,LGA,repDS,year,LGA_old,U5_ITN_use,six_nine_ITN_use,ten_eighteen_ITN_use,over_eighteen_ITN_use,mortality_rate,kill_rate,block_initial,round,peak,simday,MapB_mix,llin_MapB
597,Ondo West,Akinyele,2020,Ondo West,0.832355374,0.671437499,0.504118543,0.62060124,0.391888362,0.453136055,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn 
598,Ondo West,Akinyele,2023,Ondo West,0.832355374,0.671437499,0.504118543,0.62060124,0.391888362,0.453136055,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn 
599,Ose,Owan East,2020,Ose,0.8127186,0.738818978,0.738095239,0.68595194,0.341879574,0.412008749,0.53,1,march,70,CM+IPTp+LLINs+IPTi,itn 
600,Ose,Owan East,2023,Ose,0.8127186,0.738818978,0.738095239,0.68595194,0.341879574,0.412008749,0.53,2,march,1165,CM+IPTp+LLINs+IPTi,itn 
601,Orolu,Oke-Ero,2020,Orolu,0.509893958,0.416216179,0.255229112,0.381146491,0.499090523,0.537649782,0.53,1,july,186,CM+IPTp+LLINs+IPTi,itn 
602,Orolu,Oke-Ero,2023,Orolu,0.509893958,0.416216179,0.255229112,0.381146491,0.499090523,0.537649782,0.53,2,july,1281,CM+IPTp+LLINs+IPTi,itn 
603,Boluwaduro,Akinyele,2020,Boluwaduro,0.457505111,0.26687574,0.128694924,0.37019086,0.300398529,0.377867037,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn 
604,Boluwaduro,Akinyele,2023,Boluwaduro,0.457505111,0.26687574,0.128694924,0.37019086,0.300398529,0.377867037,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn 
605,Boripe,Akinyele,2020,Boripe,0.568421053,0.24,0.7,0.523636363,0.354570478,0.422477334,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn 
606,Boripe,Akinyele,2023,Boripe,0.568421053,0.24,0.7,0.523636363,0.354570478,0.422477334,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn 
607,Ife East,Akinyele,2020,Ife East,0.436363637,0.8,0.372688174,0.125373134,0.454795344,0.503641962,0.53,1,may,131,CM+IPTp+Urban-LLINs+IPTi,itn 
608,Ife East,Akinyele,2023,Ife East,0.436363637,0.8,0.372688174,0.125373134,0.454795344,0.503641962,0.53,2,may,1226,CM+IPTp+Urban-LLINs+IPTi,itn 
609,Ife South,Akinyele,2020,Ife South,0.5217819,0.470437196,0.372688174,0.452985571,0.40603638,0.46466042,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn 
610,Ife South,Akinyele,2023,Ife South,0.5217819,0.470437196,0.372688174,0.452985571,0.40603638,0.46466042,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn 
611,Isokan,Akinyele,2020,Isokan,0.5217819,0.470437196,0.372688174,0.452985571,0.367314771,0.432977043,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn 
612,Isokan,Akinyele,2023,Isokan,0.5217819,0.470437196,0.372688174,0.452985571,0.367314771,0.432977043,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn 
613,Olorunda,Akinyele,2020,Olorunda,0.5217819,0.470437196,0.372688174,0.452985571,0.431272633,0.485001715,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn 
614,Olorunda,Akinyele,2023,Olorunda,0.5217819,0.470437196,0.372688174,0.452985571,0.431272633,0.485001715,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn 
615,Ibadan South East,Akinyele,2020,Ibadan South East,0.5217819,0.470437196,0.372688174,0.452985571,0.271498263,0.354331864,0.53,1,may,131,CM+IPTp+Urban-LLINs+IPTi,itn 
616,Ibadan South East,Akinyele,2023,Ibadan South East,0.5217819,0.470437196,0.372688174,0.452985571,0.271498263,0.354331864,0.53,2,may,1226,CM+IPTp+Urban-LLINs+IPTi,itn 
617,Afijio,Akinyele,2020,Afijio,0.646153846,0.3,0.133333333,0.417391304,0.464150913,0.510953009,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn 
618,Afijio,Akinyele,2023,Afijio,0.646153846,0.3,0.133333333,0.417391304,0.464150913,0.510953009,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn 
619,Atiba,Akinyele,2020,Atiba,0.9,0.6,0.372688174,0.68,0.383570526,0.446329501,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn 
620,Atiba,Akinyele,2023,Atiba,0.9,0.6,0.372688174,0.68,0.383570526,0.446329501,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn 
621,Egbeda,Akinyele,2020,Egbeda,0.568488137,0.672138025,0.381341593,0.506325835,0.298595531,0.37639044,0.53,1,may,131,CM+IPTp+Urban-LLINs+IPTi,itn 
622,Egbeda,Akinyele,2023,Egbeda,0.568488137,0.672138025,0.381341593,0.506325835,0.298595531,0.37639044,0.53,2,may,1226,CM+IPTp+Urban-LLINs+IPTi,itn 
623,Ibarapa North,Oke-Ero,2020,Ibarapa North,0.470146681,0.359315966,0.312455578,0.426145735,0.369500036,0.434775142,0.53,1,july,186,CM+IPTp+LLINs+IPTi,itn 
624,Ibarapa North,Oke-Ero,2023,Ibarapa North,0.470146681,0.359315966,0.312455578,0.426145735,0.369500036,0.434775142,0.53,2,july,1281,CM+IPTp+LLINs+IPTi,itn 
625,Irepo,Oke-Ero,2020,Irepo,0.470146681,0.359315966,0.312455578,0.426145735,0.40196685,0.461353198,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn 
626,Irepo,Oke-Ero,2023,Irepo,0.470146681,0.359315966,0.312455578,0.426145735,0.40196685,0.461353198,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn 
627,Olorunsogo,Oke-Ero,2020,Olorunsogo,0.470146681,0.359315966,0.312455578,0.426145735,0.414397427,0.471433482,0.53,1,july,186,CM+IPTp+LLINs+IPTi,itn 
628,Olorunsogo,Oke-Ero,2023,Olorunsogo,0.470146681,0.359315966,0.312455578,0.426145735,0.414397427,0.471433482,0.53,2,july,1281,CM+IPTp+LLINs+IPTi,itn 
629,Orelope,Oke-Ero,2020,Orelope,0.470146681,0.359315966,0.312455578,0.426145735,0.392367103,0.45352717,0.53,1,july,186,CM+IPTp+LLINs+IPTi,itn 
630,Orelope,Oke-Ero,2023,Orelope,0.470146681,0.359315966,0.312455578,0.426145735,0.392367103,0.45352717,0.53,2,july,1281,CM+IPTp+LLINs+IPTi,itn 
631,Ori Ire,Oke-Ero,2020,Ori Ire,0.3,0.36,0.285714286,0.501818182,0.343662506,0.41347974,0.53,1,july,186,CM+IPTp+LLINs+IPTi,itn 
632,Ori Ire,Oke-Ero,2023,Ori Ire,0.3,0.36,0.285714286,0.501818182,0.343662506,0.41347974,0.53,2,july,1281,CM+IPTp+LLINs+IPTi,itn 
633,Oyo West,Akinyele,2020,Oyo West,0.545454546,0.171428572,0.06,0.280851064,0.423437594,0.478720265,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn 
634,Oyo West,Akinyele,2023,Oyo West,0.545454546,0.171428572,0.06,0.280851064,0.423437594,0.478720265,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn 
635,Saki East,Oke-Ero,2020,Saki East,0.307801859,0.238754963,0.063813232,0.50383321,0.45017239,0.500006612,0.53,1,july,186,CM+IPTp+LLINs+IPTi,itn 
636,Saki East,Oke-Ero,2023,Saki East,0.307801859,0.238754963,0.063813232,0.50383321,0.45017239,0.500006612,0.53,2,july,1281,CM+IPTp+LLINs+IPTi,itn 
637,Saki West,Akinyele,2020,Saki West,0.472609405,0.495711082,0.416976124,0.555863074,0.443453887,0.494698068,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn 
638,Saki West,Akinyele,2023,Saki West,0.472609405,0.495711082,0.416976124,0.555863074,0.443453887,0.494698068,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn 
639,Surulere2,Oke-Ero,2020,Surulere2,0.189473684,0.533333333,0.525,0.427118644,0.412184156,0.469643564,0.53,1,july,186,CM+IPTp+LLINs+IPTi,itn 
640,Surulere2,Oke-Ero,2023,Surulere2,0.189473684,0.533333333,0.525,0.427118644,0.412184156,0.469643564,0.53,2,july,1281,CM+IPTp+LLINs+IPTi,itn 
641,Barikin Ladi,Soba,2020,Barikin Ladi,0.751367978,0.618679891,0.518162234,0.583670154,0.436851373,0.489453402,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn 
642,Barikin Ladi,Soba,2023,Barikin Ladi,0.751367978,0.618679891,0.518162234,0.583670154,0.436851373,0.489453402,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn 
643,Bassa2,Soba,2020,Bassa2,0.302284703,0.219479545,0.159121626,0.262465292,0.472509448,0.517430069,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn 
644,Bassa2,Soba,2023,Bassa2,0.302284703,0.219479545,0.159121626,0.262465292,0.472509448,0.517430069,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn 
645,Bokkos,Giwa,2020,Bokkos,0.642462204,0.553340174,0.267500864,0.403460142,0.504790752,0.5419051,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn 
646,Bokkos,Giwa,2023,Bokkos,0.642462204,0.553340174,0.267500864,0.403460142,0.504790752,0.5419051,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn 
647,Jos North,Soba,2020,Jos North,0.627045011,0.385382204,0.274383346,0.48262802,0.493441356,0.533403445,0.53,1,july,186,CM+IPTp+UrbanLLINs+SMC,itn 
648,Jos North,Soba,2023,Jos North,0.627045011,0.385382204,0.274383346,0.48262802,0.493441356,0.533403445,0.53,2,july,1281,CM+IPTp+UrbanLLINs+SMC,itn 
649,Jos South,Soba,2020,Jos South,0.628484639,0.308776674,0.292303906,0.388558711,0.463767002,0.510654246,0.53,1,july,186,CM+IPTp+UrbanLLINs+SMC,itn 
650,Jos South,Soba,2023,Jos South,0.628484639,0.308776674,0.292303906,0.388558711,0.463767002,0.510654246,0.53,2,july,1281,CM+IPTp+UrbanLLINs+SMC,itn 
651,Kanam,Alkaleri,2020,Kanam,0.635088721,0.479912323,0.402237634,0.472330235,0.551419778,0.575511162,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn 
652,Kanam,Alkaleri,2023,Kanam,0.635088721,0.479912323,0.402237634,0.472330235,0.551419778,0.575511162,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn 
653,Kanke,Alkaleri,2020,Kanke,0.507545039,0.369736708,0.379970436,0.497417298,0.64202109,0.633783346,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn 
654,Kanke,Alkaleri,2023,Kanke,0.507545039,0.369736708,0.379970436,0.497417298,0.64202109,0.633783346,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn 
655,Langtang North,Alkaleri,2020,Langtang North,0.4,0.36,0.541935484,0.541935484,0.48717115,0.528657291,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn 
656,Langtang North,Alkaleri,2023,Langtang North,0.4,0.36,0.541935484,0.541935484,0.48717115,0.528657291,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn 
657,Mikang,Alkaleri,2020,Mikang,0.58144166,0.458086331,0.40628614,0.597026536,0.413678475,0.470852295,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn 
658,Mikang,Alkaleri,2023,Mikang,0.58144166,0.458086331,0.40628614,0.597026536,0.413678475,0.470852295,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn 
659,Abua-Odual,Ahoada West,2020,Abua/Odual,0.174708179,0.360013954,0.114120534,0.116879237,0.255950957,0.341818833,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn 
660,Abua-Odual,Ahoada West,2023,Abua/Odual,0.174708179,0.360013954,0.114120534,0.116879237,0.255950957,0.341818833,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn 
661,Pankshin,Alkaleri,2020,Pankshin,0.260663498,0.227591447,0.322511736,0.338222663,0.526813534,0.558053877,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn 
662,Pankshin,Alkaleri,2023,Pankshin,0.260663498,0.227591447,0.322511736,0.338222663,0.526813534,0.558053877,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn 
663,Shendam,Keana,2020,Shendam,0.377995315,0.172008598,0.227614038,0.318522088,0.510631455,0.546233826,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn 
664,Shendam,Keana,2023,Shendam,0.377995315,0.172008598,0.227614038,0.318522088,0.510631455,0.546233826,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn 
665,Wase,Alkaleri,2020,Wase,0.394405598,0.313761446,0.26262625,0.340540549,0.505206823,0.542214526,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn 
666,Wase,Alkaleri,2023,Wase,0.394405598,0.313761446,0.26262625,0.340540549,0.505206823,0.542214526,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn 
667,Ahoada East,Ahoada West,2020,Ahoada East,0.141379309,0.316752574,0.054306568,0.081825293,0.212067193,0.307284555,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn 
668,Ahoada East,Ahoada West,2023,Ahoada East,0.141379309,0.316752574,0.054306568,0.081825293,0.212067193,0.307284555,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn 
669,Ahoada West,Ahoada West,2020,Ahoada West,0.133333333,0.316752574,0.274918585,0.24,0.212747654,0.30780961,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn 
670,Ahoada West,Ahoada West,2023,Ahoada West,0.133333333,0.316752574,0.274918585,0.24,0.212747654,0.30780961,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn 
671,Andoni,Nsit Ubium,2020,Andoni,0.664586387,0.844743395,0.666705133,0.520872667,0.187807527,0.28881499,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn 
672,Andoni,Nsit Ubium,2023,Andoni,0.664586387,0.844743395,0.666705133,0.520872667,0.187807527,0.28881499,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn 
673,Asari-Toru,Ahoada West,2020,Asari-Toru,0.544867979,0.592916771,0.443250158,0.312017299,0.231108823,0.322109151,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn 
674,Asari-Toru,Ahoada West,2023,Asari-Toru,0.544867979,0.592916771,0.443250158,0.312017299,0.231108823,0.322109151,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn 
675,Bonny,Nsit Ubium,2020,Bonny,0.22168776,0.365561881,0.08571512,0.130479757,0.215646982,0.310050826,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn 
676,Bonny,Nsit Ubium,2023,Bonny,0.22168776,0.365561881,0.08571512,0.130479757,0.215646982,0.310050826,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn 
677,Eleme,Ahoada West,2020,Eleme,0.401513644,0.30583744,0.205840528,0.322456726,0.25030862,0.337309328,0.53,1,may,131,CM+IPTp+Urban-LLINs+IPTi,itn 
678,Eleme,Ahoada West,2023,Eleme,0.401513644,0.30583744,0.205840528,0.322456726,0.25030862,0.337309328,0.53,2,may,1226,CM+IPTp+Urban-LLINs+IPTi,itn 
679,Emohua,Ahoada West,2020,Emohua,0.56,0.257142857,0.378947369,0.227586206,0.246521171,0.334292623,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn 
680,Emohua,Ahoada West,2023,Emohua,0.56,0.257142857,0.378947369,0.227586206,0.246521171,0.334292623,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn 
681,Etche,Ngor-Okpala,2020,Etche,0.2271976,0.318751444,0.326232458,0.313774224,0.253940946,0.340210321,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn 
682,Etche,Ngor-Okpala,2023,Etche,0.2271976,0.318751444,0.326232458,0.313774224,0.253940946,0.340210321,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn 
683,Gokana,Nsit Ubium,2020,Gokana,0.264033275,0.276852827,0.133144747,0.208334825,0.297628692,0.375599012,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn 
684,Gokana,Nsit Ubium,2023,Gokana,0.264033275,0.276852827,0.133144747,0.208334825,0.297628692,0.375599012,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn 
685,Ikwerre,Oru West,2020,Ikwerre,0.350330076,0.183214944,0.100435624,0.169306939,0.244599108,0.332764989,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn 
686,Ikwerre,Oru West,2023,Ikwerre,0.350330076,0.183214944,0.100435624,0.169306939,0.244599108,0.332764989,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn 
687,Khana,Nsit Ubium,2020,Khana,0.057142858,0.1,0.461538462,0.098360656,0.213023685,0.308022703,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn 
688,Khana,Nsit Ubium,2023,Khana,0.057142858,0.1,0.461538462,0.098360656,0.213023685,0.308022703,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn 
689,Obia-Akpor,Ahoada West,2020,Obia/Akpor,0.306591066,0.232700773,0.230269819,0.297628693,0.214169292,0.308907738,0.53,1,may,131,CM+IPTp+Urban-LLINs+IPTi,itn 
690,Obia-Akpor,Ahoada West,2023,Obia/Akpor,0.306591066,0.232700773,0.230269819,0.297628693,0.214169292,0.308907738,0.53,2,may,1226,CM+IPTp+Urban-LLINs+IPTi,itn 
691,Ogba-Egbema-Ndoni,Ahoada West,2020,Ogba/Egbema/Ndoni,0.479410578,0.187294016,0.140421067,0.169095769,0.223868267,0.316440728,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn 
692,Ogba-Egbema-Ndoni,Ahoada West,2023,Ogba/Egbema/Ndoni,0.479410578,0.187294016,0.140421067,0.169095769,0.223868267,0.316440728,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn 
693,Ogu-Bolo,Nsit Ubium,2020,Ogu/Bolo,0.401357616,0.353031661,0.243082888,0.273386149,0.295928591,0.374208023,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn 
694,Ogu-Bolo,Nsit Ubium,2023,Ogu/Bolo,0.401357616,0.353031661,0.243082888,0.273386149,0.295928591,0.374208023,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn 
695,Okrika,Nsit Ubium,2020,Okrika,0.549582466,0.419962865,0.089508989,0.231757026,0.2595175,0.34467839,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn 
696,Okrika,Nsit Ubium,2023,Okrika,0.549582466,0.419962865,0.089508989,0.231757026,0.2595175,0.34467839,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn 
697,Omumma,Ngor-Okpala,2020,Omumma,0.175494701,0.192300347,0.132556424,0.233608746,0.307313641,0.383538256,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn 
698,Omumma,Ngor-Okpala,2023,Omumma,0.175494701,0.192300347,0.132556424,0.233608746,0.307313641,0.383538256,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn 
699,Opobo-Nkoro,Nsit Ubium,2020,Opobo/Nkoro,0.722413175,0.53146069,0.536795838,0.34737299,0.188571483,0.289388868,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn 
700,Opobo-Nkoro,Nsit Ubium,2023,Opobo/Nkoro,0.722413175,0.53146069,0.536795838,0.34737299,0.188571483,0.289388868,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn 
701,Oyigbo,Nsit Ubium,2020,Oyigbo,0.4,0.353031661,0.075,0.182608696,0.27812843,0.359702918,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn 
702,Oyigbo,Nsit Ubium,2023,Oyigbo,0.4,0.353031661,0.075,0.182608696,0.27812843,0.359702918,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn 
703,Port-Harcourt,Ahoada West,2020,Port-Harcourt,0.286453819,0.35355084,0.396774175,0.246661091,0.218124383,0.311971015,0.53,1,may,131,CM+IPTp+Urban-LLINs+IPTi,itn 
704,Port-Harcourt,Ahoada West,2023,Port-Harcourt,0.286453819,0.35355084,0.396774175,0.246661091,0.218124383,0.311971015,0.53,2,may,1226,CM+IPTp+Urban-LLINs+IPTi,itn 
705,Tai,Nsit Ubium,2020,Tai,0.167441852,0.186486467,0.135319151,0.148370464,0.305338962,0.381917564,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn 
706,Tai,Nsit Ubium,2023,Tai,0.167441852,0.186486467,0.135319151,0.148370464,0.305338962,0.381917564,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn 
707,Binji,Gawabawa,2020,Binji,0.56,0.533333333,0.348387097,0.965217391,0.828234368,0.721642545,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn 
708,Binji,Gawabawa,2023,Binji,0.56,0.533333333,0.348387097,0.965217391,0.828234368,0.721642545,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn 
709,Bodinga,Gawabawa,2020,Bodinga,0.513431045,0.325035083,0.473757079,0.716103769,0.845274742,0.727651305,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn 
710,Bodinga,Gawabawa,2023,Bodinga,0.513431045,0.325035083,0.473757079,0.716103769,0.845274742,0.727651305,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn 
711,Dange-Shnsi,Gawabawa,2020,Dange-Shnsi,0.917647058,0.635294118,0.2,0.993103448,0.776225122,0.701316559,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn 
712,Dange-Shnsi,Gawabawa,2023,Dange-Shnsi,0.917647058,0.635294118,0.2,0.993103448,0.776225122,0.701316559,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn 
713,Akuku Toru,Ahoada West,2020,Akuku Toru,0.6,0.83076923,0.461538462,0.288,0.307675695,0.383835506,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn 
714,Akuku Toru,Ahoada West,2023,Akuku Toru,0.6,0.83076923,0.461538462,0.288,0.307675695,0.383835506,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn 
715,Isa,Rimi,2020,Isa,0.96,0.678260869,0.32,0.662068966,0.799422792,0.710761859,0.53,1,march,70,CM+IPTp+LLINs+SMC,itn 
716,Isa,Rimi,2023,Isa,0.96,0.678260869,0.32,0.662068966,0.799422792,0.710761859,0.53,2,march,1165,CM+IPTp+LLINs+SMC,itn 
717,Kware,Gawabawa,2020,Kware,0.669767442,0.469565218,0.177777778,0.83076923,0.839844337,0.725770018,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn 
718,Kware,Gawabawa,2023,Kware,0.669767442,0.469565218,0.177777778,0.83076923,0.839844337,0.725770018,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn 
719,Rabah,Gawabawa,2020,Rabah,0.439024391,0.2,0.204255319,0.698734177,0.793430134,0.708381434,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn 
720,Rabah,Gawabawa,2023,Rabah,0.439024391,0.2,0.204255319,0.698734177,0.793430134,0.708381434,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn 
721,Shagari,Birnin Kebbi,2020,Shagari,0.624,0.4,0.633333334,0.888888889,0.765427371,0.696705129,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn 
722,Shagari,Birnin Kebbi,2023,Shagari,0.624,0.4,0.633333334,0.888888889,0.765427371,0.696705129,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn 
723,Sokoto North,Gawabawa,2020,Sokoto North,0.485411046,0.325425272,0.341327816,0.668984365,0.778619091,0.702320289,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn 
724,Sokoto North,Gawabawa,2023,Sokoto North,0.485411046,0.325425272,0.341327816,0.668984365,0.778619091,0.702320289,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn 
725,Sokoto South,Birnin Kebbi,2020,Sokoto South,0.55454731,0.449316712,0.485236754,0.820992774,0.80984662,0.71480524,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn 
726,Sokoto South,Birnin Kebbi,2023,Sokoto South,0.55454731,0.449316712,0.485236754,0.820992774,0.80984662,0.71480524,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn 
727,Tambuwal,Birnin Kebbi,2020,Tambuwal,0.787088298,0.553423536,0.678285754,0.970619272,0.771427002,0.699284483,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn 
728,Tambuwal,Birnin Kebbi,2023,Tambuwal,0.787088298,0.553423536,0.678285754,0.970619272,0.771427002,0.699284483,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn 
729,Wamako,Gawabawa,2020,Wamako,0.503225807,0.545454546,0.5,0.492857143,0.797146263,0.709862406,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn 
730,Wamako,Gawabawa,2023,Wamako,0.503225807,0.545454546,0.5,0.492857143,0.797146263,0.709862406,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn 
731,Wurno,Gawabawa,2020,Wurno,0.6792007,0.52855275,0.53920734,0.886138994,0.774541035,0.700606421,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn 
732,Wurno,Gawabawa,2023,Wurno,0.6792007,0.52855275,0.53920734,0.886138994,0.774541035,0.700606421,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn 
733,Yabo,Gawabawa,2020,Yabo,0.782608696,0.6,0.509090909,0.987096774,0.745764844,0.687948856,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn 
734,Yabo,Gawabawa,2023,Yabo,0.782608696,0.6,0.509090909,0.987096774,0.745764844,0.687948856,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn 
735,Donga,Keana,2022,Donga,0.387668808,0.442848605,0.152875016,0.268657657,0.45406133,0.503065731,0.53,1,august,953,CM+IPTp+LLINs+SMC,itn 
736,Donga,Keana,2025,Donga,0.387668808,0.442848605,0.152875016,0.268657657,0.45406133,0.503065731,0.53,2,august,2048,CM+IPTp+LLINs+SMC,itn 
737,Yorro,Alkaleri,2022,Yorro,0.182215286,0.458086331,0.111181102,0.187919106,0.517387575,0.55120021,0.53,1,july,916,CM+IPTp+LLINs+SMC,itn 
738,Yorro,Alkaleri,2025,Yorro,0.182215286,0.458086331,0.111181102,0.187919106,0.517387575,0.55120021,0.53,2,july,2011,CM+IPTp+LLINs+SMC,itn 
739,Bade,Taura,2022,Bade,0.884210526,0.833333333,0.954545454,0.911392405,0.715785679,0.673687029,0.53,1,july,916,CM+IPTp+LLINs+SMC,itn 
740,Bade,Taura,2025,Bade,0.884210526,0.833333333,0.954545454,0.911392405,0.715785679,0.673687029,0.53,2,july,2011,CM+IPTp+LLINs+SMC,itn 
741,Nguru,Taura,2022,Nguru,0.821052631,0.444444444,0.55,0.885714286,0.638131481,0.63148795,0.53,1,july,916,CM+IPTp+LLINs+SMC,itn 
742,Nguru,Taura,2025,Nguru,0.821052631,0.444444444,0.55,0.885714286,0.638131481,0.63148795,0.53,2,july,2011,CM+IPTp+LLINs+SMC,itn 
743,Bursari,Taura,2022,Bursari,0.725,0.545454546,0.347368421,0.59047619,0.696388917,0.663861803,0.53,1,july,916,CM+IPTp+LLINs+SMC,itn 
744,Bursari,Taura,2025,Bursari,0.725,0.545454546,0.347368421,0.59047619,0.696388917,0.663861803,0.53,2,july,2011,CM+IPTp+LLINs+SMC,itn 
745,Damaturu,Darazo,2022,Damaturu,0.193548388,0.145454545,0.09,0.139130435,0.713904356,0.672754775,0.53,1,july,916,CM+IPTp+LLINs+SMC,itn 
746,Damaturu,Darazo,2025,Damaturu,0.193548388,0.145454545,0.09,0.139130435,0.713904356,0.672754775,0.53,2,july,2011,CM+IPTp+LLINs+SMC,itn 
747,Geidam,Babura,2022,Geidam,0.861101299,0.781438832,0.76719842,0.85875173,0.758492868,0.693670268,0.53,1,may,861,CM+IPTp+LLINs+SMC,itn 
