,LGA,repDS,year,LGA_old,U5_ITN_use,six_nine_ITN_use,ten_eighteen_ITN_use,over_eighteen_ITN_use,kill_rate,round,peak,simday,MapA_mix,llin_type
1357,Gulani,Alkaleri,2022,Gulani,0.484534717,0.381738609,0.338571783,0.497522113,0.7188,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
1358,Gulani,Alkaleri,2025,Gulani,0.484534717,0.381738609,0.338571783,0.497522113,0.7188,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
1359,Geidam,Babura,2022,Geidam,0.717584416,0.651199027,0.639332017,0.715626442,0.693670268,1,may,861,CM+IPTp+LLINs+SMC,itn
1360,Geidam,Babura,2025,Geidam,0.717584416,0.651199027,0.639332017,0.715626442,0.693670268,2,may,1956,CM+IPTp+LLINs+SMC,itn
1361,Nangere,Darazo,2022,Nangere,0.364864865,0.147058824,0.166666667,0.301204819,0.7188,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
1362,Nangere,Darazo,2025,Nangere,0.364864865,0.147058824,0.166666667,0.301204819,0.7188,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
1363,Jakusko,Taura,2022,Jakusko,0.512573098,0.416346743,0.456107024,0.656579762,0.7188,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
1364,Jakusko,Taura,2025,Jakusko,0.512573098,0.416346743,0.456107024,0.656579762,0.7188,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
1365,Karasuwa,Taura,2022,Karasuwa,0.755536233,0.710374922,0.576678826,0.787037526,0.683888724,1,july,916,CM+IPTp+LLINs+SMC,itn
1366,Karasuwa,Taura,2025,Karasuwa,0.755536233,0.710374922,0.576678826,0.787037526,0.683888724,2,july,2011,CM+IPTp+LLINs+SMC,itn
1367,Tarmua,Rimi,2022,Tarmua,0.732019322,0.592426281,0.525823573,0.685107348,0.7188,1,march,800,CM+IPTp+IRS+SMC,itn_pbo
1368,Tarmua,Rimi,2025,Tarmua,0.732019322,0.592426281,0.525823573,0.685107348,0.7188,2,march,1895,CM+IPTp+IRS+SMC,itn_pbo
1369,Anka,Darazo,2020,Anka,0.489908647,0.294612795,0.259568682,0.677019938,0.7188,1,july,186,CM+IPTp+IRS+SMC,itn_pbo
1370,Anka,Darazo,2023,Anka,0.489908647,0.294612795,0.259568682,0.677019938,0.7188,2,july,1281,CM+IPTp+IRS+SMC,itn_pbo
1371,Bakura,Darazo,2020,Bakura,0.568458239,0.1242193,0.220476209,0.732518499,0.7188,1,july,186,CM+IPTp+IRS+SMC,itn_pbo
1372,Bakura,Darazo,2023,Bakura,0.568458239,0.1242193,0.220476209,0.732518499,0.7188,2,july,1281,CM+IPTp+IRS+SMC,itn_pbo
1373,Birnin Magaji,Rimi,2020,Birnin Magaji,0.732019322,0.592426281,0.525823573,0.685107348,0.7188,1,march,70,CM+IPTp+IRS+SMC,itn_pbo
1374,Birnin Magaji,Rimi,2023,Birnin Magaji,0.732019322,0.592426281,0.525823573,0.685107348,0.7188,2,march,1165,CM+IPTp+IRS+SMC,itn_pbo
1375,Bukkuyum,Alkaleri,2020,Bukkuyum,0.360542629,0.089060106,0.064894365,0.530305213,0.7188,1,july,186,CM+IPTp+IRS+SMC,itn_pbo
1376,Bukkuyum,Alkaleri,2023,Bukkuyum,0.360542629,0.089060106,0.064894365,0.530305213,0.7188,2,july,1281,CM+IPTp+IRS+SMC,itn_pbo
1377,Bungudu,Takali,2020,Bungudu,0.620606501,0.324114918,0.260735507,0.59442566,0.7188,1,september,250,CM+IPTp+IRS+SMC,itn_pbo
1378,Bungudu,Takali,2023,Bungudu,0.620606501,0.324114918,0.260735507,0.59442566,0.7188,2,september,1345,CM+IPTp+IRS+SMC,itn_pbo
1379,Gummi,Birnin Kebbi,2020,Gummi,0.305614292,0.04398587,0.109842428,0.469238903,0.682376452,1,august,223,CM+IPTp+LLINs+SMC,itn
1380,Gummi,Birnin Kebbi,2023,Gummi,0.305614292,0.04398587,0.109842428,0.469238903,0.682376452,2,august,1318,CM+IPTp+LLINs+SMC,itn
1381,Ipokia,Uzo-Uwani,2021,Ipokia,0.454545455,0.25,0.3,0.355932203,0.44665789,1,june,527,CM+IPTp+LLINs+IPTi,itn
1382,Ipokia,Uzo-Uwani,2024,Ipokia,0.454545455,0.25,0.3,0.355932203,0.44665789,2,june,1622,CM+IPTp+LLINs+IPTi,itn
1383,Gusau,Darazo,2020,Gusau,0.698235949,0.457345984,0.206150472,0.769114111,0.68794435,1,july,186,CM+IPTp+LLINs+SMC,itn
1384,Gusau,Darazo,2023,Gusau,0.698235949,0.457345984,0.206150472,0.769114111,0.68794435,2,july,1281,CM+IPTp+LLINs+SMC,itn
1385,Kaura-Namoda,Rimi,2020,Kaura-Namoda,0.432231885,0.180422409,0.208870294,0.553058088,0.7188,1,march,70,CM+IPTp+IRS+SMC,itn_pbo
1386,Kaura-Namoda,Rimi,2023,Kaura-Namoda,0.432231885,0.180422409,0.208870294,0.553058088,0.7188,2,march,1165,CM+IPTp+IRS+SMC,itn_pbo
1387,Maradun,Darazo,2020,Maradun,0.715923048,0.21048229,0.257550785,0.758017814,0.7188,1,july,186,CM+IPTp+IRS+SMC,itn_pbo
1388,Maradun,Darazo,2023,Maradun,0.715923048,0.21048229,0.257550785,0.758017814,0.7188,2,july,1281,CM+IPTp+IRS+SMC,itn_pbo
1389,Tsafe,Takali,2020,Tsafe,0.53209981,0.123542428,0.209375482,0.5975451,0.7188,1,september,250,CM+IPTp+IRS+SMC,itn_pbo
1390,Tsafe,Takali,2023,Tsafe,0.53209981,0.123542428,0.209375482,0.5975451,0.7188,2,september,1345,CM+IPTp+IRS+SMC,itn_pbo
1391,Maru,Giwa,2020,Maru,0.582706192,0.469378753,0.328007795,0.532330697,0.7188,1,august,223,CM+IPTp+IRS+SMC,itn_pbo
1392,Maru,Giwa,2023,Maru,0.582706192,0.469378753,0.328007795,0.532330697,0.7188,2,august,1318,CM+IPTp+IRS+SMC,itn_pbo
1393,Shinkafi,Rimi,2020,Shinkafi,0.571428571,0.322580645,0.255813953,0.681818182,0.7188,1,march,70,CM+IPTp+IRS+SMC,itn_pbo
1394,Shinkafi,Rimi,2023,Shinkafi,0.571428571,0.322580645,0.255813953,0.681818182,0.7188,2,march,1165,CM+IPTp+IRS+SMC,itn_pbo
1395,Talata Mafara,Darazo,2020,Talata Mafara,0.493658506,0.228289256,0.141540684,0.569468183,0.7188,1,july,186,CM+IPTp+IRS+SMC,itn_pbo
1396,Talata Mafara,Darazo,2023,Talata Mafara,0.493658506,0.228289256,0.141540684,0.569468183,0.7188,2,july,1281,CM+IPTp+IRS+SMC,itn_pbo
1397,Zurmi,Rimi,2020,Zurmi,0.42078668,0.140503265,0.174715185,0.527304937,0.7188,1,march,70,CM+IPTp+IRS+SMC,itn_pbo
1398,Zurmi,Rimi,2023,Zurmi,0.42078668,0.140503265,0.174715185,0.527304937,0.7188,2,march,1165,CM+IPTp+IRS+SMC,itn_pbo
1399,Mbo,Nsit Ubium,2021,Mbo,0.352941176,0.666666667,0.321428571,0.3,0.376723643,1,june,527,CM+IPTp+LLINs+IPTi,itn
1400,Mbo,Nsit Ubium,2024,Mbo,0.352941176,0.666666667,0.321428571,0.3,0.376723643,2,june,1622,CM+IPTp+LLINs+IPTi,itn
1401,Oron,Nsit Ubium,2021,Oron,0.066666667,0.294193051,0.2,0.25,0.384179387,1,june,527,CM+IPTp+LLINs+IPTi,itn
1402,Oron,Nsit Ubium,2024,Oron,0.066666667,0.294193051,0.2,0.25,0.384179387,2,june,1622,CM+IPTp+LLINs+IPTi,itn
1403,Udung Uko,Nsit Ubium,2021,Udung Uko,0.33446468,0.294193051,0.202569073,0.227821791,0.322887578,1,june,527,CM+IPTp+LLINs+IPTi,itn
1404,Udung Uko,Nsit Ubium,2024,Udung Uko,0.33446468,0.294193051,0.202569073,0.227821791,0.322887578,2,june,1622,CM+IPTp+LLINs+IPTi,itn
1405,Calabar South,Nsit Ubium,2021,Calabar South,0.503793657,0.289940862,0.179419564,0.230488395,0.4935513,1,june,527,CM+IPTp+LLINs+IPTi,itn
1406,Calabar South,Nsit Ubium,2024,Calabar South,0.503793657,0.289940862,0.179419564,0.230488395,0.4935513,2,june,1622,CM+IPTp+LLINs+IPTi,itn
1407,Ibeno,Nsit Ubium,2021,Ibeno,0.33446468,0.294193051,0.202569073,0.227821791,0.353239894,1,june,527,CM+IPTp+LLINs+IPTi,itn
1408,Ibeno,Nsit Ubium,2024,Ibeno,0.33446468,0.294193051,0.202569073,0.227821791,0.353239894,2,june,1622,CM+IPTp+LLINs+IPTi,itn
1409,Eastern Obolo,Nsit Ubium,2021,Eastern Obolo,0.611111111,0.388888889,0.323529412,0.360655738,0.7188,1,june,527,CM+IPTp+IRS+IPTi,itn_pbo
1410,Eastern Obolo,Nsit Ubium,2024,Eastern Obolo,0.611111111,0.388888889,0.323529412,0.360655738,0.7188,2,june,1622,CM+IPTp+IRS+IPTi,itn_pbo
1411,Degema,Ahoada West,2020,Degema,0.2,0.263960478,0.142857143,0.166666667,0.365159834,1,may,131,CM+IPTp+LLINs+IPTi,itn
1412,Degema,Ahoada West,2023,Degema,0.2,0.263960478,0.142857143,0.166666667,0.365159834,2,may,1226,CM+IPTp+LLINs+IPTi,itn
1413,Brass,Ahoada West,2020,Brass,0.523182847,0.494260236,0.433477069,0.435870811,0.352505409,1,may,131,CM+IPTp+LLINs+IPTi,itn
1414,Brass,Ahoada West,2023,Brass,0.523182847,0.494260236,0.433477069,0.435870811,0.352505409,2,may,1226,CM+IPTp+LLINs+IPTi,itn
1415,Southern Ijaw,Ahoada West,2020,Southern Ijaw,0.229416799,0.190161179,0.205909014,0.268609718,0.377856327,1,may,131,CM+IPTp+LLINs+IPTi,itn
1416,Southern Ijaw,Ahoada West,2023,Southern Ijaw,0.229416799,0.190161179,0.205909014,0.268609718,0.377856327,2,may,1226,CM+IPTp+LLINs+IPTi,itn
1417,Ekeremor,Ahoada West,2020,Ekeremor,0.491716412,0.519645239,0.593970251,0.509221184,0.397208796,1,may,131,CM+IPTp+LLINs+IPTi,itn
1418,Ekeremor,Ahoada West,2023,Ekeremor,0.491716412,0.519645239,0.593970251,0.509221184,0.397208796,2,may,1226,CM+IPTp+LLINs+IPTi,itn
1419,Burutu,Isoko South,2022,Burutu,0.291262183,0.42352942,0.540816316,0.273885364,0.305581011,1,june,892,CM+IPTp+LLINs+IPTi,itn
1420,Burutu,Isoko South,2025,Burutu,0.291262183,0.42352942,0.540816316,0.273885364,0.305581011,2,june,1987,CM+IPTp+LLINs+IPTi,itn
1421,Warri South West,Isoko South,2022,Warri South West,0.428571429,0.428571429,0.2,0.685185185,0.247431724,1,june,892,CM+IPTp+LLINs+IPTi,itn
1422,Warri South West,Isoko South,2025,Warri South West,0.428571429,0.428571429,0.2,0.685185185,0.247431724,2,june,1987,CM+IPTp+LLINs+IPTi,itn
1423,Warri North,Owan East,2022,Warri North,0.606036701,0.471168493,0.487972817,0.429468134,0.317614669,1,march,800,CM+IPTp+LLINs+IPTi,itn
1424,Warri North,Owan East,2025,Warri North,0.606036701,0.471168493,0.487972817,0.429468134,0.317614669,2,march,1895,CM+IPTp+LLINs+IPTi,itn
1425,Ilaje,Owan East,2020,Ilaje,0.761904762,0.75,0.722222222,0.716981132,0.373390349,1,march,70,CM+IPTp+LLINs+IPTi,itn
1426,Ilaje,Owan East,2023,Ilaje,0.761904762,0.75,0.722222222,0.716981132,0.373390349,2,march,1165,CM+IPTp+LLINs+IPTi,itn
1427,Ibeju-Lekki,Uzo-Uwani,2020,Ibeju/Lekki,0.243243243,0.2,0.115384615,0.257575758,0.7188,1,june,162,CM+IPTp+IRS+IPTi,itn_pbo
1428,Ibeju-Lekki,Uzo-Uwani,2023,Ibeju/Lekki,0.243243243,0.2,0.115384615,0.257575758,0.7188,2,june,1257,CM+IPTp+IRS+IPTi,itn_pbo
1429,Amuwo-Odofin,Isoko South,2020,Amuwo-Odofin,0.47710782,0.235467984,0.102034176,0.100888573,0.471534679,1,june,162,CM+IPTp+Urban-LLINs+IPTi,itn
1430,Amuwo-Odofin,Isoko South,2023,Amuwo-Odofin,0.47710782,0.235467984,0.102034176,0.100888573,0.471534679,2,june,1257,CM+IPTp+Urban-LLINs+IPTi,itn
1431,Badagry,Uzo-Uwani,2020,Badagry,0.375,0.333333333,0.344827586,0.264150943,0.48109727,1,june,162,CM+IPTp+LLINs+IPTi,itn
1432,Badagry,Uzo-Uwani,2023,Badagry,0.375,0.333333333,0.344827586,0.264150943,0.48109727,2,june,1257,CM+IPTp+LLINs+IPTi,itn
1433,Egbado North,Owan East,2021,Egbado North,0.222222222,0.230769231,0.058823529,0.25,0.7188,1,march,435,CM+IPTp+IRS+IPTi,itn_pbo
1434,Egbado North,Owan East,2024,Egbado North,0.222222222,0.230769231,0.058823529,0.25,0.7188,2,march,1530,CM+IPTp+IRS+IPTi,itn_pbo
1435,Imeko-Afon,Oke-Ero,2021,Imeko-Afon,0.25,0.3,0.3125,0.314814815,0.435344578,1,july,551,CM+IPTp+LLINs+SMC,itn
1436,Imeko-Afon,Oke-Ero,2024,Imeko-Afon,0.25,0.3,0.3125,0.314814815,0.435344578,2,july,1646,CM+IPTp+LLINs+SMC,itn
1437,Iwajowa,Oke-Ero,2020,Iwajowa,0.75,0.526315789,0.230769231,0.735849057,0.484355148,1,july,186,CM+IPTp+LLINs+SMC,itn
1438,Iwajowa,Oke-Ero,2023,Iwajowa,0.75,0.526315789,0.230769231,0.735849057,0.484355148,2,july,1281,CM+IPTp+LLINs+SMC,itn
1439,Atigbo,Oke-Ero,2020,Atigbo,0.214285714,0.299429972,0.260379648,0.173913043,0.484593946,1,july,186,CM+IPTp+LLINs+SMC,itn
1440,Atigbo,Oke-Ero,2023,Atigbo,0.214285714,0.299429972,0.260379648,0.173913043,0.484593946,2,july,1281,CM+IPTp+LLINs+SMC,itn
1441,Baruten,Oke-Ero,2020,Baruten,0.353383442,0.230601131,0.234270389,0.336931011,0.417009995,1,july,186,CM+IPTp+LLINs+SMC,itn
1442,Baruten,Oke-Ero,2023,Baruten,0.353383442,0.230601131,0.234270389,0.336931011,0.417009995,2,july,1281,CM+IPTp+LLINs+SMC,itn
1443,Borgu,Oke-Ero,2022,Borgu,0.142857143,0.043478261,0.181818182,0.134328358,0.7188,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
1444,Borgu,Oke-Ero,2025,Borgu,0.142857143,0.043478261,0.181818182,0.134328358,0.7188,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
1445,Bagudo,Birnin Kebbi,2021,Bagudo,0.896493581,0.744287257,0.655809425,0.832315501,0.7188,1,august,588,CM+IPTp+IRS+SMC,itn_pbo
1446,Bagudo,Birnin Kebbi,2024,Bagudo,0.896493581,0.744287257,0.655809425,0.832315501,0.7188,2,august,1683,CM+IPTp+IRS+SMC,itn_pbo
1447,Dandi,Birnin Kebbi,2021,Dandi,0.865663905,0.82922218,0.503173764,0.757595484,0.7188,1,august,588,CM+IPTp+IRS+SMC,itn_pbo
1448,Dandi,Birnin Kebbi,2024,Dandi,0.865663905,0.82922218,0.503173764,0.757595484,0.7188,2,august,1683,CM+IPTp+IRS+SMC,itn_pbo
1449,Arewa-Dandi,Birnin Kebbi,2021,Arewa-Dandi,0.944444444,0.826086957,0.76,0.939393939,0.683834101,1,august,588,CM+IPTp+LLINs+SMC,itn
1450,Arewa-Dandi,Birnin Kebbi,2024,Arewa-Dandi,0.944444444,0.826086957,0.76,0.939393939,0.683834101,2,august,1683,CM+IPTp+LLINs+SMC,itn
1451,Gudu,Gawabawa,2020,Gudu,0.541896854,0.352734644,0.28107122,0.599523849,0.7188,1,august,223,CM+IPTp+IRS+SMC,itn_pbo
1452,Gudu,Gawabawa,2023,Gudu,0.541896854,0.352734644,0.28107122,0.599523849,0.7188,2,august,1318,CM+IPTp+IRS+SMC,itn_pbo
1453,Tangaza,Gawabawa,2020,Tangaza,0.541896854,0.352734644,0.28107122,0.599523849,0.7188,1,august,223,CM+IPTp+IRS+SMC,itn_pbo
1454,Tangaza,Gawabawa,2023,Tangaza,0.541896854,0.352734644,0.28107122,0.599523849,0.7188,2,august,1318,CM+IPTp+IRS+SMC,itn_pbo
1455,Gada,Gawabawa,2020,Gada,0.454220264,0.16072196,0.267299852,0.564402412,0.676355095,1,august,223,CM+IPTp+LLINs+SMC,itn
1456,Gada,Gawabawa,2023,Gada,0.454220264,0.16072196,0.267299852,0.564402412,0.676355095,2,august,1318,CM+IPTp+LLINs+SMC,itn
1457,Sabon Birni,Gawabawa,2020,Sabon Birni,0.738132088,0.461368656,0.342557519,0.791720571,0.691562668,1,august,223,CM+IPTp+LLINs+SMC,itn
1458,Sabon Birni,Gawabawa,2023,Sabon Birni,0.738132088,0.461368656,0.342557519,0.791720571,0.691562668,2,august,1318,CM+IPTp+LLINs+SMC,itn
1459,kaita,Rimi,2021,kaita,0.882352941,0.518518519,0.529411765,0.655172414,0.7188,1,march,435,CM+IPTp+IRS+SMC,itn_pbo
1460,kaita,Rimi,2024,kaita,0.882352941,0.518518519,0.529411765,0.655172414,0.7188,2,march,1530,CM+IPTp+IRS+SMC,itn_pbo
1461,Jibia,Rimi,2021,Jibia,0.854166667,0.826086957,0.641025641,0.796875,0.7188,1,march,435,CM+IPTp+IRS+SMC,itn_pbo
1462,Jibia,Rimi,2024,Jibia,0.854166667,0.826086957,0.641025641,0.796875,0.7188,2,march,1530,CM+IPTp+IRS+SMC,itn_pbo
1463,Mashi,Rimi,2021,Mashi,0.87804878,0.677419355,0.666666667,0.8,0.7188,1,march,435,CM+IPTp+IRS+SMC,itn_pbo
1464,Mashi,Rimi,2024,Mashi,0.87804878,0.677419355,0.666666667,0.8,0.7188,2,march,1530,CM+IPTp+IRS+SMC,itn_pbo
1465,Mai'Adua,Rimi,2021,Mai'Adua,0.87804878,0.918918919,0.90625,0.961538462,0.7188,1,march,435,CM+IPTp+IRS+SMC,itn_pbo
1466,Mai'Adua,Rimi,2024,Mai'Adua,0.87804878,0.918918919,0.90625,0.961538462,0.7188,2,march,1530,CM+IPTp+IRS+SMC,itn_pbo
1467,Zango,Babura,2021,Zango,0.6875,0.515151515,0.526315789,0.639344262,0.7188,1,may,496,CM+IPTp+IRS+SMC,itn_pbo
1468,Zango,Babura,2024,Zango,0.6875,0.515151515,0.526315789,0.639344262,0.7188,2,may,1591,CM+IPTp+IRS+SMC,itn_pbo
1469,Baure,Babura,2021,Baure,0.372093023,0.515151515,0.566666667,0.430379747,0.7188,1,may,496,CM+IPTp+IRS+SMC,itn_pbo
1470,Baure,Babura,2024,Baure,0.372093023,0.515151515,0.566666667,0.430379747,0.7188,2,may,1591,CM+IPTp+IRS+SMC,itn_pbo
1471,Sule-Tankarkar,Babura,2021,Sule-Tankarkar,0.921568627,0.833333333,0.862068966,0.941176471,0.7188,1,may,496,CM+IPTp+IRS+SMC,itn_pbo
1472,Sule-Tankarkar,Babura,2024,Sule-Tankarkar,0.921568627,0.833333333,0.862068966,0.941176471,0.7188,2,may,1591,CM+IPTp+IRS+SMC,itn_pbo
1473,Maigatari,Babura,2021,Maigatari,0.717584416,0.964814107,0.954923663,0.939594887,0.7188,1,may,496,CM+IPTp+IRS+SMC,itn_pbo
1474,Maigatari,Babura,2024,Maigatari,0.717584416,0.964814107,0.954923663,0.939594887,0.7188,2,may,1591,CM+IPTp+IRS+SMC,itn_pbo
1475,Ussa,Oru West,2022,Ussa,0.115384615,0.225946586,0.152765099,0.075757576,0.46526634,1,june,892,CM+IPTp+LLINs+IPTi,itn
1476,Ussa,Oru West,2025,Ussa,0.115384615,0.225946586,0.152765099,0.075757576,0.46526634,2,june,1987,CM+IPTp+LLINs+IPTi,itn
1477,Machina,Taura,2022,Machina,0.691060004,0.551337845,0.529656676,0.665854335,0.682341276,1,july,916,CM+IPTp+LLINs+SMC,itn
1478,Machina,Taura,2025,Machina,0.691060004,0.551337845,0.529656676,0.665854335,0.682341276,2,july,2011,CM+IPTp+LLINs+SMC,itn
1479,Yusufari,Taura,2022,Yusufari,0.267857143,0.161290323,0.111111111,0.292307692,0.682638557,1,july,916,CM+IPTp+LLINs+SMC,itn
1480,Yusufari,Taura,2025,Yusufari,0.267857143,0.161290323,0.111111111,0.292307692,0.682638557,2,july,2011,CM+IPTp+LLINs+SMC,itn
1481,Shomolu,Isoko South,2020,Shomolu,0.3,0.2,0.17817353,0.078125,0.520017201,1,june,162,CM+IPTp+Urban-LLINs+IPTi,itn
1482,Shomolu,Isoko South,2023,Shomolu,0.3,0.2,0.17817353,0.078125,0.520017201,2,june,1257,CM+IPTp+Urban-LLINs+IPTi,itn
1483,Yunusari,Babura,2022,Yunusari,0.717584416,0.651199027,0.639332017,0.715626442,0.689290824,1,may,861,CM+IPTp+LLINs+SMC,itn
1484,Yunusari,Babura,2025,Yunusari,0.717584416,0.651199027,0.639332017,0.715626442,0.689290824,2,may,1956,CM+IPTp+LLINs+SMC,itn
1485,Monguno,Babura,2020,Monguno,0.717584416,0.651199027,0.639332017,0.715626442,0.682872976,1,may,131,CM+IPTp+LLINs+SMC,itn
1486,Monguno,Babura,2023,Monguno,0.717584416,0.651199027,0.639332017,0.715626442,0.682872976,2,may,1226,CM+IPTp+LLINs+SMC,itn
1487,Mobbar,Babura,2020,Mobbar,0.493776459,0.450878353,0.474307234,0.56222709,0.716736078,1,may,131,CM+IPTp+LLINs+SMC,itn
1488,Mobbar,Babura,2023,Mobbar,0.493776459,0.450878353,0.474307234,0.56222709,0.716736078,2,may,1226,CM+IPTp+LLINs+SMC,itn
1489,Ngala,Taura,2020,Ngala,0.749295991,0.646893034,0.603650819,0.767208089,0.625059413,1,july,186,CM+IPTp+LLINs+SMC,itn
1490,Ngala,Taura,2023,Ngala,0.749295991,0.646893034,0.603650819,0.767208089,0.625059413,2,july,1281,CM+IPTp+LLINs+SMC,itn
1491,Abadam,Babura,2020,Abadam,0.717584416,0.651199027,0.639332017,0.715626442,0.643492642,1,may,131,CM+IPTp+LLINs+SMC,itn
1492,Abadam,Babura,2023,Abadam,0.717584416,0.651199027,0.639332017,0.715626442,0.643492642,2,may,1226,CM+IPTp+LLINs+SMC,itn
1493,Kukawa,Babura,2020,Kukawa,0.538461538,0.75,0.5,0.705882353,0.632574443,1,may,131,CM+IPTp+LLINs+SMC,itn
1494,Kukawa,Babura,2023,Kukawa,0.538461538,0.75,0.5,0.705882353,0.632574443,2,may,1226,CM+IPTp+LLINs+SMC,itn
1495,Kala-Balge,Darazo,2020,Kala/Balge,0.452267101,0.327499677,0.260204646,0.492014848,0.63582369,1,july,186,CM+IPTp+LLINs+SMC,itn
1496,Kala-Balge,Darazo,2023,Kala/Balge,0.452267101,0.327499677,0.260204646,0.492014848,0.63582369,2,july,1281,CM+IPTp+LLINs+SMC,itn
1497,Bama,Darazo,2020,Bama,0.452267101,0.327499677,0.260204646,0.492014848,0.669778823,1,july,186,CM+IPTp+LLINs+SMC,itn
1498,Bama,Darazo,2023,Bama,0.452267101,0.327499677,0.260204646,0.492014848,0.669778823,2,july,1281,CM+IPTp+LLINs+SMC,itn
1499,Gwoza,Darazo,2020,Gwoza,0.452267101,0.327499677,0.260204646,0.492014848,0.655002722,1,july,186,CM+IPTp+LLINs+SMC,itn
1500,Gwoza,Darazo,2023,Gwoza,0.452267101,0.327499677,0.260204646,0.492014848,0.655002722,2,july,1281,CM+IPTp+LLINs+SMC,itn
1501,Madagali,Darazo,2020,Madagali,0.452267101,0.327499677,0.260204646,0.492014848,0.67676674,1,july,186,CM+IPTp+LLINs+SMC,itn
1502,Madagali,Darazo,2023,Madagali,0.452267101,0.327499677,0.260204646,0.492014848,0.67676674,2,july,1281,CM+IPTp+LLINs+SMC,itn
1503,Michika,Darazo,2020,Michika,0.5,0.428571429,0.166666667,0.396551724,0.659846477,1,july,186,CM+IPTp+LLINs+SMC,itn
1504,Michika,Darazo,2023,Michika,0.5,0.428571429,0.166666667,0.396551724,0.659846477,2,july,1281,CM+IPTp+LLINs+SMC,itn
1505,Mubi North,Darazo,2020,Mubi North,0.337183006,0.375322672,0.325618543,0.360855615,0.665027176,1,july,186,CM+IPTp+LLINs+SMC,itn
1506,Mubi North,Darazo,2023,Mubi North,0.337183006,0.375322672,0.325618543,0.360855615,0.665027176,2,july,1281,CM+IPTp+LLINs+SMC,itn
1507,Maiha,Alkaleri,2020,Maiha,0.382978723,0.275862069,0.378378378,0.455882353,0.7188,1,july,186,CM+IPTp+IRS+SMC,itn_pbo
1508,Maiha,Alkaleri,2023,Maiha,0.382978723,0.275862069,0.378378378,0.455882353,0.7188,2,july,1281,CM+IPTp+IRS+SMC,itn_pbo
1509,Fufore,Alkaleri,2020,Fufore,0.372915678,0.40166749,0.396978755,0.381692756,0.7188,1,july,186,CM+IPTp+IRS+SMC,itn_pbo
1510,Fufore,Alkaleri,2023,Fufore,0.372915678,0.40166749,0.396978755,0.381692756,0.7188,2,july,1281,CM+IPTp+IRS+SMC,itn_pbo
1511,Jada,Alkaleri,2020,Jada,0.459651437,0.481068068,0.366520339,0.388792505,0.7188,1,july,186,CM+IPTp+IRS+SMC,itn_pbo
1512,Jada,Alkaleri,2023,Jada,0.459651437,0.481068068,0.366520339,0.388792505,0.7188,2,july,1281,CM+IPTp+IRS+SMC,itn_pbo
1513,Ganaye,Alkaleri,2020,Ganaye,0.434782609,0.19047619,0.333333333,0.416666667,0.7188,1,july,186,CM+IPTp+IRS+SMC,itn_pbo
1514,Ganaye,Alkaleri,2023,Ganaye,0.434782609,0.19047619,0.333333333,0.416666667,0.7188,2,july,1281,CM+IPTp+IRS+SMC,itn_pbo
1515,Toungo,Keana,2020,Toungo,0.433333333,0.357142857,0.454545455,0.295081967,0.7188,1,august,223,CM+IPTp+IRS+SMC,itn_pbo
1516,Toungo,Keana,2023,Toungo,0.433333333,0.357142857,0.454545455,0.295081967,0.7188,2,august,1318,CM+IPTp+IRS+SMC,itn_pbo
1517,Kurmi,Oru West,2022,Kurmi,0.076923077,0.086956522,0.085106383,0.077922078,0.7188,1,june,892,CM+IPTp+IRS+IPTi,itn_pbo
1518,Kurmi,Oru West,2025,Kurmi,0.076923077,0.086956522,0.085106383,0.077922078,0.7188,2,june,1987,CM+IPTp+IRS+IPTi,itn_pbo
1519,Gashaka,Oru West,2022,Gashaka,0.195652174,0.076923077,0.04,0.230769231,0.7188,1,june,892,CM+IPTp+IRS+SMC,itn_pbo
1520,Gashaka,Oru West,2025,Gashaka,0.195652174,0.076923077,0.04,0.230769231,0.7188,2,june,1987,CM+IPTp+IRS+SMC,itn_pbo
1521,Sardauna,Oru West,2022,Sardauna,0.036710873,0.025877755,0.015378114,0.056807141,0.362160557,1,june,892,CM+IPTp+LLINs+IPTi,itn
1522,Sardauna,Oru West,2025,Sardauna,0.036710873,0.025877755,0.015378114,0.056807141,0.362160557,2,june,1987,CM+IPTp+LLINs+IPTi,itn
1523,Takum,Keana,2022,Takum,0.351704909,0.347428556,0.220457908,0.290336882,0.7188,1,august,953,CM+IPTp+IRS+SMC,itn_pbo
1524,Takum,Keana,2025,Takum,0.351704909,0.347428556,0.220457908,0.290336882,0.7188,2,august,2048,CM+IPTp+IRS+SMC,itn_pbo
1525,Kwande,Oke-Ero,2020,Kwande,0.392421049,0.266331628,0.241225244,0.381666977,0.451208693,1,july,186,CM+IPTp+LLINs+SMC,itn
1526,Kwande,Oke-Ero,2023,Kwande,0.392421049,0.266331628,0.241225244,0.381666977,0.451208693,2,july,1281,CM+IPTp+LLINs+SMC,itn
1527,Obanliku,Obubra,2021,Obanliku,0.882352941,0.842105263,0.75,0.703703704,0.7188,1,june,527,CM+IPTp+IRS+SMC,itn_pbo
