,X1,LGA,repDS,year,LGA_old,U5_ITN_use,six_nine_ITN_use,ten_eighteen_ITN_use,over_eighteen_ITN_use,mortality_rate,kill_rate,block_initial,round,peak,simday,adm1,llins1
2584,512,Shelleng,Darazo,2023,Shelleng,0.8,0.8,0.8,0.8,0.58914423,0.749238946,0.776450833,2,july,1281,Adamawa,PBO
2585,514,Shelleng,Darazo,2026,Shelleng,0.8,0.8,0.8,0.8,0.58914423,0.749238946,0.776450833,3,july,2376,Adamawa,PBO
2586,516,Shelleng,Darazo,2029,Shelleng,0.8,0.8,0.8,0.8,0.58914423,0.749238946,0.776450833,4,july,3471,Adamawa,PBO
2587,1233,Shendam,Keana,2020,Shendam,0.8,0.8,0.8,0.8,0.510631455,0.746969104,0.665583743,1,august,223,Plateau,PBO
2588,12331,Shendam,Keana,2023,Shendam,0.8,0.8,0.8,0.8,0.510631455,0.746969104,0.665583743,2,august,1318,Plateau,PBO
2589,12332,Shendam,Keana,2026,Shendam,0.8,0.8,0.8,0.8,0.510631455,0.746969104,0.665583743,3,august,2413,Plateau,PBO
2590,12333,Shendam,Keana,2029,Shendam,0.8,0.8,0.8,0.8,0.510631455,0.746969104,0.665583743,4,august,3508,Plateau,PBO
2591,1393,Shinkafi,Rimi,2020,Shinkafi,0.8,0.8,0.8,0.8,0.80839035,0.751838497,0.92617789,1,march,70,Zamfara,PBO
2592,13931,Shinkafi,Rimi,2023,Shinkafi,0.8,0.8,0.8,0.8,0.80839035,0.751838497,0.92617789,2,march,1165,Zamfara,PBO
2593,13932,Shinkafi,Rimi,2026,Shinkafi,0.8,0.8,0.8,0.8,0.80839035,0.751838497,0.92617789,3,march,2260,Zamfara,PBO
2594,13933,Shinkafi,Rimi,2029,Shinkafi,0.8,0.8,0.8,0.8,0.80839035,0.751838497,0.92617789,4,march,3355,Zamfara,PBO
2595,1401,Shira,Takali,2021,Shira,0.8,0.8,0.8,0.8,0.742991291,0.751370603,0.897809882,1,september,615,Bauchi,PBO
2596,14011,Shira,Takali,2024,Shira,0.8,0.8,0.8,0.8,0.742991291,0.751370603,0.897809882,2,september,1710,Bauchi,PBO
2597,14012,Shira,Takali,2027,Shira,0.8,0.8,0.8,0.8,0.742991291,0.751370603,0.897809882,3,september,2805,Bauchi,PBO
2598,14013,Shira,Takali,2030,Shira,0.8,0.8,0.8,0.8,0.742991291,0.751370603,0.897809882,4,september,3900,Bauchi,PBO
2599,1027,Shiroro,Oke-Ero,2022,Shiroro,0.8,0.8,0.8,0.8,0.564594834,0.748659521,0.746389585,1,july,916,Niger,PBO
2600,10271,Shiroro,Oke-Ero,2025,Shiroro,0.8,0.8,0.8,0.8,0.564594834,0.748659521,0.746389585,2,july,2011,Niger,PBO
2601,10272,Shiroro,Oke-Ero,2028,Shiroro,0.8,0.8,0.8,0.8,0.564594834,0.748659521,0.746389585,3,july,3106,Niger,PBO
2602,1403,Shomgom,Alkaleri,2021,Shomgom,0.8,0.8,0.8,0.835300207,0.393550536,0.739563122,0.65,1,july,551,Gombe,PBO
2603,14031,Shomgom,Alkaleri,2024,Shomgom,0.8,0.8,0.8,0.835300207,0.393550536,0.739563122,0.65,2,july,1646,Gombe,PBO
2604,14032,Shomgom,Alkaleri,2027,Shomgom,0.8,0.8,0.8,0.835300207,0.393550536,0.739563122,0.65,3,july,2741,Gombe,PBO
2605,14033,Shomgom,Alkaleri,2030,Shomgom,0.8,0.8,0.8,0.835300207,0.393550536,0.739563122,0.65,4,july,3836,Gombe,PBO
2606,1481,Shomolu,Isoko South,2020,Shomolu,0.8,0.8,0.8,0.8,0.475867815,0.520017201,0.53,1,june,162,Lagos,Urban areas
2607,14811,Shomolu,Isoko South,2023,Shomolu,0.8,0.8,0.8,0.8,0.475867815,0.520017201,0.53,2,june,1257,Lagos,Urban areas
2608,14812,Shomolu,Isoko South,2026,Shomolu,0.8,0.8,0.8,0.8,0.475867815,0.520017201,0.53,3,june,2352,Lagos,Urban areas
2609,14813,Shomolu,Isoko South,2029,Shomolu,0.8,0.8,0.8,0.8,0.475867815,0.520017201,0.53,4,june,3447,Lagos,Urban areas
2610,1303,Silame,Gawabawa,2020,Silame,0.8,0.8,0.8,0.948717949,0.766165395,0.751555363,0.908984572,1,august,223,Sokoto,PBO
2611,13031,Silame,Gawabawa,2023,Silame,0.8,0.8,0.8,0.948717949,0.766165395,0.751555363,0.908984572,2,august,1318,Sokoto,PBO
2612,13032,Silame,Gawabawa,2026,Silame,0.8,0.8,0.8,0.948717949,0.766165395,0.751555363,0.908984572,3,august,2413,Sokoto,PBO
2613,13033,Silame,Gawabawa,2029,Silame,0.8,0.8,0.8,0.948717949,0.766165395,0.751555363,0.908984572,4,august,3508,Sokoto,PBO
2614,679,Soba,Soba,2022,Soba,0.843427297,0.8,0.8,0.8,0.582055388,0.749081498,0.76815646,1,july,916,Kaduna,PBO
2615,6791,Soba,Soba,2025,Soba,0.843427297,0.8,0.8,0.8,0.582055388,0.749081498,0.76815646,2,july,2011,Kaduna,PBO
2616,6792,Soba,Soba,2028,Soba,0.843427297,0.8,0.8,0.8,0.582055388,0.749081498,0.76815646,3,july,3106,Kaduna,PBO
2617,1305,Sokoto North,Gawabawa,2020,Sokoto North,0.8,0.8,0.8,0.8,0.778619091,0.751645507,0.91445347,1,august,223,Sokoto,PBO
2618,13051,Sokoto North,Gawabawa,2023,Sokoto North,0.8,0.8,0.8,0.8,0.778619091,0.751645507,0.91445347,2,august,1318,Sokoto,PBO
2619,13052,Sokoto North,Gawabawa,2026,Sokoto North,0.8,0.8,0.8,0.8,0.778619091,0.751645507,0.91445347,3,august,2413,Sokoto,PBO
2620,13053,Sokoto North,Gawabawa,2029,Sokoto North,0.8,0.8,0.8,0.8,0.778619091,0.751645507,0.91445347,4,august,3508,Sokoto,PBO
2621,1307,Sokoto South,Birnin Kebbi,2020,Sokoto South,0.8,0.8,0.8,0.8,0.80984662,0.751847196,0.926706343,1,august,223,Sokoto,PBO
2622,13071,Sokoto South,Birnin Kebbi,2023,Sokoto South,0.8,0.8,0.8,0.8,0.80984662,0.751847196,0.926706343,2,august,1318,Sokoto,PBO
2623,13072,Sokoto South,Birnin Kebbi,2026,Sokoto South,0.8,0.8,0.8,0.8,0.80984662,0.751847196,0.926706343,3,august,2413,Sokoto,PBO
2624,13073,Sokoto South,Birnin Kebbi,2029,Sokoto South,0.8,0.8,0.8,0.8,0.80984662,0.751847196,0.926706343,4,august,3508,Sokoto,PBO
2625,55,Song,Darazo,2020,Song,0.8,0.8,0.8,0.8,0.551949619,0.748320258,0.729369132,1,july,186,Adamawa,PBO
2626,552,Song,Darazo,2023,Song,0.8,0.8,0.8,0.8,0.551949619,0.748320258,0.729369132,2,july,1281,Adamawa,PBO
2627,554,Song,Darazo,2026,Song,0.8,0.8,0.8,0.8,0.551949619,0.748320258,0.729369132,3,july,2376,Adamawa,PBO
2628,556,Song,Darazo,2029,Song,0.8,0.8,0.8,0.8,0.551949619,0.748320258,0.729369132,4,july,3471,Adamawa,PBO
2629,1415,Southern Ijaw,Ahoada West,2020,Southern Ijaw,0.8,0.8,0.8,0.8,0.300385456,0.724294496,0.65,1,may,131,Bayelsa,PBO
2630,14151,Southern Ijaw,Ahoada West,2023,Southern Ijaw,0.8,0.8,0.8,0.8,0.300385456,0.724294496,0.65,2,may,1226,Bayelsa,PBO
2631,14152,Southern Ijaw,Ahoada West,2026,Southern Ijaw,0.8,0.8,0.8,0.8,0.300385456,0.724294496,0.65,3,may,2321,Bayelsa,PBO
2632,14153,Southern Ijaw,Ahoada West,2029,Southern Ijaw,0.8,0.8,0.8,0.8,0.300385456,0.724294496,0.65,4,may,3416,Bayelsa,PBO
2633,1405,Sule-Tankarkar,Babura,2021,Sule-Tankarkar,0.921568627,0.833333333,0.862068966,0.941176471,0.751666281,0.751442515,0.902152619,1,may,496,Jigawa,PBO
2634,14051,Sule-Tankarkar,Babura,2024,Sule-Tankarkar,0.921568627,0.833333333,0.862068966,0.941176471,0.751666281,0.751442515,0.902152619,2,may,1591,Jigawa,PBO
2635,14052,Sule-Tankarkar,Babura,2027,Sule-Tankarkar,0.921568627,0.833333333,0.862068966,0.941176471,0.751666281,0.751442515,0.902152619,3,may,2686,Jigawa,PBO
2636,14053,Sule-Tankarkar,Babura,2030,Sule-Tankarkar,0.921568627,0.833333333,0.862068966,0.941176471,0.751666281,0.751442515,0.902152619,4,may,3781,Jigawa,PBO
2637,1029,Suleja,Giwa,2022,Suleja,0.8,0.8,0.8,0.8,0.574948442,0.748915838,0.75953125,1,august,953,Niger,PBO
2638,10291,Suleja,Giwa,2025,Suleja,0.8,0.8,0.8,0.8,0.574948442,0.748915838,0.75953125,2,august,2048,Niger,PBO
2639,10292,Suleja,Giwa,2028,Suleja,0.8,0.8,0.8,0.8,0.574948442,0.748915838,0.75953125,3,august,3143,Niger,PBO
2640,757,Sumaila,Takali,2022,Sumaila,0.837837838,0.8,0.8,0.8,0.700387319,0.750961939,0.873355122,1,september,980,Kano,PBO
2641,7571,Sumaila,Takali,2025,Sumaila,0.837837838,0.8,0.8,0.8,0.700387319,0.750961939,0.873355122,2,september,2075,Kano,PBO
2642,7572,Sumaila,Takali,2028,Sumaila,0.837837838,0.8,0.8,0.8,0.700387319,0.750961939,0.873355122,3,september,3170,Kano,PBO
2643,1407,Suru,Birnin Kebbi,2021,Suru,0.93877551,0.806451613,0.8,0.819444444,0.607478923,0.749613109,0.796543618,1,august,588,Kebbi,PBO
2644,14071,Suru,Birnin Kebbi,2024,Suru,0.93877551,0.806451613,0.8,0.819444444,0.607478923,0.749613109,0.796543618,2,august,1683,Kebbi,PBO
2645,14072,Suru,Birnin Kebbi,2027,Suru,0.93877551,0.806451613,0.8,0.819444444,0.607478923,0.749613109,0.796543618,3,august,2778,Kebbi,PBO
2646,14073,Suru,Birnin Kebbi,2030,Suru,0.93877551,0.806451613,0.8,0.819444444,0.607478923,0.749613109,0.796543618,4,august,3873,Kebbi,PBO
2647,951,Surulere1,Oke-Ero,2020,Surulere1,0.8,0.8,0.8,0.8,0.464358896,0.511114818,0.53,1,july,186,Lagos,Urban areas
2648,9511,Surulere1,Oke-Ero,2023,Surulere1,0.8,0.8,0.8,0.8,0.464358896,0.511114818,0.53,2,july,1281,Lagos,Urban areas
2649,9512,Surulere1,Oke-Ero,2026,Surulere1,0.8,0.8,0.8,0.8,0.464358896,0.511114818,0.53,3,july,2376,Lagos,Urban areas
2650,9513,Surulere1,Oke-Ero,2029,Surulere1,0.8,0.8,0.8,0.8,0.464358896,0.511114818,0.53,4,july,3471,Lagos,Urban areas
2651,1199,Surulere2,Oke-Ero,2020,Surulere2,0.8,0.8,0.8,0.8,0.412184156,0.741286694,0.65,1,july,186,Oyo,PBO
2652,11991,Surulere2,Oke-Ero,2023,Surulere2,0.8,0.8,0.8,0.8,0.412184156,0.741286694,0.65,2,july,1281,Oyo,PBO
2653,11992,Surulere2,Oke-Ero,2026,Surulere2,0.8,0.8,0.8,0.8,0.412184156,0.741286694,0.65,3,july,2376,Oyo,PBO
2654,11993,Surulere2,Oke-Ero,2029,Surulere2,0.8,0.8,0.8,0.8,0.412184156,0.741286694,0.65,4,july,3471,Oyo,PBO
2655,1031,Tafa,Oke-Ero,2022,Tafa,0.8,0.8,0.8,0.8,0.544339269,0.748100929,0.718587654,1,july,916,Niger,PBO
2656,10311,Tafa,Oke-Ero,2025,Tafa,0.8,0.8,0.8,0.8,0.544339269,0.748100929,0.718587654,2,july,2011,Niger,PBO
2657,10312,Tafa,Oke-Ero,2028,Tafa,0.8,0.8,0.8,0.8,0.544339269,0.748100929,0.718587654,3,july,3106,Niger,PBO
2658,1409,Tafawa-Balewa,Alkaleri,2021,Tafawa-Balewa,0.8,0.8,0.8,0.8,0.531148459,0.747691092,0.69889564,1,july,551,Bauchi,PBO
2659,14091,Tafawa-Balewa,Alkaleri,2024,Tafawa-Balewa,0.8,0.8,0.8,0.8,0.531148459,0.747691092,0.69889564,2,july,1646,Bauchi,PBO
2660,14092,Tafawa-Balewa,Alkaleri,2027,Tafawa-Balewa,0.8,0.8,0.8,0.8,0.531148459,0.747691092,0.69889564,3,july,2741,Bauchi,PBO
2661,14093,Tafawa-Balewa,Alkaleri,2030,Tafawa-Balewa,0.8,0.8,0.8,0.8,0.531148459,0.747691092,0.69889564,4,july,3836,Bauchi,PBO
2662,1275,Tai,Nsit Ubium,2020,Tai,0.8,0.8,0.8,0.8,0.305338962,0.725525368,0.65,1,june,162,Rivers,PBO
2663,12751,Tai,Nsit Ubium,2023,Tai,0.8,0.8,0.8,0.8,0.305338962,0.725525368,0.65,2,june,1257,Rivers,PBO
2664,12752,Tai,Nsit Ubium,2026,Tai,0.8,0.8,0.8,0.8,0.305338962,0.725525368,0.65,3,june,2352,Rivers,PBO
2665,12753,Tai,Nsit Ubium,2029,Tai,0.8,0.8,0.8,0.8,0.305338962,0.725525368,0.65,4,june,3447,Rivers,PBO
2666,759,Takali,Takali,2022,Takali,0.8,0.8,0.8,0.8,0.795192474,0.75175662,0.921202863,1,september,980,Kano,PBO
2667,7591,Takali,Takali,2025,Takali,0.8,0.8,0.8,0.8,0.795192474,0.75175662,0.921202863,2,september,2075,Kano,PBO
2668,7592,Takali,Takali,2028,Takali,0.8,0.8,0.8,0.8,0.795192474,0.75175662,0.921202863,3,september,3170,Kano,PBO
2669,1523,Takum,Keana,2022,Takum,0.8,0.8,0.8,0.8,0.408710545,0.74098691,0.65,1,august,953,Taraba,PBO
2670,15231,Takum,Keana,2025,Takum,0.8,0.8,0.8,0.8,0.408710545,0.74098691,0.65,2,august,2048,Taraba,PBO
2671,15232,Takum,Keana,2028,Takum,0.8,0.8,0.8,0.8,0.408710545,0.74098691,0.65,3,august,3143,Taraba,PBO
2672,1395,Talata Mafara,Darazo,2020,Talata Mafara,0.8,0.8,0.8,0.8,0.728240789,0.751240109,0.889956052,1,july,186,Zamfara,PBO
2673,13951,Talata Mafara,Darazo,2023,Talata Mafara,0.8,0.8,0.8,0.8,0.728240789,0.751240109,0.889956052,2,july,1281,Zamfara,PBO
2674,13952,Talata Mafara,Darazo,2026,Talata Mafara,0.8,0.8,0.8,0.8,0.728240789,0.751240109,0.889956052,3,july,2376,Zamfara,PBO
2675,13953,Talata Mafara,Darazo,2029,Talata Mafara,0.8,0.8,0.8,0.8,0.728240789,0.751240109,0.889956052,4,july,3471,Zamfara,PBO
2676,1309,Tambuwal,Birnin Kebbi,2020,Tambuwal,0.8,0.8,0.8,0.808849393,0.771427002,0.751594181,0.911338552,1,august,223,Sokoto,PBO
2677,13091,Tambuwal,Birnin Kebbi,2023,Tambuwal,0.8,0.8,0.8,0.808849393,0.771427002,0.751594181,0.911338552,2,august,1318,Sokoto,PBO
2678,13092,Tambuwal,Birnin Kebbi,2026,Tambuwal,0.8,0.8,0.8,0.808849393,0.771427002,0.751594181,0.911338552,3,august,2413,Sokoto,PBO
2679,13093,Tambuwal,Birnin Kebbi,2029,Tambuwal,0.8,0.8,0.8,0.808849393,0.771427002,0.751594181,0.911338552,4,august,3508,Sokoto,PBO
2680,1453,Tangaza,Gawabawa,2020,Tangaza,0.8,0.8,0.8,0.8,0.75519424,0.751470797,0.903863016,1,august,223,Sokoto,PBO
2681,14531,Tangaza,Gawabawa,2023,Tangaza,0.8,0.8,0.8,0.8,0.75519424,0.751470797,0.903863016,2,august,1318,Sokoto,PBO
2682,14532,Tangaza,Gawabawa,2026,Tangaza,0.8,0.8,0.8,0.8,0.75519424,0.751470797,0.903863016,3,august,2413,Sokoto,PBO
2683,14533,Tangaza,Gawabawa,2029,Tangaza,0.8,0.8,0.8,0.8,0.75519424,0.751470797,0.903863016,4,august,3508,Sokoto,PBO
2684,761,Tarauni,Alkaleri,2022,Tarauni,0.8,0.8,0.8,0.8,0.628535688,0.625743826,0.53,1,july,916,Kano,Urban areas
2685,7611,Tarauni,Alkaleri,2025,Tarauni,0.8,0.8,0.8,0.8,0.628535688,0.625743826,0.53,2,july,2011,Kano,Urban areas
2686,7612,Tarauni,Alkaleri,2028,Tarauni,0.8,0.8,0.8,0.8,0.628535688,0.625743826,0.53,3,july,3106,Kano,Urban areas
2687,241,Tarka,Keana,2020,Tarka,0.88,0.8,0.8,0.8,0.339520975,0.732465531,0.65,1,august,223,Benue,PBO
2688,2411,Tarka,Keana,2023,Tarka,0.88,0.8,0.8,0.8,0.339520975,0.732465531,0.65,2,august,1318,Benue,PBO
2689,2412,Tarka,Keana,2026,Tarka,0.88,0.8,0.8,0.8,0.339520975,0.732465531,0.65,3,august,2413,Benue,PBO
2690,2413,Tarka,Keana,2029,Tarka,0.88,0.8,0.8,0.8,0.339520975,0.732465531,0.65,4,august,3508,Benue,PBO
2691,1367,Tarmua,Rimi,2022,Tarmua,0.8,0.8,0.8,0.8,0.741653475,0.751359204,0.897122399,1,march,800,Yobe,PBO
2692,13671,Tarmua,Rimi,2025,Tarmua,0.8,0.8,0.8,0.8,0.741653475,0.751359204,0.897122399,2,march,1895,Yobe,PBO
2693,13672,Tarmua,Rimi,2028,Tarmua,0.8,0.8,0.8,0.8,0.741653475,0.751359204,0.897122399,3,march,2990,Yobe,PBO
2694,1433,Taura,Taura,2021,Taura,0.822222222,0.8,0.8,0.841269841,0.802187286,0.751800708,0.923881864,1,july,551,Jigawa,PBO
2695,14331,Taura,Taura,2024,Taura,0.822222222,0.8,0.8,0.841269841,0.802187286,0.751800708,0.923881864,2,july,1646,Jigawa,PBO
2696,14332,Taura,Taura,2027,Taura,0.822222222,0.8,0.8,0.841269841,0.802187286,0.751800708,0.923881864,3,july,2741,Jigawa,PBO
2697,14333,Taura,Taura,2030,Taura,0.822222222,0.8,0.8,0.841269841,0.802187286,0.751800708,0.923881864,4,july,3836,Jigawa,PBO
2698,575,Tofa,Taura,2022,Tofa,0.8,0.8,0.8,0.8,0.825591067,0.751937242,0.932173642,1,july,916,Kano,PBO
2699,5751,Tofa,Taura,2025,Tofa,0.8,0.8,0.8,0.8,0.825591067,0.751937242,0.932173642,2,july,2011,Kano,PBO
2700,5752,Tofa,Taura,2028,Tofa,0.8,0.8,0.8,0.8,0.825591067,0.751937242,0.932173642,3,july,3106,Kano,PBO
2701,1435,Toro,Giwa,2021,Toro,0.8,0.8,0.8,0.8,0.625332185,0.749936589,0.814349448,1,august,588,Bauchi,PBO
2702,14351,Toro,Giwa,2024,Toro,0.8,0.8,0.8,0.8,0.625332185,0.749936589,0.814349448,2,august,1683,Bauchi,PBO
2703,14352,Toro,Giwa,2027,Toro,0.8,0.8,0.8,0.8,0.625332185,0.749936589,0.814349448,3,august,2778,Bauchi,PBO
2704,14353,Toro,Giwa,2030,Toro,0.8,0.8,0.8,0.8,0.625332185,0.749936589,0.814349448,4,august,3873,Bauchi,PBO
2705,1445,Toto,Keana,2021,Toto,0.8,0.8,0.8,0.8,0.39100856,0.739304542,0.65,1,august,588,Nasarawa,PBO
2706,14451,Toto,Keana,2024,Toto,0.8,0.8,0.8,0.8,0.39100856,0.739304542,0.65,2,august,1683,Nasarawa,PBO
2707,14452,Toto,Keana,2027,Toto,0.8,0.8,0.8,0.8,0.39100856,0.739304542,0.65,3,august,2778,Nasarawa,PBO
2708,14453,Toto,Keana,2030,Toto,0.8,0.8,0.8,0.8,0.39100856,0.739304542,0.65,4,august,3873,Nasarawa,PBO
2709,1515,Toungo,Keana,2020,Toungo,0.8,0.8,0.8,0.8,0.383744468,0.738531223,0.65,1,august,223,Adamawa,PBO
2710,15151,Toungo,Keana,2023,Toungo,0.8,0.8,0.8,0.8,0.383744468,0.738531223,0.65,2,august,1318,Adamawa,PBO
2711,15152,Toungo,Keana,2026,Toungo,0.8,0.8,0.8,0.8,0.383744468,0.738531223,0.65,3,august,2413,Adamawa,PBO
2712,15153,Toungo,Keana,2029,Toungo,0.8,0.8,0.8,0.8,0.383744468,0.738531223,0.65,4,august,3508,Adamawa,PBO
2713,1389,Tsafe,Takali,2020,Tsafe,0.8,0.8,0.8,0.8,0.751053987,0.751437551,0.901852539,1,september,250,Zamfara,PBO
2714,13891,Tsafe,Takali,2023,Tsafe,0.8,0.8,0.8,0.8,0.751053987,0.751437551,0.901852539,2,september,1345,Zamfara,PBO
2715,13892,Tsafe,Takali,2026,Tsafe,0.8,0.8,0.8,0.8,0.751053987,0.751437551,0.901852539,3,september,2440,Zamfara,PBO
2716,13893,Tsafe,Takali,2029,Tsafe,0.8,0.8,0.8,0.8,0.751053987,0.751437551,0.901852539,4,september,3535,Zamfara,PBO
2717,621,Tsanyawa,Gwarzo,2022,Tsanyawa,0.914893617,0.8,0.8,0.873015873,0.716116255,0.751124444,0.883028112,1,august,953,Kano,PBO
2718,6211,Tsanyawa,Gwarzo,2025,Tsanyawa,0.914893617,0.8,0.8,0.873015873,0.716116255,0.751124444,0.883028112,2,august,2048,Kano,PBO
2719,6212,Tsanyawa,Gwarzo,2028,Tsanyawa,0.914893617,0.8,0.8,0.873015873,0.716116255,0.751124444,0.883028112,3,august,3143,Kano,PBO
2720,763,Tudun Wada,Gwarzo,2022,Tudun Wada,0.8,0.8,0.8,0.8,0.765017665,0.751546749,0.908462443,1,august,953,Kano,PBO
2721,7631,Tudun Wada,Gwarzo,2025,Tudun Wada,0.8,0.8,0.8,0.8,0.765017665,0.751546749,0.908462443,2,august,2048,Kano,PBO
2722,7632,Tudun Wada,Gwarzo,2028,Tudun Wada,0.8,0.8,0.8,0.8,0.765017665,0.751546749,0.908462443,3,august,3143,Kano,PBO
2723,1311,Tureta,Birnin Kebbi,2020,Tureta,0.8,0.8,0.8,0.8,0.792046748,0.751736265,0.919966046,1,august,223,Sokoto,PBO
2724,13111,Tureta,Birnin Kebbi,2023,Tureta,0.8,0.8,0.8,0.8,0.792046748,0.751736265,0.919966046,2,august,1318,Sokoto,PBO
2725,13112,Tureta,Birnin Kebbi,2026,Tureta,0.8,0.8,0.8,0.8,0.792046748,0.751736265,0.919966046,3,august,2413,Sokoto,PBO
2726,13113,Tureta,Birnin Kebbi,2029,Tureta,0.8,0.8,0.8,0.8,0.792046748,0.751736265,0.919966046,4,august,3508,Sokoto,PBO
2727,479,Udenu,Uzo-Uwani,2020,Udenu,0.8,0.8,0.8,0.8,0.38139738,0.738269967,0.65,1,june,162,Enugu,PBO
2728,4791,Udenu,Uzo-Uwani,2023,Udenu,0.8,0.8,0.8,0.8,0.38139738,0.738269967,0.65,2,june,1257,Enugu,PBO
2729,4792,Udenu,Uzo-Uwani,2026,Udenu,0.8,0.8,0.8,0.8,0.38139738,0.738269967,0.65,3,june,2352,Enugu,PBO
2730,4793,Udenu,Uzo-Uwani,2029,Udenu,0.8,0.8,0.8,0.8,0.38139738,0.738269967,0.65,4,june,3447,Enugu,PBO
2731,481,Udi,Uzo-Uwani,2020,Udi,0.8,0.8,0.8,0.8,0.379547492,0.738059966,0.65,1,june,162,Enugu,PBO
2732,4811,Udi,Uzo-Uwani,2023,Udi,0.8,0.8,0.8,0.8,0.379547492,0.738059966,0.65,2,june,1257,Enugu,PBO
2733,4812,Udi,Uzo-Uwani,2026,Udi,0.8,0.8,0.8,0.8,0.379547492,0.738059966,0.65,3,june,2352,Enugu,PBO
2734,4813,Udi,Uzo-Uwani,2029,Udi,0.8,0.8,0.8,0.8,0.379547492,0.738059966,0.65,4,june,3447,Enugu,PBO
2735,351,Udu,Isoko South,2022,Udu,0.8,0.8,0.8,0.8,0.132665008,0.24889334,0.53,1,june,892,Delta,Urban areas
2736,3511,Udu,Isoko South,2025,Udu,0.8,0.8,0.8,0.8,0.132665008,0.24889334,0.53,2,june,1987,Delta,Urban areas
2737,3512,Udu,Isoko South,2028,Udu,0.8,0.8,0.8,0.8,0.132665008,0.24889334,0.53,3,june,3082,Delta,Urban areas
2738,1447,Udung Uko,Nsit Ubium,2021,Udung Uko,0.8,0.8,0.8,0.8,0.232099503,0.698004435,0.65,1,june,527,Akwa Ibom,PBO
2739,14471,Udung Uko,Nsit Ubium,2024,Udung Uko,0.8,0.8,0.8,0.8,0.232099503,0.698004435,0.65,2,june,1622,Akwa Ibom,PBO
2740,14472,Udung Uko,Nsit Ubium,2027,Udung Uko,0.8,0.8,0.8,0.8,0.232099503,0.698004435,0.65,3,june,2717,Akwa Ibom,PBO
2741,14473,Udung Uko,Nsit Ubium,2030,Udung Uko,0.8,0.8,0.8,0.8,0.232099503,0.698004435,0.65,4,june,3812,Akwa Ibom,PBO
2742,353,Ughelli North,Isoko South,2022,Ughelli North,0.8,0.8,0.8,0.8,0.187814216,0.288820013,0.53,1,june,892,Delta,Urban areas
2743,3531,Ughelli North,Isoko South,2025,Ughelli North,0.8,0.8,0.8,0.8,0.187814216,0.288820013,0.53,2,june,1987,Delta,Urban areas
2744,3532,Ughelli North,Isoko South,2028,Ughelli North,0.8,0.8,0.8,0.8,0.187814216,0.288820013,0.53,3,june,3082,Delta,Urban areas
2745,355,Ughelli South,Isoko South,2022,Ughelli South,0.8,0.8,0.8,0.8,0.146146999,0.613998812,0.65,1,june,892,Delta,PBO
2746,3551,Ughelli South,Isoko South,2025,Ughelli South,0.8,0.8,0.8,0.8,0.146146999,0.613998812,0.65,2,june,1987,Delta,PBO
2747,3552,Ughelli South,Isoko South,2028,Ughelli South,0.8,0.8,0.8,0.8,0.146146999,0.613998812,0.65,3,june,3082,Delta,PBO
2748,23,Ugwunagbo,Ngor-Okpala,2020,Ugwunagbo,0.8,0.8,0.8,0.8,0.311296946,0.386810187,0.53,1,june,162,Abia,Urban areas
2749,232,Ugwunagbo,Ngor-Okpala,2023,Ugwunagbo,0.8,0.8,0.8,0.8,0.311296946,0.386810187,0.53,2,june,1257,Abia,Urban areas
2750,234,Ugwunagbo,Ngor-Okpala,2026,Ugwunagbo,0.8,0.8,0.8,0.8,0.311296946,0.386810187,0.53,3,june,2352,Abia,Urban areas
2751,236,Ugwunagbo,Ngor-Okpala,2029,Ugwunagbo,0.8,0.8,0.8,0.8,0.311296946,0.386810187,0.53,4,june,3447,Abia,Urban areas
2752,425,Uhunmwonde,Owan East,2020,Uhunmwonde,0.8,0.8,0.8,0.8,0.3888156,0.739076547,0.65,1,march,70,Edo,PBO
2753,4251,Uhunmwonde,Owan East,2023,Uhunmwonde,0.8,0.8,0.8,0.8,0.3888156,0.739076547,0.65,2,march,1165,Edo,PBO
2754,4252,Uhunmwonde,Owan East,2026,Uhunmwonde,0.8,0.8,0.8,0.8,0.3888156,0.739076547,0.65,3,march,2260,Edo,PBO
2755,4253,Uhunmwonde,Owan East,2029,Uhunmwonde,0.8,0.8,0.8,0.8,0.3888156,0.739076547,0.65,4,march,3355,Edo,PBO
2756,1449,Ukanafun,Nsit Ubium,2021,Ukanafun,0.8,0.8,0.8,0.8,0.340679142,0.732660403,0.65,1,june,527,Akwa Ibom,PBO
2757,14491,Ukanafun,Nsit Ubium,2024,Ukanafun,0.8,0.8,0.8,0.8,0.340679142,0.732660403,0.65,2,june,1622,Akwa Ibom,PBO
2758,14492,Ukanafun,Nsit Ubium,2027,Ukanafun,0.8,0.8,0.8,0.8,0.340679142,0.732660403,0.65,3,june,2717,Akwa Ibom,PBO
2759,14493,Ukanafun,Nsit Ubium,2030,Ukanafun,0.8,0.8,0.8,0.8,0.340679142,0.732660403,0.65,4,june,3812,Akwa Ibom,PBO
2760,183,Ukum,Keana,2020,Ukum,0.8,0.8,0.8,0.8,0.383970395,0.738556069,0.65,1,august,223,Benue,PBO
2761,1831,Ukum,Keana,2023,Ukum,0.8,0.8,0.8,0.8,0.383970395,0.738556069,0.65,2,august,1318,Benue,PBO
2762,1832,Ukum,Keana,2026,Ukum,0.8,0.8,0.8,0.8,0.383970395,0.738556069,0.65,3,august,2413,Benue,PBO
